,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UAL,UAL_6m,UAL_12m,UAL_6m_ret,UAL_12m_ret
487,487,487,487,2021-01-11,42.70000076293945,43.25,42.970001220703125,-0.012716745365561777,-0.006283464046856535
488,488,488,488,2021-01-12,44.08000183105469,41.630001068115234,44.11000061035156,0.0588518063915191,-0.0006800902036223633
489,489,489,489,2021-01-13,44.43000030517578,43.400001525878906,43.2599983215332,0.02373268993280342,0.027045816667546907
490,490,490,490,2021-01-14,46.290000915527344,43.540000915527344,43.91999816894531,0.06316031102836495,0.053961813419605154
491,491,491,491,2021-01-15,43.88999938964844,43.619998931884766,43.7400016784668,0.006189831828865788,0.003429302821803093
492,492,492,492,2021-01-19,44.75,43.290000915527344,44.650001525878906,0.03372601186406943,0.00223960740657847
493,493,493,493,2021-01-20,45.18000030517578,42.70000076293945,43.25,0.058079613534545604,0.044624284512734924
494,494,494,494,2021-01-21,42.59000015258789,44.08000183105469,41.630001068115234,-0.03380221453205745,0.023060270474216438
495,495,495,495,2021-01-22,42.13999938964844,44.43000030517578,43.400001525878906,-0.051541771321135355,-0.029032306265683983
496,496,496,496,2021-01-25,40.380001068115234,46.290000915527344,43.540000915527344,-0.1276733577559659,-0.07257693571350343
497,497,497,497,2021-01-26,41.25,43.88999938964844,43.619998931884766,-0.060150362869931806,-0.05433285167167612
498,498,498,498,2021-01-27,40.90999984741211,44.75,43.290000915527344,-0.08581005927570706,-0.05497807848882652
499,499,499,499,2021-01-28,42.54999923706055,45.18000030517578,42.70000076293945,-0.05821162130036428,-0.003512916234163055
500,500,500,500,2021-01-29,39.9900016784668,42.59000015258789,44.08000183105469,-0.06104715813115846,-0.09278584352749408
501,501,501,501,2021-02-01,39.93999862670898,42.13999938964844,44.43000030517578,-0.0522069481443771,-0.10105788088288059
502,502,502,502,2021-02-02,40.83000183105469,40.380001068115234,46.290000915527344,0.01114414935701391,-0.11795201936669597
503,503,503,503,2021-02-03,42.040000915527344,41.25,43.88999938964844,0.01915153734611752,-0.042150797444700405
504,504,504,504,2021-02-04,42.40999984741211,40.90999984741211,44.75,0.03666585200671624,-0.0522905062030814
505,505,505,505,2021-02-05,42.13999938964844,42.54999923706055,45.18000030517578,-0.00963571926588902,-0.06728642972539078
506,506,506,506,2021-02-08,44.34999847412109,39.9900016784668,42.59000015258789,0.10902717210942248,0.04132421496190708
507,507,507,507,2021-02-09,43.31999969482422,39.93999862670898,42.13999938964844,0.08462697006341258,0.028001906081319028
508,508,508,508,2021-02-10,43.77999877929688,40.83000183105469,40.380001068115234,0.0722507180001759,0.08420004014973514
509,509,509,509,2021-02-11,43.43999862670898,42.040000915527344,41.25,0.03330156233808612,0.0530908757990054
510,510,510,510,2021-02-12,43.93999862670898,42.40999984741211,40.90999984741211,0.03607636842258155,0.07406499121482013
511,511,511,511,2021-02-16,45.709999084472656,42.13999938964844,42.54999923706055,0.08471760195851297,0.07426556766327241
512,512,512,512,2021-02-17,46.08000183105469,44.34999847412109,39.9900016784668,0.039007968803946635,0.15228806944179607
513,513,513,513,2021-02-18,44.959999084472656,43.31999969482422,39.93999862670898,0.03785778857806377,0.12568854858213907
514,514,514,514,2021-02-19,48.02999877929688,43.77999877929688,40.83000183105469,0.09707629325037304,0.17634084313868392
515,515,515,515,2021-02-22,49.70000076293945,43.43999862670898,42.040000915527344,0.14410686772861747,0.1822074139057146
516,516,516,516,2021-02-23,50.61000061035156,43.93999862670898,42.40999984741211,0.1517979561243823,0.193350643537902
517,517,517,517,2021-02-24,54.959999084472656,45.709999084472656,42.13999938964844,0.20236272555827184,0.30422401235187047
518,518,518,518,2021-02-25,51.77999877929688,46.08000183105469,44.34999847412109,0.123697845523973,0.1675310160272343
519,519,519,519,2021-02-26,52.68000030517578,44.959999084472656,43.31999969482422,0.17170821570077166,0.21606649760595165
520,520,520,520,2021-03-01,53.310001373291016,48.02999877929688,43.77999877929688,0.10993134974365337,0.21767937093915068
521,521,521,521,2021-03-02,53.209999084472656,49.70000076293945,43.43999862670898,0.07062370759862358,0.22490793661666042
522,522,522,522,2021-03-03,54.56999969482422,50.61000061035156,43.93999862670898,0.07824538701275374,0.2419208329618332
523,523,523,523,2021-03-04,52.04999923706055,54.959999084472656,45.709999084472656,-0.0529475963589352,0.1387005092883833
524,524,524,524,2021-03-05,50.52000045776367,51.77999877929688,46.08000183105469,-0.024333687741162957,0.09635413303557505
525,525,525,525,2021-03-08,54.060001373291016,52.68000030517578,44.959999084472656,0.026195919895992237,0.20240219026074513
526,526,526,526,2021-03-09,53.43000030517578,53.310001373291016,48.02999877929688,0.0022509647119401954,0.11242976604460275
527,527,527,527,2021-03-10,53.91999816894531,53.209999084472656,49.70000076293945,0.01334333953559197,0.08490940324396634
528,528,528,528,2021-03-11,54.060001373291016,54.56999969482422,50.61000061035156,-0.009345763686738229,0.06816836042941676
529,529,529,529,2021-03-12,56.290000915527344,52.04999923706055,54.959999084472656,0.08146016792730015,0.02419945147761915
530,530,530,530,2021-03-15,60.93999862670898,50.52000045776367,51.77999877929688,0.20625491042219513,0.17690228009573694
531,531,531,531,2021-03-16,59.810001373291016,54.060001373291016,52.68000030517578,0.10636329733503946,0.13534550164789416
532,532,532,532,2021-03-17,62.45000076293945,53.43000030517578,53.310001373291016,0.16881902313764163,0.1714499935133691
533,533,533,533,2021-03-18,60.81999969482422,53.91999816894531,53.209999084472656,0.12796739169499616,0.14301824358745874
534,534,534,534,2021-03-19,60.77000045776367,54.060001373291016,54.56999969482422,0.12412132656341024,0.11361555429012582
535,535,535,535,2021-03-22,58.33000183105469,56.290000915527344,52.04999923706055,0.03624091103833371,0.12065326966465473
536,536,536,536,2021-03-23,54.36000061035156,60.93999862670898,50.52000045776367,-0.10797502731602482,0.0760095035192696
537,537,537,537,2021-03-24,53.83000183105469,59.810001373291016,54.060001373291016,-0.09998327043855881,-0.004254523425705314
538,538,538,538,2021-03-25,56.04999923706055,62.45000076293945,53.43000030517578,-0.10248200877007752,0.049036101757816475
539,539,539,539,2021-03-26,56.83000183105469,60.81999969482422,53.91999816894531,-0.065603385133017,0.05396891248014479
540,540,540,540,2021-03-29,56.20000076293945,60.77000045776367,54.060001373291016,-0.07520157413854978,0.03958563328312703
541,541,541,541,2021-03-30,58.209999084472656,58.33000183105469,56.290000915527344,-0.0020573074372534084,0.03410904490526834
542,542,542,542,2021-03-31,57.540000915527344,54.36000061035156,60.93999862670898,0.058498901204394604,-0.05579254656713217
543,543,543,543,2021-04-01,57.81999969482422,53.83000183105469,59.810001373291016,0.0741221944649404,-0.03327205538830602
544,544,544,544,2021-04-05,59.290000915527344,56.04999923706055,62.45000076293945,0.05780556150881244,-0.0506004773227704
545,545,545,545,2021-04-06,59.47999954223633,56.83000183105469,60.81999969482422,0.04663025912016683,-0.022032228860762837
546,546,546,546,2021-04-07,59.56999969482422,56.20000076293945,60.77000045776367,0.05996439299173595,-0.019746597892054907
547,547,547,547,2021-04-08,59.43000030517578,58.209999084472656,58.33000183105469,0.02095861947932165,0.018858193718338967
548,548,548,548,2021-04-09,58.43000030517578,57.540000915527344,54.36000061035156,0.015467490015424579,0.07487122239011135
549,549,549,549,2021-04-12,56.15999984741211,57.81999969482422,53.83000183105469,-0.02870978651286127,0.04328437557312581
550,550,550,550,2021-04-13,56.65999984741211,59.290000915527344,56.04999923706055,-0.04435825649357461,0.01088315109107496
551,551,551,551,2021-04-14,56.91999816894531,59.47999954223633,56.83000183105469,-0.043039700621940624,0.0015836061057707962
552,552,552,552,2021-04-15,56.119998931884766,59.56999969482422,56.20000076293945,-0.05791507101919979,-0.0014235201062033909
553,553,553,553,2021-04-16,55.869998931884766,59.43000030517578,58.209999084472656,-0.059902428992263945,-0.040199281728078184
554,554,554,554,2021-04-19,54.9900016784668,58.43000030517578,57.540000915527344,-0.05887384235396398,-0.044316982907319
555,555,555,555,2021-04-20,50.29999923706055,56.15999984741211,57.81999969482422,-0.10434474049631959,-0.1300588117857916
556,556,556,556,2021-04-21,51.86000061035156,56.65999984741211,59.290000915527344,-0.08471583568632468,-0.1253162454114578
557,557,557,557,2021-04-22,51.02999877929688,56.91999816894531,59.47999954223633,-0.10347855901481606,-0.14206457343596923
558,558,558,558,2021-04-23,53.11000061035156,56.119998931884766,59.56999969482422,-0.053635038824333625,-0.10844383276090463
559,559,559,559,2021-04-26,53.77999877929688,55.869998931884766,59.43000030517578,-0.037408272642638796,-0.09506985523920375
560,560,560,560,2021-04-27,53.47999954223633,54.9900016784668,58.43000030517578,-0.027459576107300987,-0.084716767706417
561,561,561,561,2021-04-28,53.54999923706055,50.29999923706055,56.15999984741211,0.0646123270237633,-0.046474369968714235
562,562,562,562,2021-04-29,53.68999862670898,51.86000061035156,56.65999984741211,0.03528727332857251,-0.052417953206873924
563,563,563,563,2021-04-30,54.400001525878906,51.02999877929688,56.91999816894531,0.06603963996074502,-0.0442726058350662
564,564,564,564,2021-05-03,54.459999084472656,53.11000061035156,56.119998931884766,0.025418912796208337,-0.029579470402822383
565,565,565,565,2021-05-04,52.79999923706055,53.77999877929688,55.869998931884766,-0.018222379406479194,-0.05494898431208284
566,566,566,566,2021-05-05,53.27000045776367,53.47999954223633,54.9900016784668,-0.003926684485230925,-0.03127843550106035
567,567,567,567,2021-05-06,53.04999923706055,53.54999923706055,50.29999923706055,-0.009337068293625017,0.0546719690201074
568,568,568,568,2021-05-07,54.72999954223633,53.68999862670898,51.86000061035156,0.01937047759598909,0.055341282261996305
569,569,569,569,2021-05-10,54.02999877929688,54.400001525878906,51.02999877929688,-0.006801520886097867,0.05878894908414378
570,570,570,570,2021-05-11,52.70000076293945,54.459999084472656,53.11000061035156,-0.03231726682189762,-0.007719823812846971
571,571,571,571,2021-05-12,51.0099983215332,52.79999923706055,53.77999877929688,-0.03390153298091214,-0.05150614579095192
572,572,572,572,2021-05-13,52.43000030517578,53.27000045776367,53.47999954223633,-0.015768728090286066,-0.019633493755573106
573,573,573,573,2021-05-14,55.27999877929688,53.04999923706055,53.54999923706055,0.04203580724424327,0.03230624774760127
574,574,574,574,2021-05-17,56.56999969482422,54.72999954223633,53.68999862670898,0.033619590132975,0.05364129524642114
575,575,575,575,2021-05-18,56.380001068115234,54.02999877929688,54.400001525878906,0.04349439833263191,0.03639704938784627
576,576,576,576,2021-05-19,55.790000915527344,52.70000076293945,54.459999084472656,0.05863377813764448,0.02442162786289681
577,577,577,577,2021-05-20,55.09000015258789,51.0099983215332,52.79999923706055,0.07998435532848025,0.04337123008744248
578,578,578,578,2021-05-21,55.29999923706055,52.43000030517578,53.27000045776367,0.0547396321796596,0.03810772971377019
579,579,579,579,2021-05-24,56.13999938964844,55.27999877929688,53.04999923706055,0.0155571749157426,0.0582469405660091
580,580,580,580,2021-05-25,56.97999954223633,56.56999969482422,54.72999954223633,0.0072476551109053045,0.04111090843813403
581,581,581,581,2021-05-26,58.0099983215332,56.380001068115234,54.02999877929688,0.028910912070553074,0.0736627731289412
582,582,582,582,2021-05-27,59.130001068115234,55.790000915527344,52.70000076293945,0.05986736149449157,0.12201138922369026
583,583,583,583,2021-05-28,58.34999847412109,55.09000015258789,51.0099983215332,0.05917586336002323,0.14389336197036107
584,584,584,584,2021-06-01,59.66999816894531,55.29999923706055,52.43000030517578,0.07902348991274688,0.13808883886378331
585,585,585,585,2021-06-02,60.290000915527344,56.13999938964844,55.27999877929688,0.07392236499817484,0.09062956307637937
586,586,586,586,2021-06-03,57.72999954223633,56.97999954223633,56.56999969482422,0.01316251326825757,0.02050556573572404
587,587,587,587,2021-06-04,56.93000030517578,58.0099983215332,56.380001068115234,-0.018617446088712075,0.009755218634992069
588,588,588,588,2021-06-07,57.29999923706055,59.130001068115234,55.790000915527344,-0.030948787383693777,0.027065751868681875
589,589,589,589,2021-06-08,57.72999954223633,58.34999847412109,55.09000015258789,-0.010625517533813356,0.04792157165249922
590,590,590,590,2021-06-09,57.22999954223633,59.66999816894531,55.29999923706055,-0.04089154854338273,0.03490054849552959
591,591,591,591,2021-06-10,56.2599983215332,60.290000915527344,56.13999938964844,-0.06684363132852822,0.002137494356775793
592,592,592,592,2021-06-11,56.52000045776367,57.72999954223633,56.97999954223633,-0.020959624009478817,-0.008072992070343621
593,593,593,593,2021-06-14,55.7400016784668,56.93000030517578,58.0099983215332,-0.020902838930791257,-0.03913112754260828
594,594,594,594,2021-06-15,55.290000915527344,57.29999923706055,59.130001068115234,-0.03507850520586353,-0.06494165539020325
595,595,595,595,2021-06-16,55.59999847412109,57.72999954223633,58.34999847412109,-0.036895913476612696,-0.04712939283485429
596,596,596,596,2021-06-17,54.2400016784668,57.22999954223633,59.66999816894531,-0.0522452889688193,-0.09100044674217045
597,597,597,597,2021-06-18,54.91999816894531,56.2599983215332,60.290000915527344,-0.02381799133603979,-0.08906954163271574
598,598,598,598,2021-06-21,55.68999862670898,56.52000045776367,57.72999954223633,-0.014685099510481026,-0.03533692935567834
599,599,599,599,2021-06-22,55.16999816894531,55.7400016784668,56.93000030517578,-0.01022611217002678,-0.030915196325239758
600,600,600,600,2021-06-23,55.119998931884766,55.290000915527344,57.29999923706055,-0.0030747328780534877,-0.038045381050647475
601,601,601,601,2021-06-24,54.34000015258789,55.59999847412109,57.72999954223633,-0.022661840937273747,-0.058721625091444074
602,602,602,602,2021-06-25,53.880001068115234,54.2400016784668,57.22999954223633,-0.006637179188998532,-0.05853570681315068
603,603,603,603,2021-06-28,52.4900016784668,54.91999816894531,56.2599983215332,-0.044246113829125466,-0.06701025160932972
604,604,604,604,2021-06-29,52.150001525878906,55.68999862670898,56.52000045776367,-0.06356611937735412,-0.0773177440992836
605,605,605,605,2021-06-30,52.290000915527344,55.16999816894531,55.7400016784668,-0.0522022357984977,-0.0618945220497229
606,606,606,606,2021-07-01,53.08000183105469,55.119998931884766,55.290000915527344,-0.037010107771428435,-0.03997104445429689
607,607,607,607,2021-07-02,52.77000045776367,54.34000015258789,55.59999847412109,-0.02889215477393492,-0.05089924629538667
608,608,608,608,2021-07-06,51.43999862670898,53.880001068115234,54.2400016784668,-0.04528586475567442,-0.05162247354556071
609,609,609,609,2021-07-07,50.29999923706055,52.4900016784668,54.91999816894531,-0.041722277983935796,-0.0841223431521736
610,610,610,610,2021-07-08,49.65999984741211,52.150001525878906,55.68999862670898,-0.04774691477681281,-0.1082779480695637
611,611,611,611,2021-07-09,51.09999847412109,52.290000915527344,55.16999816894531,-0.02275774374777051,-0.07377197444090533
612,612,612,612,2021-07-12,50.619998931884766,53.08000183105469,55.119998931884766,-0.0463451924323538,-0.08164005963717325
613,613,613,613,2021-07-13,48.5,52.77000045776367,54.34000015258789,-0.08091719576885958,-0.1074714783987678
614,614,614,614,2021-07-14,48.15999984741211,51.43999862670898,53.880001068115234,-0.0637635860587642,-0.10616186167984454
615,615,615,615,2021-07-15,47.709999084472656,50.29999923706055,52.4900016784668,-0.05149105749249405,-0.09106501126204125
616,616,616,616,2021-07-16,46.0099983215332,49.65999984741211,52.150001525878906,-0.07349982958304657,-0.11773735426064735
617,617,617,617,2021-07-19,43.459999084472656,51.09999847412109,52.290000915527344,-0.14951075572962313,-0.16886597201096332
618,618,618,618,2021-07-20,46.31999969482422,50.619998931884766,53.08000183105469,-0.08494664811918917,-0.12735497179797572
619,619,619,619,2021-07-21,48.09999847412109,48.5,52.77000045776367,-0.008247454141833255,-0.08849728904930343
620,620,620,620,2021-07-22,47.95000076293945,48.15999984741211,51.43999862670898,-0.004360446119975214,-0.06784599449731377
621,621,621,621,2021-07-23,47.52999877929688,47.709999084472656,50.29999923706055,-0.0037728004324014686,-0.05506959244092302
622,622,622,622,2021-07-26,49.459999084472656,46.0099983215332,49.65999984741211,0.07498371851330443,-0.004027401601973124
623,623,623,623,2021-07-27,48.650001525878906,43.459999084472656,51.09999847412109,0.11942021515735668,-0.047945147189837
624,624,624,624,2021-07-28,49.13999938964844,46.31999969482422,50.619998931884766,0.06088082282822915,-0.02923744712495635
625,625,625,625,2021-07-29,48.4900016784668,48.09999847412109,48.5,0.00810817498373817,-0.00020615095944753747
626,626,626,626,2021-07-30,46.720001220703125,47.95000076293945,48.15999984741211,-0.025651710587395793,-0.029900303805469486
627,627,627,627,2021-08-02,46.06999969482422,47.52999877929688,47.709999084472656,-0.03071742314263659,-0.03437433286772329
628,628,628,628,2021-08-03,46.540000915527344,49.459999084472656,46.0099983215332,-0.05903757021827383,0.0115192917480742
629,629,629,629,2021-08-04,45.27999877929688,48.650001525878906,43.459999084472656,-0.06927035233060341,0.04187758244740669
630,630,630,630,2021-08-05,47.2400016784668,49.13999938964844,46.31999969482422,-0.03866499256778344,0.019861873698271637
631,631,631,631,2021-08-06,47.619998931884766,48.4900016784668,48.09999847412109,-0.017941899700291808,-0.009979200778864272
632,632,632,632,2021-08-09,46.45000076293945,46.720001220703125,47.95000076293945,-0.005779119236067665,-0.0312825855293698
633,633,633,633,2021-08-10,47.68000030517578,46.06999969482422,47.52999877929688,0.034946833536281474,0.0031559337204156712
634,634,634,634,2021-08-11,48.209999084472656,46.540000915527344,49.459999084472656,0.03588307125254353,-0.025272948304449594
635,635,635,635,2021-08-12,47.2400016784668,45.27999877929688,48.650001525878906,0.04328628427583081,-0.028982524217642025
636,636,636,636,2021-08-13,46.4900016784668,47.2400016784668,49.13999938964844,-0.015876375388484965,-0.05392750801986934
637,637,637,637,2021-08-16,46.29999923706055,47.619998931884766,48.4900016784668,-0.02771943982427083,-0.04516400011548727
638,638,638,638,2021-08-17,45.290000915527344,46.45000076293945,46.720001220703125,-0.024973085648205773,-0.030607882444619983
639,639,639,639,2021-08-18,45.040000915527344,47.68000030517578,46.06999969482422,-0.055369114361391025,-0.02235725604774841
640,640,640,640,2021-08-19,43.93000030517578,48.209999084472656,46.540000915527344,-0.08877823813681351,-0.056080802729008505
641,641,641,641,2021-08-20,44.02999877929688,47.2400016784668,45.27999877929688,-0.06795094803379564,-0.027606007811367905
642,642,642,642,2021-08-23,45.52999877929688,46.4900016784668,47.2400016784668,-0.020649663680579522,-0.036198197256825604
643,643,643,643,2021-08-24,47.119998931884766,46.29999923706055,47.619998931884766,0.017710576853916082,-0.010499790239709927
644,644,644,644,2021-08-25,47.59000015258789,45.290000915527344,46.45000076293945,0.05078381961948719,0.024542505294380845
645,645,645,645,2021-08-26,47.0099983215332,45.040000915527344,47.68000030517578,0.04373884027446162,-0.014052054936120606
646,646,646,646,2021-08-27,47.709999084472656,43.93000030517578,48.209999084472656,0.08604595385927016,-0.010371292459971038
647,647,647,647,2021-08-30,45.90999984741211,44.02999877929688,47.2400016784668,0.0426981857878046,-0.02815414444959552
648,648,648,648,2021-08-31,46.5099983215332,45.52999877929688,46.4900016784668,0.021524260235252557,0.00043012781984197446
649,649,649,649,2021-09-01,46.18999862670898,47.119998931884766,46.29999923706055,-0.01973684902922368,-0.002375823156893664
650,650,650,650,2021-09-02,46.7599983215332,47.59000015258789,45.290000915527344,-0.017440677209360156,0.03245743820468516
651,651,651,651,2021-09-03,46.220001220703125,47.0099983215332,45.040000915527344,-0.016804874048851337,0.026198940523755265
652,652,652,652,2021-09-07,46.56999969482422,47.709999084472656,43.93000030517578,-0.023894349434591677,0.06009559233573225
653,653,653,653,2021-09-08,45.52999877929688,45.90999984741211,44.02999877929688,-0.008277087113443882,0.034067682071009076
654,654,654,654,2021-09-09,46.58000183105469,46.5099983215332,45.52999877929688,0.0015051281885141155,0.023061785194583795
655,655,655,655,2021-09-10,44.34000015258789,46.18999862670898,47.119998931884766,-0.0400519274545148,-0.05899827763823928
656,656,656,656,2021-09-13,44.84000015258789,46.7599983215332,47.59000015258789,-0.04106069798683343,-0.057785248816614176
657,657,657,657,2021-09-14,43.869998931884766,46.220001220703125,47.0099983215332,-0.0508438387441178,-0.0667942884867142
658,658,658,658,2021-09-15,43.86000061035156,46.56999969482422,47.709999084472656,-0.05819194980097553,-0.08069584045274247
659,659,659,659,2021-09-16,44.470001220703125,45.52999877929688,45.90999984741211,-0.023281299956365298,-0.031365685721956194
660,660,660,660,2021-09-17,44.540000915527344,46.58000183105469,46.5099983215332,-0.04379563837129963,-0.04235642823263208
661,661,661,661,2021-09-20,45.27000045776367,44.34000015258789,46.18999862670898,0.020974296390964264,-0.019917692061010905
662,662,662,662,2021-09-21,44.45000076293945,44.84000015258789,46.7599983215332,-0.008697577794854916,-0.049401147166636794
663,663,663,663,2021-09-22,45.68000030517578,43.869998931884766,46.220001220703125,0.04125829535809511,-0.011683273502066993
664,664,664,664,2021-09-23,47.470001220703125,43.86000061035156,46.56999969482422,0.0823073543117907,0.01932577908045241
665,665,665,665,2021-09-24,48.790000915527344,44.470001220703125,45.52999877929688,0.09714413258916288,0.07160119094298834
666,666,666,666,2021-09-27,49.08000183105469,44.540000915527344,46.58000183105469,0.10193086713531319,0.0536711013680824
667,667,667,667,2021-09-28,48.68000030517578,45.27000045776367,44.34000015258789,0.07532581870843136,0.09788002114687822
668,668,668,668,2021-09-29,48.709999084472656,44.45000076293945,44.84000015258789,0.09583798084172379,0.08630684475279637
669,669,669,669,2021-09-30,47.56999969482422,45.68000030517578,43.869998931884766,0.04137476744793922,0.08434011518177376
670,670,670,670,2021-10-01,51.34000015258789,47.470001220703125,43.86000061035156,0.08152514919668752,0.17054262284873167
671,671,671,671,2021-10-04,51.29999923706055,48.790000915527344,44.470001220703125,0.05144493286398766,0.15358663883233037
672,672,672,672,2021-10-05,50.880001068115234,49.08000183105469,44.540000915527344,0.036674799712856254,0.14234396098491464
673,673,673,673,2021-10-06,50.220001220703125,48.68000030517578,45.27000045776367,0.03163518705573232,0.10934395212913106
674,674,674,674,2021-10-07,49.52000045776367,48.709999084472656,44.45000076293945,0.01662905745258403,0.11406073358386459
675,675,675,675,2021-10-08,49.15999984741211,47.56999969482422,45.68000030517578,0.033424430582052134,0.07618212607240338
676,676,676,676,2021-10-11,49.18000030517578,51.34000015258789,47.470001220703125,-0.04207245502517265,0.03602273099851683
677,677,677,677,2021-10-12,49.66999816894531,51.29999923706055,48.790000915527344,-0.03177390043580497,0.0180364262534356
678,678,678,678,2021-10-13,47.880001068115234,50.880001068115234,49.08000183105469,-0.058962262913158536,-0.02444989238325923
679,679,679,679,2021-10-14,47.90999984741211,50.220001220703125,48.68000030517578,-0.04599763674116997,-0.01581759352786616
680,680,680,680,2021-10-15,48.0,49.52000045776367,48.709999084472656,-0.030694677780952362,-0.014576043888676282
681,681,681,681,2021-10-18,47.16999816894531,49.15999984741211,47.56999969482422,-0.040480099362155575,-0.00840869305118852
682,682,682,682,2021-10-19,46.220001220703125,49.18000030517578,51.34000015258789,-0.060187048924461695,-0.09972728704066203
683,683,683,683,2021-10-20,45.95000076293945,49.66999816894531,51.29999923706055,-0.074894252932179,-0.10428847083210302
684,684,684,684,2021-10-21,46.720001220703125,47.880001068115234,50.880001068115234,-0.02422723102620372,-0.08176100157393751
685,685,685,685,2021-10-22,46.72999954223633,47.90999984741211,50.220001220703125,-0.02462952011968167,-0.06949425714127722
686,686,686,686,2021-10-25,46.650001525878906,48.0,49.52000045776367,-0.028124968210856083,-0.057956359154976766
687,687,687,687,2021-10-26,46.790000915527344,47.16999816894531,49.15999984741211,-0.008055909861538701,-0.0482099051920466
688,688,688,688,2021-10-27,45.81999969482422,46.220001220703125,49.18000030517578,-0.008654295008969748,-0.06832046745631981
689,689,689,689,2021-10-28,46.0099983215332,45.95000076293945,49.66999816894531,0.0013057139847132415,-0.07368632942089404
690,690,690,690,2021-10-29,46.13999938964844,46.720001220703125,47.880001068115234,-0.012414422429374183,-0.03634088637532462
691,691,691,691,2021-11-01,48.04999923706055,46.72999954223633,47.90999984741211,0.02824737230376284,0.0029221329595976453
692,692,692,692,2021-11-02,47.97999954223633,46.650001525878906,48.0,0.028510138753577774,-0.0004166762034097937
693,693,693,693,2021-11-03,49.04999923706055,46.790000915527344,47.16999816894531,0.04830088218235584,0.03985586476772318
694,694,694,694,2021-11-04,49.13999938964844,45.81999969482422,46.220001220703125,0.07245743598726473,0.06317607295166772
695,695,695,695,2021-11-05,52.709999084472656,46.0099983215332,45.95000076293945,0.14562053917319484,0.14711639193236792
696,696,696,696,2021-11-08,53.11000061035156,46.13999938964844,46.720001220703125,0.15106201371703643,0.136772243636347
697,697,697,697,2021-11-09,52.810001373291016,48.04999923706055,46.72999954223633,0.09906352157773024,0.13010917805722122
698,698,698,698,2021-11-10,51.77000045776367,47.97999954223633,46.650001525878906,0.07899126618771724,0.10975345690062777
699,699,699,699,2021-11-11,51.34000015258789,49.04999923706055,46.790000915527344,0.04668707341787459,0.09724298243282625
700,700,700,700,2021-11-12,49.83000183105469,49.13999938964844,45.81999969482422,0.014041563898586462,0.08751641560319423
701,701,701,701,2021-11-15,50.47999954223633,52.709999084472656,46.0099983215332,-0.04230695467595336,0.09715282294655325
702,702,702,702,2021-11-16,49.20000076293945,53.11000061035156,46.13999938964844,-0.07362078332663435,0.06631992660965502
703,703,703,703,2021-11-17,48.7400016784668,52.810001373291016,48.04999923706055,-0.07706872919875829,0.014360092661022561
704,704,704,704,2021-11-18,47.43000030517578,51.77000045776367,47.97999954223633,-0.08383233753549335,-0.011463093837180804
705,705,705,705,2021-11-19,46.11000061035156,51.34000015258789,49.04999923706055,-0.1018698778085746,-0.05993881085501873
706,706,706,706,2021-11-22,46.47999954223633,49.83000183105469,49.13999938964844,-0.06722862062450485,-0.05413105169823118
707,707,707,707,2021-11-23,46.70000076293945,50.47999954223633,52.709999084472656,-0.07488111754308102,-0.11402008017305454
708,708,708,708,2021-11-24,46.72999954223633,49.20000076293945,53.11000061035156,-0.05020327606506225,-0.12012805488222345
709,709,709,709,2021-11-26,42.2599983215332,48.7400016784668,52.810001373291016,-0.13295041308536604,-0.19977282290118514
710,710,710,710,2021-11-29,42.540000915527344,47.43000030517578,51.77000045776367,-0.10309929070598844,-0.17828857370334739
711,711,711,711,2021-11-30,42.2599983215332,46.11000061035156,51.34000015258789,-0.08349603638812453,-0.17686018317234053
712,712,712,712,2021-12-01,39.060001373291016,46.47999954223633,49.83000183105469,-0.1596385163946219,-0.216134859763374
713,713,713,713,2021-12-02,41.63999938964844,46.70000076293945,50.47999954223633,-0.10835120536671539,-0.1751188635647969
714,714,714,714,2021-12-03,40.61000061035156,46.72999954223633,49.20000076293945,-0.13096509719314853,-0.1745934963289354
715,715,715,715,2021-12-06,43.9900016784668,42.2599983215332,48.7400016784668,0.040937137379205346,-0.09745588503125835
716,716,716,716,2021-12-07,43.40999984741211,42.540000915527344,47.43000030517578,0.02045131436673775,-0.08475649234446647
717,717,717,717,2021-12-08,45.25,42.2599983215332,46.11000061035156,0.0707525271467715,-0.018651064822551633
718,718,718,718,2021-12-09,44.43999862670898,39.060001373291016,46.47999954223633,0.13773673999655234,-0.04388986522415095
719,719,719,719,2021-12-10,44.04999923706055,41.63999938964844,46.70000076293945,0.057877038490332655,-0.056745213759866076
720,720,720,720,2021-12-13,41.7400016784668,40.61000061035156,46.72999954223633,0.027825684588322686,-0.10678360609140136
721,721,721,721,2021-12-14,41.380001068115234,43.9900016784668,42.2599983215332,-0.05933167789873406,-0.020823409568607953
722,722,722,722,2021-12-15,41.5,43.40999984741211,42.540000915527344,-0.0439990751929471,-0.02444759974482602
723,723,723,723,2021-12-16,40.04999923706055,45.25,42.2599983215332,-0.11491714393236363,-0.05229529513129605
724,724,724,724,2021-12-17,40.77999877929688,44.43999862670898,39.060001373291016,-0.08235823493505667,0.04403475026967074
725,725,725,725,2021-12-20,41.09999847412109,44.04999923706055,41.63999938964844,-0.06696937148769666,-0.01296832188863084
726,726,726,726,2021-12-21,43.93000030517578,41.7400016784668,40.61000061035156,0.05246762191288501,0.08175325399965505
