,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LHX,LHX_6m,LHX_12m,LHX_6m_ret,LHX_12m_ret
245,245,245,245,2020-01-27,205.1425170898437,197.7883453369141,194.96473693847656,0.03718202779037583,0.05220318459219042
246,246,246,246,2020-01-28,205.899154663086,202.42965698242188,195.88748168945312,0.017139275600142945,0.05110930462368546
247,247,247,247,2020-01-29,206.29592895507807,203.4262084960937,194.1158447265625,0.014106935778825491,0.06274647103472053
248,248,248,248,2020-01-30,207.37554931640625,202.9187164306641,196.17352294921875,0.021963636298010236,0.05710264157353806
249,249,249,249,2020-01-31,204.2289886474609,205.59461975097656,196.339599609375,-0.0066423484484650075,0.040182362874235045
250,250,250,250,2020-02-03,203.822982788086,205.75146484375,196.6902618408203,-0.00937287157167277,0.036263721856439
251,251,251,251,2020-02-04,206.4527587890625,205.1425170898437,197.7883453369141,0.006386982658719065,0.04380649141580806
252,252,252,252,2020-02-05,206.2036590576172,205.899154663086,202.42965698242188,0.00147890065420353,0.01864352354024401
253,253,253,253,2020-02-06,208.51971435546875,206.29592895507807,203.4262084960937,0.010779589358134833,0.02503859211175774
254,254,254,254,2020-02-07,212.09991455078125,207.37554931640625,202.9187164306641,0.02278168882468745,0.04524569385029742
255,255,255,255,2020-02-10,211.86001586914065,204.2289886474609,205.59461975097656,0.03736505415914482,0.03047451400115908
256,256,256,256,2020-02-11,210.38365173339844,203.822982788086,205.75146484375,0.03218807249098865,0.02251350624971815
257,257,257,257,2020-02-12,212.26600646972656,206.4527587890625,205.1425170898437,0.028157762166809208,0.034724587964195974
258,258,258,258,2020-02-13,209.4701232910156,206.2036590576172,205.899154663086,0.01584096154416792,0.01734328940676222
259,259,259,259,2020-02-14,210.89114379882807,208.51971435546875,206.29592895507807,0.011372686993598613,0.022274869247422835
260,260,260,260,2020-02-18,211.0572204589844,212.09991455078125,207.37554931640625,-0.004916051446815617,0.017753641423564392
261,261,261,261,2020-02-19,208.51971435546875,211.86001586914065,204.2289886474609,-0.015766549907817895,0.02100938626011839
262,262,262,262,2020-02-20,206.5081329345703,210.38365173339844,203.822982788086,-0.018421197497509145,0.013173932153058843
263,263,263,263,2020-02-21,205.5854339599609,212.26600646972656,206.4527587890625,-0.03147264425836571,-0.004201081323344069
264,264,264,264,2020-02-24,202.13442993164065,209.4701232910156,206.2036590576172,-0.03502023698713108,-0.0197340296703441
265,265,265,265,2020-02-25,193.5529327392578,210.89114379882807,208.51971435546875,-0.08221403112171188,-0.07177633857054255
266,266,266,266,2020-02-26,194.0697021484375,211.0572204589844,212.09991455078125,-0.08048773822380628,-0.08500810780867585
267,267,267,267,2020-02-27,186.3371124267578,208.51971435546875,211.86001586914065,-0.10638131745613133,-0.12047060101301765
268,268,268,268,2020-02-28,182.4524383544922,206.5081329345703,210.38365173339844,-0.11648787986330733,-0.13276323111978838
269,269,269,269,2020-03-02,186.43869018554688,205.5854339599609,212.26600646972656,-0.09313278380482437,-0.12167429308970956
270,270,270,270,2020-03-03,183.3290557861328,202.13442993164065,209.4701232910156,-0.09303399797781897,-0.12479616230790658
271,271,271,271,2020-03-04,195.28770446777344,193.5529327392578,210.89114379882807,0.008962776765840008,-0.07398812036383551
272,272,272,272,2020-03-05,185.072998046875,194.0697021484375,211.0572204589844,-0.046358107432355466,-0.12311458644059525
273,273,273,273,2020-03-06,184.4824676513672,186.3371124267578,208.51971435546875,-0.0099531690238015,-0.11527565524631722
274,274,274,274,2020-03-09,172.1639404296875,182.4524383544922,206.5081329345703,-0.05639002699878892,-0.16630915217157272
275,275,275,275,2020-03-10,180.9668426513672,186.43869018554688,205.5854339599609,-0.029349313325115145,-0.11974871387721153
276,276,276,276,2020-03-11,173.8064422607422,183.3290557861328,202.13442993164065,-0.05194274025225698,-0.1401442974384851
277,277,277,277,2020-03-12,153.88693237304688,195.28770446777344,193.5529327392578,-0.21199886704366766,-0.204936188797751
278,278,278,278,2020-03-13,164.64845275878906,185.072998046875,194.0697021484375,-0.11035940144500622,-0.15160145588900376
279,279,279,279,2020-03-16,141.10475158691406,184.4824676513672,186.3371124267578,-0.2351319158762979,-0.2427447771984924
280,280,280,280,2020-03-17,156.6028289794922,172.1639404296875,182.4524383544922,-0.09038542804816052,-0.14167861831901662
281,281,281,281,2020-03-18,155.71298217773438,180.9668426513672,186.43869018554688,-0.139549655083967,-0.16480328185761106
282,282,282,282,2020-03-19,148.43666076660156,173.8064422607422,183.3290557861328,-0.1459657142977543,-0.19032659536650787
283,283,283,283,2020-03-20,142.78245544433594,153.88693237304688,195.28770446777344,-0.0721599732834487,-0.2688610077451239
284,284,284,284,2020-03-23,139.2416229248047,164.64845275878906,185.072998046875,-0.15430955717030348,-0.24763944824875106
285,285,285,285,2020-03-24,150.22564697265625,141.10475158691406,184.4824676513672,0.06463917963899424,-0.1856914703864927
286,286,286,286,2020-03-25,160.783203125,156.6028289794922,172.1639404296875,0.026694116401021484,-0.06610407078441283
287,287,287,287,2020-03-26,176.57789611816406,155.71298217773438,180.9668426513672,0.13399598189323747,-0.024252766246568358
288,288,288,288,2020-03-27,171.47982788085938,148.43666076660156,173.8064422607422,0.1552390561418675,-0.013386237872543671
289,289,289,289,2020-03-30,168.6620330810547,142.78245544433594,153.88693237304688,0.18125180405521157,0.096012705433562
290,290,290,290,2020-03-31,166.95654296875,139.2416229248047,164.64845275878906,0.1990419205248155,0.014018292740000993
291,291,291,291,2020-04-01,164.2220458984375,150.22564697265625,141.10475158691406,0.09316917056332485,0.16383072895517792
292,292,292,292,2020-04-02,170.10800170898438,160.783203125,156.6028289794922,0.057996099112012756,0.08623837013353541
293,293,293,293,2020-04-03,165.45486450195312,176.57789611816406,155.71298217773438,-0.06299220831562924,0.06256307077273204
294,294,294,294,2020-04-06,170.5529327392578,171.47982788085938,148.43666076660156,-0.005405272171404074,0.14899467462038496
295,295,295,295,2020-04-07,166.7525634765625,168.6620330810547,142.78245544433594,-0.011321277050980072,0.1678785251145325
296,296,296,296,2020-04-08,171.6652069091797,166.95654296875,139.2416229248047,0.02820293147367714,0.23285841764344317
297,297,297,297,2020-04-09,176.84669494628906,164.2220458984375,150.22564697265625,0.07687548269651456,0.17720707821932913
298,298,298,298,2020-04-13,174.55722045898438,170.10800170898438,160.783203125,0.02615525845522293,0.0856682605289052
299,299,299,299,2020-04-14,182.6028747558593,165.45486450195312,176.57789611816406,0.10364162036289803,0.03412079750719976
300,300,300,300,2020-04-15,180.74903869628903,170.5529327392578,171.47982788085938,0.059782648080400236,0.05405423442499435
301,301,301,301,2020-04-16,183.7337188720703,166.7525634765625,168.6620330810547,0.10183444884728599,0.089360275787572
302,302,302,302,2020-04-17,188.62782287597656,171.6652069091797,166.95654296875,0.09881219539012953,0.12980192043915806
303,303,303,303,2020-04-20,180.6007080078125,176.84669494628906,164.2220458984375,0.021227499120996196,0.09973485605887733
304,304,304,304,2020-04-21,174.05667114257812,174.55722045898438,170.10800170898438,-0.002867537161110212,0.023212720118533925
305,305,305,305,2020-04-22,177.74578857421875,182.6028747558593,165.45486450195312,-0.026599176974264394,0.07428566158670136
306,306,306,306,2020-04-23,175.58607482910156,180.74903869628903,170.5529327392578,-0.028564267364446394,0.029510733172430692
307,307,307,307,2020-04-24,175.97540283203125,183.7337188720703,166.7525634765625,-0.04222586952284468,0.055308531174484976
308,308,308,308,2020-04-27,178.6171112060547,188.62782287597656,171.6652069091797,-0.05307123581924578,0.04049687424751669
309,309,309,309,2020-04-28,181.48130798339844,180.6007080078125,176.84669494628906,0.004875949741835139,0.026206953081690187
310,310,310,310,2020-04-29,181.027099609375,174.05667114257812,174.55722045898438,0.04004689059626476,0.03706451748818296
311,311,311,311,2020-04-30,179.54403686523438,177.74578857421875,182.6028747558593,0.010116967076633454,-0.01675131289534515
312,312,312,312,2020-05-01,175.61387634277344,175.58607482910156,180.74903869628903,0.00015833552688571118,-0.02841045457588387
313,313,313,313,2020-05-04,173.16685485839844,175.97540283203125,183.7337188720703,-0.015959889441557795,-0.05751183875524424
314,314,314,314,2020-05-05,175.18751525878906,178.6171112060547,188.62782287597656,-0.019200825296682877,-0.07125304958868417
315,315,315,315,2020-05-06,169.17181396484375,181.48130798339844,180.6007080078125,-0.06782788902800252,-0.06328266466416266
316,316,316,316,2020-05-07,169.15330505371094,181.027099609375,174.05667114257812,-0.06559125446568859,-0.028171089661082838
317,317,317,317,2020-05-08,167.72584533691406,179.54403686523438,177.74578857421875,-0.06582335862923161,-0.05637232430472361
318,318,318,318,2020-05-11,166.28909301757812,175.61387634277344,175.58607482910156,-0.05309821478454613,-0.05294828659147499
319,319,319,319,2020-05-12,167.4106903076172,173.16685485839844,175.97540283203125,-0.033240567633385565,-0.04866994129053981
320,320,320,320,2020-05-13,164.56503295898438,175.18751525878906,178.6171112060547,-0.06063492757525002,-0.07867151222068347
321,321,321,321,2020-05-14,164.84310913085938,169.17181396484375,181.48130798339844,-0.025587624395184028,-0.09167995887521974
322,322,322,322,2020-05-15,163.86058044433594,169.15330505371094,181.027099609375,-0.03128951342508157,-0.09482844945359792
323,323,323,323,2020-05-18,167.69801330566406,167.72584533691406,179.54403686523438,-0.00016593764183503446,-0.06597837369815818
324,324,324,324,2020-05-19,166.7432861328125,166.28909301757812,175.61387634277344,0.0027313463979645736,-0.05051189800427158
325,325,325,325,2020-05-20,166.08518981933594,167.4106903076172,173.16685485839844,-0.00791765738403949,-0.040895037591652916
326,326,326,326,2020-05-21,170.66415405273438,164.56503295898438,175.18751525878906,0.03706207196075573,-0.025820111663623524
327,327,327,327,2020-05-22,167.26234436035156,164.84310913085938,169.17181396484375,0.014675986410640274,-0.011287161612448027
328,328,328,328,2020-05-26,171.2666473388672,163.86058044433594,169.15330505371094,0.045197367630753105,0.012493650564410874
329,329,329,329,2020-05-27,178.84886169433594,167.69801330566406,167.72584533691406,0.06649362248762691,0.06631665105087925
330,330,330,330,2020-05-28,182.3525848388672,166.7432861328125,166.28909301757812,0.09361275687958881,0.09659979214386016
331,331,331,331,2020-05-29,184.8738250732422,166.08518981933594,167.4106903076172,0.1131264941464325,0.10431313994068403
332,332,332,332,2020-06-01,182.5652008056641,170.66415405273438,164.56503295898438,0.06973372246202536,0.10938027066276002
333,333,333,333,2020-06-02,181.12237548828125,167.26234436035156,164.84310913085938,0.0828640252588444,0.09875612297811442
334,334,334,334,2020-06-03,186.74490356445312,171.2666473388672,163.86058044433594,0.0903751925204721,0.13965728095227314
335,335,335,335,2020-06-04,185.69297790527344,178.84886169433594,167.69801330566406,0.03826759726676099,0.10730577092055271
336,336,336,336,2020-06-05,190.71046447753903,182.3525848388672,166.7432861328125,0.04583362306630945,0.1437369917589153
337,337,337,337,2020-06-08,195.1693878173828,184.8738250732422,166.08518981933594,0.05568967234848854,0.175116143887869
338,338,338,338,2020-06-09,193.88478088378903,182.5652008056641,170.66415405273438,0.06200294485570845,0.13606036346613015
339,339,339,339,2020-06-10,192.41395568847656,181.12237548828125,167.26234436035156,0.06234227090802413,0.15037222767808478
340,340,340,340,2020-06-11,182.92825317382807,186.74490356445312,171.2666473388672,-0.020437775370441558,0.0680903492662368
341,341,341,341,2020-06-12,179.8004913330078,185.69297790527344,178.84886169433594,-0.031732414648827145,0.005320859353850738
342,342,342,342,2020-06-15,175.09951782226562,190.71046447753903,182.3525848388672,-0.08185679112071997,-0.03977496136405534
343,343,343,343,2020-06-16,177.8083953857422,195.1693878173828,184.8738250732422,-0.08895346050828967,-0.03821757722977204
344,344,344,344,2020-06-17,178.1993408203125,193.88478088378903,182.5652008056641,-0.08090083188570685,-0.023913976848188856
345,345,345,345,2020-06-18,175.23916625976562,192.41395568847656,181.12237548828125,-0.08925958289905644,-0.03248195708926238
346,346,346,346,2020-06-19,169.64453125,182.92825317382807,186.74490356445312,-0.07261711459741094,-0.0915707576916609
347,347,347,347,2020-06-22,171.4690704345703,179.8004913330078,185.69297790527344,-0.0463370307648765,-0.07659905953987711
348,348,348,348,2020-06-23,164.99942016601562,175.09951782226562,190.71046447753903,-0.057682041514826365,-0.13481716581185055
349,349,349,349,2020-06-24,156.6121368408203,177.8083953857422,195.1693878173828,-0.11920842375827168,-0.1975578824515244
350,350,350,350,2020-06-25,158.9858856201172,178.1993408203125,193.88478088378903,-0.10782001275509334,-0.1799981159149856
351,351,351,351,2020-06-26,157.88746643066406,175.23916625976562,192.41395568847656,-0.09901724711118676,-0.17943859183328592
352,352,352,352,2020-06-29,162.71876525878906,169.64453125,182.92825317382807,-0.040825165068272384,-0.11047767397546226
353,353,353,353,2020-06-30,157.9433135986328,171.4690704345703,179.8004913330078,-0.0788816128859735,-0.1215635039277696
354,354,354,354,2020-07-01,158.70663452148438,164.99942016601562,175.09951782226562,-0.038138228838620836,-0.09362037945427593
355,355,355,355,2020-07-02,160.11227416992188,156.6121368408203,177.8083953857422,0.022349080982523528,-0.09952354149212073
356,356,356,356,2020-07-06,161.97401428222656,158.9858856201172,178.1993408203125,0.01879493044589653,-0.09105155194960435
357,357,357,357,2020-07-07,156.09083557128906,157.88746643066406,175.23916625976562,-0.011379186074684355,-0.10926969750638993
358,358,358,358,2020-07-08,153.27027893066406,162.71876525878906,169.64453125,-0.058066359544322155,-0.09652095589928389
359,359,359,359,2020-07-09,148.75547790527344,157.9433135986328,171.4690704345703,-0.05817172936302706,-0.13246466241247867
360,360,360,360,2020-07-10,151.27818298339844,158.70663452148438,164.99942016601562,-0.046806181483738385,-0.08315930546187034
361,361,361,361,2020-07-13,151.2036895751953,160.11227416992188,156.6121368408203,-0.05563961064766454,-0.034534023829341676
362,362,362,362,2020-07-14,151.1385498046875,161.97401428222656,158.9858856201172,-0.06689631374239535,-0.04935869486037403
363,363,363,363,2020-07-15,155.29959106445312,156.09083557128906,157.88746643066406,-0.005069128523401134,-0.016390632041381137
364,364,364,364,2020-07-16,155.48574829101562,153.27027893066406,162.71876525878906,0.014454657326968157,-0.04445103154679175
365,365,365,365,2020-07-17,158.2132568359375,148.75547790527344,157.9433135986328,0.06357936570703449,0.0017091146890249043
366,366,366,366,2020-07-20,155.5509490966797,151.27818298339844,158.70663452148438,0.02824443041962077,-0.019883765000243248
367,367,367,367,2020-07-21,157.21722412109375,151.2036895751953,160.11227416992188,0.039771083382908134,-0.018081374859217236
368,368,368,368,2020-07-22,161.35963439941406,151.1385498046875,161.97401428222656,0.06762725067783837,-0.0037930768434373263
369,369,369,369,2020-07-23,160.7359619140625,155.29959106445312,156.09083557128906,0.03500569970820555,0.029759122793932002
370,370,370,370,2020-07-24,159.40478515625,155.48574829101562,153.27027893066406,0.02520511949364823,0.04002410818578239
371,371,371,371,2020-07-27,155.9698486328125,158.2132568359375,148.75547790527344,-0.01417964744541822,0.04849818527108707
372,372,372,372,2020-07-28,159.55372619628906,155.5509490966797,151.27818298339844,0.025732900524583213,0.054704142062565575
373,373,373,373,2020-07-29,161.0431671142578,157.21722412109375,151.2036895751953,0.02433539336769619,0.06507432170938676
374,374,374,374,2020-07-30,161.2572479248047,161.35963439941406,151.1385498046875,-0.0006345234667298749,0.0669498161335631
375,375,375,375,2020-07-31,156.69593811035156,160.7359619140625,155.29959106445312,-0.02513453589104686,0.00899131180145174
376,376,376,376,2020-08-03,156.27700805664062,159.40478515625,155.48574829101562,-0.0196216010488236,0.005088953645732364
377,377,377,377,2020-08-04,155.72779846191406,155.9698486328125,158.2132568359375,-0.0015519036084229443,-0.015709545607804465
378,378,378,378,2020-08-05,160.24256896972656,159.55372619628906,155.5509490966797,0.0043173092215349484,0.030161306634849838
379,379,379,379,2020-08-06,161.66685485839844,161.0431671142578,157.21722412109375,0.003872798550329737,0.028302437994182084
380,380,380,380,2020-08-07,163.50071716308594,161.2572479248047,161.35963439941406,0.013912362186209393,0.013269010999194863
381,381,381,381,2020-08-10,166.79600524902344,156.69593811035156,160.7359619140625,0.06445647066842919,0.03770185130195647
382,382,382,382,2020-08-11,168.1551055908203,156.27700805664062,159.40478515625,0.076006686344255,0.054893712418941254
383,383,383,383,2020-08-12,170.41717529296875,155.72779846191406,155.9698486328125,0.09432726190274399,0.09262897147620142
384,384,384,384,2020-08-13,168.46231079101562,160.24256896972656,159.55372619628906,0.05129561934845128,0.0558343876204237
385,385,385,385,2020-08-14,169.96102905273438,161.66685485839844,161.0431671142578,0.05130411055253514,0.055375599587838886
386,386,386,386,2020-08-17,169.00222778320312,163.50071716308594,161.2572479248047,0.03364823540577899,0.04802872402988023
387,387,387,387,2020-08-18,168.47161865234375,166.79600524902344,156.69593811035156,0.010045884497165591,0.07514987742502477
388,388,388,388,2020-08-19,168.65777587890625,168.1551055908203,156.27700805664062,0.002989325160956513,0.07922322020510131
389,389,389,389,2020-08-20,166.59121704101562,170.41717529296875,155.72779846191406,-0.022450543763419484,0.06975901981789323
390,390,390,390,2020-08-21,166.2467803955078,168.46231079101562,160.24256896972656,-0.013151489998592392,0.0374695155250262
391,391,391,391,2020-08-24,169.9144744873047,169.96102905273438,161.66685485839844,-0.0002739131769744496,0.05101614450364744
392,392,392,392,2020-08-25,168.50885009765625,169.00222778320312,163.50071716308594,-0.0029193561056471973,0.030630648118655568
393,393,393,393,2020-08-26,166.90774536132812,168.47161865234375,166.79600524902344,-0.009282710663822913,0.0006699207941931462
394,394,394,394,2020-08-27,168.64846801757812,168.65777587890625,168.1551055908203,-5.518785765801226e-05,0.0029339723288470676
395,395,395,395,2020-08-28,167.45697021484375,166.59121704101562,170.41717529296875,0.005196871655094304,-0.017370344702850704
396,396,396,396,2020-08-31,168.24819946289062,166.2467803955078,168.46231079101562,0.012038844076386557,-0.0012709746596709648
397,397,397,397,2020-09-01,165.43692016601562,169.9144744873047,169.96102905273438,-0.026351812197280555,-0.026618507265656954
398,398,398,398,2020-09-02,170.29617309570312,168.50885009765625,169.00222778320312,0.010606701054639345,0.007656380211507496
399,399,399,399,2020-09-03,169.52349853515625,166.90774536132812,168.47161865234375,0.015671850147909172,0.006243662233596403
400,400,400,400,2020-09-04,169.16976928710938,168.64846801757812,168.65777587890625,0.0030910525050065196,0.0030356940587827896
401,401,401,401,2020-09-08,167.98199462890625,167.45697021484375,166.59121704101562,0.003135279549062009,0.008348444849575865
402,402,402,402,2020-09-09,169.1323699951172,168.24819946289062,166.2467803955078,0.005255155984130289,0.017357266064007115
403,403,403,403,2020-09-10,164.97979736328125,165.43692016601562,169.9144744873047,-0.0027631244723104187,-0.029042123332418845
404,404,404,404,2020-09-11,169.31005859375,170.29617309570312,168.50885009765625,-0.005790585214143107,0.004754696834198491
405,405,405,405,2020-09-14,169.87124633789062,169.52349853515625,166.90774536132812,0.0020513250713867226,0.017755323278419555
406,406,406,406,2020-09-15,167.2057342529297,169.16976928710938,168.64846801757812,-0.011609846383643152,-0.008554680523383484
407,407,407,407,2020-09-16,170.3856201171875,167.98199462890625,167.45697021484375,0.014308828119294459,0.017488969844529967
408,408,408,408,2020-09-17,173.4345703125,169.1323699951172,168.24819946289062,0.025436883060924398,0.030825713833290136
409,409,409,409,2020-09-18,173.219482421875,164.97979736328125,165.43692016601562,0.049943600309134695,0.047042475452574894
410,410,410,410,2020-09-21,166.0834197998047,169.31005859375,170.29617309570312,-0.019057572956651336,-0.024737803670614178
411,411,411,411,2020-09-22,169.0481719970703,169.87124633789062,169.52349853515625,-0.004845283463589478,-0.002803897643649411
412,412,412,412,2020-09-23,166.59780883789062,167.2057342529297,169.16976928710938,-0.003635792861741538,-0.015203428248777184
413,413,413,413,2020-09-24,164.36253356933594,170.3856201171875,167.98199462890625,-0.03534973516960538,-0.021546720334915448
414,414,414,414,2020-09-25,166.49493408203125,173.4345703125,169.1323699951172,-0.040012992899654876,-0.015593915660036428
415,415,415,415,2020-09-28,167.06544494628906,173.219482421875,164.97979736328125,-0.035527397897413326,0.012641836251109373
416,416,416,416,2020-09-29,164.3718719482422,166.0834197998047,169.31005859375,-0.010305350489685172,-0.029166528477535536
417,417,417,417,2020-09-30,158.8445281982422,169.0481719970703,169.87124633789062,-0.060359385601667204,-0.06491221073232845
418,418,418,418,2020-10-01,161.51002502441406,166.59780883789062,167.2057342529297,-0.030539320108509238,-0.0340640783281978
419,419,419,419,2020-10-02,161.8654327392578,164.36253356933594,170.3856201171875,-0.015192640170788807,-0.050005319533829695
420,420,420,420,2020-10-05,163.1092987060547,166.49493408203125,173.4345703125,-0.02033476510647747,-0.05953410319431074
421,421,421,421,2020-10-06,162.6977996826172,167.06544494628906,173.219482421875,-0.026143319254774977,-0.060741913046664764
422,422,422,422,2020-10-07,164.0446014404297,164.3718719482422,166.0834197998047,-0.0019910371764553236,-0.012275869330199085
423,423,423,423,2020-10-08,166.607177734375,158.8445281982422,169.0481719970703,0.04886948026591642,-0.014439637139274208
424,424,424,424,2020-10-09,164.09133911132812,161.51002502441406,166.59780883789062,0.015982376861893632,-0.015045034169695715
425,425,425,425,2020-10-12,163.70785522460938,161.8654327392578,164.36253356933594,0.01138243326059274,-0.003983136122992281
426,426,426,426,2020-10-13,163.11865234375,163.1092987060547,166.49493408203125,5.7345827426891205e-05,-0.02027858539298122
427,427,427,427,2020-10-14,164.9330596923828,162.6977996826172,167.06544494628906,0.013738723044356194,-0.01276377203312029
428,428,428,428,2020-10-15,162.239501953125,164.0446014404297,164.3718719482422,-0.01100371162144087,-0.012972839998978913
429,429,429,429,2020-10-16,163.08123779296875,166.607177734375,158.8445281982422,-0.02116319350314977,0.026672052495500642
430,430,430,430,2020-10-19,160.33155822753906,164.09133911132812,161.51002502441406,-0.0229127320439394,-0.00729655510050764
431,431,431,431,2020-10-20,160.12583923339844,163.70785522460938,161.8654327392578,-0.021880538269201333,-0.010747158775163634
432,432,432,432,2020-10-21,158.81646728515625,163.11865234375,163.1092987060547,-0.026374574561390363,-0.02631874120576483
433,433,433,433,2020-10-22,158.6200714111328,164.9330596923828,162.6977996826172,-0.03827606359224989,-0.02506320478481583
434,434,434,434,2020-10-23,160.67762756347656,162.239501953125,164.0446014404297,-0.009626967359032568,-0.02052474660786563
435,435,435,435,2020-10-26,158.83517456054688,163.08123779296875,166.607177734375,-0.026036491321044797,-0.046648669520224284
436,436,436,436,2020-10-27,155.4962921142578,160.33155822753906,164.09133911132812,-0.030157918794870953,-0.05237965052646065
437,437,437,437,2020-10-28,150.87611389160156,160.12583923339844,163.70785522460938,-0.05776535121426929,-0.07838195250559288
438,438,438,438,2020-10-29,152.4005584716797,158.81646728515625,163.11865234375,-0.04039825921802398,-0.06570734687951818
439,439,439,439,2020-10-30,150.67967224121094,158.6200714111328,164.9330596923828,-0.050059233357302446,-0.08641922655018897
440,440,440,440,2020-11-02,159.36825561523438,160.67762756347656,162.239501953125,-0.00814906199511134,-0.017697578600310293
441,441,441,441,2020-11-03,167.2338104248047,158.83517456054688,163.08123779296875,0.05287642291762218,0.025463215070194778
442,442,442,442,2020-11-04,171.43313598632812,155.4962921142578,160.33155822753906,0.1024901858133056,0.06924137631740557
443,443,443,443,2020-11-05,169.31936645507812,150.87611389160156,160.12583923339844,0.12224103662112684,0.05741438899364182
444,444,444,444,2020-11-06,167.3553924560547,152.4005584716797,158.81646728515625,0.09812847232547406,0.05376599364577683
445,445,445,445,2020-11-09,173.8180389404297,150.67967224121094,158.6200714111328,0.15355997497909613,0.09581364699997352
446,446,446,446,2020-11-10,177.259765625,159.36825561523438,160.67762756347656,0.11226520576946908,0.10320128765264824
447,447,447,447,2020-11-11,175.55763244628906,167.2338104248047,158.83517456054688,0.04977355954720131,0.10528183024955662
448,448,448,448,2020-11-12,177.044677734375,171.43313598632812,155.4962921142578,0.03273312195895661,0.13857813152408527
449,449,449,449,2020-11-13,181.7209930419922,169.31936645507812,150.87611389160156,0.07324399356410494,0.20443845188477905
450,450,450,450,2020-11-16,187.0519561767578,167.3553924560547,152.4005584716797,0.11769303296202538,0.22737054281541447
451,451,451,451,2020-11-17,185.5835876464844,173.8180389404297,150.67967224121094,0.06768888187771438,0.23164315986431538
452,452,452,452,2020-11-18,183.6382598876953,177.259765625,159.36825561523438,0.035983880719944406,0.1522888242628222
453,453,453,453,2020-11-19,183.8824920654297,175.55763244628906,167.2338104248047,0.04741952544665118,0.09955332356737112
454,454,454,454,2020-11-20,179.8809356689453,177.044677734375,171.43313598632812,0.016020012410797424,0.049277519389780755
455,455,455,455,2020-11-23,182.3231964111328,181.7209930419922,169.31936645507812,0.003313889931261027,0.07680060602816341
456,456,456,456,2020-11-24,183.94825744628903,187.0519561767578,167.3553924560547,-0.016592709287337692,0.09914747739360363
457,457,457,457,2020-11-25,183.1498260498047,185.5835876464844,173.8180389404297,-0.013114099299102677,0.05368710386022224
458,458,458,458,2020-11-27,182.6707458496093,183.6382598876953,177.259765625,-0.005268586397397357,0.03052571013806049
459,459,459,459,2020-11-30,180.3412322998047,183.8824920654297,175.55763244628906,-0.019258275901356314,0.027248031241131843
460,460,460,460,2020-12-01,180.20030212402344,179.8809356689453,177.044677734375,0.0017754324764347462,0.017823887337539146
461,461,461,461,2020-12-02,179.91851806640625,182.3231964111328,181.7209930419922,-0.013189097120171689,-0.009918914405059542
462,462,462,462,2020-12-03,181.0081329345703,183.94825744628903,187.0519561767578,-0.015983432257178132,-0.0323109330996586
463,463,463,463,2020-12-04,183.2061462402344,183.1498260498047,185.5835876464844,0.0003075088393171832,-0.012810623161239598
464,464,464,464,2020-12-07,180.00306701660156,182.6707458496093,183.6382598876953,-0.014603755081856407,-0.0197954003338785
465,465,465,465,2020-12-08,177.76747131347656,180.3412322998047,183.8824920654297,-0.014271616942538312,-0.033255046107256714
466,466,466,466,2020-12-09,176.8751220703125,180.20030212402344,179.8809356689453,-0.01845268856110116,-0.016710017587215242
467,467,467,467,2020-12-10,176.12362670898438,179.91851806640625,182.3231964111328,-0.021092277761098566,-0.03400318678139347
468,468,468,468,2020-12-11,177.70172119140625,181.0081329345703,183.94825744628903,-0.018266647412794712,-0.033958115948484635
469,469,469,469,2020-12-14,178.42498779296875,183.2061462402344,183.1498260498047,-0.026097150916521206,-0.025797667181791883
470,470,470,470,2020-12-15,176.89390563964844,180.00306701660156,182.6707458496093,-0.01727282444952105,-0.031624331433544706
471,471,471,471,2020-12-16,174.83677673339844,177.76747131347656,180.3412322998047,-0.016486112776561423,-0.03052244623268119
472,472,472,472,2020-12-17,174.44227600097656,176.8751220703125,180.20030212402344,-0.013754597259691637,-0.031953476521276225
473,473,473,473,2020-12-18,175.85125732421875,176.12362670898438,179.91851806640625,-0.0015464670462167485,-0.022606126294828166
474,474,474,474,2020-12-21,173.8129119873047,177.70172119140625,181.0081329345703,-0.02188391411196766,-0.03975081578166717
475,475,475,475,2020-12-22,172.93931579589844,178.42498779296875,183.2061462402344,-0.030744976165757,-0.056039770799355626
476,476,476,476,2020-12-23,174.57376098632812,176.89390563964844,180.00306701660156,-0.013116023669276,-0.030162297344481948
477,477,477,477,2020-12-24,173.92564392089844,174.83677673339844,177.76747131347656,-0.00521133384819461,-0.021611531987218435
478,478,478,478,2020-12-28,175.95457458496094,174.44227600097656,176.8751220703125,0.008669335316261906,-0.005204505159214112
479,479,479,479,2020-12-29,174.987060546875,175.85125732421875,176.12362670898438,-0.004914362231430713,-0.0064532293784034245
480,480,480,480,2020-12-30,176.26454162597656,173.8129119873047,177.70172119140625,0.014104991456854066,-0.008087595076705423
481,481,481,481,2020-12-31,177.55142211914062,172.93931579589844,178.42498779296875,0.026668928936236513,-0.004895982814031363
482,482,482,482,2021-01-04,169.4919891357422,174.57376098632812,176.89390563964844,-0.029109597123154862,-0.04184381862756048
483,483,483,483,2021-01-05,171.28611755371094,173.92564392089844,174.83677673339844,-0.015176177058674356,-0.020308422781676883
484,484,484,484,2021-01-06,171.68064880371094,175.95457458496094,174.44227600097656,-0.02428993841922711,-0.015831180723932747
