,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FLT,FLT_6m,FLT_12m,FLT_6m_ret,FLT_12m_ret
492,492,492,492,2021-01-19,266.7799987792969,275.8399963378906,270.0299987792969,-0.032845119195461736,-0.012035699791475118
493,493,493,493,2021-01-20,267.6300048828125,270.3699951171875,272.8299865722656,-0.010134224521428092,-0.019059421417651934
494,494,494,494,2021-01-21,269.7799987792969,273.25,265.92999267578125,-0.01269899806295749,0.014477517427714526
495,495,495,495,2021-01-22,267.4100036621094,275.7300109863281,267.0,-0.030174471376752998,0.001535594240110072
496,496,496,496,2021-01-25,261.07000732421875,267.67999267578125,272.2300109863281,-0.02469361002848136,-0.04099475888670423
497,497,497,497,2021-01-26,261.0299987792969,265.2300109863281,276.0599975585937,-0.015835358115819487,-0.054444681997458555
498,498,498,498,2021-01-27,245.2899932861328,266.7799987792969,275.8399963378906,-0.08055328582163468,-0.11075262274269881
499,499,499,499,2021-01-28,252.0800018310547,267.6300048828125,270.3699951171875,-0.05810261468465283,-0.06764801426358469
500,500,500,500,2021-01-29,242.75,269.7799987792969,273.25,-0.10019274557640478,-0.11161939615736505
501,501,501,501,2021-02-01,249.7700042724609,267.4100036621094,275.7300109863281,-0.06596611625621085,-0.09415009494615523
502,502,502,502,2021-02-02,254.7100067138672,261.07000732421875,267.67999267578125,-0.024361284069116307,-0.04845332604900188
503,503,503,503,2021-02-03,254.3800048828125,261.0299987792969,265.2300109863281,-0.0254759756640347,-0.040907912581864325
504,504,504,504,2021-02-04,263.7799987792969,245.2899932861328,266.7799987792969,0.07538018671473212,-0.011245220832622693
505,505,505,505,2021-02-05,257.3599853515625,252.0800018310547,267.6300048828125,0.020945665987603723,-0.038373946657240254
506,506,506,506,2021-02-08,258.2300109863281,242.75,269.7799987792969,0.06376935524748961,-0.04281261711479811
507,507,507,507,2021-02-09,257.6000061035156,249.7700042724609,267.4100036621094,0.03134884772838209,-0.03668523026157744
508,508,508,508,2021-02-10,261.9800109863281,254.7100067138672,261.07000732421875,0.02854227977241508,0.003485669117782919
509,509,509,509,2021-02-11,265.5599975585937,254.3800048828125,261.0299987792969,0.043949966432824006,0.017354322493511543
510,510,510,510,2021-02-12,264.29998779296875,263.7799987792969,245.2899932861328,0.001971298112359632,0.07750008164687183
511,511,511,511,2021-02-16,270.7900085449219,257.3599853515625,252.0800018310547,0.05218380462298167,0.07422249515218082
512,512,512,512,2021-02-17,271.989990234375,258.2300109863281,242.75,0.05328574783190243,0.12045310086251293
513,513,513,513,2021-02-18,272.010009765625,257.6000061035156,249.7700042724609,0.05593945388463517,0.08904193903485558
514,514,514,514,2021-02-19,273.3800048828125,261.9800109863281,254.7100067138672,0.04351474699754587,0.07329903685299088
515,515,515,515,2021-02-22,283.6499938964844,265.5599975585937,254.3800048828125,0.06812018566124323,0.11506403196727644
516,516,516,516,2021-02-23,279.8500061035156,264.29998779296875,263.7799987792969,0.05883472958283864,0.06092200848656626
517,517,517,517,2021-02-24,290.19000244140625,270.7900085449219,257.3599853515625,0.07164220718751535,0.12756457475312977
518,518,518,518,2021-02-25,283.0899963378906,271.989990234375,258.2300109863281,0.040810347814457026,0.09627070554893291
519,519,519,519,2021-02-26,277.3099975585937,272.010009765625,257.6000061035156,0.019484532196206272,0.07651394017109481
520,520,520,520,2021-03-01,282.5,273.3800048828125,261.9800109863281,0.03336013956506023,0.07832654459558275
521,521,521,521,2021-03-02,283.44000244140625,283.6499938964844,265.5599975585937,-0.0007403189127328513,0.06732943608672648
522,522,522,522,2021-03-03,282.29998779296875,279.8500061035156,264.29998779296875,0.008754624391706711,0.06810442993323074
523,523,523,523,2021-03-04,278.2099914550781,290.19000244140625,270.7900085449219,-0.04128333466190681,0.02740124331036875
524,524,524,524,2021-03-05,282.3099975585937,283.0899963378906,271.989990234375,-0.0027553032229579166,0.037942599708636005
525,525,525,525,2021-03-08,283.6700134277344,277.3099975585937,272.010009765625,0.022934679330473218,0.04286608302450379
526,526,526,526,2021-03-09,281.8999938964844,282.5,273.3800048828125,-0.0021239154106748037,0.031165370039861084
527,527,527,527,2021-03-10,285.3699951171875,283.44000244140625,283.6499938964844,0.006809175342779028,0.006063815468759781
528,528,528,528,2021-03-11,283.6700134277344,282.29998779296875,279.8500061035156,0.004853084286246423,0.01365019560802061
529,529,529,529,2021-03-12,283.8599853515625,278.2099914550781,290.19000244140625,0.02030837881462877,-0.02181335344632307
530,530,530,530,2021-03-15,282.6499938964844,282.3099975585937,283.0899963378906,0.00120433686667476,-0.0015542846695334456
531,531,531,531,2021-03-16,284.0899963378906,283.6700134277344,277.3099975585937,0.0014805333319563019,0.024449168219636164
532,532,532,532,2021-03-17,285.25,281.8999938964844,282.5,0.011883668591868624,0.009734513274336276
533,533,533,533,2021-03-18,284.3299865722656,285.3699951171875,283.44000244140625,-0.003644421497413508,0.0031399383403665215
534,534,534,534,2021-03-19,280.9700012207031,283.6700134277344,282.29998779296875,-0.009518144601911138,-0.004711252673666455
535,535,535,535,2021-03-22,278.3800048828125,283.8599853515625,278.2099914550781,-0.019305223531111637,0.000611097490946344
536,536,536,536,2021-03-23,272.3299865722656,282.6499938964844,282.3099975585937,-0.03651161346919496,-0.035351248884682884
537,537,537,537,2021-03-24,273.8599853515625,284.0899963378906,283.6700134277344,-0.03600975436727727,-0.03458253467693728
538,538,538,538,2021-03-25,275.0,285.25,281.8999938964844,-0.03593339176161259,-0.02447674368882069
539,539,539,539,2021-03-26,278.4599914550781,284.3299865722656,285.3699951171875,-0.020645008948767973,-0.024214191331754287
540,540,540,540,2021-03-29,275.239990234375,280.9700012207031,283.6700134277344,-0.020393675344106188,-0.029717709995127684
541,541,541,541,2021-03-30,276.6499938964844,278.3800048828125,283.8599853515625,-0.006214566261885102,-0.02539981620216214
542,542,542,542,2021-03-31,268.6300048828125,272.3299865722656,282.6499938964844,-0.013586391039869139,-0.04960194345097513
543,543,543,543,2021-04-01,279.5,273.8599853515625,284.0899963378906,0.020594518915193927,-0.016156839019531577
544,544,544,544,2021-04-05,280.95001220703125,275.0,285.25,0.02163640802556821,-0.015074453261941234
545,545,545,545,2021-04-06,279.1199951171875,278.4599914550781,284.3299865722656,0.00237019206479383,-0.018323749520362087
546,546,546,546,2021-04-07,281.2699890136719,275.239990234375,280.9700012207031,0.021908149227015228,0.001067686200183049
547,547,547,547,2021-04-08,283.2900085449219,276.6499938964844,278.3800048828125,0.024001499349109112,0.01763777417913448
548,548,548,548,2021-04-09,286.4200134277344,268.6300048828125,272.3299865722656,0.06622494963912384,0.05173880053686197
549,549,549,549,2021-04-12,286.9599914550781,279.5,273.8599853515625,0.026690488211370766,0.04783468489088949
550,550,550,550,2021-04-13,286.260009765625,280.95001220703125,275.0,0.018900150659829196,0.040945490056818246
551,551,551,551,2021-04-14,287.5299987792969,279.1199951171875,278.4599914550781,0.030130423506844917,0.03257203046234358
552,552,552,552,2021-04-15,291.2300109863281,281.2699890136719,275.239990234375,0.03541089473350145,0.0580948311266003
553,553,553,553,2021-04-16,291.4599914550781,283.2900085449219,276.6499938964844,0.028839643699826167,0.05353333773842506
554,554,554,554,2021-04-19,290.8999938964844,286.4200134277344,268.6300048828125,0.015641296902181523,0.082902090640943
555,555,555,555,2021-04-20,284.75,286.9599914550781,279.5,-0.0077013922528781364,0.01878354203935606
556,556,556,556,2021-04-21,287.8599853515625,286.260009765625,280.95001220703125,0.005589238913418226,0.024595027030784866
557,557,557,557,2021-04-22,288.6600036621094,287.5299987792969,279.1199951171875,0.003930041691684094,0.034178879019099107
558,558,558,558,2021-04-23,291.3699951171875,291.2300109863281,281.2699890136719,0.00048066519788014794,0.0359085807161057
559,559,559,559,2021-04-26,291.1400146484375,291.4599914550781,283.2900085449219,-0.0010978412681725835,0.027710141080640405
560,560,560,560,2021-04-27,289.7799987792969,290.8999938964844,286.4200134277344,-0.0038501036118483434,0.011730972676636142
561,561,561,561,2021-04-28,292.8399963378906,284.75,286.9599914550781,0.028410873881968834,0.020490678345078672
562,562,562,562,2021-04-29,287.739990234375,287.8599853515625,286.260009765625,-0.00041685237022770494,0.005170056655701583
563,563,563,563,2021-04-30,287.7200012207031,288.6600036621094,287.5299987792969,-0.003256434661819574,0.0006608091058772914
564,564,564,564,2021-05-03,293.44000244140625,291.3699951171875,291.2300109863281,0.007104394271572723,0.007588474304531356
565,565,565,565,2021-05-04,292.92999267578125,291.1400146484375,291.4599914550781,0.006148169050225638,0.0050435780683459885
566,566,566,566,2021-05-05,289.0400085449219,289.7799987792969,290.8999938964844,-0.002553627708924755,-0.006393899589507646
567,567,567,567,2021-05-06,286.45001220703125,292.8399963378906,284.75,-0.02182073559202735,0.005970192123024631
568,568,568,568,2021-05-07,285.6600036621094,287.739990234375,287.8599853515625,-0.0072287017545645815,-0.007642540823332156
569,569,569,569,2021-05-10,283.19000244140625,287.7200012207031,288.6600036621094,-0.015744469484490264,-0.01894963331014865
570,570,570,570,2021-05-11,277.9100036621094,293.44000244140625,291.3699951171875,-0.05292393214997293,-0.04619553035879542
571,571,571,571,2021-05-12,268.0199890136719,292.92999267578125,291.1400146484375,-0.08503739557212253,-0.07941205080546532
572,572,572,572,2021-05-13,268.70001220703125,289.0400085449219,289.7799987792969,-0.07037086817249183,-0.07274479488255026
573,573,573,573,2021-05-14,272.92999267578125,286.45001220703125,292.8399963378906,-0.04719853012775721,-0.06798935907353454
574,574,574,574,2021-05-17,272.07000732421875,285.6600036621094,287.739990234375,-0.047574025637713846,-0.05445882894967935
575,575,575,575,2021-05-18,268.8999938964844,283.19000244140625,287.7200012207031,-0.05046085109547105,-0.06541084124972729
576,576,576,576,2021-05-19,272.0799865722656,277.9100036621094,293.44000244140625,-0.020978075682846042,-0.072791765578743
577,577,577,577,2021-05-20,274.4200134277344,268.0199890136719,292.92999267578125,0.0238789070830685,-0.06318908855650696
578,578,578,578,2021-05-21,271.7300109863281,268.70001220703125,289.0400085449219,0.011276511505932785,-0.059887894571188705
579,579,579,579,2021-05-24,273.0199890136719,272.92999267578125,286.45001220703125,0.0003297414732925663,-0.04688435196732632
580,580,580,580,2021-05-25,272.20001220703125,272.07000732421875,285.6600036621094,0.00047783614258367635,-0.047118922084028125
581,581,581,581,2021-05-26,271.3599853515625,268.8999938964844,283.19000244140625,0.009148350728580334,-0.04177413393077478
582,582,582,582,2021-05-27,274.2900085449219,272.0799865722656,277.9100036621094,0.008122692155710043,-0.01302578197792692
583,583,583,583,2021-05-28,274.44000244140625,274.4200134277344,268.0199890136719,7.28409470658331e-05,0.023953487392341044
584,584,584,584,2021-06-01,276.6000061035156,271.7300109863281,268.70001220703125,0.01792218349202712,0.029400794706319067
585,585,585,585,2021-06-02,278.45001220703125,273.0199890136719,272.92999267578125,0.019888738597405364,0.020225038212664748
586,586,586,586,2021-06-03,277.2900085449219,272.20001220703125,272.07000732421875,0.018699471379961752,0.019186242805818043
587,587,587,587,2021-06-04,277.0,271.3599853515625,268.8999938964844,0.020784253216739046,0.030122745583377686
588,588,588,588,2021-06-07,272.510009765625,274.2900085449219,272.0799865722656,-0.00648947728260163,0.0015805028468904858
589,589,589,589,2021-06-08,271.42999267578125,274.44000244140625,274.4200134277344,-0.010967824438303797,-0.010895782397957299
590,590,590,590,2021-06-09,271.2300109863281,276.6000061035156,271.7300109863281,-0.01941429862144617,-0.0018400617516817208
591,591,591,591,2021-06-10,271.4200134277344,278.45001220703125,273.0199890136719,-0.025246897005233304,-0.005860287342760784
592,592,592,592,2021-06-11,271.8800048828125,277.2900085449219,272.20001220703125,-0.019510272622148772,-0.0011756330267000958
593,593,593,593,2021-06-14,270.04998779296875,277.0,271.3599853515625,-0.025090296776286047,-0.004827526641028368
594,594,594,594,2021-06-15,272.7099914550781,272.510009765625,274.2900085449219,0.00073385080285715,-0.005760388787858339
595,595,595,595,2021-06-16,266.19000244140625,271.42999267578125,274.44000244140625,-0.01930512609427837,-0.030061215298820776
596,596,596,596,2021-06-17,263.0,271.2300109863281,276.6000061035156,-0.03034329039179584,-0.0491684953124184
597,597,597,597,2021-06-18,260.0,271.4200134277344,278.45001220703125,-0.04207506028576247,-0.0662596925774721
598,598,598,598,2021-06-21,263.0,271.8800048828125,277.2900085449219,-0.03266148566769378,-0.05153452380022139
599,599,599,599,2021-06-22,262.20001220703125,270.04998779296875,277.0,-0.02906860189142324,-0.05342955881938172
600,600,600,600,2021-06-23,255.1999969482422,272.7099914550781,272.510009765625,-0.06420738167094353,-0.06352064950667491
601,601,601,601,2021-06-24,256.6300048828125,266.19000244140625,271.42999267578125,-0.03591418712540906,-0.05452598530865782
602,602,602,602,2021-06-25,262.3399963378906,263.0,271.2300109863281,-0.0025095196277923337,-0.032776662936778056
603,603,603,603,2021-06-28,255.0800018310547,260.0,271.4200134277344,-0.018923069880558918,-0.06020194086030517
604,604,604,604,2021-06-29,253.5500030517578,263.0,271.8800048828125,-0.03593154733171933,-0.06741945528122018
605,605,605,605,2021-06-30,256.0599975585937,262.20001220703125,270.04998779296875,-0.023417293526246885,-0.05180518743478091
606,606,606,606,2021-07-01,256.510009765625,255.1999969482422,272.7099914550781,0.005133279126364965,-0.059403696956668584
607,607,607,607,2021-07-02,259.5,256.6300048828125,266.19000244140625,0.011183396573202886,-0.025132433149433697
608,608,608,608,2021-07-06,256.4599914550781,262.3399963378906,263.0,-0.022413680585857465,-0.024866952642288553
609,609,609,609,2021-07-07,256.69000244140625,255.0800018310547,260.0,0.006311747682273827,-0.012730759840745232
610,610,610,610,2021-07-08,250.97000122070312,253.5500030517578,263.0,-0.010175514888587922,-0.04574144022546345
611,611,611,611,2021-07-09,253.02999877929688,256.0599975585937,262.20001220703125,-0.011833159447732444,-0.03497335240584887
612,612,612,612,2021-07-12,253.0,256.510009765625,255.1999969482422,-0.013683714599801111,-0.00862067779996245
613,613,613,613,2021-07-13,251.3099975585937,259.5,256.6300048828125,-0.03156070304973524,-0.020730262334866634
614,614,614,614,2021-07-14,256.7300109863281,256.4599914550781,262.3399963378906,0.0010528719498039685,-0.021384407371634273
615,615,615,615,2021-07-15,256.8099975585937,256.69000244140625,255.0800018310547,0.0004674709417824552,0.006782169182689701
616,616,616,616,2021-07-16,255.17999267578125,250.97000122070312,253.5500030517578,0.01677487920708054,0.006428671285366505
617,617,617,617,2021-07-19,245.6000061035156,253.02999877929688,256.0599975585937,-0.02936407821849618,-0.04084976784663352
618,618,618,618,2021-07-20,250.58999633789065,253.0,256.510009765625,-0.009525706174345228,-0.023079073729495025
619,619,619,619,2021-07-21,254.8300018310547,251.3099975585937,259.5,0.0140066225245985,-0.017996139379365395
620,620,620,620,2021-07-22,254.19000244140625,256.7300109863281,256.4599914550781,-0.009893695463040864,-0.008851240307669928
621,621,621,621,2021-07-23,257.0799865722656,256.8099975585937,256.69000244140625,0.0010513181583218234,0.0015192805607939786
622,622,622,622,2021-07-26,256.54998779296875,255.17999267578125,250.97000122070312,0.005368740326472832,0.022233679504024106
623,623,623,623,2021-07-27,256.94000244140625,245.6000061035156,253.02999877929688,0.04617262237815689,0.015452727664595267
624,624,624,624,2021-07-28,256.7900085449219,250.58999633789065,253.0,0.024741658875605088,0.014980270928544925
625,625,625,625,2021-07-29,259.9800109863281,254.8300018310547,251.3099975585937,0.020209587247453475,0.034499277832005015
626,626,626,626,2021-07-30,258.2200012207031,254.19000244140625,256.7300109863281,0.0158542772752277,0.005803724421039158
627,627,627,627,2021-08-02,253.97999572753903,257.0799865722656,256.8099975585937,-0.012058468206956996,-0.011019827335222665
628,628,628,628,2021-08-03,251.2899932861328,256.54998779296875,255.17999267578125,-0.0205028055237354,-0.015244139436083715
629,629,629,629,2021-08-04,247.6000061035156,256.94000244140625,245.6000061035156,-0.03635088444439705,0.008143322273196585
630,630,630,630,2021-08-05,260.7900085449219,256.7900085449219,250.58999633789065,0.015576930047495496,0.04070398801266473
631,631,631,631,2021-08-06,267.04998779296875,259.9800109863281,254.8300018310547,0.027194309207919876,0.04795348221994522
632,632,632,632,2021-08-09,262.2699890136719,258.2200012207031,254.19000244140625,0.015684252861214887,0.03178719263015917
633,633,633,633,2021-08-10,263.6099853515625,253.97999572753903,257.0799865722656,0.037916331152135996,0.025400650071456532
634,634,634,634,2021-08-11,257.8599853515625,251.2899932861328,256.54998779296875,0.026145060451924662,0.00510620783833704
635,635,635,635,2021-08-12,259.0,247.6000061035156,256.94000244140625,0.04604197744534111,0.008017426399236971
636,636,636,636,2021-08-13,262.489990234375,260.7900085449219,256.7900085449219,0.006518584430968755,0.022197054012154105
637,637,637,637,2021-08-16,261.1199951171875,267.04998779296875,259.9800109863281,-0.022205553068133765,0.004384891463518503
638,638,638,638,2021-08-17,261.3999938964844,262.2699890136719,258.2200012207031,-0.0033171737279561464,0.01231505174172498
639,639,639,639,2021-08-18,258.4599914550781,263.6099853515625,253.97999572753903,-0.01953641433429054,0.01763916766242124
640,640,640,640,2021-08-19,255.1499938964844,257.8599853515625,251.2899932861328,-0.010509546300420891,0.01536074142815691
641,641,641,641,2021-08-20,257.8299865722656,259.0,247.6000061035156,-0.004517426361908772,0.04131655984076632
642,642,642,642,2021-08-23,261.2300109863281,262.489990234375,260.7900085449219,-0.004800103984619941,0.0016871905632476203
643,643,643,643,2021-08-24,263.8599853515625,261.1199951171875,267.04998779296875,0.010493222601146712,-0.011945338278312567
644,644,644,644,2021-08-25,262.2900085449219,261.3999938964844,262.2699890136719,0.003404799805733605,7.63317653129647e-05
645,645,645,645,2021-08-26,256.8099975585937,258.4599914550781,263.6099853515625,-0.006383943167355577,-0.025795638142842026
646,646,646,646,2021-08-27,261.8399963378906,255.1499938964844,257.8599853515625,0.02621988086004179,0.015434775507730869
647,647,647,647,2021-08-30,260.0899963378906,257.8299865722656,259.0,0.00876550394960196,0.004208480069075815
648,648,648,648,2021-08-31,263.2799987792969,261.2300109863281,262.489990234375,0.007847443657903685,0.0030096711277123323
649,649,649,649,2021-09-01,263.8599853515625,263.8599853515625,261.1199951171875,0.0,0.010493222601146712
650,650,650,650,2021-09-02,262.5599975585937,262.2900085449219,261.3999938964844,0.001029353024804891,0.004437657571517262
651,651,651,651,2021-09-03,261.9200134277344,256.8099975585937,258.4599914550781,0.01989804103313686,0.013387069902684123
652,652,652,652,2021-09-07,260.239990234375,261.8399963378906,255.1499938964844,-0.006110625289846516,0.019949035703115126
653,653,653,653,2021-09-08,263.5799865722656,260.0899963378906,257.8299865722656,0.013418394723036853,0.02230151766458066
654,654,654,654,2021-09-09,264.6000061035156,263.2799987792969,261.2300109863281,0.005013701497793122,0.012900489895718348
655,655,655,655,2021-09-10,260.75,263.8599853515625,263.8599853515625,-0.011786498613720497,-0.011786498613720497
656,656,656,656,2021-09-13,260.010009765625,262.5599975585937,262.2900085449219,-0.009712019411485695,-0.008692663483238938
657,657,657,657,2021-09-14,255.75,261.9200134277344,256.8099975585937,-0.023556861298942855,-0.004127555658544169
658,658,658,658,2021-09-15,259.8299865722656,260.239990234375,261.8399963378906,-0.001575482929199734,-0.007676481033215388
659,659,659,659,2021-09-16,261.3800048828125,263.5799865722656,260.0899963378906,-0.008346542990850137,0.004959854523762575
660,660,660,660,2021-09-17,258.239990234375,264.6000061035156,263.2799987792969,-0.02403634059876958,-0.01914315013783796
661,661,661,661,2021-09-20,255.0399932861328,260.75,263.8599853515625,-0.021898395834581752,-0.03342678903615526
662,662,662,662,2021-09-21,252.2899932861328,260.010009765625,262.5599975585937,-0.029691227989457336,-0.03911488561835852
663,663,663,663,2021-09-22,256.8900146484375,255.75,261.9200134277344,0.004457535282258007,-0.019204331557064025
664,664,664,664,2021-09-23,264.5199890136719,259.8299865722656,260.239990234375,0.01805027396290093,0.01644635313520526
665,665,665,665,2021-09-24,267.1099853515625,261.3800048828125,263.5799865722656,0.02192203061331721,0.013392514451506132
666,666,666,666,2021-09-27,270.32000732421875,258.239990234375,264.6000061035156,0.04677825877734931,0.021617540017989878
667,667,667,667,2021-09-28,266.760009765625,255.0399932861328,260.75,0.04595364173470373,0.023048934863374893
668,668,668,668,2021-09-29,265.9200134277344,252.2899932861328,260.010009765625,0.05402521108375136,0.02272990823482801
669,669,669,669,2021-09-30,261.2699890136719,256.8900146484375,255.75,0.017049998503166908,0.02158353475531527
670,670,670,670,2021-10-01,266.70001220703125,264.5199890136719,259.8299865722656,0.008241430832838459,0.02644046488011842
671,671,671,671,2021-10-04,261.57000732421875,267.1099853515625,261.3800048828125,-0.020740437764062536,0.0007269203376571998
672,672,672,672,2021-10-05,260.9200134277344,270.32000732421875,258.239990234375,-0.03477357813626469,0.010378033204412107
673,673,673,673,2021-10-06,260.7900085449219,266.760009765625,255.0399932861328,-0.02237967087326309,0.02254554348399007
674,674,674,674,2021-10-07,263.7799987792969,265.9200134277344,252.2899932861328,-0.008047587772174403,0.045542850683470304
675,675,675,675,2021-10-08,262.54998779296875,261.2699890136719,256.8900146484375,0.004899142010642121,0.022032670877757177
676,676,676,676,2021-10-11,254.97000122070312,266.70001220703125,264.5199890136719,-0.04398204143021356,-0.03610308554970931
677,677,677,677,2021-10-12,255.1499938964844,261.57000732421875,267.1099853515625,-0.024544149741819066,-0.04477553109568966
678,678,678,678,2021-10-13,257.44000244140625,260.9200134277344,270.32000732421875,-0.013337462851587545,-0.04764724968124301
679,679,679,679,2021-10-14,261.010009765625,260.7900085449219,266.760009765625,0.0008435952816236991,-0.02155495497639226
680,680,680,680,2021-10-15,272.260009765625,263.7799987792969,265.9200134277344,0.032148043921341074,0.02384174194400579
681,681,681,681,2021-10-18,269.07000732421875,262.54998779296875,261.2699890136719,0.024833440618520664,0.0298542451813657
682,682,682,682,2021-10-19,275.4100036621094,254.97000122070312,266.70001220703125,0.08016630326527441,0.03265838416354039
683,683,683,683,2021-10-20,274.8800048828125,255.1499938964844,261.57000732421875,0.07732710742032256,0.05088502957487728
684,684,684,684,2021-10-21,277.3399963378906,257.44000244140625,260.9200134277344,0.07729954050561205,0.06293109790408624
685,685,685,685,2021-10-22,277.32000732421875,261.010009765625,260.7900085449219,0.06248801558698602,0.06338432546371697
686,686,686,686,2021-10-25,280.9700012207031,272.260009765625,263.7799987792969,0.031991446200916984,0.06516795253983232
687,687,687,687,2021-10-26,275.6300048828125,269.07000732421875,262.54998779296875,0.0243802630543255,0.049819149487669634
688,688,688,688,2021-10-27,262.7099914550781,275.4100036621094,254.97000122070312,-0.04611311149980024,0.030356474084475726
689,689,689,689,2021-10-28,252.22999572753903,274.8800048828125,255.1499938964844,-0.08239962439221316,-0.01144424157866153
690,690,690,690,2021-10-29,247.4100036621093,277.3399963378906,257.44000244140625,-0.10791805390852038,-0.03896052938229677
691,691,691,691,2021-11-01,250.22000122070312,277.32000732421875,261.010009765625,-0.09772106370901912,-0.04133944347425911
692,692,692,692,2021-11-02,242.25,280.9700012207031,272.260009765625,-0.13780831068256427,-0.11022555163888781
693,693,693,693,2021-11-03,241.97000122070312,275.6300048828125,269.07000732421875,-0.12212024476950667,-0.10071730540692037
694,694,694,694,2021-11-04,241.75,262.7099914550781,275.4100036621094,-0.07978376208299698,-0.12221779606599048
695,695,695,695,2021-11-05,244.759994506836,252.22999572753903,274.8800048828125,-0.02961583216602115,-0.10957512311169137
696,696,696,696,2021-11-08,247.38999938964844,247.4100036621093,277.3399963378906,-8.085474380481461e-05,-0.1079901829657246
697,697,697,697,2021-11-09,244.0800018310547,250.22000122070312,277.32000732421875,-0.02453840364357096,-0.11986154844681907
698,698,698,698,2021-11-10,243.759994506836,242.25,280.9700012207031,0.0062332074585593755,-0.13243409101400294
699,699,699,699,2021-11-11,239.0399932861328,241.97000122070312,275.6300048828125,-0.012108971855142592,-0.13275046601779217
700,700,700,700,2021-11-12,241.5200042724609,241.75,262.7099914550781,-0.0009513783972661116,-0.08065923593256474
701,701,701,701,2021-11-15,241.63999938964844,244.759994506836,252.22999572753903,-0.012747161248610084,-0.041985475626499236
702,702,702,702,2021-11-16,237.2700042724609,247.38999938964844,247.4100036621093,-0.04090705017242091,-0.0409845973871642
703,703,703,703,2021-11-17,231.2100067138672,244.0800018310547,250.22000122070312,-0.052728593168791194,-0.07597312130962874
704,704,704,704,2021-11-18,227.2899932861328,243.759994506836,242.25,-0.0675664653423731,-0.06175441367953427
705,705,705,705,2021-11-19,227.6699981689453,239.0399932861328,241.97000122070312,-0.04756524195337275,-0.05909824763241889
706,706,706,706,2021-11-22,223.94000244140625,241.5200042724609,241.75,-0.07278900927486942,-0.07367113778115308
707,707,707,707,2021-11-23,226.17999267578125,241.63999938964844,244.759994506836,-0.06397950154327581,-0.07591110576910809
708,708,708,708,2021-11-24,228.2700042724609,237.2700042724609,247.38999938964844,-0.03793146979364981,-0.0772868554281082
709,709,709,709,2021-11-26,215.1499938964844,231.2100067138672,244.0800018310547,-0.06946071688522448,-0.11852674417216214
710,710,710,710,2021-11-29,212.97999572753903,227.2899932861328,243.759994506836,-0.06295920621801898,-0.12627174053547896
711,711,711,711,2021-11-30,207.1300048828125,227.6699981689453,239.0399932861328,-0.09021826965049151,-0.13349225777932394
712,712,712,712,2021-12-01,200.8300018310547,223.94000244140625,241.5200042724609,-0.10319728658750138,-0.16847466761181185
713,713,713,713,2021-12-02,207.8699951171875,226.17999267578125,241.63999938964844,-0.08095321492401097,-0.13975337012812294
714,714,714,714,2021-12-03,208.07000732421875,228.2700042724609,237.2700042724609,-0.08849168340195779,-0.12306653357965691
715,715,715,715,2021-12-06,217.259994506836,215.1499938964844,231.2100067138672,0.009807114432765385,-0.060334811651534426
716,716,716,716,2021-12-07,220.1499938964844,212.97999572753903,227.2899932861328,0.03366512495435403,-0.03141361080802152
717,717,717,717,2021-12-08,223.0500030517578,207.1300048828125,227.6699981689453,0.07685993237895361,-0.020292507376220792
718,718,718,718,2021-12-09,221.9499969482422,200.8300018310547,223.94000244140625,0.1051635459076199,-0.00888633326546806
719,719,719,719,2021-12-10,222.8099975585937,207.8699951171875,226.17999267578125,0.07187185641190652,-0.014899616351205291
720,720,720,720,2021-12-13,217.22000122070312,208.07000732421875,228.2700042724609,0.043975554257691174,-0.04840759996906385
721,721,721,721,2021-12-14,216.1699981689453,217.259994506836,215.1499938964844,-0.005017013557258365,0.004740898449440145
722,722,722,722,2021-12-15,215.2100067138672,220.1499938964844,212.97999572753903,-0.022439188369634988,0.010470518504380966
723,723,723,723,2021-12-16,216.38999938964844,223.0500030517578,207.1300048828125,-0.029858792068987117,0.04470619557062694
724,724,724,724,2021-12-17,214.259994506836,221.9499969482422,200.8300018310547,-0.03464745459401597,0.06687244213182386
725,725,725,725,2021-12-20,211.1999969482422,222.8099975585937,207.8699951171875,-0.052107179828402295,0.016019636836847928
726,726,726,726,2021-12-21,219.9100036621093,217.22000122070312,208.07000732421875,0.012383769571352898,0.05690390695974368
727,727,727,727,2021-12-22,222.7899932861328,216.1699981689453,217.259994506836,0.03062402356137195,0.02545336886272831
728,728,728,728,2021-12-23,223.69000244140625,215.2100067138672,220.1499938964844,0.03940335236740955,0.0160799847516071
729,729,729,729,2021-12-27,223.1300048828125,216.38999938964844,223.0500030517578,0.031147490698160585,0.00035867218094653985
730,730,730,730,2021-12-28,224.8099975585937,214.259994506836,221.9499969482422,0.04923925754801184,0.012885788013858201
731,731,731,731,2021-12-29,225.82000732421875,211.1999969482422,222.8099975585937,0.06922353497741485,0.013509311963586734
732,732,732,732,2021-12-30,225.6499938964844,219.9100036621093,217.22000122070312,0.02610154217083549,0.03880854722588878
733,733,733,733,2021-12-31,223.83999633789065,222.7899932861328,216.1699981689453,0.004712972231249557,0.035481325965275534
734,734,734,734,2022-01-03,231.1100006103516,223.69000244140625,215.2100067138672,0.03317089761706704,0.07388129455162495
735,735,735,735,2022-01-04,237.25,223.1300048828125,216.38999938964844,0.06328147182447874,0.09640002157765815
