,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GD,GD_6m,GD_12m,GD_6m_ret,GD_12m_ret
484,484,484,484,2021-01-06,138.6669158935547,137.72232055664062,140.3800811767578,0.0068586946044493224,-0.012203763303470505
485,485,485,485,2021-01-07,140.50047302246094,136.6388397216797,141.3801727294922,0.028261607816979728,-0.006222228266154484
486,486,486,486,2021-01-08,139.62071228027344,137.3333740234375,138.60206604003906,0.01665537072179979,0.007349430418592151
487,487,487,487,2021-01-11,140.55601501464844,137.81492614746094,135.6664581298828,0.01988963709384106,0.03604101523815495
488,488,488,488,2021-01-12,142.14881896972656,135.14785766601562,137.19447326660156,0.05180223663635175,0.03611184609089557
489,489,489,489,2021-01-13,141.34317016601562,135.2126922607422,137.99085998535156,0.045339515120751406,0.02429371177931583
490,490,490,490,2021-01-14,143.73104858398438,138.6669158935547,137.72232055664062,0.03652012203341348,0.043629297001807066
491,491,491,491,2021-01-15,142.8729248046875,140.50047302246094,136.6388397216797,0.016885720960151396,0.04562454640061375
492,492,492,492,2021-01-19,142.83558654785156,139.62071228027344,137.3333740234375,0.02302576899281683,0.04006464243334662
493,493,493,493,2021-01-20,143.67507934570312,140.55601501464844,137.81492614746094,0.022190898985928298,0.04252190500738551
494,494,494,494,2021-01-21,140.9047393798828,142.14881896972656,135.14785766601562,-0.008751951643781841,0.04259691432248891
495,495,495,495,2021-01-22,142.4998016357422,141.34317016601562,135.2126922607422,0.008183143680504879,0.053893678567893843
496,496,496,496,2021-01-25,142.8636016845703,143.73104858398438,138.6669158935547,-0.006035208870734721,0.03026450659822233
497,497,497,497,2021-01-26,140.2238311767578,142.8729248046875,140.50047302246094,-0.018541607036820285,-0.001968974479245378
498,498,498,498,2021-01-27,142.4624786376953,142.83558654785156,139.62071228027344,-0.002612149529215957,0.020353472711966525
499,499,499,499,2021-01-28,140.3170928955078,143.67507934570312,140.55601501464844,-0.023372086972129003,-0.0016998356072895904
500,500,500,500,2021-01-29,136.8192138671875,140.9047393798828,142.14881896972656,-0.028994947442332886,-0.03749313670818544
501,501,501,501,2021-02-01,137.74266052246094,142.4998016357422,141.34317016601562,-0.033383492879810794,-0.02547353111809847
502,502,502,502,2021-02-02,139.7481231689453,142.8636016845703,143.73104858398438,-0.021807363659385293,-0.027710960535515583
503,503,503,503,2021-02-03,142.7889862060547,140.2238311767578,142.8729248046875,0.0182932887211118,-0.0005875052865863539
504,504,504,504,2021-02-04,146.9397735595703,142.4624786376953,142.83558654785156,0.031427888695250594,0.02873364482137508
505,505,505,505,2021-02-05,148.14308166503906,140.3170928955078,143.67507934570312,0.05577359541904969,0.03109796312403823
506,506,506,506,2021-02-08,148.90797424316406,136.8192138671875,140.9047393798828,0.08835572164382777,0.056798904696202746
507,507,507,507,2021-02-09,151.2398681640625,137.74266052246094,142.4998016357422,0.09798857950330242,0.06133388557734043
508,508,508,508,2021-02-10,152.16334533691406,139.7481231689453,142.8636016845703,0.08883999216905147,0.06509526249293884
509,509,509,509,2021-02-11,152.46182250976562,142.7889862060547,140.2238311767578,0.06774217368384661,0.08727468954675288
510,510,510,510,2021-02-12,153.74905395507812,146.9397735595703,142.4624786376953,0.046340621266489856,0.07922489784897224
511,511,511,511,2021-02-16,152.34059143066406,148.14308166503906,140.3170928955078,0.028334159911131307,0.0856880533016029
512,512,512,512,2021-02-17,153.43191528320312,148.90797424316406,136.8192138671875,0.03038078425975721,0.12142082202096138
513,513,513,513,2021-02-18,152.25662231445312,151.2398681640625,137.74266052246094,0.006722791832161956,0.10537012815739444
514,514,514,514,2021-02-19,153.70240783691406,152.16334533691406,139.7481231689453,0.010114541689342227,0.09985310966286853
515,515,515,515,2021-02-22,155.23216247558594,152.46182250976562,142.7889862060547,0.01817071264278547,0.08714380989843895
516,516,516,516,2021-02-23,156.09963989257812,153.74905395507812,146.9397735595703,0.01528845789312494,0.06233755579658862
517,517,517,517,2021-02-24,156.76190185546875,152.34059143066406,148.14308166503906,0.029022536825432876,0.05817902593600288
518,518,518,518,2021-02-25,155.0269317626953,153.43191528320312,148.90797424316406,0.010395597790382238,0.0410922084638603
519,519,519,519,2021-02-26,152.48049926757812,152.25662231445312,151.2398681640625,0.0014703922215129062,0.008203069194491874
520,520,520,520,2021-03-01,155.82913208007812,153.70240783691406,152.16334533691406,0.013836635828246902,0.02409112874751429
521,521,521,521,2021-03-02,156.40744018554688,155.23216247558594,152.46182250976562,0.007571096680082601,0.025879381545032443
522,522,522,522,2021-03-03,156.65931701660156,156.09963989257812,153.74905395507812,0.0035853838254116255,0.018928656708182112
523,523,523,523,2021-03-04,154.62582397460938,156.76190185546875,152.34059143066406,-0.013626256479261079,0.01500081181570967
524,524,524,524,2021-03-05,159.05654907226562,155.0269317626953,153.43191528320312,0.02599301465721182,0.036658825373329984
525,525,525,525,2021-03-08,161.08065795898438,152.48049926757812,152.25662231445312,0.05640169551330221,0.0579550203491781
526,526,526,526,2021-03-09,157.39622497558594,155.82913208007812,153.70240783691406,0.010056482216062923,0.024032265926446694
527,527,527,527,2021-03-10,160.8287811279297,156.40744018554688,155.23216247558594,0.028268098609233405,0.0360532157968485
528,528,528,528,2021-03-11,161.06198120117188,156.65931701660156,156.09963989257812,0.028103430223072934,0.03178957563264495
529,529,529,529,2021-03-12,164.43862915039062,154.62582397460938,156.76190185546875,0.0634616193048878,0.048970618524389
530,530,530,530,2021-03-15,164.83038330078125,159.05654907226562,155.0269317626953,0.036300512378728556,0.06323708678626505
531,531,531,531,2021-03-16,163.5338592529297,161.08065795898438,152.48049926757812,0.015229645353012966,0.07249031868629152
532,532,532,532,2021-03-17,165.58595275878906,157.39622497558594,155.82913208007812,0.05203255532001139,0.06261230200330625
533,533,533,533,2021-03-18,167.19032287597656,160.8287811279297,156.40744018554688,0.039554747001325996,0.068940983099256
534,534,534,534,2021-03-19,165.67921447753906,161.06198120117188,156.65931701660156,0.02866743127045046,0.05757651464790725
535,535,535,535,2021-03-22,164.69049072265625,164.43862915039062,154.62582397460938,0.0015316448061317711,0.06509046477061653
536,536,536,536,2021-03-23,163.1140899658203,164.83038330078125,159.05654907226562,-0.010412481610438618,0.02551005235069681
537,537,537,537,2021-03-24,164.5598907470703,163.5338592529297,161.08065795898438,0.0062741226729916555,0.02159932068921555
538,538,538,538,2021-03-25,167.9552001953125,165.58595275878906,157.39622497558594,0.01430826345502112,0.06708531428478914
539,539,539,539,2021-03-26,169.33567810058594,167.19032287597656,160.8287811279297,0.012831814591331536,0.05289412077238542
540,540,540,540,2021-03-29,170.97738647460938,165.67921447753906,161.06198120117188,0.03197849539411335,0.06156266798340715
541,541,541,541,2021-03-30,169.8580322265625,164.69049072265625,164.43862915039062,0.03137729131312472,0.032956994984526755
542,542,542,542,2021-03-31,169.35435485839844,163.1140899658203,164.83038330078125,0.03825705611260033,0.027446223608919684
543,543,543,543,2021-04-01,168.67344665527344,164.5598907470703,163.5338592529297,0.024997317934086993,0.03142827684629279
544,544,544,544,2021-04-05,173.1134490966797,167.9552001953125,165.58595275878906,0.030712052353060404,0.045459751944393556
545,545,545,545,2021-04-06,172.6656951904297,169.33567810058594,167.19032287597656,0.019665182950197257,0.032749337523050315
546,546,546,546,2021-04-07,172.36720275878906,170.97738647460938,165.67921447753906,0.008128655565723397,0.040367093134405785
547,547,547,547,2021-04-08,172.8460235595703,169.8580322265625,164.69049072265625,0.017591110021940803,0.04952036271874505
548,548,548,548,2021-04-09,171.80392456054688,169.35435485839844,163.1140899658203,0.014464167184815357,0.053274579753027185
549,549,549,549,2021-04-12,173.62522888183594,168.67344665527344,164.5598907470703,0.029357212559263823,0.05508838206935307
550,550,550,550,2021-04-13,171.12796020507812,173.1134490966797,167.9552001953125,-0.011469293125184743,0.018890513696962374
551,551,551,551,2021-04-14,172.2545166015625,172.6656951904297,169.33567810058594,-0.002381356577018434,0.017236996560422213
552,552,552,552,2021-04-15,172.67701721191406,172.36720275878906,170.97738647460938,0.0017974095313164629,0.009940675620030426
553,553,553,553,2021-04-16,173.18397521972656,172.8460235595703,169.8580322265625,0.0019552180211990233,0.01958072249846743
554,554,554,554,2021-04-19,173.48439025878906,171.80392456054688,169.35435485839844,0.009781299830842638,0.024386945371696278
555,555,555,555,2021-04-20,172.80845642089844,173.62522888183594,168.67344665527344,-0.004704226834991609,0.02451488273715019
556,556,556,556,2021-04-21,174.4795379638672,171.12796020507812,173.1134490966797,0.019585214214980162,0.007891292527044236
557,557,557,557,2021-04-22,173.212158203125,172.2545166015625,172.6656951904297,0.005559457136195656,0.0031648615093613497
558,558,558,558,2021-04-23,175.07101440429688,172.67701721191406,172.36720275878906,0.013864017522637884,0.015686346371191817
559,559,559,559,2021-04-26,173.85992431640625,173.18397521972656,172.8460235595703,0.0039030695295108053,0.005865918902592027
560,560,560,560,2021-04-27,174.5171356201172,173.48439025878906,171.80392456054688,0.0059529584176856165,0.01579248591969229
561,561,561,561,2021-04-28,173.9256591796875,172.80845642089844,173.62522888183594,0.006464977362380608,0.0017303378073934006
562,562,562,562,2021-04-29,179.04220581054688,174.4795379638672,171.12796020507812,0.026150160069913664,0.04624753077161903
563,563,563,563,2021-04-30,178.59158325195312,173.212158203125,172.2545166015625,0.03105685596573249,0.03678897236145473
564,564,564,564,2021-05-03,179.96226501464844,175.07101440429688,172.67701721191406,0.0279386660721348,0.04219002575075592
565,565,565,565,2021-05-04,180.2439117431641,173.85992431640625,173.18397521972656,0.03671914302194024,0.040765529919729815
566,566,566,566,2021-05-05,179.01405334472656,174.5171356201172,173.48439025878906,0.025767771792897687,0.03187412468458306
567,567,567,567,2021-05-06,180.8916931152344,173.9256591796875,172.80845642089844,0.0400517897612227,0.04677570103773254
568,568,568,568,2021-05-07,182.90077209472656,179.04220581054688,174.4795379638672,0.02155115474986169,0.04826488096617565
569,569,569,569,2021-05-10,182.69422912597656,178.59158325195312,173.212158203125,0.02297222410663946,0.05474252512766453
570,570,570,570,2021-05-11,179.82139587402344,179.96226501464844,175.07101440429688,-0.0007827704358662757,0.027134026074449702
571,571,571,571,2021-05-12,175.446533203125,180.2439117431641,173.85992431640625,-0.026616036534288345,0.009125788435472293
572,572,572,572,2021-05-13,179.58673095703125,179.01405334472656,174.5171356201172,0.003199065110278676,0.02904926968288879
573,573,573,573,2021-05-14,180.19692993164065,180.8916931152344,173.9256591796875,-0.0038407688690887953,0.036057191224867724
574,574,574,574,2021-05-17,179.9246826171875,182.90077209472656,179.04220581054688,-0.0162716069672888,0.004928875862791893
575,575,575,575,2021-05-18,177.76547241210938,182.69422912597656,178.59158325195312,-0.02697817406410008,-0.004625698618049068
576,576,576,576,2021-05-19,176.98619079589844,179.82139587402344,179.96226501464844,-0.01576678383762098,-0.016537212501230525
577,577,577,577,2021-05-20,177.49314880371094,175.446533203125,180.2439117431641,0.011665181199200125,-0.015261336224065114
578,578,578,578,2021-05-21,178.26300048828125,179.58673095703125,179.01405334472656,-0.007370981484521422,-0.004195496623938255
579,579,579,579,2021-05-24,178.00010681152344,180.19692993164065,180.8916931152344,-0.012191235005782897,-0.015985180158985646
580,580,580,580,2021-05-25,177.3523712158203,179.9246826171875,182.90077209472656,-0.014296601021884792,-0.030335579316377426
581,581,581,581,2021-05-26,177.45562744140625,177.76547241210938,182.69422912597656,-0.0017429986065281566,-0.028674149750827826
582,582,582,582,2021-05-27,179.00460815429688,176.98619079589844,179.82139587402344,0.011404377648457809,-0.004542216546349009
583,583,583,583,2021-05-28,178.29116821289062,177.49314880371094,175.446533203125,0.004496057535506415,0.01621368606054019
584,584,584,584,2021-06-01,177.9437713623047,178.26300048828125,179.58673095703125,-0.0017907761291022783,-0.009148557835933158
585,585,585,585,2021-06-02,179.82139587402344,178.00010681152344,180.19692993164065,0.010231954885445482,-0.0020840202869143454
586,586,586,586,2021-06-03,179.13607788085938,177.3523712158203,179.9246826171875,0.010057416502587735,-0.0043829713903454914
587,587,587,587,2021-06-04,181.7272491455078,177.45562744140625,177.76547241210938,0.024071491931198397,0.02228653674777714
588,588,588,588,2021-06-07,180.03733825683594,179.00460815429688,176.98619079589844,0.005769293389636498,0.01723946623867456
589,589,589,589,2021-06-08,180.9292449951172,178.29116821289062,177.49314880371094,0.01479645239116123,0.019359035627939836
590,590,590,590,2021-06-09,180.13124084472656,177.9437713623047,178.26300048828125,0.012293037658328787,0.010480247450833868
591,591,591,591,2021-06-10,179.76507568359375,179.82139587402344,178.00010681152344,-0.0003132007187239827,0.009915549511097632
592,592,592,592,2021-06-11,179.77452087402344,179.13607788085938,177.3523712158203,0.003564011229433506,0.013657272477375582
593,593,593,593,2021-06-14,179.1642303466797,181.7272491455078,177.45562744140625,-0.01410365705132055,0.009628338812966541
594,594,594,594,2021-06-15,180.6757659912109,180.03733825683594,179.00460815429688,0.003546085165201829,0.009335836960540966
595,595,595,595,2021-06-16,178.4507598876953,180.9292449951172,178.29116821289062,-0.013698642845100917,0.0008951182293792659
596,596,596,596,2021-06-17,176.1975860595703,180.13124084472656,177.9437713623047,-0.021837715471837882,-0.00981312967217618
597,597,597,597,2021-06-18,173.82237243652344,179.76507568359375,179.82139587402344,-0.03305816340839263,-0.03336101028657734
598,598,598,598,2021-06-21,179.10794067382812,179.77452087402344,179.13607788085938,-0.003707868039111162,-0.0001570716930062721
599,599,599,599,2021-06-22,177.98135375976562,179.1642303466797,181.7272491455078,-0.006602191657482215,-0.020612733661878435
600,600,600,600,2021-06-23,175.3808135986328,180.6757659912109,180.03733825683594,-0.0293063785479436,-0.025864216296956455
601,601,601,601,2021-06-24,176.60128784179688,178.4507598876953,180.9292449951172,-0.010364046906061741,-0.023920716374166706
602,602,602,602,2021-06-25,178.19728088378906,176.1975860595703,180.13124084472656,0.011349161296356769,-0.010736393930715127
603,603,603,603,2021-06-28,177.3147735595703,173.82237243652344,179.76507568359375,0.020091781478372317,-0.013630579325298098
604,604,604,604,2021-06-29,175.27755737304688,179.10794067382812,179.77452087402344,-0.021385893257277355,-0.025014465226292026
605,605,605,605,2021-06-30,176.74212646484375,177.98135375976562,179.1642303466797,-0.00696268046480053,-0.01351890317140425
606,606,606,606,2021-07-01,177.6680145263672,175.3808135986328,180.6757659912109,0.01304134061647555,-0.016647232396347134
607,607,607,607,2021-07-02,178.13096618652344,176.60128784179688,178.4507598876953,0.00866176211634917,-0.0017920556985755454
608,608,608,608,2021-07-06,176.5909423828125,178.19728088378906,176.1975860595703,-0.009014382784124142,0.002232472828028298
609,609,609,609,2021-07-07,179.31192016601562,177.3147735595703,173.82237243652344,0.011263283743101926,0.03158136465716965
610,610,610,610,2021-07-08,177.6396942138672,175.27755737304688,179.10794067382812,0.013476550427918843,-0.008197550898286221
611,611,611,611,2021-07-09,179.71820068359375,176.74212646484375,177.98135375976562,0.016838510876137747,0.009758589240603577
612,612,612,612,2021-07-12,178.87733459472656,177.6680145263672,175.3808135986328,0.00680662792108766,0.019936736090731655
613,613,613,613,2021-07-13,178.31993103027344,178.13096618652344,176.60128784179688,0.0010608197316581691,0.009731770416171459
614,614,614,614,2021-07-14,179.0001678466797,176.5909423828125,178.19728088378906,0.013642973027713223,0.004505607262403899
615,615,615,615,2021-07-15,178.89627075195312,179.31192016601562,177.3147735595703,-0.0023180244440953457,0.00891915073196925
616,616,616,616,2021-07-16,178.83010864257812,177.6396942138672,175.27755737304688,0.006701286184819466,0.02026814683394007
617,617,617,617,2021-07-19,173.9266357421875,179.71820068359375,176.74212646484375,-0.03222581196215457,-0.015929935771233805
618,618,618,618,2021-07-20,179.51979064941406,178.87733459472656,177.6680145263672,0.0035916012285350796,0.010422675842826301
619,619,619,619,2021-07-21,181.05035400390625,178.31993103027344,178.13096618652344,0.015311933769025954,0.01638899670215621
620,620,620,620,2021-07-22,180.04888916015625,179.0001678466797,176.5909423828125,0.005858772793860378,0.019581676900775724
621,621,621,621,2021-07-23,181.2676696777344,178.89627075195312,179.31192016601562,0.013255720288710249,0.010906968760961533
622,622,622,622,2021-07-26,181.3243408203125,178.83010864257812,177.6396942138672,0.0139474957358523,0.02074224808115921
623,623,623,623,2021-07-27,183.33673095703125,173.9266357421875,179.71820068359375,0.05410381897337668,0.020134467514551613
624,624,624,624,2021-07-28,184.7161407470703,179.51979064941406,178.87733459472656,0.0289458342105815,0.03264139733282834
625,625,625,625,2021-07-29,187.2009429931641,181.05035400390625,178.31993103027344,0.03397170374560621,0.049803809992405856
626,626,626,626,2021-07-30,185.2074279785156,180.04888916015625,179.0001678466797,0.028650767257834886,0.03467739838742867
627,627,627,627,2021-08-02,185.0184783935547,181.2676696777344,178.89627075195312,0.020692099823915955,0.03422210880007803
628,628,628,628,2021-08-03,186.42623901367188,181.3243408203125,178.83010864257812,0.028136863315086913,0.04247679783204683
629,629,629,629,2021-08-04,185.0562438964844,183.33673095703125,173.9266357421875,0.009378987671903927,0.06399024569643474
630,630,630,630,2021-08-05,185.8310089111328,184.7161407470703,179.51979064941406,0.006035575232102186,0.03515611420271747
631,631,631,631,2021-08-06,188.0890655517578,187.2009429931641,181.05035400390625,0.004744220538601462,0.03887709353884894
632,632,632,632,2021-08-09,186.35064697265625,185.2074279785156,180.04888916015625,0.006172641165738124,0.035000259328978656
633,633,633,633,2021-08-10,188.03237915039065,185.0184783935547,181.2676696777344,0.016289728372022694,0.037318896881517016
634,634,634,634,2021-08-11,189.6101531982422,186.42623901367188,181.3243408203125,0.017078680562433224,0.04569608437810735
635,635,635,635,2021-08-12,188.174072265625,185.0562438964844,183.33673095703125,0.016848004171556852,0.026385009066881793
636,636,636,636,2021-08-13,187.41824340820312,185.8310089111328,184.7161407470703,0.008541279016729408,0.014628405780915399
637,637,637,637,2021-08-16,189.3928985595703,188.0890655517578,187.2009429931641,0.006931997902098752,0.0117091053675209
638,638,638,638,2021-08-17,188.3158264160156,186.35064697265625,185.2074279785156,0.01054560032543228,0.016783335697856394
639,639,639,639,2021-08-18,185.9349365234375,188.03237915039065,185.0184783935547,-0.011154688551143543,0.004953332974306557
640,640,640,640,2021-08-19,184.6972503662109,189.6101531982422,186.42623901367188,-0.02591054724213382,-0.009274384639246902
641,641,641,641,2021-08-20,186.4073028564453,188.174072265625,185.0562438964844,-0.009389016180112897,0.007300801807674562
642,642,642,642,2021-08-23,187.07814025878903,187.41824340820312,185.8310089111328,-0.0018146747255193274,0.0067111046480548
643,643,643,643,2021-08-24,187.9378967285156,189.3928985595703,188.0890655517578,-0.007682451887693453,-0.000803708725963248
644,644,644,644,2021-08-25,188.2969207763672,188.3158264160156,186.35064697265625,-0.00010039325960120582,0.010444148358639715
645,645,645,645,2021-08-26,188.07960510253903,185.9349365234375,188.03237915039065,0.011534511045648399,0.0002511586162008417
646,646,646,646,2021-08-27,188.6937255859375,184.6972503662109,189.6101531982422,0.021637978972629757,-0.004833220145898709
647,647,647,647,2021-08-30,188.19297790527344,186.4073028564453,188.174072265625,0.009579426457359874,0.00010046888724257741
648,648,648,648,2021-08-31,189.25112915039065,187.07814025878903,187.41824340820312,0.01161540781085213,0.009779654898351753
649,649,649,649,2021-09-01,188.7598114013672,187.9378967285156,189.3928985595703,0.0043733312288734005,-0.003342718565574887
650,650,650,650,2021-09-02,191.1312713623047,188.2969207763672,188.3158264160156,0.015052559405916988,0.014950654970811605
651,651,651,651,2021-09-03,191.28244018554688,188.07960510253903,185.9349365234375,0.017029146149374785,0.028760080069381244
652,652,652,652,2021-09-07,191.21630859375,188.6937255859375,184.6972503662109,0.013368663955196647,0.03529591379738117
653,653,653,653,2021-09-08,193.1153564453125,188.19297790527344,186.4073028564453,0.026156015993948234,0.03598600208293967
654,654,654,654,2021-09-09,192.55792236328125,189.25112915039065,187.07814025878903,0.017473043504341756,0.029291407841193662
655,655,655,655,2021-09-10,190.4699249267578,188.7598114013672,187.9378967285156,0.009059733174634044,0.013472685617525348
656,656,656,656,2021-09-13,188.4102783203125,191.1312713623047,188.2969207763672,-0.014236252511679925,0.000602014857587374
657,657,657,657,2021-09-14,185.8026428222656,191.28244018554688,188.07960510253903,-0.02864767596004003,-0.01210637527142866
658,658,658,658,2021-09-15,187.52218627929688,191.21630859375,188.6937255859375,-0.019319075562228893,-0.006208681836148644
659,659,659,659,2021-09-16,184.1209411621093,193.1153564453125,188.19297790527344,-0.046575349825948686,-0.021637559426971764
660,660,660,660,2021-09-17,184.34767150878903,192.55792236328125,189.25112915039065,-0.04263782426465268,-0.025909793318617536
661,661,661,661,2021-09-20,182.75099182128903,190.4699249267578,188.7598114013672,-0.04052573186258657,-0.03183315100533435
662,662,662,662,2021-09-21,180.63462829589844,188.4102783203125,191.1312713623047,-0.041269776223114785,-0.054918501779381845
663,663,663,663,2021-09-22,183.0533447265625,185.8026428222656,191.28244018554688,-0.014796872928944382,-0.04302065286809409
664,664,664,664,2021-09-23,185.8876800537109,187.52218627929688,191.21630859375,-0.00871633516021153,-0.027867019184854458
665,665,665,665,2021-09-24,186.5207061767578,184.1209411621093,193.1153564453125,0.013033634303094566,-0.034148761600024224
666,666,666,666,2021-09-27,186.8419189453125,184.34767150878903,192.55792236328125,0.013530127156526461,-0.029684592292104628
667,667,667,667,2021-09-28,186.21836853027344,182.75099182128903,190.4699249267578,0.01897323059332634,-0.022321405324852384
668,668,668,668,2021-09-29,187.4371490478516,180.63462829589844,188.4102783203125,0.03765900711357473,-0.00516494790590194
669,669,669,669,2021-09-30,185.2074279785156,183.0533447265625,185.8026428222656,0.011767516486359542,-0.003203478888722633
670,670,670,670,2021-10-01,187.27651977539065,185.8876800537109,187.52218627929688,0.007471391978631559,-0.0013100663381788724
671,671,671,671,2021-10-04,186.6057586669922,186.5207061767578,184.1209411621093,0.00045599489717651487,0.01349557247100508
672,672,672,672,2021-10-05,187.21983337402344,186.8419189453125,184.34767150878903,0.0020226426213356685,0.015580136389721
673,673,673,673,2021-10-06,188.3536071777344,186.21836853027344,182.75099182128903,0.011466315940330318,0.030657099590048364
674,674,674,674,2021-10-07,191.7372589111328,187.4371490478516,180.63462829589844,0.022941609414809383,0.06146457476053313
675,675,675,675,2021-10-08,192.10791015625,185.2074279785156,183.0533447265625,0.037258128645546895,0.04946408077499398
676,676,676,676,2021-10-11,192.830307006836,187.27651977539065,185.8876800537109,0.029655544849435778,0.037348505027977374
677,677,677,677,2021-10-12,193.46710205078125,186.6057586669922,186.5207061767578,0.03676919422424407,0.03724195568636035
678,678,678,678,2021-10-13,193.3150177001953,187.21983337402344,186.8419189453125,0.03255629607358457,0.0346447884469514
679,679,679,679,2021-10-14,194.97833251953125,188.3536071777344,186.21836853027344,0.03517174659440214,0.04704135289335709
680,680,680,680,2021-10-15,197.75369262695312,191.7372589111328,187.4371490478516,0.03137853200774532,0.05504001544788628
681,681,681,681,2021-10-18,196.4230499267578,192.10791015625,185.2074279785156,0.02246206190571809,0.060557084943392514
682,682,682,682,2021-10-19,198.28594970703125,192.830307006836,187.27651977539065,0.028292454567330205,0.05878702757208809
683,683,683,683,2021-10-20,198.1148834228516,193.46710205078125,186.6057586669922,0.024023626357159156,0.06167614996490034
684,684,684,684,2021-10-21,197.73468017578125,193.3150177001953,187.21983337402344,0.022862489051110435,0.056163103087222055
685,685,685,685,2021-10-22,199.1413726806641,194.97833251953125,188.3536071777344,0.02135129635861377,0.057274005338002976
686,686,686,686,2021-10-25,197.6111602783203,197.75369262695312,191.7372589111328,-0.0007207569514350309,0.0306351587612399
687,687,687,687,2021-10-26,194.4365997314453,196.4230499267578,192.10791015625,-0.010113121632380762,0.01212177870917075
688,688,688,688,2021-10-27,195.5961303710937,198.28594970703125,192.830307006836,-0.013565355184831707,0.014343302187242113
689,689,689,689,2021-10-28,192.5736694335937,198.1148834228516,193.46710205078125,-0.027969700678322384,-0.004618007959580894
690,690,690,690,2021-10-29,192.70672607421875,197.73468017578125,193.3150177001953,-0.025427780787329657,-0.0031466340960635275
691,691,691,691,2021-11-01,191.88931274414065,199.1413726806641,194.97833251953125,-0.03641664129810218,-0.015842887440229658
692,692,692,692,2021-11-02,191.75624084472656,197.6111602783203,197.75369262695312,-0.029628485685461947,-0.03032788769987871
693,693,693,693,2021-11-03,191.2429962158203,194.4365997314453,196.4230499267578,-0.016424909302240387,-0.02637192382904674
694,694,694,694,2021-11-04,188.3440856933593,195.5961303710937,198.28594970703125,-0.03707662653640187,-0.050139024113211916
695,695,695,695,2021-11-05,191.0434112548828,192.5736694335937,198.1148834228516,-0.007946352080280494,-0.03569379566943287
696,696,696,696,2021-11-08,192.6021728515625,192.70672607421875,197.73468017578125,-0.0005425509777794435,-0.02595653589778013
697,697,697,697,2021-11-09,192.830307006836,191.88931274414065,199.1413726806641,0.004903838828950402,-0.03169138380876935
698,698,698,698,2021-11-10,191.35708618164065,191.75624084472656,197.6111602783203,-0.002081573258463698,-0.031648385080434105
699,699,699,699,2021-11-11,189.2280120849609,191.2429962158203,194.4365997314453,-0.010536250585540197,-0.026788102927527424
700,700,700,700,2021-11-12,191.0149078369141,188.3440856933593,195.5961303710937,0.014180546916154002,-0.023421846462340024
701,701,701,701,2021-11-15,191.1099395751953,191.0434112548828,192.5736694335937,0.00034823666451244684,-0.007600882626911387
702,702,702,702,2021-11-16,188.8953399658203,192.6021728515625,192.70672607421875,-0.019246059537443627,-0.0197781685468027
703,703,703,703,2021-11-17,189.5796813964844,192.830307006836,191.88931274414065,-0.01685744145102852,-0.012036268798022332
704,704,704,704,2021-11-18,188.1920166015625,191.35708618164065,191.75624084472656,-0.016540122151911252,-0.018587265934411845
705,705,705,705,2021-11-19,186.5857391357422,189.2280120849609,191.2429962158203,-0.013963434483644899,-0.024352562824430657
706,706,706,706,2021-11-22,189.48464965820312,191.0149078369141,188.3440856933593,-0.008011197639178347,0.006055746112998639
707,707,707,707,2021-11-23,190.3685760498047,191.1099395751953,191.0434112548828,-0.0038792515294523433,-0.0035323657625532245
708,708,708,708,2021-11-24,188.8953399658203,188.8953399658203,192.6021728515625,0.0,-0.019246059537443627
709,709,709,709,2021-11-26,183.7913513183593,189.5796813964844,192.830307006836,-0.030532439106802145,-0.04687518175323069
710,710,710,710,2021-11-29,184.8083648681641,188.1920166015625,191.35708618164065,-0.01797978359816521,-0.03422251793309794
711,711,711,711,2021-11-30,179.6093292236328,186.5857391357422,189.2280120849609,-0.03738983453089095,-0.05083117850970942
712,712,712,712,2021-12-01,180.0655517578125,189.48464965820312,191.0149078369141,-0.0497090287650267,-0.05732199755031686
713,713,713,713,2021-12-02,184.8463897705078,190.3685760498047,191.1099395751953,-0.02900786670722455,-0.0327745894253868
714,714,714,714,2021-12-03,187.84033203125,188.8953399658203,188.8953399658203,-0.005585145376064915,-0.005585145376064915
715,715,715,715,2021-12-06,189.68426513671875,183.7913513183593,189.5796813964844,0.03206306377361523,0.000551661124567504
716,716,716,716,2021-12-07,189.44667053222656,184.8083648681641,188.1920166015625,0.02509792058044158,0.006666881801476121
717,717,717,717,2021-12-08,190.92935180664065,179.6093292236328,186.5857391357422,0.06302580512904865,0.02327944617320643
718,718,718,718,2021-12-09,191.9273376464844,180.0655517578125,189.48464965820312,0.06587482043553772,0.012891218326589904
719,719,719,719,2021-12-10,194.7787322998047,184.8463897705078,190.3685760498047,0.05373295384144727,0.023166408771404523
720,720,720,720,2021-12-13,193.4100952148437,187.84033203125,188.8953399658203,0.029651582934101084,0.02390082915671865
721,721,721,721,2021-12-14,193.3910675048828,189.68426513671875,183.7913513183593,0.019541960243736112,0.0522315991349076
722,722,722,722,2021-12-15,196.0238494873047,189.44667053222656,184.8083648681641,0.03471783872791412,0.06068710486747353
723,723,723,723,2021-12-16,195.96682739257807,190.92935180664065,179.6093292236328,0.026383976786549912,0.09107265329507697
724,724,724,724,2021-12-17,192.18397521972656,191.9273376464844,180.0655517578125,0.0013371600752096757,0.06730006569059532
