,Unnamed: 0.1,Unnamed: 0,Date,MCD,MCD_6m,MCD_12m
382,382,382,2020-08-11,189.4407196044922,179.64527893066406,183.6373443603516
383,383,383,2020-08-12,190.38331604003903,184.2287750244141,185.9753570556641
384,384,384,2020-08-13,190.81765747070312,184.1363525390625,181.3456115722656
385,385,385,2020-08-14,191.316650390625,187.7588653564453,181.31787109375
386,386,386,2020-08-17,192.8321990966797,189.07110595703125,180.57858276367188
387,387,387,2020-08-18,194.35696411132807,188.6275329589844,179.5343475341797
388,388,388,2020-08-19,193.6083984375,189.4407196044922,179.64527893066406
389,389,389,2020-08-20,193.95034790039065,190.38331604003903,184.2287750244141
390,390,390,2020-08-21,195.5121154785156,190.81765747070312,184.1363525390625
391,391,391,2020-08-24,196.4823760986328,191.316650390625,187.7588653564453
392,392,392,2020-08-25,196.5100860595703,192.8321990966797,189.07110595703125
393,393,393,2020-08-26,197.535873413086,194.35696411132807,188.6275329589844
394,394,394,2020-08-27,196.0850067138672,193.6083984375,189.4407196044922
395,395,395,2020-08-28,198.5985565185547,193.95034790039065,190.38331604003903
396,396,396,2020-08-31,198.46841430664065,195.5121154785156,190.81765747070312
397,397,397,2020-09-01,197.6969451904297,196.4823760986328,191.316650390625
398,398,398,2020-09-02,200.9873962402344,196.5100860595703,192.8321990966797
399,399,399,2020-09-03,198.72869873046875,197.535873413086,194.35696411132807
400,400,400,2020-09-04,196.8046417236328,196.0850067138672,193.6083984375
401,401,401,2020-09-08,198.52423095703125,198.5985565185547,193.95034790039065
402,402,402,2020-09-09,200.50405883789065,198.46841430664065,195.5121154785156
403,403,403,2020-09-10,201.9262237548828,197.6969451904297,196.4823760986328
404,404,404,2020-09-11,202.63262939453125,200.9873962402344,196.5100860595703
405,405,405,2020-09-14,205.0121459960937,198.72869873046875,197.535873413086
406,406,406,2020-09-15,206.694564819336,196.8046417236328,196.0850067138672
407,407,407,2020-09-16,208.9626007080078,198.52423095703125,198.5985565185547
408,408,408,2020-09-17,206.88980102539065,200.50405883789065,198.46841430664065
409,409,409,2020-09-18,204.74264526367188,201.9262237548828,197.6969451904297
410,410,410,2020-09-21,201.1547241210937,202.63262939453125,200.9873962402344
411,411,411,2020-09-22,201.1547241210937,205.0121459960937,198.72869873046875
412,412,412,2020-09-23,199.81622314453125,206.694564819336,196.8046417236328
413,413,413,2020-09-24,200.8851318359375,208.9626007080078,198.52423095703125
414,414,414,2020-09-25,202.7999267578125,206.88980102539065,200.50405883789065
415,415,415,2020-09-28,204.7333068847656,204.74264526367188,201.9262237548828
416,416,416,2020-09-29,203.26470947265625,201.1547241210937,202.63262939453125
417,417,417,2020-09-30,204.01760864257807,201.1547241210937,205.0121459960937
418,418,418,2020-10-01,204.11056518554688,199.81622314453125,206.694564819336
419,419,419,2020-10-02,206.97341918945312,200.8851318359375,208.9626007080078
420,420,420,2020-10-05,210.1337738037109,202.7999267578125,206.88980102539065
421,421,421,2020-10-06,208.29331970214844,204.7333068847656,204.74264526367188
422,422,422,2020-10-07,210.51486206054688,203.26470947265625,201.1547241210937
423,423,423,2020-10-08,209.8827972412109,204.01760864257807,201.1547241210937
424,424,424,2020-10-09,208.98117065429688,204.11056518554688,199.81622314453125
425,425,425,2020-10-12,210.17092895507807,206.97341918945312,200.8851318359375
426,426,426,2020-10-13,211.32354736328125,210.1337738037109,202.7999267578125
427,427,427,2020-10-14,211.5745086669922,208.29331970214844,204.7333068847656
428,428,428,2020-10-15,213.4521026611328,210.51486206054688,203.26470947265625
429,429,429,2020-10-16,213.20114135742188,209.8827972412109,204.01760864257807
430,430,430,2020-10-19,210.06871032714844,208.98117065429688,204.11056518554688
431,431,431,2020-10-20,211.4164886474609,210.17092895507807,206.97341918945312
432,432,432,2020-10-21,212.1043243408203,211.32354736328125,210.1337738037109
433,433,433,2020-10-22,212.9966278076172,211.5745086669922,208.29331970214844
434,434,434,2020-10-23,212.5876617431641,213.4521026611328,210.51486206054688
435,435,435,2020-10-26,208.46063232421875,213.20114135742188,209.8827972412109
436,436,436,2020-10-27,207.25230407714844,210.06871032714844,208.98117065429688
437,437,437,2020-10-28,199.55599975585932,211.4164886474609,210.17092895507807
438,438,438,2020-10-29,199.7976226806641,212.1043243408203,211.32354736328125
439,439,439,2020-10-30,197.985092163086,212.9966278076172,211.5745086669922
440,440,440,2020-11-02,197.5760955810547,212.5876617431641,213.4521026611328
441,441,441,2020-11-03,201.5172271728516,208.46063232421875,213.20114135742188
442,442,442,2020-11-04,199.7232666015625,207.25230407714844,210.06871032714844
443,443,443,2020-11-05,201.061767578125,199.55599975585932,211.4164886474609
444,444,444,2020-11-06,201.29412841796875,199.7976226806641,212.1043243408203
445,445,445,2020-11-09,198.1895751953125,197.985092163086,212.9966278076172
446,446,446,2020-11-10,198.28253173828125,197.5760955810547,212.5876617431641
447,447,447,2020-11-11,202.65122985839844,201.5172271728516,208.46063232421875
448,448,448,2020-11-12,198.05018615722656,199.7232666015625,207.25230407714844
449,449,449,2020-11-13,198.245361328125,201.061767578125,199.55599975585932
450,450,450,2020-11-16,201.45217895507807,201.29412841796875,199.7976226806641
451,451,451,2020-11-17,200.78292846679688,198.1895751953125,197.985092163086
452,452,452,2020-11-18,200.3274688720703,198.28253173828125,197.5760955810547
453,453,453,2020-11-19,199.94635009765625,202.65122985839844,201.5172271728516
454,454,454,2020-11-20,198.99822998046875,198.05018615722656,199.7232666015625
455,455,455,2020-11-23,201.70314025878903,198.245361328125,201.061767578125
456,456,456,2020-11-24,204.2221069335937,201.45217895507807,201.29412841796875
457,457,457,2020-11-25,203.8781890869141,200.78292846679688,198.1895751953125
458,458,458,2020-11-27,202.9393768310547,200.3274688720703,198.28253173828125
459,459,459,2020-11-30,203.3133850097656,199.94635009765625,202.65122985839844
460,460,460,2020-12-01,202.09783935546875,198.99822998046875,198.05018615722656
461,461,461,2020-12-02,197.16085815429688,201.70314025878903,198.245361328125
462,462,462,2020-12-03,197.7686462402344,204.2221069335937,201.45217895507807
463,463,463,2020-12-04,197.04864501953125,203.8781890869141,200.78292846679688
464,464,464,2020-12-07,195.31887817382807,202.9393768310547,200.3274688720703
465,465,465,2020-12-08,194.8513336181641,203.3133850097656,199.94635009765625
466,466,466,2020-12-09,195.13186645507807,202.09783935546875,198.99822998046875
467,467,467,2020-12-10,194.5240936279297,197.16085815429688,201.70314025878903
468,468,468,2020-12-11,194.2622833251953,197.7686462402344,204.2221069335937
469,469,469,2020-12-14,198.1519927978516,197.04864501953125,203.8781890869141
470,470,470,2020-12-15,200.90103149414065,195.31887817382807,202.9393768310547
471,471,471,2020-12-16,199.909896850586,194.8513336181641,203.3133850097656
472,472,472,2020-12-17,200.3306427001953,195.13186645507807,202.09783935546875
473,473,473,2020-12-18,201.1067352294922,194.5240936279297,197.16085815429688
474,474,474,2020-12-21,197.91824340820312,194.2622833251953,197.7686462402344
475,475,475,2020-12-22,198.1519927978516,198.1519927978516,197.04864501953125
476,476,476,2020-12-23,198.2455139160156,200.90103149414065,195.31887817382807
477,477,477,2020-12-24,197.65646362304688,199.909896850586,194.8513336181641
478,478,478,2020-12-28,200.1156005859375,200.3306427001953,195.13186645507807
479,479,479,2020-12-29,198.8907012939453,201.1067352294922,194.5240936279297
480,480,480,2020-12-30,197.81539916992188,197.91824340820312,194.2622833251953
481,481,481,2020-12-31,200.63916015625,198.1519927978516,198.1519927978516
482,482,482,2021-01-04,196.5624389648437,198.2455139160156,200.90103149414065
483,483,483,2021-01-05,197.7405548095703,197.65646362304688,199.909896850586
484,484,484,2021-01-06,197.29180908203125,200.1156005859375,200.3306427001953
485,485,485,2021-01-07,198.2080993652344,198.8907012939453,201.1067352294922
486,486,486,2021-01-08,201.84536743164065,197.81539916992188,197.91824340820312
487,487,487,2021-01-11,200.3119354248047,200.63916015625,198.1519927978516
488,488,488,2021-01-12,197.85281372070312,196.5624389648437,198.2455139160156
489,489,489,2021-01-13,198.3109741210937,197.7405548095703,197.65646362304688
490,490,490,2021-01-14,194.95420837402344,197.29180908203125,200.1156005859375
491,491,491,2021-01-15,196.2725830078125,198.2080993652344,198.8907012939453
492,492,492,2021-01-19,195.505859375,201.84536743164065,197.81539916992188
493,493,493,2021-01-20,199.7509307861328,200.3119354248047,200.63916015625
494,494,494,2021-01-21,199.65744018554688,197.85281372070312,196.5624389648437
495,495,495,2021-01-22,199.5171813964844,198.3109741210937,197.7405548095703
496,496,496,2021-01-25,199.479736328125,194.95420837402344,197.29180908203125
497,497,497,2021-01-26,201.38720703125,196.2725830078125,198.2080993652344
498,498,498,2021-01-27,193.5516357421875,195.505859375,201.84536743164065
499,499,499,2021-01-28,193.38336181640625,199.7509307861328,200.3119354248047
500,500,500,2021-01-29,194.3370819091797,199.65744018554688,197.85281372070312
501,501,501,2021-02-01,194.4212188720703,199.5171813964844,198.3109741210937
502,502,502,2021-02-02,196.13233947753903,199.479736328125,194.95420837402344
503,503,503,2021-02-03,195.15057373046875,201.38720703125,196.2725830078125
504,504,504,2021-02-04,197.31982421875,193.5516357421875,195.505859375
505,505,505,2021-02-05,198.7691345214844,193.38336181640625,199.7509307861328
506,506,506,2021-02-08,197.8341217041016,194.3370819091797,199.65744018554688
507,507,507,2021-02-09,201.9482269287109,194.4212188720703,199.5171813964844
508,508,508,2021-02-10,200.47088623046875,196.13233947753903,199.479736328125
509,509,509,2021-02-11,200.3493194580078,195.15057373046875,201.38720703125
510,510,510,2021-02-12,200.0033721923828,197.31982421875,193.5516357421875
511,511,511,2021-02-16,201.0599822998047,198.7691345214844,193.38336181640625
512,512,512,2021-02-17,199.58258056640625,197.8341217041016,194.3370819091797
513,513,513,2021-02-18,201.4339599609375,201.9482269287109,194.4212188720703
514,514,514,2021-02-19,198.45123291015625,200.47088623046875,196.13233947753903
515,515,515,2021-02-22,198.28292846679688,200.3493194580078,195.15057373046875
516,516,516,2021-02-23,197.59100341796875,200.0033721923828,197.31982421875
517,517,517,2021-02-24,199.4143218994141,201.0599822998047,198.7691345214844
518,518,518,2021-02-25,197.2450256347656,199.58258056640625,197.8341217041016
519,519,519,2021-02-26,193.93345642089844,201.4339599609375,201.9482269287109
520,520,520,2021-03-01,195.9185485839844,198.45123291015625,200.47088623046875
521,521,521,2021-03-02,196.31365966796875,198.28292846679688,200.3493194580078
522,522,522,2021-03-03,193.6324005126953,197.59100341796875,200.0033721923828
523,523,523,2021-03-04,192.7104339599609,199.4143218994141,201.0599822998047
524,524,524,2021-03-05,195.09063720703125,197.2450256347656,199.58258056640625
525,525,525,2021-03-08,196.7275848388672,193.93345642089844,201.4339599609375
526,526,526,2021-03-09,196.2007598876953,195.9185485839844,198.45123291015625
527,527,527,2021-03-10,200.6789093017578,196.31365966796875,198.28292846679688
528,528,528,2021-03-11,199.0419464111328,193.6324005126953,197.59100341796875
529,529,529,2021-03-12,199.76632690429688,192.7104339599609,199.4143218994141
530,530,530,2021-03-15,207.405517578125,195.09063720703125,197.2450256347656
531,531,531,2021-03-16,206.84100341796875,196.7275848388672,193.93345642089844
532,532,532,2021-03-17,210.83938598632807,196.2007598876953,195.9185485839844
533,533,533,2021-03-18,209.70103454589844,200.6789093017578,196.31365966796875
534,534,534,2021-03-19,209.26824951171875,199.0419464111328,193.6324005126953
535,535,535,2021-03-22,211.74252319335932,199.76632690429688,192.7104339599609
536,536,536,2021-03-23,211.083984375,207.405517578125,195.09063720703125
537,537,537,2021-03-24,210.78292846679688,206.84100341796875,196.7275848388672
538,538,538,2021-03-25,210.924057006836,210.83938598632807,196.2007598876953
539,539,539,2021-03-26,211.874267578125,209.70103454589844,200.6789093017578
540,540,540,2021-03-29,213.8875274658203,209.26824951171875,199.0419464111328
541,541,541,2021-03-30,211.6578826904297,211.74252319335932,199.76632690429688
542,542,542,2021-03-31,210.8675842285156,211.083984375,207.405517578125
543,543,543,2021-04-01,211.874267578125,210.78292846679688,206.84100341796875
544,544,544,2021-04-05,215.29869079589844,210.924057006836,210.83938598632807
545,545,545,2021-04-06,218.177474975586,211.874267578125,209.70103454589844
546,546,546,2021-04-07,218.8360595703125,213.8875274658203,209.26824951171875
547,547,547,2021-04-08,216.6157989501953,211.6578826904297,211.74252319335932
548,548,548,2021-04-09,217.77294921875,210.8675842285156,211.083984375
549,549,549,2021-04-12,217.28379821777344,211.874267578125,210.78292846679688
550,550,550,2021-04-13,217.62245178222656,215.29869079589844,210.924057006836
551,551,551,2021-04-14,216.67222595214844,218.177474975586,211.874267578125
552,552,552,2021-04-15,217.58482360839844,218.8360595703125,213.8875274658203
553,553,553,2021-04-16,219.2782440185547,216.6157989501953,211.6578826904297
554,554,554,2021-04-19,218.0834197998047,217.77294921875,210.8675842285156
555,555,555,2021-04-20,219.2123413085937,217.28379821777344,211.874267578125
556,556,556,2021-04-21,218.5067749023437,217.62245178222656,215.29869079589844
557,557,557,2021-04-22,219.16531372070312,216.67222595214844,218.177474975586
558,558,558,2021-04-23,220.6893920898437,217.58482360839844,218.8360595703125
559,559,559,2021-04-26,218.5538024902344,219.2782440185547,216.6157989501953
560,560,560,2021-04-27,221.06570434570312,218.0834197998047,217.77294921875
561,561,561,2021-04-28,218.6478881835937,219.2123413085937,217.28379821777344
562,562,562,2021-04-29,221.2821044921875,218.5067749023437,217.62245178222656
563,563,563,2021-04-30,222.1005706787109,219.16531372070312,216.67222595214844
564,564,564,2021-05-03,221.61135864257807,220.6893920898437,217.58482360839844
565,565,565,2021-05-04,220.01202392578125,218.5538024902344,219.2782440185547
566,566,566,2021-05-05,221.1221466064453,221.06570434570312,218.0834197998047
567,567,567,2021-05-06,220.9528350830078,218.6478881835937,219.2123413085937
568,568,568,2021-05-07,220.9339904785156,221.2821044921875,218.5067749023437
569,569,569,2021-05-10,223.0695953369141,222.1005706787109,219.16531372070312
570,570,570,2021-05-11,220.01202392578125,221.61135864257807,220.6893920898437
571,571,571,2021-05-12,214.44259643554688,220.01202392578125,218.5538024902344
572,572,572,2021-05-13,216.1642303466797,221.1221466064453,221.06570434570312
573,573,573,2021-05-14,217.998764038086,220.9528350830078,218.6478881835937
574,574,574,2021-05-17,217.96112060546875,220.9339904785156,221.2821044921875
575,575,575,2021-05-18,218.19630432128903,223.0695953369141,222.1005706787109
576,576,576,2021-05-19,216.52169799804688,220.01202392578125,221.61135864257807
577,577,577,2021-05-20,218.4315185546875,214.44259643554688,220.01202392578125
578,578,578,2021-05-21,217.5471954345703,216.1642303466797,221.1221466064453
579,579,579,2021-05-24,218.177474975586,217.998764038086,220.9528350830078
580,580,580,2021-05-25,218.39385986328125,217.96112060546875,220.9339904785156
581,581,581,2021-05-26,218.59146118164065,218.19630432128903,223.0695953369141
582,582,582,2021-05-27,220.9528350830078,216.52169799804688,220.01202392578125
583,583,583,2021-05-28,221.2555389404297,218.4315185546875,214.44259643554688
584,584,584,2021-06-01,220.640625,217.5471954345703,216.1642303466797
585,585,585,2021-06-02,221.15147399902344,218.177474975586,217.998764038086
586,586,586,2021-06-03,219.8933258056641,218.39385986328125,217.96112060546875
587,587,587,2021-06-04,220.7730712890625,218.59146118164065,218.19630432128903
588,588,588,2021-06-07,219.17437744140625,220.9528350830078,216.52169799804688
589,589,589,2021-06-08,220.0730438232422,221.2555389404297,218.4315185546875
590,590,590,2021-06-09,218.9662475585937,220.640625,217.5471954345703
591,591,591,2021-06-10,221.917709350586,221.15147399902344,218.177474975586
592,592,592,2021-06-11,224.1312866210937,219.8933258056641,218.39385986328125
593,593,593,2021-06-14,224.17860412597656,220.7730712890625,218.59146118164065
594,594,594,2021-06-15,223.5826568603516,219.17437744140625,220.9528350830078
595,595,595,2021-06-16,222.854232788086,220.0730438232422,221.2555389404297
596,596,596,2021-06-17,221.24606323242188,218.9662475585937,220.640625
597,597,597,2021-06-18,217.2162170410156,221.917709350586,221.15147399902344
598,598,598,2021-06-21,220.31900024414065,224.1312866210937,219.8933258056641
599,599,599,2021-06-22,221.24606323242188,224.17860412597656,220.7730712890625
600,600,600,2021-06-23,220.640625,223.5826568603516,219.17437744140625
601,601,601,2021-06-24,220.7257843017578,222.854232788086,220.0730438232422
602,602,602,2021-06-25,219.8649444580078,221.24606323242188,218.9662475585937
603,603,603,2021-06-28,218.60679626464844,217.2162170410156,221.917709350586
604,604,604,2021-06-29,217.9256896972656,220.31900024414065,224.1312866210937
605,605,605,2021-06-30,218.5121917724609,221.24606323242188,224.17860412597656
606,606,606,2021-07-01,219.72303771972656,220.640625,223.5826568603516
607,607,607,2021-07-02,221.0095977783203,220.7257843017578,222.854232788086
608,608,608,2021-07-06,220.17710876464844,219.8649444580078,221.24606323242188
609,609,609,2021-07-07,221.9555511474609,218.60679626464844,217.2162170410156
610,610,610,2021-07-08,220.26223754882807,217.9256896972656,220.31900024414065
611,611,611,2021-07-09,222.9488220214844,218.5121917724609,221.24606323242188
612,612,612,2021-07-12,222.88262939453125,219.72303771972656,220.640625
613,613,613,2021-07-13,223.4123687744141,221.0095977783203,220.7257843017578
614,614,614,2021-07-14,224.320541381836,220.17710876464844,219.8649444580078
615,615,615,2021-07-15,224.08401489257807,221.9555511474609,218.60679626464844
616,616,616,2021-07-16,222.069091796875,220.26223754882807,217.9256896972656
617,617,617,2021-07-19,216.87564086914065,222.9488220214844,218.5121917724609
618,618,618,2021-07-20,221.6150054931641,222.88262939453125,219.72303771972656
619,619,619,2021-07-21,223.18536376953125,223.4123687744141,221.0095977783203
620,620,620,2021-07-22,225.7773284912109,224.320541381836,220.17710876464844
621,621,621,2021-07-23,229.8355865478516,224.08401489257807,221.9555511474609
622,622,622,2021-07-26,230.80050659179688,222.069091796875,220.26223754882807
623,623,623,2021-07-27,233.04244995117188,216.87564086914065,222.9488220214844
624,624,624,2021-07-28,228.7193145751953,221.6150054931641,222.88262939453125
625,625,625,2021-07-29,230.8383178710937,223.18536376953125,223.4123687744141
626,626,626,2021-07-30,229.5991058349609,225.7773284912109,224.320541381836
627,627,627,2021-08-02,227.13009643554688,229.8355865478516,224.08401489257807
628,628,628,2021-08-03,224.15020751953125,230.80050659179688,222.069091796875
629,629,629,2021-08-04,222.144775390625,233.04244995117188,216.87564086914065
630,630,630,2021-08-05,223.6488647460937,228.7193145751953,221.6150054931641
631,631,631,2021-08-06,223.4974975585937,230.8383178710937,223.18536376953125
632,632,632,2021-08-09,222.0028381347656,229.5991058349609,225.7773284912109
633,633,633,2021-08-10,220.8392791748047,227.13009643554688,229.8355865478516
634,634,634,2021-08-11,222.82586669921875,224.15020751953125,230.80050659179688
635,635,635,2021-08-12,223.88536071777344,222.144775390625,233.04244995117188
636,636,636,2021-08-13,225.9192047119141,223.6488647460937,228.7193145751953
637,637,637,2021-08-16,227.95309448242188,223.4974975585937,230.8383178710937
638,638,638,2021-08-17,227.30035400390625,222.0028381347656,229.5991058349609
639,639,639,2021-08-18,225.2191925048828,220.8392791748047,227.13009643554688
640,640,640,2021-08-19,224.41510009765625,222.82586669921875,224.15020751953125
641,641,641,2021-08-20,225.6070556640625,223.88536071777344,222.144775390625
642,642,642,2021-08-23,226.71383666992188,225.9192047119141,223.6488647460937
643,643,643,2021-08-24,225.55026245117188,227.95309448242188,223.4974975585937
644,644,644,2021-08-25,225.9287109375,227.30035400390625,222.0028381347656
645,645,645,2021-08-26,224.15020751953125,225.2191925048828,220.8392791748047
646,646,646,2021-08-27,224.651611328125,224.41510009765625,222.82586669921875
647,647,647,2021-08-30,223.8096618652344,225.6070556640625,223.88536071777344
648,648,648,2021-08-31,225.8642120361328,226.71383666992188,225.9192047119141
649,649,649,2021-09-01,226.5205078125,225.55026245117188,227.95309448242188
650,650,650,2021-09-02,228.1565093994141,225.9287109375,227.30035400390625
651,651,651,2021-09-03,227.15777587890625,224.15020751953125,225.2191925048828
652,652,652,2021-09-07,224.6562042236328,224.651611328125,224.41510009765625
653,653,653,2021-09-08,226.96755981445312,223.8096618652344,225.6070556640625
654,654,654,2021-09-09,226.95803833007807,225.8642120361328,226.71383666992188
655,655,655,2021-09-10,227.50021362304688,226.5205078125,225.55026245117188
656,656,656,2021-09-13,229.4310760498047,228.1565093994141,225.9287109375
657,657,657,2021-09-14,229.35498046875,227.15777587890625,224.15020751953125
658,658,658,2021-09-15,229.21229553222656,224.6562042236328,224.651611328125
659,659,659,2021-09-16,231.33338928222656,226.96755981445312,223.8096618652344
660,660,660,2021-09-17,230.6485748291016,226.95803833007807,225.8642120361328
661,661,661,2021-09-20,227.4145965576172,227.50021362304688,226.5205078125
662,662,662,2021-09-21,228.7557373046875,229.4310760498047,228.1565093994141
663,663,663,2021-09-22,231.25729370117188,229.35498046875,227.15777587890625
664,664,664,2021-09-23,232.8267517089844,229.21229553222656,224.6562042236328
665,665,665,2021-09-24,234.3866577148437,231.33338928222656,226.96755981445312
666,666,666,2021-09-27,235.994140625,230.6485748291016,226.95803833007807
667,667,667,2021-09-28,231.86607360839844,227.4145965576172,227.50021362304688
668,668,668,2021-09-29,232.3511505126953,228.7557373046875,229.4310760498047
669,669,669,2021-09-30,229.33595275878903,231.25729370117188,229.35498046875
670,670,670,2021-10-01,231.0670623779297,232.8267517089844,229.21229553222656
671,671,671,2021-10-04,231.20977783203125,234.3866577148437,231.33338928222656
672,672,672,2021-10-05,233.2452545166016,235.994140625,230.6485748291016
673,673,673,2021-10-06,235.0334625244141,231.86607360839844,227.4145965576172
674,674,674,2021-10-07,236.19386291503903,232.3511505126953,228.7557373046875
675,675,675,2021-10-08,235.6041412353516,229.33595275878903,231.25729370117188
676,676,676,2021-10-11,234.53884887695312,231.0670623779297,232.8267517089844
677,677,677,2021-10-12,232.57945251464844,231.20977783203125,234.3866577148437
678,678,678,2021-10-13,230.8007659912109,233.2452545166016,235.994140625
679,679,679,2021-10-14,232.6079864501953,235.0334625244141,231.86607360839844
680,680,680,2021-10-15,230.4202880859375,236.19386291503903,232.3511505126953
681,681,681,2021-10-18,230.42979431152344,235.6041412353516,229.33595275878903
682,682,682,2021-10-19,230.91488647460932,234.53884887695312,231.0670623779297
683,683,683,2021-10-20,228.0138397216797,232.57945251464844,231.20977783203125
684,684,684,2021-10-21,229.6118011474609,230.8007659912109,233.2452545166016
685,685,685,2021-10-22,226.7963409423828,232.6079864501953,235.0334625244141
686,686,686,2021-10-25,225.75003051757807,230.4202880859375,236.19386291503903
687,687,687,2021-10-26,224.875,230.42979431152344,235.6041412353516
688,688,688,2021-10-27,230.8768615722656,230.91488647460932,234.53884887695312
689,689,689,2021-10-28,233.51158142089844,228.0138397216797,232.57945251464844
690,690,690,2021-10-29,233.5591583251953,229.6118011474609,230.8007659912109
691,691,691,2021-11-01,238.343505859375,226.7963409423828,232.6079864501953
692,692,692,2021-11-02,237.0689697265625,225.75003051757807,230.4202880859375
693,693,693,2021-11-03,238.1723022460937,224.875,230.42979431152344
694,694,694,2021-11-04,241.0828857421875,230.8768615722656,230.91488647460932
695,695,695,2021-11-05,242.27182006835932,233.51158142089844,228.0138397216797
696,696,696,2021-11-08,240.740478515625,233.5591583251953,229.6118011474609
697,697,697,2021-11-09,240.3124389648437,238.343505859375,226.7963409423828
698,698,698,2021-11-10,240.76901245117188,237.0689697265625,225.75003051757807
699,699,699,2021-11-11,237.9440155029297,238.1723022460937,224.875
700,700,700,2021-11-12,238.4291229248047,241.0828857421875,230.8768615722656
701,701,701,2021-11-15,240.5882568359375,242.27182006835932,233.51158142089844
702,702,702,2021-11-16,240.1317138671875,240.740478515625,233.5591583251953
703,703,703,2021-11-17,240.35047912597656,240.3124389648437,238.343505859375
704,704,704,2021-11-18,241.1018829345703,240.76901245117188,237.0689697265625
705,705,705,2021-11-19,239.6466217041016,237.9440155029297,238.1723022460937
706,706,706,2021-11-22,241.1018829345703,238.4291229248047,241.0828857421875
707,707,707,2021-11-23,243.1659393310547,240.5882568359375,242.27182006835932
708,708,708,2021-11-24,244.5546264648437,240.1317138671875,240.740478515625
709,709,709,2021-11-26,237.8013458251953,240.35047912597656,240.3124389648437
710,710,710,2021-11-29,238.0771942138672,241.1018829345703,240.76901245117188
711,711,711,2021-11-30,233.9453582763672,239.6466217041016,237.9440155029297
712,712,712,2021-12-01,233.5436553955078,241.1018829345703,238.4291229248047
713,713,713,2021-12-02,237.96240234375,243.1659393310547,240.5882568359375
714,714,714,2021-12-03,238.4693145751953,244.5546264648437,240.1317138671875
715,715,715,2021-12-06,244.64791870117188,237.8013458251953,240.35047912597656
716,716,716,2021-12-07,248.5884704589844,238.0771942138672,241.1018829345703
717,717,717,2021-12-08,248.27281188964844,233.9453582763672,239.6466217041016
718,718,718,2021-12-09,250.91262817382807,233.5436553955078,241.1018829345703
719,719,719,2021-12-10,253.42803955078125,237.96240234375,243.1659393310547
720,720,720,2021-12-13,251.62994384765625,238.4693145751953,244.5546264648437
721,721,721,2021-12-14,251.08474731445312,244.64791870117188,237.8013458251953
722,722,722,2021-12-15,252.9976348876953,248.5884704589844,238.0771942138672
723,723,723,2021-12-16,253.9827880859375,248.27281188964844,233.9453582763672
724,724,724,2021-12-17,250.300521850586,250.91262817382807,233.5436553955078
725,725,725,2021-12-20,250.32920837402344,253.42803955078125,237.96240234375
726,726,726,2021-12-21,252.87332153320312,251.62994384765625,238.4693145751953
727,727,727,2021-12-22,253.3993530273437,251.08474731445312,244.64791870117188
728,728,728,2021-12-23,254.36538696289065,252.9976348876953,248.5884704589844
729,729,729,2021-12-27,256.5555725097656,253.9827880859375,248.27281188964844
730,730,730,2021-12-28,256.2113037109375,250.300521850586,250.91262817382807
731,731,731,2021-12-29,256.7946472167969,250.32920837402344,253.42803955078125
732,732,732,2021-12-30,255.5704345703125,252.87332153320312,251.62994384765625
733,733,733,2021-12-31,256.3930053710937,253.3993530273437,251.08474731445312
734,734,734,2022-01-03,256.8807983398437,254.36538696289065,252.9976348876953
735,735,735,2022-01-04,256.8139343261719,256.5555725097656,253.9827880859375
736,736,736,2022-01-05,255.5513458251953,256.2113037109375,250.300521850586
737,737,737,2022-01-06,257.9424743652344,256.7946472167969,250.32920837402344
738,738,738,2022-01-07,255.4270172119141,255.5704345703125,252.87332153320312
739,739,739,2022-01-10,252.8924102783203,256.3930053710937,253.3993530273437
740,740,740,2022-01-11,250.70217895507807,256.8807983398437,254.36538696289065
741,741,741,2022-01-12,249.55447387695312,256.8139343261719,256.5555725097656
742,742,742,2022-01-13,250.02313232421875,255.5513458251953,256.2113037109375
743,743,743,2022-01-14,246.4842834472656,257.9424743652344,256.7946472167969
744,744,744,2022-01-18,245.30789184570312,255.4270172119141,255.5704345703125
745,745,745,2022-01-19,244.102767944336,252.8924102783203,256.3930053710937
746,746,746,2022-01-20,242.1038055419922,250.70217895507807,256.8807983398437
747,747,747,2022-01-21,243.50018310546875,249.55447387695312,256.8139343261719
748,748,748,2022-01-24,242.56288146972656,250.02313232421875,255.5513458251953
749,749,749,2022-01-25,239.76052856445312,246.4842834472656,257.9424743652344
750,750,750,2022-01-26,238.9666748046875,245.30789184570312,255.4270172119141
751,751,751,2022-01-27,237.905014038086,244.102767944336,252.8924102783203
752,752,752,2022-01-28,244.9348602294922,242.1038055419922,250.70217895507807
753,753,753,2022-01-31,248.1485137939453,243.50018310546875,249.55447387695312
754,754,754,2022-02-01,247.7085418701172,242.56288146972656,250.02313232421875
755,755,755,2022-02-02,250.8552398681641,239.76052856445312,246.4842834472656
756,756,756,2022-02-03,249.2866973876953,238.9666748046875,245.30789184570312
757,757,757,2022-02-04,248.73194885253903,237.905014038086,244.102767944336
758,758,758,2022-02-07,248.5310821533203,244.9348602294922,242.1038055419922
759,759,759,2022-02-08,248.7510223388672,248.1485137939453,243.50018310546875
760,760,760,2022-02-09,248.5406188964844,247.7085418701172,242.56288146972656
761,761,761,2022-02-10,245.680892944336,250.8552398681641,239.76052856445312
762,762,762,2022-02-11,244.0453643798828,249.2866973876953,238.9666748046875
