,Unnamed: 0,Date,BIO
748,748,2022-01-24,583.9600219726562
749,749,2022-01-25,574.9299926757812
750,750,2022-01-26,572.0499877929688
751,751,2022-01-27,564.6699829101562
752,752,2022-01-28,593.0
753,753,2022-01-31,599.72998046875
754,754,2022-02-01,609.8800048828125
755,755,2022-02-02,618.7999877929688
756,756,2022-02-03,622.9000244140625
757,757,2022-02-04,626.6900024414062
758,758,2022-02-07,625.0599975585938
759,759,2022-02-08,617.5999755859375
760,760,2022-02-09,637.2100219726562
761,761,2022-02-10,625.1699829101562
762,762,2022-02-11,629.7999877929688
763,763,2022-02-14,620.97998046875
764,764,2022-02-15,617.6900024414062
765,765,2022-02-16,612.6900024414062
766,766,2022-02-17,588.22998046875
767,767,2022-02-18,583.760009765625
768,768,2022-02-22,582.8800048828125
769,769,2022-02-23,572.4199829101562
770,770,2022-02-24,598.4299926757812
771,771,2022-02-25,641.2899780273438
772,772,2022-02-28,625.9600219726562
773,773,2022-03-01,616.75
774,774,2022-03-02,611.8800048828125
775,775,2022-03-03,608.739990234375
776,776,2022-03-04,582.5399780273438
777,777,2022-03-07,550.1599731445312
778,778,2022-03-08,524.5700073242188
779,779,2022-03-09,554.27001953125
780,780,2022-03-10,541.3400268554688
781,781,2022-03-11,529.8900146484375
782,782,2022-03-14,541.0599975585938
783,783,2022-03-15,548.739990234375
784,784,2022-03-16,562.8099975585938
785,785,2022-03-17,574.8400268554688
786,786,2022-03-18,588.219970703125
787,787,2022-03-21,579.97998046875
788,788,2022-03-22,589.4500122070312
789,789,2022-03-23,565.3900146484375
790,790,2022-03-24,567.7000122070312
791,791,2022-03-25,564.2999877929688
792,792,2022-03-28,574.0800170898438
793,793,2022-03-29,581.9600219726562
794,794,2022-03-30,580.22998046875
795,795,2022-03-31,563.22998046875
796,796,2022-04-01,570.8900146484375
797,797,2022-04-04,569.5499877929688
798,798,2022-04-05,574.8499755859375
799,799,2022-04-06,576.6400146484375
800,800,2022-04-07,596.5999755859375
801,801,2022-04-08,597.1599731445312
802,802,2022-04-11,589.7100219726562
803,803,2022-04-12,558.239990234375
804,804,2022-04-13,564.8499755859375
805,805,2022-04-14,548.1900024414062
806,806,2022-04-18,542.3400268554688
807,807,2022-04-19,556.4600219726562
808,808,2022-04-20,562.010009765625
809,809,2022-04-21,545.239990234375
810,810,2022-04-22,534.2899780273438
811,811,2022-04-25,529.9500122070312
812,812,2022-04-26,493.5299987792969
813,813,2022-04-27,500.9599914550781
814,814,2022-04-28,513.1099853515625
815,815,2022-04-29,512.0599975585938
816,816,2022-05-02,501.4200134277344
817,817,2022-05-03,500.9299926757813
818,818,2022-05-04,513.5800170898438
819,819,2022-05-05,507.4500122070313
820,820,2022-05-06,501.4599914550781
821,821,2022-05-09,479.0499877929688
822,822,2022-05-10,490.1700134277344
823,823,2022-05-11,475.2200012207031
824,824,2022-05-12,482.80999755859375
825,825,2022-05-13,502.1099853515625
826,826,2022-05-16,499.0899963378906
827,827,2022-05-17,514.3599853515625
828,828,2022-05-18,503.489990234375
829,829,2022-05-19,523.3200073242188
830,830,2022-05-20,522.2000122070312
831,831,2022-05-23,520.75
832,832,2022-05-24,518.72998046875
833,833,2022-05-25,508.5700073242188
834,834,2022-05-26,522.4600219726562
835,835,2022-05-27,547.25
836,836,2022-05-31,537.7899780273438
837,837,2022-06-01,527.7899780273438
838,838,2022-06-02,552.530029296875
839,839,2022-06-03,535.5800170898438
840,840,2022-06-06,534.97998046875
841,841,2022-06-07,540.3699951171875
842,842,2022-06-08,534.7100219726562
843,843,2022-06-09,520.8099975585938
844,844,2022-06-10,506.3200073242188
845,845,2022-06-13,481.5299987792969
846,846,2022-06-14,469.9599914550781
847,847,2022-06-15,480.4400024414063
848,848,2022-06-16,470.3800048828125
849,849,2022-06-17,463.6700134277344
850,850,2022-06-21,475.0899963378906
851,851,2022-06-22,479.9800109863281
852,852,2022-06-23,505.5799865722656
853,853,2022-06-24,507.8399963378906
854,854,2022-06-27,507.6900024414063
855,855,2022-06-28,495.1600036621094
856,856,2022-06-29,496.0700073242188
857,857,2022-06-30,495.0
858,858,2022-07-01,502.3399963378906
859,859,2022-07-05,506.0
860,860,2022-07-06,509.6700134277344
861,861,2022-07-07,512.5399780273438
862,862,2022-07-08,517.1199951171875
863,863,2022-07-11,521.8699951171875
864,864,2022-07-12,500.2900085449219
865,865,2022-07-13,499.1700134277344
866,866,2022-07-14,487.9500122070313
867,867,2022-07-15,494.0400085449219
868,868,2022-07-18,475.7900085449219
869,869,2022-07-19,490.0899963378906
870,870,2022-07-20,496.0400085449219
871,871,2022-07-21,534.4099731445312
872,872,2022-07-22,524.6199951171875
873,873,2022-07-25,528.1799926757812
874,874,2022-07-26,534.6799926757812
875,875,2022-07-27,546.6900024414062
876,876,2022-07-28,559.8599853515625
877,877,2022-07-29,563.260009765625
878,878,2022-08-01,553.6099853515625
879,879,2022-08-02,547.9600219726562
880,880,2022-08-03,548.5499877929688
881,881,2022-08-04,538.8400268554688
882,882,2022-08-05,539.6500244140625
883,883,2022-08-08,535.0800170898438
884,884,2022-08-09,518.8599853515625
885,885,2022-08-10,548.489990234375
886,886,2022-08-11,549.1199951171875
887,887,2022-08-12,548.739990234375
888,888,2022-08-15,546.52001953125
889,889,2022-08-16,533.969970703125
890,890,2022-08-17,524.1099853515625
891,891,2022-08-18,519.5700073242188
892,892,2022-08-19,510.2000122070313
893,893,2022-08-22,500.1000061035156
894,894,2022-08-23,494.6199951171875
895,895,2022-08-24,499.0899963378906
896,896,2022-08-25,514.6300048828125
897,897,2022-08-26,495.2799987792969
898,898,2022-08-29,488.30999755859375
899,899,2022-08-30,483.5
900,900,2022-08-31,485.0400085449219
901,901,2022-09-01,486.25
902,902,2022-09-02,478.3200073242188
903,903,2022-09-06,477.9100036621094
904,904,2022-09-07,491.3800048828125
905,905,2022-09-08,500.3299865722656
906,906,2022-09-09,509.3800048828125
907,907,2022-09-12,512.7899780273438
908,908,2022-09-13,479.3999938964844
909,909,2022-09-14,477.4800109863281
910,910,2022-09-15,472.75
911,911,2022-09-16,448.5400085449219
912,912,2022-09-19,445.5
913,913,2022-09-20,437.3900146484375
914,914,2022-09-21,430.9700012207031
915,915,2022-09-22,418.5499877929688
916,916,2022-09-23,421.9299926757813
917,917,2022-09-26,414.5199890136719
918,918,2022-09-27,412.5899963378906
919,919,2022-09-28,428.7099914550781
920,920,2022-09-29,418.239990234375
921,921,2022-09-30,417.1400146484375
922,922,2022-10-03,427.8399963378906
923,923,2022-10-04,449.3900146484375
924,924,2022-10-05,456.010009765625
925,925,2022-10-06,452.8500061035156
926,926,2022-10-07,428.9299926757813
927,927,2022-10-10,392.9500122070313
928,928,2022-10-11,390.1300048828125
929,929,2022-10-12,384.0700073242188
930,930,2022-10-13,394.8900146484375
931,931,2022-10-14,394.7099914550781
932,932,2022-10-17,404.1300048828125
933,933,2022-10-18,406.6900024414063
934,934,2022-10-19,385.2300109863281
935,935,2022-10-20,375.7999877929688
936,936,2022-10-21,378.2099914550781
937,937,2022-10-24,377.9400024414063
938,938,2022-10-25,389.0
939,939,2022-10-26,394.1099853515625
940,940,2022-10-27,385.0199890136719
941,941,2022-10-28,354.29998779296875
942,942,2022-10-31,351.7099914550781
943,943,2022-11-01,358.3500061035156
944,944,2022-11-02,356.0199890136719
945,945,2022-11-03,365.1499938964844
946,946,2022-11-04,378.2000122070313
947,947,2022-11-07,378.8900146484375
948,948,2022-11-08,381.8299865722656
949,949,2022-11-09,403.489990234375
950,950,2022-11-10,427.5799865722656
951,951,2022-11-11,435.6799926757813
952,952,2022-11-14,422.1000061035156
953,953,2022-11-15,421.1099853515625
954,954,2022-11-16,408.05999755859375
955,955,2022-11-17,394.55999755859375
956,956,2022-11-18,398.1199951171875
957,957,2022-11-21,398.1700134277344
958,958,2022-11-22,405.4800109863281
959,959,2022-11-23,403.9400024414063
960,960,2022-11-25,404.05999755859375
961,961,2022-11-28,398.4100036621094
962,962,2022-11-29,399.5499877929688
963,963,2022-11-30,414.7099914550781
964,964,2022-12-01,418.0400085449219
965,965,2022-12-02,419.05999755859375
966,966,2022-12-05,405.7900085449219
967,967,2022-12-06,399.5899963378906
968,968,2022-12-07,403.8800048828125
969,969,2022-12-08,420.1000061035156
970,970,2022-12-09,416.0899963378906
971,971,2022-12-12,418.2799987792969
972,972,2022-12-13,435.0299987792969
973,973,2022-12-14,429.8999938964844
974,974,2022-12-15,420.4800109863281
975,975,2022-12-16,407.9800109863281
976,976,2022-12-19,401.8200073242188
977,977,2022-12-20,400.7999877929688
978,978,2022-12-21,412.6400146484375
979,979,2022-12-22,411.75
980,980,2022-12-23,412.6900024414063
981,981,2022-12-27,413.0499877929688
982,982,2022-12-28,409.3699951171875
983,983,2022-12-29,424.5700073242188
984,984,2022-12-30,420.489990234375
985,985,2023-01-03,422.4299926757813
986,986,2023-01-04,433.7000122070313
987,987,2023-01-05,430.3699951171875
988,988,2023-01-06,418.6799926757813
989,989,2023-01-09,425.989990234375
990,990,2023-01-10,432.9200134277344
991,991,2023-01-11,461.1700134277344
992,992,2023-01-12,451.7799987792969
993,993,2023-01-13,455.2000122070313
994,994,2023-01-17,454.9200134277344
995,995,2023-01-18,452.3599853515625
996,996,2023-01-19,450.5499877929688
997,997,2023-01-20,457.2900085449219
998,998,2023-01-23,467.0400085449219
999,999,2023-01-24,457.0
1000,1000,2023-01-25,456.6900024414063
1001,1001,2023-01-26,475.9100036621094
1002,1002,2023-01-27,478.9599914550781
1003,1003,2023-01-30,464.260009765625
1004,1004,2023-01-31,467.4599914550781
1005,1005,2023-02-01,473.4200134277344
1006,1006,2023-02-02,480.489990234375
1007,1007,2023-02-03,470.8800048828125
1008,1008,2023-02-06,469.6900024414063
1009,1009,2023-02-07,476.9400024414063
1010,1010,2023-02-08,469.4599914550781
1011,1011,2023-02-09,465.760009765625
1012,1012,2023-02-10,471.1799926757813
1013,1013,2023-02-13,471.9200134277344
1014,1014,2023-02-14,462.5199890136719
1015,1015,2023-02-15,460.5199890136719
1016,1016,2023-02-16,455.9100036621094
1017,1017,2023-02-17,483.2300109863281
1018,1018,2023-02-21,468.1600036621094
1019,1019,2023-02-22,476.0
1020,1020,2023-02-23,487.0
1021,1021,2023-02-24,480.0
1022,1022,2023-02-27,483.0
1023,1023,2023-02-28,477.8399963378906
1024,1024,2023-03-01,475.4100036621094
1025,1025,2023-03-02,502.7900085449219
1026,1026,2023-03-03,503.0
1027,1027,2023-03-06,494.1600036621094
1028,1028,2023-03-07,489.5899963378906
1029,1029,2023-03-08,481.1400146484375
1030,1030,2023-03-09,487.4400024414063
1031,1031,2023-03-10,478.239990234375
1032,1032,2023-03-13,488.7099914550781
1033,1033,2023-03-14,492.5499877929688
1034,1034,2023-03-15,478.0
1035,1035,2023-03-16,488.2799987792969
1036,1036,2023-03-17,469.8699951171875
1037,1037,2023-03-20,467.5199890136719
1038,1038,2023-03-21,480.2900085449219
1039,1039,2023-03-22,466.2099914550781
1040,1040,2023-03-23,456.3200073242188
1041,1041,2023-03-24,460.7799987792969
1042,1042,2023-03-27,470.5499877929688
1043,1043,2023-03-28,471.0
1044,1044,2023-03-29,471.9700012207031
1045,1045,2023-03-30,471.7799987792969
1046,1046,2023-03-31,479.0199890136719
1047,1047,2023-04-03,464.8200073242188
1048,1048,2023-04-04,462.3200073242188
1049,1049,2023-04-05,463.7999877929688
1050,1050,2023-04-06,466.239990234375
1051,1051,2023-04-10,469.9500122070313
1052,1052,2023-04-11,472.010009765625
1053,1053,2023-04-12,476.8299865722656
1054,1054,2023-04-13,485.7099914550781
1055,1055,2023-04-14,479.25
1056,1056,2023-04-17,481.510009765625
1057,1057,2023-04-18,479.1600036621094
1058,1058,2023-04-19,486.3999938964844
1059,1059,2023-04-20,459.0700073242188
1060,1060,2023-04-21,467.25
1061,1061,2023-04-24,461.7999877929688
1062,1062,2023-04-25,437.2699890136719
1063,1063,2023-04-26,436.0
1064,1064,2023-04-27,436.4500122070313
1065,1065,2023-04-28,450.7900085449219
1066,1066,2023-05-01,453.9100036621094
1067,1067,2023-05-02,451.4800109863281
1068,1068,2023-05-03,463.8599853515625
1069,1069,2023-05-04,462.6099853515625
1070,1070,2023-05-05,385.239990234375
1071,1071,2023-05-08,378.3900146484375
1072,1072,2023-05-09,366.8599853515625
1073,1073,2023-05-10,365.6900024414063
1074,1074,2023-05-11,364.3399963378906
1075,1075,2023-05-12,372.510009765625
1076,1076,2023-05-15,381.75
1077,1077,2023-05-16,384.6700134277344
1078,1078,2023-05-17,380.4299926757813
1079,1079,2023-05-18,380.2999877929688
1080,1080,2023-05-19,382.1400146484375
1081,1081,2023-05-22,387.1499938964844
1082,1082,2023-05-23,382.55999755859375
1083,1083,2023-05-24,373.760009765625
1084,1084,2023-05-25,372.9599914550781
1085,1085,2023-05-26,379.0
1086,1086,2023-05-30,379.760009765625
1087,1087,2023-05-31,373.3500061035156
1088,1088,2023-06-01,371.3599853515625
1089,1089,2023-06-02,372.3599853515625
1090,1090,2023-06-05,368.6000061035156
1091,1091,2023-06-06,370.7799987792969
1092,1092,2023-06-07,372.55999755859375
1093,1093,2023-06-08,359.489990234375
1094,1094,2023-06-09,361.0299987792969
1095,1095,2023-06-12,375.9100036621094
1096,1096,2023-06-13,374.8599853515625
1097,1097,2023-06-14,370.8699951171875
1098,1098,2023-06-15,379.05999755859375
1099,1099,2023-06-16,376.55999755859375
1100,1100,2023-06-20,370.75
1101,1101,2023-06-21,366.4700012207031
1102,1102,2023-06-22,364.7799987792969
1103,1103,2023-06-23,365.7999877929688
1104,1104,2023-06-26,365.5400085449219
1105,1105,2023-06-27,365.75
1106,1106,2023-06-28,364.3800048828125
1107,1107,2023-06-29,375.239990234375
1108,1108,2023-06-30,379.1199951171875
1109,1109,2023-07-03,377.55999755859375
1110,1110,2023-07-05,377.3299865722656
1111,1111,2023-07-06,377.6799926757813
1112,1112,2023-07-07,386.1199951171875
1113,1113,2023-07-10,389.4599914550781
1114,1114,2023-07-11,395.1900024414063
1115,1115,2023-07-12,396.3900146484375
1116,1116,2023-07-13,397.7799987792969
1117,1117,2023-07-14,396.5700073242188
1118,1118,2023-07-17,387.7099914550781
1119,1119,2023-07-18,384.6099853515625
1120,1120,2023-07-19,397.0700073242188
1121,1121,2023-07-20,398.2099914550781
1122,1122,2023-07-21,414.1799926757813
1123,1123,2023-07-24,416.8999938964844
1124,1124,2023-07-25,420.5
1125,1125,2023-07-26,422.6300048828125
1126,1126,2023-07-27,422.1400146484375
1127,1127,2023-07-28,416.6099853515625
1128,1128,2023-07-31,405.3599853515625
1129,1129,2023-08-01,407.30999755859375
1130,1130,2023-08-02,403.75
1131,1131,2023-08-03,401.7999877929688
1132,1132,2023-08-04,400.0
1133,1133,2023-08-07,401.5199890136719
1134,1134,2023-08-08,402.80999755859375
1135,1135,2023-08-09,396.739990234375
1136,1136,2023-08-10,397.9400024414063
1137,1137,2023-08-11,397.1199951171875
1138,1138,2023-08-14,395.1300048828125
1139,1139,2023-08-15,394.7099914550781
1140,1140,2023-08-16,386.4599914550781
1141,1141,2023-08-17,385.6700134277344
1142,1142,2023-08-18,380.4299926757813
1143,1143,2023-08-21,380.1499938964844
1144,1144,2023-08-22,379.0700073242188
1145,1145,2023-08-23,385.9599914550781
1146,1146,2023-08-24,382.2699890136719
1147,1147,2023-08-25,381.7799987792969
1148,1148,2023-08-28,385.3800048828125
1149,1149,2023-08-29,395.6000061035156
1150,1150,2023-08-30,396.8500061035156
1151,1151,2023-08-31,400.2000122070313
1152,1152,2023-09-01,394.6000061035156
1153,1153,2023-09-05,382.239990234375
1154,1154,2023-09-06,369.9800109863281
1155,1155,2023-09-07,367.8800048828125
1156,1156,2023-09-08,357.9100036621094
1157,1157,2023-09-11,362.7099914550781
1158,1158,2023-09-12,361.9500122070313
1159,1159,2023-09-13,368.5799865722656
1160,1160,2023-09-14,373.2799987792969
1161,1161,2023-09-15,376.2300109863281
1162,1162,2023-09-18,367.7200012207031
1163,1163,2023-09-19,360.3699951171875
1164,1164,2023-09-20,364.4200134277344
1165,1165,2023-09-21,357.29998779296875
1166,1166,2023-09-22,353.0299987792969
1167,1167,2023-09-25,353.17999267578125
1168,1168,2023-09-26,350.25
1169,1169,2023-09-27,352.4700012207031
1170,1170,2023-09-28,356.1199951171875
1171,1171,2023-09-29,358.45001220703125
1172,1172,2023-10-02,351.54998779296875
1173,1173,2023-10-03,350.4599914550781
1174,1174,2023-10-04,355.20001220703125
1175,1175,2023-10-05,355.2200012207031
1176,1176,2023-10-06,356.760009765625
1177,1177,2023-10-09,358.9200134277344
1178,1178,2023-10-10,365.0400085449219
1179,1179,2023-10-11,357.0
1180,1180,2023-10-12,346.69000244140625
1181,1181,2023-10-13,344.7300109863281
1182,1182,2023-10-16,351.0799865722656
1183,1183,2023-10-17,341.04998779296875
1184,1184,2023-10-18,314.0
1185,1185,2023-10-19,315.989990234375
1186,1186,2023-10-20,310.7900085449219
1187,1187,2023-10-23,301.8999938964844
1188,1188,2023-10-24,303.7099914550781
1189,1189,2023-10-25,290.07000732421875
1190,1190,2023-10-26,291.5299987792969
1191,1191,2023-10-27,270.67999267578125
1192,1192,2023-10-30,269.3699951171875
1193,1193,2023-10-31,275.2799987792969
1194,1194,2023-11-01,277.5
1195,1195,2023-11-02,281.19000244140625
1196,1196,2023-11-03,287.8800048828125
1197,1197,2023-11-06,288.8599853515625
1198,1198,2023-11-07,302.82000732421875
1199,1199,2023-11-08,305.1400146484375
1200,1200,2023-11-09,306.7799987792969
1201,1201,2023-11-10,304.0400085449219
1202,1202,2023-11-13,303.75
1203,1203,2023-11-14,307.4800109863281
1204,1204,2023-11-15,306.8900146484375
1205,1205,2023-11-16,304.5
1206,1206,2023-11-17,299.3599853515625
1207,1207,2023-11-20,304.5199890136719
1208,1208,2023-11-21,306.17999267578125
1209,1209,2023-11-22,309.8800048828125
1210,1210,2023-11-24,311.19000244140625
1211,1211,2023-11-27,307.1400146484375
1212,1212,2023-11-28,304.3999938964844
1213,1213,2023-11-29,304.489990234375
1214,1214,2023-11-30,304.9200134277344
1215,1215,2023-12-01,307.0
1216,1216,2023-12-04,308.92999267578125
1217,1217,2023-12-05,305.7799987792969
1218,1218,2023-12-06,310.7300109863281
1219,1219,2023-12-07,310.17999267578125
1220,1220,2023-12-08,304.1300048828125
1221,1221,2023-12-11,304.04998779296875
1222,1222,2023-12-12,294.760009765625
1223,1223,2023-12-13,314.260009765625
1224,1224,2023-12-14,311.989990234375
1225,1225,2023-12-15,306.1199951171875
1226,1226,2023-12-18,307.94000244140625
1227,1227,2023-12-19,315.1700134277344
1228,1228,2023-12-20,308.3099975585937
1229,1229,2023-12-21,319.57000732421875
1230,1230,2023-12-22,320.739990234375
1231,1231,2023-12-26,320.94000244140625
1232,1232,2023-12-27,322.1499938964844
1233,1233,2023-12-28,324.6199951171875
1234,1234,2023-12-29,322.8900146484375
1235,1235,2024-01-02,327.989990234375
1236,1236,2024-01-03,318.8599853515625
1237,1237,2024-01-04,316.4800109863281
1238,1238,2024-01-05,316.3800048828125
1239,1239,2024-01-08,321.9800109863281
1240,1240,2024-01-09,317.7699890136719
1241,1241,2024-01-10,320.760009765625
1242,1242,2024-01-11,320.8299865722656
1243,1243,2024-01-12,318.5599975585937
1244,1244,2024-01-16,315.2200012207031
1245,1245,2024-01-17,304.1199951171875
1246,1246,2024-01-18,304.1099853515625
1247,1247,2024-01-19,306.6199951171875
1248,1248,2024-01-22,312.8399963378906
1249,1249,2024-01-23,315.25
1250,1250,2024-01-24,316.5599975585937
1251,1251,2024-01-25,316.29998779296875
1252,1252,2024-01-26,329.04998779296875
1253,1253,2024-01-29,330.0400085449219
1254,1254,2024-01-30,332.4100036621094
1255,1255,2024-01-31,320.8900146484375
1256,1256,2024-02-01,328.9599914550781
1257,1257,2024-02-02,320.42999267578125
1258,1258,2024-02-05,321.07000732421875
