,Unnamed: 0,Date,TT
336,336,2020-06-05,96.62962341308594
337,337,2020-06-08,93.76889038085938
338,338,2020-06-09,92.31961822509766
339,339,2020-06-10,89.60096740722656
340,340,2020-06-11,85.03520202636719
341,341,2020-06-12,85.62249755859375
342,342,2020-06-15,85.86878204345703
343,343,2020-06-16,86.84446716308594
344,344,2020-06-17,87.00550079345703
345,345,2020-06-18,85.31937408447266
346,346,2020-06-19,84.58051300048828
347,347,2020-06-22,85.42357635498047
348,348,2020-06-23,85.33831024169922
349,349,2020-06-24,81.50193786621094
350,350,2020-06-25,81.27461242675781
351,351,2020-06-26,80.17578125
352,352,2020-06-29,84.48580169677734
353,353,2020-06-30,84.28687286376953
354,354,2020-07-01,84.17318725585938
355,355,2020-07-02,85.755126953125
356,356,2020-07-06,87.65911102294922
357,357,2020-07-07,86.58871459960938
358,358,2020-07-08,87.2707290649414
359,359,2020-07-09,85.52776336669922
360,360,2020-07-10,86.80657958984375
361,361,2020-07-13,87.23284149169922
362,362,2020-07-14,92.38592529296876
363,363,2020-07-15,95.60658264160156
364,364,2020-07-16,96.56332397460938
365,365,2020-07-17,97.0464096069336
366,366,2020-07-20,97.92736053466795
367,367,2020-07-21,99.88817596435548
368,368,2020-07-22,100.60809326171876
369,369,2020-07-23,99.85975646972656
370,370,2020-07-24,98.28734588623048
371,371,2020-07-27,99.03565979003906
372,372,2020-07-28,98.2399673461914
373,373,2020-07-29,104.64340209960938
374,374,2020-07-30,105.01284790039062
375,375,2020-07-31,105.96957397460938
376,376,2020-08-03,106.27269744873048
377,377,2020-08-04,106.35794067382812
378,378,2020-08-05,109.0765609741211
379,379,2020-08-06,109.39864349365234
380,380,2020-08-07,110.68689727783205
381,381,2020-08-10,112.58141326904295
382,382,2020-08-11,113.48131561279295
383,383,2020-08-12,113.86021423339844
384,384,2020-08-13,112.12674713134766
385,385,2020-08-14,112.60982513427734
386,386,2020-08-17,113.06452941894533
387,387,2020-08-18,111.8046646118164
388,388,2020-08-19,111.2078857421875
389,389,2020-08-20,109.9006805419922
390,390,2020-08-21,111.36892700195312
391,391,2020-08-24,112.64773559570312
392,392,2020-08-25,112.21199035644533
393,393,2020-08-26,113.7465362548828
394,394,2020-08-27,112.64773559570312
395,395,2020-08-28,113.95494079589844
396,396,2020-08-31,112.14567565917967
397,397,2020-09-01,113.86021423339844
398,398,2020-09-02,115.93470764160156
399,399,2020-09-03,112.38605499267578
400,400,2020-09-04,112.04356384277344
401,401,2020-09-08,110.54039764404295
402,402,2020-09-09,111.37760925292967
403,403,2020-09-10,109.98859405517578
404,404,2020-09-11,111.30150604248048
405,405,2020-09-14,113.20425415039062
406,406,2020-09-15,115.32581329345705
407,407,2020-09-16,116.07742309570312
408,408,2020-09-17,118.79835510253906
409,409,2020-09-18,116.98121643066406
410,410,2020-09-21,114.2412567138672
411,411,2020-09-22,115.61123657226562
412,412,2020-09-23,113.01397705078124
413,413,2020-09-24,113.2137680053711
414,414,2020-09-25,113.12813568115234
415,415,2020-09-28,115.60172271728516
416,416,2020-09-29,115.32581329345705
417,417,2020-09-30,115.35436248779295
418,418,2020-10-01,116.02032470703124
419,419,2020-10-02,117.83746337890624
420,420,2020-10-05,120.75818634033205
421,421,2020-10-06,120.4347152709961
422,422,2020-10-07,121.71907043457033
423,423,2020-10-08,123.4886474609375
424,424,2020-10-09,122.84168243408205
425,425,2020-10-12,125.54363250732422
426,426,2020-10-13,122.9653778076172
427,427,2020-10-14,123.8691864013672
428,428,2020-10-15,124.28780364990234
429,429,2020-10-16,124.830078125
430,430,2020-10-19,121.30045318603516
431,431,2020-10-20,122.47064971923828
432,432,2020-10-21,122.60385131835938
433,433,2020-10-22,124.1165542602539
434,434,2020-10-23,122.93683624267578
435,435,2020-10-26,120.01611328125
436,436,2020-10-27,117.66620635986328
437,437,2020-10-28,121.62393951416016
438,438,2020-10-29,125.62921905517578
439,439,2020-10-30,126.29517364501952
440,440,2020-11-02,130.86178588867188
441,441,2020-11-03,134.39137268066406
442,442,2020-11-04,130.6049346923828
443,443,2020-11-05,134.25819396972656
444,444,2020-11-06,137.3026123046875
445,445,2020-11-09,138.5869903564453
446,446,2020-11-10,136.59861755371094
447,447,2020-11-11,136.0087432861328
448,448,2020-11-12,136.41781616210938
449,449,2020-11-13,140.79415893554688
450,450,2020-11-16,145.0277862548828
451,451,2020-11-17,141.55528259277344
452,452,2020-11-18,137.4167938232422
453,453,2020-11-19,139.65248107910156
454,454,2020-11-20,137.18844604492188
455,455,2020-11-23,138.82481384277344
456,456,2020-11-24,139.91891479492188
457,457,2020-11-25,137.92098999023438
458,458,2020-11-27,136.52249145507812
459,459,2020-11-30,139.1292266845703
460,460,2020-12-01,138.61550903320312
461,461,2020-12-02,137.3216552734375
462,462,2020-12-03,135.32594299316406
463,463,2020-12-04,135.4500732421875
464,464,2020-12-07,134.75299072265625
465,465,2020-12-08,133.64532470703125
466,466,2020-12-09,134.6861572265625
467,467,2020-12-10,132.93873596191406
468,468,2020-12-11,133.62625122070312
469,469,2020-12-14,131.4968719482422
470,470,2020-12-15,134.04640197753906
471,471,2020-12-16,132.31805419921875
472,472,2020-12-17,134.6097869873047
473,473,2020-12-18,134.69570922851562
474,474,2020-12-21,135.73654174804688
475,475,2020-12-22,136.5481719970703
476,476,2020-12-23,136.0707550048828
477,477,2020-12-24,137.1783905029297
478,478,2020-12-28,137.6940460205078
479,479,2020-12-29,136.45269775390625
480,480,2020-12-30,138.29562377929688
481,481,2020-12-31,138.61070251464844
482,482,2021-01-04,137.4839630126953
483,483,2021-01-05,139.26959228515625
484,484,2021-01-06,143.07958984375
485,485,2021-01-07,146.78451538085938
486,486,2021-01-08,145.69595336914062
487,487,2021-01-11,145.38082885742188
488,488,2021-01-12,145.08485412597656
489,489,2021-01-13,144.13951110839844
490,490,2021-01-14,143.94851684570312
491,491,2021-01-15,142.7644500732422
492,492,2021-01-19,146.56492614746094
493,493,2021-01-20,148.23594665527344
494,494,2021-01-21,147.47203063964844
495,495,2021-01-22,145.7819061279297
496,496,2021-01-25,144.11085510253906
497,497,2021-01-26,141.2175750732422
498,498,2021-01-27,132.5663299560547
499,499,2021-01-28,136.35720825195312
500,500,2021-01-29,136.88238525390625
501,501,2021-02-01,136.30946350097656
502,502,2021-02-02,138.44842529296875
503,503,2021-02-03,139.7756805419922
504,504,2021-02-04,142.12469482421875
505,505,2021-02-05,142.61170959472656
506,506,2021-02-08,142.25839233398438
507,507,2021-02-09,139.13592529296875
508,508,2021-02-10,141.63771057128906
509,509,2021-02-11,144.0631103515625
510,510,2021-02-12,144.12039184570312
511,511,2021-02-16,144.45460510253906
512,512,2021-02-17,144.4737091064453
513,513,2021-02-18,142.75491333007812
514,514,2021-02-19,147.01370239257812
515,515,2021-02-22,145.99195861816406
516,516,2021-02-23,146.28797912597656
517,517,2021-02-24,148.34097290039062
518,518,2021-02-25,145.60049438476562
519,519,2021-02-26,146.32615661621094
520,520,2021-03-01,151.3202362060547
521,521,2021-03-02,151.0242156982422
522,522,2021-03-03,150.39401245117188
523,523,2021-03-04,147.02972412109375
524,524,2021-03-05,153.75823974609375
525,525,2021-03-08,156.93075561523438
526,526,2021-03-09,153.8157501220703
527,527,2021-03-10,156.64321899414062
528,528,2021-03-11,156.17356872558594
529,529,2021-03-12,156.88284301757812
530,530,2021-03-15,161.0138702392578
531,531,2021-03-16,160.22792053222656
532,532,2021-03-17,159.06817626953125
533,533,2021-03-18,160.5825653076172
534,534,2021-03-19,157.285400390625
535,535,2021-03-22,157.4770965576172
536,536,2021-03-23,153.6719512939453
537,537,2021-03-24,154.5154266357422
538,538,2021-03-25,157.12246704101562
539,539,2021-03-26,161.1096954345703
540,540,2021-03-29,159.66241455078125
541,541,2021-03-30,160.0170440673828
542,542,2021-03-31,158.68475341796875
543,543,2021-04-01,158.5697784423828
544,544,2021-04-05,160.49627685546875
545,545,2021-04-06,160.6783905029297
546,546,2021-04-07,159.58572387695312
547,547,2021-04-08,159.66241455078125
548,548,2021-04-09,162.50909423828125
549,549,2021-04-12,163.52508544921875
550,550,2021-04-13,163.69760131835938
551,551,2021-04-14,162.32696533203125
552,552,2021-04-15,163.42919921875
553,553,2021-04-16,164.81900024414062
554,554,2021-04-19,165.12570190429688
555,555,2021-04-20,161.21514892578125
556,556,2021-04-21,163.4196014404297
557,557,2021-04-22,164.80941772460938
558,558,2021-04-23,168.04908752441406
559,559,2021-04-26,165.6528778076172
560,560,2021-04-27,166.5825958251953
561,561,2021-04-28,167.1193389892578
562,562,2021-04-29,168.2982635498047
563,563,2021-04-30,166.611328125
564,564,2021-05-03,167.49313354492188
565,565,2021-05-04,167.46438598632812
566,566,2021-05-05,171.29827880859375
567,567,2021-05-06,174.3654022216797
568,568,2021-05-07,176.0522918701172
569,569,2021-05-10,178.90853881835938
570,570,2021-05-11,175.1609344482422
571,571,2021-05-12,171.2024383544922
572,572,2021-05-13,174.5474853515625
573,573,2021-05-14,176.5507049560547
574,574,2021-05-17,175.91812133789062
575,575,2021-05-18,171.7966766357422
576,576,2021-05-19,170.96279907226562
577,577,2021-05-20,172.95640563964844
578,578,2021-05-21,174.52833557128906
579,579,2021-05-24,174.53793334960938
580,580,2021-05-25,175.0171661376953
581,581,2021-05-26,175.92770385742188
582,582,2021-05-27,178.0842742919922
583,583,2021-05-28,178.65936279296875
584,584,2021-06-01,179.7519989013672
585,585,2021-06-02,177.42291259765625
586,586,2021-06-03,176.30752563476562
587,587,2021-06-04,174.65367126464844
588,588,2021-06-07,175.0671844482422
589,589,2021-06-08,176.82675170898438
590,590,2021-06-09,175.2786865234375
591,591,2021-06-10,176.6248321533203
592,592,2021-06-11,178.10560607910156
593,593,2021-06-14,175.58639526367188
594,594,2021-06-15,177.17291259765625
595,595,2021-06-16,175.3363494873047
596,596,2021-06-17,173.07676696777344
597,597,2021-06-18,166.74024963378906
598,598,2021-06-21,172.65370178222656
599,599,2021-06-22,173.19215393066406
600,600,2021-06-23,172.81715393066406
601,601,2021-06-24,172.92291259765625
602,602,2021-06-25,173.07676696777344
603,603,2021-06-28,175.71141052246094
604,604,2021-06-29,175.79791259765625
605,605,2021-06-30,177.0575408935547
606,606,2021-07-01,179.038330078125
607,607,2021-07-02,180.0959930419922
608,608,2021-07-06,177.865234375
609,609,2021-07-07,182.3556060791016
610,610,2021-07-08,180.0382843017578
611,611,2021-07-09,182.99984741210935
612,612,2021-07-12,185.3556060791016
613,613,2021-07-13,183.83639526367188
614,614,2021-07-14,183.59600830078125
615,615,2021-07-15,184.79791259765625
616,616,2021-07-16,184.8652191162109
617,617,2021-07-19,182.3556060791016
618,618,2021-07-20,188.92288208007807
619,619,2021-07-21,191.0286865234375
620,620,2021-07-22,191.0094146728516
621,621,2021-07-23,193.70176696777344
622,622,2021-07-26,192.067138671875
623,623,2021-07-27,193.04791259765625
624,624,2021-07-28,190.6056060791016
625,625,2021-07-29,194.817138671875
626,626,2021-07-30,195.77867126464844
627,627,2021-08-02,193.43251037597656
628,628,2021-08-03,198.6152191162109
629,629,2021-08-04,192.5767517089844
630,630,2021-08-05,187.91329956054688
631,631,2021-08-06,189.42291259765625
632,632,2021-08-09,186.442138671875
633,633,2021-08-10,184.8267517089844
634,634,2021-08-11,185.89410400390625
635,635,2021-08-12,184.43251037597656
636,636,2021-08-13,183.8267517089844
637,637,2021-08-16,187.69212341308597
638,638,2021-08-17,186.1825408935547
639,639,2021-08-18,184.9036865234375
640,640,2021-08-19,186.490234375
641,641,2021-08-20,185.9709930419922
642,642,2021-08-23,186.99984741210935
643,643,2021-08-24,189.02867126464844
644,644,2021-08-25,191.77867126464844
645,645,2021-08-26,191.5767517089844
646,646,2021-08-27,191.13442993164065
647,647,2021-08-30,192.3459625244141
648,648,2021-08-31,190.8651885986328
649,649,2021-09-01,190.2690887451172
650,650,2021-09-02,193.895263671875
651,651,2021-09-03,192.82476806640625
652,652,2021-09-07,186.52716064453125
653,653,2021-09-08,186.5560760498047
654,654,2021-09-09,183.4024200439453
655,655,2021-09-10,183.3060302734375
656,656,2021-09-13,182.05226135253903
657,657,2021-09-14,177.20126342773438
658,658,2021-09-15,180.31629943847656
659,659,2021-09-16,179.01434326171875
660,660,2021-09-17,177.25914001464844
661,661,2021-09-20,176.5550994873047
662,662,2021-09-21,175.05062866210938
663,663,2021-09-22,175.8800048828125
664,664,2021-09-23,179.46763610839844
665,665,2021-09-24,176.71905517578125
666,666,2021-09-27,172.9964141845703
667,667,2021-09-28,170.09352111816406
668,668,2021-09-29,170.1321258544922
669,669,2021-09-30,166.50588989257812
670,670,2021-10-01,168.52154541015625
671,671,2021-10-04,168.73373413085938
672,672,2021-10-05,171.12547302246094
673,673,2021-10-06,170.61431884765625
674,674,2021-10-07,170.90365600585938
675,675,2021-10-08,165.89834594726562
676,676,2021-10-11,163.95022583007812
677,677,2021-10-12,163.59339904785156
678,678,2021-10-13,164.55783081054688
679,679,2021-10-14,168.8397979736328
680,680,2021-10-15,167.80789184570312
681,681,2021-10-18,169.4088134765625
682,682,2021-10-19,169.322021484375
683,683,2021-10-20,170.22854614257812
684,684,2021-10-21,174.7034149169922
685,685,2021-10-22,174.7130889892578
686,686,2021-10-25,173.661865234375
687,687,2021-10-26,173.65225219726562
688,688,2021-10-27,171.53050231933594
689,689,2021-10-28,175.28208923339844
690,690,2021-10-29,174.4912567138672
691,691,2021-11-01,174.87704467773438
692,692,2021-11-02,176.4875946044922
693,693,2021-11-03,171.9838104248047
694,694,2021-11-04,174.46234130859375
695,695,2021-11-05,178.117431640625
696,696,2021-11-08,180.63458251953125
697,697,2021-11-09,182.79486083984372
698,698,2021-11-10,182.70806884765625
699,699,2021-11-11,181.955810546875
700,700,2021-11-12,186.04493713378903
701,701,2021-11-15,184.3379364013672
702,702,2021-11-16,186.7393341064453
703,703,2021-11-17,187.1154327392578
704,704,2021-11-18,186.70074462890625
705,705,2021-11-19,189.0153350830078
706,706,2021-11-22,189.1214141845703
707,707,2021-11-23,188.6102752685547
708,708,2021-11-24,188.52346801757807
709,709,2021-11-26,187.33724975585935
710,710,2021-11-29,186.0642242431641
711,711,2021-11-30,180.0076904296875
712,712,2021-12-01,178.84078979492188
713,713,2021-12-02,184.3651428222656
714,714,2021-12-03,187.01605224609372
715,715,2021-12-06,187.2482452392578
716,716,2021-12-07,192.27923583984372
717,717,2021-12-08,194.9204864501953
718,718,2021-12-09,195.09461975097656
719,719,2021-12-10,196.10079956054688
720,720,2021-12-13,195.6654510498047
721,721,2021-12-14,193.30474853515625
722,722,2021-12-15,195.2203826904297
723,723,2021-12-16,195.58807373046875
724,724,2021-12-17,188.02224731445312
725,725,2021-12-20,185.5745086669922
726,726,2021-12-21,188.1093292236328
727,727,2021-12-22,189.8121337890625
728,728,2021-12-23,190.88604736328125
729,729,2021-12-27,193.55633544921875
730,730,2021-12-28,194.9204864501953
731,731,2021-12-29,195.92665100097656
732,732,2021-12-30,194.2915954589844
733,733,2021-12-31,195.46226501464844
734,734,2022-01-03,188.51568603515625
735,735,2022-01-04,188.6608123779297
736,736,2022-01-05,186.40655517578125
