,Unnamed: 0,Date,MRO
733,733,2021-12-31,15.956427574157717
734,734,2022-01-03,16.393728256225586
735,735,2022-01-04,17.112834930419922
736,736,2022-01-05,16.724124908447266
737,737,2022-01-06,17.52097511291504
738,738,2022-01-07,17.72504425048828
739,739,2022-01-10,17.23916244506836
740,740,2022-01-11,18.13318634033203
741,741,2022-01-12,18.18177604675293
742,742,2022-01-13,18.04572868347168
743,743,2022-01-14,18.920320510864254
744,744,2022-01-18,18.881452560424805
745,745,2022-01-19,18.560768127441406
746,746,2022-01-20,18.152626037597656
747,747,2022-01-21,17.588998794555664
748,748,2022-01-24,17.78335189819336
749,749,2022-01-25,18.9494743347168
750,750,2022-01-26,19.056367874145508
751,751,2022-01-27,19.28959274291992
752,752,2022-01-28,19.27987670898437
753,753,2022-01-31,18.920320510864254
754,754,2022-02-01,20.067007064819336
755,755,2022-02-02,20.377967834472656
756,756,2022-02-03,20.25164222717285
757,757,2022-02-04,20.893009185791016
758,758,2022-02-07,20.999906539916992
759,759,2022-02-08,20.51401901245117
760,760,2022-02-09,20.922163009643555
761,761,2022-02-10,20.80554962158203
762,762,2022-02-11,21.58296203613281
763,763,2022-02-14,20.611196517944336
764,764,2022-02-15,20.02620506286621
765,765,2022-02-16,20.542945861816406
766,766,2022-02-17,21.342435836791992
767,767,2022-02-18,21.32293701171875
768,768,2022-02-22,21.059690475463867
769,769,2022-02-23,21.19618797302246
770,770,2022-02-24,20.893943786621094
771,771,2022-02-25,21.33268547058105
772,772,2022-02-28,21.99567222595215
773,773,2022-03-01,22.31741714477539
774,774,2022-03-02,22.42466926574707
775,775,2022-03-03,22.31741714477539
776,776,2022-03-04,23.214405059814453
777,777,2022-03-07,23.72140121459961
778,778,2022-03-08,23.487403869628903
779,779,2022-03-09,22.814661026000977
780,780,2022-03-10,23.282655715942383
781,781,2022-03-11,22.59041404724121
782,782,2022-03-14,21.62518119812012
783,783,2022-03-15,21.10843849182129
784,784,2022-03-16,21.04994010925293
785,785,2022-03-17,22.4929141998291
786,786,2022-03-18,22.502670288085938
787,787,2022-03-21,24.423389434814453
788,788,2022-03-22,24.04314422607422
789,789,2022-03-23,24.94013214111328
790,790,2022-03-24,24.89138603210449
791,791,2022-03-25,25.38862609863281
792,792,2022-03-28,24.65738868713379
793,793,2022-03-29,24.37464141845703
794,794,2022-03-30,24.86213111877441
795,795,2022-03-31,24.481889724731445
796,796,2022-04-01,25.105880737304688
797,797,2022-04-04,25.03763198852539
798,798,2022-04-05,24.17964172363281
799,799,2022-04-06,23.80914878845215
800,800,2022-04-07,24.30639266967773
801,801,2022-04-08,25.25212860107422
802,802,2022-04-11,24.589136123657227
803,803,2022-04-12,25.612873077392575
804,804,2022-04-13,25.90536880493164
805,805,2022-04-14,25.94436836242676
806,806,2022-04-18,26.20761108398437
807,807,2022-04-19,26.11011505126953
808,808,2022-04-20,26.95835304260254
809,809,2022-04-21,25.437376022338867
810,810,2022-04-22,24.37464141845703
811,811,2022-04-25,23.53614997863769
812,812,2022-04-26,23.47765350341797
813,813,2022-04-27,24.04314422607422
814,814,2022-04-28,24.823131561279297
815,815,2022-04-29,24.2966423034668
816,816,2022-05-02,24.32589340209961
817,817,2022-05-03,25.593372344970703
818,818,2022-05-04,26.997350692749023
819,819,2022-05-05,26.98760414123535
820,820,2022-05-06,27.445846557617188
821,821,2022-05-09,23.594650268554688
822,822,2022-05-10,23.779897689819336
823,823,2022-05-11,24.540388107299805
824,824,2022-05-12,24.50138664245605
825,825,2022-05-13,26.32461166381836
826,826,2022-05-16,27.28009605407715
827,827,2022-05-17,27.729875564575195
828,828,2022-05-18,26.175203323364254
829,829,2022-05-19,26.282758712768555
830,830,2022-05-20,26.654319763183597
831,831,2022-05-23,27.50498580932617
832,832,2022-05-24,27.45609664916992
833,833,2022-05-25,28.365434646606445
834,834,2022-05-26,29.088991165161133
835,835,2022-05-27,30.379661560058597
836,836,2022-05-31,30.73166275024414
837,837,2022-06-01,30.68277740478516
838,838,2022-06-02,30.506776809692383
839,839,2022-06-03,30.976112365722656
840,840,2022-06-06,30.712108612060547
841,841,2022-06-07,31.455223083496094
842,842,2022-06-08,31.220556259155277
843,843,2022-06-09,30.5556640625
844,844,2022-06-10,29.61699485778809
845,845,2022-06-13,27.75921058654785
846,846,2022-06-14,28.15032386779785
847,847,2022-06-15,27.446319580078125
848,848,2022-06-16,25.08986473083496
849,849,2022-06-17,23.61341857910156
850,850,2022-06-21,24.34675025939941
851,851,2022-06-22,22.586748123168945
852,852,2022-06-23,21.530742645263672
853,853,2022-06-24,21.56007575988769
854,854,2022-06-27,22.60630226135254
855,855,2022-06-28,23.593860626220703
856,856,2022-06-29,22.28363800048828
857,857,2022-06-30,21.98052406311035
858,858,2022-07-01,22.048969268798828
859,859,2022-07-05,20.6605167388916
860,860,2022-07-06,20.220516204833984
861,861,2022-07-07,21.34496688842773
862,862,2022-07-08,21.23740768432617
863,863,2022-07-11,20.84629440307617
864,864,2022-07-12,20.20096015930176
865,865,2022-07-13,20.279184341430664
866,866,2022-07-14,19.956514358520508
867,867,2022-07-15,20.38673973083496
868,868,2022-07-18,21.090744018554688
869,869,2022-07-19,22.01963233947754
870,870,2022-07-20,22.41074752807617
871,871,2022-07-21,21.667634963989254
872,872,2022-07-22,21.266740798950195
873,873,2022-07-25,22.664968490600582
874,874,2022-07-26,22.400968551635746
875,875,2022-07-27,23.34941673278809
876,876,2022-07-28,23.417863845825195
877,877,2022-07-29,24.248973846435547
878,878,2022-08-01,23.456972122192383
879,879,2022-08-02,23.34941673278809
880,880,2022-08-03,22.38140869140625
881,881,2022-08-04,20.99296188354492
882,882,2022-08-05,21.28629875183105
883,883,2022-08-08,21.34496688842773
884,884,2022-08-09,21.472076416015625
885,885,2022-08-10,21.84363555908203
886,886,2022-08-11,23.37874984741211
887,887,2022-08-12,23.52541732788086
888,888,2022-08-15,22.870304107666016
889,889,2022-08-16,22.615205764770508
890,890,2022-08-17,22.96841812133789
891,891,2022-08-18,24.13597297668457
892,892,2022-08-19,23.998611450195312
893,893,2022-08-22,24.185029983520508
894,894,2022-08-23,25.225032806396484
895,895,2022-08-24,25.79409408569336
896,896,2022-08-25,25.872583389282227
897,897,2022-08-26,25.66654396057129
898,898,2022-08-29,26.2846622467041
899,899,2022-08-30,25.097484588623047
900,900,2022-08-31,25.107295989990234
901,901,2022-09-01,24.449934005737305
902,902,2022-09-02,25.225032806396484
903,903,2022-09-06,25.038618087768555
904,904,2022-09-07,24.449934005737305
905,905,2022-09-08,25.12691879272461
906,906,2022-09-09,25.85296058654785
907,907,2022-09-12,26.686925888061523
908,908,2022-09-13,25.99032020568848
909,909,2022-09-14,26.84391021728516
910,910,2022-09-15,26.29447364807129
911,911,2022-09-16,25.72541236877441
912,912,2022-09-19,25.44088363647461
913,913,2022-09-20,25.27409172058105
914,914,2022-09-21,24.705028533935547
915,915,2022-09-22,24.12615966796875
916,916,2022-09-23,21.486900329589844
917,917,2022-09-26,20.69217872619629
918,918,2022-09-27,20.986522674560547
919,919,2022-09-28,22.242374420166016
920,920,2022-09-29,22.369922637939453
921,921,2022-09-30,22.154075622558597
922,922,2022-10-03,24.49899101257324
923,923,2022-10-04,26.00012969970703
924,924,2022-10-05,26.677114486694336
925,925,2022-10-06,27.71712303161621
926,926,2022-10-07,27.41296768188477
927,927,2022-10-10,27.000890731811523
928,928,2022-10-11,26.52994728088379
929,929,2022-10-12,26.922401428222656
930,930,2022-10-13,27.79561424255371
931,931,2022-10-14,26.539756774902344
932,932,2022-10-17,26.6280574798584
933,933,2022-10-18,27.04014015197754
934,934,2022-10-19,27.81523704528809
935,935,2022-10-20,27.69750022888184
936,936,2022-10-21,28.60014533996582
937,937,2022-10-24,28.914106369018555
938,938,2022-10-25,29.09071159362793
939,939,2022-10-26,29.610713958740234
940,940,2022-10-27,29.94430351257324
941,941,2022-10-28,29.59109306335449
942,942,2022-10-31,29.875621795654297
943,943,2022-11-01,30.34657096862793
944,944,2022-11-02,29.198637008666992
945,945,2022-11-03,30.82732582092285
946,946,2022-11-04,31.425819396972656
947,947,2022-11-07,32.40695571899414
948,948,2022-11-08,32.11261367797852
949,949,2022-11-09,30.052227020263672
950,950,2022-11-10,31.003931045532227
951,951,2022-11-11,32.259788513183594
952,952,2022-11-14,31.88695335388184
953,953,2022-11-15,32.40839767456055
954,954,2022-11-16,30.94244766235352
955,955,2022-11-17,30.79486846923828
956,956,2022-11-18,30.30293655395508
957,957,2022-11-21,29.55520248413086
958,958,2022-11-22,30.686643600463867
959,959,2022-11-23,30.155357360839844
960,960,2022-11-25,29.88971519470215
961,961,2022-11-28,29.32891273498535
962,962,2022-11-29,29.860200881958008
963,963,2022-11-30,30.13567924499512
964,964,2022-12-01,29.604394912719727
965,965,2022-12-02,29.26004409790039
966,966,2022-12-05,28.05973243713379
967,967,2022-12-06,27.007003784179688
968,968,2022-12-07,26.96764373779297
969,969,2022-12-08,26.40684509277344
970,970,2022-12-09,25.747657775878903
971,971,2022-12-12,26.74135971069336
972,972,2022-12-13,27.23328971862793
973,973,2022-12-14,27.02667617797852
974,974,2022-12-15,27.410383224487305
975,975,2022-12-16,26.888938903808597
976,976,2022-12-19,26.59377861022949
977,977,2022-12-20,26.711841583251957
978,978,2022-12-21,27.292320251464844
979,979,2022-12-22,26.269105911254883
980,980,2022-12-23,26.99716186523437
981,981,2022-12-27,27.203771591186523
982,982,2022-12-28,26.15104103088379
983,983,2022-12-29,26.347814559936523
984,984,2022-12-30,26.633132934570312
985,985,2023-01-03,25.22621154785156
986,986,2023-01-04,24.911376953125
987,987,2023-01-05,25.452503204345703
988,988,2023-01-06,26.170717239379883
989,989,2023-01-09,26.59377861022949
990,990,2023-01-10,26.5741024017334
991,991,2023-01-11,26.613454818725582
992,992,2023-01-12,26.938129425048828
993,993,2023-01-13,26.642969131469727
994,994,2023-01-17,26.367490768432617
995,995,2023-01-18,26.446199417114254
996,996,2023-01-19,26.947969436645508
997,997,2023-01-20,27.43006134033203
998,998,2023-01-23,27.64651107788086
999,999,2023-01-24,27.400543212890625
1000,1000,2023-01-25,27.410383224487305
1001,1001,2023-01-26,28.295860290527344
1002,1002,2023-01-27,27.853120803833008
1003,1003,2023-01-30,26.652809143066406
1004,1004,2023-01-31,27.02667617797852
1005,1005,2023-02-01,26.347814559936523
1006,1006,2023-02-02,25.767333984375
1007,1007,2023-02-03,25.60991859436035
1008,1008,2023-02-06,25.3737907409668
1009,1009,2023-02-07,26.43636131286621
1010,1010,2023-02-08,26.170717239379883
1011,1011,2023-02-09,25.708301544189453
1012,1012,2023-02-10,27.30215835571289
1013,1013,2023-02-13,26.888938903808597
1014,1014,2023-02-14,26.81981468200684
1015,1015,2023-02-15,25.743467330932617
1016,1016,2023-02-16,26.4445743560791
1017,1017,2023-02-17,25.536096572875977
1018,1018,2023-02-21,25.10161018371582
1019,1019,2023-02-22,24.795494079589844
1020,1020,2023-02-23,25.16085624694824
1021,1021,2023-02-24,25.269479751586918
1022,1022,2023-02-27,25.50647354125977
1023,1023,2023-02-28,24.834991455078125
1024,1024,2023-03-01,25.466976165771484
1025,1025,2023-03-02,25.77309226989746
1026,1026,2023-03-03,26.197704315185547
1027,1027,2023-03-06,25.911338806152344
1028,1028,2023-03-07,25.33860206604004
1029,1029,2023-03-08,25.071983337402344
1030,1030,2023-03-09,24.27212905883789
1031,1031,2023-03-10,23.66976928710937
1032,1032,2023-03-13,22.66254425048828
1033,1033,2023-03-14,22.93903923034668
1034,1034,2023-03-15,20.993715286254883
1035,1035,2023-03-16,21.73431968688965
1036,1036,2023-03-17,20.934467315673828
1037,1037,2023-03-20,21.467700958251957
1038,1038,2023-03-21,22.67241859436035
1039,1039,2023-03-22,22.000938415527344
1040,1040,2023-03-23,21.724445343017575
1041,1041,2023-03-24,21.8824405670166
1042,1042,2023-03-27,22.613170623779297
1043,1043,2023-03-28,22.978538513183597
1044,1044,2023-03-29,23.343904495239254
1045,1045,2023-03-30,23.41302490234375
1046,1046,2023-03-31,23.659894943237305
1047,1047,2023-04-03,26.00020980834961
1048,1048,2023-04-04,25.4077262878418
1049,1049,2023-04-05,25.378101348876957
1050,1050,2023-04-06,25.20035552978516
1051,1051,2023-04-10,25.43735122680664
1052,1052,2023-04-11,25.78296661376953
1053,1053,2023-04-12,25.29910469055176
1054,1054,2023-04-13,25.33860206604004
1055,1055,2023-04-14,25.4077262878418
1056,1056,2023-04-17,24.48937225341797
1057,1057,2023-04-18,24.430124282836918
1058,1058,2023-04-19,24.35112762451172
1059,1059,2023-04-20,23.966012954711918
1060,1060,2023-04-21,23.78826713562012
1061,1061,2023-04-24,24.420249938964844
1062,1062,2023-04-25,23.442649841308597
1063,1063,2023-04-26,22.99828720092773
1064,1064,2023-04-27,23.1859073638916
1065,1065,2023-04-28,23.85738945007324
1066,1066,2023-05-01,23.738893508911133
1067,1067,2023-05-02,22.455175399780277
1068,1068,2023-05-03,21.99106216430664
1069,1069,2023-05-04,21.803442001342773
1070,1070,2023-05-05,22.64279556274414
1071,1071,2023-05-08,22.5341739654541
1072,1072,2023-05-09,22.613170623779297
1073,1073,2023-05-10,22.38605308532715
1074,1074,2023-05-11,22.188556671142575
1075,1075,2023-05-12,22.10955810546875
1076,1076,2023-05-15,22.38605308532715
1077,1077,2023-05-16,21.79094123840332
1078,1078,2023-05-17,22.52490997314453
1079,1079,2023-05-18,22.862140655517575
1080,1080,2023-05-19,22.881977081298828
1081,1081,2023-05-22,23.239044189453125
1082,1082,2023-05-23,23.44733238220215
1083,1083,2023-05-24,23.82423591613769
1084,1084,2023-05-25,23.13985824584961
1085,1085,2023-05-26,23.070430755615234
1086,1086,2023-05-30,22.65385055541992
1087,1087,2023-05-31,21.979393005371094
1088,1088,2023-06-01,22.286867141723636
1089,1089,2023-06-02,23.070430755615234
1090,1090,2023-06-05,22.75303649902344
1091,1091,2023-06-06,22.99108123779297
1092,1092,2023-06-07,24.11186981201172
1093,1093,2023-06-08,23.754806518554688
1094,1094,2023-06-09,23.358064651489254
1095,1095,2023-06-12,23.060510635375977
1096,1096,2023-06-13,23.149778366088867
1097,1097,2023-06-14,22.624095916748047
1098,1098,2023-06-15,23.10018539428711
1099,1099,2023-06-16,23.308473587036133
1100,1100,2023-06-20,22.634014129638672
1101,1101,2023-06-21,22.852224349975582
1102,1102,2023-06-22,22.068660736083984
1103,1103,2023-06-23,21.771106719970703
1104,1104,2023-06-26,21.979393005371094
1105,1105,2023-06-27,21.92980194091797
1106,1106,2023-06-28,22.15792655944824
1107,1107,2023-06-29,22.74311828613281
1108,1108,2023-06-30,22.832386016845703
1109,1109,2023-07-03,22.812549591064453
1110,1110,2023-07-05,22.713361740112305
1111,1111,2023-07-06,22.35629653930664
1112,1112,2023-07-07,23.328310012817383
1113,1113,2023-07-10,23.60602760314941
1114,1114,2023-07-11,24.1317081451416
1115,1115,2023-07-12,24.58795928955078
1116,1116,2023-07-13,24.925188064575195
1117,1117,2023-07-14,23.883745193481445
1118,1118,2023-07-17,23.76472282409668
1119,1119,2023-07-18,24.597875595092773
1120,1120,2023-07-19,24.66730690002441
1121,1121,2023-07-20,25.02437400817871
1122,1122,2023-07-21,25.083885192871094
1123,1123,2023-07-24,25.431032180786133
1124,1124,2023-07-25,25.768260955810547
1125,1125,2023-07-26,25.897201538085938
1126,1126,2023-07-27,25.64923858642578
1127,1127,2023-07-28,25.887283325195312
1128,1128,2023-07-31,26.055896759033203
1129,1129,2023-08-01,25.966630935668945
1130,1130,2023-08-02,25.500459671020508
1131,1131,2023-08-03,25.56989097595215
1132,1132,2023-08-04,25.966630935668945
1133,1133,2023-08-07,25.80793571472168
1134,1134,2023-08-08,25.60956382751465
1135,1135,2023-08-09,26.055896759033203
1136,1136,2023-08-10,26.026142120361328
1137,1137,2023-08-11,26.62125015258789
1138,1138,2023-08-14,26.23443031311035
1139,1139,2023-08-15,25.746580123901367
1140,1140,2023-08-16,25.447895050048828
1141,1141,2023-08-17,25.88596534729004
1142,1142,2023-08-18,26.274253845214844
1143,1143,2023-08-21,26.32403564453125
1144,1144,2023-08-22,25.9954833984375
1145,1145,2023-08-23,25.617149353027344
1146,1146,2023-08-24,25.408071517944336
1147,1147,2023-08-25,25.50763320922852
1148,1148,2023-08-28,25.806316375732425
1149,1149,2023-08-29,26.02535057067871
1150,1150,2023-08-30,26.26429748535156
1151,1151,2023-08-31,26.23443031311035
1152,1152,2023-09-01,26.991098403930664
1153,1153,2023-09-05,27.04087829589844
1154,1154,2023-09-06,26.9711856842041
1155,1155,2023-09-07,26.582895278930664
1156,1156,2023-09-08,27.19021987915039
1157,1157,2023-09-11,26.045263290405277
1158,1158,2023-09-12,27.011009216308597
1159,1159,2023-09-13,26.45346450805664
1160,1160,2023-09-14,27.210132598876957
1161,1161,2023-09-15,26.762104034423828
1162,1162,2023-09-18,26.78201675415039
1163,1163,2023-09-19,26.63267517089844
1164,1164,2023-09-20,26.035306930541992
1165,1165,2023-09-21,25.75653648376465
1166,1166,2023-09-22,26.045263290405277
1167,1167,2023-09-25,26.49328994750977
1168,1168,2023-09-26,26.174694061279297
1169,1169,2023-09-27,27.269868850708008
1170,1170,2023-09-28,27.28978157043457
1171,1171,2023-09-29,26.63267517089844
1172,1172,2023-10-02,25.477764129638672
1173,1173,2023-10-03,25.56736946105957
1174,1174,2023-10-04,24.29298210144043
1175,1175,2023-10-05,24.133684158325195
1176,1176,2023-10-06,24.482149124145508
1177,1177,2023-10-09,26.104999542236328
1178,1178,2023-10-10,26.11495590209961
1179,1179,2023-10-11,26.373815536499023
1180,1180,2023-10-12,26.68245506286621
1181,1181,2023-10-13,27.94688606262207
1182,1182,2023-10-16,28.325220108032227
1183,1183,2023-10-17,28.50442886352539
1184,1184,2023-10-18,28.723464965820312
1185,1185,2023-10-19,29.061975479125977
1186,1186,2023-10-20,28.36504364013672
1187,1187,2023-10-23,28.04644775390625
1188,1188,2023-10-24,28.03649139404297
1189,1189,2023-10-25,27.99666786193848
1190,1190,2023-10-26,27.578510284423828
1191,1191,2023-10-27,27.359474182128903
1192,1192,2023-10-30,27.04087829589844
1193,1193,2023-10-31,27.19021987915039
1194,1194,2023-11-01,26.991098403930664
1195,1195,2023-11-02,27.897106170654297
1196,1196,2023-11-03,27.339561462402344
1197,1197,2023-11-06,26.49328994750977
1198,1198,2023-11-07,25.418027877807617
1199,1199,2023-11-08,24.74100875854492
1200,1200,2023-11-09,24.69122695922852
1201,1201,2023-11-10,24.979957580566406
1202,1202,2023-11-13,24.970001220703125
1203,1203,2023-11-14,25.600000381469727
1204,1204,2023-11-15,25.40999984741211
1205,1205,2023-11-16,24.75
1206,1206,2023-11-17,25.559999465942383
1207,1207,2023-11-20,25.56999969482422
1208,1208,2023-11-21,25.309999465942383
1209,1209,2023-11-22,25.239999771118164
1210,1210,2023-11-24,25.350000381469727
1211,1211,2023-11-27,25.31999969482422
1212,1212,2023-11-28,25.31999969482422
1213,1213,2023-11-29,25.299999237060547
1214,1214,2023-11-30,25.43000030517578
1215,1215,2023-12-01,25.440000534057617
1216,1216,2023-12-04,25.059999465942383
1217,1217,2023-12-05,24.399999618530277
1218,1218,2023-12-06,23.540000915527344
1219,1219,2023-12-07,23.65999984741211
1220,1220,2023-12-08,24.09000015258789
1221,1221,2023-12-11,24.049999237060547
1222,1222,2023-12-12,23.350000381469727
1223,1223,2023-12-13,23.93000030517578
1224,1224,2023-12-14,24.440000534057617
1225,1225,2023-12-15,24.31999969482422
1226,1226,2023-12-18,24.56999969482422
1227,1227,2023-12-19,24.84000015258789
1228,1228,2023-12-20,24.46999931335449
1229,1229,2023-12-21,24.709999084472656
1230,1230,2023-12-22,24.63999938964844
1231,1231,2023-12-26,25.149999618530277
1232,1232,2023-12-27,24.850000381469727
1233,1233,2023-12-28,24.3799991607666
1234,1234,2023-12-29,24.15999984741211
1235,1235,2024-01-02,24.420000076293945
1236,1236,2024-01-03,24.93000030517578
1237,1237,2024-01-04,24.18000030517578
1238,1238,2024-01-05,24.38999938964844
1239,1239,2024-01-08,23.739999771118164
1240,1240,2024-01-09,23.209999084472656
1241,1241,2024-01-10,22.850000381469727
1242,1242,2024-01-11,22.940000534057617
1243,1243,2024-01-12,23.399999618530277
1244,1244,2024-01-16,22.65999984741211
1245,1245,2024-01-17,22.31999969482422
1246,1246,2024-01-18,22.149999618530277
1247,1247,2024-01-19,22.270000457763672
1248,1248,2024-01-22,22.280000686645508
1249,1249,2024-01-23,22.3700008392334
1250,1250,2024-01-24,22.59000015258789
1251,1251,2024-01-25,23.1299991607666
1252,1252,2024-01-26,23.209999084472656
1253,1253,2024-01-29,23.190000534057617
1254,1254,2024-01-30,23.540000915527344
1255,1255,2024-01-31,22.850000381469727
1256,1256,2024-02-01,22.65999984741211
1257,1257,2024-02-02,22.459999084472656
1258,1258,2024-02-05,22.07999992370605
