,Unnamed: 0,Date,VRSN
450,450,2020-11-16,194.8800048828125
451,451,2020-11-17,194.50999450683597
452,452,2020-11-18,194.25999450683597
453,453,2020-11-19,197.44000244140625
454,454,2020-11-20,196.44000244140625
455,455,2020-11-23,196.57000732421875
456,456,2020-11-24,197.4600067138672
457,457,2020-11-25,198.72000122070312
458,458,2020-11-27,200.5200042724609
459,459,2020-11-30,200.72000122070312
460,460,2020-12-01,200.75
461,461,2020-12-02,200.2400054931641
462,462,2020-12-03,200.80999755859372
463,463,2020-12-04,203.9900054931641
464,464,2020-12-07,205.25999450683597
465,465,2020-12-08,206.9199981689453
466,466,2020-12-09,204.41000366210935
467,467,2020-12-10,207.75
468,468,2020-12-11,209.9900054931641
469,469,2020-12-14,212.1100006103516
470,470,2020-12-15,213.50999450683597
471,471,2020-12-16,215.47999572753903
472,472,2020-12-17,217.92999267578125
473,473,2020-12-18,217.82000732421875
474,474,2020-12-21,214.88999938964844
475,475,2020-12-22,216.33999633789065
476,476,2020-12-23,214.00999450683597
477,477,2020-12-24,214.58999633789065
478,478,2020-12-28,216.8000030517578
479,479,2020-12-29,215.6300048828125
480,480,2020-12-30,214.5
481,481,2020-12-31,216.3999938964844
482,482,2021-01-04,213.5800018310547
483,483,2021-01-05,206.5
484,484,2021-01-06,199.50999450683597
485,485,2021-01-07,200.0
486,486,2021-01-08,202.44000244140625
487,487,2021-01-11,199.1499938964844
488,488,2021-01-12,198.5800018310547
489,489,2021-01-13,199.3999938964844
490,490,2021-01-14,195.6999969482422
491,491,2021-01-15,195.2700042724609
492,492,2021-01-19,197.0800018310547
493,493,2021-01-20,199.94000244140625
494,494,2021-01-21,197.13999938964844
495,495,2021-01-22,194.75
496,496,2021-01-25,192.0
497,497,2021-01-26,196.0500030517578
498,498,2021-01-27,194.5800018310547
499,499,2021-01-28,196.80999755859372
500,500,2021-01-29,194.07000732421875
501,501,2021-02-01,198.7100067138672
502,502,2021-02-02,202.4600067138672
503,503,2021-02-03,199.1499938964844
504,504,2021-02-04,199.30999755859372
505,505,2021-02-05,199.5200042724609
506,506,2021-02-08,200.5200042724609
507,507,2021-02-09,200.2899932861328
508,508,2021-02-10,203.1499938964844
509,509,2021-02-11,204.5500030517578
510,510,2021-02-12,202.38999938964844
511,511,2021-02-16,198.1499938964844
512,512,2021-02-17,199.1100006103516
513,513,2021-02-18,201.08999633789065
514,514,2021-02-19,197.9499969482422
515,515,2021-02-22,193.22999572753903
516,516,2021-02-23,192.05999755859372
517,517,2021-02-24,195.50999450683597
518,518,2021-02-25,190.3600006103516
519,519,2021-02-26,194.02999877929688
520,520,2021-03-01,195.8000030517578
521,521,2021-03-02,193.9900054931641
522,522,2021-03-03,190.47999572753903
523,523,2021-03-04,190.3000030517578
524,524,2021-03-05,193.7700042724609
525,525,2021-03-08,188.8500061035156
526,526,2021-03-09,191.9900054931641
527,527,2021-03-10,190.1000061035156
528,528,2021-03-11,192.0200042724609
529,529,2021-03-12,188.1000061035156
530,530,2021-03-15,190.3699951171875
531,531,2021-03-16,191.1300048828125
532,532,2021-03-17,190.7400054931641
533,533,2021-03-18,188.5200042724609
534,534,2021-03-19,192.0500030517578
535,535,2021-03-22,194.4499969482422
536,536,2021-03-23,196.25999450683597
537,537,2021-03-24,195.02999877929688
538,538,2021-03-25,193.3800048828125
539,539,2021-03-26,199.67999267578125
540,540,2021-03-29,201.17999267578125
541,541,2021-03-30,194.8699951171875
542,542,2021-03-31,198.75999450683597
543,543,2021-04-01,201.8999938964844
544,544,2021-04-05,206.17999267578125
545,545,2021-04-06,205.5800018310547
546,546,2021-04-07,204.3699951171875
547,547,2021-04-08,204.7400054931641
548,548,2021-04-09,205.3000030517578
549,549,2021-04-12,203.72000122070312
550,550,2021-04-13,205.19000244140625
551,551,2021-04-14,203.8800048828125
552,552,2021-04-15,208.32000732421875
553,553,2021-04-16,208.16000366210935
554,554,2021-04-19,207.25999450683597
555,555,2021-04-20,209.5
556,556,2021-04-21,211.1100006103516
557,557,2021-04-22,212.3699951171875
558,558,2021-04-23,211.47000122070312
559,559,2021-04-26,216.66000366210935
560,560,2021-04-27,220.0500030517578
561,561,2021-04-28,218.1499938964844
562,562,2021-04-29,219.6199951171875
563,563,2021-04-30,218.7700042724609
564,564,2021-05-03,221.25
565,565,2021-05-04,219.22000122070312
566,566,2021-05-05,218.3999938964844
567,567,2021-05-06,223.2400054931641
568,568,2021-05-07,222.88999938964844
569,569,2021-05-10,221.88999938964844
570,570,2021-05-11,221.4600067138672
571,571,2021-05-12,218.5500030517578
572,572,2021-05-13,219.25
573,573,2021-05-14,220.9199981689453
574,574,2021-05-17,219.66000366210935
575,575,2021-05-18,217.9199981689453
576,576,2021-05-19,218.0200042724609
577,577,2021-05-20,222.9499969482422
578,578,2021-05-21,221.38999938964844
579,579,2021-05-24,224.5
580,580,2021-05-25,224.5
581,581,2021-05-26,223.6100006103516
582,582,2021-05-27,220.3999938964844
583,583,2021-05-28,219.9199981689453
584,584,2021-06-01,217.0800018310547
585,585,2021-06-02,216.9499969482422
586,586,2021-06-03,216.0
587,587,2021-06-04,219.25999450683597
588,588,2021-06-07,218.92999267578125
589,589,2021-06-08,218.7899932861328
590,590,2021-06-09,217.80999755859372
591,591,2021-06-10,220.97000122070312
592,592,2021-06-11,221.0
593,593,2021-06-14,220.1699981689453
594,594,2021-06-15,220.77999877929688
595,595,2021-06-16,218.8000030517578
596,596,2021-06-17,223.25999450683597
597,597,2021-06-18,223.1699981689453
598,598,2021-06-21,224.7400054931641
599,599,2021-06-22,226.8500061035156
600,600,2021-06-23,226.30999755859372
601,601,2021-06-24,229.42999267578125
602,602,2021-06-25,227.72999572753903
603,603,2021-06-28,228.69000244140625
604,604,2021-06-29,229.77999877929688
605,605,2021-06-30,227.69000244140625
606,606,2021-07-01,229.19000244140625
607,607,2021-07-02,231.3300018310547
608,608,2021-07-06,231.47000122070312
609,609,2021-07-07,232.8300018310547
610,610,2021-07-08,231.80999755859372
611,611,2021-07-09,233.02999877929688
612,612,2021-07-12,229.16000366210935
613,613,2021-07-13,228.4900054931641
614,614,2021-07-14,230.63999938964844
615,615,2021-07-15,229.2100067138672
616,616,2021-07-16,229.7400054931641
617,617,2021-07-19,228.5500030517578
618,618,2021-07-20,229.42999267578125
619,619,2021-07-21,230.1300048828125
620,620,2021-07-22,233.52999877929688
621,621,2021-07-23,222.5399932861328
622,622,2021-07-26,222.9600067138672
623,623,2021-07-27,219.1699981689453
624,624,2021-07-28,216.2400054931641
625,625,2021-07-29,216.0399932861328
626,626,2021-07-30,216.3699951171875
627,627,2021-08-02,216.44000244140625
628,628,2021-08-03,215.7700042724609
629,629,2021-08-04,213.8800048828125
630,630,2021-08-05,214.8699951171875
631,631,2021-08-06,213.91000366210935
632,632,2021-08-09,214.38999938964844
633,633,2021-08-10,211.9600067138672
634,634,2021-08-11,211.7400054931641
635,635,2021-08-12,210.3000030517578
636,636,2021-08-13,209.44000244140625
637,637,2021-08-16,210.6000061035156
638,638,2021-08-17,211.5500030517578
639,639,2021-08-18,208.7100067138672
640,640,2021-08-19,211.83999633789065
641,641,2021-08-20,213.0399932861328
642,642,2021-08-23,214.69000244140625
643,643,2021-08-24,213.3600006103516
644,644,2021-08-25,211.9600067138672
645,645,2021-08-26,212.72999572753903
646,646,2021-08-27,214.66000366210935
647,647,2021-08-30,216.1499938964844
648,648,2021-08-31,216.25999450683597
649,649,2021-09-01,218.50999450683597
650,650,2021-09-02,220.5
651,651,2021-09-03,220.22999572753903
652,652,2021-09-07,220.25
653,653,2021-09-08,222.72000122070312
654,654,2021-09-09,221.8999938964844
655,655,2021-09-10,221.1699981689453
656,656,2021-09-13,221.0800018310547
657,657,2021-09-14,221.9499969482422
658,658,2021-09-15,224.2700042724609
659,659,2021-09-16,224.72999572753903
660,660,2021-09-17,218.7700042724609
661,661,2021-09-20,214.0800018310547
662,662,2021-09-21,213.72000122070312
663,663,2021-09-22,214.8699951171875
664,664,2021-09-23,216.47999572753903
665,665,2021-09-24,217.7700042724609
666,666,2021-09-27,213.8999938964844
667,667,2021-09-28,205.66000366210935
668,668,2021-09-29,205.72999572753903
669,669,2021-09-30,205.00999450683597
670,670,2021-10-01,206.67999267578125
671,671,2021-10-04,205.3500061035156
672,672,2021-10-05,206.6300048828125
673,673,2021-10-06,208.19000244140625
674,674,2021-10-07,209.6300048828125
675,675,2021-10-08,205.94000244140625
676,676,2021-10-11,204.8300018310547
677,677,2021-10-12,204.6699981689453
678,678,2021-10-13,209.97000122070312
679,679,2021-10-14,213.22999572753903
680,680,2021-10-15,214.47000122070312
681,681,2021-10-18,214.41000366210935
682,682,2021-10-19,215.58999633789065
683,683,2021-10-20,214.2400054931641
684,684,2021-10-21,216.0800018310547
685,685,2021-10-22,218.75
686,686,2021-10-25,219.5200042724609
687,687,2021-10-26,215.7100067138672
688,688,2021-10-27,211.8300018310547
689,689,2021-10-28,210.7100067138672
690,690,2021-10-29,222.6699981689453
691,691,2021-11-01,223.07000732421875
692,692,2021-11-02,225.7100067138672
693,693,2021-11-03,226.08999633789065
694,694,2021-11-04,230.52999877929688
695,695,2021-11-05,232.66000366210935
696,696,2021-11-08,232.72000122070312
697,697,2021-11-09,233.5800018310547
698,698,2021-11-10,231.69000244140625
699,699,2021-11-11,233.13999938964844
700,700,2021-11-12,236.0500030517578
701,701,2021-11-15,239.2100067138672
702,702,2021-11-16,239.69000244140625
703,703,2021-11-17,239.5
704,704,2021-11-18,241.0200042724609
705,705,2021-11-19,245.6999969482422
706,706,2021-11-22,241.5
707,707,2021-11-23,241.8999938964844
708,708,2021-11-24,245.38999938964844
709,709,2021-11-26,241.0200042724609
710,710,2021-11-29,244.4600067138672
711,711,2021-11-30,239.91000366210935
712,712,2021-12-01,238.1499938964844
713,713,2021-12-02,240.72999572753903
714,714,2021-12-03,238.6100006103516
715,715,2021-12-06,240.0399932861328
716,716,2021-12-07,244.27999877929688
717,717,2021-12-08,242.92999267578125
718,718,2021-12-09,240.55999755859372
719,719,2021-12-10,244.6999969482422
720,720,2021-12-13,242.9199981689453
721,721,2021-12-14,238.07000732421875
722,722,2021-12-15,241.72000122070312
723,723,2021-12-16,239.9199981689453
724,724,2021-12-17,242.1100006103516
725,725,2021-12-20,241.1999969482422
726,726,2021-12-21,244.3000030517578
727,727,2021-12-22,246.72999572753903
728,728,2021-12-23,249.63999938964844
729,729,2021-12-27,252.0
730,730,2021-12-28,252.41000366210935
731,731,2021-12-29,255.92999267578125
732,732,2021-12-30,254.30999755859372
733,733,2021-12-31,253.82000732421875
734,734,2022-01-03,252.1100006103516
735,735,2022-01-04,250.42999267578125
736,736,2022-01-05,243.50999450683597
737,737,2022-01-06,241.82000732421875
738,738,2022-01-07,237.7100067138672
739,739,2022-01-10,236.6000061035156
740,740,2022-01-11,236.2400054931641
741,741,2022-01-12,238.25
742,742,2022-01-13,229.8600006103516
743,743,2022-01-14,226.47999572753903
744,744,2022-01-18,220.1000061035156
