,Unnamed: 0.1,Unnamed: 0,Date,BAX,BAX_6m,BAX_12m
380,380,380,2020-08-07,75.53424072265625,80.47444152832031,83.45912170410156
381,381,381,2020-08-10,77.75171661376953,80.82060241699219,83.73045349121094
382,382,382,2020-08-11,77.60201263427734,77.80784606933594,83.51525115966797
383,383,383,2020-08-12,78.10726165771484,75.8617172241211,83.54332733154297
384,384,384,2020-08-13,79.19258880615234,75.2816162109375,83.51525115966797
385,385,385,2020-08-14,78.12596893310547,75.19742584228516,84.8906478881836
386,386,386,2020-08-17,78.3130874633789,75.53424072265625,80.47444152832031
387,387,387,2020-08-18,78.84642028808594,77.75171661376953,80.82060241699219
388,388,388,2020-08-19,77.55522918701172,77.60201263427734,77.80784606933594
389,389,389,2020-08-20,77.55522918701172,78.10726165771484,75.8617172241211
390,390,390,2020-08-21,77.74236297607422,79.19258880615234,75.2816162109375
391,391,391,2020-08-24,78.45343780517578,78.12596893310547,75.19742584228516
392,392,392,2020-08-25,79.1551742553711,78.3130874633789,75.53424072265625
393,393,393,2020-08-26,78.9212646484375,78.84642028808594,77.75171661376953
394,394,394,2020-08-27,80.71769714355469,77.55522918701172,77.60201263427734
395,395,395,2020-08-28,80.72237396240234,77.55522918701172,78.10726165771484
396,396,396,2020-08-31,81.6982192993164,77.74236297607422,79.19258880615234
397,397,397,2020-09-01,80.27200317382812,78.45343780517578,78.12596893310547
398,398,398,2020-09-02,80.60979461669922,79.1551742553711,78.3130874633789
399,399,399,2020-09-03,78.32032012939453,78.9212646484375,78.84642028808594
400,400,400,2020-09-04,77.2225112915039,80.71769714355469,77.55522918701172
401,401,401,2020-09-08,76.27481842041016,80.72237396240234,77.55522918701172
402,402,402,2020-09-09,77.74795532226562,81.6982192993164,77.74236297607422
403,403,403,2020-09-10,78.00128173828125,80.27200317382812,78.45343780517578
404,404,404,2020-09-11,77.97314453125,80.60979461669922,79.1551742553711
405,405,405,2020-09-14,78.05760192871094,78.32032012939453,78.9212646484375
406,406,406,2020-09-15,75.54293823242188,77.2225112915039,80.71769714355469
407,407,407,2020-09-16,76.64075469970703,76.27481842041016,80.72237396240234
408,408,408,2020-09-17,77.24125671386719,77.74795532226562,81.6982192993164
409,409,409,2020-09-18,77.8511734008789,78.00128173828125,80.27200317382812
410,410,410,2020-09-21,75.2989730834961,77.97314453125,80.60979461669922
411,411,411,2020-09-22,74.17301177978516,78.05760192871094,78.32032012939453
412,412,412,2020-09-23,73.49742889404297,75.54293823242188,77.2225112915039
413,413,413,2020-09-24,73.84459686279297,76.64075469970703,76.27481842041016
414,414,414,2020-09-25,74.72661590576172,77.24125671386719,77.74795532226562
415,415,415,2020-09-28,74.63278198242188,77.8511734008789,78.00128173828125
416,416,416,2020-09-29,74.2105484008789,75.2989730834961,77.97314453125
417,417,417,2020-09-30,75.45850372314453,74.17301177978516,78.05760192871094
418,418,418,2020-10-01,74.80167388916016,73.49742889404297,75.54293823242188
419,419,419,2020-10-02,73.96659851074219,73.84459686279297,76.64075469970703
420,420,420,2020-10-05,75.59923553466797,74.72661590576172,77.24125671386719
421,421,421,2020-10-06,75.49603271484375,74.63278198242188,77.8511734008789
422,422,422,2020-10-07,76.61260986328125,74.2105484008789,75.2989730834961
423,423,423,2020-10-08,73.98535919189453,75.45850372314453,74.17301177978516
424,424,424,2020-10-09,73.65693664550781,74.80167388916016,73.49742889404297
425,425,425,2020-10-12,74.71723937988281,73.96659851074219,73.84459686279297
426,426,426,2020-10-13,75.15823364257812,75.59923553466797,74.72661590576172
427,427,427,2020-10-14,75.10193634033203,75.49603271484375,74.63278198242188
428,428,428,2020-10-15,75.58984375,76.61260986328125,74.2105484008789
429,429,429,2020-10-16,76.7721176147461,73.98535919189453,75.45850372314453
430,430,430,2020-10-19,76.18099975585938,73.65693664550781,74.80167388916016
431,431,431,2020-10-20,76.13407897949219,74.71723937988281,73.96659851074219
432,432,432,2020-10-21,76.6970443725586,75.15823364257812,75.59923553466797
433,433,433,2020-10-22,76.4249496459961,75.10193634033203,75.49603271484375
434,434,434,2020-10-23,76.08716583251953,75.58984375,76.61260986328125
435,435,435,2020-10-26,75.07380676269531,76.7721176147461,73.98535919189453
436,436,436,2020-10-27,75.64616394042969,76.18099975585938,73.65693664550781
437,437,437,2020-10-28,73.32856750488281,76.13407897949219,74.71723937988281
438,438,438,2020-10-29,73.26284790039062,76.6970443725586,75.15823364257812
439,439,439,2020-10-30,72.7843246459961,76.4249496459961,75.10193634033203
440,440,440,2020-11-02,73.81647491455078,76.08716583251953,75.58984375
441,441,441,2020-11-03,72.4934310913086,75.07380676269531,76.7721176147461
442,442,442,2020-11-04,71.00153350830078,75.64616394042969,76.18099975585938
443,443,443,2020-11-05,72.96260070800781,73.32856750488281,76.13407897949219
444,444,444,2020-11-06,74.06043243408203,73.26284790039062,76.6970443725586
445,445,445,2020-11-09,75.97457885742188,72.7843246459961,76.4249496459961
446,446,446,2020-11-10,76.5187759399414,73.81647491455078,76.08716583251953
447,447,447,2020-11-11,75.9370346069336,72.4934310913086,75.07380676269531
448,448,448,2020-11-12,76.62199401855469,71.00153350830078,75.64616394042969
449,449,449,2020-11-13,77.27880096435547,72.96260070800781,73.32856750488281
450,450,450,2020-11-16,75.98394775390625,74.06043243408203,73.26284790039062
451,451,451,2020-11-17,75.79627990722656,75.97457885742188,72.7843246459961
452,452,452,2020-11-18,75.45850372314453,76.5187759399414,73.81647491455078
453,453,453,2020-11-19,74.01351165771484,75.9370346069336,72.4934310913086
454,454,454,2020-11-20,72.26825714111328,76.62199401855469,71.00153350830078
455,455,455,2020-11-23,71.09538269042969,77.27880096435547,72.96260070800781
456,456,456,2020-11-24,71.33934020996094,75.98394775390625,74.06043243408203
457,457,457,2020-11-25,70.73882293701172,75.79627990722656,75.97457885742188
458,458,458,2020-11-27,71.28302764892578,75.45850372314453,76.5187759399414
459,459,459,2020-11-30,71.37686157226562,74.01351165771484,75.9370346069336
460,460,460,2020-12-01,70.85142517089844,72.26825714111328,76.62199401855469
461,461,461,2020-12-02,71.63958740234375,71.09538269042969,77.27880096435547
462,462,462,2020-12-03,71.84197235107422,71.33934020996094,75.98394775390625
463,463,463,2020-12-04,73.42340087890625,70.73882293701172,75.79627990722656
464,464,464,2020-12-07,73.20690155029297,71.28302764892578,75.45850372314453
465,465,465,2020-12-08,73.35751342773438,71.37686157226562,74.01351165771484
466,466,466,2020-12-09,74.64713287353516,70.85142517089844,72.26825714111328
467,467,467,2020-12-10,74.5153579711914,71.63958740234375,71.09538269042969
468,468,468,2020-12-11,74.68478393554688,71.84197235107422,71.33934020996094
469,469,469,2020-12-14,74.2047119140625,73.42340087890625,70.73882293701172
470,470,470,2020-12-15,74.94835662841797,73.20690155029297,71.28302764892578
471,471,471,2020-12-16,75.3060531616211,73.35751342773438,71.37686157226562
472,472,472,2020-12-17,76.28504943847656,74.64713287353516,70.85142517089844
473,473,473,2020-12-18,76.1156005859375,74.5153579711914,71.63958740234375
474,474,474,2020-12-21,74.41179656982422,74.68478393554688,71.84197235107422
475,475,475,2020-12-22,74.04468536376953,74.2047119140625,73.42340087890625
476,476,476,2020-12-23,74.12940216064453,74.94835662841797,73.20690155029297
477,477,477,2020-12-24,74.92012023925781,75.3060531616211,73.35751342773438
478,478,478,2020-12-28,74.60948181152344,76.28504943847656,74.64713287353516
479,479,479,2020-12-29,75.3060531616211,76.1156005859375,74.5153579711914
480,480,480,2020-12-30,74.55298614501953,74.41179656982422,74.68478393554688
481,481,481,2020-12-31,75.53197479248047,74.04468536376953,74.2047119140625
482,482,482,2021-01-04,75.41902923583984,74.12940216064453,74.94835662841797
483,483,483,2021-01-05,76.45447540283203,74.92012023925781,75.3060531616211
484,484,484,2021-01-06,76.1908950805664,74.60948181152344,76.28504943847656
485,485,485,2021-01-07,76.70863342285156,75.3060531616211,76.1156005859375
486,486,486,2021-01-08,76.90631103515625,74.55298614501953,74.41179656982422
487,487,487,2021-01-11,77.63113403320312,75.53197479248047,74.04468536376953
488,488,488,2021-01-12,75.83319091796875,75.41902923583984,74.12940216064453
489,489,489,2021-01-13,77.56523132324219,76.45447540283203,74.92012023925781
490,490,490,2021-01-14,75.35313415527344,76.1908950805664,74.60948181152344
491,491,491,2021-01-15,75.34371185302734,76.70863342285156,75.3060531616211
492,492,492,2021-01-19,74.2047119140625,76.90631103515625,74.55298614501953
493,493,493,2021-01-20,74.85420989990234,77.63113403320312,75.53197479248047
494,494,494,2021-01-21,75.31548309326172,75.83319091796875,75.41902923583984
495,495,495,2021-01-22,74.84480285644531,77.56523132324219,76.45447540283203
496,496,496,2021-01-25,75.40019226074219,75.35313415527344,76.1908950805664
497,497,497,2021-01-26,76.06852722167969,75.34371185302734,76.70863342285156
498,498,498,2021-01-27,73.4422378540039,74.2047119140625,76.90631103515625
499,499,499,2021-01-28,72.62328338623047,74.85420989990234,77.63113403320312
500,500,500,2021-01-29,72.32205963134766,75.31548309326172,75.83319091796875
501,501,501,2021-02-01,71.8984603881836,74.84480285644531,77.56523132324219
502,502,502,2021-02-02,72.03023529052734,75.40019226074219,75.35313415527344
503,503,503,2021-02-03,72.75505828857422,76.06852722167969,75.34371185302734
504,504,504,2021-02-04,72.65151977539062,73.4422378540039,74.2047119140625
505,505,505,2021-02-05,72.76448059082031,72.62328338623047,74.85420989990234
506,506,506,2021-02-08,73.04688262939453,72.32205963134766,75.31548309326172
507,507,507,2021-02-09,72.47265625,71.8984603881836,74.84480285644531
508,508,508,2021-02-10,73.05628967285156,72.03023529052734,75.40019226074219
509,509,509,2021-02-11,73.29161834716797,72.75505828857422,76.06852722167969
510,510,510,2021-02-12,74.11056518554688,72.65151977539062,73.4422378540039
511,511,511,2021-02-16,73.23514556884766,72.76448059082031,72.62328338623047
512,512,512,2021-02-17,73.1221694946289,73.04688262939453,72.32205963134766
513,513,513,2021-02-18,74.2047119140625,72.47265625,71.8984603881836
514,514,514,2021-02-19,73.83758544921875,73.05628967285156,72.03023529052734
515,515,515,2021-02-22,74.24236297607422,73.29161834716797,72.75505828857422
516,516,516,2021-02-23,73.55519104003906,74.11056518554688,72.65151977539062
517,517,517,2021-02-24,73.90348052978516,73.23514556884766,72.76448059082031
518,518,518,2021-02-25,74.26702880859375,73.1221694946289,73.04688262939453
519,519,519,2021-02-26,73.36051940917969,74.2047119140625,72.47265625
520,520,520,2021-03-01,73.59658813476562,73.83758544921875,73.05628967285156
521,521,521,2021-03-02,73.35106658935547,74.24236297607422,73.29161834716797
522,522,522,2021-03-03,72.8506088256836,73.55519104003906,74.11056518554688
523,523,523,2021-03-04,72.16129302978516,73.90348052978516,73.23514556884766
524,524,524,2021-03-05,73.70991516113281,74.26702880859375,73.1221694946289
525,525,525,2021-03-08,73.91764831542969,73.36051940917969,74.2047119140625
526,526,526,2021-03-09,72.96392822265625,73.59658813476562,73.83758544921875
527,527,527,2021-03-10,73.38885498046875,73.35106658935547,74.24236297607422
528,528,528,2021-03-11,73.40774536132812,72.8506088256836,73.55519104003906
529,529,529,2021-03-12,73.615478515625,72.16129302978516,73.90348052978516
530,530,530,2021-03-15,74.2859115600586,73.70991516113281,74.26702880859375
531,531,531,2021-03-16,74.53141784667969,73.91764831542969,73.36051940917969
532,532,532,2021-03-17,75.24906158447266,72.96392822265625,73.59658813476562
533,533,533,2021-03-18,75.40959167480469,73.38885498046875,73.35106658935547
534,534,534,2021-03-19,75.82508087158203,73.40774536132812,72.8506088256836
535,535,535,2021-03-22,76.71268463134766,73.615478515625,72.16129302978516
536,536,536,2021-03-23,77.05261993408203,74.2859115600586,73.70991516113281
537,537,537,2021-03-24,77.50587463378906,74.53141784667969,73.91764831542969
538,538,538,2021-03-25,78.76176452636719,75.24906158447266,72.96392822265625
539,539,539,2021-03-26,81.16020202636719,75.40959167480469,73.38885498046875
540,540,540,2021-03-29,81.23576354980469,75.82508087158203,73.40774536132812
541,541,541,2021-03-30,80.81084442138672,76.71268463134766,73.615478515625
542,542,542,2021-03-31,79.63993072509766,77.05261993408203,74.2859115600586
543,543,543,2021-04-01,79.62104034423828,77.50587463378906,74.53141784667969
544,544,544,2021-04-05,80.52754974365234,78.76176452636719,75.24906158447266
545,545,545,2021-04-06,80.1876220703125,81.16020202636719,75.40959167480469
546,546,546,2021-04-07,79.9704360961914,81.23576354980469,75.82508087158203
547,547,547,2021-04-08,79.3188705444336,80.81084442138672,76.71268463134766
548,548,548,2021-04-09,80.1876220703125,79.63993072509766,77.05261993408203
549,549,549,2021-04-12,79.82878875732422,79.62104034423828,77.50587463378906
550,550,550,2021-04-13,80.06486511230469,80.52754974365234,78.76176452636719
551,551,551,2021-04-14,79.92320251464844,80.1876220703125,81.16020202636719
552,552,552,2021-04-15,81.01856994628906,79.9704360961914,81.23576354980469
553,553,553,2021-04-16,81.73621368408203,79.3188705444336,80.81084442138672
554,554,554,2021-04-19,81.69845581054688,80.1876220703125,79.63993072509766
555,555,555,2021-04-20,82.21781158447266,79.82878875732422,79.62104034423828
556,556,556,2021-04-21,83.00154876708984,80.06486511230469,80.52754974365234
557,557,557,2021-04-22,83.10542297363281,79.92320251464844,80.1876220703125
558,558,558,2021-04-23,82.97322845458984,81.01856994628906,79.9704360961914
559,559,559,2021-04-26,82.49163818359375,81.73621368408203,79.3188705444336
560,560,560,2021-04-27,81.92507934570312,81.69845581054688,80.1876220703125
561,561,561,2021-04-28,82.14225006103516,82.21781158447266,79.82878875732422
562,562,562,2021-04-29,80.59365844726562,83.00154876708984,80.06486511230469
563,563,563,2021-04-30,80.91471099853516,83.10542297363281,79.92320251464844
564,564,564,2021-05-03,81.71733093261719,82.97322845458984,81.01856994628906
565,565,565,2021-05-04,82.56718444824219,82.49163818359375,81.73621368408203
566,566,566,2021-05-05,81.86841583251953,81.92507934570312,81.69845581054688
567,567,567,2021-05-06,82.65216064453125,82.14225006103516,82.21781158447266
568,568,568,2021-05-07,81.79287719726562,80.59365844726562,83.00154876708984
569,569,569,2021-05-10,81.67012786865234,80.91471099853516,83.10542297363281
570,570,570,2021-05-11,78.92229461669922,81.71733093261719,82.97322845458984
571,571,571,2021-05-12,78.46904754638672,82.56718444824219,82.49163818359375
572,572,572,2021-05-13,78.7523422241211,81.86841583251953,81.92507934570312
573,573,573,2021-05-14,79.18668365478516,82.65216064453125,82.14225006103516
574,574,574,2021-05-17,78.23296356201172,81.79287719726562,80.59365844726562
575,575,575,2021-05-18,78.30850982666016,81.67012786865234,80.91471099853516
576,576,576,2021-05-19,77.88358306884766,78.92229461669922,81.71733093261719
577,577,577,2021-05-20,78.33684539794922,78.46904754638672,82.56718444824219
578,578,578,2021-05-21,78.43125915527344,78.7523422241211,81.86841583251953
579,579,579,2021-05-24,78.15741729736328,79.18668365478516,82.65216064453125
580,580,580,2021-05-25,77.76083374023438,78.23296356201172,81.79287719726562
581,581,581,2021-05-26,77.82693481445312,78.30850982666016,81.67012786865234
582,582,582,2021-05-27,77.25092315673828,77.88358306884766,78.92229461669922
583,583,583,2021-05-28,77.54364776611328,78.33684539794922,78.46904754638672
584,584,584,2021-06-01,77.56253051757812,78.43125915527344,78.7523422241211
585,585,585,2021-06-02,77.05261993408203,78.15741729736328,79.18668365478516
586,586,586,2021-06-03,77.40322875976562,77.76083374023438,78.23296356201172
587,587,587,2021-06-04,77.93382263183594,77.82693481445312,78.30850982666016
588,588,588,2021-06-07,76.99577331542969,77.25092315673828,77.88358306884766
589,589,589,2021-06-08,76.83470153808594,77.54364776611328,78.33684539794922
590,590,590,2021-06-09,78.0285873413086,77.56253051757812,78.43125915527344
591,591,591,2021-06-10,79.6772689819336,77.05261993408203,78.15741729736328
592,592,592,2021-06-11,77.9243392944336,77.40322875976562,77.76083374023438
593,593,593,2021-06-14,78.42652893066406,77.93382263183594,77.82693481445312
594,594,594,2021-06-15,77.64956665039062,76.99577331542969,77.25092315673828
595,595,595,2021-06-16,77.47901153564453,76.83470153808594,77.54364776611328
596,596,596,2021-06-17,76.89155578613281,78.0285873413086,77.56253051757812
597,597,597,2021-06-18,76.57886505126953,79.6772689819336,77.05261993408203
598,598,598,2021-06-21,77.23265838623047,77.9243392944336,77.40322875976562
599,599,599,2021-06-22,77.0621109008789,78.42652893066406,77.93382263183594
600,600,600,2021-06-23,76.68310546875,77.64956665039062,76.99577331542969
601,601,601,2021-06-24,77.12842559814453,77.47901153564453,76.83470153808594
602,602,602,2021-06-25,77.87696838378906,76.89155578613281,78.0285873413086
603,603,603,2021-06-28,77.36531829833984,76.57886505126953,79.6772689819336
604,604,604,2021-06-29,77.56430053710938,77.23265838623047,77.9243392944336
605,605,605,2021-06-30,76.27566528320312,77.0621109008789,78.42652893066406
606,606,606,2021-07-01,77.19476318359375,76.68310546875,77.64956665039062
607,607,607,2021-07-02,77.46955108642578,77.12842559814453,77.47901153564453
608,608,608,2021-07-06,76.81575012207031,77.87696838378906,76.89155578613281
609,609,609,2021-07-07,77.55481719970703,77.36531829833984,76.57886505126953
610,610,610,2021-07-08,77.0621109008789,77.56430053710938,77.23265838623047
611,611,611,2021-07-09,76.20934295654297,76.27566528320312,77.0621109008789
612,612,612,2021-07-12,76.56939697265625,77.19476318359375,76.68310546875
613,613,613,2021-07-13,76.83470153808594,77.46955108642578,77.12842559814453
614,614,614,2021-07-14,76.74942016601562,76.81575012207031,77.87696838378906
615,615,615,2021-07-15,76.8062744140625,77.55481719970703,77.36531829833984
616,616,616,2021-07-16,77.14738464355469,77.0621109008789,77.56430053710938
617,617,617,2021-07-19,76.05772399902344,76.20934295654297,76.27566528320312
618,618,618,2021-07-20,76.31356811523438,76.56939697265625,77.19476318359375
619,619,619,2021-07-21,76.05772399902344,76.83470153808594,77.46955108642578
620,620,620,2021-07-22,76.28514099121094,76.74942016601562,76.81575012207031
621,621,621,2021-07-23,76.88208770751953,76.8062744140625,77.55481719970703
622,622,622,2021-07-26,76.53148651123047,77.14738464355469,77.0621109008789
623,623,623,2021-07-27,77.80117797851562,76.05772399902344,76.20934295654297
624,624,624,2021-07-28,77.61167907714844,76.31356811523438,76.56939697265625
625,625,625,2021-07-29,73.31938171386719,76.05772399902344,76.83470153808594
626,626,626,2021-07-30,73.29095458984375,76.28514099121094,76.74942016601562
627,627,627,2021-08-02,73.1583023071289,76.88208770751953,76.8062744140625
628,628,628,2021-08-03,72.27710723876953,76.53148651123047,77.14738464355469
629,629,629,2021-08-04,71.20641326904297,77.80117797851562,76.05772399902344
630,630,630,2021-08-05,70.55261993408203,77.61167907714844,76.31356811523438
631,631,631,2021-08-06,70.9031982421875,73.31938171386719,76.05772399902344
632,632,632,2021-08-09,70.11675262451172,73.29095458984375,76.28514099121094
633,633,633,2021-08-10,69.97462463378906,73.1583023071289,76.88208770751953
634,634,634,2021-08-11,70.09781646728516,72.27710723876953,76.53148651123047
635,635,635,2021-08-12,69.98410034179688,71.20641326904297,77.80117797851562
636,636,636,2021-08-13,70.6473617553711,70.55261993408203,77.61167907714844
637,637,637,2021-08-16,71.70858764648438,70.9031982421875,73.31938171386719
638,638,638,2021-08-17,71.9454574584961,70.11675262451172,73.29095458984375
639,639,639,2021-08-18,71.32010650634766,69.97462463378906,73.1583023071289
640,640,640,2021-08-19,71.0832290649414,70.09781646728516,72.27710723876953
641,641,641,2021-08-20,71.24430847167969,69.98410034179688,71.20641326904297
642,642,642,2021-08-23,70.8842544555664,70.6473617553711,70.55261993408203
643,643,643,2021-08-24,70.61893463134766,71.70858764648438,70.9031982421875
644,644,644,2021-08-25,69.92725372314453,71.9454574584961,70.11675262451172
645,645,645,2021-08-26,69.8988265991211,71.32010650634766,69.97462463378906
646,646,646,2021-08-27,70.08833312988281,71.0832290649414,70.09781646728516
647,647,647,2021-08-30,72.01180267333984,71.24430847167969,69.98410034179688
648,648,648,2021-08-31,72.22026062011719,70.8842544555664,70.6473617553711
649,649,649,2021-09-01,73.52783966064453,70.61893463134766,71.70858764648438
650,650,650,2021-09-02,77.08441162109375,69.92725372314453,71.9454574584961
651,651,651,2021-09-03,78.65348052978516,69.8988265991211,71.32010650634766
652,652,652,2021-09-07,79.26210021972656,70.08833312988281,71.0832290649414
653,653,653,2021-09-08,78.70103454589844,72.01180267333984,71.24430847167969
654,654,654,2021-09-09,77.71204376220703,72.22026062011719,70.8842544555664
655,655,655,2021-09-10,76.95127868652344,73.52783966064453,70.61893463134766
656,656,656,2021-09-13,76.67549133300781,77.08441162109375,69.92725372314453
657,657,657,2021-09-14,77.75958251953125,78.65348052978516,69.8988265991211
658,658,658,2021-09-15,79.4713134765625,79.26210021972656,70.08833312988281
659,659,659,2021-09-16,79.13848114013672,78.70103454589844,72.01180267333984
660,660,660,2021-09-17,79.50935363769531,77.71204376220703,72.22026062011719
661,661,661,2021-09-20,78.25408172607422,76.95127868652344,73.52783966064453
662,662,662,2021-09-21,77.9307632446289,76.67549133300781,77.08441162109375
663,663,663,2021-09-22,77.07489776611328,77.75958251953125,78.65348052978516
664,664,664,2021-09-23,76.82765197753906,79.4713134765625,79.26210021972656
665,665,665,2021-09-24,76.88471221923828,79.13848114013672,78.70103454589844
666,666,666,2021-09-27,76.61843872070312,79.50935363769531,77.71204376220703
667,667,667,2021-09-28,76.7706069946289,78.25408172607422,76.95127868652344
668,668,668,2021-09-29,77.79761505126953,77.9307632446289,76.67549133300781
669,669,669,2021-09-30,76.48531341552734,77.07489776611328,77.75958251953125
670,670,670,2021-10-01,77.30313110351562,76.82765197753906,79.4713134765625
671,671,671,2021-10-04,76.47579956054688,76.88471221923828,79.13848114013672
672,672,672,2021-10-05,76.89423370361328,76.61843872070312,79.50935363769531
673,673,673,2021-10-06,76.89423370361328,76.7706069946289,78.25408172607422
674,674,674,2021-10-07,76.6279525756836,77.79761505126953,77.9307632446289
675,675,675,2021-10-08,76.26658630371094,76.48531341552734,77.07489776611328
676,676,676,2021-10-11,75.04936218261719,77.30313110351562,76.82765197753906
677,677,677,2021-10-12,74.84966278076172,76.47579956054688,76.88471221923828
678,678,678,2021-10-13,74.93525695800781,76.89423370361328,76.61843872070312
679,679,679,2021-10-14,75.9718017578125,76.89423370361328,76.7706069946289
680,680,680,2021-10-15,75.79110717773438,76.6279525756836,77.79761505126953
681,681,681,2021-10-18,74.34566497802734,76.26658630371094,76.48531341552734
682,682,682,2021-10-19,75.77210235595703,75.04936218261719,77.30313110351562
683,683,683,2021-10-20,77.26508331298828,74.84966278076172,76.47579956054688
684,684,684,2021-10-21,77.46479034423828,74.93525695800781,76.89423370361328
685,685,685,2021-10-22,78.15898132324219,75.9718017578125,76.89423370361328
686,686,686,2021-10-25,77.36969757080078,75.79110717773438,76.6279525756836
687,687,687,2021-10-26,77.77861022949219,74.34566497802734,76.26658630371094
688,688,688,2021-10-27,77.92125701904297,75.77210235595703,75.04936218261719
689,689,689,2021-10-28,74.75457000732422,77.26508331298828,74.84966278076172
690,690,690,2021-10-29,75.08740997314453,77.46479034423828,74.93525695800781
691,691,691,2021-11-01,75.90523529052734,78.15898132324219,75.9718017578125
692,692,692,2021-11-02,76.35218048095703,77.36969757080078,75.79110717773438
693,693,693,2021-11-03,76.11443328857422,77.77861022949219,74.34566497802734
694,694,694,2021-11-04,74.46929168701172,77.92125701904297,75.77210235595703
695,695,695,2021-11-05,74.21253204345703,74.75457000732422,77.26508331298828
696,696,696,2021-11-08,74.8781967163086,75.08740997314453,77.46479034423828
697,697,697,2021-11-09,73.88919830322266,75.90523529052734,78.15898132324219
698,698,698,2021-11-10,75.14445495605469,76.35218048095703,77.36969757080078
699,699,699,2021-11-11,75.27760314941406,76.11443328857422,77.77861022949219
700,700,700,2021-11-12,75.5628890991211,74.46929168701172,77.92125701904297
701,701,701,2021-11-15,75.64846801757812,74.21253204345703,74.75457000732422
702,702,702,2021-11-16,75.42023468017578,74.8781967163086,75.08740997314453
703,703,703,2021-11-17,75.677001953125,73.88919830322266,75.90523529052734
704,704,704,2021-11-18,75.23005676269531,75.14445495605469,76.35218048095703
705,705,705,2021-11-19,75.37269592285156,75.27760314941406,76.11443328857422
706,706,706,2021-11-22,75.3631820678711,75.5628890991211,74.46929168701172
707,707,707,2021-11-23,74.56439208984375,75.64846801757812,74.21253204345703
708,708,708,2021-11-24,73.8131332397461,75.42023468017578,74.8781967163086
709,709,709,2021-11-26,72.54835510253906,75.677001953125,73.88919830322266
710,710,710,2021-11-29,72.30110168457031,75.23005676269531,75.14445495605469
711,711,711,2021-11-30,70.91271209716797,75.37269592285156,75.27760314941406
712,712,712,2021-12-01,71.397705078125,75.3631820678711,75.5628890991211
713,713,713,2021-12-02,72.76265716552734,74.56439208984375,75.64846801757812
714,714,714,2021-12-03,74.4998779296875,73.8131332397461,75.42023468017578
715,715,715,2021-12-06,75.6357421875,72.54835510253906,75.677001953125
716,716,716,2021-12-07,76.24662780761719,72.30110168457031,75.23005676269531
717,717,717,2021-12-08,76.94342803955078,70.91271209716797,75.37269592285156
718,718,718,2021-12-09,76.89571380615234,71.397705078125,75.3631820678711
719,719,719,2021-12-10,77.18206787109375,72.76265716552734,74.56439208984375
720,720,720,2021-12-13,79.4156265258789,74.4998779296875,73.8131332397461
721,721,721,2021-12-14,78.75701141357422,75.6357421875,72.54835510253906
722,722,722,2021-12-15,78.9383773803711,76.24662780761719,72.30110168457031
723,723,723,2021-12-16,80.09333038330078,76.94342803955078,70.91271209716797
724,724,724,2021-12-17,79.82605743408203,76.89571380615234,71.397705078125
725,725,725,2021-12-20,78.75701141357422,77.18206787109375,72.76265716552734
726,726,726,2021-12-21,80.05514526367188,79.4156265258789,74.4998779296875
727,727,727,2021-12-22,81.43919372558594,78.75701141357422,75.6357421875
728,728,728,2021-12-23,81.65873718261719,78.9383773803711,76.24662780761719
729,729,729,2021-12-27,82.6609878540039,80.09333038330078,76.94342803955078
730,730,730,2021-12-28,82.80414581298828,79.82605743408203,76.89571380615234
731,731,731,2021-12-29,83.2241439819336,78.75701141357422,77.18206787109375
732,732,732,2021-12-30,82.51779174804688,80.05514526367188,79.4156265258789
733,733,733,2021-12-31,81.935546875,81.43919372558594,78.75701141357422
734,734,734,2022-01-03,82.91869354248047,81.65873718261719,78.9383773803711
735,735,735,2022-01-04,83.99729919433594,82.6609878540039,80.09333038330078
736,736,736,2022-01-05,83.86365509033203,82.80414581298828,79.82605743408203
737,737,737,2022-01-06,82.83277893066406,83.2241439819336,78.75701141357422
738,738,738,2022-01-07,83.47230529785156,82.51779174804688,80.05514526367188
739,739,739,2022-01-10,82.38417053222656,81.935546875,81.43919372558594
740,740,740,2022-01-11,82.43189239501953,82.91869354248047,81.65873718261719
741,741,741,2022-01-12,82.50825500488281,83.99729919433594,82.6609878540039
742,742,742,2022-01-13,81.98326873779297,83.86365509033203,82.80414581298828
743,743,743,2022-01-14,81.840087890625,82.83277893066406,83.2241439819336
744,744,744,2022-01-18,81.95462799072266,83.47230529785156,82.51779174804688
745,745,745,2022-01-19,81.70645141601562,82.38417053222656,81.935546875
746,746,746,2022-01-20,82.0787124633789,82.43189239501953,82.91869354248047
747,747,747,2022-01-21,82.35552978515625,82.50825500488281,83.99729919433594
748,748,748,2022-01-24,82.05007934570312,81.98326873779297,83.86365509033203
749,749,749,2022-01-25,81.20057678222656,81.840087890625,82.83277893066406
750,750,750,2022-01-26,80.43695068359375,81.95462799072266,83.47230529785156
751,751,751,2022-01-27,80.78057861328125,81.70645141601562,82.38417053222656
752,752,752,2022-01-28,81.41055297851562,82.0787124633789,82.43189239501953
753,753,753,2022-01-31,81.55374908447266,82.35552978515625,82.50825500488281
754,754,754,2022-02-01,81.06693267822266,82.05007934570312,81.98326873779297
755,755,755,2022-02-02,81.65873718261719,81.20057678222656,81.840087890625
756,756,756,2022-02-03,82.18372344970703,80.43695068359375,81.95462799072266
757,757,757,2022-02-04,82.7659683227539,80.78057861328125,81.70645141601562
