,Date,HD
386,2020-08-14 00:00:00-04:00,258.0323486328125
387,2020-08-17 00:00:00-04:00,265.1051330566406
388,2020-08-18 00:00:00-04:00,262.1251525878906
389,2020-08-19 00:00:00-04:00,260.1568908691406
390,2020-08-20 00:00:00-04:00,258.15185546875
391,2020-08-21 00:00:00-04:00,260.4972229003906
392,2020-08-24 00:00:00-04:00,263.7347106933594
393,2020-08-25 00:00:00-04:00,263.1644592285156
394,2020-08-26 00:00:00-04:00,268.49896240234375
395,2020-08-27 00:00:00-04:00,265.46380615234375
396,2020-08-28 00:00:00-04:00,263.3116455078125
397,2020-08-31 00:00:00-04:00,262.16192626953125
398,2020-09-01 00:00:00-04:00,262.9897155761719
399,2020-09-02 00:00:00-04:00,265.54156494140625
400,2020-09-03 00:00:00-04:00,253.91949462890625
401,2020-09-04 00:00:00-04:00,249.32431030273438
402,2020-09-08 00:00:00-04:00,248.9544677734375
403,2020-09-09 00:00:00-04:00,256.1477966308594
404,2020-09-10 00:00:00-04:00,252.13510131835938
405,2020-09-11 00:00:00-04:00,255.49131774902344
406,2020-09-14 00:00:00-04:00,259.4855041503906
407,2020-09-15 00:00:00-04:00,264.043701171875
408,2020-09-16 00:00:00-04:00,260.3916320800781
409,2020-09-17 00:00:00-04:00,258.8475341796875
410,2020-09-18 00:00:00-04:00,254.437255859375
411,2020-09-21 00:00:00-04:00,251.81146240234375
412,2020-09-22 00:00:00-04:00,252.69900512695312
413,2020-09-23 00:00:00-04:00,246.4488525390625
414,2020-09-24 00:00:00-04:00,245.6629638671875
415,2020-09-25 00:00:00-04:00,248.29800415039062
416,2020-09-28 00:00:00-04:00,251.79296875
417,2020-09-29 00:00:00-04:00,251.589599609375
418,2020-09-30 00:00:00-04:00,256.76727294921875
419,2020-10-01 00:00:00-04:00,256.68402099609375
420,2020-10-02 00:00:00-04:00,258.24658203125
421,2020-10-05 00:00:00-04:00,260.8262023925781
422,2020-10-06 00:00:00-04:00,255.62069702148438
423,2020-10-07 00:00:00-04:00,261.46417236328125
424,2020-10-08 00:00:00-04:00,263.06365966796875
425,2020-10-09 00:00:00-04:00,264.3580627441406
426,2020-10-12 00:00:00-04:00,265.2734680175781
427,2020-10-13 00:00:00-04:00,268.4632263183594
428,2020-10-14 00:00:00-04:00,265.4398498535156
429,2020-10-15 00:00:00-04:00,265.8559875488281
430,2020-10-16 00:00:00-04:00,265.9668884277344
431,2020-10-19 00:00:00-04:00,262.33331298828125
432,2020-10-20 00:00:00-04:00,264.4690856933594
433,2020-10-21 00:00:00-04:00,263.0544128417969
434,2020-10-22 00:00:00-04:00,259.9570617675781
435,2020-10-23 00:00:00-04:00,261.6583251953125
436,2020-10-26 00:00:00-04:00,255.22315979003906
437,2020-10-27 00:00:00-04:00,255.96287536621094
438,2020-10-28 00:00:00-04:00,249.37977600097656
439,2020-10-29 00:00:00-04:00,249.29660034179688
440,2020-10-30 00:00:00-04:00,246.5967559814453
441,2020-11-02 00:00:00-05:00,250.32289123535156
442,2020-11-03 00:00:00-05:00,256.452880859375
443,2020-11-04 00:00:00-05:00,261.3994140625
444,2020-11-05 00:00:00-05:00,264.2934265136719
445,2020-11-06 00:00:00-05:00,262.8047790527344
446,2020-11-09 00:00:00-05:00,249.6109161376953
447,2020-11-10 00:00:00-05:00,254.78863525390625
448,2020-11-11 00:00:00-05:00,256.80419921875
449,2020-11-12 00:00:00-05:00,255.40806579589844
450,2020-11-13 00:00:00-05:00,256.2679748535156
451,2020-11-16 00:00:00-05:00,258.4870300292969
452,2020-11-17 00:00:00-05:00,251.9224395751953
453,2020-11-18 00:00:00-05:00,249.4814453125
454,2020-11-19 00:00:00-05:00,250.49855041503906
455,2020-11-20 00:00:00-05:00,249.46302795410156
456,2020-11-23 00:00:00-05:00,250.93310546875
457,2020-11-24 00:00:00-05:00,252.69900512695312
458,2020-11-25 00:00:00-05:00,253.30006408691406
459,2020-11-27 00:00:00-05:00,255.1769256591797
460,2020-11-30 00:00:00-05:00,256.4898681640625
461,2020-12-01 00:00:00-05:00,255.7409210205078
462,2020-12-02 00:00:00-05:00,252.02244567871094
463,2020-12-03 00:00:00-05:00,249.27078247070312
464,2020-12-04 00:00:00-05:00,245.41275024414062
465,2020-12-07 00:00:00-05:00,244.1577606201172
466,2020-12-08 00:00:00-05:00,243.30250549316406
467,2020-12-09 00:00:00-05:00,246.89085388183594
468,2020-12-10 00:00:00-05:00,246.17503356933594
469,2020-12-11 00:00:00-05:00,245.933349609375
470,2020-12-14 00:00:00-05:00,246.89085388183594
471,2020-12-15 00:00:00-05:00,249.12197875976562
472,2020-12-16 00:00:00-05:00,250.6186981201172
473,2020-12-17 00:00:00-05:00,254.69046020507812
474,2020-12-18 00:00:00-05:00,251.41819763183594
475,2020-12-21 00:00:00-05:00,251.9201202392578
476,2020-12-22 00:00:00-05:00,251.03700256347656
477,2020-12-23 00:00:00-05:00,250.82325744628906
478,2020-12-24 00:00:00-05:00,251.85513305664062
479,2020-12-28 00:00:00-05:00,250.30259704589844
480,2020-12-29 00:00:00-05:00,247.45794677734375
481,2020-12-30 00:00:00-05:00,246.59339904785156
482,2020-12-31 00:00:00-05:00,246.92803955078125
483,2021-01-04 00:00:00-05:00,245.3477020263672
484,2021-01-05 00:00:00-05:00,247.3278045654297
485,2021-01-06 00:00:00-05:00,248.74082946777344
486,2021-01-07 00:00:00-05:00,247.5229949951172
