,Unnamed: 0,Date,PXD
736,736,2022-01-05,163.26309204101562
737,737,2022-01-06,167.84141540527344
738,738,2022-01-07,168.46768188476562
739,739,2022-01-10,168.50997924804688
740,740,2022-01-11,172.63980102539062
741,741,2022-01-12,173.40992736816406
742,742,2022-01-13,175.43251037597656
743,743,2022-01-14,182.54119873046875
744,744,2022-01-18,182.87124633789065
745,745,2022-01-19,185.3846740722656
746,746,2022-01-20,181.9488220214844
747,747,2022-01-21,175.1024627685547
748,748,2022-01-24,174.3323516845703
749,749,2022-01-25,180.374755859375
750,750,2022-01-26,179.7908172607422
751,751,2022-01-27,180.97560119628903
752,752,2022-01-28,182.2619171142578
753,753,2022-01-31,185.2408142089844
754,754,2022-02-01,189.75146484375
755,755,2022-02-02,189.1251983642578
756,756,2022-02-03,188.51589965820312
757,757,2022-02-04,192.8234100341797
758,758,2022-02-07,191.6640167236328
759,759,2022-02-08,186.8825836181641
760,760,2022-02-09,187.72039794921875
761,761,2022-02-10,187.97427368164065
762,762,2022-02-11,195.38763427734372
763,763,2022-02-14,189.6075897216797
764,764,2022-02-15,185.48622131347656
765,765,2022-02-16,188.2789306640625
766,766,2022-02-17,194.7529296875
767,767,2022-02-18,197.5033264160156
768,768,2022-02-22,188.88824462890625
769,769,2022-02-23,190.64002990722656
770,770,2022-02-24,191.17318725585935
771,771,2022-02-25,197.3356170654297
772,772,2022-02-28,206.2178192138672
773,773,2022-03-01,206.96658325195312
774,774,2022-03-02,208.4985809326172
775,775,2022-03-03,204.9095764160156
776,776,2022-03-04,207.5604553222656
777,777,2022-03-07,203.66159057617188
778,778,2022-03-08,204.29849243164065
779,779,2022-03-09,198.2995758056641
780,780,2022-03-10,204.6255340576172
781,781,2022-03-11,200.0984039306641
782,782,2022-03-14,197.38726806640625
783,783,2022-03-15,196.05322265625
784,784,2022-03-16,198.2221221923828
785,785,2022-03-17,207.75840759277344
786,786,2022-03-18,206.44158935546875
787,787,2022-03-21,216.18441772460935
788,788,2022-03-22,216.30491638183597
789,789,2022-03-23,219.3172912597656
790,790,2022-03-24,216.25323486328125
791,791,2022-03-25,220.9439392089844
792,792,2022-03-28,217.7508544921875
793,793,2022-03-29,218.10372924804688
794,794,2022-03-30,221.99395751953125
795,795,2022-03-31,215.19464111328125
796,796,2022-04-01,217.8799285888672
797,797,2022-04-04,217.5356903076172
798,798,2022-04-05,210.4178924560547
799,799,2022-04-06,208.26622009277344
800,800,2022-04-07,210.3404235839844
801,801,2022-04-08,218.7061920166016
802,802,2022-04-11,212.1478576660156
803,803,2022-04-12,217.3463287353516
804,804,2022-04-13,219.8336639404297
805,805,2022-04-14,219.2570343017578
806,806,2022-04-18,220.9095458984375
807,807,2022-04-19,215.87457275390625
808,808,2022-04-20,218.04347229003903
809,809,2022-04-21,209.1440887451172
810,810,2022-04-22,203.325927734375
811,811,2022-04-25,198.9364776611328
812,812,2022-04-26,196.82781982421875
813,813,2022-04-27,199.35821533203125
814,814,2022-04-28,202.2414703369141
815,815,2022-04-29,200.0811920166016
816,816,2022-05-02,202.9816436767578
817,817,2022-05-03,209.74655151367188
818,818,2022-05-04,217.5615081787109
819,819,2022-05-05,220.7460021972656
820,820,2022-05-06,232.5372314453125
821,821,2022-05-09,210.3404235839844
822,822,2022-05-10,215.633544921875
823,823,2022-05-11,214.9364318847656
824,824,2022-05-12,216.89016723632807
825,825,2022-05-13,225.4022521972656
826,826,2022-05-16,231.33230590820312
827,827,2022-05-17,238.0025177001953
828,828,2022-05-18,233.3118438720703
829,829,2022-05-19,228.44046020507807
830,830,2022-05-20,229.35276794433597
831,831,2022-05-23,234.1036834716797
832,832,2022-05-24,233.4581756591797
833,833,2022-05-25,239.14720153808597
834,834,2022-05-26,240.9804534912109
835,835,2022-05-27,247.51304626464844
836,836,2022-05-31,245.6920166015625
837,837,2022-06-01,245.58596801757807
838,838,2022-06-02,243.3495330810547
839,839,2022-06-03,247.04454040527344
840,840,2022-06-06,246.39923095703125
841,841,2022-06-07,252.1804351806641
842,842,2022-06-08,250.95172119140625
843,843,2022-06-09,244.66665649414065
844,844,2022-06-10,239.4423370361328
845,845,2022-06-13,231.0446014404297
846,846,2022-06-14,233.8556365966797
847,847,2022-06-15,228.25120544433597
848,848,2022-06-16,213.48001098632807
849,849,2022-06-17,196.0391998291016
850,850,2022-06-21,209.98831176757807
851,851,2022-06-22,202.2623443603516
852,852,2022-06-23,197.71871948242188
853,853,2022-06-24,197.5507659912109
854,854,2022-06-27,203.46456909179688
855,855,2022-06-28,208.0258636474609
856,856,2022-06-29,199.9375
857,857,2022-06-30,197.1971893310547
858,858,2022-07-01,197.9573974609375
859,859,2022-07-05,190.17843627929688
860,860,2022-07-06,186.45689392089844
861,861,2022-07-07,191.5308990478516
862,862,2022-07-08,192.26458740234372
863,863,2022-07-11,188.8259429931641
864,864,2022-07-12,185.93533325195312
865,865,2022-07-13,186.3684844970703
866,866,2022-07-14,181.60385131835935
867,867,2022-07-15,184.2646331787109
868,868,2022-07-18,186.51876831054688
869,869,2022-07-19,189.5861358642578
870,870,2022-07-20,191.65464782714844
871,871,2022-07-21,188.5342254638672
872,872,2022-07-22,185.4579925537109
873,873,2022-07-25,195.8623809814453
874,874,2022-07-26,193.21929931640625
875,875,2022-07-27,200.25572204589844
876,876,2022-07-28,202.1385955810547
877,877,2022-07-29,209.45790100097656
878,878,2022-08-01,201.6347503662109
879,879,2022-08-02,201.4667816162109
880,880,2022-08-03,195.07562255859372
881,881,2022-08-04,188.16294860839844
882,882,2022-08-05,191.9552001953125
883,883,2022-08-08,191.9463653564453
884,884,2022-08-09,192.87452697753903
885,885,2022-08-10,192.52978515625
886,886,2022-08-11,201.97064208984372
887,887,2022-08-12,205.9220123291016
888,888,2022-08-15,203.26126098632807
889,889,2022-08-16,202.536376953125
890,890,2022-08-17,205.52420043945312
891,891,2022-08-18,213.75401306152344
892,892,2022-08-19,213.9219970703125
893,893,2022-08-22,215.2037353515625
894,894,2022-08-23,222.55841064453125
895,895,2022-08-24,227.02252197265625
896,896,2022-08-25,229.736328125
897,897,2022-08-26,227.5175323486328
898,898,2022-08-29,232.04348754882807
899,899,2022-08-30,225.15733337402344
900,900,2022-08-31,223.84019470214844
901,901,2022-09-01,219.04904174804688
902,902,2022-09-02,221.3656005859375
903,903,2022-09-06,218.8292999267578
904,904,2022-09-07,214.75466918945312
905,905,2022-09-08,214.27854919433597
906,906,2022-09-09,219.40614318847656
907,907,2022-09-12,227.7018585205078
908,908,2022-09-13,221.5853729248047
909,909,2022-09-14,230.4670867919922
910,910,2022-09-15,223.6730499267578
911,911,2022-09-16,219.2962646484375
912,912,2022-09-19,215.03854370117188
913,913,2022-09-20,212.19088745117188
914,914,2022-09-21,208.76638793945312
915,915,2022-09-22,207.5302734375
916,916,2022-09-23,191.3600311279297
917,917,2022-09-26,188.0820159912109
918,918,2022-09-27,189.3364715576172
919,919,2022-09-28,196.99122619628903
920,920,2022-09-29,198.2364959716797
921,921,2022-09-30,198.2639617919922
922,922,2022-10-03,211.91619873046875
923,923,2022-10-04,222.8764190673828
924,924,2022-10-05,229.990966796875
925,925,2022-10-06,235.0453338623047
926,926,2022-10-07,235.2101287841797
927,927,2022-10-10,228.54425048828125
928,928,2022-10-11,225.36697387695312
929,929,2022-10-12,226.0628662109375
930,930,2022-10-13,232.0694732666016
931,931,2022-10-14,219.65335083007807
932,932,2022-10-17,223.4624481201172
933,933,2022-10-18,223.9110870361328
934,934,2022-10-19,229.4141082763672
935,935,2022-10-20,232.5913848876953
936,936,2022-10-21,242.0499725341797
937,937,2022-10-24,245.9597625732422
938,938,2022-10-25,242.48947143554688
939,939,2022-10-26,243.09378051757807
940,940,2022-10-27,243.41427612304688
941,941,2022-10-28,235.60385131835935
942,942,2022-10-31,234.7797698974609
943,943,2022-11-01,231.5933380126953
944,944,2022-11-02,231.5841827392578
945,945,2022-11-03,234.07472229003903
946,946,2022-11-04,233.5436553955078
947,947,2022-11-07,236.1532440185547
948,948,2022-11-08,237.3801727294922
949,949,2022-11-09,221.34732055664065
950,950,2022-11-10,224.74432373046875
951,951,2022-11-11,234.06558227539065
952,952,2022-11-14,233.89161682128903
953,953,2022-11-15,240.25534057617188
954,954,2022-11-16,232.6737823486328
955,955,2022-11-17,234.9171142578125
956,956,2022-11-18,228.85557556152344
957,957,2022-11-21,223.8836212158203
958,958,2022-11-22,229.8993988037109
959,959,2022-11-23,232.911865234375
960,960,2022-11-25,232.7012634277344
961,961,2022-11-28,224.5245819091797
962,962,2022-11-29,225.72454833984372
963,963,2022-11-30,221.23406982421875
964,964,2022-12-01,224.12147521972656
965,965,2022-12-02,224.4402008056641
966,966,2022-12-05,215.9654541015625
967,967,2022-12-06,211.99993896484372
968,968,2022-12-07,215.0373687744141
969,969,2022-12-08,207.44384765625
970,970,2022-12-09,200.6190490722656
971,971,2022-12-12,205.26889038085935
972,972,2022-12-13,210.7624969482422
973,973,2022-12-14,211.04373168945312
974,974,2022-12-15,210.56564331054688
975,975,2022-12-16,205.23141479492188
976,976,2022-12-19,204.4345703125
977,977,2022-12-20,205.91575622558597
978,978,2022-12-21,211.45623779296875
979,979,2022-12-22,206.38449096679688
980,980,2022-12-23,214.78424072265625
981,981,2022-12-27,217.05291748046875
982,982,2022-12-28,210.359375
983,983,2022-12-29,212.50616455078125
984,984,2022-12-30,214.10926818847656
985,985,2023-01-03,206.47824096679688
986,986,2023-01-04,209.10317993164065
987,987,2023-01-05,212.9280548095703
988,988,2023-01-06,218.8622589111328
989,989,2023-01-09,215.76858520507807
990,990,2023-01-10,216.70608520507807
991,991,2023-01-11,217.11854553222656
992,992,2023-01-12,224.22457885742188
993,993,2023-01-13,224.0464630126953
994,994,2023-01-17,223.02462768554688
995,995,2023-01-18,219.34036254882807
996,996,2023-01-19,223.474609375
997,997,2023-01-20,224.43081665039065
998,998,2023-01-23,226.35264587402344
999,999,2023-01-24,222.8746337890625
1000,1000,2023-01-25,221.4496917724609
1001,1001,2023-01-26,222.180908203125
1002,1002,2023-01-27,219.73410034179688
1003,1003,2023-01-30,215.45921325683597
1004,1004,2023-01-31,215.94671630859372
1005,1005,2023-02-01,209.9562530517578
1006,1006,2023-02-02,206.24388122558597
1007,1007,2023-02-03,206.24388122558597
1008,1008,2023-02-06,204.74392700195312
1009,1009,2023-02-07,211.9343414306641
1010,1010,2023-02-08,209.8812713623047
1011,1011,2023-02-09,207.48133850097656
1012,1012,2023-02-10,216.92169189453125
1013,1013,2023-02-13,217.91539001464844
1014,1014,2023-02-14,219.1060028076172
1015,1015,2023-02-15,207.08758544921875
1016,1016,2023-02-16,202.84085083007807
1017,1017,2023-02-17,195.89419555664065
1018,1018,2023-02-21,193.06301879882807
1019,1019,2023-02-22,192.43490600585935
1020,1020,2023-02-23,192.2380523681641
1021,1021,2023-02-24,184.27891540527344
1022,1022,2023-02-27,189.3412322998047
1023,1023,2023-02-28,187.8788146972656
1024,1024,2023-03-01,192.58489990234372
1025,1025,2023-03-02,196.68165588378903
1026,1026,2023-03-03,202.0845947265625
1027,1027,2023-03-06,201.8534240722656
1028,1028,2023-03-07,198.7137756347656
1029,1029,2023-03-08,196.77798461914065
1030,1030,2023-03-09,194.56288146972656
1031,1031,2023-03-10,191.4424591064453
1032,1032,2023-03-13,188.14871215820312
1033,1033,2023-03-14,188.03314208984372
1034,1034,2023-03-15,175.1374053955078
1035,1035,2023-03-16,179.60614013671875
1036,1036,2023-03-17,175.33001708984375
1037,1037,2023-03-20,179.99136352539062
1038,1038,2023-03-21,188.12945556640625
1039,1039,2023-03-22,182.80357360839844
1040,1040,2023-03-23,182.1968231201172
1041,1041,2023-03-24,185.12461853027344
1042,1042,2023-03-27,187.243408203125
1043,1043,2023-03-28,190.46975708007807
1044,1044,2023-03-29,194.81326293945312
1045,1045,2023-03-30,194.6013946533203
1046,1046,2023-03-31,196.7009429931641
1047,1047,2023-04-03,205.4939117431641
1048,1048,2023-04-04,202.98025512695312
1049,1049,2023-04-05,202.633544921875
1050,1050,2023-04-06,200.47622680664065
1051,1051,2023-04-10,212.091064453125
1052,1052,2023-04-11,212.2547912597656
1053,1053,2023-04-12,216.7909240722656
1054,1054,2023-04-13,219.5068359375
1055,1055,2023-04-14,221.5100555419922
1056,1056,2023-04-17,219.79576110839844
1057,1057,2023-04-18,220.046142578125
1058,1058,2023-04-19,218.9193420410156
1059,1059,2023-04-20,216.98355102539065
1060,1060,2023-04-21,216.48272705078125
1061,1061,2023-04-24,218.85194396972656
1062,1062,2023-04-25,214.22911071777344
1063,1063,2023-04-26,214.26763916015625
1064,1064,2023-04-27,204.95458984375
1065,1065,2023-04-28,209.5196228027344
1066,1066,2023-05-01,208.9803009033203
1067,1067,2023-05-02,201.77639770507807
1068,1068,2023-05-03,200.119873046875
1069,1069,2023-05-04,198.4537353515625
1070,1070,2023-05-05,204.3863677978516
1071,1071,2023-05-08,204.51158142089844
1072,1072,2023-05-09,203.44253540039065
1073,1073,2023-05-10,201.39117431640625
1074,1074,2023-05-11,199.5516662597656
1075,1075,2023-05-12,197.2209930419922
1076,1076,2023-05-15,199.1471710205078
1077,1077,2023-05-16,193.75387573242188
1078,1078,2023-05-17,196.43125915527344
1079,1079,2023-05-18,196.44088745117188
1080,1080,2023-05-19,201.2274475097656
1081,1081,2023-05-22,203.2499237060547
1082,1082,2023-05-23,206.11993408203125
1083,1083,2023-05-24,204.49229431152344
1084,1084,2023-05-25,199.93690490722656
1085,1085,2023-05-26,200.2547149658203
1086,1086,2023-05-30,198.6848907470703
1087,1087,2023-05-31,195.2390289306641
1088,1088,2023-06-01,196.57037353515625
1089,1089,2023-06-02,201.3377990722656
1090,1090,2023-06-05,198.5771942138672
1091,1091,2023-06-06,199.16455078125
1092,1092,2023-06-07,202.4537811279297
1093,1093,2023-06-08,202.66915893554688
1094,1094,2023-06-09,200.48611450195312
1095,1095,2023-06-12,197.4024658203125
1096,1096,2023-06-13,197.66677856445312
1097,1097,2023-06-14,197.04026794433597
1098,1098,2023-06-15,199.00791931152344
1099,1099,2023-06-16,202.44400024414065
1100,1100,2023-06-20,197.5884704589844
1101,1101,2023-06-21,198.9883575439453
1102,1102,2023-06-22,195.9732360839844
1103,1103,2023-06-23,194.4754638671875
1104,1104,2023-06-26,197.1381683349609
1105,1105,2023-06-27,195.53271484375
1106,1106,2023-06-28,199.1547698974609
1107,1107,2023-06-29,201.72938537597656
1108,1108,2023-06-30,202.8159942626953
1109,1109,2023-07-03,203.36419677734372
1110,1110,2023-07-05,203.1586151123047
1111,1111,2023-07-06,198.7142639160156
1112,1112,2023-07-07,202.0524139404297
1113,1113,2023-07-10,202.0524139404297
1114,1114,2023-07-11,208.92454528808597
1115,1115,2023-07-12,211.3719024658203
1116,1116,2023-07-13,210.66705322265625
1117,1117,2023-07-14,204.51934814453125
1118,1118,2023-07-17,202.6397857666016
1119,1119,2023-07-18,206.68280029296875
1120,1120,2023-07-19,205.6842803955078
1121,1121,2023-07-20,208.65045166015625
1122,1122,2023-07-21,211.30337524414065
1123,1123,2023-07-24,213.4374542236328
1124,1124,2023-07-25,214.9058532714844
1125,1125,2023-07-26,215.9043731689453
1126,1126,2023-07-27,216.0022430419922
1127,1127,2023-07-28,218.6943359375
1128,1128,2023-07-31,220.91651916503903
1129,1129,2023-08-01,219.9473571777344
1130,1130,2023-08-02,223.1387176513672
1131,1131,2023-08-03,225.1357421875
1132,1132,2023-08-04,229.1297912597656
1133,1133,2023-08-07,227.42645263671875
1134,1134,2023-08-08,228.47390747070312
1135,1135,2023-08-09,231.6064910888672
1136,1136,2023-08-10,230.9408416748047
1137,1137,2023-08-11,231.77291870117188
1138,1138,2023-08-14,232.00787353515625
1139,1139,2023-08-15,228.7969665527344
1140,1140,2023-08-16,229.2178955078125
1141,1141,2023-08-17,231.6162872314453
1142,1142,2023-08-18,232.84976196289065
1143,1143,2023-08-21,232.291748046875
1144,1144,2023-08-22,230.15768432617188
1145,1145,2023-08-23,229.13958740234372
1146,1146,2023-08-24,227.87677001953125
1147,1147,2023-08-25,228.85569763183597
1148,1148,2023-08-28,231.4400787353516
1149,1149,2023-08-29,232.7518615722656
1150,1150,2023-08-30,233.0553436279297
1151,1151,2023-08-31,232.91827392578125
1152,1152,2023-09-01,236.56971740722656
1153,1153,2023-09-05,239.7362060546875
1154,1154,2023-09-06,238.0987091064453
1155,1155,2023-09-07,235.7115020751953
1156,1156,2023-09-08,235.5832672119141
1157,1157,2023-09-11,230.4734649658203
1158,1158,2023-09-12,232.9889068603516
1159,1159,2023-09-13,232.6337890625
1160,1160,2023-09-14,234.13319396972656
1161,1161,2023-09-15,230.8285980224609
1162,1162,2023-09-18,232.09124755859372
1163,1163,2023-09-19,230.7595367431641
1164,1164,2023-09-20,225.6694793701172
1165,1165,2023-09-21,219.94808959960935
1166,1166,2023-09-22,220.04673767089844
1167,1167,2023-09-25,222.48324584960935
1168,1168,2023-09-26,224.7816619873047
1169,1169,2023-09-27,230.91737365722656
1170,1170,2023-09-28,231.0160217285156
1171,1171,2023-09-29,226.43890380859372
1172,1172,2023-10-02,221.4178924560547
1173,1173,2023-10-03,220.6090087890625
1174,1174,2023-10-04,212.4017639160156
1175,1175,2023-10-05,212.0466461181641
1176,1176,2023-10-06,234.21209716796875
1177,1177,2023-10-09,232.4266357421875
1178,1178,2023-10-10,234.1923828125
1179,1179,2023-10-11,237.55616760253903
1180,1180,2023-10-12,237.10240173339844
1181,1181,2023-10-13,244.92491149902344
1182,1182,2023-10-16,245.3885498046875
1183,1183,2023-10-17,248.4268035888672
1184,1184,2023-10-18,251.77085876464844
1185,1185,2023-10-19,251.8695068359375
1186,1186,2023-10-20,247.5291290283203
1187,1187,2023-10-23,243.90887451171875
1188,1188,2023-10-24,241.63018798828125
1189,1189,2023-10-25,241.83734130859372
1190,1190,2023-10-26,239.7657928466797
1191,1191,2023-10-27,235.5536651611328
1192,1192,2023-10-30,235.67205810546875
1193,1193,2023-10-31,235.7608337402344
1194,1194,2023-11-01,234.6461334228516
1195,1195,2023-11-02,242.50811767578125
1196,1196,2023-11-03,240.38726806640625
1197,1197,2023-11-06,235.8298797607422
1198,1198,2023-11-07,231.7854461669922
1199,1199,2023-11-08,228.5498962402344
1200,1200,2023-11-09,228.70773315429688
1201,1201,2023-11-10,230.39454650878903
1202,1202,2023-11-13,232.7916259765625
1203,1203,2023-11-14,233.69915771484372
1204,1204,2023-11-15,232.0123291015625
1205,1205,2023-11-16,229.20095825195312
1206,1206,2023-11-17,234.9322204589844
1207,1207,2023-11-20,234.1529083251953
1208,1208,2023-11-21,233.93589782714844
1209,1209,2023-11-22,233.048095703125
1210,1210,2023-11-24,234.4685821533203
1211,1211,2023-11-27,233.1960601806641
1212,1212,2023-11-28,232.91000366210935
1213,1213,2023-11-29,229.8800048828125
1214,1214,2023-11-30,231.63999938964844
1215,1215,2023-12-01,232.1499938964844
1216,1216,2023-12-04,230.3500061035156
1217,1217,2023-12-05,225.77999877929688
1218,1218,2023-12-06,222.07000732421875
1219,1219,2023-12-07,220.6000061035156
1220,1220,2023-12-08,223.0500030517578
1221,1221,2023-12-11,223.42999267578125
1222,1222,2023-12-12,220.27999877929688
1223,1223,2023-12-13,222.6199951171875
1224,1224,2023-12-14,228.4499969482422
1225,1225,2023-12-15,227.1499938964844
1226,1226,2023-12-18,228.7899932861328
1227,1227,2023-12-19,231.47999572753903
1228,1228,2023-12-20,227.0200042724609
1229,1229,2023-12-21,228.7400054931641
1230,1230,2023-12-22,228.6300048828125
1231,1231,2023-12-26,229.9900054931641
1232,1232,2023-12-27,228.8300018310547
1233,1233,2023-12-28,224.8500061035156
1234,1234,2023-12-29,224.8800048828125
1235,1235,2024-01-02,230.27999877929688
1236,1236,2024-01-03,232.3699951171875
1237,1237,2024-01-04,229.6199951171875
1238,1238,2024-01-05,230.0800018310547
1239,1239,2024-01-08,226.3500061035156
1240,1240,2024-01-09,223.1300048828125
1241,1241,2024-01-10,221.0200042724609
1242,1242,2024-01-11,220.3699951171875
1243,1243,2024-01-12,223.69000244140625
1244,1244,2024-01-16,218.00999450683597
1245,1245,2024-01-17,217.1199951171875
1246,1246,2024-01-18,216.6300048828125
1247,1247,2024-01-19,216.8300018310547
1248,1248,2024-01-22,216.4900054931641
1249,1249,2024-01-23,219.13999938964844
1250,1250,2024-01-24,222.9600067138672
1251,1251,2024-01-25,228.2700042724609
1252,1252,2024-01-26,230.44000244140625
1253,1253,2024-01-29,230.41000366210935
1254,1254,2024-01-30,234.13999938964844
1255,1255,2024-01-31,229.8300018310547
1256,1256,2024-02-01,228.5500030517578
1257,1257,2024-02-02,227.47000122070312
1258,1258,2024-02-05,224.7949981689453
