,Unnamed: 0.1,Unnamed: 0,Date,ADBE,ADBE_6m,ADBE_12m
775,775,775,2022-03-03,459.0799865722656,429.4500122070313,474.010009765625
776,776,776,2022-03-04,452.1300048828125,463.8200073242188,479.5
777,777,777,2022-03-07,437.9700012207031,465.5400085449219,477.7000122070313
778,778,778,2022-03-08,431.5299987792969,467.6799926757813,457.7099914550781
779,779,779,2022-03-09,450.8699951171875,466.6799926757813,442.55999755859375
780,780,780,2022-03-10,438.9500122070313,471.1799926757813,438.3999938964844
781,781,781,2022-03-11,416.3800048828125,459.0799865722656,429.4500122070313
782,782,782,2022-03-14,411.5,452.1300048828125,463.8200073242188
783,783,783,2022-03-15,421.6600036621094,437.9700012207031,465.5400085449219
784,784,784,2022-03-16,442.3599853515625,431.5299987792969,467.6799926757813
785,785,785,2022-03-17,444.3599853515625,450.8699951171875,466.6799926757813
786,786,786,2022-03-18,453.3299865722656,438.9500122070313,471.1799926757813
787,787,787,2022-03-21,453.5899963378906,416.3800048828125,459.0799865722656
788,788,788,2022-03-22,466.4500122070313,411.5,452.1300048828125
789,789,789,2022-03-23,422.8999938964844,421.6600036621094,437.9700012207031
790,790,790,2022-03-24,432.1400146484375,442.3599853515625,431.5299987792969
791,791,791,2022-03-25,431.6199951171875,444.3599853515625,450.8699951171875
792,792,792,2022-03-28,450.010009765625,453.3299865722656,438.9500122070313
793,793,793,2022-03-29,466.3299865722656,453.5899963378906,416.3800048828125
794,794,794,2022-03-30,460.05999755859375,466.4500122070313,411.5
795,795,795,2022-03-31,455.6199951171875,422.8999938964844,421.6600036621094
796,796,796,2022-04-01,458.1900024414063,432.1400146484375,442.3599853515625
797,797,797,2022-04-04,468.80999755859375,431.6199951171875,444.3599853515625
798,798,798,2022-04-05,458.5799865722656,450.010009765625,453.3299865722656
799,799,799,2022-04-06,444.3299865722656,466.3299865722656,453.5899963378906
800,800,800,2022-04-07,452.7200012207031,460.05999755859375,466.4500122070313
801,801,801,2022-04-08,445.3399963378906,455.6199951171875,422.8999938964844
802,802,802,2022-04-11,434.4400024414063,458.1900024414063,432.1400146484375
803,803,803,2022-04-12,426.7699890136719,468.80999755859375,431.6199951171875
804,804,804,2022-04-13,431.6700134277344,458.5799865722656,450.010009765625
805,805,805,2022-04-14,420.4400024414063,444.3299865722656,466.3299865722656
806,806,806,2022-04-18,425.4700012207031,452.7200012207031,460.05999755859375
807,807,807,2022-04-19,436.3999938964844,445.3399963378906,455.6199951171875
808,808,808,2022-04-20,428.1099853515625,434.4400024414063,458.1900024414063
809,809,809,2022-04-21,417.4800109863281,426.7699890136719,468.80999755859375
810,810,810,2022-04-22,408.6700134277344,431.6700134277344,458.5799865722656
811,811,811,2022-04-25,413.9500122070313,420.4400024414063,444.3299865722656
812,812,812,2022-04-26,399.1199951171875,425.4700012207031,452.7200012207031
813,813,813,2022-04-27,397.8999938964844,436.3999938964844,445.3399963378906
814,814,814,2022-04-28,410.5299987792969,428.1099853515625,434.4400024414063
815,815,815,2022-04-29,395.9500122070313,417.4800109863281,426.7699890136719
816,816,816,2022-05-02,407.2900085449219,408.6700134277344,431.6700134277344
817,817,817,2022-05-03,407.5799865722656,413.9500122070313,420.4400024414063
818,818,818,2022-05-04,423.3500061035156,399.1199951171875,425.4700012207031
819,819,819,2022-05-05,400.510009765625,397.8999938964844,436.3999938964844
820,820,820,2022-05-06,391.010009765625,410.5299987792969,428.1099853515625
821,821,821,2022-05-09,376.9100036621094,395.9500122070313,417.4800109863281
822,822,822,2022-05-10,393.0299987792969,407.2900085449219,408.6700134277344
823,823,823,2022-05-11,379.3299865722656,407.5799865722656,413.9500122070313
824,824,824,2022-05-12,388.489990234375,423.3500061035156,399.1199951171875
825,825,825,2022-05-13,405.4500122070313,400.510009765625,397.8999938964844
826,826,826,2022-05-16,402.8599853515625,391.010009765625,410.5299987792969
827,827,827,2022-05-17,409.6499938964844,376.9100036621094,395.9500122070313
828,828,828,2022-05-18,397.8800048828125,393.0299987792969,407.2900085449219
829,829,829,2022-05-19,394.3800048828125,379.3299865722656,407.5799865722656
830,830,830,2022-05-20,399.0899963378906,388.489990234375,423.3500061035156
831,831,831,2022-05-23,406.760009765625,405.4500122070313,400.510009765625
832,832,832,2022-05-24,398.4100036621094,402.8599853515625,391.010009765625
833,833,833,2022-05-25,402.5,409.6499938964844,376.9100036621094
834,834,834,2022-05-26,408.6000061035156,397.8800048828125,393.0299987792969
835,835,835,2022-05-27,428.2200012207031,394.3800048828125,379.3299865722656
836,836,836,2022-05-31,416.4800109863281,399.0899963378906,388.489990234375
837,837,837,2022-06-01,418.1600036621094,406.760009765625,405.4500122070313
838,838,838,2022-06-02,441.2799987792969,398.4100036621094,402.8599853515625
839,839,839,2022-06-03,429.760009765625,402.5,409.6499938964844
840,840,840,2022-06-06,429.4599914550781,408.6000061035156,397.8800048828125
841,841,841,2022-06-07,433.4200134277344,428.2200012207031,394.3800048828125
842,842,842,2022-06-08,428.8399963378906,416.4800109863281,399.0899963378906
843,843,843,2022-06-09,426.4200134277344,418.1600036621094,406.760009765625
844,844,844,2022-06-10,393.8399963378906,441.2799987792969,398.4100036621094
845,845,845,2022-06-13,371.6499938964844,429.760009765625,402.5
846,846,846,2022-06-14,370.8200073242188,429.4599914550781,408.6000061035156
847,847,847,2022-06-15,376.9200134277344,433.4200134277344,428.2200012207031
848,848,848,2022-06-16,365.0799865722656,428.8399963378906,416.4800109863281
849,849,849,2022-06-17,360.7900085449219,426.4200134277344,418.1600036621094
850,850,850,2022-06-21,362.989990234375,393.8399963378906,441.2799987792969
851,851,851,2022-06-22,365.3299865722656,371.6499938964844,429.760009765625
852,852,852,2022-06-23,376.6400146484375,370.8200073242188,429.4599914550781
853,853,853,2022-06-24,387.7200012207031,376.9200134277344,433.4200134277344
854,854,854,2022-06-27,381.0700073242188,365.0799865722656,428.8399963378906
855,855,855,2022-06-28,365.6300048828125,360.7900085449219,426.4200134277344
856,856,856,2022-06-29,368.5,362.989990234375,393.8399963378906
857,857,857,2022-06-30,366.05999755859375,365.3299865722656,371.6499938964844
858,858,858,2022-07-01,368.4800109863281,376.6400146484375,370.8200073242188
859,859,859,2022-07-05,376.489990234375,387.7200012207031,376.9200134277344
860,860,860,2022-07-06,382.8299865722656,381.0700073242188,365.0799865722656
861,861,861,2022-07-07,390.8900146484375,365.6300048828125,360.7900085449219
862,862,862,2022-07-08,389.4400024414063,368.5,362.989990234375
863,863,863,2022-07-11,384.1600036621094,366.05999755859375,365.3299865722656
864,864,864,2022-07-12,375.5400085449219,368.4800109863281,376.6400146484375
865,865,865,2022-07-13,371.9400024414063,376.489990234375,387.7200012207031
866,866,866,2022-07-14,372.9599914550781,382.8299865722656,381.0700073242188
867,867,867,2022-07-15,379.8599853515625,390.8900146484375,365.6300048828125
868,868,868,2022-07-18,375.2300109863281,389.4400024414063,368.5
869,869,869,2022-07-19,387.8299865722656,384.1600036621094,366.05999755859375
870,870,870,2022-07-20,401.489990234375,375.5400085449219,368.4800109863281
871,871,871,2022-07-21,408.9100036621094,371.9400024414063,376.489990234375
872,872,872,2022-07-22,401.8999938964844,372.9599914550781,382.8299865722656
873,873,873,2022-07-25,391.9599914550781,379.8599853515625,390.8900146484375
874,874,874,2022-07-26,379.260009765625,375.2300109863281,389.4400024414063
875,875,875,2022-07-27,392.7799987792969,387.8299865722656,384.1600036621094
876,876,876,2022-07-28,403.5,401.489990234375,375.5400085449219
877,877,877,2022-07-29,410.1199951171875,408.9100036621094,371.9400024414063
878,878,878,2022-08-01,411.0899963378906,401.8999938964844,372.9599914550781
879,879,879,2022-08-02,409.9599914550781,391.9599914550781,379.8599853515625
880,880,880,2022-08-03,424.5400085449219,379.260009765625,375.2300109863281
881,881,881,2022-08-04,430.5899963378906,392.7799987792969,387.8299865722656
882,882,882,2022-08-05,433.4299926757813,403.5,401.489990234375
883,883,883,2022-08-08,434.3399963378906,410.1199951171875,408.9100036621094
884,884,884,2022-08-09,426.5700073242188,411.0899963378906,401.8999938964844
885,885,885,2022-08-10,438.3999938964844,409.9599914550781,391.9599914550781
886,886,886,2022-08-11,434.8900146484375,424.5400085449219,379.260009765625
887,887,887,2022-08-12,445.6700134277344,430.5899963378906,392.7799987792969
888,888,888,2022-08-15,451.0199890136719,433.4299926757813,403.5
889,889,889,2022-08-16,447.55999755859375,434.3399963378906,410.1199951171875
890,890,890,2022-08-17,437.8200073242188,426.5700073242188,411.0899963378906
891,891,891,2022-08-18,439.0299987792969,438.3999938964844,409.9599914550781
892,892,892,2022-08-19,425.05999755859375,434.8900146484375,424.5400085449219
893,893,893,2022-08-22,411.3500061035156,445.6700134277344,430.5899963378906
894,894,894,2022-08-23,410.4100036621094,451.0199890136719,433.4299926757813
895,895,895,2022-08-24,405.6499938964844,447.55999755859375,434.3399963378906
896,896,896,2022-08-25,403.9299926757813,437.8200073242188,426.5700073242188
897,897,897,2022-08-26,381.0199890136719,439.0299987792969,438.3999938964844
898,898,898,2022-08-29,375.260009765625,425.05999755859375,434.8900146484375
899,899,899,2022-08-30,375.0700073242188,411.3500061035156,445.6700134277344
900,900,900,2022-08-31,373.4400024414063,410.4100036621094,451.0199890136719
901,901,901,2022-09-01,370.5299987792969,405.6499938964844,447.55999755859375
902,902,902,2022-09-02,368.1400146484375,403.9299926757813,437.8200073242188
903,903,903,2022-09-06,368.2999877929688,381.0199890136719,439.0299987792969
904,904,904,2022-09-07,379.7200012207031,375.260009765625,425.05999755859375
905,905,905,2022-09-08,383.6300048828125,375.0700073242188,411.3500061035156
906,906,906,2022-09-09,394.7799987792969,373.4400024414063,410.4100036621094
907,907,907,2022-09-12,396.3599853515625,370.5299987792969,405.6499938964844
908,908,908,2022-09-13,368.3900146484375,368.1400146484375,403.9299926757813
909,909,909,2022-09-14,371.5199890136719,368.2999877929688,381.0199890136719
910,910,910,2022-09-15,309.1300048828125,379.7200012207031,375.260009765625
911,911,911,2022-09-16,299.5,383.6300048828125,375.0700073242188
912,912,912,2022-09-19,296.0599975585937,394.7799987792969,373.4400024414063
913,913,913,2022-09-20,291.0599975585937,396.3599853515625,370.5299987792969
914,914,914,2022-09-21,286.29998779296875,368.3900146484375,368.1400146484375
915,915,915,2022-09-22,287.0599975585937,371.5199890136719,368.2999877929688
916,916,916,2022-09-23,284.5599975585937,309.1300048828125,379.7200012207031
917,917,917,2022-09-26,276.9599914550781,299.5,383.6300048828125
918,918,918,2022-09-27,277.57000732421875,296.0599975585937,394.7799987792969
919,919,919,2022-09-28,281.3999938964844,291.0599975585937,396.3599853515625
920,920,920,2022-09-29,278.25,286.29998779296875,368.3900146484375
921,921,921,2022-09-30,275.20001220703125,287.0599975585937,371.5199890136719
922,922,922,2022-10-03,285.239990234375,284.5599975585937,309.1300048828125
923,923,923,2022-10-04,294.9700012207031,276.9599914550781,299.5
924,924,924,2022-10-05,297.3800048828125,277.57000732421875,296.0599975585937
925,925,925,2022-10-06,298.4100036621094,281.3999938964844,291.0599975585937
926,926,926,2022-10-07,288.7699890136719,278.25,286.29998779296875
927,927,927,2022-10-10,285.7200012207031,275.20001220703125,287.0599975585937
928,928,928,2022-10-11,284.8299865722656,285.239990234375,284.5599975585937
929,929,929,2022-10-12,286.1499938964844,294.9700012207031,276.9599914550781
930,930,930,2022-10-13,294.739990234375,297.3800048828125,277.57000732421875
931,931,931,2022-10-14,287.94000244140625,298.4100036621094,281.3999938964844
932,932,932,2022-10-17,293.5,288.7699890136719,278.25
933,933,933,2022-10-18,292.9800109863281,285.7200012207031,275.20001220703125
934,934,934,2022-10-19,299.8299865722656,284.8299865722656,285.239990234375
935,935,935,2022-10-20,302.3800048828125,286.1499938964844,294.9700012207031
936,936,936,2022-10-21,306.3699951171875,294.739990234375,297.3800048828125
937,937,937,2022-10-24,316.2200012207031,287.94000244140625,298.4100036621094
938,938,938,2022-10-25,323.7900085449219,293.5,288.7699890136719
939,939,939,2022-10-26,320.4800109863281,292.9800109863281,285.7200012207031
940,940,940,2022-10-27,318.6499938964844,299.8299865722656,284.8299865722656
941,941,941,2022-10-28,325.67999267578125,302.3800048828125,286.1499938964844
942,942,942,2022-10-31,318.5,306.3699951171875,294.739990234375
943,943,943,2022-11-01,316.0199890136719,316.2200012207031,287.94000244140625
944,944,944,2022-11-02,301.2200012207031,323.7900085449219,293.5
945,945,945,2022-11-03,285.92999267578125,320.4800109863281,292.9800109863281
946,946,946,2022-11-04,285.75,318.6499938964844,299.8299865722656
947,947,947,2022-11-07,299.5400085449219,325.67999267578125,302.3800048828125
948,948,948,2022-11-08,302.1700134277344,318.5,306.3699951171875
949,949,949,2022-11-09,298.8699951171875,316.0199890136719,316.2200012207031
950,950,950,2022-11-10,329.95001220703125,301.2200012207031,323.7900085449219
951,951,951,2022-11-11,341.1499938964844,285.92999267578125,320.4800109863281
952,952,952,2022-11-14,340.3699951171875,285.75,318.6499938964844
953,953,953,2022-11-15,345.9599914550781,299.5400085449219,325.67999267578125
954,954,954,2022-11-16,338.4100036621094,302.1700134277344,318.5
955,955,955,2022-11-17,337.8299865722656,298.8699951171875,316.0199890136719
956,956,956,2022-11-18,330.8599853515625,329.95001220703125,301.2200012207031
957,957,957,2022-11-21,321.489990234375,341.1499938964844,285.92999267578125
958,958,958,2022-11-22,330.8800048828125,340.3699951171875,285.75
959,959,959,2022-11-23,335.7799987792969,345.9599914550781,299.5400085449219
960,960,960,2022-11-25,334.29998779296875,338.4100036621094,302.1700134277344
961,961,961,2022-11-28,328.9700012207031,337.8299865722656,298.8699951171875
962,962,962,2022-11-29,326.7799987792969,330.8599853515625,329.95001220703125
963,963,963,2022-11-30,344.92999267578125,321.489990234375,341.1499938964844
964,964,964,2022-12-01,344.1099853515625,330.8800048828125,340.3699951171875
965,965,965,2022-12-02,341.5299987792969,335.7799987792969,345.9599914550781
966,966,966,2022-12-05,334.0899963378906,334.29998779296875,338.4100036621094
967,967,967,2022-12-06,331.1499938964844,328.9700012207031,337.8299865722656
968,968,968,2022-12-07,326.67999267578125,326.7799987792969,330.8599853515625
969,969,969,2022-12-08,332.5799865722656,344.92999267578125,321.489990234375
970,970,970,2022-12-09,330.6400146484375,344.1099853515625,330.8800048828125
971,971,971,2022-12-12,338.1700134277344,341.5299987792969,335.7799987792969
972,972,972,2022-12-13,342.4599914550781,334.0899963378906,334.29998779296875
973,973,973,2022-12-14,339.9200134277344,331.1499938964844,328.9700012207031
974,974,974,2022-12-15,328.7099914550781,326.67999267578125,326.7799987792969
975,975,975,2022-12-16,338.5400085449219,332.5799865722656,344.92999267578125
976,976,976,2022-12-19,328.760009765625,330.6400146484375,344.1099853515625
977,977,977,2022-12-20,338.2200012207031,338.1700134277344,341.5299987792969
978,978,978,2022-12-21,341.3800048828125,342.4599914550781,334.0899963378906
979,979,979,2022-12-22,336.5199890136719,339.9200134277344,331.1499938964844
980,980,980,2022-12-23,338.45001220703125,328.7099914550781,326.67999267578125
981,981,981,2022-12-27,335.0899963378906,338.5400085449219,332.5799865722656
982,982,982,2022-12-28,328.3299865722656,328.760009765625,330.6400146484375
983,983,983,2022-12-29,337.5799865722656,338.2200012207031,338.1700134277344
984,984,984,2022-12-30,336.5299987792969,341.3800048828125,342.4599914550781
985,985,985,2023-01-03,336.9200134277344,336.5199890136719,339.9200134277344
986,986,986,2023-01-04,341.4100036621094,338.45001220703125,328.7099914550781
987,987,987,2023-01-05,328.44000244140625,335.0899963378906,338.5400085449219
988,988,988,2023-01-06,332.75,328.3299865722656,328.760009765625
989,989,989,2023-01-09,341.9800109863281,337.5799865722656,338.2200012207031
990,990,990,2023-01-10,338.70001220703125,336.5299987792969,341.3800048828125
991,991,991,2023-01-11,342.92999267578125,336.9200134277344,336.5199890136719
992,992,992,2023-01-12,344.5400085449219,341.4100036621094,338.45001220703125
993,993,993,2023-01-13,344.3800048828125,328.44000244140625,335.0899963378906
994,994,994,2023-01-17,344.3800048828125,332.75,328.3299865722656
995,995,995,2023-01-18,341.3099975585937,341.9800109863281,337.5799865722656
996,996,996,2023-01-19,342.5299987792969,338.70001220703125,336.5299987792969
997,997,997,2023-01-20,356.3800048828125,342.92999267578125,336.9200134277344
998,998,998,2023-01-23,364.9800109863281,344.5400085449219,341.4100036621094
999,999,999,2023-01-24,361.3200073242188,344.3800048828125,328.44000244140625
1000,1000,1000,2023-01-25,358.1700134277344,344.3800048828125,332.75
1001,1001,1001,2023-01-26,365.8200073242188,341.3099975585937,341.9800109863281
1002,1002,1002,2023-01-27,370.7099914550781,342.5299987792969,338.70001220703125
1003,1003,1003,2023-01-30,363.4200134277344,356.3800048828125,342.92999267578125
1004,1004,1004,2023-01-31,370.3399963378906,364.9800109863281,344.5400085449219
1005,1005,1005,2023-02-01,383.9200134277344,361.3200073242188,344.3800048828125
1006,1006,1006,2023-02-02,392.2300109863281,358.1700134277344,344.3800048828125
1007,1007,1007,2023-02-03,379.3299865722656,365.8200073242188,341.3099975585937
1008,1008,1008,2023-02-06,375.2300109863281,370.7099914550781,342.5299987792969
1009,1009,1009,2023-02-07,383.8200073242188,363.4200134277344,356.3800048828125
1010,1010,1010,2023-02-08,378.3599853515625,370.3399963378906,364.9800109863281
1011,1011,1011,2023-02-09,375.80999755859375,383.9200134277344,361.3200073242188
1012,1012,1012,2023-02-10,370.989990234375,392.2300109863281,358.1700134277344
1013,1013,1013,2023-02-13,375.0,379.3299865722656,365.8200073242188
1014,1014,1014,2023-02-14,377.8999938964844,375.2300109863281,370.7099914550781
1015,1015,1015,2023-02-15,375.9400024414063,383.8200073242188,363.4200134277344
1016,1016,1016,2023-02-16,365.1600036621094,378.3599853515625,370.3399963378906
1017,1017,1017,2023-02-17,356.8500061035156,375.80999755859375,383.9200134277344
1018,1018,1018,2023-02-21,346.70001220703125,370.989990234375,392.2300109863281
1019,1019,1019,2023-02-22,348.7200012207031,375.0,379.3299865722656
1020,1020,1020,2023-02-23,347.0199890136719,377.8999938964844,375.2300109863281
1021,1021,1021,2023-02-24,320.5400085449219,375.9400024414063,383.8200073242188
1022,1022,1022,2023-02-27,322.32000732421875,365.1600036621094,378.3599853515625
1023,1023,1023,2023-02-28,323.95001220703125,356.8500061035156,375.80999755859375
1024,1024,1024,2023-03-01,323.3800048828125,346.70001220703125,370.989990234375
1025,1025,1025,2023-03-02,333.5,348.7200012207031,375.0
1026,1026,1026,2023-03-03,344.0400085449219,347.0199890136719,377.8999938964844
1027,1027,1027,2023-03-06,347.0199890136719,320.5400085449219,375.9400024414063
1028,1028,1028,2023-03-07,344.79998779296875,322.32000732421875,365.1600036621094
1029,1029,1029,2023-03-08,345.8399963378906,323.95001220703125,356.8500061035156
1030,1030,1030,2023-03-09,338.3699951171875,323.3800048828125,346.70001220703125
1031,1031,1031,2023-03-10,329.29998779296875,333.5,348.7200012207031
1032,1032,1032,2023-03-13,324.2699890136719,344.0400085449219,347.0199890136719
1033,1033,1033,2023-03-14,333.3299865722656,347.0199890136719,320.5400085449219
1034,1034,1034,2023-03-15,333.6099853515625,344.79998779296875,322.32000732421875
1035,1035,1035,2023-03-16,353.2900085449219,345.8399963378906,323.95001220703125
1036,1036,1036,2023-03-17,358.1400146484375,338.3699951171875,323.3800048828125
1037,1037,1037,2023-03-20,362.8800048828125,329.29998779296875,333.5
1038,1038,1038,2023-03-21,374.2200012207031,324.2699890136719,344.0400085449219
1039,1039,1039,2023-03-22,361.7099914550781,333.3299865722656,347.0199890136719
1040,1040,1040,2023-03-23,369.0,333.6099853515625,344.79998779296875
1041,1041,1041,2023-03-24,374.9599914550781,353.2900085449219,345.8399963378906
1042,1042,1042,2023-03-27,373.1499938964844,358.1400146484375,338.3699951171875
1043,1043,1043,2023-03-28,373.3999938964844,362.8800048828125,329.29998779296875
1044,1044,1044,2023-03-29,379.1600036621094,374.2200012207031,324.2699890136719
1045,1045,1045,2023-03-30,381.8999938964844,361.7099914550781,333.3299865722656
1046,1046,1046,2023-03-31,385.3699951171875,369.0,333.6099853515625
1047,1047,1047,2023-04-03,380.0799865722656,374.9599914550781,353.2900085449219
1048,1048,1048,2023-04-04,385.1499938964844,373.1499938964844,358.1400146484375
1049,1049,1049,2023-04-05,382.0199890136719,373.3999938964844,362.8800048828125
1050,1050,1050,2023-04-06,380.6000061035156,379.1600036621094,374.2200012207031
1051,1051,1051,2023-04-10,376.25,381.8999938964844,361.7099914550781
1052,1052,1052,2023-04-11,371.1099853515625,385.3699951171875,369.0
1053,1053,1053,2023-04-12,369.8900146484375,380.0799865722656,374.9599914550781
1054,1054,1054,2023-04-13,378.7999877929688,385.1499938964844,373.1499938964844
1055,1055,1055,2023-04-14,379.3800048828125,382.0199890136719,373.3999938964844
1056,1056,1056,2023-04-17,377.9200134277344,380.6000061035156,379.1600036621094
1057,1057,1057,2023-04-18,377.5499877929688,376.25,381.8999938964844
1058,1058,1058,2023-04-19,380.1099853515625,371.1099853515625,385.3699951171875
1059,1059,1059,2023-04-20,380.260009765625,369.8900146484375,380.0799865722656
1060,1060,1060,2023-04-21,377.6700134277344,378.7999877929688,385.1499938964844
1061,1061,1061,2023-04-24,377.3399963378906,379.3800048828125,382.0199890136719
1062,1062,1062,2023-04-25,369.5899963378906,377.9200134277344,380.6000061035156
1063,1063,1063,2023-04-26,363.05999755859375,377.5499877929688,376.25
1064,1064,1064,2023-04-27,371.4200134277344,380.1099853515625,371.1099853515625
1065,1065,1065,2023-04-28,377.55999755859375,380.260009765625,369.8900146484375
1066,1066,1066,2023-05-01,374.1499938964844,377.6700134277344,378.7999877929688
1067,1067,1067,2023-05-02,368.6600036621094,377.3399963378906,379.3800048828125
1068,1068,1068,2023-05-03,345.25,369.5899963378906,377.9200134277344
1069,1069,1069,2023-05-04,335.8299865722656,363.05999755859375,377.5499877929688
1070,1070,1070,2023-05-05,348.3999938964844,371.4200134277344,380.1099853515625
1071,1071,1071,2023-05-08,344.0599975585937,377.55999755859375,380.260009765625
1072,1072,1072,2023-05-09,342.6499938964844,374.1499938964844,377.6700134277344
1073,1073,1073,2023-05-10,344.0199890136719,368.6600036621094,377.3399963378906
1074,1074,1074,2023-05-11,341.5799865722656,345.25,369.5899963378906
1075,1075,1075,2023-05-12,335.45001220703125,335.8299865722656,363.05999755859375
1076,1076,1076,2023-05-15,345.6700134277344,348.3999938964844,371.4200134277344
1077,1077,1077,2023-05-16,345.1099853515625,344.0599975585937,377.55999755859375
1078,1078,1078,2023-05-17,356.6300048828125,342.6499938964844,374.1499938964844
1079,1079,1079,2023-05-18,360.4299926757813,344.0199890136719,368.6600036621094
1080,1080,1080,2023-05-19,371.25,341.5799865722656,345.25
1081,1081,1081,2023-05-22,372.0499877929688,335.45001220703125,335.8299865722656
1082,1082,1082,2023-05-23,370.4200134277344,345.6700134277344,348.3999938964844
1083,1083,1083,2023-05-24,365.760009765625,345.1099853515625,344.0599975585937
1084,1084,1084,2023-05-25,392.05999755859375,356.6300048828125,342.6499938964844
1085,1085,1085,2023-05-26,415.3900146484375,360.4299926757813,344.0199890136719
1086,1086,1086,2023-05-30,417.2099914550781,371.25,341.5799865722656
1087,1087,1087,2023-05-31,417.7900085449219,372.0499877929688,335.45001220703125
1088,1088,1088,2023-06-01,426.75,370.4200134277344,345.6700134277344
1089,1089,1089,2023-06-02,436.3699951171875,365.760009765625,345.1099853515625
1090,1090,1090,2023-06-05,434.1799926757813,392.05999755859375,356.6300048828125
1091,1091,1091,2023-06-06,432.8900146484375,415.3900146484375,360.4299926757813
1092,1092,1092,2023-06-07,418.3200073242188,417.2099914550781,371.25
1093,1093,1093,2023-06-08,439.0299987792969,417.7900085449219,372.0499877929688
1094,1094,1094,2023-06-09,454.0,426.75,370.4200134277344
1095,1095,1095,2023-06-12,474.6300048828125,436.3699951171875,365.760009765625
1096,1096,1096,2023-06-13,478.989990234375,434.1799926757813,392.05999755859375
1097,1097,1097,2023-06-14,479.5299987792969,432.8900146484375,415.3900146484375
1098,1098,1098,2023-06-15,490.9100036621094,418.3200073242188,417.2099914550781
1099,1099,1099,2023-06-16,495.1799926757813,439.0299987792969,417.7900085449219
1100,1100,1100,2023-06-20,485.8599853515625,454.0,426.75
1101,1101,1101,2023-06-21,477.4800109863281,474.6300048828125,436.3699951171875
1102,1102,1102,2023-06-22,477.5799865722656,478.989990234375,434.1799926757813
1103,1103,1103,2023-06-23,484.7200012207031,479.5299987792969,432.8900146484375
1104,1104,1104,2023-06-26,479.510009765625,490.9100036621094,418.3200073242188
1105,1105,1105,2023-06-27,489.2699890136719,495.1799926757813,439.0299987792969
1106,1106,1106,2023-06-28,482.4299926757813,485.8599853515625,454.0
1107,1107,1107,2023-06-29,483.7699890136719,477.4800109863281,474.6300048828125
1108,1108,1108,2023-06-30,488.989990234375,477.5799865722656,478.989990234375
1109,1109,1109,2023-07-03,485.2099914550781,484.7200012207031,479.5299987792969
1110,1110,1110,2023-07-05,487.260009765625,479.510009765625,490.9100036621094
1111,1111,1111,2023-07-06,481.2900085449219,489.2699890136719,495.1799926757813
1112,1112,1112,2023-07-07,485.2699890136719,482.4299926757813,485.8599853515625
1113,1113,1113,2023-07-10,496.3500061035156,483.7699890136719,477.4800109863281
1114,1114,1114,2023-07-11,504.739990234375,488.989990234375,477.5799865722656
1115,1115,1115,2023-07-12,507.3599853515625,485.2099914550781,484.7200012207031
1116,1116,1116,2023-07-13,517.280029296875,487.260009765625,479.510009765625
1117,1117,1117,2023-07-14,514.8300170898438,481.2900085449219,489.2699890136719
1118,1118,1118,2023-07-17,522.0,485.2699890136719,482.4299926757813
1119,1119,1119,2023-07-18,532.22998046875,496.3500061035156,483.7699890136719
1120,1120,1120,2023-07-19,527.1699829101562,504.739990234375,488.989990234375
1121,1121,1121,2023-07-20,516.8800048828125,507.3599853515625,485.2099914550781
1122,1122,1122,2023-07-21,520.22998046875,517.280029296875,487.260009765625
1123,1123,1123,2023-07-24,523.8599853515625,514.8300170898438,481.2900085449219
1124,1124,1124,2023-07-25,525.3400268554688,522.0,485.2699890136719
1125,1125,1125,2023-07-26,514.5499877929688,532.22998046875,496.3500061035156
1126,1126,1126,2023-07-27,513.969970703125,527.1699829101562,504.739990234375
1127,1127,1127,2023-07-28,528.8699951171875,516.8800048828125,507.3599853515625
1128,1128,1128,2023-07-31,546.1699829101562,520.22998046875,517.280029296875
1129,1129,1129,2023-08-01,549.0999755859375,523.8599853515625,514.8300170898438
1130,1130,1130,2023-08-02,530.2999877929688,525.3400268554688,522.0
1131,1131,1131,2023-08-03,523.760009765625,514.5499877929688,532.22998046875
1132,1132,1132,2023-08-04,526.8800048828125,513.969970703125,527.1699829101562
1133,1133,1133,2023-08-07,529.72998046875,528.8699951171875,516.8800048828125
1134,1134,1134,2023-08-08,520.5999755859375,546.1699829101562,520.22998046875
1135,1135,1135,2023-08-09,513.780029296875,549.0999755859375,523.8599853515625
1136,1136,1136,2023-08-10,515.8300170898438,530.2999877929688,525.3400268554688
1137,1137,1137,2023-08-11,508.4500122070313,523.760009765625,514.5499877929688
1138,1138,1138,2023-08-14,522.25,526.8800048828125,513.969970703125
1139,1139,1139,2023-08-15,518.7000122070312,529.72998046875,528.8699951171875
1140,1140,1140,2023-08-16,514.489990234375,520.5999755859375,546.1699829101562
1141,1141,1141,2023-08-17,511.6700134277344,513.780029296875,549.0999755859375
1142,1142,1142,2023-08-18,508.1300048828125,515.8300170898438,530.2999877929688
1143,1143,1143,2023-08-21,520.469970703125,508.4500122070313,523.760009765625
1144,1144,1144,2023-08-22,519.47998046875,522.25,526.8800048828125
1145,1145,1145,2023-08-23,530.7100219726562,518.7000122070312,529.72998046875
1146,1146,1146,2023-08-24,512.4299926757812,514.489990234375,520.5999755859375
1147,1147,1147,2023-08-25,525.0599975585938,511.6700134277344,513.780029296875
1148,1148,1148,2023-08-28,529.9199829101562,508.1300048828125,515.8300170898438
