,Unnamed: 0.1,Unnamed: 0,Date,HII,HII_6m,HII_12m
762,762,762,2022-02-11,175.7299346923828,175.40501403808594,183.423583984375
763,763,763,2022-02-14,173.23548889160156,174.5257110595703,180.0880584716797
764,764,764,2022-02-15,172.15553283691406,175.87330627441406,179.36170959472656
765,765,765,2022-02-16,174.49705505371094,177.76564025878906,178.91250610351562
766,766,766,2022-02-17,176.7334747314453,178.90298461914062,177.30690002441406
767,767,767,2022-02-18,177.85166931152344,171.69676208496094,178.73092651367188
768,768,768,2022-02-22,178.606689453125,175.7299346923828,175.40501403808594
769,769,769,2022-02-23,179.09410095214844,173.23548889160156,174.5257110595703
770,770,770,2022-02-24,184.6532287597656,172.15553283691406,175.87330627441406
771,771,771,2022-02-25,192.22250366210932,174.49705505371094,177.76564025878906
772,772,772,2022-02-28,196.58897399902344,176.7334747314453,178.90298461914062
773,773,773,2022-03-01,196.3485565185547,177.85166931152344,171.69676208496094
774,774,774,2022-03-02,200.5323181152344,178.606689453125,175.7299346923828
775,775,775,2022-03-03,202.93679809570312,179.09410095214844,173.23548889160156
776,776,776,2022-03-04,209.707748413086,184.6532287597656,172.15553283691406
777,777,777,2022-03-07,210.3713836669922,192.22250366210932,174.49705505371094
778,778,778,2022-03-08,201.43641662597656,196.58897399902344,176.7334747314453
779,779,779,2022-03-09,200.1957092285156,196.3485565185547,177.85166931152344
780,780,780,2022-03-10,202.619384765625,200.5323181152344,178.606689453125
781,781,781,2022-03-11,198.1951904296875,202.93679809570312,179.09410095214844
782,782,782,2022-03-14,194.22300720214844,209.707748413086,184.6532287597656
783,783,783,2022-03-15,194.7615966796875,210.3713836669922,192.22250366210932
784,784,784,2022-03-16,186.93267822265625,201.43641662597656,196.58897399902344
785,785,785,2022-03-17,189.78916931152344,200.1957092285156,196.3485565185547
786,786,786,2022-03-18,186.2882843017578,202.619384765625,200.5323181152344
787,787,787,2022-03-21,193.0015563964844,198.1951904296875,202.93679809570312
788,788,788,2022-03-22,193.3574066162109,194.22300720214844,209.707748413086
789,789,789,2022-03-23,195.2809600830078,194.7615966796875,210.3713836669922
790,790,790,2022-03-24,195.8099365234375,186.93267822265625,201.43641662597656
791,791,791,2022-03-25,198.0989990234375,189.78916931152344,200.1957092285156
792,792,792,2022-03-28,192.6937713623047,186.2882843017578,202.619384765625
793,793,793,2022-03-29,194.53077697753903,193.0015563964844,198.1951904296875
794,794,794,2022-03-30,195.55026245117188,193.3574066162109,194.22300720214844
795,795,795,2022-03-31,191.8185272216797,195.2809600830078,194.7615966796875
796,796,796,2022-04-01,194.8866577148437,195.8099365234375,186.93267822265625
797,797,797,2022-04-04,194.1557006835937,198.0989990234375,189.78916931152344
798,798,798,2022-04-05,193.434326171875,192.6937713623047,186.2882843017578
799,799,799,2022-04-06,194.3865203857422,194.53077697753903,193.0015563964844
800,800,800,2022-04-07,199.9744873046875,195.55026245117188,193.3574066162109
801,801,801,2022-04-08,198.0316925048828,191.8185272216797,195.2809600830078
802,802,802,2022-04-11,197.3969116210937,194.8866577148437,195.8099365234375
803,803,803,2022-04-12,201.94615173339844,194.1557006835937,198.0989990234375
804,804,804,2022-04-13,204.8026428222656,193.434326171875,192.6937713623047
805,805,805,2022-04-14,214.16082763671875,194.3865203857422,194.53077697753903
806,806,806,2022-04-18,214.36280822753903,199.9744873046875,195.55026245117188
807,807,807,2022-04-19,215.54579162597656,198.0316925048828,191.8185272216797
808,808,808,2022-04-20,218.6042938232422,197.3969116210937,194.8866577148437
809,809,809,2022-04-21,213.4971923828125,201.94615173339844,194.1557006835937
810,810,810,2022-04-22,213.679916381836,204.8026428222656,193.434326171875
811,811,811,2022-04-25,210.1790313720703,214.16082763671875,194.3865203857422
812,812,812,2022-04-26,210.30406188964844,214.36280822753903,199.9744873046875
813,813,813,2022-04-27,211.44859313964844,215.54579162597656,198.0316925048828
814,814,814,2022-04-28,209.7462310791016,218.6042938232422,197.3969116210937
815,815,815,2022-04-29,204.6102905273437,213.4971923828125,201.94615173339844
816,816,816,2022-05-02,204.2159576416016,213.679916381836,204.8026428222656
817,817,817,2022-05-03,206.5531005859375,210.1790313720703,214.16082763671875
818,818,818,2022-05-04,213.651107788086,210.30406188964844,214.36280822753903
819,819,819,2022-05-05,211.3427734375,211.44859313964844,215.54579162597656
820,820,820,2022-05-06,207.98617553710932,209.7462310791016,218.6042938232422
821,821,821,2022-05-09,201.95578002929688,204.6102905273437,213.4971923828125
822,822,822,2022-05-10,201.6383514404297,204.2159576416016,213.679916381836
823,823,823,2022-05-11,198.1566925048828,206.5531005859375,210.1790313720703
824,824,824,2022-05-12,195.9830780029297,213.651107788086,210.30406188964844
825,825,825,2022-05-13,195.99269104003903,211.3427734375,211.44859313964844
826,826,826,2022-05-16,196.9544982910156,207.98617553710932,209.7462310791016
827,827,827,2022-05-17,200.9843597412109,201.95578002929688,204.6102905273437
828,828,828,2022-05-18,195.088607788086,201.6383514404297,204.2159576416016
829,829,829,2022-05-19,193.05923461914065,198.1566925048828,206.5531005859375
830,830,830,2022-05-20,190.20274353027344,195.9830780029297,213.651107788086
831,831,831,2022-05-23,192.9342041015625,195.99269104003903,211.3427734375
832,832,832,2022-05-24,196.28121948242188,196.9544982910156,207.98617553710932
833,833,833,2022-05-25,198.2432556152344,200.9843597412109,201.95578002929688
834,834,834,2022-05-26,204.58889770507807,195.088607788086,201.6383514404297
835,835,835,2022-05-27,207.39414978027344,193.05923461914065,198.1566925048828
836,836,836,2022-05-31,203.5829162597656,190.20274353027344,195.9830780029297
837,837,837,2022-06-01,203.5829162597656,192.9342041015625,195.99269104003903
838,838,838,2022-06-02,204.87911987304688,196.28121948242188,196.9544982910156
839,839,839,2022-06-03,205.88514709472656,198.2432556152344,200.9843597412109
840,840,840,2022-06-06,205.56591796875,204.58889770507807,195.088607788086
841,841,841,2022-06-07,209.0772857666016,207.39414978027344,193.05923461914065
842,842,842,2022-06-08,207.24905395507807,203.5829162597656,190.20274353027344
843,843,843,2022-06-09,207.0072326660156,203.5829162597656,192.9342041015625
844,844,844,2022-06-10,205.0629272460937,204.87911987304688,196.28121948242188
845,845,845,2022-06-13,200.55517578125,205.88514709472656,198.2432556152344
846,846,846,2022-06-14,198.1175079345703,205.56591796875,204.58889770507807
847,847,847,2022-06-15,198.9494171142578,209.0772857666016,207.39414978027344
848,848,848,2022-06-16,194.4900665283203,207.24905395507807,203.5829162597656
849,849,849,2022-06-17,194.0837860107422,207.0072326660156,203.5829162597656
850,850,850,2022-06-21,202.5188446044922,205.0629272460937,204.87911987304688
851,851,851,2022-06-22,202.6059112548828,200.55517578125,205.88514709472656
852,852,852,2022-06-23,203.1379547119141,198.1175079345703,205.56591796875
853,853,853,2022-06-24,208.30343627929688,198.9494171142578,209.0772857666016
854,854,854,2022-06-27,211.2344207763672,194.4900665283203,207.24905395507807
855,855,855,2022-06-28,210.0833282470703,194.0837860107422,207.0072326660156
856,856,856,2022-06-29,208.83546447753903,202.5188446044922,205.0629272460937
857,857,857,2022-06-30,210.7024078369141,202.6059112548828,200.55517578125
858,858,858,2022-07-01,213.7397918701172,203.1379547119141,198.1175079345703
859,859,859,2022-07-05,203.00250244140625,208.30343627929688,198.9494171142578
860,860,860,2022-07-06,207.24905395507807,211.2344207763672,194.4900665283203
861,861,861,2022-07-07,210.2090759277344,210.0833282470703,194.0837860107422
862,862,862,2022-07-08,208.6323089599609,208.83546447753903,202.5188446044922
863,863,863,2022-07-11,208.77745056152344,210.7024078369141,202.6059112548828
864,864,864,2022-07-12,205.25636291503903,213.7397918701172,203.1379547119141
865,865,865,2022-07-13,201.43544006347656,203.00250244140625,208.30343627929688
866,866,866,2022-07-14,197.4790802001953,207.24905395507807,211.2344207763672
867,867,867,2022-07-15,197.94342041015625,210.2090759277344,210.0833282470703
868,868,868,2022-07-18,195.23489379882807,208.6323089599609,208.83546447753903
869,869,869,2022-07-19,200.35205078125,208.77745056152344,210.7024078369141
870,870,870,2022-07-20,202.0738525390625,205.25636291503903,213.7397918701172
871,871,871,2022-07-21,201.9287872314453,201.43544006347656,203.00250244140625
872,872,872,2022-07-22,201.9094390869141,197.4790802001953,207.24905395507807
873,873,873,2022-07-25,203.69900512695312,197.94342041015625,210.2090759277344
874,874,874,2022-07-26,203.6602783203125,195.23489379882807,208.6323089599609
875,875,875,2022-07-27,203.495849609375,200.35205078125,208.77745056152344
876,876,876,2022-07-28,205.53689575195312,202.0738525390625,205.25636291503903
877,877,877,2022-07-29,209.75442504882807,201.9287872314453,201.43544006347656
878,878,878,2022-08-01,210.52828979492188,201.9094390869141,197.4790802001953
879,879,879,2022-08-02,210.3638610839844,203.69900512695312,197.94342041015625
880,880,880,2022-08-03,211.5439910888672,203.6602783203125,195.23489379882807
881,881,881,2022-08-04,221.3332672119141,203.495849609375,200.35205078125
882,882,882,2022-08-05,220.1434783935547,205.53689575195312,202.0738525390625
883,883,883,2022-08-08,215.8002014160156,209.75442504882807,201.9287872314453
884,884,884,2022-08-09,218.1217803955078,210.52828979492188,201.9094390869141
885,885,885,2022-08-10,219.601791381836,210.3638610839844,203.69900512695312
886,886,886,2022-08-11,219.9113311767578,211.5439910888672,203.6602783203125
887,887,887,2022-08-12,222.92938232421875,221.3332672119141,203.495849609375
888,888,888,2022-08-15,224.9607391357422,220.1434783935547,205.53689575195312
889,889,889,2022-08-16,225.90872192382807,215.8002014160156,209.75442504882807
890,890,890,2022-08-17,228.45278930664065,218.1217803955078,210.52828979492188
891,891,891,2022-08-18,229.0428466796875,219.601791381836,210.3638610839844
892,892,892,2022-08-19,227.7950134277344,219.9113311767578,211.5439910888672
893,893,893,2022-08-22,227.3113555908203,222.92938232421875,221.3332672119141
894,894,894,2022-08-23,228.4237670898437,224.9607391357422,220.1434783935547
895,895,895,2022-08-24,231.509521484375,225.90872192382807,215.8002014160156
896,896,896,2022-08-25,234.84390258789065,228.45278930664065,218.1217803955078
897,897,897,2022-08-26,229.6138916015625,229.0428466796875,219.601791381836
898,898,898,2022-08-29,229.1569976806641,227.7950134277344,219.9113311767578
899,899,899,2022-08-30,225.11300659179688,227.3113555908203,222.92938232421875
900,900,900,2022-08-31,223.83953857421875,228.4237670898437,224.9607391357422
901,901,901,2022-09-01,221.13705444335932,231.509521484375,225.90872192382807
902,902,902,2022-09-02,220.4760284423828,234.84390258789065,228.45278930664065
903,903,903,2022-09-06,222.6924285888672,229.6138916015625,229.0428466796875
904,904,904,2022-09-07,226.16290283203125,229.1569976806641,227.7950134277344
905,905,905,2022-09-08,225.7157287597656,225.11300659179688,227.3113555908203
906,906,906,2022-09-09,228.73898315429688,223.83953857421875,228.4237670898437
907,907,907,2022-09-12,228.4473571777344,221.13705444335932,231.509521484375
908,908,908,2022-09-13,222.8965759277344,220.4760284423828,234.84390258789065
909,909,909,2022-09-14,226.3767547607422,222.6924285888672,229.6138916015625
910,910,910,2022-09-15,225.8226318359375,226.16290283203125,229.1569976806641
911,911,911,2022-09-16,225.637939453125,225.7157287597656,225.11300659179688
912,912,912,2022-09-19,228.06825256347656,228.73898315429688,223.83953857421875
913,913,913,2022-09-20,226.31842041015625,228.4473571777344,221.13705444335932
914,914,914,2022-09-21,226.0948486328125,222.8965759277344,220.4760284423828
915,915,915,2022-09-22,228.9334259033203,226.3767547607422,222.6924285888672
916,916,916,2022-09-23,223.8492431640625,225.8226318359375,226.16290283203125
917,917,917,2022-09-26,220.5343475341797,225.637939453125,225.7157287597656
918,918,918,2022-09-27,218.6289825439453,228.06825256347656,228.73898315429688
919,919,919,2022-09-28,219.0664520263672,226.31842041015625,228.4473571777344
920,920,920,2022-09-29,217.10275268554688,226.0948486328125,222.8965759277344
921,921,921,2022-09-30,215.32379150390625,228.9334259033203,226.3767547607422
922,922,922,2022-10-03,220.7482147216797,223.8492431640625,225.8226318359375
923,923,923,2022-10-04,225.7157287597656,220.5343475341797,225.637939453125
924,924,924,2022-10-05,226.5128631591797,218.6289825439453,228.06825256347656
925,925,925,2022-10-06,225.3560333251953,219.0664520263672,226.31842041015625
926,926,926,2022-10-07,226.3864898681641,217.10275268554688,226.0948486328125
927,927,927,2022-10-10,228.5056915283203,215.32379150390625,228.9334259033203
928,928,928,2022-10-11,228.15573120117188,220.7482147216797,223.8492431640625
929,929,929,2022-10-12,220.3787841796875,225.7157287597656,220.5343475341797
930,930,930,2022-10-13,224.22837829589844,226.5128631591797,218.6289825439453
931,931,931,2022-10-14,216.9472198486328,225.3560333251953,219.0664520263672
932,932,932,2022-10-17,221.6522674560547,226.3864898681641,217.10275268554688
933,933,933,2022-10-18,231.91781616210932,228.5056915283203,215.32379150390625
934,934,934,2022-10-19,236.3603973388672,228.15573120117188,220.7482147216797
935,935,935,2022-10-20,236.2340087890625,220.3787841796875,225.7157287597656
936,936,936,2022-10-21,242.92218017578125,224.22837829589844,226.5128631591797
937,937,937,2022-10-24,245.05111694335932,216.9472198486328,225.3560333251953
938,938,938,2022-10-25,245.6635589599609,221.6522674560547,226.3864898681641
939,939,939,2022-10-26,244.26370239257807,231.91781616210932,228.5056915283203
940,940,940,2022-10-27,246.57733154296875,236.3603973388672,228.15573120117188
941,941,941,2022-10-28,250.1838836669922,236.2340087890625,220.3787841796875
942,942,942,2022-10-31,249.9019927978516,242.92218017578125,224.22837829589844
943,943,943,2022-11-01,249.67837524414065,245.05111694335932,216.9472198486328
944,944,944,2022-11-02,246.7037048339844,245.6635589599609,221.6522674560547
945,945,945,2022-11-03,237.439453125,244.26370239257807,231.91781616210932
946,946,946,2022-11-04,237.14779663085932,246.57733154296875,236.3603973388672
947,947,947,2022-11-07,237.5269470214844,250.1838836669922,236.2340087890625
948,948,948,2022-11-08,237.71163940429688,249.9019927978516,242.92218017578125
949,949,949,2022-11-09,232.1316680908203,249.67837524414065,245.05111694335932
950,950,950,2022-11-10,237.36167907714844,246.7037048339844,245.6635589599609
951,951,951,2022-11-11,221.23426818847656,237.439453125,244.26370239257807
952,952,952,2022-11-14,214.9543914794922,237.14779663085932,246.57733154296875
953,953,953,2022-11-15,216.9861297607422,237.5269470214844,250.1838836669922
954,954,954,2022-11-16,217.69577026367188,237.71163940429688,249.9019927978516
955,955,955,2022-11-17,217.77354431152344,232.1316680908203,249.67837524414065
956,956,956,2022-11-18,220.9718017578125,237.36167907714844,246.7037048339844
957,957,957,2022-11-21,226.2017822265625,221.23426818847656,237.439453125
958,958,958,2022-11-22,223.9853515625,214.9543914794922,237.14779663085932
959,959,959,2022-11-23,222.43133544921875,216.9861297607422,237.5269470214844
960,960,960,2022-11-25,225.14840698242188,217.69577026367188,237.71163940429688
961,961,961,2022-11-28,223.7312469482422,217.77354431152344,232.1316680908203
962,962,962,2022-11-29,222.86135864257807,220.9718017578125,237.36167907714844
963,963,963,2022-11-30,226.7122344970703,226.2017822265625,221.23426818847656
964,964,964,2022-12-01,225.6762084960937,223.9853515625,214.9543914794922
965,965,965,2022-12-02,235.2349395751953,222.43133544921875,216.9861297607422
966,966,966,2022-12-05,230.5044403076172,225.14840698242188,217.69577026367188
967,967,967,2022-12-06,230.3773956298828,223.7312469482422,217.77354431152344
968,968,968,2022-12-07,229.0188446044922,222.86135864257807,220.9718017578125
969,969,969,2022-12-08,229.91802978515625,226.7122344970703,226.2017822265625
970,970,970,2022-12-09,228.0805511474609,225.6762084960937,223.9853515625
971,971,971,2022-12-12,230.10372924804688,235.2349395751953,222.43133544921875
972,972,972,2022-12-13,226.70245361328125,230.5044403076172,225.14840698242188
973,973,973,2022-12-14,228.10011291503903,230.3773956298828,223.7312469482422
974,974,974,2022-12-15,223.3402709960937,229.0188446044922,222.86135864257807
975,975,975,2022-12-16,226.037826538086,229.91802978515625,226.7122344970703
976,976,976,2022-12-19,224.37631225585932,228.0805511474609,225.6762084960937
977,977,977,2022-12-20,223.62371826171875,230.10372924804688,235.2349395751953
978,978,978,2022-12-21,225.19729614257807,226.70245361328125,230.5044403076172
979,979,979,2022-12-22,223.84852600097656,228.10011291503903,230.3773956298828
980,980,980,2022-12-23,224.864990234375,223.3402709960937,229.0188446044922
981,981,981,2022-12-27,226.8392791748047,226.037826538086,229.91802978515625
982,982,982,2022-12-28,224.1221923828125,224.37631225585932,228.0805511474609
983,983,983,2022-12-29,225.74462890625,223.62371826171875,230.10372924804688
984,984,984,2022-12-30,225.461181640625,225.19729614257807,226.70245361328125
985,985,985,2023-01-03,223.18389892578125,223.84852600097656,228.10011291503903
986,986,986,2023-01-04,222.99819946289065,224.864990234375,223.3402709960937
987,987,987,2023-01-05,221.8155670166016,226.8392791748047,226.037826538086
988,988,988,2023-01-06,224.9040679931641,224.1221923828125,224.37631225585932
989,989,989,2023-01-09,216.54751586914065,225.74462890625,223.62371826171875
990,990,990,2023-01-10,218.9029998779297,225.461181640625,225.19729614257807
991,991,991,2023-01-11,221.89376831054688,223.18389892578125,223.84852600097656
992,992,992,2023-01-12,223.3011932373047,222.99819946289065,224.864990234375
993,993,993,2023-01-13,218.0233764648437,221.8155670166016,226.8392791748047
994,994,994,2023-01-17,216.53775024414065,224.9040679931641,224.1221923828125
995,995,995,2023-01-18,214.36798095703125,216.54751586914065,225.74462890625
996,996,996,2023-01-19,212.7846221923828,218.9029998779297,225.461181640625
997,997,997,2023-01-20,213.1657867431641,221.89376831054688,223.18389892578125
998,998,998,2023-01-23,213.0094146728516,223.3011932373047,222.99819946289065
999,999,999,2023-01-24,215.16943359375,218.0233764648437,221.8155670166016
1000,1000,1000,2023-01-25,211.953842163086,216.53775024414065,224.9040679931641
1001,1001,1001,2023-01-26,212.6184539794922,214.36798095703125,216.54751586914065
1002,1002,1002,2023-01-27,213.2830810546875,212.7846221923828,218.9029998779297
1003,1003,1003,2023-01-30,211.7681579589844,213.1657867431641,221.89376831054688
1004,1004,1004,2023-01-31,215.5505828857422,213.0094146728516,223.3011932373047
1005,1005,1005,2023-02-01,213.419921875,215.16943359375,218.0233764648437
1006,1006,1006,2023-02-02,212.7846221923828,211.953842163086,216.53775024414065
1007,1007,1007,2023-02-03,212.0613555908203,212.6184539794922,214.36798095703125
1008,1008,1008,2023-02-06,216.98731994628903,213.2830810546875,212.7846221923828
1009,1009,1009,2023-02-07,220.21267700195312,211.7681579589844,213.1657867431641
1010,1010,1010,2023-02-08,220.5938415527344,215.5505828857422,213.0094146728516
1011,1011,1011,2023-02-09,215.46261596679688,213.419921875,215.16943359375
1012,1012,1012,2023-02-10,216.32272338867188,212.7846221923828,211.953842163086
1013,1013,1013,2023-02-13,213.98678588867188,212.0613555908203,212.6184539794922
1014,1014,1014,2023-02-14,211.29901123046875,216.98731994628903,213.2830810546875
1015,1015,1015,2023-02-15,213.46878051757807,220.21267700195312,211.7681579589844
1016,1016,1016,2023-02-16,213.9672393798828,220.5938415527344,215.5505828857422
1017,1017,1017,2023-02-17,219.46006774902344,215.46261596679688,213.419921875
1018,1018,1018,2023-02-21,216.9971160888672,216.32272338867188,212.7846221923828
1019,1019,1019,2023-02-22,215.75582885742188,213.98678588867188,212.0613555908203
1020,1020,1020,2023-02-23,213.5934600830078,211.29901123046875,216.98731994628903
1021,1021,1021,2023-02-24,216.97462463378903,213.46878051757807,220.21267700195312
1022,1022,1022,2023-02-27,213.6622772216797,213.9672393798828,220.5938415527344
1023,1023,1023,2023-02-28,211.51954650878903,219.46006774902344,215.46261596679688
1024,1024,1024,2023-03-01,212.0404815673828,216.9971160888672,216.32272338867188
1025,1025,1025,2023-03-02,213.7998809814453,215.75582885742188,213.98678588867188
1026,1026,1026,2023-03-03,214.7631072998047,213.5934600830078,211.29901123046875
1027,1027,1027,2023-03-06,213.1216735839844,216.97462463378903,213.46878051757807
1028,1028,1028,2023-03-07,210.340072631836,213.6622772216797,213.9672393798828
1029,1029,1029,2023-03-08,208.71829223632807,211.51954650878903,219.46006774902344
1030,1030,1030,2023-03-09,206.41830444335932,212.0404815673828,216.9971160888672
1031,1031,1031,2023-03-10,204.4033660888672,213.7998809814453,215.75582885742188
1032,1032,1032,2023-03-13,205.58285522460932,214.7631072998047,213.5934600830078
1033,1033,1033,2023-03-14,204.7866973876953,213.1216735839844,216.97462463378903
1034,1034,1034,2023-03-15,201.9166412353516,210.340072631836,213.6622772216797
1035,1035,1035,2023-03-16,201.74952697753903,208.71829223632807,211.51954650878903
1036,1036,1036,2023-03-17,195.96026611328125,206.41830444335932,212.0404815673828
1037,1037,1037,2023-03-20,199.85255432128903,204.4033660888672,213.7998809814453
1038,1038,1038,2023-03-21,202.01492309570312,205.58285522460932,214.7631072998047
1039,1039,1039,2023-03-22,195.9995880126953,204.7866973876953,213.1216735839844
1040,1040,1040,2023-03-23,193.36541748046875,201.9166412353516,210.340072631836
1041,1041,1041,2023-03-24,196.60899353027344,201.74952697753903,208.71829223632807
1042,1042,1042,2023-03-27,201.3760681152344,195.96026611328125,206.41830444335932
1043,1043,1043,2023-03-28,203.2828826904297,199.85255432128903,204.4033660888672
1044,1044,1044,2023-03-29,205.20933532714844,202.01492309570312,205.58285522460932
1045,1045,1045,2023-03-30,203.4302978515625,195.9995880126953,204.7866973876953
1046,1046,1046,2023-03-31,203.4794464111328,193.36541748046875,201.9166412353516
1047,1047,1047,2023-04-03,205.42559814453125,196.60899353027344,201.74952697753903
1048,1048,1048,2023-04-04,204.7670440673828,201.3760681152344,195.96026611328125
1049,1049,1049,2023-04-05,204.1085205078125,203.2828826904297,199.85255432128903
1050,1050,1050,2023-04-06,202.6046600341797,205.20933532714844,202.01492309570312
1051,1051,1051,2023-04-10,206.09393310546875,203.4302978515625,195.9995880126953
1052,1052,1052,2023-04-11,205.59266662597656,203.4794464111328,193.36541748046875
1053,1053,1053,2023-04-12,206.92941284179688,205.42559814453125,196.60899353027344
1054,1054,1054,2023-04-13,207.83367919921875,204.7670440673828,201.3760681152344
1055,1055,1055,2023-04-14,206.3593292236328,204.1085205078125,203.2828826904297
1056,1056,1056,2023-04-17,207.764877319336,202.6046600341797,205.20933532714844
1057,1057,1057,2023-04-18,208.40377807617188,206.09393310546875,203.4302978515625
1058,1058,1058,2023-04-19,207.42086791992188,205.59266662597656,203.4794464111328
1059,1059,1059,2023-04-20,208.07940673828125,206.92941284179688,205.42559814453125
1060,1060,1060,2023-04-21,205.1405487060547,207.83367919921875,204.7670440673828
1061,1061,1061,2023-04-24,205.7302703857422,206.3593292236328,204.1085205078125
1062,1062,1062,2023-04-25,202.8503875732422,207.764877319336,202.6046600341797
1063,1063,1063,2023-04-26,196.44189453125,208.40377807617188,206.09393310546875
1064,1064,1064,2023-04-27,197.9359130859375,207.42086791992188,205.59266662597656
1065,1065,1065,2023-04-28,198.21112060546875,208.07940673828125,206.92941284179688
1066,1066,1066,2023-05-01,198.7025604248047,205.1405487060547,207.83367919921875
1067,1067,1067,2023-05-02,193.36541748046875,205.7302703857422,206.3593292236328
1068,1068,1068,2023-05-03,193.4735565185547,202.8503875732422,207.764877319336
1069,1069,1069,2023-05-04,189.433837890625,196.44189453125,208.40377807617188
1070,1070,1070,2023-05-05,194.1320953369141,197.9359130859375,207.42086791992188
1071,1071,1071,2023-05-08,190.9081878662109,198.21112060546875,208.07940673828125
1072,1072,1072,2023-05-09,191.1539001464844,198.7025604248047,205.1405487060547
1073,1073,1073,2023-05-10,194.9478912353516,193.36541748046875,205.7302703857422
1074,1074,1074,2023-05-11,193.39491271972656,193.4735565185547,202.8503875732422
1075,1075,1075,2023-05-12,191.930404663086,189.433837890625,196.44189453125
1076,1076,1076,2023-05-15,194.04364013671875,194.1320953369141,197.9359130859375
1077,1077,1077,2023-05-16,193.10987854003903,190.9081878662109,198.21112060546875
1078,1078,1078,2023-05-17,197.24786376953125,191.1539001464844,198.7025604248047
1079,1079,1079,2023-05-18,197.690185546875,194.9478912353516,193.36541748046875
1080,1080,1080,2023-05-19,197.20855712890625,193.39491271972656,193.4735565185547
1081,1081,1081,2023-05-22,199.813232421875,191.930404663086,189.433837890625
1082,1082,1082,2023-05-23,198.90896606445312,194.04364013671875,194.1320953369141
1083,1083,1083,2023-05-24,198.5944366455078,193.10987854003903,190.9081878662109
1084,1084,1084,2023-05-25,195.8846740722656,197.24786376953125,191.1539001464844
1085,1085,1085,2023-05-26,199.0691375732422,197.690185546875,194.9478912353516
1086,1086,1086,2023-05-30,199.8207550048828,197.20855712890625,193.39491271972656
1087,1087,1087,2023-05-31,199.1581573486328,199.813232421875,191.930404663086
1088,1088,1088,2023-06-01,198.9900360107422,198.90896606445312,194.04364013671875
1089,1089,1089,2023-06-02,205.1908569335937,198.5944366455078,193.10987854003903
1090,1090,1090,2023-06-05,205.4282073974609,195.8846740722656,197.24786376953125
1091,1091,1091,2023-06-06,207.5643768310547,199.0691375732422,197.690185546875
1092,1092,1092,2023-06-07,212.1630706787109,199.8207550048828,197.20855712890625
1093,1093,1093,2023-06-08,214.1212158203125,199.1581573486328,199.813232421875
1094,1094,1094,2023-06-09,212.93446350097656,198.9900360107422,198.90896606445312
1095,1095,1095,2023-06-12,211.87628173828125,205.1908569335937,198.5944366455078
1096,1096,1096,2023-06-13,214.1706695556641,205.4282073974609,195.8846740722656
1097,1097,1097,2023-06-14,212.94435119628903,207.5643768310547,199.0691375732422
1098,1098,1098,2023-06-15,216.1782684326172,212.1630706787109,199.8207550048828
1099,1099,1099,2023-06-16,218.7397003173828,214.1212158203125,199.1581573486328
1100,1100,1100,2023-06-20,216.05960083007807,212.93446350097656,198.9900360107422
1101,1101,1101,2023-06-21,217.25624084472656,211.87628173828125,205.1908569335937
1102,1102,1102,2023-06-22,215.5453338623047,214.1706695556641,205.4282073974609
1103,1103,1103,2023-06-23,214.56625366210932,212.94435119628903,207.5643768310547
1104,1104,1104,2023-06-26,216.1683959960937,216.1782684326172,212.1630706787109
1105,1105,1105,2023-06-27,218.7397003173828,218.7397003173828,214.1212158203125
1106,1106,1106,2023-06-28,217.98806762695312,216.05960083007807,212.93446350097656
1107,1107,1107,2023-06-29,224.4559326171875,217.25624084472656,211.87628173828125
1108,1108,1108,2023-06-30,225.0888671875,215.5453338623047,214.1706695556641
1109,1109,1109,2023-07-03,226.2261657714844,214.56625366210932,212.94435119628903
1110,1110,1110,2023-07-05,225.16796875,216.1683959960937,216.1782684326172
1111,1111,1111,2023-07-06,223.40760803222656,218.7397003173828,218.7397003173828
1112,1112,1112,2023-07-07,221.7758331298828,217.98806762695312,216.05960083007807
1113,1113,1113,2023-07-10,225.3558807373047,224.4559326171875,217.25624084472656
1114,1114,1114,2023-07-11,228.42169189453125,225.0888671875,215.5453338623047
1115,1115,1115,2023-07-12,227.0569000244141,226.2261657714844,214.56625366210932
1116,1116,1116,2023-07-13,225.7613677978516,225.16796875,216.1683959960937
1117,1117,1117,2023-07-14,225.83059692382807,223.40760803222656,218.7397003173828
1118,1118,1118,2023-07-17,230.50840759277344,221.7758331298828,217.98806762695312
1119,1119,1119,2023-07-18,227.0668029785156,225.3558807373047,224.4559326171875
1120,1120,1120,2023-07-19,226.9481201171875,228.42169189453125,225.0888671875
1121,1121,1121,2023-07-20,230.3007202148437,227.0569000244141,226.2261657714844
1122,1122,1122,2023-07-21,229.0150604248047,225.7613677978516,225.16796875
1123,1123,1123,2023-07-24,228.6689300537109,225.83059692382807,223.40760803222656
1124,1124,1124,2023-07-25,229.0348358154297,230.50840759277344,221.7758331298828
1125,1125,1125,2023-07-26,231.8731842041016,227.0668029785156,225.3558807373047
1126,1126,1126,2023-07-27,228.04586791992188,226.9481201171875,228.42169189453125
1127,1127,1127,2023-07-28,227.90740966796875,230.3007202148437,227.0569000244141
1128,1128,1128,2023-07-31,227.1360321044922,229.0150604248047,225.7613677978516
1129,1129,1129,2023-08-01,227.43272399902344,228.6689300537109,225.83059692382807
1130,1130,1130,2023-08-02,225.30645751953125,229.0348358154297,230.50840759277344
