,Unnamed: 0.1,Unnamed: 0,Date,PAYX,PAYX_6m,PAYX_12m
380,380,380,2020-08-07,67.27777099609375,65.70230865478516,67.04631805419922
381,381,381,2020-08-10,68.1387939453125,65.87635803222656,66.44696807861328
382,382,382,2020-08-11,67.73576354980469,66.6457748413086,65.55701446533203
383,383,383,2020-08-12,67.900634765625,66.50836181640625,65.92025756835938
384,384,384,2020-08-13,68.21207427978516,66.609130859375,66.41973114013672
385,385,385,2020-08-14,68.06551361083984,66.49005126953125,66.79205322265625
386,386,386,2020-08-17,68.19375610351562,67.27777099609375,65.70230865478516
387,387,387,2020-08-18,68.23953247070312,68.1387939453125,65.87635803222656
388,388,388,2020-08-19,67.9097900390625,67.73576354980469,66.6457748413086
389,389,389,2020-08-20,67.81820678710938,67.900634765625,66.50836181640625
390,390,390,2020-08-21,67.69911193847656,68.21207427978516,66.609130859375
391,391,391,2020-08-24,69.173828125,68.06551361083984,66.49005126953125
392,392,392,2020-08-25,69.47610473632812,68.19375610351562,67.27777099609375
393,393,393,2020-08-26,69.4669418334961,68.23953247070312,68.1387939453125
394,394,394,2020-08-27,70.10812377929688,67.9097900390625,67.73576354980469
395,395,395,2020-08-28,70.81340789794922,67.81820678710938,67.900634765625
396,396,396,2020-08-31,70.04400634765625,67.69911193847656,68.21207427978516
397,397,397,2020-09-01,69.85165405273438,69.173828125,68.06551361083984
398,398,398,2020-09-02,71.45459747314453,69.47610473632812,68.19375610351562
399,399,399,2020-09-03,69.92491912841797,69.4669418334961,68.23953247070312
400,400,400,2020-09-04,69.66844177246094,70.10812377929688,67.9097900390625
401,401,401,2020-09-08,68.04718017578125,70.81340789794922,67.81820678710938
402,402,402,2020-09-09,69.41197967529297,70.04400634765625,67.69911193847656
403,403,403,2020-09-10,68.97232055664062,69.85165405273438,69.173828125
404,404,404,2020-09-11,68.68836975097656,71.45459747314453,69.47610473632812
405,405,405,2020-09-14,71.09736633300781,69.92491912841797,69.4669418334961
406,406,406,2020-09-15,72.27896118164062,69.66844177246094,70.10812377929688
407,407,407,2020-09-16,73.04837036132812,68.04718017578125,70.81340789794922
408,408,408,2020-09-17,72.83769226074219,69.41197967529297,70.04400634765625
409,409,409,2020-09-18,71.98583221435547,68.97232055664062,69.85165405273438
410,410,410,2020-09-21,70.30046844482422,68.68836975097656,71.45459747314453
411,411,411,2020-09-22,71.07904815673828,71.09736633300781,69.92491912841797
412,412,412,2020-09-23,69.6776123046875,72.27896118164062,69.66844177246094
413,413,413,2020-09-24,69.53108215332031,73.04837036132812,68.04718017578125
414,414,414,2020-09-25,71.17064666748047,72.83769226074219,69.41197967529297
415,415,415,2020-09-28,72.89265441894531,71.98583221435547,68.97232055664062
416,416,416,2020-09-29,72.51710510253906,70.30046844482422,68.68836975097656
417,417,417,2020-09-30,73.06668853759766,71.07904815673828,71.09736633300781
418,418,418,2020-10-01,72.68197631835938,69.6776123046875,72.27896118164062
419,419,419,2020-10-02,72.7552719116211,69.53108215332031,73.04837036132812
420,420,420,2020-10-05,74.60551452636719,71.17064666748047,72.83769226074219
421,421,421,2020-10-06,72.7552719116211,72.89265441894531,71.98583221435547
422,422,422,2020-10-07,73.75365447998047,72.51710510253906,70.30046844482422
423,423,423,2020-10-08,75.17340850830078,73.06668853759766,71.07904815673828
424,424,424,2020-10-09,75.47569274902344,72.68197631835938,69.6776123046875
425,425,425,2020-10-12,76.03441619873047,72.7552719116211,69.53108215332031
426,426,426,2020-10-13,76.0252456665039,74.60551452636719,71.17064666748047
427,427,427,2020-10-14,77.2526626586914,72.7552719116211,72.89265441894531
428,428,428,2020-10-15,76.28173828125,73.75365447998047,72.51710510253906
429,429,429,2020-10-16,76.69393920898438,75.17340850830078,73.06668853759766
430,430,430,2020-10-19,75.0451889038086,75.47569274902344,72.68197631835938
431,431,431,2020-10-20,75.36577606201172,76.03441619873047,72.7552719116211
432,432,432,2020-10-21,75.67720031738281,76.0252456665039,74.60551452636719
433,433,433,2020-10-22,76.93206787109375,77.2526626586914,72.7552719116211
434,434,434,2020-10-23,77.88468170166016,76.28173828125,73.75365447998047
435,435,435,2020-10-26,75.54898071289062,76.69393920898438,75.17340850830078
436,436,436,2020-10-27,75.0451889038086,75.0451889038086,75.47569274902344
437,437,437,2020-10-28,73.41476440429688,75.36577606201172,76.03441619873047
438,438,438,2020-10-29,75.521484375,75.67720031738281,76.0252456665039
439,439,439,2020-10-30,75.90910339355469,76.93206787109375,77.2526626586914
440,440,440,2020-11-02,76.8781509399414,77.88468170166016,76.28173828125
441,441,441,2020-11-03,79.86839294433594,75.54898071289062,76.69393920898438
442,442,442,2020-11-04,78.8993148803711,75.0451889038086,75.0451889038086
443,443,443,2020-11-05,79.92375183105469,73.41476440429688,75.36577606201172
444,444,444,2020-11-06,81.23428344726562,75.521484375,75.67720031738281
445,445,445,2020-11-09,83.60614013671875,75.90910339355469,76.93206787109375
446,446,446,2020-11-10,84.2521743774414,76.8781509399414,77.88468170166016
447,447,447,2020-11-11,84.49214935302734,79.86839294433594,75.54898071289062
448,448,448,2020-11-12,83.42156982421875,78.8993148803711,75.0451889038086
449,449,449,2020-11-13,84.7874755859375,79.92375183105469,73.41476440429688
450,450,450,2020-11-16,85.95033264160156,81.23428344726562,75.521484375
451,451,451,2020-11-17,85.368896484375,83.60614013671875,75.90910339355469
452,452,452,2020-11-18,84.8151626586914,84.2521743774414,76.8781509399414
453,453,453,2020-11-19,84.98129272460938,84.49214935302734,79.86839294433594
454,454,454,2020-11-20,83.65229034423828,83.42156982421875,78.8993148803711
455,455,455,2020-11-23,84.8797607421875,84.7874755859375,79.92375183105469
456,456,456,2020-11-24,86.50408172607422,85.95033264160156,81.23428344726562
457,457,457,2020-11-25,85.94112396240234,85.368896484375,83.60614013671875
458,458,458,2020-11-27,86.17183685302734,84.8151626586914,84.2521743774414
459,459,459,2020-11-30,85.96878051757812,84.98129272460938,84.49214935302734
460,460,460,2020-12-01,86.36563873291016,83.65229034423828,83.42156982421875
461,461,461,2020-12-02,85.66422271728516,84.8797607421875,84.7874755859375
462,462,462,2020-12-03,86.10723876953125,86.50408172607422,85.95033264160156
463,463,463,2020-12-04,87.18704223632812,85.94112396240234,85.368896484375
464,464,464,2020-12-07,86.33795928955078,86.17183685302734,84.8151626586914
465,465,465,2020-12-08,86.13491821289062,85.96878051757812,84.98129272460938
466,466,466,2020-12-09,86.03339385986328,86.36563873291016,83.65229034423828
467,467,467,2020-12-10,84.29832458496094,85.66422271728516,84.8797607421875
468,468,468,2020-12-11,84.74131774902344,86.10723876953125,86.50408172607422
469,469,469,2020-12-14,84.28909301757812,87.18704223632812,85.94112396240234
470,470,470,2020-12-15,86.31949615478516,86.33795928955078,86.17183685302734
471,471,471,2020-12-16,87.18704223632812,86.13491821289062,85.96878051757812
472,472,472,2020-12-17,88.27606201171875,86.03339385986328,86.36563873291016
473,473,473,2020-12-18,89.44813537597656,84.29832458496094,85.66422271728516
474,474,474,2020-12-21,89.14358520507812,84.74131774902344,86.10723876953125
475,475,475,2020-12-22,89.18050384521484,84.28909301757812,87.18704223632812
476,476,476,2020-12-23,87.1224365234375,86.31949615478516,86.33795928955078
477,477,477,2020-12-24,87.40853118896484,87.18704223632812,86.13491821289062
478,478,478,2020-12-28,87.03014373779297,88.27606201171875,86.03339385986328
479,479,479,2020-12-29,85.95956420898438,89.44813537597656,84.29832458496094
480,480,480,2020-12-30,85.03665924072266,89.14358520507812,84.74131774902344
481,481,481,2020-12-31,85.99649047851562,89.18050384521484,84.28909301757812
482,482,482,2021-01-04,83.39387512207031,87.1224365234375,86.31949615478516
483,483,483,2021-01-05,83.08008575439453,87.40853118896484,87.18704223632812
484,484,484,2021-01-06,84.12297821044922,87.03014373779297,88.27606201171875
485,485,485,2021-01-07,84.47367858886719,85.95956420898438,89.44813537597656
486,486,486,2021-01-08,84.92589569091797,85.03665924072266,89.14358520507812
487,487,487,2021-01-11,83.98452758789062,85.99649047851562,89.18050384521484
488,488,488,2021-01-12,83.72611999511719,83.39387512207031,87.1224365234375
489,489,489,2021-01-13,82.6555404663086,83.08008575439453,87.40853118896484
490,490,490,2021-01-14,81.28044128417969,84.12297821044922,87.03014373779297
491,491,491,2021-01-15,81.55729675292969,84.47367858886719,85.95956420898438
492,492,492,2021-01-19,81.52960205078125,84.92589569091797,85.03665924072266
493,493,493,2021-01-20,82.4340591430664,83.98452758789062,85.99649047851562
494,494,494,2021-01-21,80.80052185058594,83.72611999511719,83.39387512207031
495,495,495,2021-01-22,80.17293548583984,82.6555404663086,83.08008575439453
496,496,496,2021-01-25,80.2560043334961,81.28044128417969,84.12297821044922
497,497,497,2021-01-26,80.59746551513672,81.55729675292969,84.47367858886719
498,498,498,2021-01-27,80.55132293701172,81.52960205078125,84.92589569091797
499,499,499,2021-01-28,82.22179412841797,82.4340591430664,83.98452758789062
500,500,500,2021-01-29,81.15300750732422,80.80052185058594,83.72611999511719
501,501,501,2021-02-01,82.99317169189453,80.17293548583984,82.6555404663086
502,502,502,2021-02-02,84.13629913330078,80.2560043334961,81.28044128417969
503,503,503,2021-02-03,83.59725952148438,80.59746551513672,81.55729675292969
504,504,504,2021-02-04,85.11215209960938,80.55132293701172,81.52960205078125
505,505,505,2021-02-05,85.15861511230469,82.22179412841797,82.4340591430664
506,506,506,2021-02-08,85.23296356201172,81.15300750732422,80.80052185058594
507,507,507,2021-02-09,84.47088623046875,82.99317169189453,80.17293548583984
508,508,508,2021-02-10,84.06194305419922,84.13629913330078,80.2560043334961
509,509,509,2021-02-11,83.91326141357422,83.59725952148438,80.59746551513672
510,510,510,2021-02-12,83.08610534667969,85.11215209960938,80.55132293701172
511,511,511,2021-02-16,82.52848815917969,85.15861511230469,82.22179412841797
512,512,512,2021-02-17,82.88165283203125,85.23296356201172,81.15300750732422
513,513,513,2021-02-18,84.83334350585938,84.47088623046875,82.99317169189453
514,514,514,2021-02-19,83.8760757446289,84.06194305419922,84.13629913330078
515,515,515,2021-02-22,84.0062026977539,83.91326141357422,83.59725952148438
516,516,516,2021-02-23,84.46157836914062,83.08610534667969,85.11215209960938
517,517,517,2021-02-24,86.76644134521484,82.52848815917969,85.15861511230469
518,518,518,2021-02-25,84.95417022705078,82.88165283203125,85.23296356201172
519,519,519,2021-02-26,84.6381607055664,84.83334350585938,84.47088623046875
520,520,520,2021-03-01,86.19950866699219,83.8760757446289,84.06194305419922
521,521,521,2021-03-02,85.6325912475586,84.0062026977539,83.91326141357422
522,522,522,2021-03-03,84.08983612060547,84.46157836914062,83.08610534667969
523,523,523,2021-03-04,83.00244903564453,86.76644134521484,82.52848815917969
524,524,524,2021-03-05,85.614013671875,84.95417022705078,82.88165283203125
525,525,525,2021-03-08,86.61772155761719,84.6381607055664,84.83334350585938
526,526,526,2021-03-09,87.87238311767578,86.19950866699219,83.8760757446289
527,527,527,2021-03-10,88.01179504394531,85.6325912475586,84.0062026977539
528,528,528,2021-03-11,88.43931579589844,84.08983612060547,84.46157836914062
529,529,529,2021-03-12,88.52294158935547,83.00244903564453,86.76644134521484
530,530,530,2021-03-15,90.84640502929688,85.614013671875,84.95417022705078
531,531,531,2021-03-16,91.11589813232422,86.61772155761719,84.6381607055664
532,532,532,2021-03-17,91.06015014648438,87.87238311767578,86.19950866699219
533,533,533,2021-03-18,90.41886901855467,88.01179504394531,85.6325912475586
534,534,534,2021-03-19,89.0712661743164,88.43931579589844,84.08983612060547
535,535,535,2021-03-22,89.7590103149414,88.52294158935547,83.00244903564453
536,536,536,2021-03-23,89.35939025878906,90.84640502929688,85.614013671875
537,537,537,2021-03-24,90.1121826171875,91.11589813232422,86.61772155761719
538,538,538,2021-03-25,91.36683654785156,91.06015014648438,87.87238311767578
539,539,539,2021-03-26,93.6995620727539,90.41886901855467,88.01179504394531
540,540,540,2021-03-29,93.1977081298828,89.0712661743164,88.43931579589844
541,541,541,2021-03-30,92.22186279296876,89.7590103149414,88.52294158935547
542,542,542,2021-03-31,91.09732055664062,89.35939025878906,90.84640502929688
543,543,543,2021-04-01,91.78506469726562,90.1121826171875,91.11589813232422
544,544,544,2021-04-05,93.27206420898438,91.36683654785156,91.06015014648438
545,545,545,2021-04-06,88.68093872070312,93.6995620727539,90.41886901855467
546,546,546,2021-04-07,88.11402130126953,93.1977081298828,89.0712661743164
547,547,547,2021-04-08,89.25714874267578,92.22186279296876,89.7590103149414
548,548,548,2021-04-09,89.55455780029297,91.09732055664062,89.35939025878906
549,549,549,2021-04-12,89.08056640625,91.78506469726562,90.1121826171875
550,550,550,2021-04-13,89.48020935058594,93.27206420898438,91.36683654785156
551,551,551,2021-04-14,89.9170150756836,88.68093872070312,93.6995620727539
552,552,552,2021-04-15,89.50808715820312,88.11402130126953,93.1977081298828
553,553,553,2021-04-16,90.6140365600586,89.25714874267578,92.22186279296876
554,554,554,2021-04-19,89.61961364746094,89.55455780029297,91.09732055664062
555,555,555,2021-04-20,90.62334442138672,89.08056640625,91.78506469726562
556,556,556,2021-04-21,91.283203125,89.48020935058594,93.27206420898438
557,557,557,2021-04-22,91.3389663696289,89.9170150756836,88.68093872070312
558,558,558,2021-04-23,92.22186279296876,89.50808715820312,88.11402130126953
559,559,559,2021-04-26,91.86869049072266,90.6140365600586,89.25714874267578
560,560,560,2021-04-27,92.11963653564452,89.61961364746094,89.55455780029297
561,561,561,2021-04-28,90.93932342529295,90.62334442138672,89.08056640625
562,562,562,2021-04-29,92.3333969116211,91.283203125,89.48020935058594
563,563,563,2021-04-30,90.604736328125,91.3389663696289,89.9170150756836
564,564,564,2021-05-03,92.0638656616211,92.22186279296876,89.50808715820312
565,565,565,2021-05-04,93.66238403320312,91.86869049072266,90.6140365600586
566,566,566,2021-05-05,93.29063415527344,92.11963653564452,89.61961364746094
567,567,567,2021-05-06,94.41519165039062,90.93932342529295,90.62334442138672
568,568,568,2021-05-07,93.87615203857422,92.3333969116211,91.283203125
569,569,569,2021-05-10,93.34640502929688,90.604736328125,91.3389663696289
570,570,570,2021-05-11,92.64476776123048,92.0638656616211,92.22186279296876
571,571,571,2021-05-12,90.12820434570312,93.66238403320312,91.86869049072266
572,572,572,2021-05-13,92.177001953125,93.29063415527344,92.11963653564452
573,573,573,2021-05-14,93.6551284790039,94.41519165039062,90.93932342529295
574,574,574,2021-05-17,93.41189575195312,93.87615203857422,92.3333969116211
575,575,575,2021-05-18,92.71024322509766,93.34640502929688,90.604736328125
576,576,576,2021-05-19,92.51380157470705,92.64476776123048,92.0638656616211
577,577,577,2021-05-20,94.13225555419922,90.12820434570312,93.66238403320312
578,578,578,2021-05-21,94.2538604736328,92.177001953125,93.29063415527344
579,579,579,2021-05-24,95.32035064697266,93.6551284790039,94.41519165039062
580,580,580,2021-05-25,94.57192993164062,93.41189575195312,93.87615203857422
581,581,581,2021-05-26,94.10417938232422,92.71024322509766,93.34640502929688
582,582,582,2021-05-27,94.37548828125,92.51380157470705,92.64476776123048
583,583,583,2021-05-28,94.61872863769533,94.13225555419922,90.12820434570312
584,584,584,2021-06-01,94.4783935546875,94.2538604736328,92.177001953125
585,585,585,2021-06-02,95.31099700927734,95.32035064697266,93.6551284790039
586,586,586,2021-06-03,95.29230499267578,94.57192993164062,93.41189575195312
587,587,587,2021-06-04,95.94715881347656,94.10417938232422,92.71024322509766
588,588,588,2021-06-07,95.18937683105467,94.37548828125,92.51380157470705
589,589,589,2021-06-08,96.38684844970705,94.61872863769533,94.13225555419922
590,590,590,2021-06-09,96.90140533447266,94.4783935546875,94.2538604736328
591,591,591,2021-06-10,98.03337097167967,95.31099700927734,95.32035064697266
592,592,592,2021-06-11,98.2298355102539,95.29230499267578,94.57192993164062
593,593,593,2021-06-14,97.7527084350586,95.94715881347656,94.10417938232422
594,594,594,2021-06-15,97.61238098144533,95.18937683105467,94.37548828125
595,595,595,2021-06-16,97.1259307861328,96.38684844970705,94.61872863769533
596,596,596,2021-06-17,97.51883697509766,96.90140533447266,94.4783935546875
597,597,597,2021-06-18,95.44197845458984,98.03337097167967,95.31099700927734
598,598,598,2021-06-21,96.97623443603516,98.2298355102539,95.29230499267578
599,599,599,2021-06-22,96.94816589355467,97.7527084350586,95.94715881347656
600,600,600,2021-06-23,96.77977752685548,97.61238098144533,95.18937683105467
601,601,601,2021-06-24,97.55625915527344,97.1259307861328,96.38684844970705
602,602,602,2021-06-25,98.80050659179688,97.51883697509766,96.90140533447266
603,603,603,2021-06-28,100.01667785644533,95.44197845458984,98.03337097167967
604,604,604,2021-06-29,100.6060562133789,96.97623443603516,98.2298355102539
605,605,605,2021-06-30,100.38153076171876,96.94816589355467,97.7527084350586
606,606,606,2021-07-01,101.47611236572266,96.77977752685548,97.61238098144533
607,607,607,2021-07-02,101.71932983398438,97.55625915527344,97.1259307861328
608,608,608,2021-07-06,101.56965637207033,98.80050659179688,97.51883697509766
609,609,609,2021-07-07,102.72969818115234,100.01667785644533,95.44197845458984
610,610,610,2021-07-08,103.11325073242188,100.6060562133789,96.97623443603516
611,611,611,2021-07-09,104.68494415283205,100.38153076171876,96.94816589355467
612,612,612,2021-07-12,104.46976470947266,101.47611236572266,96.77977752685548
613,613,613,2021-07-13,104.43234252929688,101.71932983398438,97.55625915527344
614,614,614,2021-07-14,105.08721923828124,101.56965637207033,98.80050659179688
615,615,615,2021-07-15,105.40528869628906,102.72969818115234,100.01667785644533
616,616,616,2021-07-16,104.63816833496094,103.11325073242188,100.6060562133789
617,617,617,2021-07-19,102.35549926757812,104.68494415283205,100.38153076171876
618,618,618,2021-07-20,103.3377914428711,104.46976470947266,101.47611236572266
619,619,619,2021-07-21,104.20783233642578,104.43234252929688,101.71932983398438
620,620,620,2021-07-22,103.78682708740234,105.08721923828124,101.56965637207033
621,621,621,2021-07-23,105.01237487792967,105.40528869628906,102.72969818115234
622,622,622,2021-07-26,105.41465759277344,104.63816833496094,103.11325073242188
623,623,623,2021-07-27,105.9198226928711,102.35549926757812,104.68494415283205
624,624,624,2021-07-28,105.49883270263672,103.3377914428711,104.46976470947266
625,625,625,2021-07-29,106.30339050292967,104.20783233642578,104.43234252929688
626,626,626,2021-07-30,107.10323333740234,103.78682708740234,105.08721923828124
627,627,627,2021-08-02,106.55746459960938,105.01237487792967,105.40528869628906
628,628,628,2021-08-03,108.0254135131836,105.41465759277344,104.63816833496094
629,629,629,2021-08-04,107.51726531982422,105.9198226928711,102.35549926757812
630,630,630,2021-08-05,108.49590301513672,105.49883270263672,103.3377914428711
631,631,631,2021-08-06,108.59940338134766,106.30339050292967,104.20783233642578
632,632,632,2021-08-09,108.38297271728516,107.10323333740234,103.78682708740234
633,633,633,2021-08-10,109.0322723388672,106.55746459960938,105.01237487792967
634,634,634,2021-08-11,109.86974334716795,108.0254135131836,105.41465759277344
635,635,635,2021-08-12,109.6344985961914,107.51726531982422,105.9198226928711
636,636,636,2021-08-13,110.25554656982422,108.49590301513672,105.49883270263672
637,637,637,2021-08-16,111.2153549194336,108.59940338134766,106.30339050292967
638,638,638,2021-08-17,110.13320922851562,108.38297271728516,107.10323333740234
639,639,639,2021-08-18,107.9407196044922,109.0322723388672,106.55746459960938
640,640,640,2021-08-19,108.45825958251952,109.86974334716795,108.0254135131836
641,641,641,2021-08-20,108.60880279541016,109.6344985961914,107.51726531982422
642,642,642,2021-08-23,108.65586853027344,110.25554656982422,108.49590301513672
643,643,643,2021-08-24,107.54550170898438,111.2153549194336,108.59940338134766
644,644,644,2021-08-25,107.48904418945312,110.13320922851562,108.38297271728516
645,645,645,2021-08-26,106.69861602783205,107.9407196044922,109.0322723388672
646,646,646,2021-08-27,107.62077331542967,108.45825958251952,109.86974334716795
647,647,647,2021-08-30,107.7619171142578,108.60880279541016,109.6344985961914
648,648,648,2021-08-31,107.7148895263672,108.65586853027344,110.25554656982422
649,649,649,2021-09-01,106.91505432128906,107.54550170898438,111.2153549194336
650,650,650,2021-09-02,107.0091323852539,107.48904418945312,110.13320922851562
651,651,651,2021-09-03,106.8962173461914,106.69861602783205,107.9407196044922
652,652,652,2021-09-07,104.7225341796875,107.62077331542967,108.45825958251952
653,653,653,2021-09-08,105.47532653808594,107.7619171142578,108.60880279541016
654,654,654,2021-09-09,104.75077056884766,107.7148895263672,108.65586853027344
655,655,655,2021-09-10,103.79096221923828,106.91505432128906,107.54550170898438
656,656,656,2021-09-13,102.99111938476562,107.0091323852539,107.48904418945312
657,657,657,2021-09-14,103.18872833251952,106.8962173461914,106.69861602783205
658,658,658,2021-09-15,103.23577117919922,104.7225341796875,107.62077331542967
659,659,659,2021-09-16,102.91584014892578,105.47532653808594,107.7619171142578
660,660,660,2021-09-17,102.36064910888672,104.75077056884766,107.7148895263672
661,661,661,2021-09-20,101.98426055908205,103.79096221923828,106.91505432128906
662,662,662,2021-09-21,102.09717559814452,102.99111938476562,107.0091323852539
663,663,663,2021-09-22,102.91584014892578,103.18872833251952,106.8962173461914
664,664,664,2021-09-23,103.80035400390624,103.23577117919922,104.7225341796875
665,665,665,2021-09-24,103.4898452758789,102.91584014892578,105.47532653808594
666,666,666,2021-09-27,102.35123443603516,102.36064910888672,104.75077056884766
667,667,667,2021-09-28,100.43163299560548,101.98426055908205,103.79096221923828
668,668,668,2021-09-29,101.48552703857422,102.09717559814452,102.99111938476562
669,669,669,2021-09-30,105.81407165527344,102.91584014892578,103.18872833251952
670,670,670,2021-10-01,108.3547592163086,103.80035400390624,103.23577117919922
671,671,671,2021-10-04,108.22301483154295,103.4898452758789,102.91584014892578
672,672,672,2021-10-05,109.93561553955078,102.35123443603516,102.36064910888672
673,673,673,2021-10-06,111.07420349121094,100.43163299560548,101.98426055908205
674,674,674,2021-10-07,111.6387939453125,101.48552703857422,102.09717559814452
675,675,675,2021-10-08,111.66702270507812,105.81407165527344,102.91584014892578
676,676,676,2021-10-11,110.41551208496094,108.3547592163086,103.80035400390624
677,677,677,2021-10-12,110.40608978271484,108.22301483154295,103.4898452758789
678,678,678,2021-10-13,110.52843475341795,109.93561553955078,102.35123443603516
679,679,679,2021-10-14,111.7423095703125,111.07420349121094,100.43163299560548
680,680,680,2021-10-15,112.11871337890624,111.6387939453125,101.48552703857422
681,681,681,2021-10-18,113.02204895019533,111.66702270507812,105.81407165527344
682,682,682,2021-10-19,114.6217269897461,110.41551208496094,108.3547592163086
683,683,683,2021-10-20,114.69701385498048,110.40608978271484,108.22301483154295
684,684,684,2021-10-21,115.15808868408205,110.52843475341795,109.93561553955078
685,685,685,2021-10-22,116.46607208251952,111.7423095703125,111.07420349121094
686,686,686,2021-10-25,115.910888671875,112.11871337890624,111.6387939453125
687,687,687,2021-10-26,116.240234375,113.02204895019533,111.66702270507812
688,688,688,2021-10-27,115.25218963623048,114.6217269897461,110.41551208496094
689,689,689,2021-10-28,116.08026123046876,114.69701385498048,110.40608978271484
690,690,690,2021-10-29,116.62895965576172,115.15808868408205,110.52843475341795
691,691,691,2021-11-01,115.0395965576172,116.46607208251952,111.7423095703125
692,692,692,2021-11-02,116.7708740234375,115.910888671875,112.11871337890624
693,693,693,2021-11-03,116.78978729248048,116.240234375,113.02204895019533
694,694,694,2021-11-04,117.06414031982422,115.25218963623048,114.6217269897461
695,695,695,2021-11-05,117.9061279296875,116.08026123046876,114.69701385498048
696,696,696,2021-11-08,116.5438232421875,116.62895965576172,115.15808868408205
697,697,697,2021-11-09,116.335693359375,115.0395965576172,116.46607208251952
698,698,698,2021-11-10,116.4681396484375,116.7708740234375,115.910888671875
699,699,699,2021-11-11,116.74249267578124,116.78978729248048,116.240234375
700,700,700,2021-11-12,117.87774658203124,117.06414031982422,115.25218963623048
701,701,701,2021-11-15,117.76422882080078,117.9061279296875,116.08026123046876
702,702,702,2021-11-16,118.30348205566406,116.5438232421875,116.62895965576172
703,703,703,2021-11-17,119.06031036376952,116.335693359375,115.0395965576172
704,704,704,2021-11-18,118.73865509033205,116.4681396484375,116.7708740234375
705,705,705,2021-11-19,118.24669647216795,116.74249267578124,116.78978729248048
706,706,706,2021-11-22,117.66961669921876,117.87774658203124,117.06414031982422
707,707,707,2021-11-23,118.70081329345705,117.76422882080078,117.9061279296875
708,708,708,2021-11-24,118.33186340332033,118.30348205566406,116.5438232421875
709,709,709,2021-11-26,115.84374237060548,119.06031036376952,116.335693359375
710,710,710,2021-11-29,117.0546875,118.73865509033205,116.4681396484375
711,711,711,2021-11-30,112.7690887451172,118.24669647216795,116.74249267578124
712,712,712,2021-12-01,111.44461822509766,117.66961669921876,117.87774658203124
713,713,713,2021-12-02,114.14085388183594,118.70081329345705,117.76422882080078
714,714,714,2021-12-03,113.33672332763672,118.33186340332033,118.30348205566406
715,715,715,2021-12-06,115.35179901123048,115.84374237060548,119.06031036376952
716,716,716,2021-12-07,116.48705291748048,117.0546875,118.73865509033205
717,717,717,2021-12-08,116.40190887451172,112.7690887451172,118.24669647216795
718,718,718,2021-12-09,115.7207489013672,111.44461822509766,117.66961669921876
719,719,719,2021-12-10,117.546630859375,114.14085388183594,118.70081329345705
720,720,720,2021-12-13,117.68854522705078,113.33672332763672,118.33186340332033
721,721,721,2021-12-14,115.82482147216795,115.35179901123048,115.84374237060548
722,722,722,2021-12-15,118.52105712890624,116.48705291748048,117.0546875
723,723,723,2021-12-16,117.925048828125,116.40190887451172,112.7690887451172
724,724,724,2021-12-17,117.2060546875,115.7207489013672,111.44461822509766
725,725,725,2021-12-20,117.12091064453124,117.546630859375,114.14085388183594
726,726,726,2021-12-21,119.60901641845705,117.68854522705078,113.33672332763672
727,727,727,2021-12-22,126.2124481201172,115.82482147216795,115.35179901123048
728,728,728,2021-12-23,126.99766540527344,118.52105712890624,116.48705291748048
729,729,729,2021-12-27,128.32212829589844,117.925048828125,116.40190887451172
730,730,730,2021-12-28,128.52081298828125,117.2060546875,115.7207489013672
731,731,731,2021-12-29,129.96827697753906,117.12091064453124,117.546630859375
732,732,732,2021-12-30,129.0884246826172,119.60901641845705,117.68854522705078
733,733,733,2021-12-31,129.13572692871094,126.2124481201172,115.82482147216795
734,734,734,2022-01-03,127.25309753417967,126.99766540527344,118.52105712890624
735,735,735,2022-01-04,127.00713348388672,128.32212829589844,117.925048828125
736,736,736,2022-01-05,124.58522033691406,128.52081298828125,117.2060546875
737,737,737,2022-01-06,123.74324798583984,129.96827697753906,117.12091064453124
738,738,738,2022-01-07,121.88899230957033,129.0884246826172,119.60901641845705
739,739,739,2022-01-10,119.7509307861328,129.13572692871094,126.2124481201172
740,740,740,2022-01-11,121.82278442382812,127.25309753417967,126.99766540527344
741,741,741,2022-01-12,121.35921478271484,127.00713348388672,128.32212829589844
742,742,742,2022-01-13,119.79823303222656,124.58522033691406,128.52081298828125
743,743,743,2022-01-14,118.25616455078124,123.74324798583984,129.96827697753906
744,744,744,2022-01-18,116.3924560546875,121.88899230957033,129.0884246826172
745,745,745,2022-01-19,114.72740173339844,119.7509307861328,129.13572692871094
746,746,746,2022-01-20,114.46251678466795,121.82278442382812,127.25309753417967
747,747,747,2022-01-21,112.26766204833984,121.35921478271484,127.00713348388672
748,748,748,2022-01-24,113.6110610961914,119.79823303222656,124.58522033691406
749,749,749,2022-01-25,112.36227416992188,118.25616455078124,123.74324798583984
750,750,750,2022-01-26,107.44283294677734,116.3924560546875,121.88899230957033
751,751,751,2022-01-27,105.5791015625,114.72740173339844,119.7509307861328
752,752,752,2022-01-28,109.75696563720705,114.46251678466795,121.82278442382812
753,753,753,2022-01-31,112.0695571899414,112.26766204833984,121.35921478271484
754,754,754,2022-02-01,112.39311981201172,113.6110610961914,119.79823303222656
755,755,755,2022-02-02,114.30598449707033,112.36227416992188,118.25616455078124
756,756,756,2022-02-03,113.11640167236328,107.44283294677734,116.3924560546875
757,757,757,2022-02-04,114.11566925048828,105.5791015625,114.72740173339844
758,758,758,2022-02-07,114.1727523803711,109.75696563720705,114.46251678466795
