,Unnamed: 0,Date,VMC
737,737,2022-01-06,206.260498046875
738,738,2022-01-07,204.26622009277344
739,739,2022-01-10,196.56396484375
740,740,2022-01-11,196.9176483154297
741,741,2022-01-12,199.31475830078125
742,742,2022-01-13,195.57174682617188
743,743,2022-01-14,188.85191345214844
744,744,2022-01-18,187.24073791503903
745,745,2022-01-19,184.91238403320312
746,746,2022-01-20,184.91238403320312
747,747,2022-01-21,182.7510681152344
748,748,2022-01-24,185.47238159179688
749,749,2022-01-25,180.28515625
750,750,2022-01-26,180.43251037597656
751,751,2022-01-27,179.9904327392578
752,752,2022-01-28,185.1088714599609
753,753,2022-01-31,186.96566772460935
754,754,2022-02-01,188.0364990234375
755,755,2022-02-02,186.6414794921875
756,756,2022-02-03,182.10264587402344
757,757,2022-02-04,180.8058624267578
758,758,2022-02-07,179.21432495117188
759,759,2022-02-08,182.34825134277344
760,760,2022-02-09,185.51165771484372
761,761,2022-02-10,185.6197509765625
762,762,2022-02-11,183.7138214111328
763,763,2022-02-14,180.65850830078125
764,764,2022-02-15,185.78672790527344
765,765,2022-02-16,188.3508758544922
766,766,2022-02-17,184.3131103515625
767,767,2022-02-18,182.0535430908203
768,768,2022-02-22,179.84307861328125
769,769,2022-02-23,172.21945190429688
770,770,2022-02-24,174.0369415283203
771,771,2022-02-25,180.2556915283203
772,772,2022-02-28,178.65084838867188
773,773,2022-03-01,171.74900817871094
774,774,2022-03-02,175.50021362304688
775,775,2022-03-03,174.5845489501953
776,776,2022-03-04,174.36795043945312
777,777,2022-03-07,167.55470275878906
778,778,2022-03-08,168.3128204345703
779,779,2022-03-09,174.04306030273438
780,780,2022-03-10,172.67446899414062
781,781,2022-03-11,172.6154022216797
782,782,2022-03-14,175.17527770996094
783,783,2022-03-15,179.2021942138672
784,784,2022-03-16,178.48348999023438
785,785,2022-03-17,180.24588012695312
786,786,2022-03-18,180.63967895507807
787,787,2022-03-21,179.51727294921875
788,788,2022-03-22,179.2415771484375
789,789,2022-03-23,174.60426330566406
790,790,2022-03-24,178.0502471923828
791,791,2022-03-25,181.86056518554688
792,792,2022-03-28,184.40074157714844
793,793,2022-03-29,188.37843322753903
794,794,2022-03-30,184.2333831787109
795,795,2022-03-31,180.8661193847656
796,796,2022-04-01,181.33871459960935
797,797,2022-04-04,180.6101531982422
798,798,2022-04-05,179.53697204589844
799,799,2022-04-06,176.23863220214844
800,800,2022-04-07,173.3538360595703
801,801,2022-04-08,174.18087768554688
802,802,2022-04-11,173.45230102539062
803,803,2022-04-12,172.79261779785156
804,804,2022-04-13,173.7476806640625
805,805,2022-04-14,172.0739288330078
806,806,2022-04-18,171.30593872070312
807,807,2022-04-19,174.4762725830078
808,808,2022-04-20,179.81263732910156
809,809,2022-04-21,178.57208251953125
810,810,2022-04-22,168.44082641601562
811,811,2022-04-25,173.29476928710938
812,812,2022-04-26,167.86976623535156
813,813,2022-04-27,169.4352264404297
814,814,2022-04-28,175.13592529296875
815,815,2022-04-29,169.63214111328125
816,816,2022-05-02,169.36631774902344
817,817,2022-05-03,174.2005615234375
818,818,2022-05-04,182.56944274902344
819,819,2022-05-05,174.34825134277344
820,820,2022-05-06,167.2593231201172
821,821,2022-05-09,160.43621826171875
822,822,2022-05-10,159.0479736328125
823,823,2022-05-11,155.6610565185547
824,824,2022-05-12,162.56292724609375
825,825,2022-05-13,165.42803955078125
826,826,2022-05-16,157.65975952148438
827,827,2022-05-17,162.3364715576172
828,828,2022-05-18,158.05355834960938
829,829,2022-05-19,157.83697509765625
830,830,2022-05-20,157.561279296875
831,831,2022-05-23,161.38143920898438
832,832,2022-05-24,158.75262451171875
833,833,2022-05-25,158.1717071533203
834,834,2022-05-26,162.1494598388672
835,835,2022-05-27,167.50906372070312
836,836,2022-05-31,162.73179626464844
837,837,2022-06-01,162.40606689453125
838,838,2022-06-02,166.2949676513672
839,839,2022-06-03,163.7879180908203
840,840,2022-06-06,164.5676727294922
841,841,2022-06-07,167.07473754882812
842,842,2022-06-08,160.8959197998047
843,843,2022-06-09,158.99095153808594
844,844,2022-06-10,154.32229614257812
845,845,2022-06-13,150.9861297607422
846,846,2022-06-14,149.08116149902344
847,847,2022-06-15,149.48583984375
848,848,2022-06-16,143.05039978027344
849,849,2022-06-17,142.77403259277344
850,850,2022-06-21,142.7937774658203
851,851,2022-06-22,141.9646759033203
852,852,2022-06-23,139.6155242919922
853,853,2022-06-24,143.92886352539062
854,854,2022-06-27,144.0670623779297
855,855,2022-06-28,141.51063537597656
856,856,2022-06-29,141.4217987060547
857,857,2022-06-30,140.25711059570312
858,858,2022-07-01,140.622314453125
859,859,2022-07-05,142.75430297851562
860,860,2022-07-06,143.7610321044922
861,861,2022-07-07,145.3699188232422
862,862,2022-07-08,144.51121520996094
863,863,2022-07-11,146.1595458984375
864,864,2022-07-12,146.5642547607422
865,865,2022-07-13,144.3927459716797
866,866,2022-07-14,145.36007690429688
867,867,2022-07-15,146.79124450683594
868,868,2022-07-18,146.4753875732422
869,869,2022-07-19,150.59130859375
870,870,2022-07-20,152.57525634765625
871,871,2022-07-21,154.4308624267578
872,872,2022-07-22,153.63136291503906
873,873,2022-07-25,154.3716278076172
874,874,2022-07-26,154.1841278076172
875,875,2022-07-27,158.51718139648438
876,876,2022-07-28,160.79722595214844
877,877,2022-07-29,163.18582153320312
878,878,2022-08-01,162.721923828125
879,879,2022-08-02,161.85333251953125
880,880,2022-08-03,164.0939178466797
881,881,2022-08-04,168.2098388671875
882,882,2022-08-05,169.7890625
883,883,2022-08-08,169.93711853027344
884,884,2022-08-09,168.28878784179688
885,885,2022-08-10,172.2566375732422
886,886,2022-08-11,173.33251953125
887,887,2022-08-12,175.91854858398438
888,888,2022-08-15,175.60269165039062
889,889,2022-08-16,176.47323608398438
890,890,2022-08-17,176.29518127441406
891,891,2022-08-18,175.87966918945312
892,892,2022-08-19,173.77256774902344
893,893,2022-08-22,170.32005310058594
894,894,2022-08-23,169.31101989746094
895,895,2022-08-24,169.30113220214844
896,896,2022-08-25,173.00096130371094
897,897,2022-08-26,167.29295349121094
898,898,2022-08-29,167.4215545654297
899,899,2022-08-30,164.97808837890625
900,900,2022-08-31,164.70108032226562
901,901,2022-09-01,164.43402099609375
902,902,2022-09-02,163.17762756347656
903,903,2022-09-06,162.64344787597656
904,904,2022-09-07,168.2030792236328
905,905,2022-09-08,168.99449157714844
906,906,2022-09-09,169.96392822265625
907,907,2022-09-12,169.4594268798828
908,908,2022-09-13,161.90150451660156
909,909,2022-09-14,158.4984893798828
910,910,2022-09-15,160.4769744873047
911,911,2022-09-16,157.687255859375
912,912,2022-09-19,161.21890258789062
913,913,2022-09-20,160.44729614257812
914,914,2022-09-21,158.74575805664062
915,915,2022-09-22,157.2519989013672
916,916,2022-09-23,153.95779418945312
917,917,2022-09-26,152.2958221435547
918,918,2022-09-27,150.703125
919,919,2022-09-28,154.47218322753906
920,920,2022-09-29,156.0846710205078
921,921,2022-09-30,156.01544189453125
922,922,2022-10-03,158.67652893066406
923,923,2022-10-04,162.1982879638672
924,924,2022-10-05,162.34666442871094
925,925,2022-10-06,160.4571990966797
926,926,2022-10-07,155.7978057861328
927,927,2022-10-10,156.4803924560547
928,928,2022-10-11,154.5908966064453
929,929,2022-10-12,152.41456604003906
930,930,2022-10-13,153.60165405273438
931,931,2022-10-14,146.84503173828125
932,932,2022-10-17,152.37496948242188
933,933,2022-10-18,157.0739288330078
934,934,2022-10-19,153.10702514648438
935,935,2022-10-20,147.55731201171875
936,936,2022-10-21,153.75994873046875
937,937,2022-10-24,154.2446746826172
938,938,2022-10-25,160.5363311767578
939,939,2022-10-26,159.67568969726562
940,940,2022-10-27,160.3186798095703
941,941,2022-10-28,163.90968322753906
942,942,2022-10-31,161.94107055664062
943,943,2022-11-01,163.0193634033203
944,944,2022-11-02,161.15957641601562
945,945,2022-11-03,167.22369384765625
946,946,2022-11-04,168.32176208496094
947,947,2022-11-07,170.3101806640625
948,948,2022-11-08,170.6465301513672
949,949,2022-11-09,167.12478637695312
950,950,2022-11-10,178.1351776123047
951,951,2022-11-11,177.03712463378906
952,952,2022-11-14,173.66612243652344
953,953,2022-11-15,174.3997802734375
954,954,2022-11-16,175.28219604492188
955,955,2022-11-17,174.2411651611328
956,956,2022-11-18,177.36428833007812
957,957,2022-11-21,177.037109375
958,958,2022-11-22,180.72537231445312
959,959,2022-11-23,180.72537231445312
960,960,2022-11-25,181.7763214111328
961,961,2022-11-28,178.14752197265625
962,962,2022-11-29,176.92803955078125
963,963,2022-11-30,181.76641845703125
964,964,2022-12-01,182.2621612548828
965,965,2022-12-02,182.91653442382807
966,966,2022-12-05,177.4733428955078
967,967,2022-12-06,176.43231201171875
968,968,2022-12-07,177.572509765625
969,969,2022-12-08,181.2508544921875
970,970,2022-12-09,180.8939208984375
971,971,2022-12-12,182.56951904296875
972,972,2022-12-13,184.34423828125
973,973,2022-12-14,183.0255889892578
974,974,2022-12-15,177.75096130371094
975,975,2022-12-16,175.65895080566406
976,976,2022-12-19,173.92388916015625
977,977,2022-12-20,175.073974609375
978,978,2022-12-21,174.4592742919922
979,979,2022-12-22,172.5457305908203
980,980,2022-12-23,173.7057647705078
981,981,2022-12-27,174.18165588378906
982,982,2022-12-28,172.605224609375
983,983,2022-12-29,174.52867126464844
984,984,2022-12-30,173.6165313720703
985,985,2023-01-03,174.59808349609375
986,986,2023-01-04,178.03848266601562
987,987,2023-01-05,173.9635467529297
988,988,2023-01-06,179.813232421875
989,989,2023-01-09,176.501708984375
990,990,2023-01-10,175.24253845214844
991,991,2023-01-11,180.8542633056641
992,992,2023-01-12,179.26791381835938
993,993,2023-01-13,181.6276092529297
994,994,2023-01-17,181.0029754638672
995,995,2023-01-18,178.82174682617188
996,996,2023-01-19,175.1632080078125
997,997,2023-01-20,177.36428833007812
998,998,2023-01-23,177.9195098876953
999,999,2023-01-24,176.77932739257812
1000,1000,2023-01-25,177.1461639404297
1001,1001,2023-01-26,177.9889373779297
1002,1002,2023-01-27,176.97763061523438
1003,1003,2023-01-30,176.85865783691406
1004,1004,2023-01-31,181.76641845703125
1005,1005,2023-02-01,182.32164001464844
1006,1006,2023-02-02,185.92068481445312
1007,1007,2023-02-03,181.95480346679688
1008,1008,2023-02-06,180.041259765625
1009,1009,2023-02-07,182.58932495117188
1010,1010,2023-02-08,183.5708923339844
1011,1011,2023-02-09,183.51141357421875
1012,1012,2023-02-10,182.55958557128903
1013,1013,2023-02-13,184.47314453125
1014,1014,2023-02-14,183.9972381591797
1015,1015,2023-02-15,193.78305053710935
1016,1016,2023-02-16,183.7890167236328
1017,1017,2023-02-17,184.066650390625
1018,1018,2023-02-21,178.9803924560547
1019,1019,2023-02-22,179.3472442626953
1020,1020,2023-02-23,181.01292419433597
1021,1021,2023-02-24,182.0737762451172
1022,1022,2023-02-27,180.041259765625
1023,1023,2023-02-28,179.3670654296875
1024,1024,2023-03-01,178.43505859375
1025,1025,2023-03-02,180.10072326660156
1026,1026,2023-03-03,181.343017578125
1027,1027,2023-03-06,178.67958068847656
1028,1028,2023-03-07,176.13539123535156
1029,1029,2023-03-08,177.81495666503906
1030,1030,2023-03-09,172.9949188232422
1031,1031,2023-03-10,168.2444305419922
1032,1032,2023-03-13,164.95486450195312
1033,1033,2023-03-14,166.4754180908203
1034,1034,2023-03-15,161.80445861816406
1035,1035,2023-03-16,165.18345642089844
1036,1036,2023-03-17,160.0255126953125
1037,1037,2023-03-20,162.26161193847656
1038,1038,2023-03-21,165.11387634277344
1039,1039,2023-03-22,162.6988983154297
1040,1040,2023-03-23,163.4840087890625
1041,1041,2023-03-24,165.1735076904297
1042,1042,2023-03-27,164.7760009765625
1043,1043,2023-03-28,167.0021514892578
1044,1044,2023-03-29,168.9401092529297
1045,1045,2023-03-30,169.08917236328125
1046,1046,2023-03-31,170.50039672851562
1047,1047,2023-04-03,171.8619384765625
1048,1048,2023-04-04,167.8170928955078
1049,1049,2023-04-05,163.04672241210938
1050,1050,2023-04-06,163.91136169433594
1051,1051,2023-04-10,164.98468017578125
1052,1052,2023-04-11,165.54124450683594
1053,1053,2023-04-12,166.28660583496094
1054,1054,2023-04-13,168.41339111328125
1055,1055,2023-04-14,168.0357208251953
1056,1056,2023-04-17,170.81845092773438
1057,1057,2023-04-18,171.29547119140625
1058,1058,2023-04-19,172.4681854248047
1059,1059,2023-04-20,171.37498474121094
1060,1060,2023-04-21,170.0830078125
1061,1061,2023-04-24,170.35134887695312
1062,1062,2023-04-25,168.62208557128906
1063,1063,2023-04-26,165.6207275390625
1064,1064,2023-04-27,171.91163635253906
1065,1065,2023-04-28,174.03842163085938
1066,1066,2023-05-01,176.4136505126953
1067,1067,2023-05-02,178.1627960205078
1068,1068,2023-05-03,177.51678466796875
1069,1069,2023-05-04,189.0550994873047
1070,1070,2023-05-05,192.37448120117188
1071,1071,2023-05-08,191.6390380859375
1072,1072,2023-05-09,191.91732788085935
1073,1073,2023-05-10,194.87890625
1074,1074,2023-05-11,193.62669372558597
1075,1075,2023-05-12,194.1732940673828
1076,1076,2023-05-15,194.9584045410156
1077,1077,2023-05-16,193.8055725097656
1078,1078,2023-05-17,195.2963104248047
1079,1079,2023-05-18,195.19692993164065
1080,1080,2023-05-19,196.0019378662109
1081,1081,2023-05-22,196.0416717529297
1082,1082,2023-05-23,193.99441528320312
1083,1083,2023-05-24,192.90121459960935
1084,1084,2023-05-25,194.32553100585935
1085,1085,2023-05-26,195.22195434570312
1086,1086,2023-05-30,195.2717437744141
1087,1087,2023-05-31,194.7239227294922
1088,1088,2023-06-01,198.0108337402344
1089,1089,2023-06-02,201.9252166748047
1090,1090,2023-06-05,201.4371795654297
1091,1091,2023-06-06,202.3136749267578
1092,1092,2023-06-07,204.1762542724609
1093,1093,2023-06-08,205.3615264892578
1094,1094,2023-06-09,205.81971740722656
1095,1095,2023-06-12,205.0726776123047
1096,1096,2023-06-13,206.87550354003903
1097,1097,2023-06-14,206.56674194335935
1098,1098,2023-06-15,208.11058044433597
1099,1099,2023-06-16,206.487060546875
1100,1100,2023-06-20,207.85159301757807
1101,1101,2023-06-21,209.73411560058597
1102,1102,2023-06-22,212.6026763916016
1103,1103,2023-06-23,213.57876586914065
1104,1104,2023-06-26,213.91744995117188
1105,1105,2023-06-27,219.5449981689453
1106,1106,2023-06-28,219.98326110839844
1107,1107,2023-06-29,223.9474639892578
1108,1108,2023-06-30,224.54507446289065
1109,1109,2023-07-03,222.4534149169922
1110,1110,2023-07-05,219.75418090820312
1111,1111,2023-07-06,217.12466430664065
1112,1112,2023-07-07,216.51708984375
1113,1113,2023-07-10,218.51910400390625
1114,1114,2023-07-11,222.7223358154297
1115,1115,2023-07-12,219.4055633544922
1116,1116,2023-07-13,222.4733428955078
1117,1117,2023-07-14,223.8578186035156
1118,1118,2023-07-17,222.82196044921875
1119,1119,2023-07-18,223.0111846923828
1120,1120,2023-07-19,220.4613494873047
1121,1121,2023-07-20,220.7501983642578
1122,1122,2023-07-21,221.41754150390625
1123,1123,2023-07-24,221.7163543701172
1124,1124,2023-07-25,221.36773681640625
1125,1125,2023-07-26,222.57293701171875
1126,1126,2023-07-27,217.42344665527344
1127,1127,2023-07-28,219.31591796875
1128,1128,2023-07-31,219.6246795654297
1129,1129,2023-08-01,223.08091735839844
1130,1130,2023-08-02,222.1944580078125
1131,1131,2023-08-03,225.29209899902344
1132,1132,2023-08-04,225.1028594970703
1133,1133,2023-08-07,227.8120574951172
1134,1134,2023-08-08,225.93951416015625
1135,1135,2023-08-09,222.4932556152344
1136,1136,2023-08-10,223.4195556640625
1137,1137,2023-08-11,223.03111267089844
1138,1138,2023-08-14,224.2363128662109
1139,1139,2023-08-15,223.250244140625
1140,1140,2023-08-16,222.042724609375
1141,1141,2023-08-17,212.89157104492188
1142,1142,2023-08-18,211.36471557617188
1143,1143,2023-08-21,212.1331329345703
1144,1144,2023-08-22,214.13900756835935
1145,1145,2023-08-23,216.6139068603516
1146,1146,2023-08-24,214.5381774902344
1147,1147,2023-08-25,214.38848876953125
1148,1148,2023-08-28,214.66790771484372
1149,1149,2023-08-29,218.1407623291016
1150,1150,2023-08-30,217.7914886474609
1151,1151,2023-08-31,217.80145263671875
1152,1152,2023-09-01,222.46185302734372
1153,1153,2023-09-05,215.79559326171875
1154,1154,2023-09-06,214.7577209472656
1155,1155,2023-09-07,215.1169891357422
1156,1156,2023-09-08,215.8055725097656
1157,1157,2023-09-11,216.14486694335935
1158,1158,2023-09-12,214.32861328125
1159,1159,2023-09-13,213.3007354736328
1160,1160,2023-09-14,214.5281982421875
1161,1161,2023-09-15,210.15719604492188
1162,1162,2023-09-18,211.25494384765625
1163,1163,2023-09-19,209.44866943359372
1164,1164,2023-09-20,209.1193389892578
1165,1165,2023-09-21,201.93414306640625
1166,1166,2023-09-22,200.2076873779297
1167,1167,2023-09-25,201.6247711181641
1168,1168,2023-09-26,200.9362030029297
1169,1169,2023-09-27,203.18157958984372
1170,1170,2023-09-28,204.60862731933597
1171,1171,2023-09-29,201.6048126220703
1172,1172,2023-10-02,200.5170440673828
1173,1173,2023-10-03,199.57899475097656
1174,1174,2023-10-04,204.60862731933597
1175,1175,2023-10-05,206.5246734619141
1176,1176,2023-10-06,211.9634704589844
1177,1177,2023-10-09,209.81790161132807
1178,1178,2023-10-10,210.5663604736328
1179,1179,2023-10-11,214.31863403320312
1180,1180,2023-10-12,210.19712829589844
1181,1181,2023-10-13,208.85986328125
1182,1182,2023-10-16,212.60215759277344
1183,1183,2023-10-17,214.3485565185547
1184,1184,2023-10-18,203.3212890625
1185,1185,2023-10-19,202.2734375
1186,1186,2023-10-20,201.1357879638672
1187,1187,2023-10-23,202.08383178710935
1188,1188,2023-10-24,204.72837829589844
1189,1189,2023-10-25,202.95204162597656
1190,1190,2023-10-26,193.5713653564453
1191,1191,2023-10-27,193.29193115234372
1192,1192,2023-10-30,195.58721923828125
1193,1193,2023-10-31,196.086181640625
1194,1194,2023-11-01,203.38116455078125
1195,1195,2023-11-02,206.39495849609372
1196,1196,2023-11-03,207.3529815673828
1197,1197,2023-11-06,206.71429443359372
1198,1198,2023-11-07,206.78414916992188
1199,1199,2023-11-08,208.0016326904297
1200,1200,2023-11-09,208.79998779296875
1201,1201,2023-11-10,211.66000366210935
1202,1202,2023-11-13,210.4900054931641
1203,1203,2023-11-14,216.5399932861328
1204,1204,2023-11-15,210.8699951171875
1205,1205,2023-11-16,212.2700042724609
1206,1206,2023-11-17,212.3500061035156
1207,1207,2023-11-20,210.3800048828125
1208,1208,2023-11-21,209.83999633789065
1209,1209,2023-11-22,211.8999938964844
1210,1210,2023-11-24,211.67999267578125
1211,1211,2023-11-27,212.8500061035156
1212,1212,2023-11-28,211.16000366210935
1213,1213,2023-11-29,212.67999267578125
1214,1214,2023-11-30,213.55999755859372
1215,1215,2023-12-01,215.6300048828125
1216,1216,2023-12-04,214.8000030517578
1217,1217,2023-12-05,212.0200042724609
1218,1218,2023-12-06,211.92999267578125
1219,1219,2023-12-07,214.1699981689453
1220,1220,2023-12-08,216.02999877929688
1221,1221,2023-12-11,218.8600006103516
1222,1222,2023-12-12,220.8999938964844
1223,1223,2023-12-13,223.6699981689453
1224,1224,2023-12-14,224.75999450683597
1225,1225,2023-12-15,224.3500061035156
1226,1226,2023-12-18,222.6999969482422
1227,1227,2023-12-19,224.69000244140625
1228,1228,2023-12-20,221.17999267578125
1229,1229,2023-12-21,223.27999877929688
1230,1230,2023-12-22,224.92999267578125
1231,1231,2023-12-26,225.6499938964844
1232,1232,2023-12-27,225.82000732421875
1233,1233,2023-12-28,225.44000244140625
1234,1234,2023-12-29,227.00999450683597
1235,1235,2024-01-02,223.6000061035156
1236,1236,2024-01-03,219.3300018310547
1237,1237,2024-01-04,220.67999267578125
1238,1238,2024-01-05,221.6199951171875
1239,1239,2024-01-08,224.0
1240,1240,2024-01-09,223.4199981689453
1241,1241,2024-01-10,226.1100006103516
1242,1242,2024-01-11,224.3600006103516
1243,1243,2024-01-12,223.9600067138672
1244,1244,2024-01-16,222.3800048828125
1245,1245,2024-01-17,221.25999450683597
1246,1246,2024-01-18,225.1199951171875
1247,1247,2024-01-19,226.0800018310547
1248,1248,2024-01-22,227.27999877929688
1249,1249,2024-01-23,222.8000030517578
1250,1250,2024-01-24,219.8000030517578
1251,1251,2024-01-25,223.41000366210935
1252,1252,2024-01-26,222.3600006103516
1253,1253,2024-01-29,229.3699951171875
1254,1254,2024-01-30,231.0500030517578
1255,1255,2024-01-31,226.00999450683597
1256,1256,2024-02-01,230.3600006103516
1257,1257,2024-02-02,234.44000244140625
1258,1258,2024-02-05,228.4499969482422
