,Unnamed: 0,Date,HOLX
347,347,2020-06-22,55.209999084472656
348,348,2020-06-23,55.5
349,349,2020-06-24,53.66999816894531
350,350,2020-06-25,54.56999969482422
351,351,2020-06-26,53.52000045776367
352,352,2020-06-29,53.33000183105469
353,353,2020-06-30,57.0
354,354,2020-07-01,56.970001220703125
355,355,2020-07-02,57.86000061035156
356,356,2020-07-06,57.86000061035156
357,357,2020-07-07,56.84999847412109
358,358,2020-07-08,57.619998931884766
359,359,2020-07-09,57.470001220703125
360,360,2020-07-10,57.70000076293945
361,361,2020-07-13,57.5
362,362,2020-07-14,59.43000030517578
363,363,2020-07-15,60.2599983215332
364,364,2020-07-16,59.959999084472656
365,365,2020-07-17,61.880001068115234
366,366,2020-07-20,61.43000030517578
367,367,2020-07-21,61.84000015258789
368,368,2020-07-22,62.16999816894531
369,369,2020-07-23,61.93999862670898
370,370,2020-07-24,61.75
371,371,2020-07-27,62.68999862670898
372,372,2020-07-28,62.09999847412109
373,373,2020-07-29,64.0
374,374,2020-07-30,69.70999908447266
375,375,2020-07-31,69.77999877929688
376,376,2020-08-03,71.31999969482422
377,377,2020-08-04,72.05999755859375
378,378,2020-08-05,73.31999969482422
379,379,2020-08-06,70.25
380,380,2020-08-07,68.55000305175781
381,381,2020-08-10,65.9000015258789
382,382,2020-08-11,65.79000091552734
383,383,2020-08-12,67.98999786376953
384,384,2020-08-13,68.12000274658203
385,385,2020-08-14,66.80999755859375
386,386,2020-08-17,68.08000183105469
387,387,2020-08-18,67.80000305175781
388,388,2020-08-19,67.04000091552734
389,389,2020-08-20,67.08000183105469
390,390,2020-08-21,66.75
391,391,2020-08-24,65.33000183105469
392,392,2020-08-25,66.11000061035156
393,393,2020-08-26,65.91000366210938
394,394,2020-08-27,61.540000915527344
395,395,2020-08-28,60.369998931884766
396,396,2020-08-31,59.720001220703125
397,397,2020-09-01,59.220001220703125
398,398,2020-09-02,61.7400016784668
399,399,2020-09-03,59.209999084472656
400,400,2020-09-04,58.2400016784668
401,401,2020-09-08,57.59999847412109
402,402,2020-09-09,59.22999954223633
403,403,2020-09-10,59.91999816894531
404,404,2020-09-11,62.040000915527344
405,405,2020-09-14,60.650001525878906
406,406,2020-09-15,60.88999938964844
407,407,2020-09-16,60.77000045776367
408,408,2020-09-17,63.22999954223633
409,409,2020-09-18,63.56999969482422
410,410,2020-09-21,65.12000274658203
411,411,2020-09-22,65.37999725341797
412,412,2020-09-23,63.75
413,413,2020-09-24,63.0099983215332
414,414,2020-09-25,64.3499984741211
415,415,2020-09-28,65.7699966430664
416,416,2020-09-29,66.12000274658203
417,417,2020-09-30,66.47000122070312
418,418,2020-10-01,66.3499984741211
419,419,2020-10-02,66.87999725341797
420,420,2020-10-05,67.9000015258789
421,421,2020-10-06,67.29000091552734
422,422,2020-10-07,68.93000030517578
423,423,2020-10-08,68.29000091552734
424,424,2020-10-09,69.38999938964844
425,425,2020-10-12,68.33999633789062
426,426,2020-10-13,67.66999816894531
427,427,2020-10-14,66.5
428,428,2020-10-15,65.93000030517578
429,429,2020-10-16,66.9000015258789
430,430,2020-10-19,67.01000213623047
431,431,2020-10-20,66.37999725341797
432,432,2020-10-21,65.8499984741211
433,433,2020-10-22,67.97000122070312
434,434,2020-10-23,67.91000366210938
435,435,2020-10-26,68.66000366210938
436,436,2020-10-27,70.91999816894531
437,437,2020-10-28,69.69000244140625
438,438,2020-10-29,70.5
439,439,2020-10-30,68.81999969482422
440,440,2020-11-02,70.55999755859375
441,441,2020-11-03,71.91999816894531
442,442,2020-11-04,73.75
443,443,2020-11-05,76.66999816894531
444,444,2020-11-06,75.05000305175781
445,445,2020-11-09,68.3499984741211
446,446,2020-11-10,66.69000244140625
447,447,2020-11-11,69.83999633789062
448,448,2020-11-12,70.19999694824219
449,449,2020-11-13,69.73999786376953
450,450,2020-11-16,71.06999969482422
451,451,2020-11-17,72.0
452,452,2020-11-18,70.01000213623047
453,453,2020-11-19,70.01000213623047
454,454,2020-11-20,68.98999786376953
455,455,2020-11-23,68.06999969482422
456,456,2020-11-24,67.68000030517578
457,457,2020-11-25,68.2300033569336
458,458,2020-11-27,69.51000213623047
459,459,2020-11-30,69.12999725341797
460,460,2020-12-01,69.62999725341797
461,461,2020-12-02,70.86000061035156
462,462,2020-12-03,72.48999786376953
463,463,2020-12-04,73.16000366210938
464,464,2020-12-07,73.18000030517578
465,465,2020-12-08,72.7699966430664
466,466,2020-12-09,71.83000183105469
467,467,2020-12-10,76.25
468,468,2020-12-11,74.31999969482422
469,469,2020-12-14,74.16999816894531
470,470,2020-12-15,75.5
471,471,2020-12-16,73.62999725341797
472,472,2020-12-17,75.0999984741211
473,473,2020-12-18,74.7699966430664
474,474,2020-12-21,75.2300033569336
475,475,2020-12-22,74.66999816894531
476,476,2020-12-23,75.05999755859375
477,477,2020-12-24,74.7699966430664
478,478,2020-12-28,72.58000183105469
479,479,2020-12-29,71.73999786376953
480,480,2020-12-30,71.75
481,481,2020-12-31,72.83000183105469
482,482,2021-01-04,73.12000274658203
483,483,2021-01-05,76.0199966430664
484,484,2021-01-06,78.02999877929688
485,485,2021-01-07,77.97000122070312
486,486,2021-01-08,80.48999786376953
487,487,2021-01-11,78.5199966430664
488,488,2021-01-12,77.6500015258789
489,489,2021-01-13,77.8499984741211
490,490,2021-01-14,76.4800033569336
491,491,2021-01-15,76.0999984741211
492,492,2021-01-19,75.98999786376953
493,493,2021-01-20,77.22000122070312
494,494,2021-01-21,75.91999816894531
495,495,2021-01-22,75.69999694824219
496,496,2021-01-25,76.33999633789062
497,497,2021-01-26,74.5199966430664
498,498,2021-01-27,72.51000213623047
499,499,2021-01-28,75.77999877929688
500,500,2021-01-29,79.7300033569336
501,501,2021-02-01,82.88999938964844
502,502,2021-02-02,82.13999938964844
503,503,2021-02-03,82.31999969482422
504,504,2021-02-04,83.72000122070312
505,505,2021-02-05,82.80000305175781
506,506,2021-02-08,82.27999877929688
507,507,2021-02-09,81.1500015258789
508,508,2021-02-10,79.5999984741211
509,509,2021-02-11,80.0199966430664
510,510,2021-02-12,82.9800033569336
511,511,2021-02-16,83.43000030517578
512,512,2021-02-17,82.5
513,513,2021-02-18,82.33000183105469
514,514,2021-02-19,75.69000244140625
515,515,2021-02-22,74.56999969482422
516,516,2021-02-23,75.5
517,517,2021-02-24,75.1500015258789
518,518,2021-02-25,72.36000061035156
519,519,2021-02-26,72.08999633789062
520,520,2021-03-01,74.63999938964844
521,521,2021-03-02,74.81999969482422
522,522,2021-03-03,71.97000122070312
523,523,2021-03-04,70.41000366210938
524,524,2021-03-05,72.3499984741211
525,525,2021-03-08,70.91000366210938
526,526,2021-03-09,71.87999725341797
527,527,2021-03-10,68.76000213623047
528,528,2021-03-11,71.02999877929688
529,529,2021-03-12,70.77999877929688
530,530,2021-03-15,71.91999816894531
531,531,2021-03-16,71.94999694824219
532,532,2021-03-17,71.66999816894531
533,533,2021-03-18,70.80000305175781
534,534,2021-03-19,72.02999877929688
535,535,2021-03-22,73.93000030517578
536,536,2021-03-23,72.7300033569336
537,537,2021-03-24,71.9800033569336
538,538,2021-03-25,71.05000305175781
539,539,2021-03-26,73.41999816894531
540,540,2021-03-29,74.19999694824219
541,541,2021-03-30,73.87000274658203
542,542,2021-03-31,74.37999725341797
543,543,2021-04-01,74.33999633789062
544,544,2021-04-05,74.36000061035156
545,545,2021-04-06,74.72000122070312
546,546,2021-04-07,72.9000015258789
547,547,2021-04-08,73.58000183105469
548,548,2021-04-09,73.62999725341797
549,549,2021-04-12,74.41999816894531
550,550,2021-04-13,75.6500015258789
551,551,2021-04-14,75.01000213623047
552,552,2021-04-15,75.98999786376953
553,553,2021-04-16,76.66000366210938
554,554,2021-04-19,76.68000030517578
555,555,2021-04-20,73.81999969482422
556,556,2021-04-21,75.08999633789062
557,557,2021-04-22,74.68000030517578
558,558,2021-04-23,73.36000061035156
559,559,2021-04-26,74.08000183105469
560,560,2021-04-27,72.8499984741211
561,561,2021-04-28,72.4000015258789
562,562,2021-04-29,66.2300033569336
563,563,2021-04-30,65.55000305175781
564,564,2021-05-03,65.66999816894531
565,565,2021-05-04,65.91999816894531
566,566,2021-05-05,65.5
567,567,2021-05-06,65.16000366210938
568,568,2021-05-07,65.62999725341797
569,569,2021-05-10,65.08999633789062
570,570,2021-05-11,64.47000122070312
571,571,2021-05-12,62.95000076293945
572,572,2021-05-13,62.79999923706055
573,573,2021-05-14,63.7400016784668
574,574,2021-05-17,62.63999938964844
575,575,2021-05-18,62.27000045776367
576,576,2021-05-19,62.709999084472656
577,577,2021-05-20,63.0
578,578,2021-05-21,62.41999816894531
579,579,2021-05-24,62.7400016784668
580,580,2021-05-25,62.68000030517578
581,581,2021-05-26,62.7599983215332
582,582,2021-05-27,63.290000915527344
583,583,2021-05-28,63.060001373291016
584,584,2021-06-01,61.34999847412109
585,585,2021-06-02,61.22999954223633
586,586,2021-06-03,60.97999954223633
587,587,2021-06-04,60.720001220703125
588,588,2021-06-07,60.88999938964844
589,589,2021-06-08,60.52000045776367
590,590,2021-06-09,61.0
591,591,2021-06-10,62.29999923706055
592,592,2021-06-11,63.38999938964844
593,593,2021-06-14,63.38999938964844
594,594,2021-06-15,62.459999084472656
595,595,2021-06-16,61.88999938964844
596,596,2021-06-17,62.86000061035156
597,597,2021-06-18,62.61000061035156
598,598,2021-06-21,63.16999816894531
599,599,2021-06-22,64.0199966430664
600,600,2021-06-23,64.47000122070312
601,601,2021-06-24,65.0
602,602,2021-06-25,65.88999938964844
603,603,2021-06-28,67.47000122070312
604,604,2021-06-29,68.8499984741211
605,605,2021-06-30,66.72000122070312
606,606,2021-07-01,67.98999786376953
607,607,2021-07-02,67.70999908447266
608,608,2021-07-06,69.0199966430664
609,609,2021-07-07,69.63999938964844
610,610,2021-07-08,69.8499984741211
611,611,2021-07-09,69.30999755859375
612,612,2021-07-12,69.18000030517578
613,613,2021-07-13,68.6500015258789
614,614,2021-07-14,67.55999755859375
615,615,2021-07-15,68.37000274658203
616,616,2021-07-16,69.54000091552734
617,617,2021-07-19,70.37000274658203
618,618,2021-07-20,70.16999816894531
619,619,2021-07-21,70.0
620,620,2021-07-22,71.7699966430664
621,621,2021-07-23,72.30000305175781
622,622,2021-07-26,71.52999877929688
623,623,2021-07-27,72.19000244140625
624,624,2021-07-28,72.08000183105469
625,625,2021-07-29,73.81999969482422
626,626,2021-07-30,75.04000091552734
627,627,2021-08-02,75.83000183105469
628,628,2021-08-03,75.73999786376953
629,629,2021-08-04,76.58999633789062
630,630,2021-08-05,76.3499984741211
631,631,2021-08-06,75.94000244140625
632,632,2021-08-09,75.83999633789062
633,633,2021-08-10,76.69999694824219
634,634,2021-08-11,76.63999938964844
635,635,2021-08-12,76.80999755859375
636,636,2021-08-13,76.91999816894531
637,637,2021-08-16,76.80000305175781
638,638,2021-08-17,77.2300033569336
639,639,2021-08-18,76.27999877929688
640,640,2021-08-19,76.55999755859375
641,641,2021-08-20,77.08999633789062
642,642,2021-08-23,77.47000122070312
643,643,2021-08-24,77.13999938964844
644,644,2021-08-25,77.5999984741211
645,645,2021-08-26,78.05999755859375
646,646,2021-08-27,79.19000244140625
647,647,2021-08-30,79.63999938964844
648,648,2021-08-31,79.1500015258789
649,649,2021-09-01,79.51000213623047
650,650,2021-09-02,80.31999969482422
651,651,2021-09-03,80.25
652,652,2021-09-07,79.79000091552734
653,653,2021-09-08,80.73999786376953
654,654,2021-09-09,79.94999694824219
655,655,2021-09-10,79.98999786376953
656,656,2021-09-13,78.5
657,657,2021-09-14,78.05000305175781
658,658,2021-09-15,77.62000274658203
659,659,2021-09-16,77.1500015258789
660,660,2021-09-17,77.62999725341797
661,661,2021-09-20,76.7300033569336
662,662,2021-09-21,76.44000244140625
663,663,2021-09-22,76.73999786376953
664,664,2021-09-23,77.3499984741211
665,665,2021-09-24,76.4800033569336
666,666,2021-09-27,74.02999877929688
667,667,2021-09-28,72.87000274658203
668,668,2021-09-29,73.98999786376953
669,669,2021-09-30,73.80999755859375
670,670,2021-10-01,72.22000122070312
671,671,2021-10-04,70.69999694824219
672,672,2021-10-05,70.30999755859375
673,673,2021-10-06,71.33999633789062
674,674,2021-10-07,71.72000122070312
675,675,2021-10-08,71.37000274658203
676,676,2021-10-11,69.94999694824219
677,677,2021-10-12,69.83000183105469
678,678,2021-10-13,70.16000366210938
679,679,2021-10-14,70.26000213623047
680,680,2021-10-15,69.66999816894531
681,681,2021-10-18,70.0199966430664
682,682,2021-10-19,70.93000030517578
683,683,2021-10-20,72.93000030517578
684,684,2021-10-21,73.63999938964844
685,685,2021-10-22,73.61000061035156
686,686,2021-10-25,73.02999877929688
687,687,2021-10-26,72.43000030517578
688,688,2021-10-27,71.66000366210938
689,689,2021-10-28,72.66000366210938
690,690,2021-10-29,73.30999755859375
691,691,2021-11-01,72.68000030517578
692,692,2021-11-02,70.91000366210938
693,693,2021-11-03,72.30999755859375
694,694,2021-11-04,71.83000183105469
695,695,2021-11-05,68.97000122070312
696,696,2021-11-08,71.12999725341797
697,697,2021-11-09,71.26000213623047
698,698,2021-11-10,71.44000244140625
699,699,2021-11-11,72.61000061035156
700,700,2021-11-12,73.54000091552734
701,701,2021-11-15,73.25
702,702,2021-11-16,73.18000030517578
703,703,2021-11-17,73.25
704,704,2021-11-18,73.26000213623047
705,705,2021-11-19,75.33000183105469
706,706,2021-11-22,73.58999633789062
707,707,2021-11-23,74.3499984741211
708,708,2021-11-24,74.91000366210938
709,709,2021-11-26,76.83000183105469
710,710,2021-11-29,75.97000122070312
711,711,2021-11-30,74.7300033569336
712,712,2021-12-01,73.05999755859375
713,713,2021-12-02,73.7699966430664
714,714,2021-12-03,73.94000244140625
715,715,2021-12-06,74.41999816894531
716,716,2021-12-07,76.1500015258789
717,717,2021-12-08,76.05000305175781
718,718,2021-12-09,75.19000244140625
719,719,2021-12-10,74.75
720,720,2021-12-13,75.38999938964844
721,721,2021-12-14,74.83000183105469
722,722,2021-12-15,77.2300033569336
723,723,2021-12-16,77.91999816894531
724,724,2021-12-17,77.70999908447266
725,725,2021-12-20,77.18000030517578
726,726,2021-12-21,76.13999938964844
727,727,2021-12-22,77.22000122070312
728,728,2021-12-23,76.12000274658203
729,729,2021-12-27,76.8499984741211
730,730,2021-12-28,75.20999908447266
731,731,2021-12-29,75.08999633789062
732,732,2021-12-30,76.62000274658203
733,733,2021-12-31,76.55999755859375
734,734,2022-01-03,73.0999984741211
735,735,2022-01-04,70.43000030517578
736,736,2022-01-05,70.76000213623047
737,737,2022-01-06,70.69999694824219
738,738,2022-01-07,70.30999755859375
739,739,2022-01-10,73.44999694824219
740,740,2022-01-11,72.33000183105469
741,741,2022-01-12,72.13999938964844
742,742,2022-01-13,69.95999908447266
743,743,2022-01-14,69.58999633789062
744,744,2022-01-18,69.41000366210938
