,Unnamed: 0.1,Unnamed: 0,Date,FANG,FANG_6m,FANG_12m
757,757,757,2022-02-04,117.25674438476562,114.2201156616211,111.61854553222656
758,758,758,2022-02-07,115.58747863769533,114.29114532470705,108.24451446533205
759,759,759,2022-02-08,110.4287567138672,112.01810455322266,104.76392364501952
760,760,760,2022-02-09,114.43321228027344,115.61412048339844,106.03363037109376
761,761,761,2022-02-10,115.8005828857422,116.28893280029295,112.74620056152344
762,762,762,2022-02-11,120.37329864501952,114.88604736328124,113.1191177368164
763,763,763,2022-02-14,115.84498596191406,117.25674438476562,114.2201156616211
764,764,764,2022-02-15,113.54530334472656,115.58747863769533,114.29114532470705
765,765,765,2022-02-16,115.26785278320312,110.4287567138672,112.01810455322266
766,766,766,2022-02-17,115.15242004394533,114.43321228027344,115.61412048339844
767,767,767,2022-02-18,116.73287200927734,115.8005828857422,116.28893280029295
768,768,768,2022-02-22,113.67850494384766,120.37329864501952,114.88604736328124
769,769,769,2022-02-23,115.0369873046875,115.84498596191406,117.25674438476562
770,770,770,2022-02-24,113.55418395996094,113.54530334472656,115.58747863769533
771,771,771,2022-02-25,118.33113861083984,115.26785278320312,110.4287567138672
772,772,772,2022-02-28,122.61970520019533,115.15242004394533,114.43321228027344
773,773,773,2022-03-01,121.49205780029295,116.73287200927734,115.8005828857422
774,774,774,2022-03-02,121.34999084472656,113.67850494384766,120.37329864501952
775,775,775,2022-03-03,119.61093139648438,115.0369873046875,115.84498596191406
776,776,776,2022-03-04,122.8928451538086,113.55418395996094,113.54530334472656
777,777,777,2022-03-07,119.89631652832033,118.33113861083984,115.26785278320312
778,778,778,2022-03-08,119.89631652832033,122.61970520019533,115.15242004394533
779,779,779,2022-03-09,115.98123168945312,121.49205780029295,116.73287200927734
780,780,780,2022-03-10,119.56635284423828,121.34999084472656,113.67850494384766
781,781,781,2022-03-11,115.642333984375,119.61093139648438,115.0369873046875
782,782,782,2022-03-14,112.53880310058594,122.8928451538086,113.55418395996094
783,783,783,2022-03-15,111.08515167236328,119.89631652832033,118.33113861083984
784,784,784,2022-03-16,112.03939056396484,119.89631652832033,122.61970520019533
785,785,785,2022-03-17,119.39691162109376,115.98123168945312,121.49205780029295
786,786,786,2022-03-18,117.2297821044922,119.56635284423828,121.34999084472656
787,787,787,2022-03-21,124.7478256225586,115.642333984375,119.61093139648438
788,788,788,2022-03-22,122.49152374267578,112.53880310058594,122.8928451538086
789,789,789,2022-03-23,127.209228515625,111.08515167236328,119.89631652832033
790,790,790,2022-03-24,127.69976806640624,112.03939056396484,119.89631652832033
791,791,791,2022-03-25,130.66061401367188,119.39691162109376,115.98123168945312
792,792,792,2022-03-28,125.47911834716795,117.2297821044922,119.56635284423828
793,793,793,2022-03-29,123.72222900390624,124.7478256225586,115.642333984375
794,794,794,2022-03-30,124.09679412841795,122.49152374267578,112.53880310058594
795,795,795,2022-03-31,122.25072479248048,127.209228515625,111.08515167236328
796,796,796,2022-04-01,123.4636001586914,127.69976806640624,112.03939056396484
797,797,797,2022-04-04,124.48920440673828,130.66061401367188,119.39691162109376
798,798,798,2022-04-05,120.82380676269533,125.47911834716795,117.2297821044922
799,799,799,2022-04-06,120.44924926757812,123.72222900390624,124.7478256225586
800,800,800,2022-04-07,122.13479614257812,124.09679412841795,122.49152374267578
801,801,801,2022-04-08,126.62957000732422,122.25072479248048,127.209228515625
802,802,802,2022-04-11,120.49383544921876,123.4636001586914,127.69976806640624
803,803,803,2022-04-12,124.12353515625,124.48920440673828,130.66061401367188
804,804,804,2022-04-13,125.1580581665039,120.82380676269533,125.47911834716795
805,805,805,2022-04-14,123.4636001586914,120.44924926757812,123.72222900390624
806,806,806,2022-04-18,124.85482788085938,122.13479614257812,124.09679412841795
807,807,807,2022-04-19,122.99986267089844,126.62957000732422,122.25072479248048
808,808,808,2022-04-20,126.5492935180664,120.49383544921876,123.4636001586914
809,809,809,2022-04-21,122.49152374267578,124.12353515625,124.48920440673828
810,810,810,2022-04-22,116.02582550048828,125.1580581665039,120.82380676269533
811,811,811,2022-04-25,112.20882415771484,123.4636001586914,120.44924926757812
812,812,812,2022-04-26,111.82535552978516,124.85482788085938,122.13479614257812
813,813,813,2022-04-27,112.94011688232422,122.99986267089844,126.62957000732422
814,814,814,2022-04-28,115.46397399902344,126.5492935180664,120.49383544921876
815,815,815,2022-04-29,112.57447814941406,122.49152374267578,124.12353515625
816,816,816,2022-05-02,113.70709228515624,116.02582550048828,125.1580581665039
817,817,817,2022-05-03,121.38567352294922,112.20882415771484,123.4636001586914
818,818,818,2022-05-04,127.0754852294922,111.82535552978516,124.85482788085938
819,819,819,2022-05-05,123.59737396240234,112.94011688232422,122.99986267089844
820,820,820,2022-05-06,127.46788787841795,115.46397399902344,126.5492935180664
821,821,821,2022-05-09,115.48181915283205,112.57447814941406,122.49152374267578
822,822,822,2022-05-10,115.7939453125,113.70709228515624,116.02582550048828
823,823,823,2022-05-11,114.4057846069336,121.38567352294922,112.20882415771484
824,824,824,2022-05-12,116.02227020263672,127.0754852294922,111.82535552978516
825,825,825,2022-05-13,121.85807800292967,123.59737396240234,112.94011688232422
826,826,826,2022-05-16,119.9128189086914,127.46788787841795,115.46397399902344
827,827,827,2022-05-17,120.0498046875,115.48181915283205,112.57447814941406
828,828,828,2022-05-18,117.22779083251952,115.7939453125,113.70709228515624
829,829,829,2022-05-19,118.56116485595705,114.4057846069336,121.38567352294922
830,830,830,2022-05-20,118.98126983642578,116.02227020263672,127.0754852294922
831,831,831,2022-05-23,124.30567169189452,121.85807800292967,123.59737396240234
832,832,832,2022-05-24,124.00428009033205,119.9128189086914,127.46788787841795
833,833,833,2022-05-25,129.45651245117188,120.0498046875,115.48181915283205
834,834,834,2022-05-26,133.7306365966797,117.22779083251952,115.7939453125
835,835,835,2022-05-27,139.4203338623047,118.56116485595705,114.4057846069336
836,836,836,2022-05-31,138.8358612060547,118.98126983642578,116.02227020263672
837,837,837,2022-06-01,139.63040161132812,124.30567169189452,121.85807800292967
838,838,838,2022-06-02,140.55279541015625,124.00428009033205,119.9128189086914
839,839,839,2022-06-03,141.24688720703125,129.45651245117188,120.0498046875
840,840,840,2022-06-06,142.29713439941406,133.7306365966797,117.22779083251952
841,841,841,2022-06-07,146.48907470703125,139.4203338623047,118.56116485595705
842,842,842,2022-06-08,146.40687561035156,138.8358612060547,118.98126983642578
843,843,843,2022-06-09,144.1419677734375,139.63040161132812,124.30567169189452
844,844,844,2022-06-10,142.00491333007812,140.55279541015625,124.00428009033205
845,845,845,2022-06-13,134.98184204101562,141.24688720703125,129.45651245117188
846,846,846,2022-06-14,136.6531219482422,142.29713439941406,133.7306365966797
847,847,847,2022-06-15,134.03201293945312,146.48907470703125,139.4203338623047
848,848,848,2022-06-16,122.08638763427734,146.40687561035156,138.8358612060547
849,849,849,2022-06-17,111.68421936035156,144.1419677734375,139.63040161132812
850,850,850,2022-06-21,120.80783081054688,142.00491333007812,140.55279541015625
851,851,851,2022-06-22,115.16378784179688,134.98184204101562,141.24688720703125
852,852,852,2022-06-23,108.89873504638672,136.6531219482422,142.29713439941406
853,853,853,2022-06-24,109.31884002685548,134.03201293945312,146.48907470703125
854,854,854,2022-06-27,113.6020965576172,122.08638763427734,146.40687561035156
855,855,855,2022-06-28,118.54290771484376,111.68421936035156,144.1419677734375
856,856,856,2022-06-29,111.70248413085938,120.80783081054688,142.00491333007812
857,857,857,2022-06-30,110.64309692382812,115.16378784179688,134.98184204101562
858,858,858,2022-07-01,110.69788360595705,108.89873504638672,136.6531219482422
859,859,859,2022-07-05,104.24103546142578,109.31884002685548,134.03201293945312
860,860,860,2022-07-06,100.71580505371094,113.6020965576172,122.08638763427734
861,861,861,2022-07-07,106.21371459960938,118.54290771484376,111.68421936035156
862,862,862,2022-07-08,106.2411117553711,111.70248413085938,120.80783081054688
863,863,863,2022-07-11,104.4693603515625,110.64309692382812,115.16378784179688
864,864,864,2022-07-12,100.83452606201172,110.69788360595705,108.89873504638672
865,865,865,2022-07-13,100.9989242553711,104.24103546142578,109.31884002685548
866,866,866,2022-07-14,97.45541381835938,100.71580505371094,113.6020965576172
867,867,867,2022-07-15,99.67466735839844,106.21371459960938,118.54290771484376
868,868,868,2022-07-18,102.76153564453124,106.2411117553711,111.70248413085938
869,869,869,2022-07-19,106.43289947509766,104.4693603515625,110.64309692382812
870,870,870,2022-07-20,108.46949005126952,100.83452606201172,110.69788360595705
871,871,871,2022-07-21,105.9123306274414,100.9989242553711,104.24103546142578
872,872,872,2022-07-22,103.59261322021484,97.45541381835938,100.71580505371094
873,873,873,2022-07-25,109.58368682861328,99.67466735839844,106.21371459960938
874,874,874,2022-07-26,108.02198791503906,102.76153564453124,106.2411117553711
875,875,875,2022-07-27,112.59749603271484,106.43289947509766,104.4693603515625
876,876,876,2022-07-28,112.88973999023438,108.46949005126952,100.83452606201172
877,877,877,2022-07-29,116.9172821044922,105.9123306274414,100.9989242553711
878,878,878,2022-08-01,114.99940490722656,103.59261322021484,97.45541381835938
879,879,879,2022-08-02,116.4789047241211,109.58368682861328,99.67466735839844
880,880,880,2022-08-03,110.85313415527344,108.02198791503906,102.76153564453124
881,881,881,2022-08-04,106.35070037841795,112.59749603271484,106.43289947509766
882,882,882,2022-08-05,110.84400177001952,112.88973999023438,108.46949005126952
883,883,883,2022-08-08,112.4604949951172,116.9172821044922,105.9123306274414
884,884,884,2022-08-09,113.73908233642578,114.99940490722656,103.59261322021484
885,885,885,2022-08-10,115.10900115966795,116.4789047241211,109.58368682861328
886,886,886,2022-08-11,121.26444244384766,110.85313415527344,108.02198791503906
887,887,887,2022-08-12,121.5841064453125,106.35070037841795,112.59749603271484
888,888,888,2022-08-15,119.57452392578124,110.84400177001952,112.88973999023438
889,889,889,2022-08-16,117.3873519897461,112.4604949951172,116.9172821044922
890,890,890,2022-08-17,117.55560302734376,113.73908233642578,114.99940490722656
891,891,891,2022-08-18,121.5747528076172,115.10900115966795,116.4789047241211
892,892,892,2022-08-19,121.87386322021484,121.26444244384766,110.85313415527344
893,893,893,2022-08-22,122.61225128173828,121.5841064453125,106.35070037841795
894,894,894,2022-08-23,126.29490661621094,119.57452392578124,110.84400177001952
895,895,895,2022-08-24,127.7249984741211,117.3873519897461,112.4604949951172
896,896,896,2022-08-25,127.37918090820312,117.55560302734376,113.73908233642578
897,897,897,2022-08-26,125.1826400756836,121.5747528076172,115.10900115966795
898,898,898,2022-08-29,130.16452026367188,121.87386322021484,121.26444244384766
899,899,899,2022-08-30,125.3135223388672,122.61225128173828,121.5841064453125
900,900,900,2022-08-31,124.57510375976562,126.29490661621094,119.57452392578124
901,901,901,2022-09-01,121.7897491455078,127.7249984741211,117.3873519897461
902,902,902,2022-09-02,125.1265640258789,127.37918090820312,117.55560302734376
903,903,903,2022-09-06,125.2574234008789,125.1826400756836,121.5747528076172
904,904,904,2022-09-07,122.97679138183594,130.16452026367188,121.87386322021484
905,905,905,2022-09-08,123.5562973022461,125.3135223388672,122.61225128173828
906,906,906,2022-09-09,126.20144653320312,124.57510375976562,126.29490661621094
907,907,907,2022-09-12,128.39796447753906,121.7897491455078,127.7249984741211
908,908,908,2022-09-13,125.9117202758789,125.1265640258789,127.37918090820312
909,909,909,2022-09-14,131.01510620117188,125.2574234008789,125.1826400756836
910,910,910,2022-09-15,125.83692169189452,122.97679138183594,130.16452026367188
911,911,911,2022-09-16,123.9582061767578,123.5562973022461,125.3135223388672
912,912,912,2022-09-19,122.37857818603516,126.20144653320312,124.57510375976562
913,913,913,2022-09-20,122.24772644042967,128.39796447753906,121.7897491455078
914,914,914,2022-09-21,120.38770294189452,125.9117202758789,125.1265640258789
915,915,915,2022-09-22,118.27531433105467,131.01510620117188,125.2574234008789
916,916,916,2022-09-23,107.67594909667967,125.83692169189452,122.97679138183594
917,917,917,2022-09-26,103.9465560913086,123.9582061767578,123.5562973022461
918,918,918,2022-09-27,106.07763671875,122.37857818603516,126.20144653320312
919,919,919,2022-09-28,111.60164642333984,122.24772644042967,128.39796447753906
920,920,920,2022-09-29,113.01303100585938,120.38770294189452,125.9117202758789
921,921,921,2022-09-30,112.59241485595705,118.27531433105467,131.01510620117188
922,922,922,2022-10-03,121.06067657470705,107.67594909667967,125.83692169189452
923,923,923,2022-10-04,127.3978500366211,103.9465560913086,123.9582061767578
924,924,924,2022-10-05,130.26736450195312,106.07763671875,122.37857818603516
925,925,925,2022-10-06,133.0340118408203,111.60164642333984,122.24772644042967
926,926,926,2022-10-07,133.1274871826172,113.01303100585938,120.38770294189452
927,927,927,2022-10-10,131.1459503173828,112.59241485595705,118.27531433105467
928,928,928,2022-10-11,130.26736450195312,121.06067657470705,107.67594909667967
929,929,929,2022-10-12,131.9497833251953,127.3978500366211,103.9465560913086
930,930,930,2022-10-13,135.79135131835938,130.26736450195312,106.07763671875
931,931,931,2022-10-14,130.2579803466797,133.0340118408203,111.60164642333984
932,932,932,2022-10-17,130.3514862060547,133.1274871826172,113.01303100585938
933,933,933,2022-10-18,132.5853729248047,131.1459503173828,112.59241485595705
934,934,934,2022-10-19,136.4923553466797,130.26736450195312,121.06067657470705
935,935,935,2022-10-20,137.01577758789062,131.9497833251953,127.3978500366211
936,936,936,2022-10-21,142.37156677246094,135.79135131835938,130.26736450195312
937,937,937,2022-10-24,143.25013732910156,130.2579803466797,133.0340118408203
938,938,938,2022-10-25,143.34359741210938,130.3514862060547,133.1274871826172
939,939,939,2022-10-26,145.231689453125,132.5853729248047,131.1459503173828
940,940,940,2022-10-27,143.3342742919922,136.4923553466797,130.26736450195312
941,941,941,2022-10-28,143.77359008789062,137.01577758789062,131.9497833251953
942,942,942,2022-10-31,146.84869384765625,142.37156677246094,135.79135131835938
943,943,943,2022-11-01,148.26943969726562,143.25013732910156,130.2579803466797
944,944,944,2022-11-02,144.7176055908203,143.34359741210938,130.3514862060547
945,945,945,2022-11-03,148.1759490966797,145.231689453125,132.5853729248047
946,946,946,2022-11-04,150.83047485351562,143.3342742919922,136.4923553466797
947,947,947,2022-11-07,152.81201171875,143.77359008789062,137.01577758789062
948,948,948,2022-11-08,152.86810302734375,146.84869384765625,142.37156677246094
949,949,949,2022-11-09,147.2599639892578,148.26943969726562,143.25013732910156
950,950,950,2022-11-10,149.81166076660156,144.7176055908203,143.34359741210938
951,951,951,2022-11-11,153.6158447265625,148.1759490966797,145.231689453125
952,952,952,2022-11-14,152.88677978515625,150.83047485351562,143.3342742919922
953,953,953,2022-11-15,156.12078857421875,152.81201171875,143.77359008789062
954,954,954,2022-11-16,150.6347198486328,152.86810302734375,146.84869384765625
955,955,955,2022-11-17,153.28773498535156,147.2599639892578,148.26943969726562
956,956,956,2022-11-18,148.0196075439453,149.81166076660156,144.7176055908203
957,957,957,2022-11-21,142.11663818359375,153.6158447265625,148.1759490966797
958,958,958,2022-11-22,143.49050903320312,152.88677978515625,150.83047485351562
959,959,959,2022-11-23,142.11663818359375,156.12078857421875,152.81201171875
960,960,960,2022-11-25,141.4818115234375,150.6347198486328,152.86810302734375
961,961,961,2022-11-28,136.1852264404297,153.28773498535156,147.2599639892578
962,962,962,2022-11-29,139.03724670410156,148.0196075439453,149.81166076660156
963,963,963,2022-11-30,140.2500457763672,142.11663818359375,153.6158447265625
964,964,964,2022-12-01,137.1043243408203,143.49050903320312,152.88677978515625
965,965,965,2022-12-02,137.8244171142578,142.11663818359375,156.12078857421875
966,966,966,2022-12-05,134.54605102539062,141.4818115234375,150.6347198486328
967,967,967,2022-12-06,130.9550018310547,136.1852264404297,153.28773498535156
968,968,968,2022-12-07,129.39158630371094,139.03724670410156,148.0196075439453
969,969,969,2022-12-08,125.90479278564452,140.2500457763672,142.11663818359375
970,970,970,2022-12-09,122.79695892333984,137.1043243408203,143.49050903320312
971,971,971,2022-12-12,127.16496276855467,137.8244171142578,142.11663818359375
972,972,972,2022-12-13,129.16421508789062,134.54605102539062,141.4818115234375
973,973,973,2022-12-14,129.6569061279297,130.9550018310547,136.1852264404297
974,974,974,2022-12-15,130.16854858398438,129.39158630371094,139.03724670410156
975,975,975,2022-12-16,127.26920318603516,125.90479278564452,140.2500457763672
976,976,976,2022-12-19,126.56803131103516,122.79695892333984,137.1043243408203
977,977,977,2022-12-20,127.85665130615234,127.16496276855467,137.8244171142578
978,978,978,2022-12-21,129.8085174560547,129.16421508789062,134.54605102539062
979,979,979,2022-12-22,125.90479278564452,129.6569061279297,130.9550018310547
980,980,980,2022-12-23,129.83694458007812,130.16854858398438,129.39158630371094
981,981,981,2022-12-27,130.35806274414062,127.26920318603516,125.90479278564452
982,982,982,2022-12-28,127.41130828857422,126.56803131103516,122.79695892333984
983,983,983,2022-12-29,129.12631225585938,127.85665130615234,127.16496276855467
984,984,984,2022-12-30,129.6000518798828,129.8085174560547,129.16421508789062
985,985,985,2023-01-03,124.4835205078125,125.90479278564452,129.6569061279297
986,986,986,2023-01-04,123.76341247558594,129.83694458007812,130.16854858398438
987,987,987,2023-01-05,127.0038833618164,130.35806274414062,127.26920318603516
988,988,988,2023-01-06,130.888671875,127.41130828857422,126.56803131103516
989,989,989,2023-01-09,134.0628204345703,129.12631225585938,127.85665130615234
990,990,990,2023-01-10,134.49867248535156,129.6000518798828,129.8085174560547
991,991,991,2023-01-11,134.77346801757812,124.4835205078125,125.90479278564452
992,992,992,2023-01-12,137.7012481689453,123.76341247558594,129.83694458007812
993,993,993,2023-01-13,137.61598205566406,127.0038833618164,130.35806274414062
994,994,994,2023-01-17,138.08026123046875,130.888671875,127.41130828857422
995,995,995,2023-01-18,136.53582763671875,134.0628204345703,129.12631225585938
996,996,996,2023-01-19,138.74349975585938,134.49867248535156,129.6000518798828
997,997,997,2023-01-20,139.80471801757812,134.77346801757812,124.4835205078125
998,998,998,2023-01-23,141.51022338867188,137.7012481689453,123.76341247558594
999,999,999,2023-01-24,139.510986328125,137.61598205566406,127.0038833618164
1000,1000,1000,2023-01-25,139.359375,138.08026123046875,130.888671875
1001,1001,1001,2023-01-26,142.02188110351562,136.53582763671875,134.0628204345703
1002,1002,1002,2023-01-27,143.0357208251953,138.74349975585938,134.49867248535156
1003,1003,1003,2023-01-30,137.71072387695312,139.80471801757812,134.77346801757812
1004,1004,1004,2023-01-31,138.4497833251953,141.51022338867188,137.7012481689453
1005,1005,1005,2023-02-01,135.82518005371094,139.510986328125,137.61598205566406
1006,1006,1006,2023-02-02,130.34860229492188,139.359375,138.08026123046875
1007,1007,1007,2023-02-03,131.135009765625,142.02188110351562,136.53582763671875
1008,1008,1008,2023-02-06,129.92221069335938,143.0357208251953,138.74349975585938
1009,1009,1009,2023-02-07,136.02415466308594,137.71072387695312,139.80471801757812
1010,1010,1010,2023-02-08,136.71583557128906,138.4497833251953,141.51022338867188
1011,1011,1011,2023-02-09,134.0438690185547,135.82518005371094,139.510986328125
1012,1012,1012,2023-02-10,141.45338439941406,130.34860229492188,139.359375
1013,1013,1013,2023-02-13,140.4490203857422,131.135009765625,142.02188110351562
1014,1014,1014,2023-02-14,142.0029296875,129.92221069335938,143.0357208251953
1015,1015,1015,2023-02-15,137.99497985839844,136.02415466308594,137.71072387695312
1016,1016,1016,2023-02-16,134.31863403320312,136.71583557128906,138.4497833251953
1017,1017,1017,2023-02-17,127.61027526855467,134.0438690185547,135.82518005371094
1018,1018,1018,2023-02-21,127.16496276855467,141.45338439941406,130.34860229492188
1019,1019,1019,2023-02-22,130.08326721191406,140.4490203857422,131.135009765625
1020,1020,1020,2023-02-23,134.16705322265625,142.0029296875,129.92221069335938
1021,1021,1021,2023-02-24,134.90611267089844,137.99497985839844,136.02415466308594
1022,1022,1022,2023-02-27,136.78216552734375,134.31863403320312,136.71583557128906
1023,1023,1023,2023-02-28,133.2006072998047,127.61027526855467,134.0438690185547
1024,1024,1024,2023-03-01,137.0285186767578,127.16496276855467,141.45338439941406
1025,1025,1025,2023-03-02,139.4369354248047,130.08326721191406,140.4490203857422
1026,1026,1026,2023-03-03,141.95175170898438,134.16705322265625,142.0029296875
1027,1027,1027,2023-03-06,138.846923828125,134.90611267089844,137.99497985839844
1028,1028,1028,2023-03-07,138.0634765625,136.78216552734375,134.31863403320312
1029,1029,1029,2023-03-08,137.8216552734375,133.2006072998047,127.61027526855467
1030,1030,1030,2023-03-09,135.35519409179688,137.0285186767578,127.16496276855467
1031,1031,1031,2023-03-10,131.4572296142578,139.4369354248047,130.08326721191406
1032,1032,1032,2023-03-13,127.23038482666016,141.95175170898438,134.16705322265625
1033,1033,1033,2023-03-14,128.2943572998047,138.846923828125,134.90611267089844
1034,1034,1034,2023-03-15,118.7187042236328,138.0634765625,136.78216552734375
1035,1035,1035,2023-03-16,121.41730499267578,137.8216552734375,133.2006072998047
1036,1036,1036,2023-03-17,119.08626556396484,135.35519409179688,137.0285186767578
1037,1037,1037,2023-03-20,121.49468231201172,131.4572296142578,139.4369354248047
1038,1038,1038,2023-03-21,126.34053802490234,127.23038482666016,141.95175170898438
1039,1039,1039,2023-03-22,123.76769256591795,128.2943572998047,138.846923828125
1040,1040,1040,2023-03-23,122.48126220703124,118.7187042236328,138.0634765625
1041,1041,1041,2023-03-24,121.31090545654295,121.41730499267578,137.8216552734375
1042,1042,1042,2023-03-27,124.34803009033205,119.08626556396484,135.35519409179688
1043,1043,1043,2023-03-28,126.42760467529295,121.49468231201172,131.4572296142578
1044,1044,1044,2023-03-29,128.43943786621094,126.34053802490234,127.23038482666016
1045,1045,1045,2023-03-30,128.9327392578125,123.76769256591795,128.2943572998047
1046,1046,1046,2023-03-31,130.74147033691406,122.48126220703124,118.7187042236328
1047,1047,1047,2023-04-03,139.69808959960938,121.31090545654295,121.41730499267578
1048,1048,1048,2023-04-04,137.0091552734375,124.34803009033205,119.08626556396484
1049,1049,1049,2023-04-05,138.29559326171875,126.42760467529295,121.49468231201172
1050,1050,1050,2023-04-06,135.94520568847656,128.43943786621094,126.34053802490234
1051,1051,1051,2023-04-10,138.49871826171875,128.9327392578125,123.76769256591795
1052,1052,1052,2023-04-11,140.41384887695312,130.74147033691406,122.48126220703124
1053,1053,1053,2023-04-12,140.25909423828125,139.69808959960938,121.31090545654295
1054,1054,1054,2023-04-13,140.96517944335938,137.0091552734375,124.34803009033205
1055,1055,1055,2023-04-14,141.93240356445312,138.29559326171875,126.42760467529295
1056,1056,1056,2023-04-17,139.86253356933594,135.94520568847656,128.43943786621094
1057,1057,1057,2023-04-18,139.9398956298828,138.49871826171875,128.9327392578125
1058,1058,1058,2023-04-19,138.96298217773438,140.41384887695312,130.74147033691406
1059,1059,1059,2023-04-20,137.2896728515625,140.25909423828125,139.69808959960938
1060,1060,1060,2023-04-21,136.46749877929688,140.96517944335938,137.0091552734375
1061,1061,1061,2023-04-24,138.7888946533203,141.93240356445312,138.29559326171875
1062,1062,1062,2023-04-25,134.7651824951172,139.86253356933594,135.94520568847656
1063,1063,1063,2023-04-26,132.4438018798828,139.9398956298828,138.49871826171875
1064,1064,1064,2023-04-27,133.5367889404297,138.96298217773438,140.41384887695312
1065,1065,1065,2023-04-28,137.54115295410156,137.2896728515625,140.25909423828125
1066,1066,1066,2023-05-01,137.2799835205078,136.46749877929688,140.96517944335938
1067,1067,1067,2023-05-02,130.6254119873047,138.7888946533203,141.93240356445312
1068,1068,1068,2023-05-03,124.56082153320312,134.7651824951172,139.86253356933594
1069,1069,1069,2023-05-04,121.86222839355467,132.4438018798828,139.9398956298828
1070,1070,1070,2023-05-05,128.44911193847656,133.5367889404297,138.96298217773438
1071,1071,1071,2023-05-08,128.24598693847656,137.54115295410156,137.2896728515625
1072,1072,1072,2023-05-09,128.55552673339844,137.2799835205078,136.46749877929688
1073,1073,1073,2023-05-10,127.00794982910156,130.6254119873047,138.7888946533203
1074,1074,1074,2023-05-11,124.25347137451172,124.56082153320312,134.7651824951172
1075,1075,1075,2023-05-12,124.58438873291016,121.86222839355467,132.4438018798828
1076,1076,1076,2023-05-15,125.51878356933594,128.44911193847656,133.5367889404297
1077,1077,1077,2023-05-16,121.5281753540039,128.24598693847656,137.54115295410156
1078,1078,1078,2023-05-17,124.17559814453124,128.55552673339844,137.2799835205078
1079,1079,1079,2023-05-18,125.3046417236328,127.00794982910156,130.6254119873047
1080,1080,1080,2023-05-19,126.74514770507812,124.25347137451172,124.56082153320312
1081,1081,1081,2023-05-22,128.9156494140625,124.58438873291016,121.86222839355467
1082,1082,1082,2023-05-23,129.3828125,125.51878356933594,128.44911193847656
1083,1083,1083,2023-05-24,130.7941436767578,121.5281753540039,128.24598693847656
1084,1084,1084,2023-05-25,127.50434112548828,124.17559814453124,128.55552673339844
1085,1085,1085,2023-05-26,127.49459838867188,125.3046417236328,127.00794982910156
1086,1086,1086,2023-05-30,126.03463745117188,126.74514770507812,124.25347137451172
1087,1087,1087,2023-05-31,123.75707244873048,128.9156494140625,124.58438873291016
1088,1088,1088,2023-06-01,124.68172454833984,129.3828125,125.51878356933594
1089,1089,1089,2023-06-02,127.84500122070312,130.7941436767578,121.5281753540039
1090,1090,1090,2023-06-05,126.8424835205078,127.50434112548828,124.17559814453124
1091,1091,1091,2023-06-06,127.46540832519533,127.49459838867188,125.3046417236328
1092,1092,1092,2023-06-07,130.59947204589844,126.03463745117188,126.74514770507812
1093,1093,1093,2023-06-08,129.78189086914062,123.75707244873048,128.9156494140625
1094,1094,1094,2023-06-09,128.7501678466797,124.68172454833984,129.3828125
1095,1095,1095,2023-06-12,126.27796173095705,127.84500122070312,130.7941436767578
1096,1096,1096,2023-06-13,126.58941650390624,126.8424835205078,127.50434112548828
1097,1097,1097,2023-06-14,123.39694213867188,127.46540832519533,127.49459838867188
1098,1098,1098,2023-06-15,123.2801513671875,130.59947204589844,126.03463745117188
1099,1099,1099,2023-06-16,125.3046417236328,129.78189086914062,123.75707244873048
1100,1100,1100,2023-06-20,123.58187866210938,128.7501678466797,124.68172454833984
1101,1101,1101,2023-06-21,124.26319122314452,126.27796173095705,127.84500122070312
1102,1102,1102,2023-06-22,122.49176025390624,126.58941650390624,126.8424835205078
1103,1103,1103,2023-06-23,122.05377197265624,123.39694213867188,127.46540832519533
1104,1104,1104,2023-06-26,123.82520294189452,123.2801513671875,130.59947204589844
1105,1105,1105,2023-06-27,123.92253112792967,125.3046417236328,129.78189086914062
1106,1106,1106,2023-06-28,125.17810821533205,123.58187866210938,128.7501678466797
1107,1107,1107,2023-06-29,126.5407485961914,124.26319122314452,126.27796173095705
1108,1108,1108,2023-06-30,127.85472869873048,122.49176025390624,126.58941650390624
1109,1109,1109,2023-07-03,128.42897033691406,122.05377197265624,123.39694213867188
1110,1110,1110,2023-07-05,127.1150131225586,123.82520294189452,123.2801513671875
1111,1111,1111,2023-07-06,123.77653503417967,123.92253112792967,125.3046417236328
1112,1112,1112,2023-07-07,128.86697387695312,125.17810821533205,123.58187866210938
1113,1113,1113,2023-07-10,130.5118865966797,126.5407485961914,124.26319122314452
1114,1114,1114,2023-07-11,133.48049926757812,127.85472869873048,122.49176025390624
1115,1115,1115,2023-07-12,135.78724670410156,128.42897033691406,122.05377197265624
1116,1116,1116,2023-07-13,135.68992614746094,127.1150131225586,123.82520294189452
1117,1117,1117,2023-07-14,132.0399932861328,123.77653503417967,123.92253112792967
1118,1118,1118,2023-07-17,131.8550567626953,128.86697387695312,125.17810821533205
1119,1119,1119,2023-07-18,135.10592651367188,130.5118865966797,126.5407485961914
1120,1120,1120,2023-07-19,135.19351196289062,133.48049926757812,127.85472869873048
1121,1121,1121,2023-07-20,136.2836456298828,135.78724670410156,128.42897033691406
1122,1122,1122,2023-07-21,137.47108459472656,135.68992614746094,127.1150131225586
1123,1123,1123,2023-07-24,140.59542846679688,132.0399932861328,123.77653503417967
1124,1124,1124,2023-07-25,142.14300537109375,131.8550567626953,128.86697387695312
