,Unnamed: 0,Date,META
745,745,2022-01-19,319.5899963378906
746,746,2022-01-20,316.5599975585937
747,747,2022-01-21,303.1700134277344
748,748,2022-01-24,308.7099914550781
749,749,2022-01-25,300.1499938964844
750,750,2022-01-26,294.6300048828125
751,751,2022-01-27,294.6400146484375
752,752,2022-01-28,301.7099914550781
753,753,2022-01-31,313.260009765625
754,754,2022-02-01,319.0
755,755,2022-02-02,323.0
756,756,2022-02-03,237.75999450683597
757,757,2022-02-04,237.08999633789065
758,758,2022-02-07,224.91000366210935
759,759,2022-02-08,220.17999267578125
760,760,2022-02-09,232.0
761,761,2022-02-10,228.07000732421875
762,762,2022-02-11,219.5500030517578
763,763,2022-02-14,217.6999969482422
764,764,2022-02-15,221.0
765,765,2022-02-16,216.5399932861328
766,766,2022-02-17,207.7100067138672
767,767,2022-02-18,206.16000366210935
768,768,2022-02-22,202.0800018310547
769,769,2022-02-23,198.4499969482422
770,770,2022-02-24,207.6000061035156
771,771,2022-02-25,210.47999572753903
772,772,2022-02-28,211.02999877929688
773,773,2022-03-01,203.4900054931641
774,774,2022-03-02,208.1100006103516
775,775,2022-03-03,202.97000122070312
776,776,2022-03-04,200.05999755859372
777,777,2022-03-07,187.47000122070312
778,778,2022-03-08,190.2899932861328
779,779,2022-03-09,198.5
780,780,2022-03-10,195.2100067138672
781,781,2022-03-11,187.6100006103516
782,782,2022-03-14,186.6300048828125
783,783,2022-03-15,192.02999877929688
784,784,2022-03-16,203.6300048828125
785,785,2022-03-17,207.83999633789065
786,786,2022-03-18,216.4900054931641
787,787,2022-03-21,211.4900054931641
788,788,2022-03-22,216.6499938964844
789,789,2022-03-23,213.4600067138672
790,790,2022-03-24,219.57000732421875
791,791,2022-03-25,221.82000732421875
792,792,2022-03-28,223.58999633789065
793,793,2022-03-29,229.8600006103516
794,794,2022-03-30,227.8500061035156
795,795,2022-03-31,222.3600006103516
796,796,2022-04-01,224.8500061035156
797,797,2022-04-04,233.88999938964844
798,798,2022-04-05,231.83999633789065
799,799,2022-04-06,223.3000030517578
800,800,2022-04-07,222.9499969482422
801,801,2022-04-08,222.3300018310547
802,802,2022-04-11,216.4600067138672
803,803,2022-04-12,214.13999938964844
804,804,2022-04-13,214.9900054931641
805,805,2022-04-14,210.17999267578125
806,806,2022-04-18,210.7700042724609
807,807,2022-04-19,217.30999755859372
808,808,2022-04-20,200.4199981689453
809,809,2022-04-21,188.07000732421875
810,810,2022-04-22,184.1100006103516
811,811,2022-04-25,186.9900054931641
812,812,2022-04-26,180.9499969482422
813,813,2022-04-27,174.9499969482422
814,814,2022-04-28,205.72999572753903
815,815,2022-04-29,200.47000122070312
816,816,2022-05-02,211.1300048828125
817,817,2022-05-03,212.02999877929688
818,818,2022-05-04,223.41000366210935
819,819,2022-05-05,208.27999877929688
820,820,2022-05-06,203.7700042724609
821,821,2022-05-09,196.2100067138672
822,822,2022-05-10,197.6499938964844
823,823,2022-05-11,188.7400054931641
824,824,2022-05-12,191.2400054931641
825,825,2022-05-13,198.6199951171875
826,826,2022-05-16,200.0399932861328
827,827,2022-05-17,202.6199951171875
828,828,2022-05-18,192.2400054931641
829,829,2022-05-19,191.2899932861328
830,830,2022-05-20,193.5399932861328
831,831,2022-05-23,196.22999572753903
832,832,2022-05-24,181.27999877929688
833,833,2022-05-25,183.8300018310547
834,834,2022-05-26,191.6300048828125
835,835,2022-05-27,195.1300048828125
836,836,2022-05-31,193.63999938964844
837,837,2022-06-01,188.63999938964844
838,838,2022-06-02,198.8600006103516
839,839,2022-06-03,190.77999877929688
840,840,2022-06-06,194.25
841,841,2022-06-07,195.6499938964844
842,842,2022-06-08,196.63999938964844
843,843,2022-06-09,184.0
844,844,2022-06-10,175.57000732421875
845,845,2022-06-13,164.25999450683594
846,846,2022-06-14,163.72999572753906
847,847,2022-06-15,169.35000610351562
848,848,2022-06-16,160.8699951171875
849,849,2022-06-17,163.74000549316406
850,850,2022-06-21,157.0500030517578
851,851,2022-06-22,155.85000610351562
852,852,2022-06-23,158.75
853,853,2022-06-24,170.16000366210938
854,854,2022-06-27,169.49000549316406
855,855,2022-06-28,160.67999267578125
856,856,2022-06-29,163.94000244140625
857,857,2022-06-30,161.25
858,858,2022-07-01,160.02999877929688
859,859,2022-07-05,168.19000244140625
860,860,2022-07-06,169.77000427246094
861,861,2022-07-07,172.19000244140625
862,862,2022-07-08,170.8800048828125
863,863,2022-07-11,162.8800048828125
864,864,2022-07-12,163.27000427246094
865,865,2022-07-13,163.49000549316406
866,866,2022-07-14,158.0500030517578
867,867,2022-07-15,164.6999969482422
868,868,2022-07-18,167.22999572753906
869,869,2022-07-19,175.77999877929688
870,870,2022-07-20,183.08999633789065
871,871,2022-07-21,183.1699981689453
872,872,2022-07-22,169.27000427246094
873,873,2022-07-25,166.64999389648438
874,874,2022-07-26,159.14999389648438
875,875,2022-07-27,169.5800018310547
876,876,2022-07-28,160.72000122070312
877,877,2022-07-29,159.10000610351562
878,878,2022-08-01,159.92999267578125
879,879,2022-08-02,160.19000244140625
880,880,2022-08-03,168.8000030517578
881,881,2022-08-04,170.57000732421875
882,882,2022-08-05,167.11000061035156
883,883,2022-08-08,170.25
884,884,2022-08-09,168.52999877929688
885,885,2022-08-10,178.33999633789062
886,886,2022-08-11,177.49000549316406
887,887,2022-08-12,180.5
888,888,2022-08-15,180.88999938964844
889,889,2022-08-16,179.47000122070312
890,890,2022-08-17,174.85000610351562
891,891,2022-08-18,174.66000366210938
892,892,2022-08-19,167.9600067138672
893,893,2022-08-22,163.0500030517578
894,894,2022-08-23,161.11000061035156
895,895,2022-08-24,163.25999450683594
896,896,2022-08-25,168.77999877929688
897,897,2022-08-26,161.77999877929688
898,898,2022-08-29,159.1699981689453
899,899,2022-08-30,157.16000366210938
900,900,2022-08-31,162.92999267578125
901,901,2022-09-01,165.36000061035156
902,902,2022-09-02,160.32000732421875
903,903,2022-09-06,158.5399932861328
904,904,2022-09-07,160.38999938964844
905,905,2022-09-08,162.05999755859375
906,906,2022-09-09,169.14999389648438
907,907,2022-09-12,168.9600067138672
908,908,2022-09-13,153.1300048828125
909,909,2022-09-14,151.47000122070312
910,910,2022-09-15,149.5500030517578
911,911,2022-09-16,146.2899932861328
912,912,2022-09-19,148.02000427246094
913,913,2022-09-20,146.08999633789062
914,914,2022-09-21,142.1199951171875
915,915,2022-09-22,142.82000732421875
916,916,2022-09-23,140.41000366210938
917,917,2022-09-26,136.3699951171875
918,918,2022-09-27,134.39999389648438
919,919,2022-09-28,141.61000061035156
920,920,2022-09-29,136.41000366210938
921,921,2022-09-30,135.67999267578125
922,922,2022-10-03,138.61000061035156
923,923,2022-10-04,140.27999877929688
924,924,2022-10-05,138.97999572753906
925,925,2022-10-06,139.07000732421875
926,926,2022-10-07,133.4499969482422
927,927,2022-10-10,133.7899932861328
928,928,2022-10-11,128.5399932861328
929,929,2022-10-12,127.5
930,930,2022-10-13,130.2899932861328
931,931,2022-10-14,126.76000213623048
932,932,2022-10-17,134.0399932861328
933,933,2022-10-18,132.8000030517578
934,934,2022-10-19,133.22999572753906
935,935,2022-10-20,131.52999877929688
936,936,2022-10-21,130.00999450683594
937,937,2022-10-24,129.72000122070312
938,938,2022-10-25,137.50999450683594
939,939,2022-10-26,129.82000732421875
940,940,2022-10-27,97.94000244140624
941,941,2022-10-28,99.1999969482422
942,942,2022-10-31,93.16000366210938
943,943,2022-11-01,95.1999969482422
944,944,2022-11-02,90.54000091552734
945,945,2022-11-03,88.91000366210938
946,946,2022-11-04,90.79000091552734
947,947,2022-11-07,96.72000122070312
948,948,2022-11-08,96.47000122070312
949,949,2022-11-09,101.47000122070312
950,950,2022-11-10,111.87000274658205
951,951,2022-11-11,113.0199966430664
952,952,2022-11-14,114.22000122070312
953,953,2022-11-15,117.08000183105467
954,954,2022-11-16,113.2300033569336
955,955,2022-11-17,111.4499969482422
956,956,2022-11-18,112.0500030517578
957,957,2022-11-21,109.86000061035156
958,958,2022-11-22,111.44000244140624
959,959,2022-11-23,112.23999786376952
960,960,2022-11-25,111.41000366210938
961,961,2022-11-28,108.77999877929688
962,962,2022-11-29,109.45999908447266
963,963,2022-11-30,118.0999984741211
964,964,2022-12-01,120.44000244140624
965,965,2022-12-02,123.48999786376952
966,966,2022-12-05,122.43000030517578
967,967,2022-12-06,114.12000274658205
968,968,2022-12-07,113.93000030517578
969,969,2022-12-08,115.33000183105467
970,970,2022-12-09,115.9000015258789
971,971,2022-12-12,114.70999908447266
972,972,2022-12-13,120.1500015258789
973,973,2022-12-14,121.58999633789062
974,974,2022-12-15,116.1500015258789
975,975,2022-12-16,119.43000030517578
976,976,2022-12-19,114.4800033569336
977,977,2022-12-20,117.08999633789062
978,978,2022-12-21,119.76000213623048
979,979,2022-12-22,117.12000274658205
980,980,2022-12-23,118.04000091552734
981,981,2022-12-27,116.87999725341795
982,982,2022-12-28,115.62000274658205
983,983,2022-12-29,120.26000213623048
984,984,2022-12-30,120.33999633789062
985,985,2023-01-03,124.73999786376952
986,986,2023-01-04,127.37000274658205
987,987,2023-01-05,126.94000244140624
988,988,2023-01-06,130.02000427246094
989,989,2023-01-09,129.47000122070312
990,990,2023-01-10,132.99000549316406
991,991,2023-01-11,132.88999938964844
992,992,2023-01-12,136.7100067138672
993,993,2023-01-13,136.97999572753906
994,994,2023-01-17,135.36000061035156
995,995,2023-01-18,133.02000427246094
996,996,2023-01-19,136.14999389648438
997,997,2023-01-20,139.3699951171875
998,998,2023-01-23,143.27000427246094
999,999,2023-01-24,143.13999938964844
1000,1000,2023-01-25,141.5
1001,1001,2023-01-26,147.3000030517578
1002,1002,2023-01-27,151.74000549316406
1003,1003,2023-01-30,147.05999755859375
1004,1004,2023-01-31,148.97000122070312
1005,1005,2023-02-01,153.1199951171875
1006,1006,2023-02-02,188.7700042724609
1007,1007,2023-02-03,186.52999877929688
1008,1008,2023-02-06,186.05999755859372
1009,1009,2023-02-07,191.6199951171875
1010,1010,2023-02-08,183.42999267578125
1011,1011,2023-02-09,177.9199981689453
1012,1012,2023-02-10,174.14999389648438
1013,1013,2023-02-13,179.42999267578125
1014,1014,2023-02-14,179.47999572753906
1015,1015,2023-02-15,177.16000366210938
1016,1016,2023-02-16,172.44000244140625
1017,1017,2023-02-17,172.8800048828125
1018,1018,2023-02-21,172.0800018310547
1019,1019,2023-02-22,171.1199951171875
1020,1020,2023-02-23,172.0399932861328
1021,1021,2023-02-24,170.38999938964844
1022,1022,2023-02-27,169.5399932861328
1023,1023,2023-02-28,174.94000244140625
1024,1024,2023-03-01,173.4199981689453
1025,1025,2023-03-02,174.52999877929688
1026,1026,2023-03-03,185.25
1027,1027,2023-03-06,184.8999938964844
1028,1028,2023-03-07,184.50999450683597
1029,1029,2023-03-08,184.97000122070312
1030,1030,2023-03-09,181.69000244140625
1031,1031,2023-03-10,179.50999450683594
1032,1032,2023-03-13,180.8999938964844
1033,1033,2023-03-14,194.0200042724609
1034,1034,2023-03-15,197.75
1035,1035,2023-03-16,204.92999267578125
1036,1036,2023-03-17,195.6100006103516
1037,1037,2023-03-20,197.80999755859372
1038,1038,2023-03-21,202.16000366210935
1039,1039,2023-03-22,199.80999755859372
1040,1040,2023-03-23,204.27999877929688
1041,1041,2023-03-24,206.00999450683597
1042,1042,2023-03-27,202.83999633789065
1043,1043,2023-03-28,200.67999267578125
1044,1044,2023-03-29,205.3500061035156
1045,1045,2023-03-30,207.83999633789065
1046,1046,2023-03-31,211.94000244140625
1047,1047,2023-04-03,213.07000732421875
1048,1048,2023-04-04,214.72000122070312
1049,1049,2023-04-05,211.47999572753903
1050,1050,2023-04-06,216.1000061035156
1051,1051,2023-04-10,214.75
1052,1052,2023-04-11,213.8500061035156
1053,1053,2023-04-12,214.0
1054,1054,2023-04-13,220.3500061035156
1055,1055,2023-04-14,221.4900054931641
1056,1056,2023-04-17,218.8600006103516
1057,1057,2023-04-18,217.88999938964844
1058,1058,2023-04-19,215.6999969482422
1059,1059,2023-04-20,213.07000732421875
1060,1060,2023-04-21,212.88999938964844
1061,1061,2023-04-24,212.7899932861328
1062,1062,2023-04-25,207.5500030517578
1063,1063,2023-04-26,209.3999938964844
1064,1064,2023-04-27,238.55999755859372
1065,1065,2023-04-28,240.32000732421875
1066,1066,2023-05-01,243.17999267578125
1067,1067,2023-05-02,239.2400054931641
1068,1068,2023-05-03,237.02999877929688
1069,1069,2023-05-04,233.5200042724609
1070,1070,2023-05-05,232.77999877929688
1071,1071,2023-05-08,233.2700042724609
1072,1072,2023-05-09,233.3699951171875
1073,1073,2023-05-10,233.0800018310547
1074,1074,2023-05-11,235.7899932861328
1075,1075,2023-05-12,233.80999755859372
1076,1076,2023-05-15,238.8600006103516
1077,1077,2023-05-16,238.82000732421875
1078,1078,2023-05-17,242.4900054931641
1079,1079,2023-05-18,246.8500061035156
1080,1080,2023-05-19,245.63999938964844
1081,1081,2023-05-22,248.32000732421875
1082,1082,2023-05-23,246.7400054931641
1083,1083,2023-05-24,249.2100067138672
1084,1084,2023-05-25,252.69000244140625
1085,1085,2023-05-26,262.0400085449219
1086,1086,2023-05-30,262.5199890136719
1087,1087,2023-05-31,264.7200012207031
1088,1088,2023-06-01,272.6099853515625
1089,1089,2023-06-02,272.6099853515625
1090,1090,2023-06-05,271.3900146484375
1091,1091,2023-06-06,271.1199951171875
1092,1092,2023-06-07,263.6000061035156
1093,1093,2023-06-08,264.5799865722656
1094,1094,2023-06-09,264.95001220703125
1095,1095,2023-06-12,271.04998779296875
1096,1096,2023-06-13,271.32000732421875
1097,1097,2023-06-14,273.3500061035156
1098,1098,2023-06-15,281.8299865722656
1099,1099,2023-06-16,281.0
1100,1100,2023-06-20,284.3299865722656
1101,1101,2023-06-21,281.6400146484375
1102,1102,2023-06-22,284.8800048828125
1103,1103,2023-06-23,288.7300109863281
1104,1104,2023-06-26,278.4700012207031
1105,1105,2023-06-27,287.04998779296875
1106,1106,2023-06-28,285.2900085449219
1107,1107,2023-06-29,281.5299987792969
1108,1108,2023-06-30,286.9800109863281
1109,1109,2023-07-03,286.0199890136719
1110,1110,2023-07-05,294.3699951171875
1111,1111,2023-07-06,291.989990234375
1112,1112,2023-07-07,290.5299987792969
1113,1113,2023-07-10,294.1000061035156
1114,1114,2023-07-11,298.2900085449219
1115,1115,2023-07-12,309.3399963378906
1116,1116,2023-07-13,313.4100036621094
1117,1117,2023-07-14,308.8699951171875
1118,1118,2023-07-17,310.6199951171875
1119,1119,2023-07-18,312.04998779296875
1120,1120,2023-07-19,316.010009765625
1121,1121,2023-07-20,302.5199890136719
1122,1122,2023-07-21,294.260009765625
1123,1123,2023-07-24,291.6099853515625
1124,1124,2023-07-25,294.4700012207031
1125,1125,2023-07-26,298.57000732421875
1126,1126,2023-07-27,311.7099914550781
1127,1127,2023-07-28,325.4800109863281
1128,1128,2023-07-31,318.6000061035156
1129,1129,2023-08-01,322.7099914550781
1130,1130,2023-08-02,314.3099975585937
1131,1131,2023-08-03,313.19000244140625
1132,1132,2023-08-04,310.7300109863281
1133,1133,2023-08-07,316.5599975585937
1134,1134,2023-08-08,312.6400146484375
1135,1135,2023-08-09,305.2099914550781
1136,1136,2023-08-10,305.739990234375
1137,1137,2023-08-11,301.6400146484375
1138,1138,2023-08-14,306.19000244140625
1139,1139,2023-08-15,301.95001220703125
1140,1140,2023-08-16,294.2900085449219
1141,1141,2023-08-17,285.0899963378906
1142,1142,2023-08-18,283.25
1143,1143,2023-08-21,289.8999938964844
1144,1144,2023-08-22,287.6000061035156
1145,1145,2023-08-23,294.239990234375
1146,1146,2023-08-24,286.75
1147,1147,2023-08-25,285.5
1148,1148,2023-08-28,290.260009765625
1149,1149,2023-08-29,297.989990234375
1150,1150,2023-08-30,295.1000061035156
1151,1151,2023-08-31,295.8900146484375
1152,1152,2023-09-01,296.3800048828125
1153,1153,2023-09-05,300.1499938964844
1154,1154,2023-09-06,299.1700134277344
1155,1155,2023-09-07,298.6700134277344
1156,1156,2023-09-08,297.8900146484375
1157,1157,2023-09-11,307.5599975585937
1158,1158,2023-09-12,301.6600036621094
1159,1159,2023-09-13,305.0599975585937
1160,1160,2023-09-14,311.7200012207031
1161,1161,2023-09-15,300.3099975585937
1162,1162,2023-09-18,302.54998779296875
1163,1163,2023-09-19,305.07000732421875
1164,1164,2023-09-20,299.6700134277344
1165,1165,2023-09-21,295.7300109863281
1166,1166,2023-09-22,299.0799865722656
1167,1167,2023-09-25,300.8299865722656
1168,1168,2023-09-26,298.9599914550781
1169,1169,2023-09-27,297.739990234375
1170,1170,2023-09-28,303.9599914550781
1171,1171,2023-09-29,300.2099914550781
1172,1172,2023-10-02,306.82000732421875
1173,1173,2023-10-03,300.94000244140625
1174,1174,2023-10-04,305.5799865722656
1175,1175,2023-10-05,304.7900085449219
1176,1176,2023-10-06,315.42999267578125
1177,1177,2023-10-09,318.3599853515625
1178,1178,2023-10-10,321.8399963378906
1179,1179,2023-10-11,327.82000732421875
1180,1180,2023-10-12,324.1600036621094
1181,1181,2023-10-13,314.69000244140625
1182,1182,2023-10-16,321.1499938964844
1183,1183,2023-10-17,324.0
1184,1184,2023-10-18,316.9700012207031
1185,1185,2023-10-19,312.8099975585937
1186,1186,2023-10-20,308.6499938964844
1187,1187,2023-10-23,314.010009765625
1188,1188,2023-10-24,312.54998779296875
1189,1189,2023-10-25,299.5299987792969
1190,1190,2023-10-26,288.3500061035156
1191,1191,2023-10-27,296.7300109863281
1192,1192,2023-10-30,302.6600036621094
1193,1193,2023-10-31,301.2699890136719
1194,1194,2023-11-01,311.8500061035156
1195,1195,2023-11-02,310.8699951171875
1196,1196,2023-11-03,314.6000061035156
1197,1197,2023-11-06,315.79998779296875
1198,1198,2023-11-07,318.82000732421875
1199,1199,2023-11-08,319.7799987792969
1200,1200,2023-11-09,320.54998779296875
1201,1201,2023-11-10,328.7699890136719
1202,1202,2023-11-13,329.19000244140625
1203,1203,2023-11-14,336.3099975585937
1204,1204,2023-11-15,332.7099914550781
1205,1205,2023-11-16,334.19000244140625
1206,1206,2023-11-17,335.0400085449219
1207,1207,2023-11-20,339.9700012207031
1208,1208,2023-11-21,336.9800109863281
1209,1209,2023-11-22,341.489990234375
1210,1210,2023-11-24,338.2300109863281
1211,1211,2023-11-27,334.70001220703125
1212,1212,2023-11-28,338.989990234375
1213,1213,2023-11-29,332.20001220703125
1214,1214,2023-11-30,327.1499938964844
1215,1215,2023-12-01,324.82000732421875
1216,1216,2023-12-04,320.0199890136719
1217,1217,2023-12-05,318.2900085449219
1218,1218,2023-12-06,317.45001220703125
1219,1219,2023-12-07,326.5899963378906
1220,1220,2023-12-08,332.75
1221,1221,2023-12-11,325.2799987792969
1222,1222,2023-12-12,334.2200012207031
1223,1223,2023-12-13,334.739990234375
1224,1224,2023-12-14,333.1700134277344
1225,1225,2023-12-15,334.9200134277344
1226,1226,2023-12-18,344.6199951171875
1227,1227,2023-12-19,350.3599853515625
1228,1228,2023-12-20,349.2799987792969
1229,1229,2023-12-21,354.0899963378906
1230,1230,2023-12-22,353.3900146484375
1231,1231,2023-12-26,354.8299865722656
1232,1232,2023-12-27,357.8299865722656
1233,1233,2023-12-28,358.32000732421875
1234,1234,2023-12-29,353.9599914550781
1235,1235,2024-01-02,346.2900085449219
1236,1236,2024-01-03,344.4700012207031
1237,1237,2024-01-04,347.1199951171875
1238,1238,2024-01-05,351.95001220703125
1239,1239,2024-01-08,358.6600036621094
1240,1240,2024-01-09,357.42999267578125
1241,1241,2024-01-10,370.4700012207031
1242,1242,2024-01-11,369.6700134277344
1243,1243,2024-01-12,374.489990234375
1244,1244,2024-01-16,367.4599914550781
1245,1245,2024-01-17,368.3699951171875
1246,1246,2024-01-18,376.1300048828125
1247,1247,2024-01-19,383.4500122070313
1248,1248,2024-01-22,381.7799987792969
1249,1249,2024-01-23,385.2000122070313
1250,1250,2024-01-24,390.7000122070313
1251,1251,2024-01-25,393.1799926757813
1252,1252,2024-01-26,394.1400146484375
1253,1253,2024-01-29,401.0199890136719
1254,1254,2024-01-30,400.05999755859375
1255,1255,2024-01-31,390.1400146484375
1256,1256,2024-02-01,394.7799987792969
1257,1257,2024-02-02,474.989990234375
1258,1258,2024-02-05,462.2107849121094
