,Unnamed: 0,Date,LMT
740,740,2022-01-11,345.4562683105469
741,741,2022-01-12,342.7619323730469
742,742,2022-01-13,346.4429016113281
743,743,2022-01-14,353.5010986328125
744,744,2022-01-18,357.22003173828125
745,745,2022-01-19,357.9694519042969
746,746,2022-01-20,355.88232421875
747,747,2022-01-21,352.154052734375
748,748,2022-01-24,354.1746826171875
749,749,2022-01-25,367.3045959472656
750,750,2022-01-26,371.165771484375
751,751,2022-01-27,369.11663818359375
752,752,2022-01-28,372.9777526855469
753,753,2022-01-31,369.1640319824219
754,754,2022-02-01,367.1528015136719
755,755,2022-02-02,367.46588134765625
756,756,2022-02-03,369.7048034667969
757,757,2022-02-04,369.3537902832031
758,758,2022-02-07,372.2093200683594
759,759,2022-02-08,375.7195129394531
760,760,2022-02-09,374.2964477539063
761,761,2022-02-10,365.6538391113281
762,762,2022-02-11,375.86175537109375
763,763,2022-02-14,367.1148681640625
764,764,2022-02-15,362.6086120605469
765,765,2022-02-16,367.0484619140625
766,766,2022-02-17,368.8224792480469
767,767,2022-02-18,366.6309814453125
768,768,2022-02-22,366.3843383789063
769,769,2022-02-23,368.94580078125
770,770,2022-02-24,375.4064025878906
771,771,2022-02-25,388.4793395996094
772,772,2022-02-28,414.37542724609375
773,773,2022-03-01,436.1640930175781
774,774,2022-03-02,429.85003662109375
775,775,2022-03-03,427.7676696777344
776,776,2022-03-04,437.6351013183594
777,777,2022-03-07,445.2768249511719
778,778,2022-03-08,428.8852844238281
779,779,2022-03-09,428.6273498535156
780,780,2022-03-10,424.4625549316406
781,781,2022-03-11,419.38079833984375
782,782,2022-03-14,424.5485534667969
783,783,2022-03-15,428.5796203613281
784,784,2022-03-16,402.473388671875
785,785,2022-03-17,409.3987121582031
786,786,2022-03-18,407.09661865234375
787,787,2022-03-21,420.2978210449219
788,788,2022-03-22,420.8614196777344
789,789,2022-03-23,425.312744140625
790,790,2022-03-24,429.5921325683594
791,791,2022-03-25,433.3461608886719
792,792,2022-03-28,425.0548706054688
793,793,2022-03-29,417.5754089355469
794,794,2022-03-30,425.98138427734375
795,795,2022-03-31,421.6351623535156
796,796,2022-04-01,426.0100708007813
797,797,2022-04-04,424.1282958984375
798,798,2022-04-05,427.2135620117188
799,799,2022-04-06,434.2249755859375
800,800,2022-04-07,444.6655578613281
801,801,2022-04-08,440.8542175292969
802,802,2022-04-11,443.46197509765625
803,803,2022-04-12,446.61419677734375
804,804,2022-04-13,448.1807861328125
805,805,2022-04-14,446.7192687988281
806,806,2022-04-18,446.5091247558594
807,807,2022-04-19,439.3067321777344
808,808,2022-04-20,433.5467224121094
809,809,2022-04-21,419.8583984375
810,810,2022-04-22,425.8285217285156
811,811,2022-04-25,423.0584106445313
812,812,2022-04-26,426.1151428222656
813,813,2022-04-27,425.0548706054688
814,814,2022-04-28,421.9312744140625
815,815,2022-04-29,412.7706604003906
816,816,2022-05-02,411.5193176269531
817,817,2022-05-03,415.3020324707031
818,818,2022-05-04,425.7807922363281
819,819,2022-05-05,423.3067932128906
820,820,2022-05-06,429.3055725097656
821,821,2022-05-09,419.1897888183594
822,822,2022-05-10,419.466796875
823,823,2022-05-11,420.6894836425781
824,824,2022-05-12,415.1300659179688
825,825,2022-05-13,415.6841430664063
826,826,2022-05-16,417.95751953125
827,827,2022-05-17,421.2530212402344
828,828,2022-05-18,414.8816833496094
829,829,2022-05-19,406.5617370605469
830,830,2022-05-20,405.1575317382813
831,831,2022-05-23,413.6399230957031
832,832,2022-05-24,422.953369140625
833,833,2022-05-25,427.5002136230469
834,834,2022-05-26,427.9300842285156
835,835,2022-05-27,430.385009765625
836,836,2022-05-31,423.0317993164063
837,837,2022-06-01,422.2532653808594
838,838,2022-06-02,423.9930114746094
839,839,2022-06-03,425.5117492675781
840,840,2022-06-06,426.2037658691406
841,841,2022-06-07,438.5935363769531
842,842,2022-06-08,426.2037658691406
843,843,2022-06-09,415.9286193847656
844,844,2022-06-10,413.4967651367188
845,845,2022-06-13,407.4796752929688
846,846,2022-06-14,400.0208129882813
847,847,2022-06-15,398.0311584472656
848,848,2022-06-16,389.0824279785156
849,849,2022-06-17,388.3326721191406
850,850,2022-06-21,402.7025451660156
851,851,2022-06-22,399.3287353515625
852,852,2022-06-23,394.6861267089844
853,853,2022-06-24,402.7794189453125
854,854,2022-06-27,402.9812927246094
855,855,2022-06-28,404.3846130371094
856,856,2022-06-29,402.63525390625
857,857,2022-06-30,413.2756958007813
858,858,2022-07-01,416.6975402832031
859,859,2022-07-05,399.1365051269531
860,860,2022-07-06,409.3636474609375
861,861,2022-07-07,405.8071899414063
862,862,2022-07-08,404.0386047363281
863,863,2022-07-11,402.8082885742188
864,864,2022-07-12,397.9253845214844
865,865,2022-07-13,392.1678161621094
866,866,2022-07-14,384.7762451171875
867,867,2022-07-15,382.921142578125
868,868,2022-07-18,372.25189208984375
869,869,2022-07-19,375.2315368652344
870,870,2022-07-20,379.8837585449219
871,871,2022-07-21,379.8645629882813
872,872,2022-07-22,379.42236328125
873,873,2022-07-25,384.2860107421875
874,874,2022-07-26,381.4120788574219
875,875,2022-07-27,383.0749206542969
876,876,2022-07-28,390.32232666015625
877,877,2022-07-29,397.75238037109375
878,878,2022-08-01,403.0101623535156
879,879,2022-08-02,412.1414489746094
880,880,2022-08-03,412.6412658691406
881,881,2022-08-04,411.5167236328125
882,882,2022-08-05,409.8634338378906
883,883,2022-08-08,407.4124145507813
884,884,2022-08-09,411.92041015625
885,885,2022-08-10,413.3045349121094
886,886,2022-08-11,412.2087707519531
887,887,2022-08-12,417.38958740234375
888,888,2022-08-15,421.0133361816406
889,889,2022-08-16,423.0798950195313
890,890,2022-08-17,424.4544067382813
891,891,2022-08-18,422.3013610839844
892,892,2022-08-19,422.9548950195313
893,893,2022-08-22,415.5536804199219
894,894,2022-08-23,416.3130493164063
895,895,2022-08-24,416.880126953125
896,896,2022-08-25,421.6188659667969
897,897,2022-08-26,414.4002685546875
898,898,2022-08-29,413.0065612792969
899,899,2022-08-30,408.6138610839844
900,900,2022-08-31,406.4852600097656
901,901,2022-09-01,408.9041442871094
902,902,2022-09-02,404.9952087402344
903,903,2022-09-06,404.2308044433594
904,904,2022-09-07,406.5142822265625
905,905,2022-09-08,406.0401916503906
906,906,2022-09-09,407.8592224121094
907,907,2022-09-12,405.06292724609375
908,908,2022-09-13,396.0548400878906
909,909,2022-09-14,403.1181335449219
910,910,2022-09-15,400.17669677734375
911,911,2022-09-16,400.85400390625
912,912,2022-09-19,403.01165771484375
913,913,2022-09-20,406.9400024414063
914,914,2022-09-21,406.5723571777344
915,915,2022-09-22,408.391357421875
916,916,2022-09-23,399.6736145019531
917,917,2022-09-26,394.4293518066406
918,918,2022-09-27,386.77587890625
919,919,2022-09-28,387.0274658203125
920,920,2022-09-29,377.1485900878906
921,921,2022-09-30,373.7620544433594
922,922,2022-10-03,386.77587890625
923,923,2022-10-04,392.9392700195313
924,924,2022-10-05,389.4560546875
925,925,2022-10-06,386.6500549316406
926,926,2022-10-07,390.8590393066406
927,927,2022-10-10,396.69342041015625
928,928,2022-10-11,397.728759765625
929,929,2022-10-12,384.5311584472656
930,930,2022-10-13,392.7941284179688
931,931,2022-10-14,376.7809143066406
932,932,2022-10-17,384.4246826171875
933,933,2022-10-18,417.8348388671875
934,934,2022-10-19,425.69146728515625
935,935,2022-10-20,429.929443359375
936,936,2022-10-21,439.8663635253906
937,937,2022-10-24,442.6239318847656
938,938,2022-10-25,445.2266540527344
939,939,2022-10-26,447.5585021972656
940,940,2022-10-27,456.6246337890625
941,941,2022-10-28,469.14495849609375
942,942,2022-10-31,470.8962707519531
943,943,2022-11-01,469.88037109375
944,944,2022-11-02,466.4261169433594
945,945,2022-11-03,469.09661865234375
946,946,2022-11-04,466.048828125
947,947,2022-11-07,472.7830505371094
948,948,2022-11-08,478.0950012207031
949,949,2022-11-09,469.4449157714844
950,950,2022-11-10,474.8536376953125
951,951,2022-11-11,448.81634521484375
952,952,2022-11-14,447.0553894042969
953,953,2022-11-15,452.096435546875
954,954,2022-11-16,451.11920166015625
955,955,2022-11-17,457.4374084472656
956,956,2022-11-18,461.3560485839844
957,957,2022-11-21,465.3424377441406
958,958,2022-11-22,463.94915771484375
959,959,2022-11-23,465.4682312011719
960,960,2022-11-25,467.7807312011719
961,961,2022-11-28,467.538818359375
962,962,2022-11-29,468.3999633789063
963,963,2022-11-30,472.3820190429688
964,964,2022-12-01,470.9216003417969
965,965,2022-12-02,483.1305847167969
966,966,2022-12-05,477.7173767089844
967,967,2022-12-06,471.2234191894531
968,968,2022-12-07,468.4973449707031
969,969,2022-12-08,472.5670166015625
970,970,2022-12-09,470.81451416015625
971,971,2022-12-12,473.4822082519531
972,972,2022-12-13,467.543212890625
973,973,2022-12-14,472.3820190429688
974,974,2022-12-15,466.1509704589844
975,975,2022-12-16,469.0717468261719
976,976,2022-12-19,469.0717468261719
977,977,2022-12-20,473.3166809082031
978,978,2022-12-21,474.7770385742188
979,979,2022-12-22,466.6474914550781
980,980,2022-12-23,470.5321960449219
981,981,2022-12-27,472.683837890625
982,982,2022-12-28,470.4640502929688
983,983,2022-12-29,474.1929016113281
984,984,2022-12-30,473.647705078125
985,985,2023-01-03,464.9242248535156
986,986,2023-01-04,463.92138671875
987,987,2023-01-05,464.4763793945313
988,988,2023-01-06,460.7474670410156
989,989,2023-01-09,446.8736267089844
990,990,2023-01-10,450.0865478515625
991,991,2023-01-11,450.7778015136719
992,992,2023-01-12,449.551025390625
993,993,2023-01-13,437.9554443359375
994,994,2023-01-17,435.3559265136719
995,995,2023-01-18,429.6213989257813
996,996,2023-01-19,427.713134765625
997,997,2023-01-20,431.5783386230469
998,998,2023-01-23,429.6311645507813
999,999,2023-01-24,437.3713073730469
1000,1000,2023-01-25,442.1711730957031
1001,1001,2023-01-26,447.6719665527344
1002,1002,2023-01-27,447.467529296875
1003,1003,2023-01-30,448.431396484375
1004,1004,2023-01-31,451.0309448242188
1005,1005,2023-02-01,450.0475769042969
1006,1006,2023-02-02,445.12115478515625
1007,1007,2023-02-03,446.9612731933594
1008,1008,2023-02-06,456.71673583984375
1009,1009,2023-02-07,455.9670715332031
1010,1010,2023-02-08,457.252197265625
1011,1011,2023-02-09,457.6806335449219
1012,1012,2023-02-10,468.1371154785156
1013,1013,2023-02-13,469.24700927734375
1014,1014,2023-02-14,468.8672790527344
1015,1015,2023-02-15,467.8255615234375
1016,1016,2023-02-16,458.8099670410156
1017,1017,2023-02-17,463.0743713378906
1018,1018,2023-02-21,466.5404052734375
1019,1019,2023-02-22,466.8713989257813
1020,1020,2023-02-23,466.4332885742188
1021,1021,2023-02-24,467.7184143066406
1022,1022,2023-02-27,466.83245849609375
1023,1023,2023-02-28,464.6476745605469
1024,1024,2023-03-01,464.7162170410156
1025,1025,2023-03-02,468.6155700683594
1026,1026,2023-03-03,468.2041015625
1027,1027,2023-03-06,470.43792724609375
1028,1028,2023-03-07,468.95849609375
1029,1029,2023-03-08,469.7814636230469
1030,1030,2023-03-09,466.2054443359375
1031,1031,2023-03-10,465.862548828125
1032,1032,2023-03-13,467.6554260253906
1033,1033,2023-03-14,469.1642150878906
1034,1034,2023-03-15,463.7169189453125
1035,1035,2023-03-16,463.6483459472656
1036,1036,2023-03-17,456.4277038574219
1037,1037,2023-03-20,466.05853271484375
1038,1038,2023-03-21,465.1375427246094
1039,1039,2023-03-22,459.3963012695313
1040,1040,2023-03-23,458.4165649414063
1041,1041,2023-03-24,464.9219970703125
1042,1042,2023-03-27,463.79534912109375
1043,1043,2023-03-28,461.8848571777344
1044,1044,2023-03-29,464.5790710449219
1045,1045,2023-03-30,463.5895690917969
1046,1046,2023-03-31,463.1487121582031
1047,1047,2023-04-03,476.7571411132813
1048,1048,2023-04-04,478.6382446289063
1049,1049,2023-04-05,480.058837890625
1050,1050,2023-04-06,480.2352294921875
1051,1051,2023-04-10,486.6818542480469
1052,1052,2023-04-11,477.9524536132813
1053,1053,2023-04-12,478.2071838378906
1054,1054,2023-04-13,482.165283203125
1055,1055,2023-04-14,478.0993957519531
1056,1056,2023-04-17,479.7159729003906
1057,1057,2023-04-18,491.2474060058594
1058,1058,2023-04-19,485.1240539550781
1059,1059,2023-04-20,480.656494140625
1060,1060,2023-04-21,472.7696533203125
1061,1061,2023-04-24,471.1726989746094
1062,1062,2023-04-25,465.9408874511719
1063,1063,2023-04-26,452.2638854980469
1064,1064,2023-04-27,455.5753784179688
1065,1065,2023-04-28,455.03656005859375
1066,1066,2023-05-01,459.9155578613281
1067,1067,2023-05-02,449.5892333984375
1068,1068,2023-05-03,443.88714599609375
1069,1069,2023-05-04,442.770263671875
1070,1070,2023-05-05,446.3070983886719
1071,1071,2023-05-08,441.8199462890625
1072,1072,2023-05-09,442.8780517578125
1073,1073,2023-05-10,443.9655151367188
1074,1074,2023-05-11,441.5553894042969
1075,1075,2023-05-12,441.65338134765625
1076,1076,2023-05-15,442.7604675292969
1077,1077,2023-05-16,438.6554260253906
1078,1078,2023-05-17,448.0314331054688
1079,1079,2023-05-18,446.5128479003906
1080,1080,2023-05-19,445.2783508300781
1081,1081,2023-05-22,445.5037231445313
1082,1082,2023-05-23,443.4560852050781
1083,1083,2023-05-24,443.5442504882813
1084,1084,2023-05-25,433.8547058105469
1085,1085,2023-05-26,439.3608093261719
1086,1086,2023-05-30,438.8905029296875
1087,1087,2023-05-31,437.9436340332031
1088,1088,2023-06-01,443.52630615234375
1089,1089,2023-06-02,448.2804260253906
1090,1090,2023-06-05,448.4777221679688
1091,1091,2023-06-06,452.3638916015625
1092,1092,2023-06-07,455.4412536621094
1093,1093,2023-06-08,457.8282165527344
1094,1094,2023-06-09,456.368408203125
1095,1095,2023-06-12,453.5869445800781
1096,1096,2023-06-13,446.1894226074219
1097,1097,2023-06-14,446.366943359375
1098,1098,2023-06-15,449.7205200195313
1099,1099,2023-06-16,452.89654541015625
1100,1100,2023-06-20,452.1173095703125
1101,1101,2023-06-21,459.6726379394531
1102,1102,2023-06-22,457.0983276367188
1103,1103,2023-06-23,453.08392333984375
1104,1104,2023-06-26,446.613525390625
1105,1105,2023-06-27,446.958740234375
1106,1106,2023-06-28,443.5164489746094
1107,1107,2023-06-29,451.1901550292969
1108,1108,2023-06-30,454.0899963378906
1109,1109,2023-07-03,456.2599182128906
1110,1110,2023-07-05,456.4374694824219
1111,1111,2023-07-06,455.3327941894531
1112,1112,2023-07-07,452.4427795410156
1113,1113,2023-07-10,454.0899963378906
1114,1114,2023-07-11,459.9192199707031
1115,1115,2023-07-12,455.6484069824219
1116,1116,2023-07-13,460.0079956054688
1117,1117,2023-07-14,457.96630859375
1118,1118,2023-07-17,463.5489807128906
1119,1119,2023-07-18,449.4739379882813
1120,1120,2023-07-19,445.3411560058594
1121,1121,2023-07-20,449.7796936035156
1122,1122,2023-07-21,448.5467834472656
1123,1123,2023-07-24,450.5588684082031
1124,1124,2023-07-25,447.9450988769531
1125,1125,2023-07-26,446.6234130859375
1126,1126,2023-07-27,442.5103759765625
1127,1127,2023-07-28,442.865478515625
1128,1128,2023-07-31,440.2713928222656
1129,1129,2023-08-01,445.11431884765625
1130,1130,2023-08-02,442.4314880371094
1131,1131,2023-08-03,441.80023193359375
1132,1132,2023-08-04,439.6302490234375
1133,1133,2023-08-07,443.63482666015625
1134,1134,2023-08-08,443.32904052734375
1135,1135,2023-08-09,446.6234130859375
1136,1136,2023-08-10,443.9010925292969
1137,1137,2023-08-11,447.846435546875
1138,1138,2023-08-14,443.9306945800781
1139,1139,2023-08-15,437.5195007324219
1140,1140,2023-08-16,439.04833984375
1141,1141,2023-08-17,440.5771484375
1142,1142,2023-08-18,443.9109802246094
1143,1143,2023-08-21,445.3214416503906
1144,1144,2023-08-22,446.7516479492188
1145,1145,2023-08-23,448.359375
1146,1146,2023-08-24,446.366943359375
1147,1147,2023-08-25,444.9269104003906
1148,1148,2023-08-28,446.14013671875
1149,1149,2023-08-29,442.2736511230469
1150,1150,2023-08-30,446.2288818359375
1151,1151,2023-08-31,445.1763610839844
1152,1152,2023-09-01,445.007568359375
1153,1153,2023-09-05,442.0387268066406
1154,1154,2023-09-06,420.9391479492188
1155,1155,2023-09-07,422.9249877929688
1156,1156,2023-09-08,420.09515380859375
1157,1157,2023-09-11,417.682373046875
1158,1158,2023-09-12,414.8723754882813
1159,1159,2023-09-13,418.0100402832031
1160,1160,2023-09-14,422.8753662109375
1161,1161,2023-09-15,421.0483703613281
1162,1162,2023-09-18,426.8172302246094
1163,1163,2023-09-19,422.2994689941406
1164,1164,2023-09-20,423.9278564453125
1165,1165,2023-09-21,414.58447265625
1166,1166,2023-09-22,410.7219848632813
1167,1167,2023-09-25,409.977294921875
1168,1168,2023-09-26,405.856689453125
1169,1169,2023-09-27,405.826904296875
1170,1170,2023-09-28,408.051025390625
1171,1171,2023-09-29,406.065185546875
1172,1172,2023-10-02,404.9332580566406
1173,1173,2023-10-03,400.9714965820313
1174,1174,2023-10-04,398.48919677734375
1175,1175,2023-10-05,394.5373840332031
1176,1176,2023-10-06,397.8934631347656
1177,1177,2023-10-09,433.4400329589844
1178,1178,2023-10-10,432.0201721191406
1179,1179,2023-10-11,433.5591735839844
1180,1180,2023-10-12,431.0669555664063
1181,1181,2023-10-13,437.9379577636719
1182,1182,2023-10-16,437.2925720214844
1183,1183,2023-10-17,438.0074768066406
1184,1184,2023-10-18,442.9125061035156
1185,1185,2023-10-19,446.00048828125
1186,1186,2023-10-20,441.0259704589844
1187,1187,2023-10-23,443.0018615722656
1188,1188,2023-10-24,437.7790832519531
1189,1189,2023-10-25,444.5210571289063
1190,1190,2023-10-26,442.8132019042969
1191,1191,2023-10-27,440.2514953613281
1192,1192,2023-10-30,442.6841430664063
1193,1193,2023-10-31,451.4218444824219
1194,1194,2023-11-01,449.1778564453125
1195,1195,2023-11-02,454.79779052734375
1196,1196,2023-11-03,450.1310424804688
1197,1197,2023-11-06,447.9664916992188
1198,1198,2023-11-07,446.963623046875
1199,1199,2023-11-08,441.5124816894531
1200,1200,2023-11-09,439.32806396484375
1201,1201,2023-11-10,441.7210083007813
1202,1202,2023-11-13,441.8798828125
1203,1203,2023-11-14,441.0755920410156
1204,1204,2023-11-15,441.9891052246094
1205,1205,2023-11-16,442.4359130859375
1206,1206,2023-11-17,441.5323486328125
1207,1207,2023-11-20,440.6684875488281
1208,1208,2023-11-21,444.977783203125
1209,1209,2023-11-22,447.21185302734375
1210,1210,2023-11-24,448.81048583984375
1211,1211,2023-11-27,442.3366088867188
1212,1212,2023-11-28,445.096923828125
1213,1213,2023-11-29,441.8600158691406
1214,1214,2023-11-30,447.7699890136719
1215,1215,2023-12-01,449.4100036621094
1216,1216,2023-12-04,450.6900024414063
1217,1217,2023-12-05,446.239990234375
1218,1218,2023-12-06,449.4100036621094
1219,1219,2023-12-07,447.1099853515625
1220,1220,2023-12-08,448.0199890136719
1221,1221,2023-12-11,451.260009765625
1222,1222,2023-12-12,451.6300048828125
1223,1223,2023-12-13,451.4400024414063
1224,1224,2023-12-14,445.2699890136719
1225,1225,2023-12-15,441.80999755859375
1226,1226,2023-12-18,446.9100036621094
1227,1227,2023-12-19,447.7900085449219
1228,1228,2023-12-20,442.6000061035156
1229,1229,2023-12-21,448.0199890136719
1230,1230,2023-12-22,448.2200012207031
1231,1231,2023-12-26,450.1799926757813
1232,1232,2023-12-27,448.9700012207031
1233,1233,2023-12-28,451.2300109863281
1234,1234,2023-12-29,453.239990234375
1235,1235,2024-01-02,456.1199951171875
1236,1236,2024-01-03,459.1199951171875
1237,1237,2024-01-04,457.8699951171875
1238,1238,2024-01-05,456.5
1239,1239,2024-01-08,458.6000061035156
1240,1240,2024-01-09,456.2900085449219
1241,1241,2024-01-10,455.3999938964844
1242,1242,2024-01-11,453.1300048828125
1243,1243,2024-01-12,463.1799926757813
1244,1244,2024-01-16,457.8399963378906
1245,1245,2024-01-17,456.4700012207031
1246,1246,2024-01-18,459.5700073242188
1247,1247,2024-01-19,457.760009765625
1248,1248,2024-01-22,458.760009765625
1249,1249,2024-01-23,439.6700134277344
1250,1250,2024-01-24,431.6499938964844
1251,1251,2024-01-25,431.0400085449219
1252,1252,2024-01-26,429.9100036621094
1253,1253,2024-01-29,428.010009765625
1254,1254,2024-01-30,431.6799926757813
1255,1255,2024-01-31,429.4100036621094
1256,1256,2024-02-01,429.7699890136719
1257,1257,2024-02-02,425.9700012207031
1258,1258,2024-02-05,421.55999755859375
