,Unnamed: 0.1,Unnamed: 0,Date,T,T_6m,T_12m
757,757,757,2022-02-04,16.028623580932617,16.05525016784668,18.158674240112305
758,758,758,2022-02-07,15.928778648376465,16.780797958374023,17.985607147216797
759,759,759,2022-02-08,15.935436248779297,16.973833084106445,17.712692260742188
760,760,760,2022-02-09,16.30819320678711,16.254940032958984,17.53297233581543
761,761,761,2022-02-10,16.141782760620117,16.334819793701172,17.626161575317383
762,762,762,2022-02-11,16.061906814575195,16.348129272460938,16.141782760620117
763,763,763,2022-02-14,16.008655548095703,16.028623580932617,16.05525016784668
764,764,764,2022-02-15,16.201690673828125,15.928778648376465,16.780797958374023
765,765,765,2022-02-16,15.935436248779297,15.935436248779297,16.973833084106445
766,766,766,2022-02-17,15.81562042236328,16.30819320678711,16.254940032958984
767,767,767,2022-02-18,15.888838768005373,16.141782760620117,16.334819793701172
768,768,768,2022-02-22,15.808964729309082,16.061906814575195,16.348129272460938
769,769,769,2022-02-23,15.649208068847656,16.008655548095703,16.028623580932617
770,770,770,2022-02-24,15.462830543518066,16.201690673828125,15.928778648376465
771,771,771,2022-02-25,15.9154634475708,15.935436248779297,15.935436248779297
772,772,772,2022-02-28,15.769024848937988,15.81562042236328,16.30819320678711
773,773,773,2022-03-01,15.662522315979004,15.888838768005373,16.141782760620117
774,774,774,2022-03-02,15.855554580688477,15.808964729309082,16.061906814575195
775,775,775,2022-03-03,15.9154634475708,15.649208068847656,16.008655548095703
776,776,776,2022-03-04,15.888838768005373,15.462830543518066,16.201690673828125
777,777,777,2022-03-07,15.689144134521484,15.9154634475708,15.935436248779297
778,778,778,2022-03-08,15.309733390808104,15.769024848937988,15.81562042236328
779,779,779,2022-03-09,15.48279857635498,15.662522315979004,15.888838768005373
780,780,780,2022-03-10,15.43620491027832,15.855554580688477,15.808964729309082
781,781,781,2022-03-11,15.43620491027832,15.9154634475708,15.649208068847656
782,782,782,2022-03-14,15.236513137817385,15.888838768005373,15.462830543518066
783,783,783,2022-03-15,15.369638442993164,15.689144134521484,15.9154634475708
784,784,784,2022-03-16,15.43620491027832,15.309733390808104,15.769024848937988
785,785,785,2022-03-17,15.43620491027832,15.48279857635498,15.662522315979004
786,786,786,2022-03-18,15.456172943115234,15.43620491027832,15.855554580688477
787,787,787,2022-03-21,15.41623306274414,15.43620491027832,15.9154634475708
788,788,788,2022-03-22,15.449515342712402,15.236513137817385,15.888838768005373
789,789,789,2022-03-23,15.449515342712402,15.369638442993164,15.689144134521484
790,790,790,2022-03-24,15.529393196105955,15.43620491027832,15.309733390808104
791,791,791,2022-03-25,15.86886978149414,15.43620491027832,15.48279857635498
792,792,792,2022-03-28,15.888838768005373,15.456172943115234,15.43620491027832
793,793,793,2022-03-29,15.968716621398926,15.41623306274414,15.43620491027832
794,794,794,2022-03-30,16.068559646606445,15.449515342712402,15.236513137817385
795,795,795,2022-03-31,15.729085922241213,15.449515342712402,15.369638442993164
796,796,796,2022-04-01,15.962059020996094,15.529393196105955,15.43620491027832
797,797,797,2022-04-04,16.09518814086914,15.86886978149414,15.43620491027832
798,798,798,2022-04-05,15.902153968811035,15.888838768005373,15.456172943115234
799,799,799,2022-04-06,15.995343208312988,15.968716621398926,15.41623306274414
800,800,800,2022-04-07,15.795647621154783,16.068559646606445,15.449515342712402
801,801,801,2022-04-08,16.068559646606445,15.729085922241213,15.449515342712402
802,802,802,2022-04-11,17.300077438354492,15.962059020996094,15.529393196105955
803,803,803,2022-04-12,17.238386154174805,16.09518814086914,15.86886978149414
804,804,804,2022-04-13,17.361757278442383,15.902153968811035,15.888838768005373
805,805,805,2022-04-14,17.46904182434082,15.995343208312988,15.968716621398926
806,806,806,2022-04-18,17.397518157958984,15.795647621154783,16.068559646606445
807,807,807,2022-04-19,17.424339294433594,16.068559646606445,15.729085922241213
808,808,808,2022-04-20,17.370697021484375,17.300077438354492,15.962059020996094
809,809,809,2022-04-21,18.06803131103516,17.238386154174805,16.09518814086914
810,810,810,2022-04-22,17.451162338256836,17.361757278442383,15.902153968811035
811,811,811,2022-04-25,17.44222068786621,17.46904182434082,15.995343208312988
812,812,812,2022-04-26,17.254474639892578,17.397518157958984,15.795647621154783
813,813,813,2022-04-27,17.04885482788086,17.424339294433594,16.068559646606445
814,814,814,2022-04-28,17.361757278442383,17.370697021484375,17.300077438354492
815,815,815,2022-04-29,16.861112594604492,18.06803131103516,17.238386154174805
816,816,816,2022-05-02,17.093557357788086,17.451162338256836,17.361757278442383
817,817,817,2022-05-03,17.28129768371582,17.44222068786621,17.46904182434082
818,818,818,2022-05-04,17.835586547851562,17.254474639892578,17.397518157958984
819,819,819,2022-05-05,17.835586547851562,17.04885482788086,17.424339294433594
820,820,820,2022-05-06,17.907108306884766,17.361757278442383,17.370697021484375
821,821,821,2022-05-09,17.477981567382812,16.861112594604492,18.06803131103516
822,822,822,2022-05-10,17.308116912841797,17.093557357788086,17.451162338256836
823,823,823,2022-05-11,17.370697021484375,17.28129768371582,17.44222068786621
824,824,824,2022-05-12,17.629961013793945,17.835586547851562,17.254474639892578
825,825,825,2022-05-13,17.737245559692383,17.835586547851562,17.04885482788086
826,826,826,2022-05-16,18.130613327026367,17.907108306884766,17.361757278442383
827,827,827,2022-05-17,18.389877319335938,17.477981567382812,16.861112594604492
828,828,828,2022-05-18,18.08591079711914,17.308116912841797,17.093557357788086
829,829,829,2022-05-19,18.06803131103516,17.370697021484375,17.28129768371582
830,830,830,2022-05-20,18.237892150878903,17.629961013793945,17.835586547851562
831,831,831,2022-05-23,18.541858673095703,17.737245559692383,17.835586547851562
832,832,832,2022-05-24,18.917346954345703,18.130613327026367,17.907108306884766
833,833,833,2022-05-25,19.04250717163086,18.389877319335938,17.477981567382812
834,834,834,2022-05-26,19.06038475036621,18.08591079711914,17.308116912841797
835,835,835,2022-05-27,19.033567428588867,18.06803131103516,17.370697021484375
836,836,836,2022-05-31,19.033567428588867,18.237892150878903,17.629961013793945
837,837,837,2022-06-01,18.970985412597656,18.541858673095703,17.737245559692383
838,838,838,2022-06-02,18.944164276123047,18.917346954345703,18.130613327026367
839,839,839,2022-06-03,18.68490028381348,19.04250717163086,18.389877319335938
840,840,840,2022-06-06,18.72066116333008,19.06038475036621,18.08591079711914
841,841,841,2022-06-07,18.89946556091309,19.033567428588867,18.06803131103516
842,842,842,2022-06-08,18.81900215148925,19.033567428588867,18.237892150878903
843,843,843,2022-06-09,18.667016983032227,18.970985412597656,18.541858673095703
844,844,844,2022-06-10,18.49715614318848,18.944164276123047,18.917346954345703
845,845,845,2022-06-13,17.66572380065918,18.68490028381348,19.04250717163086
846,846,846,2022-06-14,17.388580322265625,18.72066116333008,19.06038475036621
847,847,847,2022-06-15,17.379638671875,18.89946556091309,19.033567428588867
848,848,848,2022-06-16,16.950510025024414,18.81900215148925,19.033567428588867
849,849,849,2022-06-17,17.325998306274414,18.667016983032227,18.970985412597656
850,850,850,2022-06-21,17.844528198242188,18.49715614318848,18.944164276123047
851,851,851,2022-06-22,18.16637420654297,17.66572380065918,18.68490028381348
852,852,852,2022-06-23,18.425636291503903,17.388580322265625,18.72066116333008
853,853,853,2022-06-24,18.765363693237305,17.379638671875,18.89946556091309
854,854,854,2022-06-27,18.577621459960938,16.950510025024414,18.81900215148925
855,855,855,2022-06-28,18.425636291503903,17.325998306274414,18.667016983032227
856,856,856,2022-06-29,18.72960090637207,17.844528198242188,18.49715614318848
857,857,857,2022-06-30,18.73854255676269,18.16637420654297,17.66572380065918
858,858,858,2022-07-01,19.05144691467285,18.425636291503903,17.388580322265625
859,859,859,2022-07-05,18.92628288269043,18.765363693237305,17.379638671875
860,860,860,2022-07-06,18.854761123657227,18.577621459960938,16.950510025024414
861,861,861,2022-07-07,18.908403396606445,18.425636291503903,17.325998306274414
862,862,862,2022-07-08,18.843175888061523,18.72960090637207,17.844528198242188
863,863,863,2022-07-11,18.71634864807129,18.73854255676269,18.16637420654297
864,864,864,2022-07-12,18.66199111938477,19.05144691467285,18.425636291503903
865,865,865,2022-07-13,18.526105880737305,18.92628288269043,18.765363693237305
866,866,866,2022-07-14,18.417394638061523,18.854761123657227,18.577621459960938
867,867,867,2022-07-15,18.63481712341309,18.908403396606445,18.425636291503903
868,868,868,2022-07-18,18.59857940673828,18.843175888061523,18.72960090637207
869,869,869,2022-07-19,18.843175888061523,18.71634864807129,18.73854255676269
870,870,870,2022-07-20,18.55328369140625,18.66199111938477,19.05144691467285
871,871,871,2022-07-21,17.140043258666992,18.526105880737305,18.92628288269043
872,872,872,2022-07-22,16.668964385986328,18.417394638061523,18.854761123657227
873,873,873,2022-07-25,16.78673553466797,18.63481712341309,18.908403396606445
874,874,874,2022-07-26,16.578372955322266,18.59857940673828,18.843175888061523
875,875,875,2022-07-27,16.6599063873291,18.843175888061523,18.71634864807129
876,876,876,2022-07-28,16.832029342651367,18.55328369140625,18.66199111938477
877,877,877,2022-07-29,17.013216018676758,17.140043258666992,18.526105880737305
878,878,878,2022-08-01,16.967918395996094,16.668964385986328,18.417394638061523
879,879,879,2022-08-02,16.632726669311523,16.78673553466797,18.63481712341309
880,880,880,2022-08-03,16.64179039001465,16.578372955322266,18.59857940673828
881,881,881,2022-08-04,16.551193237304688,16.6599063873291,18.843175888061523
882,882,882,2022-08-05,16.623668670654297,16.832029342651367,18.55328369140625
883,883,883,2022-08-08,16.306596755981445,17.013216018676758,17.140043258666992
884,884,884,2022-08-09,16.397188186645508,16.967918395996094,16.668964385986328
885,885,885,2022-08-10,16.315656661987305,16.632726669311523,16.78673553466797
886,886,886,2022-08-11,16.342832565307617,16.64179039001465,16.578372955322266
887,887,887,2022-08-12,16.551193237304688,16.551193237304688,16.6599063873291
888,888,888,2022-08-15,16.6599063873291,16.623668670654297,16.832029342651367
889,889,889,2022-08-16,16.82297134399414,16.306596755981445,17.013216018676758
890,890,890,2022-08-17,16.687082290649414,16.397188186645508,16.967918395996094
891,891,891,2022-08-18,16.696142196655273,16.315656661987305,16.632726669311523
892,892,892,2022-08-19,16.696142196655273,16.342832565307617,16.64179039001465
893,893,893,2022-08-22,16.42436408996582,16.551193237304688,16.551193237304688
894,894,894,2022-08-23,16.360950469970703,16.6599063873291,16.623668670654297
895,895,895,2022-08-24,16.315656661987305,16.82297134399414,16.306596755981445
896,896,896,2022-08-25,16.38813018798828,16.687082290649414,16.397188186645508
897,897,897,2022-08-26,16.20694351196289,16.696142196655273,16.315656661987305
898,898,898,2022-08-29,16.1072940826416,16.696142196655273,16.342832565307617
899,899,899,2022-08-30,16.143529891967773,16.42436408996582,16.551193237304688
900,900,900,2022-08-31,15.889870643615724,16.360950469970703,16.6599063873291
901,901,901,2022-09-01,15.853635787963867,16.315656661987305,16.82297134399414
902,902,902,2022-09-02,15.572799682617188,16.38813018798828,16.687082290649414
903,903,903,2022-09-06,15.210430145263672,16.20694351196289,16.696142196655273
904,904,904,2022-09-07,15.28290557861328,16.1072940826416,16.696142196655273
905,905,905,2022-09-08,15.19231128692627,16.143529891967773,16.42436408996582
906,906,906,2022-09-09,15.427851676940918,15.889870643615724,16.360950469970703
907,907,907,2022-09-12,15.74492359161377,15.853635787963867,16.315656661987305
908,908,908,2022-09-13,15.246665954589844,15.572799682617188,16.38813018798828
909,909,909,2022-09-14,15.19231128692627,15.210430145263672,16.20694351196289
910,910,910,2022-09-15,15.183252334594728,15.28290557861328,16.1072940826416
911,911,911,2022-09-16,15.16513442993164,15.19231128692627,16.143529891967773
912,912,912,2022-09-19,15.183252334594728,15.427851676940918,15.889870643615724
913,913,913,2022-09-20,15.002066612243652,15.74492359161377,15.853635787963867
914,914,914,2022-09-21,14.721231460571287,15.246665954589844,15.572799682617188
915,915,915,2022-09-22,14.712173461914062,15.19231128692627,15.210430145263672
916,916,916,2022-09-23,14.50381088256836,15.183252334594728,15.28290557861328
917,917,917,2022-09-26,14.195796966552734,15.16513442993164,15.19231128692627
918,918,918,2022-09-27,14.250152587890623,15.183252334594728,15.427851676940918
919,919,919,2022-09-28,14.34074592590332,15.002066612243652,15.74492359161377
920,920,920,2022-09-29,14.068967819213867,14.721231460571287,15.246665954589844
921,921,921,2022-09-30,13.896842956542969,14.712173461914062,15.19231128692627
922,922,922,2022-10-03,14.404159545898438,14.50381088256836,15.183252334594728
923,923,923,2022-10-04,14.576284408569336,14.195796966552734,15.16513442993164
924,924,924,2022-10-05,14.431337356567385,14.250152587890623,15.183252334594728
925,925,925,2022-10-06,14.12522792816162,14.34074592590332,15.002066612243652
926,926,926,2022-10-07,13.774863243103027,14.068967819213867,14.721231460571287
927,927,927,2022-10-10,13.737982749938965,13.896842956542969,14.712173461914062
928,928,928,2022-10-11,13.65500259399414,14.404159545898438,14.50381088256836
929,929,929,2022-10-12,13.489041328430176,14.576284408569336,14.195796966552734
930,930,930,2022-10-13,13.940826416015623,14.431337356567385,14.250152587890623
931,931,931,2022-10-14,13.820963859558104,14.12522792816162,14.34074592590332
932,932,932,2022-10-17,14.116010665893556,13.774863243103027,14.068967819213867
933,933,933,2022-10-18,14.383392333984377,13.737982749938965,13.896842956542969
934,934,934,2022-10-19,14.32807159423828,13.65500259399414,14.404159545898438
935,935,935,2022-10-20,15.434487342834473,13.489041328430176,14.576284408569336
936,936,936,2022-10-21,15.766409873962402,13.940826416015623,14.431337356567385
937,937,937,2022-10-24,16.14443588256836,13.820963859558104,14.12522792816162
938,938,938,2022-10-25,16.310400009155273,14.116010665893556,13.774863243103027
939,939,939,2022-10-26,16.725303649902344,14.383392333984377,13.737982749938965
940,940,940,2022-10-27,16.623882293701172,14.32807159423828,13.65500259399414
941,941,941,2022-10-28,17.038787841796875,15.434487342834473,13.489041328430176
942,942,942,2022-10-31,16.808284759521484,15.766409873962402,13.940826416015623
943,943,943,2022-11-01,16.918926239013672,16.14443588256836,13.820963859558104
944,944,944,2022-11-02,16.992687225341797,16.310400009155273,14.116010665893556
945,945,945,2022-11-03,16.75296401977539,16.725303649902344,14.383392333984377
946,946,946,2022-11-04,16.891267776489258,16.623882293701172,14.32807159423828
947,947,947,2022-11-07,16.928146362304688,17.038787841796875,15.434487342834473
948,948,948,2022-11-08,17.121768951416016,16.808284759521484,15.766409873962402
949,949,949,2022-11-09,16.946584701538086,16.918926239013672,16.14443588256836
950,950,950,2022-11-10,17.37071418762207,16.992687225341797,16.310400009155273
951,951,951,2022-11-11,17.564332962036133,16.75296401977539,16.725303649902344
952,952,952,2022-11-14,17.57355499267578,16.891267776489258,16.623882293701172
953,953,953,2022-11-15,17.53667640686035,16.928146362304688,17.038787841796875
954,954,954,2022-11-16,17.45369529724121,17.121768951416016,16.808284759521484
955,955,955,2022-11-17,17.47213363647461,16.946584701538086,16.918926239013672
956,956,956,2022-11-18,17.49057388305664,17.37071418762207,16.992687225341797
957,957,957,2022-11-21,17.37071418762207,17.564332962036133,16.75296401977539
958,958,958,2022-11-22,17.51823616027832,17.57355499267578,16.891267776489258
959,959,959,2022-11-23,17.60121726989746,17.53667640686035,16.928146362304688
960,960,960,2022-11-25,17.628877639770508,17.45369529724121,17.121768951416016
961,961,961,2022-11-28,17.352272033691406,17.47213363647461,16.946584701538086
962,962,962,2022-11-29,17.527454376220703,17.49057388305664,17.37071418762207
963,963,963,2022-11-30,17.776397705078125,17.37071418762207,17.564332962036133
964,964,964,2022-12-01,17.693416595458984,17.51823616027832,17.57355499267578
965,965,965,2022-12-02,17.53667640686035,17.60121726989746,17.53667640686035
966,966,966,2022-12-05,17.28773307800293,17.628877639770508,17.45369529724121
967,967,967,2022-12-06,17.674976348876953,17.352272033691406,17.47213363647461
968,968,968,2022-12-07,17.794836044311523,17.527454376220703,17.49057388305664
969,969,969,2022-12-08,17.628877639770508,17.776397705078125,17.37071418762207
970,970,970,2022-12-09,17.60121726989746,17.693416595458984,17.51823616027832
971,971,971,2022-12-12,17.794836044311523,17.53667640686035,17.60121726989746
972,972,972,2022-12-13,17.628877639770508,17.28773307800293,17.628877639770508
973,973,973,2022-12-14,17.4260311126709,17.674976348876953,17.352272033691406
974,974,974,2022-12-15,17.029565811157227,17.794836044311523,17.527454376220703
975,975,975,2022-12-16,17.04800796508789,17.628877639770508,17.776397705078125
976,976,976,2022-12-19,16.467140197753906,17.60121726989746,17.693416595458984
977,977,977,2022-12-20,16.660764694213867,17.794836044311523,17.53667640686035
978,978,978,2022-12-21,16.73452377319336,17.628877639770508,17.28773307800293
979,979,979,2022-12-22,16.845165252685547,17.4260311126709,17.674976348876953
980,980,980,2022-12-23,16.88204574584961,17.029565811157227,17.794836044311523
981,981,981,2022-12-27,17.020347595214844,17.04800796508789,17.628877639770508
982,982,982,2022-12-28,16.799062728881836,16.467140197753906,17.60121726989746
983,983,983,2022-12-29,17.01112937927246,16.660764694213867,17.794836044311523
984,984,984,2022-12-30,16.974246978759766,16.73452377319336,17.628877639770508
985,985,985,2023-01-03,17.27850914001465,16.845165252685547,17.4260311126709
986,986,986,2023-01-04,17.647315979003906,16.88204574584961,17.029565811157227
987,987,987,2023-01-05,17.711856842041016,17.020347595214844,17.04800796508789
988,988,988,2023-01-06,18.006900787353516,16.799062728881836,16.467140197753906
989,989,989,2023-01-09,17.808610916137695,17.01112937927246,16.660764694213867
990,990,990,2023-01-10,18.21080017089844,16.974246978759766,16.73452377319336
991,991,991,2023-01-11,18.15468406677246,17.27850914001465,16.845165252685547
992,992,992,2023-01-12,18.15468406677246,17.647315979003906,16.88204574584961
993,993,993,2023-01-13,18.285627365112305,17.711856842041016,17.020347595214844
994,994,994,2023-01-17,18.0798568725586,18.006900787353516,16.799062728881836
995,995,995,2023-01-18,17.789905548095703,17.808610916137695,17.01112937927246
996,996,996,2023-01-19,17.71508026123047,18.21080017089844,16.974246978759766
997,997,997,2023-01-20,17.9863224029541,18.15468406677246,17.27850914001465
998,998,998,2023-01-23,17.864730834960938,18.15468406677246,17.647315979003906
999,999,999,2023-01-24,17.92085075378418,18.285627365112305,17.711856842041016
1000,1000,1000,2023-01-25,19.09936141967773,18.0798568725586,18.006900787353516
1001,1001,1001,2023-01-26,18.706525802612305,17.789905548095703,17.808610916137695
1002,1002,1002,2023-01-27,18.65975952148437,17.71508026123047,18.21080017089844
1003,1003,1003,2023-01-30,18.856178283691406,17.9863224029541,18.15468406677246
1004,1004,1004,2023-01-31,19.052595138549805,17.864730834960938,18.15468406677246
1005,1005,1005,2023-02-01,18.87488174438477,17.92085075378418,18.285627365112305
1006,1006,1006,2023-02-02,18.96841621398925,19.09936141967773,18.0798568725586
1007,1007,1007,2023-02-03,18.54751968383789,18.706525802612305,17.789905548095703
1008,1008,1008,2023-02-06,18.31368637084961,18.65975952148437,17.71508026123047
1009,1009,1009,2023-02-07,18.00503158569336,18.856178283691406,17.9863224029541
1010,1010,1010,2023-02-08,17.92085075378418,19.052595138549805,17.864730834960938
1011,1011,1011,2023-02-09,17.74313735961914,18.87488174438477,17.92085075378418
1012,1012,1012,2023-02-10,17.836671829223633,18.96841621398925,19.09936141967773
1013,1013,1013,2023-02-13,18.01438331604004,18.54751968383789,18.706525802612305
1014,1014,1014,2023-02-14,17.911497116088867,18.31368637084961,18.65975952148437
1015,1015,1015,2023-02-15,18.00503158569336,18.00503158569336,18.856178283691406
1016,1016,1016,2023-02-16,18.01438331604004,17.92085075378418,19.052595138549805
1017,1017,1017,2023-02-17,18.18274307250977,17.74313735961914,18.87488174438477
1018,1018,1018,2023-02-21,17.967615127563477,17.836671829223633,18.96841621398925
1019,1019,1019,2023-02-22,18.12662124633789,18.01438331604004,18.54751968383789
1020,1020,1020,2023-02-23,18.098562240600582,17.911497116088867,18.31368637084961
1021,1021,1021,2023-02-24,17.995676040649414,18.00503158569336,18.00503158569336
1022,1022,1022,2023-02-27,17.799257278442383,18.01438331604004,17.92085075378418
1023,1023,1023,2023-02-28,17.68701934814453,18.18274307250977,17.74313735961914
1024,1024,1024,2023-03-01,17.453187942504883,17.967615127563477,17.836671829223633
1025,1025,1025,2023-03-02,17.453187942504883,18.12662124633789,18.01438331604004
1026,1026,1026,2023-03-03,17.59348487854004,18.098562240600582,17.911497116088867
1027,1027,1027,2023-03-06,17.556074142456055,17.995676040649414,18.00503158569336
1028,1028,1028,2023-03-07,17.499954223632812,17.799257278442383,18.01438331604004
1029,1029,1029,2023-03-08,17.40641975402832,17.68701934814453,18.18274307250977
1030,1030,1030,2023-03-09,17.135177612304688,17.453187942504883,17.967615127563477
1031,1031,1031,2023-03-10,17.238061904907227,17.453187942504883,18.12662124633789
1032,1032,1032,2023-03-13,17.116470336914062,17.59348487854004,18.098562240600582
1033,1033,1033,2023-03-14,17.247417449951172,17.556074142456055,17.995676040649414
1034,1034,1034,2023-03-15,17.125823974609375,17.499954223632812,17.799257278442383
1035,1035,1035,2023-03-16,17.20064926147461,17.40641975402832,17.68701934814453
1036,1036,1036,2023-03-17,16.95746421813965,17.135177612304688,17.453187942504883
1037,1037,1037,2023-03-20,17.29418182373047,17.238061904907227,17.453187942504883
1038,1038,1038,2023-03-21,17.3409481048584,17.116470336914062,17.59348487854004
1039,1039,1039,2023-03-22,17.20064926147461,17.247417449951172,17.556074142456055
1040,1040,1040,2023-03-23,17.266122817993164,17.125823974609375,17.499954223632812
1041,1041,1041,2023-03-24,17.40641975402832,17.20064926147461,17.40641975402832
1042,1042,1042,2023-03-27,17.649606704711914,16.95746421813965,17.135177612304688
1043,1043,1043,2023-03-28,17.50930404663086,17.29418182373047,17.238061904907227
1044,1044,1044,2023-03-29,17.77120018005371,17.3409481048584,17.116470336914062
1045,1045,1045,2023-03-30,17.846025466918945,17.20064926147461,17.247417449951172
1046,1046,1046,2023-03-31,18.00503158569336,17.266122817993164,17.125823974609375
1047,1047,1047,2023-04-03,18.13597679138184,17.40641975402832,17.20064926147461
1048,1048,1048,2023-04-04,18.369808197021484,17.649606704711914,16.95746421813965
1049,1049,1049,2023-04-05,18.59428596496582,17.50930404663086,17.29418182373047
1050,1050,1050,2023-04-06,18.639816284179688,17.77120018005371,17.3409481048584
1051,1051,1051,2023-04-10,18.56393241882324,17.846025466918945,17.20064926147461
1052,1052,1052,2023-04-11,18.67776298522949,18.00503158569336,17.266122817993164
1053,1053,1053,2023-04-12,18.75364875793457,18.13597679138184,17.40641975402832
1054,1054,1054,2023-04-13,18.933881759643555,18.369808197021484,17.649606704711914
1055,1055,1055,2023-04-14,18.90542221069336,18.59428596496582,17.50930404663086
1056,1056,1056,2023-04-17,18.77262115478516,18.639816284179688,17.77120018005371
1057,1057,1057,2023-04-18,18.80107879638672,18.56393241882324,17.846025466918945
1058,1058,1058,2023-04-19,18.68724822998047,18.67776298522949,18.00503158569336
1059,1059,1059,2023-04-20,16.742633819580078,18.75364875793457,18.13597679138184
1060,1060,1060,2023-04-21,17.2833309173584,18.933881759643555,18.369808197021484
1061,1061,1061,2023-04-24,16.62880516052246,18.90542221069336,18.59428596496582
1062,1062,1062,2023-04-25,16.609832763671875,18.77262115478516,18.639816284179688
1063,1063,1063,2023-04-26,16.31576919555664,18.80107879638672,18.56393241882324
1064,1064,1064,2023-04-27,16.704692840576172,18.68724822998047,18.67776298522949
1065,1065,1065,2023-04-28,16.761608123779297,16.742633819580078,18.75364875793457
1066,1066,1066,2023-05-01,16.6003475189209,17.2833309173584,18.933881759643555
1067,1067,1067,2023-05-02,16.192453384399414,16.62880516052246,18.90542221069336
1068,1068,1068,2023-05-03,16.211423873901367,16.609832763671875,18.77262115478516
1069,1069,1069,2023-05-04,16.040678024291992,16.31576919555664,18.80107879638672
1070,1070,1070,2023-05-05,16.249366760253906,16.704692840576172,18.68724822998047
1071,1071,1071,2023-05-08,16.239883422851562,16.761608123779297,16.742633819580078
1072,1072,1072,2023-05-09,16.145021438598633,16.6003475189209,17.2833309173584
1073,1073,1073,2023-05-10,16.16399574279785,16.192453384399414,16.62880516052246
1074,1074,1074,2023-05-11,16.088106155395508,16.211423873901367,16.609832763671875
1075,1075,1075,2023-05-12,16.154508590698242,16.040678024291992,16.31576919555664
1076,1076,1076,2023-05-15,16.07862091064453,16.249366760253906,16.704692840576172
1077,1077,1077,2023-05-16,15.68021297454834,16.239883422851562,16.761608123779297
1078,1078,1078,2023-05-17,15.803529739379885,16.145021438598633,16.6003475189209
1079,1079,1079,2023-05-18,15.699185371398926,16.16399574279785,16.192453384399414
1080,1080,1080,2023-05-19,15.47152328491211,16.088106155395508,16.211423873901367
1081,1081,1081,2023-05-22,15.537923812866213,16.154508590698242,16.040678024291992
1082,1082,1082,2023-05-23,15.272318840026855,16.07862091064453,16.249366760253906
1083,1083,1083,2023-05-24,15.130029678344728,15.68021297454834,16.239883422851562
1084,1084,1084,2023-05-25,14.371156692504885,15.803529739379885,16.145021438598633
1085,1085,1085,2023-05-26,14.703164100646973,15.699185371398926,16.16399574279785
1086,1086,1086,2023-05-30,14.835968017578123,15.47152328491211,16.088106155395508
1087,1087,1087,2023-05-31,14.921339988708496,15.537923812866213,16.154508590698242
1088,1088,1088,2023-06-01,14.997228622436523,15.272318840026855,16.07862091064453
1089,1089,1089,2023-06-02,14.428072929382324,15.130029678344728,15.68021297454834
1090,1090,1090,2023-06-05,14.598819732666016,14.371156692504885,15.803529739379885
1091,1091,1091,2023-06-06,14.864424705505373,14.703164100646973,15.699185371398926
1092,1092,1092,2023-06-07,15.272318840026855,14.835968017578123,15.47152328491211
1093,1093,1093,2023-06-08,15.243860244750977,14.921339988708496,15.537923812866213
1094,1094,1094,2023-06-09,15.130029678344728,14.997228622436523,15.272318840026855
1095,1095,1095,2023-06-12,15.111059188842772,14.428072929382324,15.130029678344728
1096,1096,1096,2023-06-13,15.006711959838867,14.598819732666016,14.371156692504885
1097,1097,1097,2023-06-14,15.02568531036377,14.864424705505373,14.703164100646973
1098,1098,1098,2023-06-15,15.205918312072754,15.272318840026855,14.835968017578123
1099,1099,1099,2023-06-16,15.234375,15.243860244750977,14.921339988708496
1100,1100,1100,2023-06-20,14.968769073486328,15.130029678344728,14.997228622436523
1101,1101,1101,2023-06-21,14.807509422302246,15.111059188842772,14.428072929382324
1102,1102,1102,2023-06-22,14.779051780700684,15.006711959838867,14.598819732666016
1103,1103,1103,2023-06-23,14.65573501586914,15.02568531036377,14.864424705505373
1104,1104,1104,2023-06-26,14.826480865478516,15.205918312072754,15.272318840026855
1105,1105,1105,2023-06-27,15.02568531036377,15.234375,15.243860244750977
1106,1106,1106,2023-06-28,14.968769073486328,14.968769073486328,15.130029678344728
1107,1107,1107,2023-06-29,15.158486366271973,14.807509422302246,15.111059188842772
1108,1108,1108,2023-06-30,15.130029678344728,14.779051780700684,15.006711959838867
1109,1109,1109,2023-07-03,15.291292190551758,14.65573501586914,15.02568531036377
1110,1110,1110,2023-07-05,15.243860244750977,14.826480865478516,15.205918312072754
1111,1111,1111,2023-07-06,15.054142951965332,15.02568531036377,15.234375
1112,1112,1112,2023-07-07,15.071521759033203,14.968769073486328,14.968769073486328
1113,1113,1113,2023-07-10,14.743250846862791,15.158486366271973,14.807509422302246
1114,1114,1114,2023-07-11,14.704629898071287,15.130029678344728,14.779051780700684
1115,1115,1115,2023-07-12,14.598424911499023,15.291292190551758,14.65573501586914
1116,1116,1116,2023-07-13,14.598424911499023,15.243860244750977,14.826480865478516
1117,1117,1117,2023-07-14,13.999813079833984,15.054142951965332,15.02568531036377
1118,1118,1118,2023-07-17,13.063272476196287,15.071521759033203,14.968769073486328
1119,1119,1119,2023-07-18,12.986032485961914,14.743250846862791,15.158486366271973
1120,1120,1120,2023-07-19,14.08670711517334,14.704629898071287,15.130029678344728
1121,1121,1121,2023-07-20,14.154293060302734,14.598424911499023,15.291292190551758
1122,1122,1122,2023-07-21,14.25084400177002,14.598424911499023,15.243860244750977
1123,1123,1123,2023-07-24,14.43428897857666,13.999813079833984,15.054142951965332
