,Unnamed: 0,Date,AMD
742,742,2022-01-13,132.74000549316406
743,743,2022-01-14,136.8800048828125
744,744,2022-01-18,131.92999267578125
745,745,2022-01-19,128.27000427246094
746,746,2022-01-20,121.88999938964844
747,747,2022-01-21,118.80999755859376
748,748,2022-01-24,116.52999877929688
749,749,2022-01-25,111.12999725341795
750,750,2022-01-26,110.70999908447266
751,751,2022-01-27,102.5999984741211
752,752,2022-01-28,105.23999786376952
753,753,2022-01-31,114.25
754,754,2022-02-01,116.77999877929688
755,755,2022-02-02,122.76000213623048
756,756,2022-02-03,120.08000183105467
757,757,2022-02-04,123.5999984741211
758,758,2022-02-07,123.66999816894533
759,759,2022-02-08,128.22999572753906
760,760,2022-02-09,132.85000610351562
761,761,2022-02-10,125.7699966430664
762,762,2022-02-11,113.18000030517578
763,763,2022-02-14,114.2699966430664
764,764,2022-02-15,121.47000122070312
765,765,2022-02-16,117.69000244140624
766,766,2022-02-17,112.37000274658205
767,767,2022-02-18,113.83000183105467
768,768,2022-02-22,115.6500015258789
769,769,2022-02-23,109.76000213623048
770,770,2022-02-24,116.61000061035156
771,771,2022-02-25,121.05999755859376
772,772,2022-02-28,123.33999633789062
773,773,2022-03-01,113.83000183105467
774,774,2022-03-02,118.27999877929688
775,775,2022-03-03,111.9800033569336
776,776,2022-03-04,108.41000366210938
777,777,2022-03-07,102.9499969482422
778,778,2022-03-08,105.52999877929688
779,779,2022-03-09,111.0500030517578
780,780,2022-03-10,106.45999908447266
781,781,2022-03-11,104.29000091552734
782,782,2022-03-14,102.25
783,783,2022-03-15,109.33000183105467
784,784,2022-03-16,115.37000274658205
785,785,2022-03-17,111.69000244140624
786,786,2022-03-18,113.45999908447266
787,787,2022-03-21,115.91999816894533
788,788,2022-03-22,114.77999877929688
789,789,2022-03-23,113.91999816894533
790,790,2022-03-24,120.52999877929688
791,791,2022-03-25,119.66999816894533
792,792,2022-03-28,120.23999786376952
793,793,2022-03-29,123.2300033569336
794,794,2022-03-30,119.22000122070312
795,795,2022-03-31,109.33999633789062
796,796,2022-04-01,108.19000244140624
797,797,2022-04-04,110.52999877929688
798,798,2022-04-05,106.81999969482422
799,799,2022-04-06,103.66999816894533
800,800,2022-04-07,103.72000122070312
801,801,2022-04-08,101.0
802,802,2022-04-11,97.37000274658205
803,803,2022-04-12,95.0999984741211
804,804,2022-04-13,97.73999786376952
805,805,2022-04-14,93.05999755859376
806,806,2022-04-18,93.88999938964844
807,807,2022-04-19,96.93000030517578
808,808,2022-04-20,94.0199966430664
809,809,2022-04-21,89.8499984741211
810,810,2022-04-22,88.13999938964844
811,811,2022-04-25,90.69000244140624
812,812,2022-04-26,85.16000366210938
813,813,2022-04-27,84.91000366210938
814,814,2022-04-28,89.63999938964844
815,815,2022-04-29,85.5199966430664
816,816,2022-05-02,89.83999633789062
817,817,2022-05-03,91.12999725341795
818,818,2022-05-04,99.41999816894533
819,819,2022-05-05,93.87000274658205
820,820,2022-05-06,95.33999633789062
821,821,2022-05-09,86.36000061035156
822,822,2022-05-10,88.7300033569336
823,823,2022-05-11,87.91999816894531
824,824,2022-05-12,87.05999755859375
825,825,2022-05-13,95.12000274658205
826,826,2022-05-16,94.23999786376952
827,827,2022-05-17,102.47000122070312
828,828,2022-05-18,96.27999877929688
829,829,2022-05-19,96.66999816894533
830,830,2022-05-20,93.5
831,831,2022-05-23,95.06999969482422
832,832,2022-05-24,91.16000366210938
833,833,2022-05-25,92.6500015258789
834,834,2022-05-26,98.75
835,835,2022-05-27,102.26000213623048
836,836,2022-05-31,101.86000061035156
837,837,2022-06-01,101.22000122070312
838,838,2022-06-02,108.58999633789062
839,839,2022-06-03,106.3000030517578
840,840,2022-06-06,105.6500015258789
841,841,2022-06-07,105.27999877929688
842,842,2022-06-08,101.9000015258789
843,843,2022-06-09,98.8000030517578
844,844,2022-06-10,94.81999969482422
845,845,2022-06-13,86.98999786376953
846,846,2022-06-14,86.98999786376953
847,847,2022-06-15,89.30000305175781
848,848,2022-06-16,82.05000305175781
849,849,2022-06-17,81.56999969482422
850,850,2022-06-21,83.79000091552734
851,851,2022-06-22,83.75
852,852,2022-06-23,82.43000030517578
853,853,2022-06-24,87.08000183105469
854,854,2022-06-27,86.16000366210938
855,855,2022-06-28,80.77999877929688
856,856,2022-06-29,77.98999786376953
857,857,2022-06-30,76.47000122070312
858,858,2022-07-01,73.66999816894531
859,859,2022-07-05,75.19999694824219
860,860,2022-07-06,75.3499984741211
861,861,2022-07-07,79.30000305175781
862,862,2022-07-08,79.3499984741211
863,863,2022-07-11,76.94999694824219
864,864,2022-07-12,76.36000061035156
865,865,2022-07-13,77.5199966430664
866,866,2022-07-14,78.5999984741211
867,867,2022-07-15,81.11000061035156
868,868,2022-07-18,81.43000030517578
869,869,2022-07-19,85.87999725341797
870,870,2022-07-20,89.43000030517578
871,871,2022-07-21,91.08999633789062
872,872,2022-07-22,88.0999984741211
873,873,2022-07-25,87.54000091552734
874,874,2022-07-26,85.25
875,875,2022-07-27,89.81999969482422
876,876,2022-07-28,91.66999816894533
877,877,2022-07-29,94.47000122070312
878,878,2022-08-01,96.77999877929688
879,879,2022-08-02,99.29000091552734
880,880,2022-08-03,98.08999633789062
881,881,2022-08-04,103.91000366210938
882,882,2022-08-05,102.30999755859376
883,883,2022-08-08,100.06999969482422
884,884,2022-08-09,95.54000091552734
885,885,2022-08-10,99.0500030517578
886,886,2022-08-11,98.12000274658205
887,887,2022-08-12,100.83000183105467
888,888,2022-08-15,101.01000213623048
889,889,2022-08-16,100.1999969482422
890,890,2022-08-17,98.2699966430664
891,891,2022-08-18,100.44000244140624
892,892,2022-08-19,95.9499969482422
893,893,2022-08-22,92.83999633789062
894,894,2022-08-23,92.48999786376952
895,895,2022-08-24,92.7300033569336
896,896,2022-08-25,97.18000030517578
897,897,2022-08-26,91.18000030517578
898,898,2022-08-29,88.48999786376953
899,899,2022-08-30,86.94000244140625
900,900,2022-08-31,84.87000274658203
901,901,2022-09-01,82.33000183105469
902,902,2022-09-02,80.23999786376953
903,903,2022-09-06,78.72000122070312
904,904,2022-09-07,79.61000061035156
905,905,2022-09-08,82.77999877929688
906,906,2022-09-09,85.44999694824219
907,907,2022-09-12,84.63999938964844
908,908,2022-09-13,77.02999877929688
909,909,2022-09-14,77.44999694824219
910,910,2022-09-15,76.66000366210938
911,911,2022-09-16,76.51000213623047
912,912,2022-09-19,76.7699966430664
913,913,2022-09-20,75.25
914,914,2022-09-21,74.4800033569336
915,915,2022-09-22,69.5
916,916,2022-09-23,67.95999908447266
917,917,2022-09-26,66.30000305175781
918,918,2022-09-27,67.16999816894531
919,919,2022-09-28,68.36000061035156
920,920,2022-09-29,64.13999938964844
921,921,2022-09-30,63.36000061035156
922,922,2022-10-03,66.11000061035156
923,923,2022-10-04,67.9000015258789
924,924,2022-10-05,67.94000244140625
925,925,2022-10-06,67.8499984741211
926,926,2022-10-07,58.43999862670898
927,927,2022-10-10,57.810001373291016
928,928,2022-10-11,57.630001068115234
929,929,2022-10-12,57.84999847412109
930,930,2022-10-13,58.93999862670898
931,931,2022-10-14,55.93999862670898
932,932,2022-10-17,57.959999084472656
933,933,2022-10-18,57.91999816894531
934,934,2022-10-19,57.22999954223633
935,935,2022-10-20,57.77000045776367
936,936,2022-10-21,58.81999969482422
937,937,2022-10-24,58.70000076293945
938,938,2022-10-25,61.470001220703125
939,939,2022-10-26,59.72999954223633
940,940,2022-10-27,58.59999847412109
941,941,2022-10-28,62.0099983215332
942,942,2022-10-31,60.060001373291016
943,943,2022-11-01,59.65999984741211
944,944,2022-11-02,58.630001068115234
945,945,2022-11-03,60.11000061035156
946,946,2022-11-04,62.18999862670898
947,947,2022-11-07,63.08000183105469
948,948,2022-11-08,63.84999847412109
949,949,2022-11-09,59.91999816894531
950,950,2022-11-10,68.47000122070312
951,951,2022-11-11,72.37000274658203
952,952,2022-11-14,73.52999877929688
953,953,2022-11-15,76.37000274658203
954,954,2022-11-16,72.69999694824219
955,955,2022-11-17,73.9000015258789
956,956,2022-11-18,73.56999969482422
957,957,2022-11-21,72.45999908447266
958,958,2022-11-22,75.25
959,959,2022-11-23,76.4000015258789
960,960,2022-11-25,75.13999938964844
961,961,2022-11-28,73.19000244140625
962,962,2022-11-29,73.38999938964844
963,963,2022-11-30,77.62999725341797
964,964,2022-12-01,77.4800033569336
965,965,2022-12-02,74.9800033569336
966,966,2022-12-05,73.62000274658203
967,967,2022-12-06,70.2699966430664
968,968,2022-12-07,70.13999938964844
969,969,2022-12-08,70.47000122070312
970,970,2022-12-09,68.58999633789062
971,971,2022-12-12,70.66999816894531
972,972,2022-12-13,71.6500015258789
973,973,2022-12-14,68.93000030517578
974,974,2022-12-15,66.52999877929688
975,975,2022-12-16,65.41000366210938
976,976,2022-12-19,64.58999633789062
977,977,2022-12-20,65.05000305175781
978,978,2022-12-21,67.68000030517578
979,979,2022-12-22,63.86000061035156
980,980,2022-12-23,64.5199966430664
981,981,2022-12-27,63.27000045776367
982,982,2022-12-28,62.56999969482422
983,983,2022-12-29,64.81999969482422
984,984,2022-12-30,64.7699966430664
985,985,2023-01-03,64.0199966430664
986,986,2023-01-04,64.66000366210938
987,987,2023-01-05,62.33000183105469
988,988,2023-01-06,63.959999084472656
989,989,2023-01-09,67.23999786376953
990,990,2023-01-10,68.05000305175781
991,991,2023-01-11,69.05999755859375
992,992,2023-01-12,70.80000305175781
993,993,2023-01-13,71.0
994,994,2023-01-17,71.58999633789062
995,995,2023-01-18,70.52999877929688
996,996,2023-01-19,67.70999908447266
997,997,2023-01-20,70.06999969482422
998,998,2023-01-23,76.52999877929688
999,999,2023-01-24,74.69999694824219
1000,1000,2023-01-25,74.91000366210938
1001,1001,2023-01-26,75.16000366210938
1002,1002,2023-01-27,75.4000015258789
1003,1003,2023-01-30,72.44999694824219
1004,1004,2023-01-31,75.1500015258789
1005,1005,2023-02-01,84.63999938964844
1006,1006,2023-02-02,88.30999755859375
1007,1007,2023-02-03,86.08999633789062
1008,1008,2023-02-06,83.68000030517578
1009,1009,2023-02-07,85.91000366210938
1010,1010,2023-02-08,84.69000244140625
1011,1011,2023-02-09,83.20999908447266
1012,1012,2023-02-10,81.4800033569336
1013,1013,2023-02-13,83.12999725341797
1014,1014,2023-02-14,85.94999694824219
1015,1015,2023-02-15,85.18000030517578
1016,1016,2023-02-16,80.08000183105469
1017,1017,2023-02-17,78.5
1018,1018,2023-02-21,76.7699966430664
1019,1019,2023-02-22,76.61000061035156
1020,1020,2023-02-23,79.75
1021,1021,2023-02-24,78.08999633789062
1022,1022,2023-02-27,78.7699966430664
1023,1023,2023-02-28,78.58000183105469
1024,1024,2023-03-01,78.29000091552734
1025,1025,2023-03-02,80.44000244140625
1026,1026,2023-03-03,81.5199966430664
1027,1027,2023-03-06,81.16000366210938
1028,1028,2023-03-07,82.11000061035156
1029,1029,2023-03-08,85.37000274658203
1030,1030,2023-03-09,84.02999877929688
1031,1031,2023-03-10,82.66999816894531
1032,1032,2023-03-13,82.01000213623047
1033,1033,2023-03-14,87.44999694824219
1034,1034,2023-03-15,89.68000030517578
1035,1035,2023-03-16,96.5999984741211
1036,1036,2023-03-17,97.83999633789062
1037,1037,2023-03-20,96.80999755859376
1038,1038,2023-03-21,95.93000030517578
1039,1039,2023-03-22,97.58000183105467
1040,1040,2023-03-23,100.27999877929688
1041,1041,2023-03-24,97.9499969482422
1042,1042,2023-03-27,96.61000061035156
1043,1043,2023-03-28,94.55999755859376
1044,1044,2023-03-29,96.08999633789062
1045,1045,2023-03-30,97.87999725341795
1046,1046,2023-03-31,98.01000213623048
1047,1047,2023-04-03,96.55999755859376
1048,1048,2023-04-04,95.87000274658205
1049,1049,2023-04-05,92.55999755859376
1050,1050,2023-04-06,92.47000122070312
1051,1051,2023-04-10,95.4800033569336
1052,1052,2023-04-11,94.02999877929688
1053,1053,2023-04-12,92.33000183105467
1054,1054,2023-04-13,92.08999633789062
1055,1055,2023-04-14,91.75
1056,1056,2023-04-17,89.87000274658203
1057,1057,2023-04-18,89.77999877929688
1058,1058,2023-04-19,89.94000244140625
1059,1059,2023-04-20,90.11000061035156
1060,1060,2023-04-21,88.43000030517578
1061,1061,2023-04-24,87.56999969482422
1062,1062,2023-04-25,83.80000305175781
1063,1063,2023-04-26,85.94000244140625
1064,1064,2023-04-27,87.44000244140625
1065,1065,2023-04-28,89.37000274658203
1066,1066,2023-05-01,89.69000244140625
1067,1067,2023-05-02,89.91000366210938
1068,1068,2023-05-03,81.62000274658203
1069,1069,2023-05-04,86.61000061035156
1070,1070,2023-05-05,89.83999633789062
1071,1071,2023-05-08,95.04000091552734
1072,1072,2023-05-09,95.05999755859376
1073,1073,2023-05-10,97.0199966430664
1074,1074,2023-05-11,97.0999984741211
1075,1075,2023-05-12,95.26000213623048
1076,1076,2023-05-15,97.4000015258789
1077,1077,2023-05-16,101.4800033569336
1078,1078,2023-05-17,103.75
1079,1079,2023-05-18,107.93000030517578
1080,1080,2023-05-19,105.81999969482422
1081,1081,2023-05-22,108.0
1082,1082,2023-05-23,108.12000274658205
1083,1083,2023-05-24,108.2699966430664
1084,1084,2023-05-25,120.3499984741211
1085,1085,2023-05-26,127.02999877929688
1086,1086,2023-05-30,125.2699966430664
1087,1087,2023-05-31,118.20999908447266
1088,1088,2023-06-01,119.47000122070312
1089,1089,2023-06-02,117.86000061035156
1090,1090,2023-06-05,117.93000030517578
1091,1091,2023-06-06,124.2300033569336
1092,1092,2023-06-07,117.83000183105467
1093,1093,2023-06-08,121.0500030517578
1094,1094,2023-06-09,124.91999816894533
1095,1095,2023-06-12,129.19000244140625
1096,1096,2023-06-13,124.52999877929688
1097,1097,2023-06-14,127.33000183105467
1098,1098,2023-06-15,124.23999786376952
1099,1099,2023-06-16,120.08000183105467
1100,1100,2023-06-20,118.93000030517578
1101,1101,2023-06-21,112.11000061035156
1102,1102,2023-06-22,110.6999969482422
1103,1103,2023-06-23,110.01000213623048
1104,1104,2023-06-26,107.51000213623048
1105,1105,2023-06-27,110.38999938964844
1106,1106,2023-06-28,110.16999816894533
1107,1107,2023-06-29,111.23999786376952
1108,1108,2023-06-30,113.91000366210938
1109,1109,2023-07-03,115.81999969482422
1110,1110,2023-07-05,113.9499969482422
1111,1111,2023-07-06,113.4800033569336
1112,1112,2023-07-07,113.16999816894533
1113,1113,2023-07-10,113.58000183105467
1114,1114,2023-07-11,111.31999969482422
1115,1115,2023-07-12,114.58000183105467
1116,1116,2023-07-13,115.91999816894533
1117,1117,2023-07-14,115.94000244140624
1118,1118,2023-07-17,118.31999969482422
1119,1119,2023-07-18,117.93000030517578
1120,1120,2023-07-19,116.43000030517578
1121,1121,2023-07-20,110.25
1122,1122,2023-07-21,110.9499969482422
1123,1123,2023-07-24,110.61000061035156
1124,1124,2023-07-25,113.0
1125,1125,2023-07-26,110.08999633789062
1126,1126,2023-07-27,111.0999984741211
1127,1127,2023-07-28,112.95999908447266
1128,1128,2023-07-31,114.4000015258789
1129,1129,2023-08-01,117.5999984741211
1130,1130,2023-08-02,109.3499984741211
1131,1131,2023-08-03,113.1500015258789
1132,1132,2023-08-04,115.81999969482422
1133,1133,2023-08-07,116.80999755859376
1134,1134,2023-08-08,113.2300033569336
1135,1135,2023-08-09,110.47000122070312
1136,1136,2023-08-10,110.2300033569336
1137,1137,2023-08-11,107.56999969482422
1138,1138,2023-08-14,111.9800033569336
1139,1139,2023-08-15,111.3499984741211
1140,1140,2023-08-16,107.19000244140624
1141,1141,2023-08-17,104.44000244140624
1142,1142,2023-08-18,105.4499969482422
1143,1143,2023-08-21,108.22000122070312
1144,1144,2023-08-22,105.66000366210938
1145,1145,2023-08-23,109.43000030517578
1146,1146,2023-08-24,101.8000030517578
1147,1147,2023-08-25,102.25
1148,1148,2023-08-28,102.61000061035156
1149,1149,2023-08-29,105.91999816894533
1150,1150,2023-08-30,106.58999633789062
1151,1151,2023-08-31,105.72000122070312
1152,1152,2023-09-01,109.4499969482422
1153,1153,2023-09-05,110.77999877929688
1154,1154,2023-09-06,109.27999877929688
1155,1155,2023-09-07,106.58999633789062
1156,1156,2023-09-08,106.08999633789062
1157,1157,2023-09-11,105.31999969482422
1158,1158,2023-09-12,105.30999755859376
1159,1159,2023-09-13,107.70999908447266
1160,1160,2023-09-14,106.62999725341795
1161,1161,2023-09-15,101.48999786376952
1162,1162,2023-09-18,102.37000274658205
1163,1163,2023-09-19,101.61000061035156
1164,1164,2023-09-20,100.33999633789062
1165,1165,2023-09-21,96.11000061035156
1166,1166,2023-09-22,96.1999969482422
1167,1167,2023-09-25,97.37999725341795
1168,1168,2023-09-26,95.95999908447266
1169,1169,2023-09-27,98.06999969482422
1170,1170,2023-09-28,102.76000213623048
1171,1171,2023-09-29,102.81999969482422
1172,1172,2023-10-02,103.2699966430664
1173,1173,2023-10-03,100.08000183105467
1174,1174,2023-10-04,104.06999969482422
1175,1175,2023-10-05,102.91000366210938
1176,1176,2023-10-06,107.23999786376952
1177,1177,2023-10-09,106.97000122070312
1178,1178,2023-10-10,109.01000213623048
1179,1179,2023-10-11,108.30999755859376
1180,1180,2023-10-12,108.79000091552734
1181,1181,2023-10-13,105.08999633789062
1182,1182,2023-10-16,106.45999908447266
1183,1183,2023-10-17,105.13999938964844
1184,1184,2023-10-18,102.16999816894533
1185,1185,2023-10-19,102.4000015258789
1186,1186,2023-10-20,101.80999755859376
1187,1187,2023-10-23,100.01000213623048
1188,1188,2023-10-24,101.66999816894533
1189,1189,2023-10-25,96.05999755859376
1190,1190,2023-10-26,93.66999816894533
1191,1191,2023-10-27,96.43000030517578
1192,1192,2023-10-30,96.18000030517578
1193,1193,2023-10-31,98.5
1194,1194,2023-11-01,108.04000091552734
1195,1195,2023-11-02,107.83000183105467
1196,1196,2023-11-03,112.25
1197,1197,2023-11-06,111.75
1198,1198,2023-11-07,113.4499969482422
1199,1199,2023-11-08,113.58999633789062
1200,1200,2023-11-09,113.48999786376952
1201,1201,2023-11-10,118.58999633789062
1202,1202,2023-11-13,116.79000091552734
1203,1203,2023-11-14,119.87999725341795
1204,1204,2023-11-15,118.0
1205,1205,2023-11-16,119.83000183105467
1206,1206,2023-11-17,120.62000274658205
1207,1207,2023-11-20,121.52999877929688
1208,1208,2023-11-21,119.16000366210938
1209,1209,2023-11-22,122.51000213623048
1210,1210,2023-11-24,122.30999755859376
1211,1211,2023-11-27,122.6500015258789
1212,1212,2023-11-28,122.01000213623048
1213,1213,2023-11-29,123.8499984741211
1214,1214,2023-11-30,121.16000366210938
1215,1215,2023-12-01,121.38999938964844
1216,1216,2023-12-04,118.56999969482422
1217,1217,2023-12-05,118.37999725341795
1218,1218,2023-12-06,116.81999969482422
1219,1219,2023-12-07,128.3699951171875
1220,1220,2023-12-08,128.9199981689453
1221,1221,2023-12-11,134.41000366210938
1222,1222,2023-12-12,137.61000061035156
1223,1223,2023-12-13,138.19000244140625
1224,1224,2023-12-14,138.0
1225,1225,2023-12-15,139.14999389648438
1226,1226,2023-12-18,138.89999389648438
1227,1227,2023-12-19,140.14999389648438
1228,1228,2023-12-20,135.47000122070312
1229,1229,2023-12-21,139.91000366210938
1230,1230,2023-12-22,139.60000610351562
1231,1231,2023-12-26,143.41000366210938
1232,1232,2023-12-27,146.07000732421875
1233,1233,2023-12-28,148.75999450683594
1234,1234,2023-12-29,147.41000366210938
1235,1235,2024-01-02,138.5800018310547
1236,1236,2024-01-03,135.32000732421875
1237,1237,2024-01-04,136.00999450683594
1238,1238,2024-01-05,138.5800018310547
1239,1239,2024-01-08,146.17999267578125
1240,1240,2024-01-09,149.25999450683594
1241,1241,2024-01-10,148.5399932861328
1242,1242,2024-01-11,148.02000427246094
1243,1243,2024-01-12,146.55999755859375
1244,1244,2024-01-16,158.74000549316406
1245,1245,2024-01-17,160.1699981689453
1246,1246,2024-01-18,162.6699981689453
1247,1247,2024-01-19,174.22999572753906
1248,1248,2024-01-22,168.17999267578125
1249,1249,2024-01-23,168.4199981689453
1250,1250,2024-01-24,178.2899932861328
1251,1251,2024-01-25,180.3300018310547
1252,1252,2024-01-26,177.25
1253,1253,2024-01-29,177.8300018310547
1254,1254,2024-01-30,172.05999755859375
1255,1255,2024-01-31,167.69000244140625
1256,1256,2024-02-01,170.47999572753906
1257,1257,2024-02-02,177.66000366210938
1258,1258,2024-02-05,175.08999633789062
