,Unnamed: 0.1,Unnamed: 0,Date,ABNB,ABNB_6m,ABNB_12m
778,778,778,2024-01-17,134.97999572753906,140.0800018310547,137.0
779,779,779,2024-01-18,137.0399932861328,139.52999877929688,136.13999938964844
780,780,780,2024-01-19,139.92999267578125,139.75999450683594,134.47999572753906
781,781,781,2024-01-22,142.00999450683594,139.4499969482422,133.4199981689453
782,782,782,2024-01-23,142.3000030517578,137.13999938964844,133.72000122070312
783,783,783,2024-01-24,141.19000244140625,135.02000427246094,135.97999572753906
784,784,784,2024-01-25,142.11000061035156,134.97999572753906,140.0800018310547
785,785,785,2024-01-26,149.6199951171875,137.0399932861328,139.52999877929688
786,786,786,2024-01-29,152.6999969482422,139.92999267578125,139.75999450683594
787,787,787,2024-01-30,149.44000244140625,142.00999450683594,139.4499969482422
788,788,788,2024-01-31,144.13999938964844,142.3000030517578,137.13999938964844
789,789,789,2024-02-01,146.49000549316406,141.19000244140625,135.02000427246094
790,790,790,2024-02-02,146.5500030517578,142.11000061035156,134.97999572753906
791,791,791,2024-02-05,143.5,149.6199951171875,137.0399932861328
