,Unnamed: 0,Date,ALGN
750,750,2022-01-26,457.3599853515625
751,751,2022-01-27,455.6199951171875
752,752,2022-01-28,463.9599914550781
753,753,2022-01-31,494.9599914550781
754,754,2022-02-01,508.55999755859375
755,755,2022-02-02,505.6199951171875
756,756,2022-02-03,503.30999755859375
757,757,2022-02-04,489.8599853515625
758,758,2022-02-07,500.2200012207031
759,759,2022-02-08,515.489990234375
760,760,2022-02-09,545.9400024414062
761,761,2022-02-10,532.3599853515625
762,762,2022-02-11,509.1000061035156
763,763,2022-02-14,505.6700134277344
764,764,2022-02-15,528.239990234375
765,765,2022-02-16,526.3800048828125
766,766,2022-02-17,501.760009765625
767,767,2022-02-18,498.6499938964844
768,768,2022-02-22,494.1099853515625
769,769,2022-02-23,482.6600036621094
770,770,2022-02-24,509.1499938964844
771,771,2022-02-25,512.5599975585938
772,772,2022-02-28,511.4599914550781
773,773,2022-03-01,500.9700012207031
774,774,2022-03-02,496.1400146484375
775,775,2022-03-03,477.4500122070313
776,776,2022-03-04,464.4800109863281
777,777,2022-03-07,435.5700073242188
778,778,2022-03-08,415.010009765625
779,779,2022-03-09,442.0499877929688
780,780,2022-03-10,430.0899963378906
781,781,2022-03-11,400.6700134277344
782,782,2022-03-14,378.0899963378906
783,783,2022-03-15,390.7300109863281
784,784,2022-03-16,420.6499938964844
785,785,2022-03-17,425.4800109863281
786,786,2022-03-18,442.8699951171875
787,787,2022-03-21,432.4700012207031
788,788,2022-03-22,457.0299987792969
789,789,2022-03-23,437.05999755859375
790,790,2022-03-24,436.260009765625
791,791,2022-03-25,430.4400024414063
792,792,2022-03-28,434.0
793,793,2022-03-29,452.9400024414063
794,794,2022-03-30,442.1700134277344
795,795,2022-03-31,436.0
796,796,2022-04-01,446.4100036621094
797,797,2022-04-04,445.3900146484375
798,798,2022-04-05,436.7999877929688
799,799,2022-04-06,421.739990234375
800,800,2022-04-07,422.1799926757813
801,801,2022-04-08,420.55999755859375
802,802,2022-04-11,409.6900024414063
803,803,2022-04-12,406.2300109863281
804,804,2022-04-13,416.9100036621094
805,805,2022-04-14,409.8200073242188
806,806,2022-04-18,405.8800048828125
807,807,2022-04-19,424.5400085449219
808,808,2022-04-20,419.1799926757813
809,809,2022-04-21,383.6300048828125
810,810,2022-04-22,360.5700073242188
811,811,2022-04-25,368.8599853515625
812,812,2022-04-26,361.2999877929688
813,813,2022-04-27,360.4299926757813
814,814,2022-04-28,304.6600036621094
815,815,2022-04-29,289.9100036621094
816,816,2022-05-02,308.8800048828125
817,817,2022-05-03,301.0199890136719
818,818,2022-05-04,310.8900146484375
819,819,2022-05-05,283.7200012207031
820,820,2022-05-06,280.4100036621094
821,821,2022-05-09,268.9599914550781
822,822,2022-05-10,258.1300048828125
823,823,2022-05-11,256.1099853515625
824,824,2022-05-12,259.5299987792969
825,825,2022-05-13,275.5199890136719
826,826,2022-05-16,274.20001220703125
827,827,2022-05-17,280.5899963378906
828,828,2022-05-18,269.1099853515625
829,829,2022-05-19,273.8900146484375
830,830,2022-05-20,275.0400085449219
831,831,2022-05-23,278.7099914550781
832,832,2022-05-24,270.17999267578125
833,833,2022-05-25,276.57000732421875
834,834,2022-05-26,274.8299865722656
835,835,2022-05-27,284.57000732421875
836,836,2022-05-31,277.6400146484375
837,837,2022-06-01,265.1700134277344
838,838,2022-06-02,284.8699951171875
839,839,2022-06-03,273.6000061035156
840,840,2022-06-06,269.010009765625
841,841,2022-06-07,273.510009765625
842,842,2022-06-08,273.1300048828125
843,843,2022-06-09,262.54998779296875
844,844,2022-06-10,257.0599975585937
845,845,2022-06-13,244.00999450683597
846,846,2022-06-14,238.0800018310547
847,847,2022-06-15,243.77999877929688
848,848,2022-06-16,229.82000732421875
849,849,2022-06-17,234.47000122070312
850,850,2022-06-21,230.30999755859372
851,851,2022-06-22,235.08999633789065
852,852,2022-06-23,251.1199951171875
853,853,2022-06-24,258.75
854,854,2022-06-27,250.1699981689453
855,855,2022-06-28,241.9199981689453
856,856,2022-06-29,242.1499938964844
857,857,2022-06-30,236.6699981689453
858,858,2022-07-01,247.33999633789065
859,859,2022-07-05,254.1100006103516
860,860,2022-07-06,249.5399932861328
861,861,2022-07-07,259.6400146484375
862,862,2022-07-08,261.5199890136719
863,863,2022-07-11,249.47999572753903
864,864,2022-07-12,248.97999572753903
865,865,2022-07-13,249.8600006103516
866,866,2022-07-14,247.17999267578125
867,867,2022-07-15,254.8800048828125
868,868,2022-07-18,254.0800018310547
869,869,2022-07-19,267.3099975585937
870,870,2022-07-20,274.489990234375
871,871,2022-07-21,284.239990234375
872,872,2022-07-22,265.8800048828125
873,873,2022-07-25,252.07000732421875
874,874,2022-07-26,251.8600006103516
875,875,2022-07-27,262.6099853515625
876,876,2022-07-28,282.25
877,877,2022-07-29,280.9700012207031
878,878,2022-08-01,282.82000732421875
879,879,2022-08-02,281.2300109863281
880,880,2022-08-03,286.2099914550781
881,881,2022-08-04,293.7300109863281
882,882,2022-08-05,293.8900146484375
883,883,2022-08-08,293.0599975585937
884,884,2022-08-09,273.6400146484375
885,885,2022-08-10,287.8099975585937
886,886,2022-08-11,287.3800048828125
887,887,2022-08-12,289.0
888,888,2022-08-15,286.19000244140625
889,889,2022-08-16,289.0400085449219
890,890,2022-08-17,277.6600036621094
891,891,2022-08-18,281.6600036621094
892,892,2022-08-19,269.82000732421875
893,893,2022-08-22,256.04998779296875
894,894,2022-08-23,252.22999572753903
895,895,2022-08-24,261.70001220703125
896,896,2022-08-25,272.989990234375
897,897,2022-08-26,252.4499969482422
898,898,2022-08-29,247.9900054931641
899,899,2022-08-30,246.67999267578125
900,900,2022-08-31,243.6999969482422
901,901,2022-09-01,245.7400054931641
902,902,2022-09-02,244.50999450683597
903,903,2022-09-06,238.9900054931641
904,904,2022-09-07,249.94000244140625
905,905,2022-09-08,257.29998779296875
906,906,2022-09-09,263.1099853515625
907,907,2022-09-12,267.7900085449219
908,908,2022-09-13,247.05999755859372
909,909,2022-09-14,246.7400054931641
910,910,2022-09-15,252.0
911,911,2022-09-16,249.0200042724609
912,912,2022-09-19,244.19000244140625
913,913,2022-09-20,232.22000122070312
914,914,2022-09-21,226.67999267578125
915,915,2022-09-22,217.9499969482422
916,916,2022-09-23,222.42999267578125
917,917,2022-09-26,219.63999938964844
918,918,2022-09-27,214.22000122070312
919,919,2022-09-28,212.1000061035156
920,920,2022-09-29,211.00999450683597
921,921,2022-09-30,207.1100006103516
922,922,2022-10-03,215.63999938964844
923,923,2022-10-04,229.91000366210935
924,924,2022-10-05,228.80999755859372
925,925,2022-10-06,222.3600006103516
926,926,2022-10-07,211.5800018310547
927,927,2022-10-10,207.3800048828125
928,928,2022-10-11,208.4499969482422
929,929,2022-10-12,208.0500030517578
930,930,2022-10-13,212.30999755859372
931,931,2022-10-14,201.6300048828125
932,932,2022-10-17,211.44000244140625
933,933,2022-10-18,210.0
934,934,2022-10-19,204.97999572753903
935,935,2022-10-20,198.27999877929688
936,936,2022-10-21,207.6699981689453
937,937,2022-10-24,211.38999938964844
938,938,2022-10-25,217.97999572753903
939,939,2022-10-26,221.63999938964844
940,940,2022-10-27,181.52999877929688
941,941,2022-10-28,188.6199951171875
942,942,2022-10-31,194.3000030517578
943,943,2022-11-01,193.05999755859372
944,944,2022-11-02,179.0800018310547
945,945,2022-11-03,175.8300018310547
946,946,2022-11-04,180.92999267578125
947,947,2022-11-07,181.3699951171875
948,948,2022-11-08,180.3999938964844
949,949,2022-11-09,174.5800018310547
950,950,2022-11-10,196.47999572753903
951,951,2022-11-11,218.97999572753903
952,952,2022-11-14,210.3300018310547
953,953,2022-11-15,212.9199981689453
954,954,2022-11-16,201.38999938964844
955,955,2022-11-17,194.9600067138672
956,956,2022-11-18,193.55999755859372
957,957,2022-11-21,191.6300048828125
958,958,2022-11-22,191.38999938964844
959,959,2022-11-23,196.27999877929688
960,960,2022-11-25,194.6699981689453
961,961,2022-11-28,189.77999877929688
962,962,2022-11-29,191.8300018310547
963,963,2022-11-30,196.66000366210935
964,964,2022-12-01,201.7700042724609
965,965,2022-12-02,198.41000366210935
966,966,2022-12-05,187.91000366210935
967,967,2022-12-06,186.0399932861328
968,968,2022-12-07,187.3300018310547
969,969,2022-12-08,190.4600067138672
970,970,2022-12-09,188.80999755859372
971,971,2022-12-12,195.00999450683597
972,972,2022-12-13,198.5800018310547
973,973,2022-12-14,195.80999755859372
974,974,2022-12-15,201.97000122070312
975,975,2022-12-16,198.2100067138672
976,976,2022-12-19,198.75999450683597
977,977,2022-12-20,200.75
978,978,2022-12-21,204.27999877929688
979,979,2022-12-22,203.4900054931641
980,980,2022-12-23,203.6699981689453
981,981,2022-12-27,204.58999633789065
982,982,2022-12-28,201.5800018310547
983,983,2022-12-29,212.13999938964844
984,984,2022-12-30,210.8999938964844
985,985,2023-01-03,212.27999877929688
986,986,2023-01-04,224.6300048828125
987,987,2023-01-05,219.82000732421875
988,988,2023-01-06,220.7700042724609
989,989,2023-01-09,227.6699981689453
990,990,2023-01-10,232.25
991,991,2023-01-11,234.16000366210935
992,992,2023-01-12,235.5800018310547
993,993,2023-01-13,239.75999450683597
994,994,2023-01-17,246.0399932861328
995,995,2023-01-18,246.8000030517578
996,996,2023-01-19,236.3000030517578
997,997,2023-01-20,243.00999450683597
998,998,2023-01-23,251.3800048828125
999,999,2023-01-24,252.6300048828125
1000,1000,2023-01-25,252.0800018310547
1001,1001,2023-01-26,262.95001220703125
1002,1002,2023-01-27,269.20001220703125
1003,1003,2023-01-30,265.82000732421875
1004,1004,2023-01-31,269.7300109863281
1005,1005,2023-02-01,282.5299987792969
1006,1006,2023-02-02,359.8800048828125
1007,1007,2023-02-03,343.1000061035156
1008,1008,2023-02-06,342.4599914550781
1009,1009,2023-02-07,345.07000732421875
1010,1010,2023-02-08,334.8299865722656
1011,1011,2023-02-09,321.3800048828125
1012,1012,2023-02-10,315.8099975585937
1013,1013,2023-02-13,325.260009765625
1014,1014,2023-02-14,331.5199890136719
1015,1015,2023-02-15,338.3900146484375
1016,1016,2023-02-16,326.1700134277344
1017,1017,2023-02-17,316.7099914550781
1018,1018,2023-02-21,304.0
1019,1019,2023-02-22,302.7200012207031
1020,1020,2023-02-23,305.4599914550781
1021,1021,2023-02-24,306.2799987792969
1022,1022,2023-02-27,304.6400146484375
1023,1023,2023-02-28,309.5
1024,1024,2023-03-01,308.5299987792969
1025,1025,2023-03-02,313.2099914550781
1026,1026,2023-03-03,334.5599975585937
1027,1027,2023-03-06,335.79998779296875
1028,1028,2023-03-07,334.7799987792969
1029,1029,2023-03-08,332.260009765625
1030,1030,2023-03-09,321.6400146484375
1031,1031,2023-03-10,312.7900085449219
1032,1032,2023-03-13,315.4100036621094
1033,1033,2023-03-14,320.760009765625
1034,1034,2023-03-15,318.1700134277344
1035,1035,2023-03-16,326.3999938964844
1036,1036,2023-03-17,320.8699951171875
1037,1037,2023-03-20,316.3599853515625
1038,1038,2023-03-21,327.6400146484375
1039,1039,2023-03-22,312.3099975585937
1040,1040,2023-03-23,311.4800109863281
1041,1041,2023-03-24,306.70001220703125
1042,1042,2023-03-27,305.95001220703125
1043,1043,2023-03-28,305.2900085449219
1044,1044,2023-03-29,306.2099914550781
1045,1045,2023-03-30,311.8500061035156
1046,1046,2023-03-31,334.1400146484375
1047,1047,2023-04-03,327.3500061035156
1048,1048,2023-04-04,326.8500061035156
1049,1049,2023-04-05,317.0199890136719
1050,1050,2023-04-06,323.1400146484375
1051,1051,2023-04-10,330.6600036621094
1052,1052,2023-04-11,339.0
1053,1053,2023-04-12,332.25
1054,1054,2023-04-13,341.3500061035156
1055,1055,2023-04-14,342.2699890136719
1056,1056,2023-04-17,347.69000244140625
1057,1057,2023-04-18,348.04998779296875
1058,1058,2023-04-19,356.3699951171875
1059,1059,2023-04-20,352.3900146484375
1060,1060,2023-04-21,355.1400146484375
1061,1061,2023-04-24,363.05999755859375
1062,1062,2023-04-25,351.5199890136719
1063,1063,2023-04-26,354.54998779296875
1064,1064,2023-04-27,317.7300109863281
1065,1065,2023-04-28,325.29998779296875
1066,1066,2023-05-01,317.3299865722656
1067,1067,2023-05-02,306.8399963378906
1068,1068,2023-05-03,303.1099853515625
1069,1069,2023-05-04,304.1099853515625
1070,1070,2023-05-05,313.6400146484375
1071,1071,2023-05-08,306.07000732421875
1072,1072,2023-05-09,302.739990234375
1073,1073,2023-05-10,305.260009765625
1074,1074,2023-05-11,296.0799865722656
1075,1075,2023-05-12,293.7099914550781
1076,1076,2023-05-15,297.2799987792969
1077,1077,2023-05-16,292.29998779296875
1078,1078,2023-05-17,291.3599853515625
1079,1079,2023-05-18,293.4200134277344
1080,1080,2023-05-19,290.989990234375
1081,1081,2023-05-22,300.8299865722656
1082,1082,2023-05-23,282.54998779296875
1083,1083,2023-05-24,281.2300109863281
1084,1084,2023-05-25,280.0799865722656
1085,1085,2023-05-26,285.3900146484375
1086,1086,2023-05-30,284.95001220703125
1087,1087,2023-05-31,282.6600036621094
1088,1088,2023-06-01,297.20001220703125
1089,1089,2023-06-02,302.0
1090,1090,2023-06-05,305.1499938964844
1091,1091,2023-06-06,304.67999267578125
1092,1092,2023-06-07,301.7300109863281
1093,1093,2023-06-08,306.760009765625
1094,1094,2023-06-09,304.44000244140625
1095,1095,2023-06-12,311.2900085449219
1096,1096,2023-06-13,322.0199890136719
1097,1097,2023-06-14,322.4599914550781
1098,1098,2023-06-15,333.19000244140625
1099,1099,2023-06-16,330.2900085449219
1100,1100,2023-06-20,331.42999267578125
1101,1101,2023-06-21,330.7099914550781
1102,1102,2023-06-22,334.3999938964844
1103,1103,2023-06-23,328.8299865722656
1104,1104,2023-06-26,331.4599914550781
1105,1105,2023-06-27,340.69000244140625
1106,1106,2023-06-28,345.07000732421875
1107,1107,2023-06-29,341.7900085449219
1108,1108,2023-06-30,353.6400146484375
1109,1109,2023-07-03,344.5899963378906
1110,1110,2023-07-05,336.82000732421875
1111,1111,2023-07-06,330.9200134277344
1112,1112,2023-07-07,329.5400085449219
1113,1113,2023-07-10,343.70001220703125
1114,1114,2023-07-11,350.1000061035156
1115,1115,2023-07-12,357.6000061035156
1116,1116,2023-07-13,367.55999755859375
1117,1117,2023-07-14,366.8800048828125
1118,1118,2023-07-17,370.3599853515625
1119,1119,2023-07-18,360.6199951171875
1120,1120,2023-07-19,342.5799865722656
1121,1121,2023-07-20,330.989990234375
1122,1122,2023-07-21,337.3699951171875
1123,1123,2023-07-24,337.010009765625
1124,1124,2023-07-25,332.1400146484375
1125,1125,2023-07-26,339.8500061035156
1126,1126,2023-07-27,385.30999755859375
1127,1127,2023-07-28,381.8999938964844
1128,1128,2023-07-31,377.8900146484375
1129,1129,2023-08-01,376.6199951171875
1130,1130,2023-08-02,367.3999938964844
1131,1131,2023-08-03,366.239990234375
1132,1132,2023-08-04,361.4400024414063
1133,1133,2023-08-07,361.25
1134,1134,2023-08-08,357.75
1135,1135,2023-08-09,352.79998779296875
1136,1136,2023-08-10,347.2300109863281
1137,1137,2023-08-11,352.8800048828125
1138,1138,2023-08-14,360.489990234375
1139,1139,2023-08-15,361.0499877929688
1140,1140,2023-08-16,358.5400085449219
1141,1141,2023-08-17,349.17999267578125
1142,1142,2023-08-18,350.3599853515625
1143,1143,2023-08-21,342.5899963378906
1144,1144,2023-08-22,351.6300048828125
1145,1145,2023-08-23,359.4800109863281
1146,1146,2023-08-24,350.7099914550781
1147,1147,2023-08-25,356.3500061035156
1148,1148,2023-08-28,358.6600036621094
1149,1149,2023-08-29,367.6199951171875
1150,1150,2023-08-30,370.8599853515625
1151,1151,2023-08-31,370.1400146484375
1152,1152,2023-09-01,374.8999938964844
1153,1153,2023-09-05,368.6300048828125
1154,1154,2023-09-06,369.7000122070313
1155,1155,2023-09-07,340.92999267578125
1156,1156,2023-09-08,332.260009765625
1157,1157,2023-09-11,335.17999267578125
1158,1158,2023-09-12,322.2900085449219
1159,1159,2023-09-13,322.4100036621094
1160,1160,2023-09-14,332.8399963378906
1161,1161,2023-09-15,332.0899963378906
1162,1162,2023-09-18,325.32000732421875
1163,1163,2023-09-19,318.0
1164,1164,2023-09-20,309.5
1165,1165,2023-09-21,300.2799987792969
1166,1166,2023-09-22,298.5599975585937
1167,1167,2023-09-25,298.0199890136719
1168,1168,2023-09-26,299.010009765625
1169,1169,2023-09-27,301.67999267578125
1170,1170,2023-09-28,307.510009765625
1171,1171,2023-09-29,305.32000732421875
1172,1172,2023-10-02,299.760009765625
1173,1173,2023-10-03,290.6099853515625
1174,1174,2023-10-04,291.70001220703125
1175,1175,2023-10-05,280.17999267578125
1176,1176,2023-10-06,284.6400146484375
1177,1177,2023-10-09,283.94000244140625
1178,1178,2023-10-10,286.510009765625
1179,1179,2023-10-11,277.5199890136719
1180,1180,2023-10-12,268.0
1181,1181,2023-10-13,265.989990234375
1182,1182,2023-10-16,272.3599853515625
1183,1183,2023-10-17,276.760009765625
1184,1184,2023-10-18,272.3999938964844
1185,1185,2023-10-19,270.2900085449219
1186,1186,2023-10-20,269.8800048828125
1187,1187,2023-10-23,265.7200012207031
1188,1188,2023-10-24,265.4599914550781
1189,1189,2023-10-25,253.69000244140625
1190,1190,2023-10-26,190.55999755859372
1191,1191,2023-10-27,190.94000244140625
1192,1192,2023-10-30,186.7400054931641
1193,1193,2023-10-31,184.58999633789065
1194,1194,2023-11-01,183.2100067138672
1195,1195,2023-11-02,192.32000732421875
1196,1196,2023-11-03,197.44000244140625
1197,1197,2023-11-06,197.7700042724609
1198,1198,2023-11-07,197.5200042724609
1199,1199,2023-11-08,193.6199951171875
1200,1200,2023-11-09,187.33999633789065
1201,1201,2023-11-10,192.1300048828125
1202,1202,2023-11-13,191.22000122070312
1203,1203,2023-11-14,202.72000122070312
1204,1204,2023-11-15,205.05999755859372
1205,1205,2023-11-16,203.1199951171875
1206,1206,2023-11-17,206.63999938964844
1207,1207,2023-11-20,215.2400054931641
1208,1208,2023-11-21,215.3000030517578
1209,1209,2023-11-22,217.2899932861328
1210,1210,2023-11-24,219.47999572753903
1211,1211,2023-11-27,216.75
1212,1212,2023-11-28,214.13999938964844
1213,1213,2023-11-29,216.47999572753903
1214,1214,2023-11-30,213.8000030517578
1215,1215,2023-12-01,220.4499969482422
1216,1216,2023-12-04,219.6000061035156
1217,1217,2023-12-05,215.3500061035156
1218,1218,2023-12-06,216.8699951171875
1219,1219,2023-12-07,216.6100006103516
1220,1220,2023-12-08,221.22999572753903
1221,1221,2023-12-11,218.67999267578125
1222,1222,2023-12-12,217.47000122070312
1223,1223,2023-12-13,231.3600006103516
1224,1224,2023-12-14,257.0199890136719
1225,1225,2023-12-15,255.00999450683597
1226,1226,2023-12-18,261.69000244140625
1227,1227,2023-12-19,268.3099975585937
1228,1228,2023-12-20,262.0799865722656
1229,1229,2023-12-21,274.1000061035156
1230,1230,2023-12-22,271.8699951171875
1231,1231,2023-12-26,274.19000244140625
1232,1232,2023-12-27,275.2799987792969
1233,1233,2023-12-28,276.6700134277344
1234,1234,2023-12-29,274.0
1235,1235,2024-01-02,268.9200134277344
1236,1236,2024-01-03,256.2200012207031
1237,1237,2024-01-04,261.3599853515625
1238,1238,2024-01-05,264.67999267578125
1239,1239,2024-01-08,273.94000244140625
1240,1240,2024-01-09,277.5199890136719
1241,1241,2024-01-10,276.7900085449219
1242,1242,2024-01-11,276.3599853515625
1243,1243,2024-01-12,271.6400146484375
1244,1244,2024-01-16,267.4599914550781
1245,1245,2024-01-17,259.5599975585937
1246,1246,2024-01-18,264.510009765625
1247,1247,2024-01-19,266.3399963378906
1248,1248,2024-01-22,271.6099853515625
1249,1249,2024-01-23,266.42999267578125
1250,1250,2024-01-24,257.07000732421875
1251,1251,2024-01-25,262.1099853515625
1252,1252,2024-01-26,264.2799987792969
1253,1253,2024-01-29,270.3900146484375
1254,1254,2024-01-30,264.739990234375
1255,1255,2024-01-31,267.32000732421875
1256,1256,2024-02-01,273.3800048828125
1257,1257,2024-02-02,273.8999938964844
1258,1258,2024-02-05,269.6400146484375
