,Unnamed: 0.1,Unnamed: 0,Date,CAH,CAH_6m,CAH_12m
380,380,380,2020-08-07,47.134891510009766,50.63101196289063,50.34415435791016
381,381,381,2020-08-10,47.565189361572266,48.96363830566406,50.69375991821289
382,382,382,2020-08-11,47.5472526550293,52.02947235107422,50.64893341064453
383,383,383,2020-08-12,48.24647903442383,51.84120178222656,51.52745056152344
384,384,384,2020-08-13,47.00042343139648,51.6350212097168,50.72066116333008
385,385,385,2020-08-14,48.1209716796875,47.61001205444336,51.72467422485352
386,386,386,2020-08-17,47.26935958862305,47.134891510009766,50.63101196289063
387,387,387,2020-08-18,46.65978240966797,47.565189361572266,48.96363830566406
388,388,388,2020-08-19,46.292240142822266,47.5472526550293,52.02947235107422
389,389,389,2020-08-20,44.96550369262695,48.24647903442383,51.84120178222656
390,390,390,2020-08-21,44.68760681152344,47.00042343139648,51.6350212097168
391,391,391,2020-08-24,44.64278030395508,48.1209716796875,47.61001205444336
392,392,392,2020-08-25,45.32408142089844,47.26935958862305,47.134891510009766
393,393,393,2020-08-26,45.67369842529297,46.65978240966797,47.565189361572266
394,394,394,2020-08-27,45.42268753051758,46.292240142822266,47.5472526550293
395,395,395,2020-08-28,45.27029037475586,44.96550369262695,48.24647903442383
396,396,396,2020-08-31,45.50337219238281,44.68760681152344,47.00042343139648
397,397,397,2020-09-01,44.23041915893555,44.64278030395508,48.1209716796875
398,398,398,2020-09-02,45.70955276489258,45.32408142089844,47.26935958862305
399,399,399,2020-09-03,44.84000015258789,45.67369842529297,46.65978240966797
400,400,400,2020-09-04,44.571067810058594,45.42268753051758,46.292240142822266
401,401,401,2020-09-08,44.16767120361328,45.27029037475586,44.96550369262695
402,402,402,2020-09-09,44.40971755981445,45.50337219238281,44.68760681152344
403,403,403,2020-09-10,43.513275146484375,44.23041915893555,44.64278030395508
404,404,404,2020-09-11,43.36984252929688,45.70955276489258,45.32408142089844
405,405,405,2020-09-14,42.17756652832031,44.84000015258789,45.67369842529297
406,406,406,2020-09-15,41.72934722900391,44.571067810058594,45.42268753051758
407,407,407,2020-09-16,42.32099914550781,44.16767120361328,45.27029037475586
408,408,408,2020-09-17,42.40167617797852,44.40971755981445,45.50337219238281
409,409,409,2020-09-18,42.74232482910156,43.513275146484375,44.23041915893555
410,410,410,2020-09-21,42.22239303588867,43.36984252929688,45.70955276489258
411,411,411,2020-09-22,42.2044563293457,42.17756652832031,44.84000015258789
412,412,412,2020-09-23,40.5639762878418,41.72934722900391,44.571067810058594
413,413,413,2020-09-24,41.06598663330078,42.32099914550781,44.16767120361328
414,414,414,2020-09-25,42.51821899414063,42.40167617797852,44.40971755981445
415,415,415,2020-09-28,42.62580108642578,42.74232482910156,43.513275146484375
416,416,416,2020-09-29,42.03413772583008,42.22239303588867,43.36984252929688
417,417,417,2020-09-30,42.52872848510742,42.2044563293457,42.17756652832031
418,418,418,2020-10-01,41.74065399169922,40.5639762878418,41.72934722900391
419,419,419,2020-10-02,41.939937591552734,41.06598663330078,42.32099914550781
420,420,420,2020-10-05,42.70988464355469,42.51821899414063,42.40167617797852
421,421,421,2020-10-06,42.09392929077149,42.62580108642578,42.74232482910156
422,422,422,2020-10-07,42.70988464355469,42.03413772583008,42.22239303588867
423,423,423,2020-10-08,44.0958137512207,42.52872848510742,42.2044563293457
424,424,424,2020-10-09,43.507022857666016,41.74065399169922,40.5639762878418
425,425,425,2020-10-12,43.76971054077149,41.939937591552734,41.06598663330078
426,426,426,2020-10-13,43.40738296508789,42.70988464355469,42.51821899414063
427,427,427,2020-10-14,43.81499862670898,42.09392929077149,42.62580108642578
428,428,428,2020-10-15,44.31321334838867,42.70988464355469,42.03413772583008
429,429,429,2020-10-16,44.19545364379883,44.0958137512207,42.52872848510742
430,430,430,2020-10-19,43.38926315307617,43.507022857666016,41.74065399169922
431,431,431,2020-10-20,43.21715927124024,43.76971054077149,41.939937591552734
432,432,432,2020-10-21,43.32585144042969,43.40738296508789,42.70988464355469
433,433,433,2020-10-22,44.17733001708984,43.81499862670898,42.09392929077149
434,434,434,2020-10-23,44.69365310668945,44.31321334838867,42.70988464355469
435,435,435,2020-10-26,43.507022857666016,44.19545364379883,44.0958137512207
436,436,436,2020-10-27,43.00880813598633,43.38926315307617,43.507022857666016
437,437,437,2020-10-28,41.6319465637207,43.21715927124024,43.76971054077149
438,438,438,2020-10-29,41.31491470336914,43.32585144042969,43.40738296508789
439,439,439,2020-10-30,41.47795867919922,44.17733001708984,43.81499862670898
440,440,440,2020-11-02,43.045047760009766,44.69365310668945,44.31321334838867
441,441,441,2020-11-03,44.19545364379883,43.507022857666016,44.19545364379883
442,442,442,2020-11-04,44.78424072265625,43.00880813598633,43.38926315307617
443,443,443,2020-11-05,48.0633430480957,41.6319465637207,43.21715927124024
444,444,444,2020-11-06,47.68289566040039,41.31491470336914,43.32585144042969
445,445,445,2020-11-09,50.19205093383789,41.47795867919922,44.17733001708984
446,446,446,2020-11-10,51.96747589111328,43.045047760009766,44.69365310668945
447,447,447,2020-11-11,50.9348258972168,44.19545364379883,43.507022857666016
448,448,448,2020-11-12,50.72649002075195,44.78424072265625,43.00880813598633
449,449,449,2020-11-13,52.021820068359375,48.0633430480957,41.6319465637207
450,450,450,2020-11-16,52.9638900756836,47.68289566040039,41.31491470336914
451,451,451,2020-11-17,49.5307846069336,50.19205093383789,41.47795867919922
452,452,452,2020-11-18,48.29886245727539,51.96747589111328,43.045047760009766
453,453,453,2020-11-19,47.36585998535156,50.9348258972168,44.19545364379883
454,454,454,2020-11-20,46.97635269165039,50.72649002075195,44.78424072265625
455,455,455,2020-11-23,47.36585998535156,52.021820068359375,48.0633430480957
456,456,456,2020-11-24,48.88764953613281,52.9638900756836,47.68289566040039
457,457,457,2020-11-25,48.70648193359375,49.5307846069336,50.19205093383789
458,458,458,2020-11-27,48.71554183959961,48.29886245727539,51.96747589111328
459,459,459,2020-11-30,49.44926452636719,47.36585998535156,50.9348258972168
460,460,460,2020-12-01,48.94199752807617,46.97635269165039,50.72649002075195
461,461,461,2020-12-02,50.40945053100586,47.36585998535156,52.021820068359375
462,462,462,2020-12-03,50.21015930175781,48.88764953613281,52.9638900756836
463,463,463,2020-12-04,51.62325286865234,48.70648193359375,49.5307846069336
464,464,464,2020-12-07,50.18299865722656,48.71554183959961,48.29886245727539
465,465,465,2020-12-08,51.1522331237793,49.44926452636719,47.36585998535156
466,466,466,2020-12-09,50.86236572265625,48.94199752807617,46.97635269165039
467,467,467,2020-12-10,50.2282829284668,50.40945053100586,47.36585998535156
468,468,468,2020-12-11,49.168453216552734,50.21015930175781,48.88764953613281
469,469,469,2020-12-14,48.507205963134766,51.62325286865234,48.70648193359375
470,470,470,2020-12-15,49.74818801879883,50.18299865722656,48.71554183959961
471,471,471,2020-12-16,49.13222885131836,51.1522331237793,49.44926452636719
472,472,472,2020-12-17,49.114105224609375,50.86236572265625,48.94199752807617
473,473,473,2020-12-18,49.78442001342773,50.2282829284668,50.40945053100586
474,474,474,2020-12-21,48.93294525146485,49.168453216552734,50.21015930175781
475,475,475,2020-12-22,48.57967376708984,48.507205963134766,51.62325286865234
476,476,476,2020-12-23,48.78800964355469,49.74818801879883,50.18299865722656
477,477,477,2020-12-24,48.7336540222168,49.13222885131836,51.1522331237793
478,478,478,2020-12-28,48.60684585571289,49.114105224609375,50.86236572265625
479,479,479,2020-12-29,48.461910247802734,49.78442001342773,50.2282829284668
480,480,480,2020-12-30,48.45285415649414,48.93294525146485,49.168453216552734
481,481,481,2020-12-31,48.96112060546875,48.57967376708984,48.507205963134766
482,482,482,2021-01-04,48.38520431518555,48.78800964355469,49.74818801879883
483,483,483,2021-01-05,48.55888748168945,48.7336540222168,49.13222885131836
484,484,484,2021-01-06,50.33232116699219,48.60684585571289,49.114105224609375
485,485,485,2021-01-07,51.47499084472656,48.461910247802734,49.78442001342773
486,486,486,2021-01-08,51.10932540893555,48.45285415649414,48.93294525146485
487,487,487,2021-01-11,50.95393371582031,48.96112060546875,48.57967376708984
488,488,488,2021-01-12,51.18246078491211,48.38520431518555,48.78800964355469
489,489,489,2021-01-13,50.64311981201172,48.55888748168945,48.7336540222168
490,490,490,2021-01-14,50.63397979736328,50.33232116699219,48.60684585571289
491,491,491,2021-01-15,50.67969512939453,51.47499084472656,48.461910247802734
492,492,492,2021-01-19,50.103782653808594,51.10932540893555,48.45285415649414
493,493,493,2021-01-20,49.90267562866211,50.95393371582031,48.96112060546875
494,494,494,2021-01-21,50.34146118164063,51.18246078491211,48.38520431518555
495,495,495,2021-01-22,50.63397979736328,50.64311981201172,48.55888748168945
496,496,496,2021-01-25,50.30490112304688,50.63397979736328,50.33232116699219
497,497,497,2021-01-26,50.716251373291016,50.67969512939453,51.47499084472656
498,498,498,2021-01-27,50.542572021484375,50.103782653808594,51.10932540893555
499,499,499,2021-01-28,50.79853057861328,49.90267562866211,50.95393371582031
500,500,500,2021-01-29,49.11652374267578,50.34146118164063,51.18246078491211
501,501,501,2021-02-01,49.80212020874024,50.63397979736328,50.64311981201172
502,502,502,2021-02-02,49.85696792602539,50.30490112304688,50.63397979736328
503,503,503,2021-02-03,49.72899627685547,50.716251373291016,50.67969512939453
504,504,504,2021-02-04,51.17332077026367,50.542572021484375,50.103782653808594
505,505,505,2021-02-05,49.60100173950195,50.79853057861328,49.90267562866211
506,506,506,2021-02-08,48.3669319152832,49.11652374267578,50.34146118164063
507,507,507,2021-02-09,48.40349960327149,49.80212020874024,50.63397979736328
508,508,508,2021-02-10,48.5040397644043,49.85696792602539,50.30490112304688
509,509,509,2021-02-11,47.90986633300781,49.72899627685547,50.716251373291016
510,510,510,2021-02-12,47.40708541870117,51.17332077026367,50.542572021484375
511,511,511,2021-02-16,47.30653381347656,49.60100173950195,50.79853057861328
512,512,512,2021-02-17,47.27910614013672,48.3669319152832,49.11652374267578
513,513,513,2021-02-18,46.95915222167969,48.40349960327149,49.80212020874024
514,514,514,2021-02-19,47.535064697265625,48.5040397644043,49.85696792602539
515,515,515,2021-02-22,47.65390396118164,47.90986633300781,49.72899627685547
516,516,516,2021-02-23,47.51677703857422,47.40708541870117,51.17332077026367
517,517,517,2021-02-24,48.0378303527832,47.30653381347656,49.60100173950195
518,518,518,2021-02-25,47.663047790527344,47.27910614013672,48.3669319152832
519,519,519,2021-02-26,47.09627532958984,46.95915222167969,48.40349960327149
520,520,520,2021-03-01,48.220664978027344,47.535064697265625,48.5040397644043
521,521,521,2021-03-02,48.42177581787109,47.65390396118164,47.90986633300781
522,522,522,2021-03-03,48.677734375,47.51677703857422,47.40708541870117
523,523,523,2021-03-04,47.71788787841797,48.0378303527832,47.30653381347656
524,524,524,2021-03-05,48.897117614746094,47.663047790527344,47.27910614013672
525,525,525,2021-03-08,50.00322723388672,47.09627532958984,46.95915222167969
526,526,526,2021-03-09,49.64671325683594,48.220664978027344,47.535064697265625
527,527,527,2021-03-10,51.34700393676758,48.42177581787109,47.65390396118164
528,528,528,2021-03-11,50.93564987182617,48.677734375,47.51677703857422
529,529,529,2021-03-12,52.42569351196289,47.71788787841797,48.0378303527832
530,530,530,2021-03-15,53.01987457275391,48.897117614746094,47.663047790527344
531,531,531,2021-03-16,52.35255813598633,50.00322723388672,47.09627532958984
532,532,532,2021-03-17,52.96502685546875,49.64671325683594,48.220664978027344
533,533,533,2021-03-18,53.27583312988281,51.34700393676758,48.42177581787109
534,534,534,2021-03-19,53.6414909362793,50.93564987182617,48.677734375
535,535,535,2021-03-22,54.061988830566406,52.42569351196289,47.71788787841797
536,536,536,2021-03-23,52.745635986328125,53.01987457275391,48.897117614746094
537,537,537,2021-03-24,54.03456115722656,52.35255813598633,50.00322723388672
538,538,538,2021-03-25,55.20466613769531,52.96502685546875,49.64671325683594
539,539,539,2021-03-26,56.54844665527344,53.27583312988281,51.34700393676758
540,540,540,2021-03-29,57.09691619873047,53.6414909362793,50.93564987182617
541,541,541,2021-03-30,56.932376861572266,54.061988830566406,52.42569351196289
542,542,542,2021-03-31,55.970516204833984,52.745635986328125,53.01987457275391
543,543,543,2021-04-01,56.09029006958008,54.03456115722656,52.35255813598633
544,544,544,2021-04-05,55.777042388916016,55.20466613769531,52.96502685546875
545,545,545,2021-04-06,55.500633239746094,56.54844665527344,53.27583312988281
546,546,546,2021-04-07,55.92444610595703,57.09691619873047,53.6414909362793
547,547,547,2021-04-08,54.588523864746094,56.932376861572266,54.061988830566406
548,548,548,2021-04-09,55.32558441162109,55.970516204833984,52.745635986328125
549,549,549,2021-04-12,56.07185745239258,56.09029006958008,54.03456115722656
550,550,550,2021-04-13,55.40850830078125,55.777042388916016,55.20466613769531
551,551,551,2021-04-14,56.03500747680664,55.500633239746094,56.54844665527344
552,552,552,2021-04-15,56.08107376098633,55.92444610595703,57.09691619873047
553,553,553,2021-04-16,56.48645782470703,54.588523864746094,56.932376861572266
554,554,554,2021-04-19,56.41274642944336,55.32558441162109,55.970516204833984
555,555,555,2021-04-20,56.24691009521485,56.07185745239258,56.09029006958008
556,556,556,2021-04-21,56.85498046875,55.40850830078125,55.777042388916016
557,557,557,2021-04-22,55.91523361206055,56.03500747680664,55.500633239746094
558,558,558,2021-04-23,56.57858657836914,56.08107376098633,55.92444610595703
559,559,559,2021-04-26,55.72175598144531,56.48645782470703,54.588523864746094
560,560,560,2021-04-27,55.05839920043945,56.41274642944336,55.32558441162109
561,561,561,2021-04-28,55.35322952270508,56.24691009521485,56.07185745239258
562,562,562,2021-04-29,55.88758850097656,56.85498046875,55.40850830078125
563,563,563,2021-04-30,55.5927734375,55.91523361206055,56.03500747680664
564,564,564,2021-05-03,56.70757293701172,56.57858657836914,56.08107376098633
565,565,565,2021-05-04,57.14059829711914,55.72175598144531,56.48645782470703
566,566,566,2021-05-05,56.044219970703125,55.05839920043945,56.41274642944336
567,567,567,2021-05-06,52.09173583984375,55.35322952270508,56.24691009521485
568,568,568,2021-05-07,53.58427810668945,55.88758850097656,56.85498046875
569,569,569,2021-05-10,53.74090576171875,55.5927734375,55.91523361206055
570,570,570,2021-05-11,51.75083923339844,56.70757293701172,56.57858657836914
571,571,571,2021-05-12,51.41917037963867,57.14059829711914,55.72175598144531
572,572,572,2021-05-13,51.68634796142578,56.044219970703125,55.05839920043945
573,573,573,2021-05-14,51.907470703125,52.09173583984375,55.35322952270508
574,574,574,2021-05-17,52.0088119506836,53.58427810668945,55.88758850097656
575,575,575,2021-05-18,51.84297943115234,53.74090576171875,55.5927734375
576,576,576,2021-05-19,51.53893661499024,51.75083923339844,56.70757293701172
577,577,577,2021-05-20,52.56160736083984,51.41917037963867,57.14059829711914
578,578,578,2021-05-21,52.82879257202149,51.68634796142578,56.044219970703125
579,579,579,2021-05-24,52.174652099609375,51.907470703125,52.09173583984375
580,580,580,2021-05-25,51.24411010742188,52.0088119506836,53.58427810668945
581,581,581,2021-05-26,51.66792678833008,51.84297943115234,53.74090576171875
582,582,582,2021-05-27,51.6587142944336,51.53893661499024,51.75083923339844
583,583,583,2021-05-28,51.6587142944336,52.56160736083984,51.41917037963867
584,584,584,2021-06-01,51.18883514404297,52.82879257202149,51.68634796142578
585,585,585,2021-06-02,51.76926803588867,52.174652099609375,51.907470703125
586,586,586,2021-06-03,51.91668319702149,51.24411010742188,52.0088119506836
587,587,587,2021-06-04,52.11015701293945,51.66792678833008,51.84297943115234
588,588,588,2021-06-07,54.26606750488281,51.6587142944336,51.53893661499024
589,589,589,2021-06-08,54.21078109741211,51.6587142944336,52.56160736083984
590,590,590,2021-06-09,53.95280838012695,51.18883514404297,52.82879257202149
591,591,591,2021-06-10,55.28873062133789,51.76926803588867,52.174652099609375
592,592,592,2021-06-11,54.64380645751953,51.91668319702149,51.24411010742188
593,593,593,2021-06-14,53.74090576171875,52.11015701293945,51.66792678833008
594,594,594,2021-06-15,53.68563079833984,54.26606750488281,51.6587142944336
595,595,595,2021-06-16,52.97620391845703,54.21078109741211,51.6587142944336
596,596,596,2021-06-17,52.87485504150391,53.95280838012695,51.18883514404297
597,597,597,2021-06-18,51.640281677246094,55.28873062133789,51.76926803588867
598,598,598,2021-06-21,52.22071838378906,54.64380645751953,51.91668319702149
599,599,599,2021-06-22,52.22992706298828,53.74090576171875,52.11015701293945
600,600,600,2021-06-23,51.85218811035156,53.68563079833984,54.26606750488281
601,601,601,2021-06-24,51.76926803588867,52.97620391845703,54.21078109741211
602,602,602,2021-06-25,52.77351760864258,52.87485504150391,53.95280838012695
603,603,603,2021-06-28,52.745872497558594,51.640281677246094,55.28873062133789
604,604,604,2021-06-29,52.884071350097656,52.22071838378906,54.64380645751953
605,605,605,2021-06-30,53.0522689819336,52.22992706298828,53.74090576171875
606,606,606,2021-07-01,53.84214782714844,51.85218811035156,53.68563079833984
607,607,607,2021-07-02,53.786399841308594,51.76926803588867,52.97620391845703
608,608,608,2021-07-06,52.92216873168945,52.77351760864258,52.87485504150391
609,609,609,2021-07-07,52.98722457885742,52.745872497558594,51.640281677246094
610,610,610,2021-07-08,52.615509033203125,52.884071350097656,52.22071838378906
611,611,611,2021-07-09,53.13591003417969,53.0522689819336,52.22992706298828
612,612,612,2021-07-12,53.37751388549805,53.84214782714844,51.85218811035156
613,613,613,2021-07-13,53.061561584472656,53.786399841308594,51.76926803588867
614,614,614,2021-07-14,53.033687591552734,52.92216873168945,52.77351760864258
615,615,615,2021-07-15,52.75490188598633,52.98722457885742,52.745872497558594
616,616,616,2021-07-16,52.801368713378906,52.615509033203125,52.884071350097656
617,617,617,2021-07-19,52.057952880859375,53.13591003417969,53.0522689819336
618,618,618,2021-07-20,53.60982894897461,53.37751388549805,53.84214782714844
619,619,619,2021-07-21,54.45547103881836,53.061561584472656,53.786399841308594
620,620,620,2021-07-22,54.85505676269531,53.033687591552734,52.92216873168945
621,621,621,2021-07-23,55.01303863525391,52.75490188598633,52.98722457885742
622,622,622,2021-07-26,54.80859375,52.801368713378906,52.615509033203125
623,623,623,2021-07-27,55.21747589111328,52.057952880859375,53.13591003417969
624,624,624,2021-07-28,55.43121719360352,53.60982894897461,53.37751388549805
625,625,625,2021-07-29,55.747169494628906,54.45547103881836,53.061561584472656
626,626,626,2021-07-30,55.18030548095703,54.85505676269531,53.033687591552734
627,627,627,2021-08-02,55.35686874389648,55.01303863525391,52.75490188598633
628,628,628,2021-08-03,55.41263198852539,54.80859375,52.801368713378906
629,629,629,2021-08-04,54.80859375,55.21747589111328,52.057952880859375
630,630,630,2021-08-05,46.99340057373047,55.43121719360352,53.60982894897461
631,631,631,2021-08-06,47.38369369506836,55.747169494628906,54.45547103881836
632,632,632,2021-08-09,47.11420822143555,55.18030548095703,54.85505676269531
633,633,633,2021-08-10,47.40227508544922,55.35686874389648,55.01303863525391
634,634,634,2021-08-11,48.03418731689453,55.41263198852539,54.80859375
635,635,635,2021-08-12,48.396602630615234,54.80859375,55.21747589111328
636,636,636,2021-08-13,48.043487548828125,46.99340057373047,55.43121719360352
637,637,637,2021-08-16,48.72185134887695,47.38369369506836,55.747169494628906
638,638,638,2021-08-17,48.88912582397461,47.11420822143555,55.18030548095703
639,639,639,2021-08-18,47.8855094909668,47.40227508544922,55.35686874389648
640,640,640,2021-08-19,47.69036483764648,48.03418731689453,55.41263198852539
641,641,641,2021-08-20,47.75540542602539,48.396602630615234,54.80859375
642,642,642,2021-08-23,48.489532470703125,48.043487548828125,46.99340057373047
643,643,643,2021-08-24,48.10852813720703,48.72185134887695,47.38369369506836
644,644,644,2021-08-25,48.10852813720703,48.88912582397461,47.11420822143555
645,645,645,2021-08-26,47.67177200317383,47.8855094909668,47.40227508544922
646,646,646,2021-08-27,48.08065414428711,47.69036483764648,48.03418731689453
647,647,647,2021-08-30,47.866920471191406,47.75540542602539,48.396602630615234
648,648,648,2021-08-31,48.77761459350586,48.489532470703125,48.043487548828125
649,649,649,2021-09-01,48.693973541259766,48.10852813720703,48.72185134887695
650,650,650,2021-09-02,49.78122329711914,48.10852813720703,48.88912582397461
651,651,651,2021-09-03,49.84626770019531,47.67177200317383,47.8855094909668
652,652,652,2021-09-07,49.92061996459961,48.08065414428711,47.69036483764648
653,653,653,2021-09-08,49.706878662109375,47.866920471191406,47.75540542602539
654,654,654,2021-09-09,49.521026611328125,48.77761459350586,48.489532470703125
655,655,655,2021-09-10,49.08427047729492,48.693973541259766,48.10852813720703
656,656,656,2021-09-13,49.205078125,49.78122329711914,48.10852813720703
657,657,657,2021-09-14,48.44306945800781,49.84626770019531,47.67177200317383
658,658,658,2021-09-15,49.270118713378906,49.92061996459961,48.08065414428711
659,659,659,2021-09-16,49.00062942504883,49.706878662109375,47.866920471191406
660,660,660,2021-09-17,48.85195541381836,49.521026611328125,48.77761459350586
661,661,661,2021-09-20,47.90408706665039,49.08427047729492,48.693973541259766
662,662,662,2021-09-21,47.43016052246094,49.205078125,49.78122329711914
663,663,663,2021-09-22,47.40227508544922,48.44306945800781,49.84626770019531
664,664,664,2021-09-23,47.72753143310547,49.270118713378906,49.92061996459961
665,665,665,2021-09-24,47.56955337524414,49.00062942504883,49.706878662109375
666,666,666,2021-09-27,47.85762786865234,48.85195541381836,49.521026611328125
667,667,667,2021-09-28,47.55096054077149,47.90408706665039,49.08427047729492
668,668,668,2021-09-29,47.94126510620117,47.43016052246094,49.205078125
669,669,669,2021-09-30,46.403541564941406,47.40227508544922,48.44306945800781
670,670,670,2021-10-01,46.919559478759766,47.72753143310547,49.270118713378906
671,671,671,2021-10-04,46.46921920776367,47.56955337524414,49.00062942504883
672,672,672,2021-10-05,46.14085006713867,47.85762786865234,48.85195541381836
673,673,673,2021-10-06,45.65298461914063,47.55096054077149,47.90408706665039
674,674,674,2021-10-07,45.97197341918945,47.94126510620117,47.43016052246094
675,675,675,2021-10-08,45.699893951416016,46.403541564941406,47.40227508544922
676,676,676,2021-10-11,45.70928192138672,46.919559478759766,47.72753143310547
677,677,677,2021-10-12,45.09006118774414,46.46921920776367,47.56955337524414
678,678,678,2021-10-13,44.78984451293945,46.14085006713867,47.85762786865234
679,679,679,2021-10-14,45.62483978271485,45.65298461914063,47.55096054077149
680,680,680,2021-10-15,45.5404052734375,45.97197341918945,47.94126510620117
681,681,681,2021-10-18,44.68663787841797,45.699893951416016,46.403541564941406
682,682,682,2021-10-19,45.62483978271485,45.70928192138672,46.919559478759766
683,683,683,2021-10-20,46.21590805053711,45.09006118774414,46.46921920776367
684,684,684,2021-10-21,46.02826690673828,44.78984451293945,46.14085006713867
685,685,685,2021-10-22,46.50674819946289,45.62483978271485,45.65298461914063
686,686,686,2021-10-25,45.718658447265625,45.5404052734375,45.97197341918945
687,687,687,2021-10-26,45.69051361083984,44.68663787841797,45.699893951416016
688,688,688,2021-10-27,44.50837326049805,45.62483978271485,45.70928192138672
689,689,689,2021-10-28,44.77107620239258,46.21590805053711,45.09006118774414
690,690,690,2021-10-29,44.855506896972656,46.02826690673828,44.78984451293945
691,691,691,2021-11-01,45.615455627441406,46.50674819946289,45.62483978271485
692,692,692,2021-11-02,45.868778228759766,45.718658447265625,45.5404052734375
693,693,693,2021-11-03,47.28546142578125,45.69051361083984,44.68663787841797
694,694,694,2021-11-04,46.12208938598633,44.50837326049805,45.62483978271485
695,695,695,2021-11-05,46.47860336303711,44.77107620239258,46.21590805053711
696,696,696,2021-11-08,46.56304931640625,44.855506896972656,46.02826690673828
697,697,697,2021-11-09,46.27219772338867,45.615455627441406,46.50674819946289
698,698,698,2021-11-10,47.1916389465332,45.868778228759766,45.718658447265625
699,699,699,2021-11-11,46.79758834838867,47.28546142578125,45.69051361083984
700,700,700,2021-11-12,48.26118469238281,46.12208938598633,44.50837326049805
701,701,701,2021-11-15,47.34175109863281,46.47860336303711,44.77107620239258
702,702,702,2021-11-16,46.94770812988281,46.56304931640625,44.855506896972656
703,703,703,2021-11-17,46.656864166259766,46.27219772338867,45.615455627441406
704,704,704,2021-11-18,46.28158187866211,47.1916389465332,45.868778228759766
705,705,705,2021-11-19,45.44657897949219,46.79758834838867,47.28546142578125
706,706,706,2021-11-22,45.30584716796875,48.26118469238281,46.12208938598633
707,707,707,2021-11-23,46.10332107543945,47.34175109863281,46.47860336303711
708,708,708,2021-11-24,45.765567779541016,46.94770812988281,46.56304931640625
709,709,709,2021-11-26,44.65849304199219,46.656864166259766,46.27219772338867
710,710,710,2021-11-29,44.53651809692383,46.28158187866211,47.1916389465332
711,711,711,2021-11-30,43.37314987182617,45.44657897949219,46.79758834838867
712,712,712,2021-12-01,43.03539657592773,45.30584716796875,48.26118469238281
713,713,713,2021-12-02,43.91730880737305,46.10332107543945,47.34175109863281
714,714,714,2021-12-03,44.11433029174805,45.765567779541016,46.94770812988281
715,715,715,2021-12-06,44.75231170654297,44.65849304199219,46.656864166259766
716,716,716,2021-12-07,45.12759017944336,44.53651809692383,46.28158187866211
717,717,717,2021-12-08,45.26831817626953,43.37314987182617,45.44657897949219
718,718,718,2021-12-09,45.484107971191406,43.03539657592773,45.30584716796875
719,719,719,2021-12-10,45.49348831176758,43.91730880737305,46.10332107543945
720,720,720,2021-12-13,45.44657897949219,44.11433029174805,45.765567779541016
721,721,721,2021-12-14,45.90630340576172,44.75231170654297,44.65849304199219
722,722,722,2021-12-15,46.16899490356445,45.12759017944336,44.53651809692383
723,723,723,2021-12-16,46.38478088378906,45.26831817626953,43.37314987182617
724,724,724,2021-12-17,46.581809997558594,45.484107971191406,43.03539657592773
725,725,725,2021-12-20,46.09394073486328,45.49348831176758,43.91730880737305
726,726,726,2021-12-21,46.64747619628906,45.44657897949219,44.11433029174805
727,727,727,2021-12-22,47.07905578613281,45.90630340576172,44.75231170654297
728,728,728,2021-12-23,47.61383056640625,46.16899490356445,45.12759017944336
729,729,729,2021-12-27,48.186134338378906,46.38478088378906,45.26831817626953
730,730,730,2021-12-28,48.52389144897461,46.581809997558594,45.484107971191406
731,731,731,2021-12-29,48.83349990844727,46.09394073486328,45.49348831176758
732,732,732,2021-12-30,48.94607162475586,46.64747619628906,45.44657897949219
733,733,733,2021-12-31,48.76707077026367,47.07905578613281,45.90630340576172
734,734,734,2022-01-03,49.25957489013672,47.61383056640625,46.16899490356445
735,735,735,2022-01-04,49.8183708190918,48.186134338378906,46.38478088378906
736,736,736,2022-01-05,50.50029754638672,48.52389144897461,46.581809997558594
737,737,737,2022-01-06,49.73312759399414,48.83349990844727,46.09394073486328
738,738,738,2022-01-07,51.37164688110352,48.94607162475586,46.64747619628906
739,739,739,2022-01-10,48.33139419555664,48.76707077026367,47.07905578613281
740,740,740,2022-01-11,49.92255401611328,49.25957489013672,47.61383056640625
741,741,741,2022-01-12,48.947025299072266,49.8183708190918,48.186134338378906
742,742,742,2022-01-13,49.47741317749024,50.50029754638672,48.52389144897461
743,743,743,2022-01-14,50.28246307373047,49.73312759399414,48.83349990844727
744,744,744,2022-01-18,49.80889892578125,51.37164688110352,48.94607162475586
745,745,745,2022-01-19,49.31639862060547,48.33139419555664,48.76707077026367
746,746,746,2022-01-20,48.8807258605957,49.92255401611328,49.25957489013672
747,747,747,2022-01-21,47.88625717163086,48.947025299072266,49.8183708190918
748,748,748,2022-01-24,48.1230354309082,49.47741317749024,50.50029754638672
749,749,749,2022-01-25,48.06620788574219,50.28246307373047,49.73312759399414
750,750,750,2022-01-26,48.11355972290039,49.80889892578125,51.37164688110352
751,751,751,2022-01-27,49.54370880126953,49.31639862060547,48.33139419555664
752,752,752,2022-01-28,49.84678649902344,48.8807258605957,49.92255401611328
753,753,753,2022-01-31,48.84284210205078,47.88625717163086,48.947025299072266
754,754,754,2022-02-01,48.615535736083984,48.1230354309082,49.47741317749024
755,755,755,2022-02-02,48.87125396728516,48.06620788574219,50.28246307373047
756,756,756,2022-02-03,48.71024703979492,48.11355972290039,49.80889892578125
757,757,757,2022-02-04,49.212215423583984,49.54370880126953,49.31639862060547
