,Date,DG
388,2020-08-18 00:00:00-04:00,190.865478515625
389,2020-08-19 00:00:00-04:00,192.93821716308594
390,2020-08-20 00:00:00-04:00,190.6919403076172
391,2020-08-21 00:00:00-04:00,191.7813262939453
392,2020-08-24 00:00:00-04:00,191.19329833984375
393,2020-08-25 00:00:00-04:00,191.5210418701172
394,2020-08-26 00:00:00-04:00,196.7559356689453
395,2020-08-27 00:00:00-04:00,194.10472106933594
396,2020-08-28 00:00:00-04:00,193.18887329101562
397,2020-08-31 00:00:00-04:00,194.62533569335938
398,2020-09-01 00:00:00-04:00,192.71649169921875
399,2020-09-02 00:00:00-04:00,196.76553344726562
400,2020-09-03 00:00:00-04:00,189.7279052734375
401,2020-09-04 00:00:00-04:00,188.68667602539062
402,2020-09-08 00:00:00-04:00,185.4859619140625
403,2020-09-09 00:00:00-04:00,190.35455322265625
404,2020-09-10 00:00:00-04:00,190.036376953125
405,2020-09-11 00:00:00-04:00,193.29493713378906
406,2020-09-14 00:00:00-04:00,194.84706115722656
407,2020-09-15 00:00:00-04:00,195.57972717285156
408,2020-09-16 00:00:00-04:00,195.4640350341797
409,2020-09-17 00:00:00-04:00,196.18714904785156
410,2020-09-18 00:00:00-04:00,200.621826171875
411,2020-09-21 00:00:00-04:00,195.64724731445312
412,2020-09-22 00:00:00-04:00,200.8532257080078
413,2020-09-23 00:00:00-04:00,196.88124084472656
414,2020-09-24 00:00:00-04:00,197.6525421142578
415,2020-09-25 00:00:00-04:00,200.90139770507812
416,2020-09-28 00:00:00-04:00,202.26075744628906
417,2020-09-29 00:00:00-04:00,202.10647583007812
418,2020-09-30 00:00:00-04:00,202.08717346191406
419,2020-10-01 00:00:00-04:00,203.9188995361328
420,2020-10-02 00:00:00-04:00,203.9188995361328
421,2020-10-05 00:00:00-04:00,205.8793182373047
422,2020-10-06 00:00:00-04:00,205.01014709472656
423,2020-10-07 00:00:00-04:00,207.17332458496094
424,2020-10-08 00:00:00-04:00,211.37416076660156
425,2020-10-09 00:00:00-04:00,213.4021759033203
426,2020-10-12 00:00:00-04:00,212.9965362548828
427,2020-10-13 00:00:00-04:00,215.3529052734375
428,2020-10-14 00:00:00-04:00,212.55235290527344
429,2020-10-15 00:00:00-04:00,215.2273712158203
430,2020-10-16 00:00:00-04:00,214.1071319580078
431,2020-10-19 00:00:00-04:00,210.59194946289062
432,2020-10-20 00:00:00-04:00,210.3118896484375
433,2020-10-21 00:00:00-04:00,212.32058715820312
434,2020-10-22 00:00:00-04:00,206.97056579589844
435,2020-10-23 00:00:00-04:00,208.05210876464844
436,2020-10-26 00:00:00-04:00,204.7687530517578
437,2020-10-27 00:00:00-04:00,206.38148498535156
438,2020-10-28 00:00:00-04:00,203.78372192382812
439,2020-10-29 00:00:00-04:00,203.50367736816406
440,2020-10-30 00:00:00-04:00,201.55291748046875
441,2020-11-02 00:00:00-05:00,202.33514404296875
442,2020-11-03 00:00:00-05:00,206.75811767578125
443,2020-11-04 00:00:00-05:00,208.8150634765625
444,2020-11-05 00:00:00-05:00,210.53399658203125
445,2020-11-06 00:00:00-05:00,213.80775451660156
446,2020-11-09 00:00:00-05:00,203.27191162109375
447,2020-11-10 00:00:00-05:00,203.33950805664062
448,2020-11-11 00:00:00-05:00,206.2462921142578
449,2020-11-12 00:00:00-05:00,205.48333740234375
450,2020-11-13 00:00:00-05:00,206.56495666503906
451,2020-11-16 00:00:00-05:00,205.78271484375
452,2020-11-17 00:00:00-05:00,201.59153747558594
453,2020-11-18 00:00:00-05:00,201.417724609375
454,2020-11-19 00:00:00-05:00,203.9672088623047
