,Unnamed: 0,Date,CRM
743,743,2022-01-14,231.22999572753903
744,744,2022-01-18,226.05999755859372
745,745,2022-01-19,226.2700042724609
746,746,2022-01-20,222.94000244140625
747,747,2022-01-21,218.6300048828125
748,748,2022-01-24,223.02999877929688
749,749,2022-01-25,215.38999938964844
750,750,2022-01-26,211.0
751,751,2022-01-27,212.7400054931641
752,752,2022-01-28,222.1300048828125
753,753,2022-01-31,232.6300048828125
754,754,2022-02-01,232.1199951171875
755,755,2022-02-02,225.00999450683597
756,756,2022-02-03,212.7700042724609
757,757,2022-02-04,219.22999572753903
758,758,2022-02-07,216.97000122070312
759,759,2022-02-08,217.42999267578125
760,760,2022-02-09,222.0399932861328
761,761,2022-02-10,217.6699981689453
762,762,2022-02-11,207.8999938964844
763,763,2022-02-14,206.3999938964844
764,764,2022-02-15,214.25
765,765,2022-02-16,211.7400054931641
766,766,2022-02-17,200.02999877929688
767,767,2022-02-18,196.83999633789065
768,768,2022-02-22,195.1300048828125
769,769,2022-02-23,190.5399932861328
770,770,2022-02-24,204.2899932861328
771,771,2022-02-25,208.08999633789065
772,772,2022-02-28,210.52999877929688
773,773,2022-03-01,208.88999938964844
774,774,2022-03-02,210.38999938964844
775,775,2022-03-03,204.75
776,776,2022-03-04,203.00999450683597
777,777,2022-03-07,196.22999572753903
778,778,2022-03-08,192.0800018310547
779,779,2022-03-09,203.16000366210935
780,780,2022-03-10,200.1499938964844
781,781,2022-03-11,197.8999938964844
782,782,2022-03-14,193.1199951171875
783,783,2022-03-15,196.13999938964844
784,784,2022-03-16,205.57000732421875
785,785,2022-03-17,210.41000366210935
786,786,2022-03-18,218.8000030517578
787,787,2022-03-21,213.72000122070312
788,788,2022-03-22,218.2100067138672
789,789,2022-03-23,211.1100006103516
790,790,2022-03-24,213.97999572753903
791,791,2022-03-25,211.02999877929688
792,792,2022-03-28,215.27999877929688
793,793,2022-03-29,221.2899932861328
794,794,2022-03-30,214.94000244140625
795,795,2022-03-31,212.32000732421875
796,796,2022-04-01,212.25
797,797,2022-04-04,218.8500061035156
798,798,2022-04-05,210.13999938964844
799,799,2022-04-06,200.82000732421875
800,800,2022-04-07,200.16000366210935
801,801,2022-04-08,197.1699981689453
802,802,2022-04-11,195.4499969482422
803,803,2022-04-12,194.80999755859372
804,804,2022-04-13,195.72000122070312
805,805,2022-04-14,189.41000366210935
806,806,2022-04-18,187.00999450683597
807,807,2022-04-19,191.38999938964844
808,808,2022-04-20,186.22999572753903
809,809,2022-04-21,177.22999572753906
810,810,2022-04-22,171.42999267578125
811,811,2022-04-25,174.57000732421875
812,812,2022-04-26,170.0800018310547
813,813,2022-04-27,174.67999267578125
814,814,2022-04-28,185.7400054931641
815,815,2022-04-29,175.94000244140625
816,816,2022-05-02,177.57000732421875
817,817,2022-05-03,178.36000061035156
818,818,2022-05-04,185.47999572753903
819,819,2022-05-05,172.3000030517578
820,820,2022-05-06,169.6999969482422
821,821,2022-05-09,163.60000610351562
822,822,2022-05-10,167.14999389648438
823,823,2022-05-11,161.27000427246094
824,824,2022-05-12,160.4199981689453
825,825,2022-05-13,166.91000366210938
826,826,2022-05-16,164.1199951171875
827,827,2022-05-17,163.72999572753906
828,828,2022-05-18,157.3300018310547
829,829,2022-05-19,155.60000610351562
830,830,2022-05-20,159.64999389648438
831,831,2022-05-23,160.32000732421875
832,832,2022-05-24,156.92999267578125
833,833,2022-05-25,159.64999389648438
834,834,2022-05-26,162.4600067138672
835,835,2022-05-27,165.10000610351562
836,836,2022-05-31,160.24000549316406
837,837,2022-06-01,176.07000732421875
838,838,2022-06-02,188.3999938964844
839,839,2022-06-03,184.91000366210935
840,840,2022-06-06,182.8699951171875
841,841,2022-06-07,187.1499938964844
842,842,2022-06-08,189.19000244140625
843,843,2022-06-09,187.1100006103516
844,844,2022-06-10,178.4499969482422
845,845,2022-06-13,166.02999877929688
846,846,2022-06-14,164.4499969482422
847,847,2022-06-15,168.5500030517578
848,848,2022-06-16,159.85000610351562
849,849,2022-06-17,163.25999450683594
850,850,2022-06-21,166.8300018310547
851,851,2022-06-22,167.4499969482422
852,852,2022-06-23,173.0500030517578
853,853,2022-06-24,185.9199981689453
854,854,2022-06-27,181.30999755859372
855,855,2022-06-28,171.4600067138672
856,856,2022-06-29,170.61000061035156
857,857,2022-06-30,165.0399932861328
858,858,2022-07-01,168.1999969482422
859,859,2022-07-05,172.1999969482422
860,860,2022-07-06,172.72999572753906
861,861,2022-07-07,176.63999938964844
862,862,2022-07-08,175.5
863,863,2022-07-11,174.36000061035156
864,864,2022-07-12,166.3300018310547
865,865,2022-07-13,163.49000549316406
866,866,2022-07-14,161.0399932861328
867,867,2022-07-15,167.3800048828125
868,868,2022-07-18,167.88999938964844
869,869,2022-07-19,173.80999755859375
870,870,2022-07-20,182.4499969482422
871,871,2022-07-21,185.3500061035156
872,872,2022-07-22,182.47000122070312
873,873,2022-07-25,177.2899932861328
874,874,2022-07-26,170.4600067138672
875,875,2022-07-27,180.3000030517578
876,876,2022-07-28,181.2899932861328
877,877,2022-07-29,184.0200042724609
878,878,2022-08-01,182.97999572753903
879,879,2022-08-02,183.7899932861328
880,880,2022-08-03,189.6499938964844
881,881,2022-08-04,191.2700042724609
882,882,2022-08-05,190.1699981689453
883,883,2022-08-08,189.75
884,884,2022-08-09,182.2400054931641
885,885,2022-08-10,188.6100006103516
886,886,2022-08-11,186.72999572753903
887,887,2022-08-12,189.88999938964844
888,888,2022-08-15,191.05999755859372
889,889,2022-08-16,189.58999633789065
890,890,2022-08-17,187.9600067138672
891,891,2022-08-18,187.92999267578125
892,892,2022-08-19,183.7700042724609
893,893,2022-08-22,176.97999572753906
894,894,2022-08-23,176.0
895,895,2022-08-24,180.00999450683594
896,896,2022-08-25,173.91000366210938
897,897,2022-08-26,165.22999572753906
898,898,2022-08-29,160.2100067138672
899,899,2022-08-30,159.6699981689453
900,900,2022-08-31,156.1199951171875
901,901,2022-09-01,153.52999877929688
902,902,2022-09-02,153.69000244140625
903,903,2022-09-06,151.72000122070312
904,904,2022-09-07,153.27999877929688
905,905,2022-09-08,156.89999389648438
906,906,2022-09-09,162.58999633789062
907,907,2022-09-12,165.6300048828125
908,908,2022-09-13,158.10000610351562
909,909,2022-09-14,160.27999877929688
910,910,2022-09-15,154.77999877929688
911,911,2022-09-16,151.50999450683594
912,912,2022-09-19,152.8300018310547
913,913,2022-09-20,149.8000030517578
914,914,2022-09-21,147.6300048828125
915,915,2022-09-22,150.14999389648438
916,916,2022-09-23,147.00999450683594
917,917,2022-09-26,146.32000732421875
918,918,2022-09-27,148.88999938964844
919,919,2022-09-28,150.1699981689453
920,920,2022-09-29,146.80999755859375
921,921,2022-09-30,143.83999633789062
922,922,2022-10-03,147.89999389648438
923,923,2022-10-04,155.72999572753906
924,924,2022-10-05,156.22999572753906
925,925,2022-10-06,155.4600067138672
926,926,2022-10-07,150.2899932861328
927,927,2022-10-10,145.63999938964844
928,928,2022-10-11,142.57000732421875
929,929,2022-10-12,142.2899932861328
930,930,2022-10-13,145.44000244140625
931,931,2022-10-14,142.22000122070312
932,932,2022-10-17,147.17999267578125
933,933,2022-10-18,153.52999877929688
934,934,2022-10-19,153.6699981689453
935,935,2022-10-20,157.5
936,936,2022-10-21,160.1699981689453
937,937,2022-10-24,160.64999389648438
938,938,2022-10-25,165.27000427246094
939,939,2022-10-26,159.91000366210938
940,940,2022-10-27,159.75
941,941,2022-10-28,163.02000427246094
942,942,2022-10-31,162.58999633789062
943,943,2022-11-01,159.82000732421875
944,944,2022-11-02,150.00999450683594
945,945,2022-11-03,146.3300018310547
946,946,2022-11-04,139.77000427246094
947,947,2022-11-07,144.58999633789062
948,948,2022-11-08,147.10000610351562
949,949,2022-11-09,142.05999755859375
950,950,2022-11-10,156.3000030517578
951,951,2022-11-11,157.72999572753906
952,952,2022-11-14,158.66000366210938
953,953,2022-11-15,162.07000732421875
954,954,2022-11-16,155.1199951171875
955,955,2022-11-17,149.69000244140625
956,956,2022-11-18,148.0399932861328
957,957,2022-11-21,144.85000610351562
958,958,2022-11-22,149.25
959,959,2022-11-23,152.24000549316406
960,960,2022-11-25,153.35000610351562
961,961,2022-11-28,153.69000244140625
962,962,2022-11-29,151.67999267578125
963,963,2022-11-30,160.25
964,964,2022-12-01,147.0
965,965,2022-12-02,144.55999755859375
966,966,2022-12-05,133.92999267578125
967,967,2022-12-06,133.27000427246094
968,968,2022-12-07,130.47999572753906
969,969,2022-12-08,130.1300048828125
970,970,2022-12-09,131.11000061035156
971,971,2022-12-12,133.11000061035156
972,972,2022-12-13,135.6199951171875
973,973,2022-12-14,134.75
974,974,2022-12-15,130.44000244140625
975,975,2022-12-16,128.27000427246094
976,976,2022-12-19,129.00999450683594
977,977,2022-12-20,128.4499969482422
978,978,2022-12-21,130.3000030517578
979,979,2022-12-22,129.19000244140625
980,980,2022-12-23,129.44000244140625
981,981,2022-12-27,130.66000366210938
982,982,2022-12-28,128.47000122070312
983,983,2022-12-29,132.5399932861328
984,984,2022-12-30,132.58999633789062
985,985,2023-01-03,134.77999877929688
986,986,2023-01-04,139.58999633789062
987,987,2023-01-05,136.33999633789062
988,988,2023-01-06,140.50999450683594
989,989,2023-01-09,147.10000610351562
990,990,2023-01-10,147.44000244140625
991,991,2023-01-11,144.89999389648438
992,992,2023-01-12,149.60000610351562
993,993,2023-01-13,149.50999450683594
994,994,2023-01-17,148.47000122070312
995,995,2023-01-18,145.4499969482422
996,996,2023-01-19,146.41000366210938
997,997,2023-01-20,151.25
998,998,2023-01-23,155.8699951171875
999,999,2023-01-24,154.86000061035156
1000,1000,2023-01-25,156.1699981689453
1001,1001,2023-01-26,165.08999633789062
1002,1002,2023-01-27,164.52000427246094
1003,1003,2023-01-30,164.75
1004,1004,2023-01-31,167.97000122070312
1005,1005,2023-02-01,171.82000732421875
1006,1006,2023-02-02,174.63999938964844
1007,1007,2023-02-03,171.0399932861328
1008,1008,2023-02-06,169.0500030517578
1009,1009,2023-02-07,171.27999877929688
1010,1010,2023-02-08,169.6300048828125
1011,1011,2023-02-09,173.66000366210938
1012,1012,2023-02-10,167.02999877929688
1013,1013,2023-02-13,171.0800018310547
1014,1014,2023-02-14,169.9600067138672
1015,1015,2023-02-15,171.10000610351562
1016,1016,2023-02-16,168.11000061035156
1017,1017,2023-02-17,165.1699981689453
1018,1018,2023-02-21,161.6199951171875
1019,1019,2023-02-22,163.36000061035156
1020,1020,2023-02-23,164.1199951171875
1021,1021,2023-02-24,162.1999969482422
1022,1022,2023-02-27,163.13999938964844
1023,1023,2023-02-28,163.61000061035156
1024,1024,2023-03-01,167.35000610351562
1025,1025,2023-03-02,186.58999633789065
1026,1026,2023-03-03,186.42999267578125
1027,1027,2023-03-06,183.8000030517578
1028,1028,2023-03-07,183.32000732421875
1029,1029,2023-03-08,182.9499969482422
1030,1030,2023-03-09,178.72000122070312
1031,1031,2023-03-10,173.17999267578125
1032,1032,2023-03-13,175.50999450683594
1033,1033,2023-03-14,182.88999938964844
1034,1034,2023-03-15,182.91000366210935
1035,1035,2023-03-16,187.3000030517578
1036,1036,2023-03-17,184.8500061035156
1037,1037,2023-03-20,185.25
1038,1038,2023-03-21,188.67999267578125
1039,1039,2023-03-22,186.50999450683597
1040,1040,2023-03-23,187.44000244140625
1041,1041,2023-03-24,190.05999755859372
1042,1042,2023-03-27,191.25999450683597
1043,1043,2023-03-28,192.3000030517578
1044,1044,2023-03-29,196.63999938964844
1045,1045,2023-03-30,196.6000061035156
1046,1046,2023-03-31,199.77999877929688
1047,1047,2023-04-03,196.4900054931641
1048,1048,2023-04-04,197.1999969482422
1049,1049,2023-04-05,195.30999755859372
1050,1050,2023-04-06,192.5500030517578
1051,1051,2023-04-10,191.4900054931641
1052,1052,2023-04-11,188.88999938964844
1053,1053,2023-04-12,190.32000732421875
1054,1054,2023-04-13,194.0200042724609
1055,1055,2023-04-14,194.6499938964844
1056,1056,2023-04-17,197.0800018310547
1057,1057,2023-04-18,198.5
1058,1058,2023-04-19,198.9199981689453
1059,1059,2023-04-20,197.50999450683597
1060,1060,2023-04-21,199.02999877929688
1061,1061,2023-04-24,194.9199981689453
1062,1062,2023-04-25,190.6699981689453
1063,1063,2023-04-26,191.5200042724609
1064,1064,2023-04-27,195.94000244140625
1065,1065,2023-04-28,198.3699951171875
1066,1066,2023-05-01,197.7899932861328
1067,1067,2023-05-02,193.83999633789065
1068,1068,2023-05-03,192.6100006103516
1069,1069,2023-05-04,192.3800048828125
1070,1070,2023-05-05,197.58999633789065
1071,1071,2023-05-08,197.8999938964844
1072,1072,2023-05-09,201.17999267578125
1073,1073,2023-05-10,204.8500061035156
1074,1074,2023-05-11,203.47000122070312
1075,1075,2023-05-12,201.80999755859372
1076,1076,2023-05-15,203.3300018310547
1077,1077,2023-05-16,204.55999755859372
1078,1078,2023-05-17,209.3800048828125
1079,1079,2023-05-18,213.32000732421875
1080,1080,2023-05-19,210.3600006103516
1081,1081,2023-05-22,210.25999450683597
1082,1082,2023-05-23,206.63999938964844
1083,1083,2023-05-24,209.05999755859372
1084,1084,2023-05-25,209.91000366210935
1085,1085,2023-05-26,215.44000244140625
1086,1086,2023-05-30,218.8699951171875
1087,1087,2023-05-31,223.3800048828125
1088,1088,2023-06-01,212.8999938964844
1089,1089,2023-06-02,213.02999877929688
1090,1090,2023-06-05,209.8600006103516
1091,1091,2023-06-06,212.8500061035156
1092,1092,2023-06-07,205.72999572753903
1093,1093,2023-06-08,209.52999877929688
1094,1094,2023-06-09,215.30999755859372
1095,1095,2023-06-12,213.69000244140625
1096,1096,2023-06-13,208.97999572753903
1097,1097,2023-06-14,209.3999938964844
1098,1098,2023-06-15,211.9199981689453
1099,1099,2023-06-16,211.75999450683597
1100,1100,2023-06-20,216.97000122070312
1101,1101,2023-06-21,209.58999633789065
1102,1102,2023-06-22,213.2899932861328
1103,1103,2023-06-23,210.08999633789065
1104,1104,2023-06-26,207.3600006103516
1105,1105,2023-06-27,208.82000732421875
1106,1106,2023-06-28,212.1699981689453
1107,1107,2023-06-29,210.42999267578125
1108,1108,2023-06-30,211.25999450683597
1109,1109,2023-07-03,211.6499938964844
1110,1110,2023-07-05,213.82000732421875
1111,1111,2023-07-06,210.13999938964844
1112,1112,2023-07-07,209.58999633789065
1113,1113,2023-07-10,212.80999755859372
1114,1114,2023-07-11,221.1699981689453
1115,1115,2023-07-12,227.27999877929688
1116,1116,2023-07-13,230.3699951171875
1117,1117,2023-07-14,229.3300018310547
1118,1118,2023-07-17,228.0
1119,1119,2023-07-18,227.6300048828125
1120,1120,2023-07-19,234.3699951171875
1121,1121,2023-07-20,228.16000366210935
1122,1122,2023-07-21,228.05999755859372
1123,1123,2023-07-24,225.66000366210935
1124,1124,2023-07-25,226.02999877929688
1125,1125,2023-07-26,225.5800018310547
1126,1126,2023-07-27,225.1499938964844
1127,1127,2023-07-28,225.6000061035156
1128,1128,2023-07-31,225.00999450683597
1129,1129,2023-08-01,224.2700042724609
1130,1130,2023-08-02,220.5
1131,1131,2023-08-03,215.55999755859372
1132,1132,2023-08-04,214.58999633789065
1133,1133,2023-08-07,216.05999755859372
1134,1134,2023-08-08,211.5800018310547
1135,1135,2023-08-09,205.8600006103516
1136,1136,2023-08-10,208.25
1137,1137,2023-08-11,208.6999969482422
1138,1138,2023-08-14,212.05999755859372
1139,1139,2023-08-15,208.77999877929688
1140,1140,2023-08-16,206.9900054931641
1141,1141,2023-08-17,203.83999633789065
1142,1142,2023-08-18,204.8300018310547
1143,1143,2023-08-21,209.02999877929688
1144,1144,2023-08-22,206.75999450683597
1145,1145,2023-08-23,209.1300048828125
1146,1146,2023-08-24,205.50999450683597
1147,1147,2023-08-25,209.47000122070312
1148,1148,2023-08-28,211.72000122070312
1149,1149,2023-08-29,211.9600067138672
1150,1150,2023-08-30,215.0399932861328
1151,1151,2023-08-31,221.4600067138672
1152,1152,2023-09-01,221.52999877929688
1153,1153,2023-09-05,218.69000244140625
1154,1154,2023-09-06,221.6199951171875
1155,1155,2023-09-07,222.52999877929688
1156,1156,2023-09-08,224.75999450683597
1157,1157,2023-09-11,225.30999755859372
1158,1158,2023-09-12,221.66000366210935
1159,1159,2023-09-13,218.8000030517578
1160,1160,2023-09-14,218.77999877929688
1161,1161,2023-09-15,214.6100006103516
1162,1162,2023-09-18,215.0
1163,1163,2023-09-19,215.6999969482422
1164,1164,2023-09-20,213.02999877929688
1165,1165,2023-09-21,208.6100006103516
1166,1166,2023-09-22,206.42999267578125
1167,1167,2023-09-25,206.33999633789065
1168,1168,2023-09-26,202.4900054931641
1169,1169,2023-09-27,202.72999572753903
1170,1170,2023-09-28,203.1999969482422
1171,1171,2023-09-29,202.77999877929688
1172,1172,2023-10-02,203.7100067138672
1173,1173,2023-10-03,199.8300018310547
1174,1174,2023-10-04,201.8699951171875
1175,1175,2023-10-05,202.00999450683597
1176,1176,2023-10-06,207.3600006103516
1177,1177,2023-10-09,207.22000122070312
1178,1178,2023-10-10,206.8800048828125
1179,1179,2023-10-11,206.8500061035156
1180,1180,2023-10-12,205.67999267578125
1181,1181,2023-10-13,204.58999633789065
1182,1182,2023-10-16,208.52999877929688
1183,1183,2023-10-17,209.83999633789065
1184,1184,2023-10-18,204.8300018310547
1185,1185,2023-10-19,208.32000732421875
1186,1186,2023-10-20,203.72999572753903
1187,1187,2023-10-23,202.0
1188,1188,2023-10-24,204.22000122070312
1189,1189,2023-10-25,197.05999755859372
1190,1190,2023-10-26,196.25
1191,1191,2023-10-27,196.57000732421875
1192,1192,2023-10-30,199.2700042724609
1193,1193,2023-10-31,200.8300018310547
1194,1194,2023-11-01,203.91000366210935
1195,1195,2023-11-02,208.1100006103516
1196,1196,2023-11-03,207.47000122070312
1197,1197,2023-11-06,207.4199981689453
1198,1198,2023-11-07,211.83999633789065
1199,1199,2023-11-08,211.47000122070312
1200,1200,2023-11-09,210.00999450683597
1201,1201,2023-11-10,213.6300048828125
1202,1202,2023-11-13,215.27999877929688
1203,1203,2023-11-14,221.17999267578125
1204,1204,2023-11-15,219.4199981689453
1205,1205,2023-11-16,221.4499969482422
1206,1206,2023-11-17,221.22000122070312
1207,1207,2023-11-20,225.1300048828125
1208,1208,2023-11-21,224.32000732421875
1209,1209,2023-11-22,223.83999633789065
1210,1210,2023-11-24,224.3800048828125
1211,1211,2023-11-27,224.7899932861328
1212,1212,2023-11-28,224.9199981689453
1213,1213,2023-11-29,230.3500061035156
1214,1214,2023-11-30,251.8999938964844
1215,1215,2023-12-01,260.0
1216,1216,2023-12-04,250.66000366210935
1217,1217,2023-12-05,251.0200042724609
1218,1218,2023-12-06,249.1300048828125
1219,1219,2023-12-07,248.8500061035156
1220,1220,2023-12-08,250.80999755859372
1221,1221,2023-12-11,252.1000061035156
1222,1222,2023-12-12,256.45001220703125
1223,1223,2023-12-13,257.32000732421875
1224,1224,2023-12-14,257.2099914550781
1225,1225,2023-12-15,261.6000061035156
1226,1226,2023-12-18,263.5899963378906
1227,1227,2023-12-19,264.3399963378906
1228,1228,2023-12-20,260.25
1229,1229,2023-12-21,267.25
1230,1230,2023-12-22,266.3399963378906
1231,1231,2023-12-26,266.2200012207031
1232,1232,2023-12-27,266.7200012207031
1233,1233,2023-12-28,265.5799865722656
1234,1234,2023-12-29,263.1400146484375
1235,1235,2024-01-02,256.1300048828125
1236,1236,2024-01-03,251.83999633789065
1237,1237,2024-01-04,251.2400054931641
1238,1238,2024-01-05,251.1199951171875
1239,1239,2024-01-08,260.8699951171875
1240,1240,2024-01-09,261.3399963378906
1241,1241,2024-01-10,264.1300048828125
1242,1242,2024-01-11,271.3800048828125
1243,1243,2024-01-12,271.92999267578125
1244,1244,2024-01-16,269.19000244140625
1245,1245,2024-01-17,271.44000244140625
1246,1246,2024-01-18,274.4599914550781
1247,1247,2024-01-19,280.8800048828125
1248,1248,2024-01-22,280.29998779296875
1249,1249,2024-01-23,276.7699890136719
1250,1250,2024-01-24,276.8800048828125
1251,1251,2024-01-25,279.0299987792969
1252,1252,2024-01-26,279.94000244140625
1253,1253,2024-01-29,287.8599853515625
1254,1254,2024-01-30,287.7300109863281
1255,1255,2024-01-31,281.0899963378906
1256,1256,2024-02-01,283.79998779296875
1257,1257,2024-02-02,285.6600036621094
1258,1258,2024-02-05,281.8099975585937
