,Unnamed: 0,Date,SCHW
244,244,2020-01-24,44.55783462524414
245,245,2020-01-27,43.24424743652344
246,246,2020-01-28,43.75457763671875
247,247,2020-01-29,43.42380905151367
248,248,2020-01-30,44.59563446044922
249,249,2020-01-31,43.04580307006836
250,250,2020-02-03,43.16864776611328
251,251,2020-02-04,44.4916877746582
252,252,2020-02-05,45.63516998291016
253,253,2020-02-06,45.20045471191406
254,254,2020-02-07,44.70904159545898
255,255,2020-02-10,44.198726654052734
256,256,2020-02-11,45.04925155639648
257,257,2020-02-12,45.16265106201172
258,258,2020-02-13,44.85910034179688
259,259,2020-02-14,44.80218505859375
260,260,2020-02-18,44.327884674072266
261,261,2020-02-19,45.00139236450195
262,262,2020-02-20,46.082786560058594
263,263,2020-02-21,43.81564712524414
264,264,2020-02-24,41.54850006103516
265,265,2020-02-25,39.46158981323242
266,266,2020-02-26,39.29085159301758
267,267,2020-02-27,39.75566101074219
268,268,2020-02-28,38.65528106689453
269,269,2020-03-02,39.82205581665039
270,270,2020-03-03,36.33122253417969
271,271,2020-03-04,35.24982452392578
272,272,2020-03-05,33.011131286621094
273,273,2020-03-06,32.37558364868164
274,274,2020-03-09,28.714000701904297
275,275,2020-03-10,31.246749877929688
276,276,2020-03-11,30.76296806335449
277,277,2020-03-12,26.968582153320312
278,278,2020-03-13,32.12894821166992
279,279,2020-03-16,28.989091873168945
280,280,2020-03-17,31.948713302612305
281,281,2020-03-18,30.75347900390625
282,282,2020-03-19,30.18432235717773
283,283,2020-03-20,29.16932487487793
284,284,2020-03-23,27.034984588623047
285,285,2020-03-24,29.140867233276367
286,286,2020-03-25,32.41351318359375
287,287,2020-03-26,32.4040412902832
288,288,2020-03-27,31.882322311401367
289,289,2020-03-30,32.5652961730957
290,290,2020-03-31,31.891801834106445
291,291,2020-04-01,31.26571655273437
292,292,2020-04-02,32.62221908569336
293,293,2020-04-03,31.872827529907227
294,294,2020-04-06,34.225345611572266
295,295,2020-04-07,33.143943786621094
296,296,2020-04-08,34.61427307128906
297,297,2020-04-09,34.66169357299805
298,298,2020-04-13,32.98268508911133
299,299,2020-04-14,34.348663330078125
300,300,2020-04-15,32.887821197509766
301,301,2020-04-16,32.8214111328125
302,302,2020-04-17,33.95024871826172
303,303,2020-04-20,34.70912551879883
304,304,2020-04-21,34.0925407409668
305,305,2020-04-22,34.02613067626953
306,306,2020-04-23,33.807952880859375
307,307,2020-04-24,33.580299377441406
308,308,2020-04-27,34.9462776184082
309,309,2020-04-28,35.17394256591797
310,310,2020-04-29,36.79603958129883
311,311,2020-04-30,35.781044006347656
312,312,2020-05-01,34.57632064819336
313,313,2020-05-04,33.7984733581543
314,314,2020-05-05,33.10601043701172
315,315,2020-05-06,32.792964935302734
316,316,2020-05-07,33.5367431640625
317,317,2020-05-08,34.814510345458984
318,318,2020-05-11,34.175628662109375
319,319,2020-05-12,32.7262077331543
320,320,2020-05-13,31.610538482666016
321,321,2020-05-14,31.848934173583984
322,322,2020-05-15,31.047948837280277
323,323,2020-05-18,32.62131881713867
324,324,2020-05-19,31.45798110961914
325,325,2020-05-20,32.12546920776367
326,326,2020-05-21,31.67729377746582
327,327,2020-05-22,31.30541038513184
328,328,2020-05-26,32.89785385131836
329,329,2020-05-27,35.36757278442383
330,330,2020-05-28,34.337730407714844
331,331,2020-05-29,34.242374420166016
332,332,2020-06-01,34.814510345458984
333,333,2020-06-02,35.415252685546875
334,334,2020-06-03,37.67518997192383
335,335,2020-06-04,39.74442672729492
336,336,2020-06-05,40.831485748291016
337,337,2020-06-08,39.87791442871094
338,338,2020-06-09,38.3140869140625
339,339,2020-06-10,36.3497428894043
340,340,2020-06-11,34.48076248168945
341,341,2020-06-12,34.86219024658203
342,342,2020-06-15,34.94801330566406
343,343,2020-06-16,35.20547103881836
344,344,2020-06-17,34.96708297729492
345,345,2020-06-18,35.167335510253906
346,346,2020-06-19,34.96708297729492
347,347,2020-06-22,34.72869110107422
348,348,2020-06-23,34.22330093383789
349,349,2020-06-24,32.2303581237793
350,350,2020-06-25,32.49736022949219
351,351,2020-06-26,30.275562286376957
352,352,2020-06-29,31.229122161865234
353,353,2020-06-30,32.173152923583984
354,354,2020-07-01,31.48658943176269
355,355,2020-07-02,31.839399337768555
356,356,2020-07-06,32.62131881713867
357,357,2020-07-07,32.31618118286133
358,358,2020-07-08,32.83111572265625
359,359,2020-07-09,32.3066520690918
360,360,2020-07-10,33.18391799926758
361,361,2020-07-13,32.83111572265625
362,362,2020-07-14,32.945526123046875
363,363,2020-07-15,34.00398635864258
364,364,2020-07-16,33.2983512878418
365,365,2020-07-17,31.887081146240234
366,366,2020-07-20,32.268497467041016
367,367,2020-07-21,33.603492736816406
368,368,2020-07-22,33.24113464355469
369,369,2020-07-23,33.57487869262695
370,370,2020-07-24,33.31742858886719
371,371,2020-07-27,32.268497467041016
372,372,2020-07-28,32.096858978271484
373,373,2020-07-29,32.49736022949219
374,374,2020-07-30,32.02057647705078
375,375,2020-07-31,31.610538482666016
376,376,2020-08-03,31.791728973388672
377,377,2020-08-04,32.37339401245117
378,378,2020-08-05,32.611793518066406
379,379,2020-08-06,31.76820945739746
380,380,2020-08-07,32.630958557128906
381,381,2020-08-10,32.4008903503418
382,382,2020-08-11,33.51287078857422
383,383,2020-08-12,33.39784240722656
384,384,2020-08-13,33.1773681640625
385,385,2020-08-14,33.599151611328125
386,386,2020-08-17,33.18695068359375
387,387,2020-08-18,33.503292083740234
388,388,2020-08-19,34.23183059692383
389,389,2020-08-20,33.11984634399414
390,390,2020-08-21,33.02399444580078
391,391,2020-08-24,33.66625213623047
392,392,2020-08-25,34.07844543457031
393,393,2020-08-26,33.953826904296875
394,394,2020-08-27,34.58651351928711
395,395,2020-08-28,34.77823638916016
396,396,2020-08-31,34.05927276611328
397,397,2020-09-01,34.31809997558594
398,398,2020-09-02,34.48107147216797
399,399,2020-09-03,33.925071716308594
400,400,2020-09-04,34.70154571533203
401,401,2020-09-08,33.22529220581055
402,402,2020-09-09,33.579978942871094
403,403,2020-09-10,33.22529220581055
404,404,2020-09-11,33.781280517578125
405,405,2020-09-14,34.250999450683594
406,406,2020-09-15,33.31157302856445
407,407,2020-09-16,34.250999450683594
408,408,2020-09-17,34.32769012451172
409,409,2020-09-18,34.5385856628418
410,410,2020-09-21,33.781280517578125
411,411,2020-09-22,33.5224609375
412,412,2020-09-23,33.340328216552734
413,413,2020-09-24,32.937705993652344
414,414,2020-09-25,33.49369430541992
415,415,2020-09-28,34.70154571533203
416,416,2020-09-29,34.29893112182617
417,417,2020-09-30,34.730308532714844
418,418,2020-10-01,36.168216705322266
419,419,2020-10-02,36.11069869995117
420,420,2020-10-05,35.41091537475586
421,421,2020-10-06,35.228782653808594
422,422,2020-10-07,36.21614837646485
423,423,2020-10-08,36.17780685424805
424,424,2020-10-09,36.64751052856445
425,425,2020-10-12,36.877586364746094
426,426,2020-10-13,36.05317306518555
427,427,2020-10-14,35.58346939086914
428,428,2020-10-15,37.41439437866211
429,429,2020-10-16,37.66363906860352
430,430,2020-10-19,37.28019714355469
431,431,2020-10-20,37.5102653503418
432,432,2020-10-21,37.31854248046875
433,433,2020-10-22,38.468875885009766
434,434,2020-10-23,38.67977142333984
435,435,2020-10-26,37.52944564819336
436,436,2020-10-27,36.877586364746094
437,437,2020-10-28,36.57083511352539
438,438,2020-10-29,38.64142608642578
439,439,2020-10-30,39.408302307128906
440,440,2020-11-02,39.55208587646485
441,441,2020-11-03,40.79828643798828
442,442,2020-11-04,39.14947891235352
443,443,2020-11-05,39.73423004150391
444,444,2020-11-06,39.42747116088867
445,445,2020-11-09,43.098934173583984
446,446,2020-11-10,44.498497009277344
447,447,2020-11-11,44.31637191772461
448,448,2020-11-12,43.03643798828125
449,449,2020-11-13,44.26824951171875
450,450,2020-11-16,45.12474060058594
451,451,2020-11-17,47.05907440185547
452,452,2020-11-18,45.90425109863281
453,453,2020-11-19,45.30758666992188
454,454,2020-11-20,44.85528945922852
455,455,2020-11-23,46.423919677734375
456,456,2020-11-24,47.91556930541992
457,457,2020-11-25,47.8770751953125
458,458,2020-11-27,47.82895660400391
459,459,2020-11-30,46.94358825683594
460,460,2020-12-01,48.13690948486328
461,461,2020-12-02,48.94528198242188
462,462,2020-12-03,49.14738464355469
463,463,2020-12-04,49.07039260864258
464,464,2020-12-07,48.84905242919922
465,465,2020-12-08,48.646949768066406
466,466,2020-12-09,48.646949768066406
467,467,2020-12-10,48.21389389038086
468,468,2020-12-11,47.569122314453125
469,469,2020-12-14,47.96368408203125
470,470,2020-12-15,49.12813568115234
471,471,2020-12-16,49.73441696166992
472,472,2020-12-17,49.83065032958984
473,473,2020-12-18,50.02311706542969
474,474,2020-12-21,49.8017807006836
475,475,2020-12-22,49.695919036865234
476,476,2020-12-23,50.37919616699219
477,477,2020-12-24,50.10011291503906
478,478,2020-12-28,50.94697570800781
479,479,2020-12-29,50.56203842163086
480,480,2020-12-30,50.43693161010742
481,481,2020-12-31,51.043216705322266
482,482,2021-01-04,50.77376174926758
483,483,2021-01-05,50.78338623046875
484,484,2021-01-06,55.24870300292969
485,485,2021-01-07,56.83658218383789
486,486,2021-01-08,56.75959396362305
487,487,2021-01-11,57.98177719116211
488,488,2021-01-12,58.8960189819336
489,489,2021-01-13,57.26964569091797
490,490,2021-01-14,57.09641647338867
491,491,2021-01-15,56.53825378417969
492,492,2021-01-19,57.000186920166016
493,493,2021-01-20,56.40351867675781
494,494,2021-01-21,56.49013519287109
495,495,2021-01-22,56.20143508911133
496,496,2021-01-25,54.93111801147461
497,497,2021-01-26,54.0938720703125
498,498,2021-01-27,51.28380584716797
499,499,2021-01-28,51.71686553955078
500,500,2021-01-29,49.59968566894531
501,501,2021-02-01,51.36079406738281
502,502,2021-02-02,52.48674774169922
503,503,2021-02-03,51.44740676879883
504,504,2021-02-04,53.12189865112305
505,505,2021-02-05,53.64157485961914
506,506,2021-02-08,53.74742126464844
507,507,2021-02-09,54.15161895751953
508,508,2021-02-10,53.60307693481445
509,509,2021-02-11,53.99891662597656
510,510,2021-02-12,56.1808967590332
511,511,2021-02-16,58.8455924987793
512,512,2021-02-17,59.18351364135742
513,513,2021-02-18,59.79175567626953
514,514,2021-02-19,59.77244567871094
515,515,2021-02-22,60.77654266357422
516,516,2021-02-23,60.50620651245117
517,517,2021-02-24,62.2150993347168
518,518,2021-02-25,60.921363830566406
519,519,2021-02-26,59.58900833129883
520,520,2021-03-01,61.886837005615234
521,521,2021-03-02,61.597198486328125
522,522,2021-03-03,62.7171516418457
523,523,2021-03-04,62.53370666503906
524,524,2021-03-05,62.77506637573242
525,525,2021-03-08,62.23440170288086
526,526,2021-03-09,61.54892349243164
527,527,2021-03-10,62.78472137451172
528,528,2021-03-11,64.11707305908203
529,529,2021-03-12,65.31427764892578
530,530,2021-03-15,64.04949951171875
531,531,2021-03-16,63.20952987670898
532,532,2021-03-17,63.43157958984375
533,533,2021-03-18,63.78881454467773
534,534,2021-03-19,63.7695198059082
535,535,2021-03-22,62.53370666503906
536,536,2021-03-23,61.17238998413086
537,537,2021-03-24,61.90615081787109
538,538,2021-03-25,62.88126754760742
539,539,2021-03-26,63.44124221801758
540,540,2021-03-29,61.8964958190918
541,541,2021-03-30,62.524051666259766
542,542,2021-03-31,62.92954254150391
543,543,2021-04-01,64.14602661132812
544,544,2021-04-05,65.7969970703125
545,545,2021-04-06,64.97635650634766
546,546,2021-04-07,64.7349853515625
547,547,2021-04-08,64.5322265625
548,548,2021-04-09,65.23702239990234
549,549,2021-04-12,65.3721923828125
550,550,2021-04-13,64.30052185058594
551,551,2021-04-14,65.11151885986328
552,552,2021-04-15,63.238502502441406
553,553,2021-04-16,62.50473785400391
554,554,2021-04-19,63.60536956787109
555,555,2021-04-20,61.49098587036133
556,556,2021-04-21,63.1419563293457
557,557,2021-04-22,62.56266021728516
558,558,2021-04-23,64.8218765258789
559,559,2021-04-26,65.43012237548828
560,560,2021-04-27,67.23555755615234
561,561,2021-04-28,67.44795989990234
562,562,2021-04-29,69.23407745361328
563,563,2021-04-30,67.96932220458984
564,564,2021-05-03,68.49068450927734
565,565,2021-05-04,67.67000579833984
566,566,2021-05-05,68.52928924560547
567,567,2021-05-06,69.05064392089844
568,568,2021-05-07,69.272705078125
569,569,2021-05-10,68.64514923095703
570,570,2021-05-11,68.1913833618164
571,571,2021-05-12,66.73351287841797
572,572,2021-05-13,68.17582702636719
573,573,2021-05-14,70.90556335449219
574,574,2021-05-17,70.66356658935547
575,575,2021-05-18,68.63077545166016
576,576,2021-05-19,68.93087005615234
577,577,2021-05-20,68.47589874267578
578,578,2021-05-21,69.8601303100586
579,579,2021-05-24,70.28604888916016
580,580,2021-05-25,69.33741760253906
581,581,2021-05-26,69.24060821533203
582,582,2021-05-27,71.48636627197266
583,583,2021-05-28,71.48636627197266
584,584,2021-06-01,72.25106811523438
585,585,2021-06-02,72.53179931640625
586,586,2021-06-03,73.57723999023438
587,587,2021-06-04,73.2965087890625
588,588,2021-06-07,72.33819580078125
589,589,2021-06-08,72.71570587158203
590,590,2021-06-09,70.51836395263672
591,591,2021-06-10,70.29573059082031
592,592,2021-06-11,71.55411529541016
593,593,2021-06-14,69.70526123046875
594,594,2021-06-15,70.21829223632812
595,595,2021-06-16,71.38955688476562
596,596,2021-06-17,69.83109283447266
597,597,2021-06-18,67.59502410888672
598,598,2021-06-21,70.4118881225586
599,599,2021-06-22,70.17955780029297
600,600,2021-06-23,70.55709075927734
601,601,2021-06-24,71.04108428955078
602,602,2021-06-25,71.4186019897461
603,603,2021-06-28,70.93461608886719
604,604,2021-06-29,70.87651824951172
605,605,2021-06-30,70.47964477539062
606,606,2021-07-01,71.21532440185547
607,607,2021-07-02,70.469970703125
608,608,2021-07-06,68.50494384765625
609,609,2021-07-07,67.82735443115234
610,610,2021-07-08,65.76553344726562
611,611,2021-07-09,68.2919692993164
612,612,2021-07-12,69.41484832763672
613,613,2021-07-13,69.52133178710938
614,614,2021-07-14,67.95317840576172
615,615,2021-07-15,68.2919692993164
616,616,2021-07-16,66.68511199951172
617,617,2021-07-19,64.54584503173828
618,618,2021-07-20,65.76553344726562
619,619,2021-07-21,67.33367919921875
620,620,2021-07-22,65.09760284423828
621,621,2021-07-23,65.73648071289062
622,622,2021-07-26,65.86231994628906
623,623,2021-07-27,65.2137680053711
624,624,2021-07-28,65.67839813232422
625,625,2021-07-29,66.3753433227539
626,626,2021-07-30,65.77519226074219
627,627,2021-08-02,65.57192993164062
628,628,2021-08-03,65.25248718261719
629,629,2021-08-04,65.50415802001953
630,630,2021-08-05,67.08199310302734
631,631,2021-08-06,69.62781524658203
632,632,2021-08-09,71.07011413574219
633,633,2021-08-10,72.14459991455078
634,634,2021-08-11,72.41563415527344
635,635,2021-08-12,73.18219757080078
636,636,2021-08-13,71.81403350830078
637,637,2021-08-16,71.08628845214844
638,638,2021-08-17,70.34883880615234
639,639,2021-08-18,69.86368560791016
640,640,2021-08-19,68.95155334472656
641,641,2021-08-20,69.8345718383789
642,642,2021-08-23,70.15477752685547
643,643,2021-08-24,71.94989013671875
644,644,2021-08-25,72.36712646484375
645,645,2021-08-26,71.46472930908203
646,646,2021-08-27,73.58972930908203
647,647,2021-08-30,71.26094818115234
648,648,2021-08-31,70.68843841552734
649,649,2021-09-01,71.02806854248047
650,650,2021-09-02,70.74667358398438
651,651,2021-09-03,69.95099639892578
652,652,2021-09-07,69.94129180908203
653,653,2021-09-08,69.43672943115234
654,654,2021-09-09,70.18387603759766
655,655,2021-09-10,69.32029724121094
656,656,2021-09-13,69.7569351196289
657,657,2021-09-14,67.6610336303711
658,658,2021-09-15,69.03889465332031
659,659,2021-09-16,68.67987823486328
660,660,2021-09-17,68.34025573730469
661,661,2021-09-20,66.75863647460938
662,662,2021-09-21,66.40930938720703
663,663,2021-09-22,68.31114959716797
664,664,2021-09-23,72.0954360961914
665,665,2021-09-24,73.34713745117188
666,666,2021-09-27,75.08403015136719
667,667,2021-09-28,73.91964721679688
668,668,2021-09-29,73.14337158203125
669,669,2021-09-30,70.67874145507812
670,670,2021-10-01,72.21187591552734
671,671,2021-10-04,71.05718231201172
672,672,2021-10-05,73.64795684814453
673,673,2021-10-06,73.46359252929688
674,674,2021-10-07,74.12342071533203
675,675,2021-10-08,75.04523468017578
676,676,2021-10-11,74.33687591552734
677,677,2021-10-12,74.97731018066406
678,678,2021-10-13,74.00697326660156
679,679,2021-10-14,75.79238891601562
680,680,2021-10-15,78.49960327148438
681,681,2021-10-18,78.15997314453125
682,682,2021-10-19,79.12061309814453
683,683,2021-10-20,79.16912841796875
684,684,2021-10-21,79.79984283447266
685,685,2021-10-22,81.07097625732422
686,686,2021-10-25,80.43054962158203
687,687,2021-10-26,80.59550476074219
688,688,2021-10-27,78.74217987060547
689,689,2021-10-28,79.55726623535156
690,690,2021-10-29,79.59607696533203
691,691,2021-11-01,79.44082641601562
692,692,2021-11-02,79.34378814697266
693,693,2021-11-03,80.85749816894531
694,694,2021-11-04,79.03327941894531
695,695,2021-11-05,78.74217987060547
696,696,2021-11-08,79.2564468383789
697,697,2021-11-09,78.38317108154297
698,698,2021-11-10,78.5290298461914
699,699,2021-11-11,79.16116333007812
700,700,2021-11-12,79.85163116455078
701,701,2021-11-15,79.66686248779297
702,702,2021-11-16,79.55989074707031
703,703,2021-11-17,79.18059539794922
704,704,2021-11-18,79.47235870361328
705,705,2021-11-19,77.96498107910156
706,706,2021-11-22,79.66686248779297
707,707,2021-11-23,80.65880584716797
708,708,2021-11-24,80.85330963134766
709,709,2021-11-26,76.97305297851562
710,710,2021-11-29,77.89690399169922
711,711,2021-11-30,75.26144409179688
712,712,2021-12-01,74.42510986328125
713,713,2021-12-02,77.91636657714844
714,714,2021-12-03,76.31175231933594
715,715,2021-12-06,78.15950012207031
716,716,2021-12-07,79.07362365722656
717,717,2021-12-08,78.96665954589844
718,718,2021-12-09,78.44152069091797
719,719,2021-12-10,78.58738708496094
720,720,2021-12-13,77.19672393798828
721,721,2021-12-14,78.56793975830078
722,722,2021-12-15,79.35567474365234
723,723,2021-12-16,81.58267211914062
724,724,2021-12-17,80.66853332519531
725,725,2021-12-20,78.4609603881836
726,726,2021-12-21,80.90193176269531
727,727,2021-12-22,82.05919647216797
728,728,2021-12-23,82.78855895996094
729,729,2021-12-27,83.4595947265625
730,730,2021-12-28,83.14839172363281
731,731,2021-12-29,82.62324523925781
732,732,2021-12-30,82.15644836425781
733,733,2021-12-31,81.7868881225586
734,734,2022-01-03,83.4012451171875
