,Unnamed: 0,Date,MHK
743,743,2022-01-14,170.77000427246094
744,744,2022-01-18,166.13999938964844
745,745,2022-01-19,161.8800048828125
746,746,2022-01-20,161.3300018310547
747,747,2022-01-21,156.3800048828125
748,748,2022-01-24,158.8300018310547
749,749,2022-01-25,157.8800048828125
750,750,2022-01-26,154.0399932861328
751,751,2022-01-27,150.85000610351562
752,752,2022-01-28,151.24000549316406
753,753,2022-01-31,157.8699951171875
754,754,2022-02-01,158.61000061035156
755,755,2022-02-02,158.5
756,756,2022-02-03,152.6699981689453
757,757,2022-02-04,150.0800018310547
758,758,2022-02-07,149.05999755859375
759,759,2022-02-08,153.9199981689453
760,760,2022-02-09,157.5399932861328
761,761,2022-02-10,152.10000610351562
762,762,2022-02-11,144.1699981689453
763,763,2022-02-14,143.82000732421875
764,764,2022-02-15,148.32000732421875
765,765,2022-02-16,150.1699981689453
766,766,2022-02-17,146.8000030517578
767,767,2022-02-18,148.25999450683594
768,768,2022-02-22,139.91000366210938
769,769,2022-02-23,138.80999755859375
770,770,2022-02-24,139.2100067138672
771,771,2022-02-25,144.27000427246094
772,772,2022-02-28,140.77999877929688
773,773,2022-03-01,137.05999755859375
774,774,2022-03-02,142.86000061035156
775,775,2022-03-03,139.86000061035156
776,776,2022-03-04,137.35000610351562
777,777,2022-03-07,123.76000213623048
778,778,2022-03-08,128.32000732421875
779,779,2022-03-09,136.86000061035156
780,780,2022-03-10,132.75999450683594
781,781,2022-03-11,131.11000061035156
782,782,2022-03-14,131.0399932861328
783,783,2022-03-15,138.3000030517578
784,784,2022-03-16,145.30999755859375
785,785,2022-03-17,145.14999389648438
786,786,2022-03-18,144.50999450683594
787,787,2022-03-21,139.6300048828125
788,788,2022-03-22,139.0500030517578
789,789,2022-03-23,136.11000061035156
790,790,2022-03-24,135.02999877929688
791,791,2022-03-25,131.52000427246094
792,792,2022-03-28,131.8699951171875
793,793,2022-03-29,138.8300018310547
794,794,2022-03-30,130.92999267578125
795,795,2022-03-31,124.1999969482422
796,796,2022-04-01,124.23999786376952
797,797,2022-04-04,126.3000030517578
798,798,2022-04-05,123.29000091552734
799,799,2022-04-06,123.04000091552734
800,800,2022-04-07,121.27999877929688
801,801,2022-04-08,123.0
802,802,2022-04-11,124.3000030517578
803,803,2022-04-12,123.87999725341795
804,804,2022-04-13,122.9000015258789
805,805,2022-04-14,123.70999908447266
806,806,2022-04-18,122.88999938964844
807,807,2022-04-19,127.87999725341795
808,808,2022-04-20,128.94000244140625
809,809,2022-04-21,128.69000244140625
810,810,2022-04-22,123.94000244140624
811,811,2022-04-25,128.13999938964844
812,812,2022-04-26,124.6999969482422
813,813,2022-04-27,125.94000244140624
814,814,2022-04-28,130.77999877929688
815,815,2022-04-29,141.05999755859375
816,816,2022-05-02,145.75
817,817,2022-05-03,153.13999938964844
818,818,2022-05-04,157.8300018310547
819,819,2022-05-05,153.10000610351562
820,820,2022-05-06,149.77000427246094
821,821,2022-05-09,148.19000244140625
822,822,2022-05-10,142.3699951171875
823,823,2022-05-11,137.02000427246094
824,824,2022-05-12,138.88999938964844
825,825,2022-05-13,139.3800048828125
826,826,2022-05-16,136.58999633789062
827,827,2022-05-17,141.89999389648438
828,828,2022-05-18,137.00999450683594
829,829,2022-05-19,139.2100067138672
830,830,2022-05-20,135.1199951171875
831,831,2022-05-23,136.16000366210938
832,832,2022-05-24,132.27000427246094
833,833,2022-05-25,135.52000427246094
834,834,2022-05-26,139.39999389648438
835,835,2022-05-27,141.77000427246094
836,836,2022-05-31,141.4600067138672
837,837,2022-06-01,139.61000061035156
838,838,2022-06-02,140.16000366210938
839,839,2022-06-03,139.14999389648438
840,840,2022-06-06,141.66000366210938
841,841,2022-06-07,141.39999389648438
842,842,2022-06-08,139.5399932861328
843,843,2022-06-09,140.92999267578125
844,844,2022-06-10,131.89999389648438
845,845,2022-06-13,123.73999786376952
846,846,2022-06-14,123.61000061035156
847,847,2022-06-15,125.41999816894533
848,848,2022-06-16,116.66999816894533
849,849,2022-06-17,119.93000030517578
850,850,2022-06-21,120.43000030517578
851,851,2022-06-22,122.52999877929688
852,852,2022-06-23,128.1300048828125
853,853,2022-06-24,127.9499969482422
854,854,2022-06-27,129.66000366210938
855,855,2022-06-28,127.77999877929688
856,856,2022-06-29,126.5
857,857,2022-06-30,124.08999633789062
858,858,2022-07-01,128.97000122070312
859,859,2022-07-05,125.95999908447266
860,860,2022-07-06,122.1999969482422
861,861,2022-07-07,123.29000091552734
862,862,2022-07-08,123.91999816894533
863,863,2022-07-11,120.4000015258789
864,864,2022-07-12,127.4800033569336
865,865,2022-07-13,125.95999908447266
866,866,2022-07-14,124.61000061035156
867,867,2022-07-15,124.61000061035156
868,868,2022-07-18,125.48999786376952
869,869,2022-07-19,131.3300018310547
870,870,2022-07-20,131.30999755859375
871,871,2022-07-21,134.72999572753906
872,872,2022-07-22,134.82000732421875
873,873,2022-07-25,134.1999969482422
874,874,2022-07-26,133.25
875,875,2022-07-27,135.33999633789062
876,876,2022-07-28,136.4199981689453
877,877,2022-07-29,128.47999572753906
878,878,2022-08-01,125.76000213623048
879,879,2022-08-02,120.02999877929688
880,880,2022-08-03,120.16000366210938
881,881,2022-08-04,118.80999755859376
882,882,2022-08-05,119.97000122070312
883,883,2022-08-08,123.30999755859376
884,884,2022-08-09,120.0
885,885,2022-08-10,124.3000030517578
886,886,2022-08-11,126.11000061035156
887,887,2022-08-12,127.0
888,888,2022-08-15,125.4800033569336
889,889,2022-08-16,126.55999755859376
890,890,2022-08-17,122.77999877929688
891,891,2022-08-18,122.12999725341795
892,892,2022-08-19,118.23999786376952
893,893,2022-08-22,112.93000030517578
894,894,2022-08-23,112.97000122070312
895,895,2022-08-24,113.11000061035156
896,896,2022-08-25,115.76000213623048
897,897,2022-08-26,109.5500030517578
898,898,2022-08-29,109.5
899,899,2022-08-30,110.63999938964844
900,900,2022-08-31,110.36000061035156
901,901,2022-09-01,108.05999755859376
902,902,2022-09-02,108.8499984741211
903,903,2022-09-06,106.1500015258789
904,904,2022-09-07,110.70999908447266
905,905,2022-09-08,110.98999786376952
906,906,2022-09-09,113.66999816894533
907,907,2022-09-12,114.1500015258789
908,908,2022-09-13,106.02999877929688
909,909,2022-09-14,100.5999984741211
910,910,2022-09-15,101.12000274658205
911,911,2022-09-16,99.8499984741211
912,912,2022-09-19,100.73999786376952
913,913,2022-09-20,98.1999969482422
914,914,2022-09-21,95.45999908447266
915,915,2022-09-22,94.18000030517578
916,916,2022-09-23,93.06999969482422
917,917,2022-09-26,89.41000366210938
918,918,2022-09-27,91.25
919,919,2022-09-28,94.5999984741211
920,920,2022-09-29,91.98999786376952
921,921,2022-09-30,91.19000244140624
922,922,2022-10-03,93.66999816894533
923,923,2022-10-04,100.5500030517578
924,924,2022-10-05,98.88999938964844
925,925,2022-10-06,98.23999786376952
926,926,2022-10-07,95.48999786376952
927,927,2022-10-10,95.22000122070312
928,928,2022-10-11,97.05999755859376
929,929,2022-10-12,96.29000091552734
930,930,2022-10-13,96.68000030517578
931,931,2022-10-14,96.25
932,932,2022-10-17,96.51000213623048
933,933,2022-10-18,98.8499984741211
934,934,2022-10-19,94.9499969482422
935,935,2022-10-20,92.5
936,936,2022-10-21,95.37000274658205
937,937,2022-10-24,96.3499984741211
938,938,2022-10-25,100.23999786376952
939,939,2022-10-26,98.5999984741211
940,940,2022-10-27,98.25
941,941,2022-10-28,96.72000122070312
942,942,2022-10-31,94.75
943,943,2022-11-01,95.08999633789062
944,944,2022-11-02,90.47000122070312
945,945,2022-11-03,87.9800033569336
946,946,2022-11-04,90.0
947,947,2022-11-07,91.1500015258789
948,948,2022-11-08,91.37000274658205
949,949,2022-11-09,89.30999755859375
950,950,2022-11-10,102.44000244140624
951,951,2022-11-11,109.8000030517578
952,952,2022-11-14,105.31999969482422
953,953,2022-11-15,106.2699966430664
954,954,2022-11-16,102.45999908447266
955,955,2022-11-17,98.8499984741211
956,956,2022-11-18,99.97000122070312
957,957,2022-11-21,99.56999969482422
958,958,2022-11-22,101.2699966430664
959,959,2022-11-23,102.0999984741211
960,960,2022-11-25,102.91000366210938
961,961,2022-11-28,99.68000030517578
962,962,2022-11-29,100.94000244140624
963,963,2022-11-30,101.33000183105467
964,964,2022-12-01,102.9000015258789
965,965,2022-12-02,102.08999633789062
966,966,2022-12-05,98.08999633789062
967,967,2022-12-06,96.0500030517578
968,968,2022-12-07,95.80999755859376
969,969,2022-12-08,97.25
970,970,2022-12-09,99.4499969482422
971,971,2022-12-12,103.20999908447266
972,972,2022-12-13,103.16000366210938
973,973,2022-12-14,101.94000244140624
974,974,2022-12-15,100.43000030517578
975,975,2022-12-16,97.5
976,976,2022-12-19,95.41999816894533
977,977,2022-12-20,94.08000183105467
978,978,2022-12-21,97.23999786376952
979,979,2022-12-22,96.88999938964844
980,980,2022-12-23,97.95999908447266
981,981,2022-12-27,98.20999908447266
982,982,2022-12-28,96.36000061035156
983,983,2022-12-29,102.0500030517578
984,984,2022-12-30,102.22000122070312
985,985,2023-01-03,106.86000061035156
986,986,2023-01-04,113.3000030517578
987,987,2023-01-05,113.04000091552734
988,988,2023-01-06,114.2300033569336
989,989,2023-01-09,112.1999969482422
990,990,2023-01-10,115.1500015258789
991,991,2023-01-11,118.58999633789062
992,992,2023-01-12,119.12000274658205
993,993,2023-01-13,118.6500015258789
994,994,2023-01-17,111.18000030517578
995,995,2023-01-18,112.62000274658205
996,996,2023-01-19,111.37000274658205
997,997,2023-01-20,114.5999984741211
998,998,2023-01-23,116.01000213623048
999,999,2023-01-24,116.5999984741211
1000,1000,2023-01-25,118.58999633789062
1001,1001,2023-01-26,117.33000183105467
1002,1002,2023-01-27,117.95999908447266
1003,1003,2023-01-30,115.66999816894533
1004,1004,2023-01-31,120.05999755859376
1005,1005,2023-02-01,123.48999786376952
1006,1006,2023-02-02,127.76000213623048
1007,1007,2023-02-03,125.26000213623048
1008,1008,2023-02-06,121.75
1009,1009,2023-02-07,123.4800033569336
1010,1010,2023-02-08,121.0500030517578
1011,1011,2023-02-09,121.47000122070312
1012,1012,2023-02-10,115.7699966430664
1013,1013,2023-02-13,119.75
1014,1014,2023-02-14,117.1500015258789
1015,1015,2023-02-15,118.20999908447266
1016,1016,2023-02-16,116.0199966430664
1017,1017,2023-02-17,113.93000030517578
1018,1018,2023-02-21,107.08999633789062
1019,1019,2023-02-22,107.72000122070312
1020,1020,2023-02-23,107.06999969482422
1021,1021,2023-02-24,104.0
1022,1022,2023-02-27,102.91999816894533
1023,1023,2023-02-28,102.8499984741211
1024,1024,2023-03-01,101.1999969482422
1025,1025,2023-03-02,103.41999816894533
1026,1026,2023-03-03,106.43000030517578
1027,1027,2023-03-06,102.06999969482422
1028,1028,2023-03-07,100.41999816894533
1029,1029,2023-03-08,101.5500030517578
1030,1030,2023-03-09,100.1999969482422
1031,1031,2023-03-10,97.87000274658205
1032,1032,2023-03-13,97.0
1033,1033,2023-03-14,97.16000366210938
1034,1034,2023-03-15,94.54000091552734
1035,1035,2023-03-16,96.48999786376952
1036,1036,2023-03-17,94.3499984741211
1037,1037,2023-03-20,95.06999969482422
1038,1038,2023-03-21,98.75
1039,1039,2023-03-22,94.58000183105467
1040,1040,2023-03-23,95.06999969482422
1041,1041,2023-03-24,95.4000015258789
1042,1042,2023-03-27,95.4499969482422
1043,1043,2023-03-28,96.2300033569336
1044,1044,2023-03-29,96.8000030517578
1045,1045,2023-03-30,96.36000061035156
1046,1046,2023-03-31,100.22000122070312
1047,1047,2023-04-03,99.19000244140624
1048,1048,2023-04-04,95.54000091552734
1049,1049,2023-04-05,93.61000061035156
1050,1050,2023-04-06,92.58999633789062
1051,1051,2023-04-10,94.72000122070312
1052,1052,2023-04-11,100.12000274658205
1053,1053,2023-04-12,97.83000183105467
1054,1054,2023-04-13,98.54000091552734
1055,1055,2023-04-14,97.94000244140624
1056,1056,2023-04-17,99.16999816894533
1057,1057,2023-04-18,98.51000213623048
1058,1058,2023-04-19,98.62000274658205
1059,1059,2023-04-20,97.0999984741211
1060,1060,2023-04-21,96.94000244140624
1061,1061,2023-04-24,98.19000244140624
1062,1062,2023-04-25,95.47000122070312
1063,1063,2023-04-26,94.86000061035156
1064,1064,2023-04-27,98.77999877929688
1065,1065,2023-04-28,105.9000015258789
1066,1066,2023-05-01,103.31999969482422
1067,1067,2023-05-02,101.06999969482422
1068,1068,2023-05-03,101.62999725341795
1069,1069,2023-05-04,99.02999877929688
1070,1070,2023-05-05,100.22000122070312
1071,1071,2023-05-08,99.88999938964844
1072,1072,2023-05-09,98.62999725341795
1073,1073,2023-05-10,97.93000030517578
1074,1074,2023-05-11,97.76000213623048
1075,1075,2023-05-12,94.5
1076,1076,2023-05-15,96.5
1077,1077,2023-05-16,94.1500015258789
1078,1078,2023-05-17,96.66999816894533
1079,1079,2023-05-18,98.48999786376952
1080,1080,2023-05-19,96.56999969482422
1081,1081,2023-05-22,96.80999755859376
1082,1082,2023-05-23,95.73999786376952
1083,1083,2023-05-24,94.13999938964844
1084,1084,2023-05-25,94.61000061035156
1085,1085,2023-05-26,95.0999984741211
1086,1086,2023-05-30,95.05999755859376
1087,1087,2023-05-31,92.04000091552734
1088,1088,2023-06-01,92.41999816894533
1089,1089,2023-06-02,96.68000030517578
1090,1090,2023-06-05,95.76000213623048
1091,1091,2023-06-06,97.93000030517578
1092,1092,2023-06-07,101.20999908447266
1093,1093,2023-06-08,98.0
1094,1094,2023-06-09,95.3499984741211
1095,1095,2023-06-12,96.6500015258789
1096,1096,2023-06-13,98.8000030517578
1097,1097,2023-06-14,98.94000244140624
1098,1098,2023-06-15,101.06999969482422
1099,1099,2023-06-16,100.9000015258789
1100,1100,2023-06-20,100.9000015258789
1101,1101,2023-06-21,100.68000030517578
1102,1102,2023-06-22,98.5199966430664
1103,1103,2023-06-23,97.81999969482422
1104,1104,2023-06-26,99.81999969482422
1105,1105,2023-06-27,103.29000091552734
1106,1106,2023-06-28,102.02999877929688
1107,1107,2023-06-29,103.43000030517578
1108,1108,2023-06-30,103.16000366210938
1109,1109,2023-07-03,103.22000122070312
1110,1110,2023-07-05,100.93000030517578
1111,1111,2023-07-06,99.88999938964844
1112,1112,2023-07-07,103.18000030517578
1113,1113,2023-07-10,107.0999984741211
1114,1114,2023-07-11,110.25
1115,1115,2023-07-12,113.7699966430664
1116,1116,2023-07-13,114.86000061035156
1117,1117,2023-07-14,112.33000183105467
1118,1118,2023-07-17,112.8000030517578
1119,1119,2023-07-18,112.43000030517578
1120,1120,2023-07-19,112.51000213623048
1121,1121,2023-07-20,110.37999725341795
1122,1122,2023-07-21,110.29000091552734
1123,1123,2023-07-24,111.37999725341795
1124,1124,2023-07-25,113.11000061035156
1125,1125,2023-07-26,116.11000061035156
1126,1126,2023-07-27,115.01000213623048
1127,1127,2023-07-28,107.05999755859376
1128,1128,2023-07-31,106.33999633789062
1129,1129,2023-08-01,107.9000015258789
1130,1130,2023-08-02,106.75
1131,1131,2023-08-03,104.12000274658205
1132,1132,2023-08-04,105.29000091552734
1133,1133,2023-08-07,106.11000061035156
1134,1134,2023-08-08,105.81999969482422
1135,1135,2023-08-09,103.80999755859376
1136,1136,2023-08-10,103.06999969482422
1137,1137,2023-08-11,102.4800033569336
1138,1138,2023-08-14,101.5199966430664
1139,1139,2023-08-15,100.05999755859376
1140,1140,2023-08-16,98.86000061035156
1141,1141,2023-08-17,97.29000091552734
1142,1142,2023-08-18,97.61000061035156
1143,1143,2023-08-21,97.18000030517578
1144,1144,2023-08-22,96.66999816894533
1145,1145,2023-08-23,97.5999984741211
1146,1146,2023-08-24,96.4000015258789
1147,1147,2023-08-25,96.06999969482422
1148,1148,2023-08-28,98.11000061035156
1149,1149,2023-08-29,100.6500015258789
1150,1150,2023-08-30,100.69000244140624
1151,1151,2023-08-31,101.38999938964844
1152,1152,2023-09-01,101.77999877929688
1153,1153,2023-09-05,97.33999633789062
1154,1154,2023-09-06,96.22000122070312
1155,1155,2023-09-07,94.36000061035156
1156,1156,2023-09-08,94.08999633789062
1157,1157,2023-09-11,93.41999816894533
1158,1158,2023-09-12,91.98999786376952
1159,1159,2023-09-13,92.18000030517578
1160,1160,2023-09-14,93.79000091552734
1161,1161,2023-09-15,93.62000274658205
1162,1162,2023-09-18,92.11000061035156
1163,1163,2023-09-19,91.75
1164,1164,2023-09-20,91.54000091552734
1165,1165,2023-09-21,89.27999877929688
1166,1166,2023-09-22,86.83999633789062
1167,1167,2023-09-25,86.77999877929688
1168,1168,2023-09-26,84.8499984741211
1169,1169,2023-09-27,83.91999816894531
1170,1170,2023-09-28,85.41999816894531
1171,1171,2023-09-29,85.80999755859375
1172,1172,2023-10-02,84.44000244140625
1173,1173,2023-10-03,81.51000213623047
1174,1174,2023-10-04,81.72000122070312
1175,1175,2023-10-05,81.56999969482422
1176,1176,2023-10-06,81.5
1177,1177,2023-10-09,81.66999816894531
1178,1178,2023-10-10,83.02999877929688
1179,1179,2023-10-11,84.37000274658203
1180,1180,2023-10-12,79.55000305175781
1181,1181,2023-10-13,81.16999816894531
1182,1182,2023-10-16,82.83000183105469
1183,1183,2023-10-17,82.8499984741211
1184,1184,2023-10-18,81.12999725341797
1185,1185,2023-10-19,79.12999725341797
1186,1186,2023-10-20,79.70999908447266
1187,1187,2023-10-23,79.30999755859375
1188,1188,2023-10-24,78.6500015258789
1189,1189,2023-10-25,78.20999908447266
1190,1190,2023-10-26,78.5199966430664
1191,1191,2023-10-27,76.55999755859375
1192,1192,2023-10-30,79.47000122070312
1193,1193,2023-10-31,80.37999725341797
1194,1194,2023-11-01,81.41000366210938
1195,1195,2023-11-02,83.02999877929688
1196,1196,2023-11-03,84.98999786376953
1197,1197,2023-11-06,82.68000030517578
1198,1198,2023-11-07,82.20999908447266
1199,1199,2023-11-08,82.37000274658203
1200,1200,2023-11-09,79.5199966430664
1201,1201,2023-11-10,80.66000366210938
1202,1202,2023-11-13,79.61000061035156
1203,1203,2023-11-14,86.7300033569336
1204,1204,2023-11-15,86.33000183105469
1205,1205,2023-11-16,85.48999786376953
1206,1206,2023-11-17,84.30000305175781
1207,1207,2023-11-20,85.26000213623047
1208,1208,2023-11-21,84.0
1209,1209,2023-11-22,83.62000274658203
1210,1210,2023-11-24,84.0199966430664
1211,1211,2023-11-27,84.27999877929688
1212,1212,2023-11-28,85.83000183105469
1213,1213,2023-11-29,87.80000305175781
1214,1214,2023-11-30,88.30999755859375
1215,1215,2023-12-01,91.93000030517578
1216,1216,2023-12-04,91.88999938964844
1217,1217,2023-12-05,91.68000030517578
1218,1218,2023-12-06,93.4000015258789
1219,1219,2023-12-07,92.58000183105467
1220,1220,2023-12-08,92.3000030517578
1221,1221,2023-12-11,91.95999908447266
1222,1222,2023-12-12,91.08000183105467
1223,1223,2023-12-13,97.58000183105467
1224,1224,2023-12-14,105.75
1225,1225,2023-12-15,105.43000030517578
1226,1226,2023-12-18,103.06999969482422
1227,1227,2023-12-19,104.4800033569336
1228,1228,2023-12-20,102.1500015258789
1229,1229,2023-12-21,102.9499969482422
1230,1230,2023-12-22,103.11000061035156
1231,1231,2023-12-26,102.63999938964844
1232,1232,2023-12-27,103.62000274658205
1233,1233,2023-12-28,104.87000274658205
1234,1234,2023-12-29,103.5
1235,1235,2024-01-02,105.27999877929688
1236,1236,2024-01-03,100.93000030517578
1237,1237,2024-01-04,100.70999908447266
1238,1238,2024-01-05,103.87999725341795
1239,1239,2024-01-08,105.75
1240,1240,2024-01-09,105.47000122070312
1241,1241,2024-01-10,106.33999633789062
1242,1242,2024-01-11,104.45999908447266
1243,1243,2024-01-12,101.8499984741211
1244,1244,2024-01-16,101.5
1245,1245,2024-01-17,99.76000213623048
1246,1246,2024-01-18,100.26000213623048
1247,1247,2024-01-19,99.93000030517578
1248,1248,2024-01-22,100.9499969482422
1249,1249,2024-01-23,97.95999908447266
1250,1250,2024-01-24,97.56999969482422
1251,1251,2024-01-25,99.56999969482422
1252,1252,2024-01-26,100.97000122070312
1253,1253,2024-01-29,103.44000244140624
1254,1254,2024-01-30,103.66999816894533
1255,1255,2024-01-31,104.25
1256,1256,2024-02-01,110.0199966430664
1257,1257,2024-02-02,108.93000030517578
1258,1258,2024-02-05,105.22000122070312
