,Unnamed: 0,Date,NSC
737,737,2022-01-06,282.0379333496094
738,738,2022-01-07,282.19952392578125
739,739,2022-01-10,273.79461669921875
740,740,2022-01-11,272.32098388671875
741,741,2022-01-12,273.9943542480469
742,742,2022-01-13,275.7817687988281
743,743,2022-01-14,274.0893859863281
744,744,2022-01-18,262.2331848144531
745,745,2022-01-19,264.3725280761719
746,746,2022-01-20,265.4658508300781
747,747,2022-01-21,262.813232421875
748,748,2022-01-24,262.7086486816406
749,749,2022-01-25,261.282470703125
750,750,2022-01-26,255.7869873046875
751,751,2022-01-27,256.4715270996094
752,752,2022-01-28,258.6012878417969
753,753,2022-01-31,258.6012878417969
754,754,2022-02-01,260.8927001953125
755,755,2022-02-02,266.2930603027344
756,756,2022-02-03,263.4089660644531
757,757,2022-02-04,258.251953125
758,758,2022-02-07,252.15904235839844
759,759,2022-02-08,257.8699035644531
760,760,2022-02-09,261.6326599121094
761,761,2022-02-10,260.0760192871094
762,762,2022-02-11,255.18637084960935
763,763,2022-02-14,260.0186767578125
764,764,2022-02-15,262.7500305175781
765,765,2022-02-16,264.306640625
766,766,2022-02-17,260.9354858398437
767,767,2022-02-18,258.0609436035156
768,768,2022-02-22,246.72506713867188
769,769,2022-02-23,242.24610900878903
770,770,2022-02-24,242.6089782714844
771,771,2022-02-25,248.71145629882807
772,772,2022-02-28,244.9773712158203
773,773,2022-03-01,243.5926513671875
774,774,2022-03-02,257.10595703125
775,775,2022-03-03,259.76080322265625
776,776,2022-03-04,271.7652587890625
777,777,2022-03-07,265.7868347167969
778,778,2022-03-08,253.7156524658203
779,779,2022-03-09,251.92025756835935
780,780,2022-03-10,257.70758056640625
781,781,2022-03-11,255.3105010986328
782,782,2022-03-14,254.11676025390625
783,783,2022-03-15,255.99807739257807
784,784,2022-03-16,261.0214538574219
785,785,2022-03-17,262.0433349609375
786,786,2022-03-18,262.4634704589844
787,787,2022-03-21,265.6341247558594
788,788,2022-03-22,266.3981018066406
789,789,2022-03-23,264.7555236816406
790,790,2022-03-24,266.9710693359375
791,791,2022-03-25,270.609619140625
792,792,2022-03-28,271.8129577636719
793,793,2022-03-29,272.8061828613281
794,794,2022-03-30,276.1390991210937
795,795,2022-03-31,272.38592529296875
796,796,2022-04-01,253.8780059814453
797,797,2022-04-04,254.89031982421875
798,798,2022-04-05,250.44956970214844
799,799,2022-04-06,245.3689422607422
800,800,2022-04-07,247.0210876464844
801,801,2022-04-08,246.53402709960935
802,802,2022-04-11,244.29933166503903
803,803,2022-04-12,247.0783843994141
804,804,2022-04-13,249.18896484375
805,805,2022-04-14,251.22314453125
806,806,2022-04-18,250.6978302001953
807,807,2022-04-19,252.94210815429688
808,808,2022-04-20,255.8549041748047
809,809,2022-04-21,257.67889404296875
810,810,2022-04-22,246.95425415039065
811,811,2022-04-25,248.05247497558597
812,812,2022-04-26,243.1819610595703
813,813,2022-04-27,250.7169342041016
814,814,2022-04-28,253.88758850097656
815,815,2022-04-29,246.27622985839844
816,816,2022-05-02,245.06332397460935
817,817,2022-05-03,244.55718994140625
818,818,2022-05-04,252.76068115234372
819,819,2022-05-05,246.46632385253903
820,820,2022-05-06,245.3821258544922
821,821,2022-05-09,239.39483642578125
822,822,2022-05-10,235.7967071533203
823,823,2022-05-11,236.5547332763672
824,824,2022-05-12,236.0941619873047
825,825,2022-05-13,239.2221527099609
826,826,2022-05-16,237.09207153320312
827,827,2022-05-17,241.5057678222656
828,828,2022-05-18,227.94805908203125
829,829,2022-05-19,218.79440307617188
830,830,2022-05-20,219.5908050537109
831,831,2022-05-23,223.36163330078125
832,832,2022-05-24,222.90106201171875
833,833,2022-05-25,223.18893432617188
834,834,2022-05-26,227.11325073242188
835,835,2022-05-27,231.26788330078125
836,836,2022-05-31,229.9533843994141
837,837,2022-06-01,232.14105224609372
838,838,2022-06-02,236.8137969970703
839,839,2022-06-03,234.7509002685547
840,840,2022-06-06,234.77005004882807
841,841,2022-06-07,239.2989044189453
842,842,2022-06-08,232.97581481933597
843,843,2022-06-09,227.83290100097656
844,844,2022-06-10,220.070556640625
845,845,2022-06-13,214.03530883789065
846,846,2022-06-14,213.7858428955078
847,847,2022-06-15,215.4073944091797
848,848,2022-06-16,213.7666473388672
849,849,2022-06-17,212.5000915527344
850,850,2022-06-21,215.1195526123047
851,851,2022-06-22,215.06198120117188
852,852,2022-06-23,212.71121215820312
853,853,2022-06-24,221.0972137451172
854,854,2022-06-27,218.50657653808597
855,855,2022-06-28,217.22085571289065
856,856,2022-06-29,217.93087768554688
857,857,2022-06-30,218.0843811035156
858,858,2022-07-01,219.2933807373047
859,859,2022-07-05,215.10032653808597
860,860,2022-07-06,216.59719848632807
861,861,2022-07-07,219.4852600097656
862,862,2022-07-08,217.03854370117188
863,863,2022-07-11,216.4340667724609
864,864,2022-07-12,213.35406494140625
865,865,2022-07-13,212.5000915527344
866,866,2022-07-14,212.7207946777344
867,867,2022-07-15,218.66009521484372
868,868,2022-07-18,219.78268432617188
869,869,2022-07-19,226.6239318847656
870,870,2022-07-20,228.23590087890625
871,871,2022-07-21,232.30416870117188
872,872,2022-07-22,233.25408935546875
873,873,2022-07-25,236.900146484375
874,874,2022-07-26,234.7028961181641
875,875,2022-07-27,233.38839721679688
876,876,2022-07-28,234.9139862060547
877,877,2022-07-29,240.9972076416016
878,878,2022-08-01,242.7626953125
879,879,2022-08-02,237.97479248046875
880,880,2022-08-03,240.16246032714844
881,881,2022-08-04,240.7669219970703
882,882,2022-08-05,242.0493927001953
883,883,2022-08-08,240.81517028808597
884,884,2022-08-09,240.429443359375
885,885,2022-08-10,248.3653259277344
886,886,2022-08-11,250.9110107421875
887,887,2022-08-12,252.48277282714844
888,888,2022-08-15,247.87356567382807
889,889,2022-08-16,248.40386962890625
890,890,2022-08-17,248.5871124267578
891,891,2022-08-18,249.3585357666016
892,892,2022-08-19,246.61036682128903
893,893,2022-08-22,247.7289276123047
894,894,2022-08-23,249.06922912597656
895,895,2022-08-24,250.53494262695312
896,896,2022-08-25,253.5916290283203
897,897,2022-08-26,243.94900512695312
898,898,2022-08-29,242.84976196289065
899,899,2022-08-30,236.0227813720703
900,900,2022-08-31,234.44137573242188
901,901,2022-09-01,232.51284790039065
902,902,2022-09-02,230.70965576171875
903,903,2022-09-06,231.33644104003903
904,904,2022-09-07,234.52818298339844
905,905,2022-09-08,237.1413116455078
906,906,2022-09-09,240.9212188720703
907,907,2022-09-12,241.6251220703125
908,908,2022-09-13,234.6053009033203
909,909,2022-09-14,229.5332794189453
910,910,2022-09-15,230.323974609375
911,911,2022-09-16,225.61834716796875
912,912,2022-09-19,227.65293884277344
913,913,2022-09-20,221.38526916503903
914,914,2022-09-21,219.7460021972656
915,915,2022-09-22,216.6796417236328
916,916,2022-09-23,209.8719482421875
917,917,2022-09-26,207.085205078125
918,918,2022-09-27,206.19808959960935
919,919,2022-09-28,208.9751892089844
920,920,2022-09-29,206.8827362060547
921,921,2022-09-30,202.15782165527344
922,922,2022-10-03,209.0523223876953
923,923,2022-10-04,215.19467163085935
924,924,2022-10-05,213.12152099609372
925,925,2022-10-06,211.106201171875
926,926,2022-10-07,206.90200805664065
927,927,2022-10-10,204.65528869628903
928,928,2022-10-11,205.1856384277344
929,929,2022-10-12,203.76817321777344
930,930,2022-10-13,207.9048614501953
931,931,2022-10-14,205.86062622070312
932,932,2022-10-17,211.27012634277344
933,933,2022-10-18,214.39434814453125
934,934,2022-10-19,209.84298706054688
935,935,2022-10-20,197.54864501953125
936,936,2022-10-21,200.6053466796875
937,937,2022-10-24,205.6099090576172
938,938,2022-10-25,208.0591278076172
939,939,2022-10-26,214.18218994140625
940,940,2022-10-27,215.5996551513672
941,941,2022-10-28,220.95132446289065
942,942,2022-10-31,219.9196014404297
943,943,2022-11-01,221.7709808349609
944,944,2022-11-02,217.344970703125
945,945,2022-11-03,220.30226135253903
946,946,2022-11-04,226.69190979003903
947,947,2022-11-07,228.4662933349609
948,948,2022-11-08,229.1352996826172
949,949,2022-11-09,223.531005859375
950,950,2022-11-10,235.59280395507807
951,951,2022-11-11,243.2817230224609
952,952,2022-11-14,244.02828979492188
953,953,2022-11-15,240.59593200683597
954,954,2022-11-16,242.1278839111328
955,955,2022-11-17,238.0943756103516
956,956,2022-11-18,239.2578887939453
957,957,2022-11-21,241.681884765625
958,958,2022-11-22,243.4659576416016
959,959,2022-11-23,243.47564697265625
960,960,2022-11-25,244.6488494873047
961,961,2022-11-28,240.9934539794922
962,962,2022-11-29,245.65724182128903
963,963,2022-11-30,248.70176696777344
964,964,2022-12-01,248.5660095214844
965,965,2022-12-02,246.3456573486328
966,966,2022-12-05,239.7911376953125
967,967,2022-12-06,235.17588806152344
968,968,2022-12-07,234.206298828125
969,969,2022-12-08,238.20101928710935
970,970,2022-12-09,236.6302795410156
971,971,2022-12-12,245.35665893554688
972,972,2022-12-13,250.0882873535156
973,973,2022-12-14,250.56341552734372
974,974,2022-12-15,244.6197509765625
975,975,2022-12-16,242.98114013671875
976,976,2022-12-19,239.4906005859375
977,977,2022-12-20,235.5346221923828
978,978,2022-12-21,239.1996917724609
979,979,2022-12-22,237.9877166748047
980,980,2022-12-23,239.97540283203125
981,981,2022-12-27,241.9339904785156
982,982,2022-12-28,238.3173828125
983,983,2022-12-29,240.66380310058597
984,984,2022-12-30,238.9282073974609
985,985,2023-01-03,240.16929626464844
986,986,2023-01-04,243.2720184326172
987,987,2023-01-05,239.95599365234372
988,988,2023-01-06,248.01333618164065
989,989,2023-01-09,246.50076293945312
990,990,2023-01-10,246.9080047607422
991,991,2023-01-11,248.3527069091797
992,992,2023-01-12,246.44259643554688
993,993,2023-01-13,247.37339782714844
994,994,2023-01-17,248.8569183349609
995,995,2023-01-18,246.9274139404297
996,996,2023-01-19,242.2830352783203
997,997,2023-01-20,245.9481201171875
998,998,2023-01-23,248.6436004638672
999,999,2023-01-24,248.1006317138672
1000,1000,2023-01-25,235.58311462402344
1001,1001,2023-01-26,233.84751892089844
1002,1002,2023-01-27,231.54959106445312
1003,1003,2023-01-30,230.9678192138672
1004,1004,2023-01-31,238.33676147460935
1005,1005,2023-02-01,241.22618103027344
1006,1006,2023-02-02,248.4403381347656
1007,1007,2023-02-03,245.7886505126953
1008,1008,2023-02-06,240.2707977294922
1009,1009,2023-02-07,241.4503936767578
1010,1010,2023-02-08,240.42677307128903
1011,1011,2023-02-09,232.9786376953125
1012,1012,2023-02-10,236.51747131347656
1013,1013,2023-02-13,233.69029235839844
1014,1014,2023-02-14,229.37155151367188
1015,1015,2023-02-15,232.3059539794922
1016,1016,2023-02-16,224.24362182617188
1017,1017,2023-02-17,222.4205780029297
1018,1018,2023-02-21,218.91099548339844
1019,1019,2023-02-22,216.4152984619141
1020,1020,2023-02-23,218.23831176757807
1021,1021,2023-02-24,219.1254730224609
1022,1022,2023-02-27,219.6519012451172
1023,1023,2023-02-28,219.1742248535156
1024,1024,2023-03-01,219.74940490722656
1025,1025,2023-03-02,222.8690490722656
1026,1026,2023-03-03,222.6545867919922
1027,1027,2023-03-06,216.83448791503903
1028,1028,2023-03-07,209.77630615234372
1029,1029,2023-03-08,210.8779144287109
1030,1030,2023-03-09,207.85577392578125
1031,1031,2023-03-10,205.1650848388672
1032,1032,2023-03-13,202.41590881347656
1033,1033,2023-03-14,202.8546142578125
1034,1034,2023-03-15,200.0274200439453
1035,1035,2023-03-16,202.23069763183597
1036,1036,2023-03-17,198.7795562744141
1037,1037,2023-03-20,200.17367553710935
1038,1038,2023-03-21,200.2321319580078
1039,1039,2023-03-22,195.5429534912109
1040,1040,2023-03-23,194.4120635986328
1041,1041,2023-03-24,195.23097229003903
1042,1042,2023-03-27,197.83392333984372
1043,1043,2023-03-28,199.4522399902344
1044,1044,2023-03-29,202.0454559326172
1045,1045,2023-03-30,203.59552001953125
1046,1046,2023-03-31,206.67616271972656
1047,1047,2023-04-03,203.5370330810547
1048,1048,2023-04-04,199.8714599609375
1049,1049,2023-04-05,197.9411773681641
1050,1050,2023-04-06,200.2516632080078
1051,1051,2023-04-10,197.2294921875
1052,1052,2023-04-11,200.6513671875
1053,1053,2023-04-12,201.13882446289065
1054,1054,2023-04-13,201.7822113037109
1055,1055,2023-04-14,202.3769073486328
1056,1056,2023-04-17,204.44366455078125
1057,1057,2023-04-18,204.42417907714844
1058,1058,2023-04-19,204.5703887939453
1059,1059,2023-04-20,206.5006866455078
1060,1060,2023-04-21,206.29595947265625
1061,1061,2023-04-24,206.58840942382807
1062,1062,2023-04-25,201.918701171875
1063,1063,2023-04-26,195.97190856933597
1064,1064,2023-04-27,195.8159027099609
1065,1065,2023-04-28,197.9314117431641
1066,1066,2023-05-01,203.3712921142578
1067,1067,2023-05-02,198.7698211669922
1068,1068,2023-05-03,197.88265991210935
1069,1069,2023-05-04,200.1399383544922
1070,1070,2023-05-05,204.8409118652344
1071,1071,2023-05-08,203.23138427734372
1072,1072,2023-05-09,204.4287109375
1073,1073,2023-05-10,204.6249847412109
1074,1074,2023-05-11,206.4013671875
1075,1075,2023-05-12,207.97161865234372
1076,1076,2023-05-15,208.96286010742188
1077,1077,2023-05-16,208.51141357421875
1078,1078,2023-05-17,210.9845733642578
1079,1079,2023-05-18,212.1524658203125
1080,1080,2023-05-19,213.6932830810547
1081,1081,2023-05-22,214.1839904785156
1082,1082,2023-05-23,210.0227813720703
1083,1083,2023-05-24,207.05889892578125
1084,1084,2023-05-25,207.29444885253903
1085,1085,2023-05-26,206.65655517578125
1086,1086,2023-05-30,207.2650146484375
1087,1087,2023-05-31,204.31092834472656
1088,1088,2023-06-01,208.26605224609372
1089,1089,2023-06-02,211.8580322265625
1090,1090,2023-06-05,210.36627197265625
1091,1091,2023-06-06,208.2562255859375
1092,1092,2023-06-07,214.10548400878903
1093,1093,2023-06-08,213.5656890869141
1094,1094,2023-06-09,212.16226196289065
1095,1095,2023-06-12,211.92672729492188
1096,1096,2023-06-13,214.20361328125
1097,1097,2023-06-14,217.2852478027344
1098,1098,2023-06-15,219.1499481201172
1099,1099,2023-06-16,219.97433471679688
1100,1100,2023-06-20,216.3038330078125
1101,1101,2023-06-21,216.6865692138672
1102,1102,2023-06-22,216.0192413330078
1103,1103,2023-06-23,213.94842529296875
1104,1104,2023-06-26,217.72689819335935
1105,1105,2023-06-27,218.453125
1106,1106,2023-06-28,219.01254272460935
1107,1107,2023-06-29,221.78013610839844
1108,1108,2023-06-30,222.54562377929688
1109,1109,2023-07-03,224.62625122070312
1110,1110,2023-07-05,222.9676513671875
1111,1111,2023-07-06,222.98727416992188
1112,1112,2023-07-07,222.50637817382807
1113,1113,2023-07-10,224.67530822753903
1114,1114,2023-07-11,227.70790100097656
1115,1115,2023-07-12,226.67739868164065
1116,1116,2023-07-13,229.1800079345703
1117,1117,2023-07-14,230.4165954589844
1118,1118,2023-07-17,228.8463134765625
1119,1119,2023-07-18,230.7698974609375
1120,1120,2023-07-19,232.9976959228516
1121,1121,2023-07-20,233.0762176513672
1122,1122,2023-07-21,228.67947387695312
1123,1123,2023-07-24,230.99560546875
1124,1124,2023-07-25,232.77197265625
1125,1125,2023-07-26,232.5266265869141
1126,1126,2023-07-27,230.96617126464844
1127,1127,2023-07-28,232.2616424560547
1128,1128,2023-07-31,229.2487030029297
1129,1129,2023-08-01,229.6216278076172
1130,1130,2023-08-02,225.9413299560547
1131,1131,2023-08-03,224.37168884277344
1132,1132,2023-08-04,221.7654571533203
1133,1133,2023-08-07,221.4100646972656
1134,1134,2023-08-08,216.77020263671875
1135,1135,2023-08-09,215.2104339599609
1136,1136,2023-08-10,214.70697021484372
1137,1137,2023-08-11,213.14718627929688
1138,1138,2023-08-14,212.67330932617188
1139,1139,2023-08-15,206.17752075195312
1140,1140,2023-08-16,204.9830017089844
1141,1141,2023-08-17,205.82211303710935
1142,1142,2023-08-18,209.3957977294922
1143,1143,2023-08-21,207.40164184570312
1144,1144,2023-08-22,206.04917907714844
1145,1145,2023-08-23,207.90513610839844
1146,1146,2023-08-24,205.89122009277344
1147,1147,2023-08-25,207.9544677734375
1148,1148,2023-08-28,208.4974365234375
1149,1149,2023-08-29,205.07183837890625
1150,1150,2023-08-30,206.7500915527344
1151,1151,2023-08-31,202.3866424560547
1152,1152,2023-09-01,203.73912048339844
1153,1153,2023-09-05,198.51681518554688
1154,1154,2023-09-06,195.8809814453125
1155,1155,2023-09-07,193.67950439453125
1156,1156,2023-09-08,193.1365509033203
1157,1157,2023-09-11,193.4623260498047
1158,1158,2023-09-12,196.0093231201172
1159,1159,2023-09-13,198.1614227294922
1160,1160,2023-09-14,203.9563140869141
1161,1161,2023-09-15,201.419189453125
1162,1162,2023-09-18,201.51791381835935
1163,1163,2023-09-19,199.32632446289065
1164,1164,2023-09-20,202.6630706787109
1165,1165,2023-09-21,198.70437622070312
1166,1166,2023-09-22,199.9087677001953
1167,1167,2023-09-25,200.28390502929688
1168,1168,2023-09-26,195.7328948974609
1169,1169,2023-09-27,193.70913696289065
1170,1170,2023-09-28,194.8542938232422
1171,1171,2023-09-29,194.4100341796875
1172,1172,2023-10-02,189.04953002929688
1173,1173,2023-10-03,189.95774841308597
1174,1174,2023-10-04,190.4908447265625
1175,1175,2023-10-05,188.24989318847656
1176,1176,2023-10-06,189.0594024658203
1177,1177,2023-10-09,193.24514770507807
1178,1178,2023-10-10,198.2404022216797
1179,1179,2023-10-11,199.4151611328125
1180,1180,2023-10-12,198.40821838378903
1181,1181,2023-10-13,198.3687286376953
1182,1182,2023-10-16,204.89414978027344
1183,1183,2023-10-17,205.1705780029297
1184,1184,2023-10-18,200.8367462158203
1185,1185,2023-10-19,197.5296173095703
1186,1186,2023-10-20,199.11900329589844
1187,1187,2023-10-23,194.3804168701172
1188,1188,2023-10-24,193.7288818359375
1189,1189,2023-10-25,183.41259765625
1190,1190,2023-10-26,182.92886352539065
1191,1191,2023-10-27,182.1687164306641
1192,1192,2023-10-30,185.16981506347656
1193,1193,2023-10-31,188.34860229492188
1194,1194,2023-11-01,187.75628662109372
1195,1195,2023-11-02,190.7589569091797
1196,1196,2023-11-03,193.4434509277344
1197,1197,2023-11-06,194.15933227539065
1198,1198,2023-11-07,193.2843780517578
1199,1199,2023-11-08,193.6920166015625
1200,1200,2023-11-09,192.69776916503903
1201,1201,2023-11-10,195.75015258789065
1202,1202,2023-11-13,197.92758178710935
1203,1203,2023-11-14,202.94859313964844
1204,1204,2023-11-15,205.82200622558597
1205,1205,2023-11-16,207.14437866210935
1206,1206,2023-11-17,209.8288726806641
1207,1207,2023-11-20,210.90267944335935
1208,1208,2023-11-21,211.8770751953125
1209,1209,2023-11-22,212.6824188232422
1210,1210,2023-11-24,214.6212310791016
1211,1211,2023-11-27,210.6640625
1212,1212,2023-11-28,211.1810760498047
1213,1213,2023-11-29,213.845703125
1214,1214,2023-11-30,216.9080352783203
1215,1215,2023-12-01,225.1703338623047
1216,1216,2023-12-04,226.72137451171875
1217,1217,2023-12-05,222.62503051757807
1218,1218,2023-12-06,226.77110290527344
1219,1219,2023-12-07,226.0850524902344
1220,1220,2023-12-08,219.73171997070312
1221,1221,2023-12-11,220.4774169921875
1222,1222,2023-12-12,220.99444580078125
1223,1223,2023-12-13,226.3037872314453
1224,1224,2023-12-14,232.42845153808597
1225,1225,2023-12-15,230.9370574951172
1226,1226,2023-12-18,230.8575134277344
1227,1227,2023-12-19,232.279296875
1228,1228,2023-12-20,228.4613342285156
1229,1229,2023-12-21,233.07470703125
1230,1230,2023-12-22,232.77642822265625
1231,1231,2023-12-26,234.9836883544922
1232,1232,2023-12-27,234.1783447265625
1233,1233,2023-12-28,235.172607421875
1234,1234,2023-12-29,235.02346801757807
1235,1235,2024-01-02,234.3076019287109
1236,1236,2024-01-03,231.63304138183597
1237,1237,2024-01-04,229.69422912597656
1238,1238,2024-01-05,227.7057037353516
1239,1239,2024-01-08,228.39175415039065
1240,1240,2024-01-09,226.3435516357422
1241,1241,2024-01-10,227.53668212890625
1242,1242,2024-01-11,225.29959106445312
1243,1243,2024-01-12,228.2127685546875
1244,1244,2024-01-16,227.7752990722656
1245,1245,2024-01-17,224.84222412109372
1246,1246,2024-01-18,232.9156188964844
1247,1247,2024-01-19,232.7068328857422
1248,1248,2024-01-22,238.7618865966797
1249,1249,2024-01-23,240.1737365722656
1250,1250,2024-01-24,235.7095184326172
1251,1251,2024-01-25,236.4850311279297
1252,1252,2024-01-26,232.9156188964844
1253,1253,2024-01-29,237.0418243408203
1254,1254,2024-01-30,235.4907684326172
1255,1255,2024-01-31,233.8900146484375
1256,1256,2024-02-01,255.22999572753903
1257,1257,2024-02-02,251.0800018310547
1258,1258,2024-02-05,250.410400390625
