,Unnamed: 0,Date,BRO
637,637,2021-08-16,55.406532287597656
638,638,2021-08-17,55.59324645996094
639,639,2021-08-18,55.74065399169922
640,640,2021-08-19,55.87824249267578
641,641,2021-08-20,56.76269912719727
642,642,2021-08-23,56.7234001159668
643,643,2021-08-24,56.68407440185547
644,644,2021-08-25,56.86097717285156
645,645,2021-08-26,56.61529541015625
646,646,2021-08-27,57.14596176147461
647,647,2021-08-30,57.02803421020508
648,648,2021-08-31,57.04768753051758
649,649,2021-09-01,57.45061492919922
650,650,2021-09-02,57.71595001220703
651,651,2021-09-03,57.922325134277344
652,652,2021-09-07,57.12631607055664
653,653,2021-09-08,57.55870819091797
654,654,2021-09-09,57.42113494873047
655,655,2021-09-10,56.77252960205078
656,656,2021-09-13,56.458045959472656
657,657,2021-09-14,55.13136291503906
658,658,2021-09-15,56.48753356933594
659,659,2021-09-16,56.46788024902344
660,660,2021-09-17,56.0256462097168
661,661,2021-09-20,55.36721420288086
662,662,2021-09-21,55.65220642089844
663,663,2021-09-22,56.40891647338867
664,664,2021-09-23,56.48753356933594
665,665,2021-09-24,57.09683227539063
666,666,2021-09-27,56.330299377441406
667,667,2021-09-28,54.82672119140625
668,668,2021-09-29,55.25910949707031
669,669,2021-09-30,54.49258804321289
670,670,2021-10-01,56.605464935302734
671,671,2021-10-04,56.19271469116211
672,672,2021-10-05,57.12631607055664
673,673,2021-10-06,57.78473663330078
674,674,2021-10-07,58.423526763916016
675,675,2021-10-08,58.95419692993164
676,676,2021-10-11,59.2097053527832
677,677,2021-10-12,59.70107650756836
678,678,2021-10-13,60.565879821777344
679,679,2021-10-14,62.03997802734375
680,680,2021-10-15,63.209434509277344
681,681,2021-10-18,62.90478897094727
682,682,2021-10-19,62.98340606689453
683,683,2021-10-20,63.455116271972656
684,684,2021-10-21,64.49681854248047
685,685,2021-10-22,65.34196472167969
686,686,2021-10-25,65.31248474121094
687,687,2021-10-26,62.796688079833984
688,688,2021-10-27,61.568267822265625
689,689,2021-10-28,61.86308670043945
690,690,2021-10-29,62.02032852172852
691,691,2021-11-01,60.80174255371094
692,692,2021-11-02,61.74967956542969
693,693,2021-11-03,60.85390090942383
694,694,2021-11-04,60.56843566894531
695,695,2021-11-05,61.001556396484375
696,696,2021-11-08,61.72999954223633
697,697,2021-11-09,62.02530288696289
698,698,2021-11-10,62.20249557495117
699,699,2021-11-11,62.69467544555664
700,700,2021-11-12,63.5117073059082
701,701,2021-11-15,63.29515075683594
702,702,2021-11-16,63.91530227661133
703,703,2021-11-17,63.70858001708984
704,704,2021-11-18,63.13764572143555
705,705,2021-11-19,63.53139877319336
706,706,2021-11-22,64.25982666015625
707,707,2021-11-23,64.78156280517578
708,708,2021-11-24,65.30326843261719
709,709,2021-11-26,63.74795913696289
710,710,2021-11-29,64.38780975341797
711,711,2021-11-30,63.403438568115234
712,712,2021-12-01,62.69467544555664
713,713,2021-12-02,64.84060668945312
714,714,2021-12-03,64.19093322753906
715,715,2021-12-06,64.86029815673828
716,716,2021-12-07,66.00218200683594
717,717,2021-12-08,66.6223373413086
718,718,2021-12-09,66.01202392578125
719,719,2021-12-10,66.15966033935547
720,720,2021-12-13,65.90373229980469
721,721,2021-12-14,65.91357421875
722,722,2021-12-15,66.99639129638672
723,723,2021-12-16,66.18919372558594
724,724,2021-12-17,64.84060668945312
725,725,2021-12-20,64.91936492919922
726,726,2021-12-21,65.45092010498047
727,727,2021-12-22,66.51405334472656
728,728,2021-12-23,66.96685791015625
729,729,2021-12-27,68.37450408935547
730,730,2021-12-28,68.25637817382812
731,731,2021-12-29,68.73873138427734
732,732,2021-12-30,68.71903228759766
733,733,2021-12-31,69.18170166015625
734,734,2022-01-03,67.71498107910156
