,Unnamed: 0.1,Unnamed: 0,Date,V,V_6m,V_12m
761,761,761,2022-02-10,222.49375915527344,231.8117218017578,198.9039306640625
762,762,762,2022-02-11,221.6061248779297,227.99118041992188,202.7146148681641
763,763,763,2022-02-14,222.24717712402344,224.8894500732422,202.9903106689453
764,764,764,2022-02-15,224.6931610107422,223.6782989501953,224.5054168701172
765,765,765,2022-02-16,225.67947387695312,224.4463653564453,222.70347595214844
766,766,766,2022-02-17,221.52720642089844,227.3314514160156,228.79861450195312
767,767,767,2022-02-18,219.6335601806641,222.49375915527344,231.8117218017578
768,768,768,2022-02-22,218.28240966796875,221.6061248779297,227.99118041992188
769,769,769,2022-02-23,212.986068725586,222.24717712402344,224.8894500732422
770,770,770,2022-02-24,214.31753540039065,224.6931610107422,223.6782989501953
771,771,771,2022-02-25,216.2605133056641,225.67947387695312,224.4463653564453
772,772,772,2022-02-28,213.1537475585937,221.52720642089844,227.3314514160156
773,773,773,2022-03-01,206.1018829345703,219.6335601806641,222.49375915527344
774,774,774,2022-03-02,205.6185760498047,218.28240966796875,221.6061248779297
775,775,775,2022-03-03,204.38575744628903,212.986068725586,222.24717712402344
776,776,776,2022-03-04,197.54098510742188,214.31753540039065,224.6931610107422
777,777,777,2022-03-07,188.0826416015625,216.2605133056641,225.67947387695312
778,778,778,2022-03-08,189.07876586914065,213.1537475585937,221.52720642089844
779,779,779,2022-03-09,197.01828002929688,206.1018829345703,219.6335601806641
780,780,780,2022-03-10,195.2528533935547,205.6185760498047,218.28240966796875
781,781,781,2022-03-11,194.01014709472656,204.38575744628903,212.986068725586
782,782,782,2022-03-14,197.58045959472656,197.54098510742188,214.31753540039065
783,783,783,2022-03-15,203.31069946289065,188.0826416015625,216.2605133056641
784,784,784,2022-03-16,208.96206665039065,189.07876586914065,213.1537475585937
785,785,785,2022-03-17,210.52037048339844,197.01828002929688,206.1018829345703
786,786,786,2022-03-18,216.1027069091797,195.2528533935547,205.6185760498047
787,787,787,2022-03-21,214.06109619140625,194.01014709472656,204.38575744628903
788,788,788,2022-03-22,215.4714813232422,197.58045959472656,197.54098510742188
789,789,789,2022-03-23,211.7334899902344,203.31069946289065,188.0826416015625
790,790,790,2022-03-24,214.3274078369141,208.96206665039065,189.07876586914065
791,791,791,2022-03-25,215.43202209472656,210.52037048339844,197.01828002929688
792,792,792,2022-03-28,217.7399139404297,216.1027069091797,195.2528533935547
793,793,793,2022-03-29,224.9890289306641,214.06109619140625,194.01014709472656
794,794,794,2022-03-30,220.8762664794922,215.4714813232422,197.58045959472656
795,795,795,2022-03-31,218.7262115478516,211.7334899902344,203.31069946289065
796,796,796,2022-04-01,223.2531890869141,214.3274078369141,208.96206665039065
797,797,797,2022-04-04,224.6142425537109,215.43202209472656,210.52037048339844
798,798,798,2022-04-05,222.9869079589844,217.7399139404297,216.1027069091797
799,799,799,2022-04-06,216.0040740966797,224.9890289306641,214.06109619140625
800,800,800,2022-04-07,213.18331909179688,220.8762664794922,215.4714813232422
801,801,801,2022-04-08,214.0019378662109,218.7262115478516,211.7334899902344
802,802,802,2022-04-11,211.80255126953125,223.2531890869141,214.3274078369141
803,803,803,2022-04-12,208.4985198974609,224.6142425537109,215.43202209472656
804,804,804,2022-04-13,210.3428497314453,222.9869079589844,217.7399139404297
805,805,805,2022-04-14,209.8694305419922,216.0040740966797,224.9890289306641
806,806,806,2022-04-18,210.2442321777344,213.18331909179688,220.8762664794922
807,807,807,2022-04-19,212.739501953125,214.0019378662109,218.7262115478516
808,808,808,2022-04-20,214.8008270263672,211.80255126953125,223.2531890869141
809,809,809,2022-04-21,213.4792022705078,208.4985198974609,224.6142425537109
810,810,810,2022-04-22,205.31288146972656,210.3428497314453,222.9869079589844
811,811,811,2022-04-25,207.06838989257807,209.8694305419922,216.0040740966797
812,812,812,2022-04-26,198.3398895263672,210.2442321777344,213.18331909179688
813,813,813,2022-04-27,211.1713256835937,212.739501953125,214.0019378662109
814,814,814,2022-04-28,217.63140869140625,214.8008270263672,211.80255126953125
815,815,815,2022-04-29,210.2047882080078,213.4792022705078,208.4985198974609
816,816,816,2022-05-02,208.62673950195312,205.31288146972656,210.3428497314453
817,817,817,2022-05-03,205.697494506836,207.06838989257807,209.8694305419922
818,818,818,2022-05-04,211.57571411132807,198.3398895263672,210.2442321777344
819,819,819,2022-05-05,202.423080444336,211.1713256835937,212.739501953125
820,820,820,2022-05-06,200.0362701416016,217.63140869140625,214.8008270263672
821,821,821,2022-05-09,190.35107421875,210.2047882080078,213.4792022705078
822,822,822,2022-05-10,190.9231109619141,208.62673950195312,205.31288146972656
823,823,823,2022-05-11,194.0200042724609,205.697494506836,207.06838989257807
824,824,824,2022-05-12,191.67312622070312,211.57571411132807,198.3398895263672
825,825,825,2022-05-13,196.870834350586,202.423080444336,211.1713256835937
826,826,826,2022-05-16,195.46766662597656,200.0362701416016,217.63140869140625
827,827,827,2022-05-17,201.5843505859375,190.35107421875,210.2047882080078
828,828,828,2022-05-18,197.62185668945312,190.9231109619141,208.62673950195312
829,829,829,2022-05-19,195.03286743164065,194.0200042724609,205.697494506836
830,830,830,2022-05-20,196.67323303222656,191.67312622070312,211.57571411132807
831,831,831,2022-05-23,205.1022186279297,196.870834350586,202.423080444336
832,832,832,2022-05-24,200.2305603027344,195.46766662597656,200.0362701416016
833,833,833,2022-05-25,201.4262542724609,201.5843505859375,190.35107421875
834,834,834,2022-05-26,206.0804748535156,197.62185668945312,190.9231109619141
835,835,835,2022-05-27,210.35922241210932,195.03286743164065,194.0200042724609
836,836,836,2022-05-31,209.65760803222656,196.67323303222656,191.67312622070312
837,837,837,2022-06-01,207.4441375732422,205.1022186279297,196.870834350586
838,838,838,2022-06-02,212.50352478027344,200.2305603027344,195.46766662597656
839,839,839,2022-06-03,210.13194274902344,201.4262542724609,201.5843505859375
840,840,840,2022-06-06,210.41848754882807,206.0804748535156,197.62185668945312
841,841,841,2022-06-07,211.9600372314453,210.35922241210932,195.03286743164065
842,842,842,2022-06-08,210.97189331054688,209.65760803222656,196.67323303222656
843,843,843,2022-06-09,203.6693725585937,207.4441375732422,205.1022186279297
844,844,844,2022-06-10,197.14752197265625,212.50352478027344,200.2305603027344
845,845,845,2022-06-13,189.98336791992188,210.13194274902344,201.4262542724609
846,846,846,2022-06-14,191.2284698486328,210.41848754882807,206.0804748535156
847,847,847,2022-06-15,193.83718872070312,211.9600372314453,210.35922241210932
848,848,848,2022-06-16,186.8114013671875,210.97189331054688,209.65760803222656
849,849,849,2022-06-17,187.760009765625,203.6693725585937,207.4441375732422
850,850,850,2022-06-21,192.08816528320312,197.14752197265625,212.50352478027344
851,851,851,2022-06-22,191.52491760253903,189.98336791992188,210.13194274902344
852,852,852,2022-06-23,194.3115081787109,191.2284698486328,210.41848754882807
853,853,853,2022-06-24,203.0764617919922,193.83718872070312,211.9600372314453
854,854,854,2022-06-27,201.14956665039065,186.8114013671875,210.97189331054688
855,855,855,2022-06-28,195.7740020751953,187.760009765625,203.6693725585937
856,856,856,2022-06-29,197.1376495361328,192.08816528320312,197.14752197265625
857,857,857,2022-06-30,194.5585479736328,191.52491760253903,189.98336791992188
858,858,858,2022-07-01,196.82144165039065,194.3115081787109,191.2284698486328
859,859,859,2022-07-05,198.1653289794922,203.0764617919922,193.83718872070312
860,860,860,2022-07-06,198.7384490966797,201.14956665039065,186.8114013671875
861,861,861,2022-07-07,200.39859008789065,195.7740020751953,187.760009765625
862,862,862,2022-07-08,201.15948486328125,197.1376495361328,192.08816528320312
863,863,863,2022-07-11,202.63180541992188,194.5585479736328,191.52491760253903
864,864,864,2022-07-12,202.39463806152344,196.82144165039065,194.3115081787109
865,865,865,2022-07-13,201.7325897216797,198.1653289794922,203.0764617919922
866,866,866,2022-07-14,203.47174072265625,198.7384490966797,201.14956665039065
867,867,867,2022-07-15,207.55284118652344,200.39859008789065,195.7740020751953
868,868,868,2022-07-18,204.75636291503903,201.15948486328125,197.1376495361328
869,869,869,2022-07-19,211.12998962402344,202.63180541992188,194.5585479736328
870,870,870,2022-07-20,210.84341430664065,202.39463806152344,196.82144165039065
871,871,871,2022-07-21,213.6300201416016,201.7325897216797,198.1653289794922
872,872,872,2022-07-22,211.1695098876953,203.47174072265625,198.7384490966797
873,873,873,2022-07-25,211.73275756835932,207.55284118652344,200.39859008789065
874,874,874,2022-07-26,209.9738311767578,204.75636291503903,201.15948486328125
875,875,875,2022-07-27,207.9777374267578,211.12998962402344,202.63180541992188
876,876,876,2022-07-28,208.8473358154297,210.84341430664065,202.39463806152344
877,877,877,2022-07-29,209.59832763671875,213.6300201416016,201.7325897216797
878,878,878,2022-08-01,208.8572235107422,211.1695098876953,203.47174072265625
879,879,879,2022-08-02,203.817611694336,211.73275756835932,207.55284118652344
880,880,880,2022-08-03,206.0113067626953,209.9738311767578,204.75636291503903
881,881,881,2022-08-04,210.94223022460932,207.9777374267578,211.12998962402344
882,882,882,2022-08-05,213.3137969970703,208.8473358154297,210.84341430664065
883,883,883,2022-08-08,210.7940216064453,209.59832763671875,213.6300201416016
884,884,884,2022-08-09,207.77023315429688,208.8572235107422,211.1695098876953
885,885,885,2022-08-10,209.5884552001953,203.817611694336,211.73275756835932
886,886,886,2022-08-11,208.9499664306641,206.0113067626953,209.9738311767578
887,887,887,2022-08-12,209.19744873046875,210.94223022460932,207.9777374267578
888,888,888,2022-08-15,214.236068725586,213.3137969970703,208.8473358154297
889,889,889,2022-08-16,214.9488067626953,210.7940216064453,209.59832763671875
890,890,890,2022-08-17,212.3552703857422,207.77023315429688,208.8572235107422
891,891,891,2022-08-18,213.077880859375,209.5884552001953,203.817611694336
892,892,892,2022-08-19,210.6724090576172,208.9499664306641,206.0113067626953
893,893,893,2022-08-22,206.5048828125,209.19744873046875,210.94223022460932
894,894,894,2022-08-23,204.71316528320312,214.236068725586,213.3137969970703
895,895,895,2022-08-24,204.5844573974609,214.9488067626953,210.7940216064453
896,896,896,2022-08-25,207.7026824951172,212.3552703857422,207.77023315429688
897,897,897,2022-08-26,200.8426055908203,213.077880859375,209.5884552001953
898,898,898,2022-08-29,200.2882537841797,210.6724090576172,208.9499664306641
899,899,899,2022-08-30,199.34783935546875,206.5048828125,209.19744873046875
900,900,900,2022-08-31,196.7047882080078,204.71316528320312,214.236068725586
901,901,901,2022-09-01,198.1104736328125,204.5844573974609,214.9488067626953
902,902,902,2022-09-02,195.7643585205078,207.7026824951172,212.3552703857422
903,903,903,2022-09-06,196.6355133056641,200.8426055908203,213.077880859375
904,904,904,2022-09-07,198.3975372314453,200.2882537841797,210.6724090576172
905,905,905,2022-09-08,198.6846160888672,199.34783935546875,206.5048828125
906,906,906,2022-09-09,203.1293029785156,196.7047882080078,204.71316528320312
907,907,907,2022-09-12,204.5448608398437,198.1104736328125,204.5844573974609
908,908,908,2022-09-13,197.6551055908203,195.7643585205078,207.7026824951172
909,909,909,2022-09-14,197.3977203369141,196.6355133056641,200.8426055908203
910,910,910,2022-09-15,193.39846801757807,198.3975372314453,200.2882537841797
911,911,911,2022-09-16,191.3493804931641,198.6846160888672,199.34783935546875
912,912,912,2022-09-19,191.1811065673828,203.1293029785156,196.7047882080078
913,913,913,2022-09-20,190.1317901611328,204.5448608398437,198.1104736328125
914,914,914,2022-09-21,185.1327667236328,197.6551055908203,195.7643585205078
915,915,915,2022-09-22,183.9151611328125,197.3977203369141,196.6355133056641
916,916,916,2022-09-23,182.1036376953125,193.39846801757807,198.3975372314453
917,917,917,2022-09-26,178.7676544189453,191.3493804931641,198.6846160888672
918,918,918,2022-09-27,176.0750732421875,191.1811065673828,203.1293029785156
919,919,919,2022-09-28,177.3718719482422,190.1317901611328,204.5448608398437
920,920,920,2022-09-29,178.24298095703125,185.1327667236328,197.6551055908203
921,921,921,2022-09-30,175.8572998046875,183.9151611328125,197.3977203369141
922,922,922,2022-10-03,179.81692504882812,182.1036376953125,193.39846801757807
923,923,923,2022-10-04,183.7765655517578,178.7676544189453,191.3493804931641
924,924,924,2022-10-05,185.77618408203125,176.0750732421875,191.1811065673828
925,925,925,2022-10-06,183.7171936035156,177.3718719482422,190.1317901611328
926,926,926,2022-10-07,181.97494506835932,178.24298095703125,185.1327667236328
927,927,927,2022-10-10,180.34158325195312,175.8572998046875,183.9151611328125
928,928,928,2022-10-11,177.332275390625,179.81692504882812,182.1036376953125
929,929,929,2022-10-12,176.44134521484375,183.7765655517578,178.7676544189453
930,930,930,2022-10-13,182.7965850830078,185.77618408203125,176.0750732421875
931,931,931,2022-10-14,180.7771453857422,183.7171936035156,177.3718719482422
932,932,932,2022-10-17,183.380615234375,181.97494506835932,178.24298095703125
933,933,933,2022-10-18,185.28125,180.34158325195312,175.8572998046875
934,934,934,2022-10-19,184.52891540527344,177.332275390625,179.81692504882812
935,935,935,2022-10-20,185.33074951171875,176.44134521484375,183.7765655517578
936,936,936,2022-10-21,188.44894409179688,182.7965850830078,185.77618408203125
937,937,937,2022-10-24,188.78553771972656,180.7771453857422,183.7171936035156
938,938,938,2022-10-25,192.41848754882807,183.380615234375,181.97494506835932
939,939,939,2022-10-26,201.2781524658203,185.28125,180.34158325195312
940,940,940,2022-10-27,202.22848510742188,184.52891540527344,177.332275390625
941,941,941,2022-10-28,207.2275390625,185.33074951171875,176.44134521484375
942,942,942,2022-10-31,205.06951904296875,188.44894409179688,182.7965850830078
943,943,943,2022-11-01,204.8418426513672,188.78553771972656,180.7771453857422
944,944,944,2022-11-02,198.92218017578125,192.41848754882807,183.380615234375
945,945,945,2022-11-03,192.7847442626953,201.2781524658203,185.28125
946,946,946,2022-11-04,194.99224853515625,202.22848510742188,184.52891540527344
947,947,947,2022-11-07,198.0807647705078,207.2275390625,185.33074951171875
948,948,948,2022-11-08,199.7438201904297,205.06951904296875,188.44894409179688
949,949,949,2022-11-09,192.402099609375,204.8418426513672,188.78553771972656
950,950,950,2022-11-10,203.95040893554688,198.92218017578125,192.41848754882807
951,951,951,2022-11-11,203.3849029541016,192.7847442626953,201.2781524658203
952,952,952,2022-11-14,205.2302398681641,194.99224853515625,202.22848510742188
953,953,953,2022-11-15,208.3355865478516,198.0807647705078,207.2275390625
954,954,954,2022-11-16,208.4844207763672,199.7438201904297,205.06951904296875
955,955,955,2022-11-17,209.3277130126953,192.402099609375,204.8418426513672
956,956,956,2022-11-18,209.1392059326172,203.95040893554688,198.92218017578125
957,957,957,2022-11-21,204.6945037841797,203.3849029541016,192.7847442626953
958,958,958,2022-11-22,208.6728973388672,205.2302398681641,194.99224853515625
959,959,959,2022-11-23,210.06187438964844,208.3355865478516,198.0807647705078
960,960,960,2022-11-25,212.1056365966797,208.4844207763672,199.7438201904297
961,961,961,2022-11-28,209.59556579589844,209.3277130126953,192.402099609375
962,962,962,2022-11-29,207.4129180908203,209.1392059326172,203.95040893554688
963,963,963,2022-11-30,215.29034423828125,204.6945037841797,203.3849029541016
964,964,964,2022-12-01,215.29034423828125,208.6728973388672,205.2302398681641
965,965,965,2022-12-02,215.94515991210932,210.06187438964844,208.3355865478516
966,966,966,2022-12-05,211.9965209960937,212.1056365966797,208.4844207763672
967,967,967,2022-12-06,207.4327392578125,209.59556579589844,209.3277130126953
968,968,968,2022-12-07,206.1727752685547,207.4129180908203,209.1392059326172
969,969,969,2022-12-08,207.4526214599609,215.29034423828125,204.6945037841797
970,970,970,2022-12-09,207.0557556152344,215.29034423828125,208.6728973388672
971,971,971,2022-12-12,212.8993530273437,215.94515991210932,210.06187438964844
972,972,972,2022-12-13,211.36154174804688,211.9965209960937,212.1056365966797
973,973,973,2022-12-14,211.6393585205078,207.4327392578125,209.59556579589844
974,974,974,2022-12-15,206.27197265625,206.1727752685547,207.4129180908203
975,975,975,2022-12-16,205.260009765625,207.4526214599609,215.29034423828125
976,976,976,2022-12-19,203.2063140869141,207.0557556152344,215.29034423828125
977,977,977,2022-12-20,203.7420654296875,212.8993530273437,215.94515991210932
978,978,978,2022-12-21,205.1806488037109,211.36154174804688,211.9965209960937
979,979,979,2022-12-22,203.4444274902344,211.6393585205078,207.4327392578125
980,980,980,2022-12-23,204.20835876464844,206.27197265625,206.1727752685547
981,981,981,2022-12-27,204.6647491455078,205.260009765625,207.4526214599609
982,982,982,2022-12-28,203.3749847412109,203.2063140869141,207.0557556152344
983,983,983,2022-12-29,206.4208068847656,203.7420654296875,212.8993530273437
984,984,984,2022-12-30,206.12315368652344,205.1806488037109,211.36154174804688
985,985,985,2023-01-03,205.7560577392578,203.4444274902344,211.6393585205078
986,986,986,2023-01-04,210.93495178222656,204.20835876464844,206.27197265625
987,987,987,2023-01-05,209.4467620849609,204.6647491455078,205.260009765625
988,988,988,2023-01-06,216.03445434570312,203.3749847412109,203.2063140869141
989,989,989,2023-01-09,216.8777618408203,206.4208068847656,203.7420654296875
990,990,990,2023-01-10,219.3481292724609,206.12315368652344,205.1806488037109
991,991,991,2023-01-11,220.3501739501953,205.7560577392578,203.4444274902344
992,992,992,2023-01-12,221.8582000732422,210.93495178222656,204.20835876464844
993,993,993,2023-01-13,221.3026123046875,209.4467620849609,204.6647491455078
994,994,994,2023-01-17,221.2430877685547,216.03445434570312,203.3749847412109
995,995,995,2023-01-18,217.7310028076172,216.8777618408203,206.4208068847656
996,996,996,2023-01-19,218.67349243164065,219.3481292724609,206.12315368652344
997,997,997,2023-01-20,222.5427703857422,220.3501739501953,205.7560577392578
998,998,998,2023-01-23,222.4137725830078,221.8582000732422,210.93495178222656
999,999,999,2023-01-24,222.1260681152344,221.3026123046875,209.4467620849609
1000,1000,1000,2023-01-25,223.12811279296875,221.2430877685547,216.03445434570312
1001,1001,1001,2023-01-26,222.93963623046875,217.7310028076172,216.8777618408203
1002,1002,1002,2023-01-27,229.61659240722656,218.67349243164065,219.3481292724609
1003,1003,1003,2023-01-30,227.29502868652344,222.5427703857422,220.3501739501953
1004,1004,1004,2023-01-31,228.39627075195312,222.4137725830078,221.8582000732422
1005,1005,1005,2023-02-01,229.0808258056641,222.1260681152344,221.3026123046875
1006,1006,1006,2023-02-02,227.7513885498047,223.12811279296875,221.2430877685547
1007,1007,1007,2023-02-03,228.31692504882807,222.93963623046875,217.7310028076172
1008,1008,1008,2023-02-06,227.63235473632807,229.61659240722656,218.67349243164065
1009,1009,1009,2023-02-07,229.4975433349609,227.29502868652344,222.5427703857422
1010,1010,1010,2023-02-08,228.3863677978516,228.39627075195312,222.4137725830078
1011,1011,1011,2023-02-09,227.9887237548828,229.0808258056641,222.1260681152344
1012,1012,1012,2023-02-10,225.8515014648437,227.7513885498047,223.12811279296875
1013,1013,1013,2023-02-13,227.5215301513672,228.31692504882807,222.93963623046875
1014,1014,1014,2023-02-14,228.0284881591797,227.63235473632807,229.61659240722656
1015,1015,1015,2023-02-15,227.561279296875,229.4975433349609,227.29502868652344
1016,1016,1016,2023-02-16,224.4896240234375,228.3863677978516,228.39627075195312
1017,1017,1017,2023-02-17,222.2330780029297,227.9887237548828,229.0808258056641
1018,1018,1018,2023-02-21,219.3105316162109,225.8515014648437,227.7513885498047
1019,1019,1019,2023-02-22,218.714111328125,227.5215301513672,228.31692504882807
1020,1020,1020,2023-02-23,219.8175201416016,228.0284881591797,227.63235473632807
1021,1021,1021,2023-02-24,218.2469024658203,227.561279296875,229.4975433349609
1022,1022,1022,2023-02-27,219.0421600341797,224.4896240234375,228.3863677978516
1023,1023,1023,2023-02-28,218.63458251953125,222.2330780029297,227.9887237548828
1024,1024,1024,2023-03-01,217.06396484375,219.3105316162109,225.8515014648437
1025,1025,1025,2023-03-02,217.7598114013672,218.714111328125,227.5215301513672
1026,1026,1026,2023-03-03,222.4418487548828,219.8175201416016,228.0284881591797
1027,1027,1027,2023-03-06,225.40415954589844,218.2469024658203,227.561279296875
1028,1028,1028,2023-03-07,221.84539794921875,219.0421600341797,224.4896240234375
1029,1029,1029,2023-03-08,220.8712310791016,218.63458251953125,222.2330780029297
1030,1030,1030,2023-03-09,218.70416259765625,217.06396484375,219.3105316162109
1031,1031,1031,2023-03-10,214.8571319580078,217.7598114013672,218.714111328125
1032,1032,1032,2023-03-13,213.1970367431641,222.4418487548828,219.8175201416016
1033,1033,1033,2023-03-14,217.3621826171875,225.40415954589844,218.2469024658203
1034,1034,1034,2023-03-15,215.0857696533203,221.84539794921875,219.0421600341797
1035,1035,1035,2023-03-16,216.15936279296875,220.8712310791016,218.63458251953125
1036,1036,1036,2023-03-17,216.09971618652344,218.70416259765625,217.06396484375
1037,1037,1037,2023-03-20,216.855209350586,214.8571319580078,217.7598114013672
1038,1038,1038,2023-03-21,220.6326446533203,213.1970367431641,222.4418487548828
1039,1039,1039,2023-03-22,218.7339782714844,217.3621826171875,225.40415954589844
1040,1040,1040,2023-03-23,221.26885986328125,215.0857696533203,221.84539794921875
1041,1041,1041,2023-03-24,219.72804260253903,216.15936279296875,220.8712310791016
1042,1042,1042,2023-03-27,220.4934844970703,216.09971618652344,218.70416259765625
1043,1043,1043,2023-03-28,219.0222625732422,216.855209350586,214.8571319580078
1044,1044,1044,2023-03-29,221.97462463378903,220.6326446533203,213.1970367431641
1045,1045,1045,2023-03-30,221.04022216796875,218.7339782714844,217.3621826171875
1046,1046,1046,2023-03-31,224.121826171875,221.26885986328125,215.0857696533203
1047,1047,1047,2023-04-03,227.64080810546875,219.72804260253903,216.15936279296875
1048,1048,1048,2023-04-04,226.3087615966797,220.4934844970703,216.09971618652344
1049,1049,1049,2023-04-05,226.8157196044922,219.0222625732422,216.855209350586
1050,1050,1050,2023-04-06,224.648666381836,221.97462463378903,220.6326446533203
1051,1051,1051,2023-04-10,225.08604431152344,221.04022216796875,218.7339782714844
1052,1052,1052,2023-04-11,227.0940704345703,224.121826171875,221.26885986328125
1053,1053,1053,2023-04-12,226.45785522460932,227.64080810546875,219.72804260253903
1054,1054,1054,2023-04-13,231.30889892578125,226.3087615966797,220.4934844970703
1055,1055,1055,2023-04-14,232.6310272216797,226.8157196044922,219.0222625732422
1056,1056,1056,2023-04-17,232.0942230224609,224.648666381836,221.97462463378903
1057,1057,1057,2023-04-18,232.2135009765625,225.08604431152344,221.04022216796875
1058,1058,1058,2023-04-19,231.1896209716797,227.0940704345703,224.121826171875
1059,1059,1059,2023-04-20,233.2075653076172,226.45785522460932,227.64080810546875
1060,1060,1060,2023-04-21,232.66082763671875,231.30889892578125,226.3087615966797
1061,1061,1061,2023-04-24,231.37847900390625,232.6310272216797,226.8157196044922
1062,1062,1062,2023-04-25,228.2273101806641,232.0942230224609,224.648666381836
1063,1063,1063,2023-04-26,226.7958526611328,232.2135009765625,225.08604431152344
1064,1064,1064,2023-04-27,227.65074157714844,231.1896209716797,227.0940704345703
1065,1065,1065,2023-04-28,231.34866333007807,233.2075653076172,226.45785522460932
1066,1066,1066,2023-05-01,231.1299591064453,232.66082763671875,231.30889892578125
1067,1067,1067,2023-05-02,225.6327972412109,231.37847900390625,232.6310272216797
1068,1068,1068,2023-05-03,224.63873291015625,228.2273101806641,232.0942230224609
1069,1069,1069,2023-05-04,224.260986328125,226.7958526611328,232.2135009765625
1070,1070,1070,2023-05-05,230.404296875,227.65074157714844,231.1896209716797
1071,1071,1071,2023-05-08,230.8516387939453,231.34866333007807,233.2075653076172
1072,1072,1072,2023-05-09,231.87551879882807,231.1299591064453,232.66082763671875
1073,1073,1073,2023-05-10,229.8973388671875,225.6327972412109,231.37847900390625
1074,1074,1074,2023-05-11,230.08657836914065,224.63873291015625,228.2273101806641
1075,1075,1075,2023-05-12,230.45509338378903,224.260986328125,226.7958526611328
1076,1076,1076,2023-05-15,231.8793792724609,230.404296875,227.65074157714844
1077,1077,1077,2023-05-16,229.5487365722656,230.8516387939453,231.34866333007807
1078,1078,1078,2023-05-17,231.7200164794922,231.87551879882807,231.1299591064453
1079,1079,1079,2023-05-18,232.66622924804688,229.8973388671875,225.6327972412109
1080,1080,1080,2023-05-19,232.3773803710937,230.08657836914065,224.63873291015625
1081,1081,1081,2023-05-22,230.35549926757807,230.45509338378903,224.260986328125
1082,1082,1082,2023-05-23,223.68228149414065,231.8793792724609,230.404296875
1083,1083,1083,2023-05-24,221.3615875244141,229.5487365722656,230.8516387939453
1084,1084,1084,2023-05-25,222.4870758056641,231.7200164794922,231.87551879882807
1085,1085,1085,2023-05-26,224.1105499267578,232.66622924804688,229.8973388671875
1086,1086,1086,2023-05-30,220.7540283203125,232.3773803710937,230.08657836914065
1087,1087,1087,2023-05-31,220.1464691162109,230.35549926757807,230.45509338378903
1088,1088,1088,2023-06-01,225.5946044921875,223.68228149414065,231.8793792724609
1089,1089,1089,2023-06-02,227.8754425048828,221.3615875244141,229.5487365722656
1090,1090,1090,2023-06-05,225.863525390625,222.4870758056641,231.7200164794922
1091,1091,1091,2023-06-06,227.30772399902344,224.1105499267578,232.66622924804688
1092,1092,1092,2023-06-07,224.36952209472656,220.7540283203125,232.3773803710937
1093,1093,1093,2023-06-08,222.1584014892578,220.1464691162109,230.35549926757807
1094,1094,1094,2023-06-09,222.66635131835932,225.5946044921875,223.68228149414065
1095,1095,1095,2023-06-12,225.2659149169922,227.8754425048828,221.3615875244141
1096,1096,1096,2023-06-13,222.50698852539065,225.863525390625,222.4870758056641
1097,1097,1097,2023-06-14,222.54684448242188,227.30772399902344,224.1105499267578
1098,1098,1098,2023-06-15,225.2659149169922,224.36952209472656,220.7540283203125
1099,1099,1099,2023-06-16,227.99496459960932,222.1584014892578,220.1464691162109
1100,1100,1100,2023-06-20,225.56472778320312,222.66635131835932,225.5946044921875
1101,1101,1101,2023-06-21,226.3415985107422,225.2659149169922,227.8754425048828
1102,1102,1102,2023-06-22,227.47705078125,222.50698852539065,225.863525390625
1103,1103,1103,2023-06-23,228.6324157714844,222.54684448242188,227.30772399902344
1104,1104,1104,2023-06-26,225.39540100097656,225.2659149169922,224.36952209472656
1105,1105,1105,2023-06-27,226.4312438964844,227.99496459960932,222.1584014892578
1106,1106,1106,2023-06-28,227.0487670898437,225.56472778320312,222.66635131835932
1107,1107,1107,2023-06-29,233.38336181640625,226.3415985107422,225.2659149169922
1108,1108,1108,2023-06-30,236.5307159423828,227.47705078125,222.50698852539065
1109,1109,1109,2023-07-03,237.0187530517578,228.6324157714844,222.54684448242188
1110,1110,1110,2023-07-05,238.4928436279297,225.39540100097656,225.2659149169922
1111,1111,1111,2023-07-06,237.9251251220703,226.4312438964844,227.99496459960932
1112,1112,1112,2023-07-07,235.5048370361328,227.0487670898437,225.56472778320312
1113,1113,1113,2023-07-10,237.2079925537109,233.38336181640625,226.3415985107422
1114,1114,1114,2023-07-11,239.58843994140625,236.5307159423828,227.47705078125
1115,1115,1115,2023-07-12,241.24180603027344,237.0187530517578,228.6324157714844
1116,1116,1116,2023-07-13,242.33740234375,238.4928436279297,225.39540100097656
1117,1117,1117,2023-07-14,242.18800354003903,237.9251251220703,226.4312438964844
1118,1118,1118,2023-07-17,243.0146942138672,235.5048370361328,227.0487670898437
1119,1119,1119,2023-07-18,239.8075561523437,237.2079925537109,233.38336181640625
1120,1120,1120,2023-07-19,240.4549560546875,239.58843994140625,236.5307159423828
1121,1121,1121,2023-07-20,238.6621551513672,241.24180603027344,237.0187530517578
1122,1122,1122,2023-07-21,238.29364013671875,242.33740234375,238.4928436279297
1123,1123,1123,2023-07-24,239.77769470214844,242.18800354003903,237.9251251220703
1124,1124,1124,2023-07-25,237.73587036132807,243.0146942138672,235.5048370361328
1125,1125,1125,2023-07-26,236.15223693847656,239.8075561523437,237.2079925537109
1126,1126,1126,2023-07-27,233.5028686523437,240.4549560546875,239.58843994140625
1127,1127,1127,2023-07-28,234.80763244628903,238.6621551513672,241.24180603027344
1128,1128,1128,2023-07-31,236.7797088623047,238.29364013671875,242.33740234375
1129,1129,1129,2023-08-01,238.821517944336,239.77769470214844,242.18800354003903
