,Unnamed: 0,Date,SBAC
739,739,2022-01-10,334.57244873046875
740,740,2022-01-11,333.7032470703125
741,741,2022-01-12,330.5975952148437
742,742,2022-01-13,326.3688049316406
743,743,2022-01-14,318.6436767578125
744,744,2022-01-18,318.41900634765625
745,745,2022-01-19,313.7214660644531
746,746,2022-01-20,309.3949890136719
747,747,2022-01-21,305.039306640625
748,748,2022-01-24,318.9073486328125
749,749,2022-01-25,317.93072509765625
750,750,2022-01-26,308.37939453125
751,751,2022-01-27,299.0232849121094
752,752,2022-01-28,310.33258056640625
753,753,2022-01-31,317.8330993652344
754,754,2022-02-01,314.8348388671875
755,755,2022-02-02,316.0068054199219
756,756,2022-02-03,314.1805419921875
757,757,2022-02-04,314.0340270996094
758,758,2022-02-07,314.043701171875
759,759,2022-02-08,310.8893127441406
760,760,2022-02-09,318.6729736328125
761,761,2022-02-10,310.64508056640625
762,762,2022-02-11,304.7170104980469
763,763,2022-02-14,302.119140625
764,764,2022-02-15,301.8359375
765,765,2022-02-16,296.7281799316406
766,766,2022-02-17,289.06170654296875
767,767,2022-02-18,284.02227783203125
768,768,2022-02-22,290.135986328125
769,769,2022-02-23,284.5399169921875
770,770,2022-02-24,295.23394775390625
771,771,2022-02-25,299.69708251953125
772,772,2022-02-28,296.2984924316406
773,773,2022-03-01,309.2876281738281
774,774,2022-03-02,313.63360595703125
775,775,2022-03-03,318.4093017578125
776,776,2022-03-04,323.1654357910156
777,777,2022-03-07,324.14208984375
778,778,2022-03-08,317.30572509765625
779,779,2022-03-09,319.26324462890625
780,780,2022-03-10,321.7982177734375
781,781,2022-03-11,314.06597900390625
782,782,2022-03-14,313.88983154296875
783,783,2022-03-15,315.3970947265625
784,784,2022-03-16,318.9402160644531
785,785,2022-03-17,323.0608215332031
786,786,2022-03-18,323.60894775390625
787,787,2022-03-21,320.6432800292969
788,788,2022-03-22,315.876708984375
789,789,2022-03-23,313.6745300292969
790,790,2022-03-24,318.4997863769531
791,791,2022-03-25,322.0037536621094
792,792,2022-03-28,326.7997131347656
793,793,2022-03-29,333.5238342285156
794,794,2022-03-30,335.6966857910156
795,795,2022-03-31,336.7929077148437
796,796,2022-04-01,343.15484619140625
797,797,2022-04-04,347.53973388671875
798,798,2022-04-05,352.9131774902344
799,799,2022-04-06,362.2309265136719
800,800,2022-04-07,361.4479675292969
801,801,2022-04-08,364.8051452636719
802,802,2022-04-11,353.6276550292969
803,803,2022-04-12,346.9524841308594
804,804,2022-04-13,347.0796813964844
805,805,2022-04-14,347.8333740234375
806,806,2022-04-18,348.40106201171875
807,807,2022-04-19,353.24591064453125
808,808,2022-04-20,364.1689453125
809,809,2022-04-21,362.2995300292969
810,810,2022-04-22,358.5802001953125
811,811,2022-04-25,352.2965393066406
812,812,2022-04-26,343.7421264648437
813,813,2022-04-27,341.46160888671875
814,814,2022-04-28,351.61138916015625
815,815,2022-04-29,339.7389221191406
816,816,2022-05-02,330.7049865722656
817,817,2022-05-03,341.490966796875
818,818,2022-05-04,344.27069091796875
819,819,2022-05-05,335.0996398925781
820,820,2022-05-06,334.8255615234375
821,821,2022-05-09,316.23883056640625
822,822,2022-05-10,308.6436462402344
823,823,2022-05-11,308.3597412109375
824,824,2022-05-12,316.532470703125
825,825,2022-05-13,327.0737609863281
826,826,2022-05-16,321.4556579589844
827,827,2022-05-17,318.4606018066406
828,828,2022-05-18,308.0924377441406
829,829,2022-05-19,313.0166015625
830,830,2022-05-20,320.3832397460937
831,831,2022-05-23,327.7203674316406
832,832,2022-05-24,340.4427185058594
833,833,2022-05-25,339.74627685546875
834,834,2022-05-26,331.9873352050781
835,835,2022-05-27,340.92333984375
836,836,2022-05-31,330.1824035644531
837,837,2022-06-01,324.758056640625
838,838,2022-06-02,329.5546875
839,839,2022-06-03,323.26708984375
840,840,2022-06-06,327.298583984375
841,841,2022-06-07,331.3890075683594
842,842,2022-06-08,331.3890075683594
843,843,2022-06-09,327.2790222167969
844,844,2022-06-10,319.31402587890625
845,845,2022-06-13,302.8053894042969
846,846,2022-06-14,291.3876342773437
847,847,2022-06-15,295.6349792480469
848,848,2022-06-16,285.3158569335937
849,849,2022-06-17,286.4635009765625
850,850,2022-06-21,297.4496459960937
851,851,2022-06-22,305.7873229980469
852,852,2022-06-23,319.6181030273437
853,853,2022-06-24,321.4720153808594
854,854,2022-06-27,318.2252502441406
855,855,2022-06-28,308.99493408203125
856,856,2022-06-29,311.1725158691406
857,857,2022-06-30,313.93865966796875
858,858,2022-07-01,324.1498718261719
859,859,2022-07-05,318.5096740722656
860,860,2022-07-06,320.88348388671875
861,861,2022-07-07,320.0987243652344
862,862,2022-07-08,318.01922607421875
863,863,2022-07-11,318.1173095703125
864,864,2022-07-12,312.349609375
865,865,2022-07-13,313.948486328125
866,866,2022-07-14,311.9375915527344
867,867,2022-07-15,314.62530517578125
868,868,2022-07-18,307.5235595703125
869,869,2022-07-19,316.6067199707031
870,870,2022-07-20,308.8477478027344
871,871,2022-07-21,314.4193115234375
872,872,2022-07-22,314.68414306640625
873,873,2022-07-25,314.3211975097656
874,874,2022-07-26,317.6759033203125
875,875,2022-07-27,314.3408203125
876,876,2022-07-28,328.2794494628906
877,877,2022-07-29,329.37811279296875
878,878,2022-08-01,326.4942321777344
879,879,2022-08-02,331.71270751953125
880,880,2022-08-03,337.3038330078125
881,881,2022-08-04,339.66778564453125
882,882,2022-08-05,338.8046264648437
883,883,2022-08-08,338.3926696777344
884,884,2022-08-09,338.97137451171875
885,885,2022-08-10,343.6698913574219
886,886,2022-08-11,336.9310913085937
887,887,2022-08-12,343.35601806640625
888,888,2022-08-15,348.3488464355469
889,889,2022-08-16,341.3843688964844
890,890,2022-08-17,340.1484680175781
891,891,2022-08-18,337.7942810058594
892,892,2022-08-19,337.91192626953125
893,893,2022-08-22,332.5071716308594
894,894,2022-08-23,327.3770751953125
895,895,2022-08-24,327.3082580566406
896,896,2022-08-25,333.1865539550781
897,897,2022-08-26,324.6639709472656
898,898,2022-08-29,325.7846374511719
899,899,2022-08-30,319.1001892089844
900,900,2022-08-31,319.71954345703125
901,901,2022-09-01,320.8499755859375
902,902,2022-09-02,312.7991943359375
903,903,2022-09-06,314.1361389160156
904,904,2022-09-07,321.5970458984375
905,905,2022-09-08,323.6122131347656
906,906,2022-09-09,325.1456298828125
907,907,2022-09-12,327.7112731933594
908,908,2022-09-13,312.1307983398437
909,909,2022-09-14,310.8431091308594
910,910,2022-09-15,302.2713623046875
911,911,2022-09-16,306.4490966796875
912,912,2022-09-19,306.3212890625
913,913,2022-09-20,297.2875366210937
914,914,2022-09-21,295.1544494628906
915,915,2022-09-22,290.2689514160156
916,916,2022-09-23,289.7578125
917,917,2022-09-26,281.6087951660156
918,918,2022-09-27,279.3773803710937
919,919,2022-09-28,286.5532531738281
920,920,2022-09-29,277.4703674316406
921,921,2022-09-30,279.80987548828125
922,922,2022-10-03,284.01708984375
923,923,2022-10-04,288.4307861328125
924,924,2022-10-05,278.3058776855469
925,925,2022-10-06,263.462646484375
926,926,2022-10-07,257.9382019042969
927,927,2022-10-10,252.0894012451172
928,928,2022-10-11,250.8901214599609
929,929,2022-10-12,240.42123413085935
930,930,2022-10-13,245.5033264160156
931,931,2022-10-14,237.9833984375
932,932,2022-10-17,248.8356475830078
933,933,2022-10-18,253.8686370849609
934,934,2022-10-19,248.19671630859372
935,935,2022-10-20,243.74375915527344
936,936,2022-10-21,243.9796600341797
937,937,2022-10-24,243.13427734375
938,938,2022-10-25,252.23683166503903
939,939,2022-10-26,254.37974548339844
940,940,2022-10-27,255.81495666503903
941,941,2022-10-28,265.4188232421875
942,942,2022-10-31,265.3106994628906
943,943,2022-11-01,271.071044921875
944,944,2022-11-02,263.7870483398437
945,945,2022-11-03,265.7038879394531
946,946,2022-11-04,267.6796875
947,947,2022-11-07,272.4276123046875
948,948,2022-11-08,274.0200500488281
949,949,2022-11-09,270.0585632324219
950,950,2022-11-10,291.82208251953125
951,951,2022-11-11,292.9132080078125
952,952,2022-11-14,284.4889831542969
953,953,2022-11-15,290.16082763671875
954,954,2022-11-16,291.6881103515625
955,955,2022-11-17,283.64752197265625
956,956,2022-11-18,286.42626953125
957,957,2022-11-21,291.29400634765625
958,958,2022-11-22,289.7568054199219
959,959,2022-11-23,293.2548217773437
960,960,2022-11-25,292.2005615234375
961,961,2022-11-28,288.9685363769531
962,962,2022-11-29,290.2396240234375
963,963,2022-11-30,294.92010498046875
964,964,2022-12-01,296.8021850585937
965,965,2022-12-02,290.9294128417969
966,966,2022-12-05,289.2247009277344
967,967,2022-12-06,284.4555358886719
968,968,2022-12-07,283.4898986816406
969,969,2022-12-08,285.0368957519531
970,970,2022-12-09,283.97271728515625
971,971,2022-12-12,286.27850341796875
972,972,2022-12-13,297.0682373046875
973,973,2022-12-14,290.0820007324219
974,974,2022-12-15,284.42596435546875
975,975,2022-12-16,276.1883239746094
976,976,2022-12-19,273.3997497558594
977,977,2022-12-20,274.2865295410156
978,978,2022-12-21,276.5726013183594
979,979,2022-12-22,275.99127197265625
980,980,2022-12-23,278.3758544921875
981,981,2022-12-27,278.365966796875
982,982,2022-12-28,274.62158203125
983,983,2022-12-29,280.72100830078125
984,984,2022-12-30,276.2080383300781
985,985,2023-01-03,277.6170654296875
986,986,2023-01-04,288.3477478027344
987,987,2023-01-05,277.25250244140625
988,988,2023-01-06,287.1850280761719
989,989,2023-01-09,287.1259155273437
990,990,2023-01-10,289.5301818847656
991,991,2023-01-11,301.6107482910156
992,992,2023-01-12,301.9556579589844
993,993,2023-01-13,302.06402587890625
994,994,2023-01-17,298.3886108398437
995,995,2023-01-18,288.199951171875
996,996,2023-01-19,290.1411437988281
997,997,2023-01-20,292.46661376953125
998,998,2023-01-23,282.080810546875
999,999,2023-01-24,283.2041320800781
1000,1000,2023-01-25,287.3820495605469
1001,1001,2023-01-26,286.8204040527344
1002,1002,2023-01-27,284.8004455566406
1003,1003,2023-01-30,285.9533386230469
1004,1004,2023-01-31,293.1760559082031
1005,1005,2023-02-01,296.7628173828125
1006,1006,2023-02-02,303.5815124511719
1007,1007,2023-02-03,293.4125061035156
1008,1008,2023-02-06,291.4418029785156
1009,1009,2023-02-07,288.8404235839844
1010,1010,2023-02-08,288.4856872558594
1011,1011,2023-02-09,285.22412109375
1012,1012,2023-02-10,285.2536926269531
1013,1013,2023-02-13,287.26385498046875
1014,1014,2023-02-14,283.0169372558594
1015,1015,2023-02-15,284.4555358886719
1016,1016,2023-02-16,279.4400329589844
1017,1017,2023-02-17,277.1243591308594
1018,1018,2023-02-21,268.798095703125
1019,1019,2023-02-22,255.20989990234372
1020,1020,2023-02-23,261.6443176269531
1021,1021,2023-02-24,254.04714965820312
1022,1022,2023-02-27,256.0966796875
1023,1023,2023-02-28,255.5547332763672
1024,1024,2023-03-01,251.1797332763672
1025,1025,2023-03-02,253.5938720703125
1026,1026,2023-03-03,256.5401306152344
1027,1027,2023-03-06,252.4213104248047
1028,1028,2023-03-07,242.4691162109375
1029,1029,2023-03-08,247.1397247314453
1030,1030,2023-03-09,241.01956176757807
1031,1031,2023-03-10,237.41075134277344
1032,1032,2023-03-13,246.2400054931641
1033,1033,2023-03-14,247.9603576660156
1034,1034,2023-03-15,253.45762634277344
1035,1035,2023-03-16,255.52403259277344
1036,1036,2023-03-17,253.091796875
1037,1037,2023-03-20,254.3079071044922
1038,1038,2023-03-21,251.96466064453125
1039,1039,2023-03-22,243.4320526123047
1040,1040,2023-03-23,244.1142578125
1041,1041,2023-03-24,253.51695251464844
1042,1042,2023-03-27,248.36572265625
1043,1043,2023-03-28,247.90103149414065
1044,1044,2023-03-29,251.3022308349609
1045,1045,2023-03-30,254.29803466796875
1046,1046,2023-03-31,258.1243896484375
1047,1047,2023-04-03,252.15252685546875
1048,1048,2023-04-04,253.8432159423828
1049,1049,2023-04-05,255.296630859375
1050,1050,2023-04-06,256.7500305175781
1051,1051,2023-04-10,258.78680419921875
1052,1052,2023-04-11,261.0213317871094
1053,1053,2023-04-12,258.71759033203125
1054,1054,2023-04-13,262.3560791015625
1055,1055,2023-04-14,255.61300659179688
1056,1056,2023-04-17,260.2105712890625
1057,1057,2023-04-18,260.0820007324219
1058,1058,2023-04-19,262.3264465332031
1059,1059,2023-04-20,255.7118988037109
1060,1060,2023-04-21,253.9816436767578
1061,1061,2023-04-24,252.73585510253903
1062,1062,2023-04-25,248.78099060058597
1063,1063,2023-04-26,247.37701416015625
1064,1064,2023-04-27,253.9519805908203
1065,1065,2023-04-28,257.9464111328125
1066,1066,2023-05-01,258.0946960449219
1067,1067,2023-05-02,244.20323181152344
1068,1068,2023-05-03,238.20172119140625
1069,1069,2023-05-04,235.6112823486328
1070,1070,2023-05-05,236.88673400878903
1071,1071,2023-05-08,230.49961853027344
1072,1072,2023-05-09,231.4784393310547
1073,1073,2023-05-10,234.3753967285156
1074,1074,2023-05-11,230.42051696777344
1075,1075,2023-05-12,234.0392303466797
1076,1076,2023-05-15,232.62535095214844
1077,1077,2023-05-16,229.1747131347656
1078,1078,2023-05-17,231.96292114257807
1079,1079,2023-05-18,232.259521484375
1080,1080,2023-05-19,230.74679565429688
1081,1081,2023-05-22,233.7920379638672
1082,1082,2023-05-23,227.8300628662109
1083,1083,2023-05-24,221.70993041992188
1084,1084,2023-05-25,220.0326232910156
1085,1085,2023-05-26,222.1168365478516
1086,1086,2023-05-30,220.17156982421875
1087,1087,2023-05-31,220.11203002929688
1088,1088,2023-06-01,219.03021240234372
1089,1089,2023-06-02,223.95291137695312
1090,1090,2023-06-05,222.5832977294922
1091,1091,2023-06-06,222.2061462402344
1092,1092,2023-06-07,226.00733947753903
1093,1093,2023-06-08,227.25787353515625
1094,1094,2023-06-09,222.43441772460935
1095,1095,2023-06-12,224.7667388916016
1096,1096,2023-06-13,227.80374145507807
1097,1097,2023-06-14,228.0915679931641
1098,1098,2023-06-15,232.19049072265625
1099,1099,2023-06-16,228.8359222412109
1100,1100,2023-06-20,222.9108123779297
1101,1101,2023-06-21,219.5264587402344
1102,1102,2023-06-22,220.906005859375
1103,1103,2023-06-23,221.4022521972656
1104,1104,2023-06-26,222.64285278320312
1105,1105,2023-06-27,223.80404663085935
1106,1106,2023-06-28,225.65997314453125
1107,1107,2023-06-29,227.95260620117188
1108,1108,2023-06-30,230.01695251464844
1109,1109,2023-07-03,232.2698974609375
1110,1110,2023-07-05,239.1576995849609
1111,1111,2023-07-06,237.1826629638672
1112,1112,2023-07-07,239.03860473632807
1113,1113,2023-07-10,236.04132080078125
1114,1114,2023-07-11,240.00131225585935
1115,1115,2023-07-12,241.4503326416016
1116,1116,2023-07-13,242.01605224609372
1117,1117,2023-07-14,241.9366455078125
1118,1118,2023-07-17,224.44915771484372
1119,1119,2023-07-18,226.35472106933597
1120,1120,2023-07-19,232.5081024169922
1121,1121,2023-07-20,221.18389892578125
1122,1122,2023-07-21,224.9354705810547
1123,1123,2023-07-24,225.89817810058597
1124,1124,2023-07-25,218.5836181640625
1125,1125,2023-07-26,224.697265625
1126,1126,2023-07-27,220.72735595703125
1127,1127,2023-07-28,217.2338409423828
1128,1128,2023-07-31,217.3032989501953
1129,1129,2023-08-01,226.38450622558597
1130,1130,2023-08-02,226.84103393554688
1131,1131,2023-08-03,220.8960876464844
1132,1132,2023-08-04,221.2037506103516
1133,1133,2023-08-07,218.45458984375
1134,1134,2023-08-08,221.36253356933597
1135,1135,2023-08-09,225.9974365234375
1136,1136,2023-08-10,226.60284423828125
1137,1137,2023-08-11,228.32974243164065
1138,1138,2023-08-14,229.2825469970703
1139,1139,2023-08-15,228.20071411132807
1140,1140,2023-08-16,218.82179260253903
1141,1141,2023-08-17,219.27835083007807
1142,1142,2023-08-18,220.8365173339844
1143,1143,2023-08-21,216.57879638671875
1144,1144,2023-08-22,216.4696350097656
1145,1145,2023-08-23,219.46868896484372
1146,1146,2023-08-24,218.94061279296875
1147,1147,2023-08-25,221.52117919921875
1148,1148,2023-08-28,221.81011962890625
1149,1149,2023-08-29,226.71221923828125
1150,1150,2023-08-30,226.2937469482422
1151,1151,2023-08-31,223.7131805419922
1152,1152,2023-09-01,220.88351440429688
1153,1153,2023-09-05,221.032958984375
1154,1154,2023-09-06,217.1969757080078
1155,1155,2023-09-07,220.4351501464844
1156,1156,2023-09-08,216.130859375
1157,1157,2023-09-11,214.4171142578125
1158,1158,2023-09-12,213.58018493652344
1159,1159,2023-09-13,211.5575714111328
1160,1160,2023-09-14,218.02395629882807
1161,1161,2023-09-15,217.35638427734372
1162,1162,2023-09-18,214.31748962402344
1163,1163,2023-09-19,212.703369140625
1164,1164,2023-09-20,214.18795776367188
1165,1165,2023-09-21,203.9353790283203
1166,1166,2023-09-22,200.37838745117188
1167,1167,2023-09-25,200.5975799560547
1168,1168,2023-09-26,199.3720550537109
1169,1169,2023-09-27,195.3467559814453
1170,1170,2023-09-28,197.73802185058597
1171,1171,2023-09-29,199.4418029785156
1172,1172,2023-10-02,197.51882934570312
1173,1173,2023-10-03,189.2888641357422
1174,1174,2023-10-04,190.10589599609372
1175,1175,2023-10-05,190.58413696289065
1176,1176,2023-10-06,191.2317657470703
1177,1177,2023-10-09,194.11126708984372
1178,1178,2023-10-10,194.30056762695312
1179,1179,2023-10-11,200.8666076660156
1180,1180,2023-10-12,199.20266723632807
1181,1181,2023-10-13,200.8367156982422
1182,1182,2023-10-16,202.161865234375
1183,1183,2023-10-17,199.6809234619141
1184,1184,2023-10-18,194.0514678955078
1185,1185,2023-10-19,188.75083923339844
1186,1186,2023-10-20,191.1819610595703
1187,1187,2023-10-23,192.4971466064453
1188,1188,2023-10-24,196.363037109375
1189,1189,2023-10-25,194.9980316162109
1190,1190,2023-10-26,205.5694274902344
1191,1191,2023-10-27,203.267822265625
1192,1192,2023-10-30,204.16456604003903
1193,1193,2023-10-31,207.87103271484372
1194,1194,2023-11-01,206.9045562744141
1195,1195,2023-11-02,216.60911560058597
1196,1196,2023-11-03,226.2638702392578
1197,1197,2023-11-06,220.0366058349609
1198,1198,2023-11-07,218.8907928466797
1199,1199,2023-11-08,219.22955322265625
1200,1200,2023-11-09,217.60546875
1201,1201,2023-11-10,218.1933441162109
1202,1202,2023-11-13,218.1235809326172
1203,1203,2023-11-14,232.8000030517578
1204,1204,2023-11-15,233.8500061035156
1205,1205,2023-11-16,236.00999450683597
1206,1206,2023-11-17,233.7100067138672
1207,1207,2023-11-20,235.1699981689453
1208,1208,2023-11-21,233.55999755859372
1209,1209,2023-11-22,233.2100067138672
1210,1210,2023-11-24,235.08999633789065
1211,1211,2023-11-27,237.47999572753903
1212,1212,2023-11-28,242.1699981689453
1213,1213,2023-11-29,245.1999969482422
1214,1214,2023-11-30,246.9600067138672
1215,1215,2023-12-01,250.57000732421875
1216,1216,2023-12-04,248.8999938964844
1217,1217,2023-12-05,250.38999938964844
1218,1218,2023-12-06,251.4900054931641
1219,1219,2023-12-07,251.1199951171875
1220,1220,2023-12-08,244.17999267578125
1221,1221,2023-12-11,242.3600006103516
1222,1222,2023-12-12,239.57000732421875
1223,1223,2023-12-13,248.05999755859372
1224,1224,2023-12-14,250.8300018310547
1225,1225,2023-12-15,248.4900054931641
1226,1226,2023-12-18,246.52999877929688
1227,1227,2023-12-19,248.77999877929688
1228,1228,2023-12-20,246.3000030517578
1229,1229,2023-12-21,251.80999755859372
1230,1230,2023-12-22,251.42999267578125
1231,1231,2023-12-26,252.58999633789065
1232,1232,2023-12-27,254.2100067138672
1233,1233,2023-12-28,254.25
1234,1234,2023-12-29,253.69000244140625
1235,1235,2024-01-02,254.97999572753903
1236,1236,2024-01-03,248.30999755859372
1237,1237,2024-01-04,249.88999938964844
1238,1238,2024-01-05,246.58999633789065
1239,1239,2024-01-08,248.4199981689453
1240,1240,2024-01-09,245.5800018310547
1241,1241,2024-01-10,242.8699951171875
1242,1242,2024-01-11,239.3500061035156
1243,1243,2024-01-12,239.8999938964844
1244,1244,2024-01-16,238.00999450683597
1245,1245,2024-01-17,232.91000366210935
1246,1246,2024-01-18,232.58999633789065
1247,1247,2024-01-19,230.8800048828125
1248,1248,2024-01-22,233.7899932861328
1249,1249,2024-01-23,233.22000122070312
1250,1250,2024-01-24,227.27999877929688
1251,1251,2024-01-25,232.5500030517578
1252,1252,2024-01-26,227.91000366210935
1253,1253,2024-01-29,227.57000732421875
1254,1254,2024-01-30,223.1000061035156
1255,1255,2024-01-31,223.8600006103516
1256,1256,2024-02-01,230.9199981689453
1257,1257,2024-02-02,224.7100067138672
1258,1258,2024-02-05,219.25
