,Unnamed: 0,Date,EPAM
748,748,2022-01-24,468.4100036621094
749,749,2022-01-25,445.9100036621094
750,750,2022-01-26,435.5499877929688
751,751,2022-01-27,433.4100036621094
752,752,2022-01-28,451.1000061035156
753,753,2022-01-31,476.1400146484375
754,754,2022-02-01,484.3599853515625
755,755,2022-02-02,474.9500122070313
756,756,2022-02-03,443.5199890136719
757,757,2022-02-04,453.6799926757813
758,758,2022-02-07,448.0899963378906
759,759,2022-02-08,456.0400085449219
760,760,2022-02-09,478.510009765625
761,761,2022-02-10,470.4200134277344
762,762,2022-02-11,426.1400146484375
763,763,2022-02-14,427.9500122070313
764,764,2022-02-15,462.5400085449219
765,765,2022-02-16,450.3900146484375
766,766,2022-02-17,440.989990234375
767,767,2022-02-18,443.2300109863281
768,768,2022-02-22,427.739990234375
769,769,2022-02-23,418.2300109863281
770,770,2022-02-24,382.2799987792969
771,771,2022-02-25,382.4299926757813
772,772,2022-02-28,207.75
773,773,2022-03-01,211.2100067138672
774,774,2022-03-02,245.1699981689453
775,775,2022-03-03,212.97999572753903
776,776,2022-03-04,198.5200042724609
777,777,2022-03-07,174.8000030517578
778,778,2022-03-08,186.75
779,779,2022-03-09,198.41000366210935
780,780,2022-03-10,188.75999450683597
781,781,2022-03-11,200.13999938964844
782,782,2022-03-14,220.0
783,783,2022-03-15,225.0399932861328
784,784,2022-03-16,281.7200012207031
785,785,2022-03-17,273.19000244140625
786,786,2022-03-18,294.4700012207031
787,787,2022-03-21,284.04998779296875
788,788,2022-03-22,303.5400085449219
789,789,2022-03-23,306.6499938964844
790,790,2022-03-24,288.04998779296875
791,791,2022-03-25,266.75
792,792,2022-03-28,275.19000244140625
793,793,2022-03-29,307.04998779296875
794,794,2022-03-30,293.0
795,795,2022-03-31,296.6099853515625
796,796,2022-04-01,287.0400085449219
797,797,2022-04-04,297.94000244140625
798,798,2022-04-05,282.3900146484375
799,799,2022-04-06,275.4700012207031
800,800,2022-04-07,280.2900085449219
801,801,2022-04-08,308.69000244140625
802,802,2022-04-11,305.3699951171875
803,803,2022-04-12,298.1300048828125
804,804,2022-04-13,307.989990234375
805,805,2022-04-14,290.0599975585937
806,806,2022-04-18,281.20001220703125
807,807,2022-04-19,297.9800109863281
808,808,2022-04-20,289.6099853515625
809,809,2022-04-21,286.8399963378906
810,810,2022-04-22,276.760009765625
811,811,2022-04-25,280.07000732421875
812,812,2022-04-26,264.9800109863281
813,813,2022-04-27,266.82000732421875
814,814,2022-04-28,281.0
815,815,2022-04-29,264.989990234375
816,816,2022-05-02,288.5
817,817,2022-05-03,297.0
818,818,2022-05-04,312.6000061035156
819,819,2022-05-05,346.0
820,820,2022-05-06,347.0
821,821,2022-05-09,317.8900146484375
822,822,2022-05-10,319.6199951171875
823,823,2022-05-11,296.0599975585937
824,824,2022-05-12,294.5
825,825,2022-05-13,319.25
826,826,2022-05-16,310.79998779296875
827,827,2022-05-17,312.6700134277344
828,828,2022-05-18,313.0
829,829,2022-05-19,326.9800109863281
830,830,2022-05-20,320.3900146484375
831,831,2022-05-23,314.6600036621094
832,832,2022-05-24,308.8699951171875
833,833,2022-05-25,305.4800109863281
834,834,2022-05-26,322.8599853515625
835,835,2022-05-27,340.3500061035156
836,836,2022-05-31,338.5199890136719
837,837,2022-06-01,326.2799987792969
838,838,2022-06-02,347.739990234375
839,839,2022-06-03,332.3399963378906
840,840,2022-06-06,332.0899963378906
841,841,2022-06-07,341.6700134277344
842,842,2022-06-08,330.70001220703125
843,843,2022-06-09,316.6000061035156
844,844,2022-06-10,303.489990234375
845,845,2022-06-13,284.1099853515625
846,846,2022-06-14,278.3599853515625
847,847,2022-06-15,289.7699890136719
848,848,2022-06-16,286.1600036621094
849,849,2022-06-17,295.67999267578125
850,850,2022-06-21,300.29998779296875
851,851,2022-06-22,309.44000244140625
852,852,2022-06-23,327.7200012207031
853,853,2022-06-24,326.010009765625
854,854,2022-06-27,324.8099975585937
855,855,2022-06-28,311.510009765625
856,856,2022-06-29,307.3699951171875
857,857,2022-06-30,294.7799987792969
858,858,2022-07-01,302.1199951171875
859,859,2022-07-05,310.6400146484375
860,860,2022-07-06,311.94000244140625
861,861,2022-07-07,329.1099853515625
862,862,2022-07-08,321.0199890136719
863,863,2022-07-11,317.1400146484375
864,864,2022-07-12,304.75
865,865,2022-07-13,302.3900146484375
866,866,2022-07-14,298.0299987792969
867,867,2022-07-15,302.5599975585937
868,868,2022-07-18,305.8599853515625
869,869,2022-07-19,323.4200134277344
870,870,2022-07-20,317.54998779296875
871,871,2022-07-21,330.9200134277344
872,872,2022-07-22,323.29998779296875
873,873,2022-07-25,320.1700134277344
874,874,2022-07-26,313.2099914550781
875,875,2022-07-27,325.6300048828125
876,876,2022-07-28,342.7900085449219
877,877,2022-07-29,349.25
878,878,2022-08-01,366.4200134277344
879,879,2022-08-02,364.3299865722656
880,880,2022-08-03,370.0299987792969
881,881,2022-08-04,415.3900146484375
882,882,2022-08-05,427.3900146484375
883,883,2022-08-08,427.6400146484375
884,884,2022-08-09,419.5199890136719
885,885,2022-08-10,440.9200134277344
886,886,2022-08-11,435.6099853515625
887,887,2022-08-12,444.9100036621094
888,888,2022-08-15,448.5299987792969
889,889,2022-08-16,447.5
890,890,2022-08-17,457.9500122070313
891,891,2022-08-18,449.2000122070313
892,892,2022-08-19,442.5499877929688
893,893,2022-08-22,441.1700134277344
894,894,2022-08-23,434.7000122070313
895,895,2022-08-24,434.5799865722656
896,896,2022-08-25,446.1099853515625
897,897,2022-08-26,422.5700073242188
898,898,2022-08-29,416.0
899,899,2022-08-30,424.7099914550781
900,900,2022-08-31,426.5
901,901,2022-09-01,412.2099914550781
902,902,2022-09-02,412.1400146484375
903,903,2022-09-06,410.8299865722656
904,904,2022-09-07,417.2900085449219
905,905,2022-09-08,428.6700134277344
906,906,2022-09-09,432.4400024414063
907,907,2022-09-12,438.7000122070313
908,908,2022-09-13,421.3999938964844
909,909,2022-09-14,424.4200134277344
910,910,2022-09-15,413.010009765625
911,911,2022-09-16,402.0700073242188
912,912,2022-09-19,402.7900085449219
913,913,2022-09-20,386.9100036621094
914,914,2022-09-21,385.2900085449219
915,915,2022-09-22,367.05999755859375
916,916,2022-09-23,364.1199951171875
917,917,2022-09-26,355.3299865722656
918,918,2022-09-27,358.3999938964844
919,919,2022-09-28,370.5299987792969
920,920,2022-09-29,362.1400146484375
921,921,2022-09-30,362.1900024414063
922,922,2022-10-03,363.5799865722656
923,923,2022-10-04,388.760009765625
924,924,2022-10-05,371.1700134277344
925,925,2022-10-06,356.3099975585937
926,926,2022-10-07,340.0
927,927,2022-10-10,325.4200134277344
928,928,2022-10-11,320.04998779296875
929,929,2022-10-12,314.8699951171875
930,930,2022-10-13,330.1700134277344
931,931,2022-10-14,326.94000244140625
932,932,2022-10-17,333.489990234375
933,933,2022-10-18,339.9700012207031
934,934,2022-10-19,331.6499938964844
935,935,2022-10-20,332.5400085449219
936,936,2022-10-21,331.3900146484375
937,937,2022-10-24,332.07000732421875
938,938,2022-10-25,348.1300048828125
939,939,2022-10-26,345.510009765625
940,940,2022-10-27,344.8299865722656
941,941,2022-10-28,349.19000244140625
942,942,2022-10-31,350.0
943,943,2022-11-01,342.239990234375
944,944,2022-11-02,326.9200134277344
945,945,2022-11-03,301.010009765625
946,946,2022-11-04,312.5199890136719
947,947,2022-11-07,316.010009765625
948,948,2022-11-08,319.7200012207031
949,949,2022-11-09,307.2900085449219
950,950,2022-11-10,350.45001220703125
951,951,2022-11-11,360.2300109863281
952,952,2022-11-14,358.1000061035156
953,953,2022-11-15,352.1300048828125
954,954,2022-11-16,349.5599975585937
955,955,2022-11-17,339.20001220703125
956,956,2022-11-18,341.4599914550781
957,957,2022-11-21,335.3500061035156
958,958,2022-11-22,341.2900085449219
959,959,2022-11-23,348.8599853515625
960,960,2022-11-25,349.1499938964844
961,961,2022-11-28,350.1600036621094
962,962,2022-11-29,343.94000244140625
963,963,2022-11-30,368.5799865722656
964,964,2022-12-01,369.6000061035156
965,965,2022-12-02,369.8399963378906
966,966,2022-12-05,347.5199890136719
967,967,2022-12-06,340.1499938964844
968,968,2022-12-07,338.9800109863281
969,969,2022-12-08,346.04998779296875
970,970,2022-12-09,343.8800048828125
971,971,2022-12-12,345.8999938964844
972,972,2022-12-13,364.4200134277344
973,973,2022-12-14,354.8299865722656
974,974,2022-12-15,336.1099853515625
975,975,2022-12-16,333.29998779296875
976,976,2022-12-19,328.57000732421875
977,977,2022-12-20,331.7200012207031
978,978,2022-12-21,338.989990234375
979,979,2022-12-22,323.239990234375
980,980,2022-12-23,323.6600036621094
981,981,2022-12-27,318.1199951171875
982,982,2022-12-28,316.6499938964844
983,983,2022-12-29,330.739990234375
984,984,2022-12-30,327.739990234375
985,985,2023-01-03,331.4200134277344
986,986,2023-01-04,335.2200012207031
987,987,2023-01-05,313.4800109863281
988,988,2023-01-06,316.6700134277344
989,989,2023-01-09,324.9800109863281
990,990,2023-01-10,326.8800048828125
991,991,2023-01-11,336.6400146484375
992,992,2023-01-12,340.989990234375
993,993,2023-01-13,345.82000732421875
994,994,2023-01-17,357.6300048828125
995,995,2023-01-18,352.8999938964844
996,996,2023-01-19,336.0
997,997,2023-01-20,345.0199890136719
998,998,2023-01-23,348.70001220703125
999,999,2023-01-24,331.95001220703125
1000,1000,2023-01-25,329.0400085449219
1001,1001,2023-01-26,344.1700134277344
1002,1002,2023-01-27,341.42999267578125
1003,1003,2023-01-30,334.8900146484375
1004,1004,2023-01-31,332.6499938964844
1005,1005,2023-02-01,352.7699890136719
1006,1006,2023-02-02,379.3399963378906
1007,1007,2023-02-03,375.8500061035156
1008,1008,2023-02-06,367.8599853515625
1009,1009,2023-02-07,372.3999938964844
1010,1010,2023-02-08,375.4100036621094
1011,1011,2023-02-09,365.4599914550781
1012,1012,2023-02-10,356.489990234375
1013,1013,2023-02-13,358.5
1014,1014,2023-02-14,361.5
1015,1015,2023-02-15,366.5299987792969
1016,1016,2023-02-16,346.010009765625
1017,1017,2023-02-17,338.2099914550781
1018,1018,2023-02-21,323.1700134277344
1019,1019,2023-02-22,311.0799865722656
1020,1020,2023-02-23,311.739990234375
1021,1021,2023-02-24,306.0299987792969
1022,1022,2023-02-27,312.8599853515625
1023,1023,2023-02-28,307.6499938964844
1024,1024,2023-03-01,305.5899963378906
1025,1025,2023-03-02,304.25
1026,1026,2023-03-03,305.989990234375
1027,1027,2023-03-06,310.3399963378906
1028,1028,2023-03-07,305.3299865722656
1029,1029,2023-03-08,306.6400146484375
1030,1030,2023-03-09,296.1300048828125
1031,1031,2023-03-10,282.739990234375
1032,1032,2023-03-13,280.6700134277344
1033,1033,2023-03-14,285.5
1034,1034,2023-03-15,276.2699890136719
1035,1035,2023-03-16,279.92999267578125
1036,1036,2023-03-17,279.7900085449219
1037,1037,2023-03-20,275.0400085449219
1038,1038,2023-03-21,279.6600036621094
1039,1039,2023-03-22,275.1300048828125
1040,1040,2023-03-23,284.45001220703125
1041,1041,2023-03-24,278.5
1042,1042,2023-03-27,285.0
1043,1043,2023-03-28,283.0
1044,1044,2023-03-29,285.760009765625
1045,1045,2023-03-30,293.69000244140625
1046,1046,2023-03-31,299.0
1047,1047,2023-04-03,297.2200012207031
1048,1048,2023-04-04,291.0599975585937
1049,1049,2023-04-05,282.5299987792969
1050,1050,2023-04-06,286.2799987792969
1051,1051,2023-04-10,290.92999267578125
1052,1052,2023-04-11,294.32000732421875
1053,1053,2023-04-12,289.989990234375
1054,1054,2023-04-13,300.010009765625
1055,1055,2023-04-14,296.0
1056,1056,2023-04-17,294.6499938964844
1057,1057,2023-04-18,295.1499938964844
1058,1058,2023-04-19,288.8399963378906
1059,1059,2023-04-20,282.3299865722656
1060,1060,2023-04-21,280.7300109863281
1061,1061,2023-04-24,280.7900085449219
1062,1062,2023-04-25,273.9700012207031
1063,1063,2023-04-26,275.4100036621094
1064,1064,2023-04-27,279.25
1065,1065,2023-04-28,282.44000244140625
1066,1066,2023-05-01,279.010009765625
1067,1067,2023-05-02,270.6700134277344
1068,1068,2023-05-03,273.1300048828125
1069,1069,2023-05-04,270.4100036621094
1070,1070,2023-05-05,242.47000122070312
1071,1071,2023-05-08,231.82000732421875
1072,1072,2023-05-09,231.33999633789065
1073,1073,2023-05-10,232.1999969482422
1074,1074,2023-05-11,232.66000366210935
1075,1075,2023-05-12,229.6999969482422
1076,1076,2023-05-15,236.6999969482422
1077,1077,2023-05-16,230.5800018310547
1078,1078,2023-05-17,232.92999267578125
1079,1079,2023-05-18,238.1199951171875
1080,1080,2023-05-19,247.5
1081,1081,2023-05-22,263.6700134277344
1082,1082,2023-05-23,264.8399963378906
1083,1083,2023-05-24,253.07000732421875
1084,1084,2023-05-25,256.4700012207031
1085,1085,2023-05-26,258.0799865722656
1086,1086,2023-05-30,257.95001220703125
1087,1087,2023-05-31,256.6199951171875
1088,1088,2023-06-01,257.94000244140625
1089,1089,2023-06-02,259.6499938964844
1090,1090,2023-06-05,203.25
1091,1091,2023-06-06,208.7700042724609
1092,1092,2023-06-07,210.1199951171875
1093,1093,2023-06-08,211.22000122070312
1094,1094,2023-06-09,211.3300018310547
1095,1095,2023-06-12,218.0
1096,1096,2023-06-13,218.9499969482422
1097,1097,2023-06-14,222.52999877929688
1098,1098,2023-06-15,227.83999633789065
1099,1099,2023-06-16,219.50999450683597
1100,1100,2023-06-20,219.1499938964844
1101,1101,2023-06-21,215.6999969482422
1102,1102,2023-06-22,218.3500061035156
1103,1103,2023-06-23,214.0
1104,1104,2023-06-26,220.3500061035156
1105,1105,2023-06-27,229.0800018310547
1106,1106,2023-06-28,227.8500061035156
1107,1107,2023-06-29,224.69000244140625
1108,1108,2023-06-30,224.75
1109,1109,2023-07-03,226.5800018310547
1110,1110,2023-07-05,232.7899932861328
1111,1111,2023-07-06,229.8500061035156
1112,1112,2023-07-07,229.1999969482422
1113,1113,2023-07-10,234.9499969482422
1114,1114,2023-07-11,232.3000030517578
1115,1115,2023-07-12,233.3999938964844
1116,1116,2023-07-13,244.6100006103516
1117,1117,2023-07-14,241.94000244140625
1118,1118,2023-07-17,242.88999938964844
1119,1119,2023-07-18,245.7100067138672
1120,1120,2023-07-19,249.80999755859372
1121,1121,2023-07-20,239.00999450683597
1122,1122,2023-07-21,237.4600067138672
1123,1123,2023-07-24,235.2100067138672
1124,1124,2023-07-25,234.42999267578125
1125,1125,2023-07-26,232.5399932861328
1126,1126,2023-07-27,226.8500061035156
1127,1127,2023-07-28,230.8999938964844
1128,1128,2023-07-31,236.80999755859372
1129,1129,2023-08-01,239.47999572753903
1130,1130,2023-08-02,236.8999938964844
1131,1131,2023-08-03,245.0200042724609
1132,1132,2023-08-04,246.97000122070312
1133,1133,2023-08-07,246.83999633789065
1134,1134,2023-08-08,243.5500030517578
1135,1135,2023-08-09,239.5200042724609
1136,1136,2023-08-10,243.1699981689453
1137,1137,2023-08-11,238.7400054931641
1138,1138,2023-08-14,243.0
1139,1139,2023-08-15,241.9199981689453
1140,1140,2023-08-16,239.47000122070312
1141,1141,2023-08-17,233.6999969482422
1142,1142,2023-08-18,239.38999938964844
1143,1143,2023-08-21,240.44000244140625
1144,1144,2023-08-22,242.6199951171875
1145,1145,2023-08-23,248.8300018310547
1146,1146,2023-08-24,242.08999633789065
1147,1147,2023-08-25,244.0800018310547
1148,1148,2023-08-28,245.3699951171875
1149,1149,2023-08-29,253.1499938964844
1150,1150,2023-08-30,255.3699951171875
1151,1151,2023-08-31,258.989990234375
1152,1152,2023-09-01,258.54998779296875
1153,1153,2023-09-05,259.9200134277344
1154,1154,2023-09-06,261.739990234375
1155,1155,2023-09-07,263.20001220703125
1156,1156,2023-09-08,265.3500061035156
1157,1157,2023-09-11,266.4200134277344
1158,1158,2023-09-12,262.82000732421875
1159,1159,2023-09-13,262.3099975585937
1160,1160,2023-09-14,269.3800048828125
1161,1161,2023-09-15,263.6600036621094
1162,1162,2023-09-18,259.3699951171875
1163,1163,2023-09-19,263.1099853515625
1164,1164,2023-09-20,267.0
1165,1165,2023-09-21,260.2900085449219
1166,1166,2023-09-22,261.0
1167,1167,2023-09-25,265.1700134277344
1168,1168,2023-09-26,256.8599853515625
1169,1169,2023-09-27,256.79998779296875
1170,1170,2023-09-28,259.8500061035156
1171,1171,2023-09-29,255.69000244140625
1172,1172,2023-10-02,251.83999633789065
1173,1173,2023-10-03,240.5200042724609
1174,1174,2023-10-04,241.6100006103516
1175,1175,2023-10-05,238.00999450683597
1176,1176,2023-10-06,244.1499938964844
1177,1177,2023-10-09,247.22999572753903
1178,1178,2023-10-10,245.6199951171875
1179,1179,2023-10-11,248.9199981689453
1180,1180,2023-10-12,237.5500030517578
1181,1181,2023-10-13,238.58999633789065
1182,1182,2023-10-16,245.1999969482422
1183,1183,2023-10-17,243.47000122070312
1184,1184,2023-10-18,235.0200042724609
1185,1185,2023-10-19,230.72999572753903
1186,1186,2023-10-20,223.3300018310547
1187,1187,2023-10-23,222.3300018310547
1188,1188,2023-10-24,223.0
1189,1189,2023-10-25,214.5399932861328
1190,1190,2023-10-26,213.47000122070312
1191,1191,2023-10-27,210.44000244140625
1192,1192,2023-10-30,212.7400054931641
1193,1193,2023-10-31,217.57000732421875
1194,1194,2023-11-01,216.6499938964844
1195,1195,2023-11-02,232.30999755859372
1196,1196,2023-11-03,240.6999969482422
1197,1197,2023-11-06,244.8999938964844
1198,1198,2023-11-07,244.6499938964844
1199,1199,2023-11-08,246.94000244140625
1200,1200,2023-11-09,237.0200042724609
1201,1201,2023-11-10,235.3600006103516
1202,1202,2023-11-13,234.69000244140625
1203,1203,2023-11-14,247.6199951171875
1204,1204,2023-11-15,253.30999755859372
1205,1205,2023-11-16,255.9499969482422
1206,1206,2023-11-17,258.239990234375
1207,1207,2023-11-20,260.3099975585937
1208,1208,2023-11-21,258.0
1209,1209,2023-11-22,255.0
1210,1210,2023-11-24,255.47000122070312
1211,1211,2023-11-27,255.41000366210935
1212,1212,2023-11-28,257.2900085449219
1213,1213,2023-11-29,261.9800109863281
1214,1214,2023-11-30,258.19000244140625
1215,1215,2023-12-01,258.8900146484375
1216,1216,2023-12-04,261.4599914550781
1217,1217,2023-12-05,255.3300018310547
1218,1218,2023-12-06,258.8299865722656
1219,1219,2023-12-07,264.3599853515625
1220,1220,2023-12-08,268.5
1221,1221,2023-12-11,275.1199951171875
1222,1222,2023-12-12,276.1400146484375
1223,1223,2023-12-13,279.54998779296875
1224,1224,2023-12-14,291.4599914550781
1225,1225,2023-12-15,293.07000732421875
1226,1226,2023-12-18,300.3500061035156
1227,1227,2023-12-19,295.3999938964844
1228,1228,2023-12-20,290.6000061035156
1229,1229,2023-12-21,294.29998779296875
1230,1230,2023-12-22,296.69000244140625
1231,1231,2023-12-26,301.0599975585937
1232,1232,2023-12-27,300.510009765625
1233,1233,2023-12-28,298.7900085449219
1234,1234,2023-12-29,297.3399963378906
1235,1235,2024-01-02,291.2200012207031
1236,1236,2024-01-03,282.6600036621094
1237,1237,2024-01-04,290.2300109863281
1238,1238,2024-01-05,288.8500061035156
1239,1239,2024-01-08,297.44000244140625
1240,1240,2024-01-09,298.75
1241,1241,2024-01-10,299.6400146484375
1242,1242,2024-01-11,299.70001220703125
1243,1243,2024-01-12,307.7300109863281
1244,1244,2024-01-16,300.1700134277344
1245,1245,2024-01-17,294.3999938964844
1246,1246,2024-01-18,299.5199890136719
1247,1247,2024-01-19,300.0199890136719
1248,1248,2024-01-22,298.8299865722656
1249,1249,2024-01-23,298.1099853515625
1250,1250,2024-01-24,288.3299865722656
1251,1251,2024-01-25,285.1300048828125
1252,1252,2024-01-26,288.3599853515625
1253,1253,2024-01-29,290.2799987792969
1254,1254,2024-01-30,282.8900146484375
1255,1255,2024-01-31,278.1099853515625
1256,1256,2024-02-01,285.5799865722656
1257,1257,2024-02-02,290.32000732421875
1258,1258,2024-02-05,287.885009765625
