,Unnamed: 0,Date,PARA
400,400,2020-09-04,26.037029266357425
401,401,2020-09-08,26.00080680847168
402,402,2020-09-09,26.00080680847168
403,403,2020-09-10,26.535133361816406
404,404,2020-09-11,26.51702117919922
405,405,2020-09-14,27.14707374572754
406,406,2020-09-15,27.512319564819336
407,407,2020-09-16,28.014535903930664
408,408,2020-09-17,27.631027221679688
409,409,2020-09-18,27.539714813232425
410,410,2020-09-21,26.471364974975582
411,411,2020-09-22,26.85487174987793
412,412,2020-09-23,26.31613540649414
413,413,2020-09-24,26.61746406555176
414,414,2020-09-25,26.964452743530277
415,415,2020-09-28,27.247514724731445
416,416,2020-09-29,26.443971633911133
417,417,2020-09-30,25.57650756835937
418,418,2020-10-01,25.275177001953125
419,419,2020-10-02,25.539981842041016
420,420,2020-10-05,25.92348861694336
421,421,2020-10-06,25.97827911376953
422,422,2020-10-07,26.34352684020996
423,423,2020-10-08,27.037500381469727
424,424,2020-10-09,26.40744972229004
425,425,2020-10-12,25.86870384216309
426,426,2020-10-13,25.065160751342773
427,427,2020-10-14,24.964717864990234
428,428,2020-10-15,25.412147521972656
429,429,2020-10-16,25.51258850097656
430,430,2020-10-19,24.7729606628418
431,431,2020-10-20,25.07428932189941
432,432,2020-10-21,25.99654006958008
433,433,2020-10-22,26.57180404663086
434,434,2020-10-23,26.73616981506348
435,435,2020-10-26,26.252212524414062
436,436,2020-10-27,25.759126663208008
437,437,2020-10-28,25.384754180908203
438,438,2020-10-29,25.686079025268555
439,439,2020-10-30,26.087852478027344
440,440,2020-11-02,27.028369903564453
441,441,2020-11-03,27.512319564819336
442,442,2020-11-04,27.1835994720459
443,443,2020-11-05,28.571542739868164
444,444,2020-11-06,26.754430770874023
445,445,2020-11-09,26.52614974975586
446,446,2020-11-10,27.4575309753418
447,447,2020-11-11,27.57623672485352
448,448,2020-11-12,26.70878028869629
449,449,2020-11-13,27.57623672485352
450,450,2020-11-16,29.1285400390625
451,451,2020-11-17,29.484664916992188
452,452,2020-11-18,29.859045028686523
453,453,2020-11-19,30.525619506835938
454,454,2020-11-20,31.03696632385254
455,455,2020-11-23,31.61223030090332
456,456,2020-11-24,31.511791229248047
457,457,2020-11-25,31.794857025146484
458,458,2020-11-27,32.02313995361328
459,459,2020-11-30,32.21489715576172
460,460,2020-12-01,33.2010612487793
461,461,2020-12-02,33.2101936340332
462,462,2020-12-03,33.411075592041016
463,463,2020-12-04,33.739803314208984
464,464,2020-12-07,33.621097564697266
465,465,2020-12-08,33.46587371826172
466,466,2020-12-09,33.274112701416016
467,467,2020-12-10,32.753631591796875
468,468,2020-12-11,32.507083892822266
469,469,2020-12-14,31.87275695800781
470,470,2020-12-15,32.304840087890625
471,471,2020-12-16,32.994327545166016
472,472,2020-12-17,33.279319763183594
473,473,2020-12-18,32.4151496887207
474,474,2020-12-21,32.038238525390625
475,475,2020-12-22,32.07501983642578
476,476,2020-12-23,33.04949188232422
477,477,2020-12-24,33.08625793457031
478,478,2020-12-28,33.76655960083008
479,479,2020-12-29,33.75736618041992
480,480,2020-12-30,33.92283630371094
481,481,2020-12-31,34.2537956237793
482,482,2021-01-04,33.64704895019531
483,483,2021-01-05,34.00558090209961
484,484,2021-01-06,36.95659255981445
485,485,2021-01-07,36.88305282592773
486,486,2021-01-08,36.82788848876953
487,487,2021-01-11,37.7472038269043
488,488,2021-01-12,38.40911102294922
489,489,2021-01-13,39.64099884033203
490,490,2021-01-14,42.28863906860352
491,491,2021-01-15,41.645111083984375
492,492,2021-01-19,40.22016906738281
493,493,2021-01-20,39.86163330078125
494,494,2021-01-21,41.4704475402832
495,495,2021-01-22,41.90252685546875
496,496,2021-01-25,43.86067199707031
497,497,2021-01-26,47.730995178222656
498,498,2021-01-27,51.48181915283203
499,499,2021-01-28,46.52669906616211
500,500,2021-01-29,44.58693313598633
501,501,2021-02-01,48.1079216003418
502,502,2021-02-02,46.20492935180664
503,503,2021-02-03,47.85970306396485
504,504,2021-02-04,47.85970306396485
505,505,2021-02-05,49.67995834350586
506,506,2021-02-08,50.102840423583984
507,507,2021-02-09,50.5900764465332
508,508,2021-02-10,52.00582885742188
509,509,2021-02-11,52.58500289916992
510,510,2021-02-12,53.60544204711914
511,511,2021-02-16,54.36846923828125
512,512,2021-02-17,56.07841110229492
513,513,2021-02-18,57.1356315612793
514,514,2021-02-19,57.632057189941406
515,515,2021-02-22,60.8036994934082
516,516,2021-02-23,59.176517486572266
517,517,2021-02-24,60.30728149414063
518,518,2021-02-25,57.45738983154297
519,519,2021-02-26,59.28683090209961
520,520,2021-03-01,61.71382522583008
521,521,2021-03-02,63.1755485534668
522,522,2021-03-03,65.18885040283203
523,523,2021-03-04,66.08057403564453
524,524,2021-03-05,68.25019073486328
525,525,2021-03-08,76.91014862060547
526,526,2021-03-09,73.23289489746094
527,527,2021-03-10,76.20228576660156
528,528,2021-03-11,79.31877899169922
529,529,2021-03-12,87.5235366821289
530,530,2021-03-15,88.80494689941406
531,531,2021-03-16,88.72198486328125
532,532,2021-03-17,85.12663269042969
533,533,2021-03-18,89.20135498046875
534,534,2021-03-19,89.74526977539062
535,535,2021-03-22,92.50169372558594
536,536,2021-03-23,84.12178039550781
537,537,2021-03-24,64.62397003173828
538,538,2021-03-25,61.16690826416016
539,539,2021-03-26,44.46239471435547
540,540,2021-03-29,41.49393081665039
541,541,2021-03-30,42.96894454956055
542,542,2021-03-31,41.57690048217773
543,543,2021-04-01,41.15283584594727
544,544,2021-04-05,39.54875946044922
545,545,2021-04-06,40.88549423217773
546,546,2021-04-07,40.461421966552734
547,547,2021-04-08,38.98641586303711
548,548,2021-04-09,38.608436584472656
549,549,2021-04-12,36.66326904296875
550,550,2021-04-13,37.3270263671875
551,551,2021-04-14,37.0781135559082
552,552,2021-04-15,36.18389129638672
553,553,2021-04-16,36.27607727050781
554,554,2021-04-19,35.400299072265625
555,555,2021-04-20,34.957786560058594
556,556,2021-04-21,37.65889358520508
557,557,2021-04-22,37.54827880859375
558,558,2021-04-23,38.45172119140625
559,559,2021-04-26,38.553131103515625
560,560,2021-04-27,39.46578979492188
561,561,2021-04-28,38.19358825683594
562,562,2021-04-29,38.25812911987305
563,563,2021-04-30,37.81562423706055
564,564,2021-05-03,36.56186294555664
565,565,2021-05-04,36.8476448059082
566,566,2021-05-05,36.04560470581055
567,567,2021-05-06,35.16981887817383
568,568,2021-05-07,36.31295394897461
569,569,2021-05-10,36.20232391357422
570,570,2021-05-11,36.39591979980469
571,571,2021-05-12,36.008731842041016
572,572,2021-05-13,35.5016975402832
573,573,2021-05-14,35.87044906616211
574,574,2021-05-17,35.40950393676758
575,575,2021-05-18,37.02280044555664
576,576,2021-05-19,36.58951950073242
577,577,2021-05-20,38.27656173706055
578,578,2021-05-21,38.85735321044922
579,579,2021-05-24,38.29499816894531
580,580,2021-05-25,37.70500183105469
581,581,2021-05-26,39.14313507080078
582,582,2021-05-27,39.77923202514648
583,583,2021-05-28,39.106258392333984
584,584,2021-06-01,39.27219772338867
585,585,2021-06-02,39.25375747680664
586,586,2021-06-03,38.33187484741211
587,587,2021-06-04,38.4425048828125
588,588,2021-06-07,38.47937774658203
589,589,2021-06-08,38.42406845092773
590,590,2021-06-09,38.94953536987305
591,591,2021-06-10,38.2673454284668
592,592,2021-06-11,39.041725158691406
593,593,2021-06-14,39.52383804321289
594,594,2021-06-15,38.63378143310547
595,595,2021-06-16,38.76358413696289
596,596,2021-06-17,37.26161956787109
597,597,2021-06-18,37.113277435302734
598,598,2021-06-21,37.97552108764648
599,599,2021-06-22,37.78081893920898
600,600,2021-06-23,38.7913932800293
601,601,2021-06-24,39.7463493347168
602,602,2021-06-25,40.62712860107422
603,603,2021-06-28,42.64828109741211
604,604,2021-06-29,41.37810897827149
605,605,2021-06-30,41.90657806396485
606,606,2021-07-01,41.6747932434082
607,607,2021-07-02,40.94235610961914
608,608,2021-07-06,39.7463493347168
609,609,2021-07-07,39.68144607543945
610,610,2021-07-08,38.4390869140625
611,611,2021-07-09,39.65363311767578
612,612,2021-07-12,40.27481460571289
613,613,2021-07-13,39.47747802734375
614,614,2021-07-14,38.83774948120117
615,615,2021-07-15,38.28147506713867
616,616,2021-07-16,37.354339599609375
617,617,2021-07-19,36.96493148803711
618,618,2021-07-20,37.44704818725586
619,619,2021-07-21,38.290748596191406
620,620,2021-07-22,37.89207458496094
621,621,2021-07-23,38.00333404541016
622,622,2021-07-26,39.08808517456055
623,623,2021-07-27,38.32783126831055
624,624,2021-07-28,38.61524200439453
625,625,2021-07-29,38.652320861816406
626,626,2021-07-30,37.94770431518555
627,627,2021-08-02,37.86426544189453
628,628,2021-08-03,35.66694641113281
629,629,2021-08-04,35.963626861572266
630,630,2021-08-05,38.52252578735352
631,631,2021-08-06,38.47616958618164
632,632,2021-08-09,37.354339599609375
633,633,2021-08-10,37.78081893920898
634,634,2021-08-11,37.84571075439453
635,635,2021-08-12,37.048377990722656
636,636,2021-08-13,36.306678771972656
637,637,2021-08-16,35.71330261230469
638,638,2021-08-17,36.18614196777344
639,639,2021-08-18,37.521217346191406
640,640,2021-08-19,36.7516975402832
641,641,2021-08-20,36.81660079956055
642,642,2021-08-23,37.39142608642578
643,643,2021-08-24,37.73445892333984
644,644,2021-08-25,37.98479080200195
645,645,2021-08-26,37.048377990722656
646,646,2021-08-27,37.91061401367188
647,647,2021-08-30,37.29871368408203
648,648,2021-08-31,38.42981719970703
649,649,2021-09-01,38.39273452758789
650,650,2021-09-02,38.51325607299805
651,651,2021-09-03,38.27219772338867
652,652,2021-09-07,38.58742904663086
653,653,2021-09-08,37.929161071777344
654,654,2021-09-09,37.400691986083984
655,655,2021-09-10,36.76096725463867
656,656,2021-09-13,37.42850875854492
657,657,2021-09-14,36.29996490478516
658,658,2021-09-15,37.65235137939453
659,659,2021-09-16,37.70831298828125
660,660,2021-09-17,37.29793930053711
661,661,2021-09-20,36.24399948120117
662,662,2021-09-21,36.05746841430664
663,663,2021-09-22,36.56111526489258
664,664,2021-09-23,37.36322021484375
665,665,2021-09-24,37.29793930053711
666,666,2021-09-27,37.71763610839844
667,667,2021-09-28,37.52178192138672
668,668,2021-09-29,37.419189453125
669,669,2021-09-30,36.85024642944336
670,670,2021-10-01,37.2139892578125
671,671,2021-10-04,36.477176666259766
672,672,2021-10-05,36.90620422363281
673,673,2021-10-06,36.53312683105469
674,674,2021-10-07,37.15802764892578
675,675,2021-10-08,37.13005447387695
676,676,2021-10-11,36.719669342041016
677,677,2021-10-12,36.51448440551758
678,678,2021-10-13,36.719669342041016
679,679,2021-10-14,36.81294250488281
680,680,2021-10-15,36.29996490478516
681,681,2021-10-18,35.936214447021484
682,682,2021-10-19,36.43986129760742
683,683,2021-10-20,36.253326416015625
684,684,2021-10-21,35.2367057800293
685,685,2021-10-22,34.98488235473633
686,686,2021-10-25,35.078147888183594
687,687,2021-10-26,34.583824157714844
688,688,2021-10-27,33.41797637939453
689,689,2021-10-28,34.527870178222656
690,690,2021-10-29,33.78172302246094
691,691,2021-11-01,34.74238204956055
692,692,2021-11-02,34.854305267333984
693,693,2021-11-03,35.02219009399414
694,694,2021-11-04,33.48326873779297
695,695,2021-11-05,33.893638610839844
696,696,2021-11-08,33.42729568481445
697,697,2021-11-09,33.110191345214844
698,698,2021-11-10,33.007598876953125
699,699,2021-11-11,33.20345687866211
700,700,2021-11-12,32.83039093017578
701,701,2021-11-15,33.371341705322266
702,702,2021-11-16,32.78375244140625
703,703,2021-11-17,32.71847152709961
704,704,2021-11-18,31.92568588256836
705,705,2021-11-19,31.394058227539062
706,706,2021-11-22,31.28213119506836
707,707,2021-11-23,30.731857299804688
708,708,2021-11-24,31.00233268737793
709,709,2021-11-26,30.414743423461918
710,710,2021-11-29,30.106958389282227
711,711,2021-11-30,28.866491317749023
712,712,2021-12-01,27.70064163208008
713,713,2021-12-02,27.57006454467773
714,714,2021-12-03,28.978412628173828
715,715,2021-12-06,29.025043487548828
716,716,2021-12-07,29.26754570007324
717,717,2021-12-08,29.696578979492188
718,718,2021-12-09,28.978412628173828
719,719,2021-12-10,29.118314743041992
720,720,2021-12-13,28.288227081298828
721,721,2021-12-14,27.82756996154785
722,722,2021-12-15,27.78996467590332
723,723,2021-12-16,27.959184646606445
724,724,2021-12-17,27.752361297607425
725,725,2021-12-20,26.962656021118164
726,726,2021-12-21,27.592538833618164
727,727,2021-12-22,27.432716369628903
728,728,2021-12-23,28.74888801574707
729,729,2021-12-27,28.316431045532227
730,730,2021-12-28,28.316431045532227
731,731,2021-12-29,28.19421768188477
732,732,2021-12-30,29.25655174255371
733,733,2021-12-31,28.372838973999023
734,734,2022-01-03,30.309490203857425
