,Date,BR
387,2020-08-17 00:00:00-04:00,130.11239624023438
388,2020-08-18 00:00:00-04:00,131.14846801757812
389,2020-08-19 00:00:00-04:00,129.3211669921875
390,2020-08-20 00:00:00-04:00,129.3211669921875
391,2020-08-21 00:00:00-04:00,128.91616821289062
392,2020-08-24 00:00:00-04:00,130.32896423339844
393,2020-08-25 00:00:00-04:00,130.23483276367188
394,2020-08-26 00:00:00-04:00,130.94122314453125
395,2020-08-27 00:00:00-04:00,130.74339294433594
396,2020-08-28 00:00:00-04:00,130.4231719970703
397,2020-08-31 00:00:00-04:00,129.4153594970703
398,2020-09-01 00:00:00-04:00,131.25205993652344
399,2020-09-02 00:00:00-04:00,134.8123779296875
400,2020-09-03 00:00:00-04:00,130.27249145507812
401,2020-09-04 00:00:00-04:00,127.54097747802734
402,2020-09-08 00:00:00-04:00,124.64938354492188
403,2020-09-09 00:00:00-04:00,128.4546356201172
404,2020-09-10 00:00:00-04:00,126.09992980957031
405,2020-09-11 00:00:00-04:00,126.6179428100586
406,2020-09-14 00:00:00-04:00,128.6753692626953
407,2020-09-15 00:00:00-04:00,128.29696655273438
408,2020-09-16 00:00:00-04:00,127.7578125
409,2020-09-17 00:00:00-04:00,126.26322174072266
410,2020-09-18 00:00:00-04:00,124.39977264404297
411,2020-09-21 00:00:00-04:00,123.83218383789062
412,2020-09-22 00:00:00-04:00,124.90109252929688
413,2020-09-23 00:00:00-04:00,121.91193389892578
414,2020-09-24 00:00:00-04:00,120.9376220703125
415,2020-09-25 00:00:00-04:00,123.3497314453125
416,2020-09-28 00:00:00-04:00,124.86327362060547
417,2020-09-29 00:00:00-04:00,124.59839630126953
418,2020-09-30 00:00:00-04:00,124.86327362060547
419,2020-10-01 00:00:00-04:00,126.6983871459961
420,2020-10-02 00:00:00-04:00,126.19700622558594
421,2020-10-05 00:00:00-04:00,128.94021606445312
422,2020-10-06 00:00:00-04:00,128.4104766845703
423,2020-10-07 00:00:00-04:00,130.07533264160156
424,2020-10-08 00:00:00-04:00,131.53207397460938
425,2020-10-09 00:00:00-04:00,133.22531127929688
426,2020-10-12 00:00:00-04:00,134.93740844726562
427,2020-10-13 00:00:00-04:00,134.3982391357422
428,2020-10-14 00:00:00-04:00,134.038818359375
429,2020-10-15 00:00:00-04:00,135.52394104003906
430,2020-10-16 00:00:00-04:00,135.59014892578125
431,2020-10-19 00:00:00-04:00,134.1239776611328
432,2020-10-20 00:00:00-04:00,135.7320556640625
433,2020-10-21 00:00:00-04:00,136.69686889648438
434,2020-10-22 00:00:00-04:00,136.95228576660156
435,2020-10-23 00:00:00-04:00,137.85093688964844
436,2020-10-26 00:00:00-04:00,134.4928436279297
437,2020-10-27 00:00:00-04:00,132.42123413085938
438,2020-10-28 00:00:00-04:00,128.15509033203125
439,2020-10-29 00:00:00-04:00,130.65237426757812
440,2020-10-30 00:00:00-04:00,130.16046142578125
441,2020-11-02 00:00:00-05:00,133.1591033935547
442,2020-11-03 00:00:00-05:00,135.892822265625
443,2020-11-04 00:00:00-05:00,137.00904846191406
444,2020-11-05 00:00:00-05:00,136.85769653320312
445,2020-11-06 00:00:00-05:00,138.66439819335938
446,2020-11-09 00:00:00-05:00,138.93878173828125
447,2020-11-10 00:00:00-05:00,138.3428192138672
448,2020-11-11 00:00:00-05:00,140.7833251953125
449,2020-11-12 00:00:00-05:00,137.6806640625
450,2020-11-13 00:00:00-05:00,138.75901794433594
451,2020-11-16 00:00:00-05:00,140.4806365966797
452,2020-11-17 00:00:00-05:00,139.317138671875
453,2020-11-18 00:00:00-05:00,137.88877868652344
454,2020-11-19 00:00:00-05:00,138.6739044189453
455,2020-11-20 00:00:00-05:00,137.08470153808594
456,2020-11-23 00:00:00-05:00,139.60089111328125
457,2020-11-24 00:00:00-05:00,138.99549865722656
458,2020-11-25 00:00:00-05:00,138.3617401123047
459,2020-11-27 00:00:00-05:00,139.43060302734375
460,2020-11-30 00:00:00-05:00,138.93878173828125
461,2020-12-01 00:00:00-05:00,140.42384338378906
462,2020-12-02 00:00:00-05:00,139.269775390625
463,2020-12-03 00:00:00-05:00,140.00767517089844
464,2020-12-04 00:00:00-05:00,141.15223693847656
465,2020-12-07 00:00:00-05:00,138.2482452392578
466,2020-12-08 00:00:00-05:00,139.269775390625
467,2020-12-09 00:00:00-05:00,140.2914581298828
468,2020-12-10 00:00:00-05:00,138.31443786621094
469,2020-12-11 00:00:00-05:00,139.64822387695312
470,2020-12-14 00:00:00-05:00,138.74131774902344
471,2020-12-15 00:00:00-05:00,139.9853057861328
472,2020-12-16 00:00:00-05:00,139.41552734375
473,2020-12-17 00:00:00-05:00,143.23306274414062
474,2020-12-18 00:00:00-05:00,146.12942504882812
475,2020-12-21 00:00:00-05:00,141.8371124267578
476,2020-12-22 00:00:00-05:00,141.0014190673828
477,2020-12-23 00:00:00-05:00,139.9853057861328
478,2020-12-24 00:00:00-05:00,142.45437622070312
479,2020-12-28 00:00:00-05:00,144.401123046875
480,2020-12-29 00:00:00-05:00,143.745849609375
481,2020-12-30 00:00:00-05:00,144.44859313964844
482,2020-12-31 00:00:00-05:00,145.48370361328125
483,2021-01-04 00:00:00-05:00,143.87879943847656
484,2021-01-05 00:00:00-05:00,144.07823181152344
485,2021-01-06 00:00:00-05:00,147.93373107910156
486,2021-01-07 00:00:00-05:00,147.7817840576172
487,2021-01-08 00:00:00-05:00,148.34210205078125
488,2021-01-11 00:00:00-05:00,147.20249938964844
489,2021-01-12 00:00:00-05:00,146.96514892578125
490,2021-01-13 00:00:00-05:00,146.45233154296875
491,2021-01-14 00:00:00-05:00,145.8350372314453
492,2021-01-15 00:00:00-05:00,143.93580627441406
493,2021-01-19 00:00:00-05:00,143.92628479003906
494,2021-01-20 00:00:00-05:00,144.80946350097656
495,2021-01-21 00:00:00-05:00,143.48947143554688
496,2021-01-22 00:00:00-05:00,141.43824768066406
497,2021-01-25 00:00:00-05:00,143.08111572265625
498,2021-01-26 00:00:00-05:00,144.1446990966797
499,2021-01-27 00:00:00-05:00,136.39573669433594
500,2021-01-28 00:00:00-05:00,137.5352783203125
501,2021-01-29 00:00:00-05:00,134.19253540039062
502,2021-02-01 00:00:00-05:00,138.71282958984375
503,2021-02-02 00:00:00-05:00,139.12115478515625
504,2021-02-03 00:00:00-05:00,137.2693634033203
505,2021-02-04 00:00:00-05:00,135.95889282226562
506,2021-02-05 00:00:00-05:00,136.87051391601562
507,2021-02-08 00:00:00-05:00,135.88287353515625
508,2021-02-09 00:00:00-05:00,134.534423828125
509,2021-02-10 00:00:00-05:00,137.1079559326172
510,2021-02-11 00:00:00-05:00,138.02908325195312
511,2021-02-12 00:00:00-05:00,140.61207580566406
512,2021-02-16 00:00:00-05:00,138.87425231933594
513,2021-02-17 00:00:00-05:00,140.00430297851562
514,2021-02-18 00:00:00-05:00,141.76112365722656
515,2021-02-19 00:00:00-05:00,142.0080108642578
516,2021-02-22 00:00:00-05:00,140.07078552246094
517,2021-02-23 00:00:00-05:00,136.42420959472656
