,Unnamed: 0,Date,LULU
745,745,2022-01-19,330.95001220703125
746,746,2022-01-20,322.5299987792969
747,747,2022-01-21,313.0199890136719
748,748,2022-01-24,321.6199951171875
749,749,2022-01-25,308.8299865722656
750,750,2022-01-26,302.760009765625
751,751,2022-01-27,306.5199890136719
752,752,2022-01-28,315.9100036621094
753,753,2022-01-31,333.760009765625
754,754,2022-02-01,344.9100036621094
755,755,2022-02-02,349.19000244140625
756,756,2022-02-03,330.3500061035156
757,757,2022-02-04,336.3699951171875
758,758,2022-02-07,332.20001220703125
759,759,2022-02-08,334.3999938964844
760,760,2022-02-09,339.6400146484375
761,761,2022-02-10,334.3500061035156
762,762,2022-02-11,316.7200012207031
763,763,2022-02-14,313.6400146484375
764,764,2022-02-15,318.1499938964844
765,765,2022-02-16,320.0400085449219
766,766,2022-02-17,310.0299987792969
767,767,2022-02-18,308.6600036621094
768,768,2022-02-22,304.5799865722656
769,769,2022-02-23,295.239990234375
770,770,2022-02-24,310.3599853515625
771,771,2022-02-25,317.5799865722656
772,772,2022-02-28,319.94000244140625
773,773,2022-03-01,315.17999267578125
774,774,2022-03-02,330.07000732421875
775,775,2022-03-03,322.8399963378906
776,776,2022-03-04,320.5799865722656
777,777,2022-03-07,302.3800048828125
778,778,2022-03-08,296.5199890136719
779,779,2022-03-09,305.82000732421875
780,780,2022-03-10,301.739990234375
781,781,2022-03-11,291.54998779296875
782,782,2022-03-14,289.239990234375
783,783,2022-03-15,289.9200134277344
784,784,2022-03-16,305.1000061035156
785,785,2022-03-17,307.6000061035156
786,786,2022-03-18,316.92999267578125
787,787,2022-03-21,308.2200012207031
788,788,2022-03-22,315.0299987792969
789,789,2022-03-23,310.4200134277344
790,790,2022-03-24,317.739990234375
791,791,2022-03-25,321.1400146484375
792,792,2022-03-28,331.7799987792969
793,793,2022-03-29,343.9700012207031
794,794,2022-03-30,376.9200134277344
795,795,2022-03-31,365.2300109863281
796,796,2022-04-01,367.4400024414063
797,797,2022-04-04,384.1799926757813
798,798,2022-04-05,378.989990234375
799,799,2022-04-06,371.8299865722656
800,800,2022-04-07,379.2300109863281
801,801,2022-04-08,369.4599914550781
802,802,2022-04-11,368.739990234375
803,803,2022-04-12,376.1600036621094
804,804,2022-04-13,395.0299987792969
805,805,2022-04-14,390.7799987792969
806,806,2022-04-18,387.55999755859375
807,807,2022-04-19,404.6600036621094
808,808,2022-04-20,385.3999938964844
809,809,2022-04-21,377.25
810,810,2022-04-22,363.6600036621094
811,811,2022-04-25,368.0899963378906
812,812,2022-04-26,352.5299987792969
813,813,2022-04-27,354.0199890136719
814,814,2022-04-28,362.4299926757813
815,815,2022-04-29,354.6300048828125
816,816,2022-05-02,360.8399963378906
817,817,2022-05-03,355.70001220703125
818,818,2022-05-04,364.6700134277344
819,819,2022-05-05,343.6000061035156
820,820,2022-05-06,317.04998779296875
821,821,2022-05-09,292.67999267578125
822,822,2022-05-10,302.1099853515625
823,823,2022-05-11,291.29998779296875
824,824,2022-05-12,294.0
825,825,2022-05-13,309.2900085449219
826,826,2022-05-16,304.1499938964844
827,827,2022-05-17,305.4800109863281
828,828,2022-05-18,272.5199890136719
829,829,2022-05-19,271.2200012207031
830,830,2022-05-20,274.0400085449219
831,831,2022-05-23,272.8399963378906
832,832,2022-05-24,257.510009765625
833,833,2022-05-25,260.6600036621094
834,834,2022-05-26,287.4800109863281
835,835,2022-05-27,293.6499938964844
836,836,2022-05-31,292.69000244140625
837,837,2022-06-01,289.9599914550781
838,838,2022-06-02,302.5799865722656
839,839,2022-06-03,300.79998779296875
840,840,2022-06-06,301.6199951171875
841,841,2022-06-07,306.19000244140625
842,842,2022-06-08,307.7699890136719
843,843,2022-06-09,302.29998779296875
844,844,2022-06-10,291.6000061035156
845,845,2022-06-13,278.5799865722656
846,846,2022-06-14,280.5
847,847,2022-06-15,285.7200012207031
848,848,2022-06-16,271.3399963378906
849,849,2022-06-17,278.1300048828125
850,850,2022-06-21,276.45001220703125
851,851,2022-06-22,277.8800048828125
852,852,2022-06-23,286.3299865722656
853,853,2022-06-24,293.3599853515625
854,854,2022-06-27,287.4800109863281
855,855,2022-06-28,278.5599975585937
856,856,2022-06-29,282.9800109863281
857,857,2022-06-30,272.6099853515625
858,858,2022-07-01,263.3800048828125
859,859,2022-07-05,283.6199951171875
860,860,2022-07-06,280.3800048828125
861,861,2022-07-07,290.7200012207031
862,862,2022-07-08,293.3900146484375
863,863,2022-07-11,281.760009765625
864,864,2022-07-12,279.3900146484375
865,865,2022-07-13,280.9700012207031
866,866,2022-07-14,278.989990234375
867,867,2022-07-15,286.4100036621094
868,868,2022-07-18,284.6400146484375
869,869,2022-07-19,296.3399963378906
870,870,2022-07-20,302.7900085449219
871,871,2022-07-21,307.3599853515625
872,872,2022-07-22,304.5
873,873,2022-07-25,301.32000732421875
874,874,2022-07-26,283.4100036621094
875,875,2022-07-27,295.57000732421875
876,876,2022-07-28,303.8500061035156
877,877,2022-07-29,310.510009765625
878,878,2022-08-01,310.010009765625
879,879,2022-08-02,305.70001220703125
880,880,2022-08-03,315.3800048828125
881,881,2022-08-04,316.3999938964844
882,882,2022-08-05,317.79998779296875
883,883,2022-08-08,316.239990234375
884,884,2022-08-09,306.54998779296875
885,885,2022-08-10,319.260009765625
886,886,2022-08-11,316.9800109863281
887,887,2022-08-12,321.69000244140625
888,888,2022-08-15,330.3399963378906
889,889,2022-08-16,331.70001220703125
890,890,2022-08-17,329.79998779296875
891,891,2022-08-18,333.4200134277344
892,892,2022-08-19,322.4700012207031
893,893,2022-08-22,315.2200012207031
894,894,2022-08-23,315.92999267578125
895,895,2022-08-24,317.8399963378906
896,896,2022-08-25,323.3599853515625
897,897,2022-08-26,311.3099975585937
898,898,2022-08-29,307.5
899,899,2022-08-30,307.07000732421875
900,900,2022-08-31,299.9599914550781
901,901,2022-09-01,294.45001220703125
902,902,2022-09-02,314.1700134277344
903,903,2022-09-06,327.8099975585937
904,904,2022-09-07,336.8699951171875
905,905,2022-09-08,345.7900085449219
906,906,2022-09-09,348.6499938964844
907,907,2022-09-12,352.739990234375
908,908,2022-09-13,337.32000732421875
909,909,2022-09-14,342.9200134277344
910,910,2022-09-15,338.6000061035156
911,911,2022-09-16,333.239990234375
912,912,2022-09-19,337.0799865722656
913,913,2022-09-20,331.57000732421875
914,914,2022-09-21,318.1199951171875
915,915,2022-09-22,306.29998779296875
916,916,2022-09-23,293.20001220703125
917,917,2022-09-26,294.6600036621094
918,918,2022-09-27,299.19000244140625
919,919,2022-09-28,309.3399963378906
920,920,2022-09-29,300.2200012207031
921,921,2022-09-30,279.5599975585937
922,922,2022-10-03,292.1000061035156
923,923,2022-10-04,307.79998779296875
924,924,2022-10-05,310.04998779296875
925,925,2022-10-06,310.4800109863281
926,926,2022-10-07,298.2200012207031
927,927,2022-10-10,289.8500061035156
928,928,2022-10-11,295.67999267578125
929,929,2022-10-12,295.5
930,930,2022-10-13,294.510009765625
931,931,2022-10-14,288.7799987792969
932,932,2022-10-17,297.6499938964844
933,933,2022-10-18,297.760009765625
934,934,2022-10-19,296.8699951171875
935,935,2022-10-20,293.1300048828125
936,936,2022-10-21,298.6300048828125
937,937,2022-10-24,297.67999267578125
938,938,2022-10-25,320.6300048828125
939,939,2022-10-26,321.3299865722656
940,940,2022-10-27,320.6099853515625
941,941,2022-10-28,328.4800109863281
942,942,2022-10-31,329.0400085449219
943,943,2022-11-01,330.3599853515625
944,944,2022-11-02,316.0599975585937
945,945,2022-11-03,318.1000061035156
946,946,2022-11-04,325.57000732421875
947,947,2022-11-07,324.25
948,948,2022-11-08,328.5
949,949,2022-11-09,321.2099914550781
950,950,2022-11-10,353.8500061035156
951,951,2022-11-11,359.70001220703125
952,952,2022-11-14,352.739990234375
953,953,2022-11-15,359.5599975585937
954,954,2022-11-16,355.760009765625
955,955,2022-11-17,354.2699890136719
956,956,2022-11-18,347.8500061035156
957,957,2022-11-21,349.3800048828125
958,958,2022-11-22,355.6400146484375
959,959,2022-11-23,360.5299987792969
960,960,2022-11-25,361.1600036621094
961,961,2022-11-28,363.2799987792969
962,962,2022-11-29,363.3200073242188
963,963,2022-11-30,380.30999755859375
964,964,2022-12-01,381.8200073242188
965,965,2022-12-02,385.989990234375
966,966,2022-12-05,381.1300048828125
967,967,2022-12-06,370.0
968,968,2022-12-07,372.3299865722656
969,969,2022-12-08,374.510009765625
970,970,2022-12-09,326.3900146484375
971,971,2022-12-12,328.2300109863281
972,972,2022-12-13,326.2699890136719
973,973,2022-12-14,333.3299865722656
974,974,2022-12-15,325.2099914550781
975,975,2022-12-16,321.239990234375
976,976,2022-12-19,316.9200134277344
977,977,2022-12-20,307.1199951171875
978,978,2022-12-21,316.739990234375
979,979,2022-12-22,312.92999267578125
980,980,2022-12-23,311.5400085449219
981,981,2022-12-27,315.0400085449219
982,982,2022-12-28,308.9599914550781
983,983,2022-12-29,316.82000732421875
984,984,2022-12-30,320.3800048828125
985,985,2023-01-03,323.3800048828125
986,986,2023-01-04,320.9800109863281
987,987,2023-01-05,325.92999267578125
988,988,2023-01-06,329.260009765625
989,989,2023-01-09,298.6600036621094
990,990,2023-01-10,309.4800109863281
991,991,2023-01-11,311.9599914550781
992,992,2023-01-12,314.989990234375
993,993,2023-01-13,315.4700012207031
994,994,2023-01-17,323.82000732421875
995,995,2023-01-18,318.07000732421875
996,996,2023-01-19,307.94000244140625
997,997,2023-01-20,312.79998779296875
998,998,2023-01-23,316.0799865722656
999,999,2023-01-24,311.2099914550781
1000,1000,2023-01-25,309.5199890136719
1001,1001,2023-01-26,309.5899963378906
1002,1002,2023-01-27,310.8500061035156
1003,1003,2023-01-30,302.5899963378906
1004,1004,2023-01-31,306.8800048828125
1005,1005,2023-02-01,315.7099914550781
1006,1006,2023-02-02,322.760009765625
1007,1007,2023-02-03,319.4200134277344
1008,1008,2023-02-06,311.32000732421875
1009,1009,2023-02-07,319.1000061035156
1010,1010,2023-02-08,309.2799987792969
1011,1011,2023-02-09,310.45001220703125
1012,1012,2023-02-10,309.3999938964844
1013,1013,2023-02-13,317.0799865722656
1014,1014,2023-02-14,319.8800048828125
1015,1015,2023-02-15,325.2300109863281
1016,1016,2023-02-16,321.8299865722656
1017,1017,2023-02-17,320.3599853515625
1018,1018,2023-02-21,314.1099853515625
1019,1019,2023-02-22,316.5199890136719
1020,1020,2023-02-23,317.79998779296875
1021,1021,2023-02-24,308.1000061035156
1022,1022,2023-02-27,310.29998779296875
1023,1023,2023-02-28,309.20001220703125
1024,1024,2023-03-01,309.489990234375
1025,1025,2023-03-02,311.6499938964844
1026,1026,2023-03-03,316.8299865722656
1027,1027,2023-03-06,304.6000061035156
1028,1028,2023-03-07,301.8099975585937
1029,1029,2023-03-08,305.8699951171875
1030,1030,2023-03-09,301.79998779296875
1031,1031,2023-03-10,296.260009765625
1032,1032,2023-03-13,292.8999938964844
1033,1033,2023-03-14,295.1000061035156
1034,1034,2023-03-15,293.2300109863281
1035,1035,2023-03-16,297.3999938964844
1036,1036,2023-03-17,294.739990234375
1037,1037,2023-03-20,293.45001220703125
1038,1038,2023-03-21,298.8099975585937
1039,1039,2023-03-22,303.7300109863281
1040,1040,2023-03-23,308.2200012207031
1041,1041,2023-03-24,313.45001220703125
1042,1042,2023-03-27,317.2200012207031
1043,1043,2023-03-28,320.3099975585937
1044,1044,2023-03-29,361.0400085449219
1045,1045,2023-03-30,358.0899963378906
1046,1046,2023-03-31,364.1900024414063
1047,1047,2023-04-03,367.3999938964844
1048,1048,2023-04-04,366.7999877929688
1049,1049,2023-04-05,364.80999755859375
1050,1050,2023-04-06,364.3299865722656
1051,1051,2023-04-10,363.3699951171875
1052,1052,2023-04-11,365.80999755859375
1053,1053,2023-04-12,363.5400085449219
1054,1054,2023-04-13,364.3800048828125
1055,1055,2023-04-14,368.25
1056,1056,2023-04-17,368.3800048828125
1057,1057,2023-04-18,372.5
1058,1058,2023-04-19,370.1199951171875
1059,1059,2023-04-20,376.7099914550781
1060,1060,2023-04-21,377.7999877929688
1061,1061,2023-04-24,381.3699951171875
1062,1062,2023-04-25,372.80999755859375
1063,1063,2023-04-26,372.9400024414063
1064,1064,2023-04-27,378.0799865722656
1065,1065,2023-04-28,379.9299926757813
1066,1066,2023-05-01,384.989990234375
1067,1067,2023-05-02,380.75
1068,1068,2023-05-03,383.1199951171875
1069,1069,2023-05-04,382.05999755859375
1070,1070,2023-05-05,386.7099914550781
1071,1071,2023-05-08,381.8599853515625
1072,1072,2023-05-09,381.4400024414063
1073,1073,2023-05-10,379.3200073242188
1074,1074,2023-05-11,377.3200073242188
1075,1075,2023-05-12,376.2000122070313
1076,1076,2023-05-15,375.7099914550781
1077,1077,2023-05-16,371.5199890136719
1078,1078,2023-05-17,372.2200012207031
1079,1079,2023-05-18,378.7000122070313
1080,1080,2023-05-19,368.5299987792969
1081,1081,2023-05-22,363.1199951171875
1082,1082,2023-05-23,353.8599853515625
1083,1083,2023-05-24,344.5799865722656
1084,1084,2023-05-25,342.3399963378906
1085,1085,2023-05-26,340.260009765625
1086,1086,2023-05-30,336.6400146484375
1087,1087,2023-05-31,331.92999267578125
1088,1088,2023-06-01,328.3500061035156
1089,1089,2023-06-02,365.4400024414063
1090,1090,2023-06-05,356.44000244140625
1091,1091,2023-06-06,356.0199890136719
1092,1092,2023-06-07,353.92999267578125
1093,1093,2023-06-08,354.95001220703125
1094,1094,2023-06-09,360.3999938964844
1095,1095,2023-06-12,368.1799926757813
1096,1096,2023-06-13,368.3599853515625
1097,1097,2023-06-14,377.2099914550781
1098,1098,2023-06-15,382.6300048828125
1099,1099,2023-06-16,383.0199890136719
1100,1100,2023-06-20,383.489990234375
1101,1101,2023-06-21,378.80999755859375
1102,1102,2023-06-22,377.9599914550781
1103,1103,2023-06-23,374.25
1104,1104,2023-06-26,373.7699890136719
1105,1105,2023-06-27,374.5199890136719
1106,1106,2023-06-28,376.25
1107,1107,2023-06-29,370.260009765625
1108,1108,2023-06-30,378.5
1109,1109,2023-07-03,379.4100036621094
1110,1110,2023-07-05,375.989990234375
1111,1111,2023-07-06,367.0299987792969
1112,1112,2023-07-07,363.739990234375
1113,1113,2023-07-10,369.5199890136719
1114,1114,2023-07-11,379.4800109863281
1115,1115,2023-07-12,383.3200073242188
1116,1116,2023-07-13,379.5400085449219
1117,1117,2023-07-14,380.4100036621094
1118,1118,2023-07-17,383.6900024414063
1119,1119,2023-07-18,385.4200134277344
1120,1120,2023-07-19,390.510009765625
1121,1121,2023-07-20,381.8599853515625
1122,1122,2023-07-21,382.9599914550781
1123,1123,2023-07-24,380.3900146484375
1124,1124,2023-07-25,382.1199951171875
1125,1125,2023-07-26,378.9800109863281
1126,1126,2023-07-27,370.75
1127,1127,2023-07-28,377.9599914550781
1128,1128,2023-07-31,378.5299987792969
1129,1129,2023-08-01,381.2099914550781
1130,1130,2023-08-02,376.6499938964844
1131,1131,2023-08-03,384.0
1132,1132,2023-08-04,378.2000122070313
1133,1133,2023-08-07,382.5
1134,1134,2023-08-08,380.7000122070313
1135,1135,2023-08-09,382.3299865722656
1136,1136,2023-08-10,384.5499877929688
1137,1137,2023-08-11,381.1300048828125
1138,1138,2023-08-14,385.0199890136719
1139,1139,2023-08-15,383.1799926757813
1140,1140,2023-08-16,381.1600036621094
1141,1141,2023-08-17,376.2999877929688
1142,1142,2023-08-18,381.2900085449219
1143,1143,2023-08-21,384.8999938964844
1144,1144,2023-08-22,379.4200134277344
1145,1145,2023-08-23,377.7099914550781
1146,1146,2023-08-24,360.2200012207031
1147,1147,2023-08-25,365.5899963378906
1148,1148,2023-08-28,365.8399963378906
1149,1149,2023-08-29,374.7300109863281
1150,1150,2023-08-30,376.7300109863281
1151,1151,2023-08-31,381.260009765625
1152,1152,2023-09-01,404.1900024414063
1153,1153,2023-09-05,401.80999755859375
1154,1154,2023-09-06,399.0
1155,1155,2023-09-07,398.989990234375
1156,1156,2023-09-08,396.3599853515625
1157,1157,2023-09-11,397.4400024414063
1158,1158,2023-09-12,388.1199951171875
1159,1159,2023-09-13,388.9700012207031
1160,1160,2023-09-14,388.739990234375
1161,1161,2023-09-15,389.9299926757813
1162,1162,2023-09-18,382.80999755859375
1163,1163,2023-09-19,384.4500122070313
1164,1164,2023-09-20,391.8800048828125
1165,1165,2023-09-21,383.8999938964844
1166,1166,2023-09-22,388.0499877929688
1167,1167,2023-09-25,384.3299865722656
1168,1168,2023-09-26,380.6600036621094
1169,1169,2023-09-27,379.1400146484375
1170,1170,2023-09-28,379.0
1171,1171,2023-09-29,385.6099853515625
1172,1172,2023-10-02,382.8599853515625
1173,1173,2023-10-03,368.3399963378906
1174,1174,2023-10-04,370.1000061035156
1175,1175,2023-10-05,360.3599853515625
1176,1176,2023-10-06,367.2200012207031
1177,1177,2023-10-09,372.6400146484375
1178,1178,2023-10-10,373.0299987792969
1179,1179,2023-10-11,373.3599853515625
1180,1180,2023-10-12,373.9400024414063
1181,1181,2023-10-13,377.6900024414063
1182,1182,2023-10-16,416.6400146484375
1183,1183,2023-10-17,412.9400024414063
1184,1184,2023-10-18,405.6099853515625
1185,1185,2023-10-19,396.1900024414063
1186,1186,2023-10-20,395.8200073242188
1187,1187,2023-10-23,402.4599914550781
1188,1188,2023-10-24,403.3699951171875
1189,1189,2023-10-25,396.7000122070313
1190,1190,2023-10-26,388.6199951171875
1191,1191,2023-10-27,386.8200073242188
1192,1192,2023-10-30,391.75
1193,1193,2023-10-31,393.4800109863281
1194,1194,2023-11-01,395.2900085449219
1195,1195,2023-11-02,403.5
1196,1196,2023-11-03,407.9299926757813
1197,1197,2023-11-06,407.9500122070313
1198,1198,2023-11-07,413.6900024414063
1199,1199,2023-11-08,409.6400146484375
1200,1200,2023-11-09,406.5799865722656
1201,1201,2023-11-10,413.6700134277344
1202,1202,2023-11-13,416.9800109863281
1203,1203,2023-11-14,430.3299865722656
1204,1204,2023-11-15,432.1900024414063
1205,1205,2023-11-16,420.2799987792969
1206,1206,2023-11-17,422.4400024414063
1207,1207,2023-11-20,428.5799865722656
1208,1208,2023-11-21,430.3699951171875
1209,1209,2023-11-22,428.6300048828125
1210,1210,2023-11-24,431.760009765625
1211,1211,2023-11-27,435.6700134277344
1212,1212,2023-11-28,427.7300109863281
1213,1213,2023-11-29,438.3500061035156
1214,1214,2023-11-30,446.7999877929688
1215,1215,2023-12-01,466.6099853515625
1216,1216,2023-12-04,460.760009765625
1217,1217,2023-12-05,456.9299926757813
1218,1218,2023-12-06,460.6700134277344
1219,1219,2023-12-07,464.6700134277344
1220,1220,2023-12-08,489.6400146484375
1221,1221,2023-12-11,502.739990234375
1222,1222,2023-12-12,503.6499938964844
1223,1223,2023-12-13,504.5
1224,1224,2023-12-14,489.2999877929688
1225,1225,2023-12-15,491.4599914550781
1226,1226,2023-12-18,501.6300048828125
1227,1227,2023-12-19,506.8599853515625
1228,1228,2023-12-20,505.1499938964844
1229,1229,2023-12-21,511.0299987792969
1230,1230,2023-12-22,510.0
1231,1231,2023-12-26,506.3200073242188
1232,1232,2023-12-27,508.80999755859375
1233,1233,2023-12-28,509.2200012207031
1234,1234,2023-12-29,511.2900085449219
1235,1235,2024-01-02,505.3800048828125
1236,1236,2024-01-03,498.0199890136719
1237,1237,2024-01-04,496.0
1238,1238,2024-01-05,491.1000061035156
1239,1239,2024-01-08,491.4800109863281
1240,1240,2024-01-09,485.7099914550781
1241,1241,2024-01-10,484.1000061035156
1242,1242,2024-01-11,485.4800109863281
1243,1243,2024-01-12,479.9400024414063
1244,1244,2024-01-16,470.7300109863281
1245,1245,2024-01-17,468.3999938964844
1246,1246,2024-01-18,477.4500122070313
1247,1247,2024-01-19,484.0199890136719
1248,1248,2024-01-22,481.8900146484375
1249,1249,2024-01-23,477.0
1250,1250,2024-01-24,474.8399963378906
1251,1251,2024-01-25,474.2999877929688
1252,1252,2024-01-26,478.0299987792969
1253,1253,2024-01-29,481.989990234375
1254,1254,2024-01-30,481.3999938964844
1255,1255,2024-01-31,453.8200073242188
1256,1256,2024-02-01,461.9400024414063
1257,1257,2024-02-02,462.3999938964844
1258,1258,2024-02-05,453.2799987792969
