,Unnamed: 0,Date,PRU
735,735,2022-01-04,102.94418334960938
736,736,2022-01-05,100.85289001464844
737,737,2022-01-06,102.50057983398438
738,738,2022-01-07,103.92192840576172
739,739,2022-01-10,103.6231689453125
740,740,2022-01-11,104.46511840820312
741,741,2022-01-12,104.70051574707033
742,742,2022-01-13,105.3976058959961
743,743,2022-01-14,106.28482818603516
744,744,2022-01-18,104.77294158935548
745,745,2022-01-19,102.47342681884766
746,746,2022-01-20,101.78536987304688
747,747,2022-01-21,99.59449005126952
748,748,2022-01-24,99.07846069335938
749,749,2022-01-25,100.40023803710938
750,750,2022-01-26,101.19691467285156
751,751,2022-01-27,100.13768768310548
752,752,2022-01-28,99.7574462890625
753,753,2022-01-31,101.0067901611328
754,754,2022-02-01,102.90796661376952
755,755,2022-02-02,103.93099212646484
756,756,2022-02-03,102.65447998046876
757,757,2022-02-04,107.13582611083984
758,758,2022-02-07,107.9777603149414
759,759,2022-02-08,109.84273529052734
760,760,2022-02-09,109.71598815917967
761,761,2022-02-10,109.88800048828124
762,762,2022-02-11,108.51190948486328
763,763,2022-02-14,105.89652252197266
764,764,2022-02-15,107.90836334228516
765,765,2022-02-16,108.05467224121094
766,766,2022-02-17,104.47906494140624
767,767,2022-02-18,104.314453125
768,768,2022-02-22,103.11648559570312
769,769,2022-02-23,101.40641784667967
770,770,2022-02-24,99.63232421875
771,771,2022-02-25,103.153076171875
772,772,2022-02-28,102.11058044433594
773,773,2022-03-01,96.7334442138672
774,774,2022-03-02,100.01641845703124
775,775,2022-03-03,100.171875
776,776,2022-03-04,97.3278579711914
777,777,2022-03-07,93.32244110107422
778,778,2022-03-08,94.83133697509766
779,779,2022-03-09,97.7485122680664
780,780,2022-03-10,97.0718002319336
781,781,2022-03-11,96.98035430908205
782,782,2022-03-14,99.91582489013672
783,783,2022-03-15,100.40049743652344
784,784,2022-03-16,104.21385955810548
785,785,2022-03-17,105.5307159423828
786,786,2022-03-18,105.37525939941406
787,787,2022-03-21,106.16170501708984
788,788,2022-03-22,108.82283782958984
789,789,2022-03-23,106.93902587890624
790,790,2022-03-24,108.96915435791016
791,791,2022-03-25,110.52375793457033
792,792,2022-03-28,109.79216766357422
793,793,2022-03-29,110.52375793457033
794,794,2022-03-30,110.01165771484376
795,795,2022-03-31,108.06381225585938
796,796,2022-04-01,108.2741470336914
797,797,2022-04-04,106.42689514160156
798,798,2022-04-05,106.8567123413086
799,799,2022-04-06,106.74697875976562
800,800,2022-04-07,104.84485626220705
801,801,2022-04-08,106.72867584228516
802,802,2022-04-11,106.53663635253906
803,803,2022-04-12,105.66789245605467
804,804,2022-04-13,106.35375213623048
805,805,2022-04-14,107.2133560180664
806,806,2022-04-18,108.3656005859375
807,807,2022-04-19,109.2069091796875
808,808,2022-04-20,110.70665740966795
809,809,2022-04-21,109.6092758178711
810,810,2022-04-22,105.92393493652344
811,811,2022-04-25,104.2413101196289
812,812,2022-04-26,100.9491958618164
813,813,2022-04-27,101.31497955322266
814,814,2022-04-28,102.5312271118164
815,815,2022-04-29,99.22996520996094
816,816,2022-05-02,99.13851928710938
817,817,2022-05-03,100.34563446044922
818,818,2022-05-04,102.02826690673828
819,819,2022-05-05,98.52581024169922
820,820,2022-05-06,97.55647277832033
821,821,2022-05-09,96.12074279785156
822,822,2022-05-10,95.33429718017578
823,823,2022-05-11,94.23692321777344
824,824,2022-05-12,91.59408569335938
825,825,2022-05-13,92.5359878540039
826,826,2022-05-16,92.3896713256836
827,827,2022-05-17,95.06908416748048
828,828,2022-05-18,92.90177917480467
829,829,2022-05-19,91.06368255615234
830,830,2022-05-20,90.2589340209961
831,831,2022-05-23,93.86930084228516
832,832,2022-05-24,93.39717864990234
833,833,2022-05-25,94.57286071777344
834,834,2022-05-26,96.79461669921876
835,835,2022-05-27,98.37760925292967
836,836,2022-05-31,98.35909271240234
837,837,2022-06-01,97.4981689453125
838,838,2022-06-02,97.89623260498048
839,839,2022-06-03,96.23916625976562
840,840,2022-06-06,97.5074234008789
841,841,2022-06-07,98.32205200195312
842,842,2022-06-08,97.28524780273438
843,843,2022-06-09,94.95240020751952
844,844,2022-06-10,91.08284759521484
845,845,2022-06-13,87.25031280517578
846,846,2022-06-14,87.14847564697266
847,847,2022-06-15,87.80574798583984
848,848,2022-06-16,84.54717254638672
849,849,2022-06-17,84.64899444580078
850,850,2022-06-21,86.9262924194336
851,851,2022-06-22,86.2505111694336
852,852,2022-06-23,85.62100982666016
853,853,2022-06-24,90.17562866210938
854,854,2022-06-27,89.74977111816406
855,855,2022-06-28,90.42556762695312
856,856,2022-06-29,89.17583465576172
857,857,2022-06-30,88.57410430908203
858,858,2022-07-01,90.18487548828124
859,859,2022-07-05,88.25011444091797
860,860,2022-07-06,87.7779769897461
861,861,2022-07-07,89.42578125
862,862,2022-07-08,89.15731811523438
863,863,2022-07-11,88.96290588378906
864,864,2022-07-12,88.88884735107422
865,865,2022-07-13,86.37086486816406
866,866,2022-07-14,83.7232666015625
867,867,2022-07-15,85.472900390625
868,868,2022-07-18,85.77839660644531
869,869,2022-07-19,88.10197448730469
870,870,2022-07-20,88.7037124633789
871,871,2022-07-21,88.93514251708984
872,872,2022-07-22,88.41673278808594
873,873,2022-07-25,89.67572784423828
874,874,2022-07-26,88.91663360595703
875,875,2022-07-27,90.38853454589844
876,876,2022-07-28,90.81437683105467
877,877,2022-07-29,92.5640106201172
878,878,2022-08-01,92.24925994873048
879,879,2022-08-02,90.7125473022461
880,880,2022-08-03,89.62018585205078
881,881,2022-08-04,88.82404327392578
882,882,2022-08-05,89.34246063232422
883,883,2022-08-08,90.07378387451172
884,884,2022-08-09,91.25872802734376
885,885,2022-08-10,94.1007308959961
886,886,2022-08-11,95.3412094116211
887,887,2022-08-12,97.6555404663086
888,888,2022-08-15,97.03529357910156
889,889,2022-08-16,97.36856842041016
890,890,2022-08-17,96.80386352539062
891,891,2022-08-18,97.59074401855467
892,892,2022-08-19,95.72075653076172
893,893,2022-08-22,92.82666015625
894,894,2022-08-23,93.03271484375
895,895,2022-08-24,93.19193267822266
896,896,2022-08-25,94.95274353027344
897,897,2022-08-26,92.27406311035156
898,898,2022-08-29,91.76829528808594
899,899,2022-08-30,90.87853240966795
900,900,2022-08-31,89.67967987060547
901,901,2022-09-01,88.9491195678711
902,902,2022-09-02,88.87419891357422
903,903,2022-09-06,88.20922088623047
904,904,2022-09-07,89.70777893066406
905,905,2022-09-08,90.80359649658205
906,906,2022-09-09,92.23660278320312
907,907,2022-09-12,93.4354476928711
908,908,2022-09-13,89.71714782714844
909,909,2022-09-14,88.11554718017578
910,910,2022-09-15,86.67317962646484
911,911,2022-09-16,86.09249877929688
912,912,2022-09-19,88.44336700439453
913,913,2022-09-20,87.12274932861328
914,914,2022-09-21,86.04566192626953
915,915,2022-09-22,85.21208953857422
916,916,2022-09-23,83.05789184570312
917,917,2022-09-26,81.80284881591797
918,918,2022-09-27,81.65299224853516
919,919,2022-09-28,82.7207260131836
920,920,2022-09-29,80.82878875732422
921,921,2022-09-30,80.34175109863281
922,922,2022-10-03,83.53556823730469
923,923,2022-10-04,88.2654037475586
924,924,2022-10-05,87.80647277832031
925,925,2022-10-06,87.05718994140625
926,926,2022-10-07,85.30574798583984
927,927,2022-10-10,85.37129974365234
928,928,2022-10-11,85.0809555053711
929,929,2022-10-12,84.47217559814453
930,930,2022-10-13,89.07088470458984
931,931,2022-10-14,88.66814422607422
932,932,2022-10-17,89.81079864501953
933,933,2022-10-18,91.16886901855467
934,934,2022-10-19,90.30719757080078
935,935,2022-10-20,89.16455078125
936,936,2022-10-21,92.05864715576172
937,937,2022-10-24,93.77263641357422
938,938,2022-10-25,94.97148895263672
939,939,2022-10-26,94.72797393798828
940,940,2022-10-27,95.36486053466795
941,941,2022-10-28,98.59613037109376
942,942,2022-10-31,98.52120208740234
943,943,2022-11-01,99.27985382080078
944,944,2022-11-02,98.6148681640625
945,945,2022-11-03,95.37422943115234
946,946,2022-11-04,98.39944458007812
947,947,2022-11-07,96.66673278808594
948,948,2022-11-08,96.75103759765624
949,949,2022-11-09,95.92681884765624
950,950,2022-11-10,100.89080810546876
951,951,2022-11-11,103.2229461669922
952,952,2022-11-14,101.36847686767578
953,953,2022-11-15,101.06876373291016
954,954,2022-11-16,100.90953826904295
955,955,2022-11-17,100.01976776123048
956,956,2022-11-18,100.52554321289062
957,957,2022-11-21,101.33065032958984
958,958,2022-11-22,102.82720947265624
959,959,2022-11-23,101.40641784667967
960,960,2022-11-25,102.07893371582033
961,961,2022-11-28,99.97616577148438
962,962,2022-11-29,100.9612274169922
963,963,2022-11-30,102.32520294189452
964,964,2022-12-01,102.04104614257812
965,965,2022-12-02,101.99368286132812
966,966,2022-12-05,99.2089385986328
967,967,2022-12-06,97.83551025390624
968,968,2022-12-07,97.21035766601562
969,969,2022-12-08,96.23475646972656
970,970,2022-12-09,96.0168914794922
971,971,2022-12-12,97.14405059814452
972,972,2022-12-13,97.76921081542967
973,973,2022-12-14,96.679931640625
974,974,2022-12-15,94.4824447631836
975,975,2022-12-16,92.70172882080078
976,976,2022-12-19,91.9913330078125
977,977,2022-12-20,93.06165313720705
978,978,2022-12-21,95.06022644042967
979,979,2022-12-22,93.45001220703124
980,980,2022-12-23,94.30247497558594
981,981,2022-12-27,94.10356903076172
982,982,2022-12-28,93.1753158569336
983,983,2022-12-29,94.60557556152344
984,984,2022-12-30,94.207763671875
985,985,2023-01-03,94.2267074584961
986,986,2023-01-04,95.83692932128906
987,987,2023-01-05,94.1888198852539
988,988,2023-01-06,95.67591094970705
989,989,2023-01-09,93.07113647460938
990,990,2023-01-10,94.10356903076172
991,991,2023-01-11,94.71924591064452
992,992,2023-01-12,94.34037017822266
993,993,2023-01-13,95.66643524169922
994,994,2023-01-17,95.7422103881836
995,995,2023-01-18,93.36475372314452
996,996,2023-01-19,91.82083892822266
997,997,2023-01-20,93.4215850830078
998,998,2023-01-23,94.70977020263672
999,999,2023-01-24,95.55277252197266
1000,1000,2023-01-25,96.16845703125
1001,1001,2023-01-26,97.39979553222656
1002,1002,2023-01-27,98.03440856933594
1003,1003,2023-01-30,97.79761505126952
1004,1004,2023-01-31,99.39837646484376
1005,1005,2023-02-01,98.75428009033205
1006,1006,2023-02-02,97.39031982421876
1007,1007,2023-02-03,96.48102569580078
1008,1008,2023-02-06,96.70834350585938
1009,1009,2023-02-07,97.37139129638672
1010,1010,2023-02-08,98.8300552368164
1011,1011,2023-02-09,97.53240966796876
1012,1012,2023-02-10,97.5892333984375
1013,1013,2023-02-13,98.9153060913086
1014,1014,2023-02-14,97.81656646728516
1015,1015,2023-02-15,98.47012329101562
1016,1016,2023-02-16,97.66500854492188
1017,1017,2023-02-17,97.3486099243164
1018,1018,2023-02-21,94.0598602294922
1019,1019,2023-02-22,94.299560546875
1020,1020,2023-02-23,94.46257019042967
1021,1021,2023-02-24,94.96114349365234
1022,1022,2023-02-27,94.9515609741211
1023,1023,2023-02-28,95.8816146850586
1024,1024,2023-03-01,95.83367156982422
1025,1025,2023-03-02,93.97357177734376
1026,1026,2023-03-03,94.99950408935548
1027,1027,2023-03-06,94.50091552734376
1028,1028,2023-03-07,92.00799560546876
1029,1029,2023-03-08,90.8286590576172
1030,1030,2023-03-09,86.9646224975586
1031,1031,2023-03-10,84.87440490722656
1032,1032,2023-03-13,78.7955093383789
1033,1033,2023-03-14,80.2241439819336
1034,1034,2023-03-15,76.85870361328125
1035,1035,2023-03-16,78.80509948730469
1036,1036,2023-03-17,74.80683135986328
1037,1037,2023-03-20,77.00252532958984
1038,1038,2023-03-21,79.05438995361328
1039,1039,2023-03-22,75.43965911865234
1040,1040,2023-03-23,74.04937744140625
1041,1041,2023-03-24,74.38496398925781
1042,1042,2023-03-27,76.1300048828125
1043,1043,2023-03-28,76.1300048828125
1044,1044,2023-03-29,77.8462905883789
1045,1045,2023-03-30,78.38322448730469
1046,1046,2023-03-31,79.33245086669922
1047,1047,2023-04-03,79.03521728515625
1048,1048,2023-04-04,78.85303497314453
1049,1049,2023-04-05,79.4283218383789
1050,1050,2023-04-06,79.92691802978516
1051,1051,2023-04-10,80.68437957763672
1052,1052,2023-04-11,81.89249420166016
1053,1053,2023-04-12,81.34596252441406
1054,1054,2023-04-13,81.3747329711914
1055,1055,2023-04-14,82.05548858642578
1056,1056,2023-04-17,83.49371337890625
1057,1057,2023-04-18,83.41699981689453
1058,1058,2023-04-19,84.23200225830078
1059,1059,2023-04-20,82.88007354736328
1060,1060,2023-04-21,82.18013000488281
1061,1061,2023-04-24,82.33354187011719
1062,1062,2023-04-25,80.42549896240234
1063,1063,2023-04-26,80.25291442871094
1064,1064,2023-04-27,82.06507110595703
1065,1065,2023-04-28,83.41699981689453
1066,1066,2023-05-01,82.75541687011719
1067,1067,2023-05-02,80.09950256347656
1068,1068,2023-05-03,78.00928497314453
1069,1069,2023-05-04,75.85194396972656
1070,1070,2023-05-05,78.67086791992188
1071,1071,2023-05-08,79.16944885253906
1072,1072,2023-05-09,78.14351654052734
1073,1073,2023-05-10,77.04087829589844
1074,1074,2023-05-11,77.19428253173828
1075,1075,2023-05-12,75.68894958496094
1076,1076,2023-05-15,76.1300048828125
1077,1077,2023-05-16,74.82601165771484
1078,1078,2023-05-17,77.74081420898438
1079,1079,2023-05-18,78.99686431884766
1080,1080,2023-05-19,78.6612777709961
1081,1081,2023-05-22,79.83940124511719
1082,1082,2023-05-23,79.63493347167969
1083,1083,2023-05-24,77.42473602294922
1084,1084,2023-05-25,77.96025085449219
1085,1085,2023-05-26,78.02840423583984
1086,1086,2023-05-30,79.04100799560547
1087,1087,2023-05-31,76.61661529541016
1088,1088,2023-06-01,78.01866912841797
1089,1089,2023-06-02,80.85199737548828
1090,1090,2023-06-05,80.87146759033203
1091,1091,2023-06-06,81.71854400634766
1092,1092,2023-06-07,83.50032806396484
1093,1093,2023-06-08,82.60456085205078
1094,1094,2023-06-09,82.32220458984375
1095,1095,2023-06-12,82.38063049316406
1096,1096,2023-06-13,84.21109008789062
1097,1097,2023-06-14,83.28611755371094
1098,1098,2023-06-15,84.47398376464844
1099,1099,2023-06-16,84.73686218261719
1100,1100,2023-06-20,82.80903625488281
1101,1101,2023-06-21,83.14007568359375
1102,1102,2023-06-22,82.42931365966797
1103,1103,2023-06-23,81.67959594726562
1104,1104,2023-06-26,82.98429870605469
1105,1105,2023-06-27,84.37661743164062
1106,1106,2023-06-28,84.01636505126953
1107,1107,2023-06-29,85.52552032470703
1108,1108,2023-06-30,85.89551544189453
1109,1109,2023-07-03,86.8010025024414
1110,1110,2023-07-05,86.44075012207031
1111,1111,2023-07-06,86.32392120361328
1112,1112,2023-07-07,87.48255157470703
1113,1113,2023-07-10,87.06388854980469
1114,1114,2023-07-11,89.45906829833984
1115,1115,2023-07-12,89.48828125
1116,1116,2023-07-13,90.36456298828124
1117,1117,2023-07-14,89.13777160644531
1118,1118,2023-07-17,90.06273651123047
1119,1119,2023-07-18,91.22138214111328
1120,1120,2023-07-19,91.8153076171875
1121,1121,2023-07-20,92.5163345336914
1122,1122,2023-07-21,92.27291870117188
1123,1123,2023-07-24,93.976806640625
1124,1124,2023-07-25,92.8765869140625
1125,1125,2023-07-26,94.27864837646484
1126,1126,2023-07-27,93.84049987792967
1127,1127,2023-07-28,93.74313354492188
1128,1128,2023-07-31,93.94760131835938
1129,1129,2023-08-01,93.80155181884766
1130,1130,2023-08-02,92.79869079589844
1131,1131,2023-08-03,94.2397003173828
1132,1132,2023-08-04,93.96707916259766
1133,1133,2023-08-07,95.5443878173828
1134,1134,2023-08-08,94.7459945678711
1135,1135,2023-08-09,92.56501770019533
1136,1136,2023-08-10,92.12687683105467
1137,1137,2023-08-11,92.70133209228516
1138,1138,2023-08-14,92.6331787109375
1139,1139,2023-08-15,90.83191680908205
1140,1140,2023-08-16,90.72481536865234
1141,1141,2023-08-17,90.47166442871094
1142,1142,2023-08-18,90.3548355102539
1143,1143,2023-08-21,90.0192642211914
1144,1144,2023-08-22,89.04219055175781
1145,1145,2023-08-23,90.23639678955078
1146,1146,2023-08-24,92.2004165649414
1147,1147,2023-08-25,92.5162353515625
1148,1148,2023-08-28,92.43728637695312
1149,1149,2023-08-29,93.19722747802734
1150,1150,2023-08-30,93.20709991455078
1151,1151,2023-08-31,93.43409729003906
1152,1152,2023-09-01,94.83555603027344
1153,1153,2023-09-05,93.21696472167967
1154,1154,2023-09-06,93.0886688232422
1155,1155,2023-09-07,93.04918670654295
1156,1156,2023-09-08,93.8486099243164
1157,1157,2023-09-11,94.01639556884766
1158,1158,2023-09-12,95.33889770507812
1159,1159,2023-09-13,95.31916809082033
1160,1160,2023-09-14,97.84574127197266
1161,1161,2023-09-15,97.40161895751952
1162,1162,2023-09-18,97.6187515258789
1163,1163,2023-09-19,97.6286163330078
1164,1164,2023-09-20,97.63848114013672
1165,1165,2023-09-21,95.70407104492188
1166,1166,2023-09-22,95.16124725341795
1167,1167,2023-09-25,95.79289245605467
1168,1168,2023-09-26,93.89796447753906
1169,1169,2023-09-27,93.28604888916016
1170,1170,2023-09-28,93.62162017822266
1171,1171,2023-09-29,93.6512222290039
1172,1172,2023-10-02,92.1609344482422
1173,1173,2023-10-03,90.14756774902344
1174,1174,2023-10-04,89.9995346069336
1175,1175,2023-10-05,90.64103698730467
1176,1176,2023-10-06,91.67733764648438
1177,1177,2023-10-09,92.1905517578125
1178,1178,2023-10-10,92.76296997070312
1179,1179,2023-10-11,93.62162017822266
1180,1180,2023-10-12,92.82219696044922
1181,1181,2023-10-13,92.64454650878906
1182,1182,2023-10-16,94.45064544677734
1183,1183,2023-10-17,95.6645965576172
1184,1184,2023-10-18,93.572265625
1185,1185,2023-10-19,92.07211303710938
1186,1186,2023-10-20,89.30866241455078
1187,1187,2023-10-23,88.16381072998047
1188,1188,2023-10-24,88.7559814453125
1189,1189,2023-10-25,88.1440658569336
1190,1190,2023-10-26,89.13101196289062
1191,1191,2023-10-27,87.45320892333984
1192,1192,2023-10-30,89.49618530273438
1193,1193,2023-10-31,90.24626922607422
1194,1194,2023-11-01,90.1278305053711
1195,1195,2023-11-02,90.47325897216795
1196,1196,2023-11-03,92.92089080810548
1197,1197,2023-11-06,90.61143493652344
1198,1198,2023-11-07,89.52579498291016
1199,1199,2023-11-08,89.50605773925781
1200,1200,2023-11-09,89.70344543457031
1201,1201,2023-11-10,90.82855987548828
1202,1202,2023-11-13,90.30548095703124
1203,1203,2023-11-14,93.04918670654295
1204,1204,2023-11-15,93.3748779296875
1205,1205,2023-11-16,93.39461517333984
1206,1206,2023-11-17,94.5
1207,1207,2023-11-20,94.27999877929688
1208,1208,2023-11-21,94.22000122070312
1209,1209,2023-11-22,95.12000274658205
1210,1210,2023-11-24,95.73999786376952
1211,1211,2023-11-27,95.81999969482422
1212,1212,2023-11-28,95.88999938964844
1213,1213,2023-11-29,96.5999984741211
1214,1214,2023-11-30,97.77999877929688
1215,1215,2023-12-01,97.73999786376952
1216,1216,2023-12-04,98.36000061035156
1217,1217,2023-12-05,98.04000091552734
1218,1218,2023-12-06,97.93000030517578
1219,1219,2023-12-07,99.66000366210938
1220,1220,2023-12-08,100.87000274658205
1221,1221,2023-12-11,101.43000030517578
1222,1222,2023-12-12,102.18000030517578
1223,1223,2023-12-13,104.13999938964844
1224,1224,2023-12-14,105.20999908447266
1225,1225,2023-12-15,103.86000061035156
1226,1226,2023-12-18,103.16999816894533
1227,1227,2023-12-19,104.33999633789062
1228,1228,2023-12-20,102.51000213623048
1229,1229,2023-12-21,103.2300033569336
1230,1230,2023-12-22,103.54000091552734
1231,1231,2023-12-26,103.7300033569336
1232,1232,2023-12-27,103.81999969482422
1233,1233,2023-12-28,104.2300033569336
1234,1234,2023-12-29,103.70999908447266
1235,1235,2024-01-02,104.56999969482422
1236,1236,2024-01-03,102.79000091552734
1237,1237,2024-01-04,102.87999725341795
1238,1238,2024-01-05,104.30999755859376
1239,1239,2024-01-08,104.5199966430664
1240,1240,2024-01-09,103.27999877929688
1241,1241,2024-01-10,103.72000122070312
1242,1242,2024-01-11,103.36000061035156
1243,1243,2024-01-12,103.2300033569336
1244,1244,2024-01-16,102.52999877929688
1245,1245,2024-01-17,101.8499984741211
1246,1246,2024-01-18,101.83999633789062
1247,1247,2024-01-19,103.44000244140624
1248,1248,2024-01-22,104.41999816894533
1249,1249,2024-01-23,104.31999969482422
1250,1250,2024-01-24,104.79000091552734
1251,1251,2024-01-25,105.7699966430664
1252,1252,2024-01-26,106.22000122070312
1253,1253,2024-01-29,105.58000183105467
1254,1254,2024-01-30,106.62999725341795
1255,1255,2024-01-31,104.93000030517578
1256,1256,2024-02-01,102.69000244140624
1257,1257,2024-02-02,103.20999908447266
1258,1258,2024-02-05,101.91999816894533
