,Unnamed: 0,Date,CPRT
741,741,2022-01-12,35.16999816894531
742,742,2022-01-13,34.63750076293945
743,743,2022-01-14,34.1775016784668
744,744,2022-01-18,33.23500061035156
745,745,2022-01-19,32.974998474121094
746,746,2022-01-20,32.099998474121094
747,747,2022-01-21,31.67250061035156
748,748,2022-01-24,32.35499954223633
749,749,2022-01-25,31.772499084472656
750,750,2022-01-26,30.79750061035156
751,751,2022-01-27,30.377500534057617
752,752,2022-01-28,31.354999542236328
753,753,2022-01-31,32.3125
754,754,2022-02-01,32.35749816894531
755,755,2022-02-02,32.96500015258789
756,756,2022-02-03,32.10499954223633
757,757,2022-02-04,32.029998779296875
758,758,2022-02-07,32.005001068115234
759,759,2022-02-08,32.087501525878906
760,760,2022-02-09,32.8125
761,761,2022-02-10,32.10749816894531
762,762,2022-02-11,30.325000762939453
763,763,2022-02-14,30.6825008392334
764,764,2022-02-15,31.69499969482422
765,765,2022-02-16,31.717500686645508
766,766,2022-02-17,31.200000762939453
767,767,2022-02-18,30.57999992370605
768,768,2022-02-22,30.4375
769,769,2022-02-23,29.44750022888184
770,770,2022-02-24,30.399999618530277
771,771,2022-02-25,31.17250061035156
772,772,2022-02-28,30.71999931335449
773,773,2022-03-01,30.209999084472656
774,774,2022-03-02,30.71500015258789
775,775,2022-03-03,30.309999465942383
776,776,2022-03-04,29.602500915527344
777,777,2022-03-07,27.40999984741211
778,778,2022-03-08,27.212499618530277
779,779,2022-03-09,28.975000381469727
780,780,2022-03-10,28.94750022888184
781,781,2022-03-11,28.8799991607666
782,782,2022-03-14,29.024999618530277
783,783,2022-03-15,30.0674991607666
784,784,2022-03-16,31.32250022888184
785,785,2022-03-17,31.899999618530277
786,786,2022-03-18,32.310001373291016
787,787,2022-03-21,31.565000534057617
788,788,2022-03-22,31.842500686645508
789,789,2022-03-23,31.217500686645508
790,790,2022-03-24,31.65999984741211
791,791,2022-03-25,31.5575008392334
792,792,2022-03-28,31.54750061035156
793,793,2022-03-29,32.692501068115234
794,794,2022-03-30,31.857500076293945
795,795,2022-03-31,31.36750030517578
796,796,2022-04-01,31.420000076293945
797,797,2022-04-04,31.897499084472656
798,798,2022-04-05,31.587499618530277
799,799,2022-04-06,31.1924991607666
800,800,2022-04-07,31.21999931335449
801,801,2022-04-08,31.40999984741211
802,802,2022-04-11,30.842500686645508
803,803,2022-04-12,30.25
804,804,2022-04-13,30.34749984741211
805,805,2022-04-14,29.2450008392334
806,806,2022-04-18,29.082500457763672
807,807,2022-04-19,30.104999542236328
808,808,2022-04-20,30.190000534057617
809,809,2022-04-21,29.712499618530277
810,810,2022-04-22,29.037500381469727
811,811,2022-04-25,29.552499771118164
812,812,2022-04-26,28.52750015258789
813,813,2022-04-27,28.229999542236328
814,814,2022-04-28,29.1825008392334
815,815,2022-04-29,28.412500381469727
816,816,2022-05-02,28.739999771118164
817,817,2022-05-03,28.61750030517578
818,818,2022-05-04,29.707500457763672
819,819,2022-05-05,28.272499084472656
820,820,2022-05-06,27.405000686645508
821,821,2022-05-09,27.17250061035156
822,822,2022-05-10,27.38999938964844
823,823,2022-05-11,26.74250030517578
824,824,2022-05-12,26.997499465942383
825,825,2022-05-13,27.989999771118164
826,826,2022-05-16,27.552499771118164
827,827,2022-05-17,28.364999771118164
828,828,2022-05-18,26.637500762939453
829,829,2022-05-19,27.725000381469727
830,830,2022-05-20,28.02750015258789
831,831,2022-05-23,27.622499465942383
832,832,2022-05-24,27.037500381469727
833,833,2022-05-25,27.82250022888184
834,834,2022-05-26,28.602500915527344
835,835,2022-05-27,29.17250061035156
836,836,2022-05-31,28.63249969482422
837,837,2022-06-01,28.227500915527344
838,838,2022-06-02,29.170000076293945
839,839,2022-06-03,28.815000534057617
840,840,2022-06-06,28.732500076293945
841,841,2022-06-07,29.125
842,842,2022-06-08,28.68000030517578
843,843,2022-06-09,28.09749984741211
844,844,2022-06-10,27.075000762939453
845,845,2022-06-13,26.217500686645508
846,846,2022-06-14,25.897499084472656
847,847,2022-06-15,26.612499237060547
848,848,2022-06-16,25.69499969482422
849,849,2022-06-17,26.237499237060547
850,850,2022-06-21,26.489999771118164
851,851,2022-06-22,26.612499237060547
852,852,2022-06-23,27.540000915527344
853,853,2022-06-24,28.21999931335449
854,854,2022-06-27,28.0625
855,855,2022-06-28,27.212499618530277
856,856,2022-06-29,27.270000457763672
857,857,2022-06-30,27.165000915527344
858,858,2022-07-01,27.542499542236328
859,859,2022-07-05,28.06999969482422
860,860,2022-07-06,28.19750022888184
861,861,2022-07-07,28.780000686645508
862,862,2022-07-08,28.622499465942383
863,863,2022-07-11,28.190000534057617
864,864,2022-07-12,27.96500015258789
865,865,2022-07-13,27.8125
866,866,2022-07-14,28.26499938964844
867,867,2022-07-15,28.997499465942383
868,868,2022-07-18,29.075000762939453
869,869,2022-07-19,30.352500915527344
870,870,2022-07-20,30.5575008392334
871,871,2022-07-21,30.93000030517578
872,872,2022-07-22,30.49250030517578
873,873,2022-07-25,30.212499618530277
874,874,2022-07-26,29.912500381469727
875,875,2022-07-27,30.707500457763672
876,876,2022-07-28,31.4424991607666
877,877,2022-07-29,32.025001525878906
878,878,2022-08-01,32.21500015258789
879,879,2022-08-02,32.022499084472656
880,880,2022-08-03,32.560001373291016
881,881,2022-08-04,32.584999084472656
882,882,2022-08-05,32.30500030517578
883,883,2022-08-08,32.25749969482422
884,884,2022-08-09,31.602500915527344
885,885,2022-08-10,32.1875
886,886,2022-08-11,32.127498626708984
887,887,2022-08-12,32.49250030517578
888,888,2022-08-15,32.85499954223633
889,889,2022-08-16,32.907501220703125
890,890,2022-08-17,32.532501220703125
891,891,2022-08-18,32.59749984741211
892,892,2022-08-19,32.060001373291016
893,893,2022-08-22,31.190000534057617
894,894,2022-08-23,31.0674991607666
895,895,2022-08-24,31.15749931335449
896,896,2022-08-25,31.5575008392334
897,897,2022-08-26,30.592500686645508
898,898,2022-08-29,30.24250030517578
899,899,2022-08-30,30.024999618530277
900,900,2022-08-31,29.912500381469727
901,901,2022-09-01,29.47249984741211
902,902,2022-09-02,29.100000381469727
903,903,2022-09-06,29.114999771118164
904,904,2022-09-07,29.707500457763672
905,905,2022-09-08,29.237499237060547
906,906,2022-09-09,29.02750015258789
907,907,2022-09-12,29.25
908,908,2022-09-13,27.537500381469727
909,909,2022-09-14,27.690000534057617
910,910,2022-09-15,27.65250015258789
911,911,2022-09-16,27.524999618530277
912,912,2022-09-19,27.772499084472656
913,913,2022-09-20,27.522499084472656
914,914,2022-09-21,26.96999931335449
915,915,2022-09-22,26.270000457763672
916,916,2022-09-23,26.53499984741211
917,917,2022-09-26,26.65250015258789
918,918,2022-09-27,27.207500457763672
919,919,2022-09-28,27.799999237060547
920,920,2022-09-29,27.44499969482422
921,921,2022-09-30,26.600000381469727
922,922,2022-10-03,27.412500381469727
923,923,2022-10-04,28.47249984741211
924,924,2022-10-05,28.19750022888184
925,925,2022-10-06,28.32999992370605
926,926,2022-10-07,27.420000076293945
927,927,2022-10-10,27.717500686645508
928,928,2022-10-11,27.46500015258789
929,929,2022-10-12,27.674999237060547
930,930,2022-10-13,27.63500022888184
931,931,2022-10-14,26.959999084472656
932,932,2022-10-17,27.729999542236328
933,933,2022-10-18,28.13500022888184
934,934,2022-10-19,27.737499237060547
935,935,2022-10-20,27.20249938964844
936,936,2022-10-21,27.40749931335449
937,937,2022-10-24,27.78499984741211
938,938,2022-10-25,28.40749931335449
939,939,2022-10-26,28.462499618530277
940,940,2022-10-27,28.352500915527344
941,941,2022-10-28,29.09000015258789
942,942,2022-10-31,28.7549991607666
943,943,2022-11-01,28.774999618530277
944,944,2022-11-02,28.01499938964844
945,945,2022-11-03,28.34749984741211
946,946,2022-11-04,28.690000534057617
947,947,2022-11-07,28.545000076293945
948,948,2022-11-08,28.44499969482422
949,949,2022-11-09,27.834999084472656
950,950,2022-11-10,30.229999542236328
951,951,2022-11-11,30.780000686645508
952,952,2022-11-14,30.6200008392334
953,953,2022-11-15,31.030000686645508
954,954,2022-11-16,31.020000457763672
955,955,2022-11-17,32.06999969482422
956,956,2022-11-18,32.209999084472656
957,957,2022-11-21,32.040000915527344
958,958,2022-11-22,32.369998931884766
959,959,2022-11-23,32.935001373291016
960,960,2022-11-25,32.54499816894531
961,961,2022-11-28,32.529998779296875
962,962,2022-11-29,32.220001220703125
963,963,2022-11-30,33.279998779296875
964,964,2022-12-01,33.834999084472656
965,965,2022-12-02,33.57500076293945
966,966,2022-12-05,32.849998474121094
967,967,2022-12-06,32.119998931884766
968,968,2022-12-07,31.545000076293945
969,969,2022-12-08,31.950000762939453
970,970,2022-12-09,31.895000457763672
971,971,2022-12-12,32.189998626708984
972,972,2022-12-13,31.34499931335449
973,973,2022-12-14,31.23500061035156
974,974,2022-12-15,30.28499984741211
975,975,2022-12-16,30.19499969482422
976,976,2022-12-19,30.155000686645508
977,977,2022-12-20,30.125
978,978,2022-12-21,30.524999618530277
979,979,2022-12-22,29.989999771118164
980,980,2022-12-23,30.2549991607666
981,981,2022-12-27,30.045000076293945
982,982,2022-12-28,29.979999542236328
983,983,2022-12-29,30.614999771118164
984,984,2022-12-30,30.44499969482422
985,985,2023-01-03,30.729999542236328
986,986,2023-01-04,30.989999771118164
987,987,2023-01-05,30.274999618530277
988,988,2023-01-06,31.19499969482422
989,989,2023-01-09,31.21999931335449
990,990,2023-01-10,30.809999465942383
991,991,2023-01-11,31.18000030517578
992,992,2023-01-12,31.280000686645508
993,993,2023-01-13,31.40999984741211
994,994,2023-01-17,31.549999237060547
995,995,2023-01-18,31.26499938964844
996,996,2023-01-19,30.7549991607666
997,997,2023-01-20,31.739999771118164
998,998,2023-01-23,32.43000030517578
999,999,2023-01-24,32.54999923706055
1000,1000,2023-01-25,32.96500015258789
1001,1001,2023-01-26,33.375
1002,1002,2023-01-27,33.540000915527344
1003,1003,2023-01-30,33.14500045776367
1004,1004,2023-01-31,33.30500030517578
1005,1005,2023-02-01,34.755001068115234
1006,1006,2023-02-02,34.875
1007,1007,2023-02-03,34.31999969482422
1008,1008,2023-02-06,34.025001525878906
1009,1009,2023-02-07,34.44499969482422
1010,1010,2023-02-08,34.39500045776367
1011,1011,2023-02-09,34.61000061035156
1012,1012,2023-02-10,33.95000076293945
1013,1013,2023-02-13,34.415000915527344
1014,1014,2023-02-14,34.63999938964844
1015,1015,2023-02-15,34.85499954223633
1016,1016,2023-02-16,34.46500015258789
1017,1017,2023-02-17,34.20000076293945
1018,1018,2023-02-21,34.52000045776367
1019,1019,2023-02-22,34.67499923706055
1020,1020,2023-02-23,34.79999923706055
1021,1021,2023-02-24,34.6150016784668
1022,1022,2023-02-27,34.97999954223633
1023,1023,2023-02-28,35.22999954223633
1024,1024,2023-03-01,34.900001525878906
1025,1025,2023-03-02,35.525001525878906
1026,1026,2023-03-03,35.709999084472656
1027,1027,2023-03-06,35.28499984741211
1028,1028,2023-03-07,35.209999084472656
1029,1029,2023-03-08,35.61000061035156
1030,1030,2023-03-09,34.81999969482422
1031,1031,2023-03-10,34.20000076293945
1032,1032,2023-03-13,33.959999084472656
1033,1033,2023-03-14,34.654998779296875
1034,1034,2023-03-15,34.04499816894531
1035,1035,2023-03-16,35.005001068115234
1036,1036,2023-03-17,34.86000061035156
1037,1037,2023-03-20,35.26499938964844
1038,1038,2023-03-21,35.584999084472656
1039,1039,2023-03-22,35.244998931884766
1040,1040,2023-03-23,35.6150016784668
1041,1041,2023-03-24,35.71500015258789
1042,1042,2023-03-27,36.3650016784668
1043,1043,2023-03-28,36.55500030517578
1044,1044,2023-03-29,37.02000045776367
1045,1045,2023-03-30,36.7400016784668
1046,1046,2023-03-31,37.60499954223633
1047,1047,2023-04-03,37.7400016784668
1048,1048,2023-04-04,37.834999084472656
1049,1049,2023-04-05,37.34000015258789
1050,1050,2023-04-06,37.18999862670898
1051,1051,2023-04-10,37.48500061035156
1052,1052,2023-04-11,37.869998931884766
1053,1053,2023-04-12,38.06999969482422
1054,1054,2023-04-13,38.369998931884766
1055,1055,2023-04-14,38.560001373291016
1056,1056,2023-04-17,38.709999084472656
1057,1057,2023-04-18,38.85499954223633
1058,1058,2023-04-19,39.040000915527344
1059,1059,2023-04-20,39.040000915527344
1060,1060,2023-04-21,39.19499969482422
1061,1061,2023-04-24,39.275001525878906
1062,1062,2023-04-25,38.76499938964844
1063,1063,2023-04-26,38.55500030517578
1064,1064,2023-04-27,38.880001068115234
1065,1065,2023-04-28,39.525001525878906
1066,1066,2023-05-01,39.20000076293945
1067,1067,2023-05-02,39.36000061035156
1068,1068,2023-05-03,39.45000076293945
1069,1069,2023-05-04,39.1150016784668
1070,1070,2023-05-05,39.44499969482422
1071,1071,2023-05-08,39.709999084472656
1072,1072,2023-05-09,39.75
1073,1073,2023-05-10,40.0
1074,1074,2023-05-11,40.290000915527344
1075,1075,2023-05-12,40.90499877929688
1076,1076,2023-05-15,40.810001373291016
1077,1077,2023-05-16,40.59999847412109
1078,1078,2023-05-17,41.0
1079,1079,2023-05-18,44.185001373291016
1080,1080,2023-05-19,44.119998931884766
1081,1081,2023-05-22,44.58000183105469
1082,1082,2023-05-23,43.26499938964844
1083,1083,2023-05-24,43.22999954223633
1084,1084,2023-05-25,43.875
1085,1085,2023-05-26,43.93999862670898
1086,1086,2023-05-30,44.29999923706055
1087,1087,2023-05-31,43.79499816894531
1088,1088,2023-06-01,43.89500045776367
1089,1089,2023-06-02,44.01499938964844
1090,1090,2023-06-05,44.2599983215332
1091,1091,2023-06-06,44.04499816894531
1092,1092,2023-06-07,43.11000061035156
1093,1093,2023-06-08,43.3650016784668
1094,1094,2023-06-09,42.869998931884766
1095,1095,2023-06-12,43.470001220703125
1096,1096,2023-06-13,43.3650016784668
1097,1097,2023-06-14,43.16999816894531
1098,1098,2023-06-15,43.55500030517578
1099,1099,2023-06-16,43.63999938964844
1100,1100,2023-06-20,43.8849983215332
1101,1101,2023-06-21,44.505001068115234
1102,1102,2023-06-22,44.650001525878906
1103,1103,2023-06-23,44.595001220703125
1104,1104,2023-06-26,44.54999923706055
1105,1105,2023-06-27,44.4900016784668
1106,1106,2023-06-28,44.85499954223633
1107,1107,2023-06-29,45.130001068115234
1108,1108,2023-06-30,45.60499954223633
1109,1109,2023-07-03,45.125
1110,1110,2023-07-05,45.244998931884766
1111,1111,2023-07-06,44.470001220703125
1112,1112,2023-07-07,44.05500030517578
1113,1113,2023-07-10,45.14500045776367
1114,1114,2023-07-11,45.28499984741211
1115,1115,2023-07-12,45.33000183105469
1116,1116,2023-07-13,45.400001525878906
1117,1117,2023-07-14,46.81999969482422
1118,1118,2023-07-17,46.869998931884766
1119,1119,2023-07-18,46.755001068115234
1120,1120,2023-07-19,46.09999847412109
1121,1121,2023-07-20,45.60499954223633
1122,1122,2023-07-21,45.56999969482422
1123,1123,2023-07-24,44.82500076293945
1124,1124,2023-07-25,45.084999084472656
1125,1125,2023-07-26,44.790000915527344
1126,1126,2023-07-27,44.20000076293945
1127,1127,2023-07-28,44.30500030517578
1128,1128,2023-07-31,44.19499969482422
1129,1129,2023-08-01,44.41999816894531
1130,1130,2023-08-02,44.21500015258789
1131,1131,2023-08-03,44.65499877929688
1132,1132,2023-08-04,44.17499923706055
1133,1133,2023-08-07,44.7400016784668
1134,1134,2023-08-08,43.93000030517578
1135,1135,2023-08-09,43.685001373291016
1136,1136,2023-08-10,43.505001068115234
1137,1137,2023-08-11,43.92499923706055
1138,1138,2023-08-14,44.30500030517578
1139,1139,2023-08-15,44.040000915527344
1140,1140,2023-08-16,43.72499847412109
1141,1141,2023-08-17,42.994998931884766
1142,1142,2023-08-18,43.41999816894531
1143,1143,2023-08-21,43.4900016784668
1144,1144,2023-08-22,43.790000915527344
1145,1145,2023-08-23,45.08000183105469
1146,1146,2023-08-24,43.040000915527344
1147,1147,2023-08-25,43.79999923706055
1148,1148,2023-08-28,43.900001525878906
1149,1149,2023-08-29,44.5
1150,1150,2023-08-30,45.06999969482422
1151,1151,2023-08-31,44.83000183105469
1152,1152,2023-09-01,44.97999954223633
1153,1153,2023-09-05,45.20000076293945
1154,1154,2023-09-06,45.470001220703125
1155,1155,2023-09-07,44.59999847412109
1156,1156,2023-09-08,44.68999862670898
1157,1157,2023-09-11,45.0
1158,1158,2023-09-12,44.220001220703125
1159,1159,2023-09-13,44.310001373291016
1160,1160,2023-09-14,44.84999847412109
1161,1161,2023-09-15,43.880001068115234
1162,1162,2023-09-18,44.43000030517578
1163,1163,2023-09-19,44.56999969482422
1164,1164,2023-09-20,44.02000045776367
1165,1165,2023-09-21,43.13999938964844
1166,1166,2023-09-22,43.15999984741211
1167,1167,2023-09-25,43.369998931884766
1168,1168,2023-09-26,42.72999954223633
1169,1169,2023-09-27,43.04999923706055
1170,1170,2023-09-28,43.43000030517578
1171,1171,2023-09-29,43.09000015258789
1172,1172,2023-10-02,43.619998931884766
1173,1173,2023-10-03,42.619998931884766
1174,1174,2023-10-04,43.72999954223633
1175,1175,2023-10-05,44.040000915527344
1176,1176,2023-10-06,44.83000183105469
1177,1177,2023-10-09,45.209999084472656
1178,1178,2023-10-10,45.61000061035156
1179,1179,2023-10-11,46.150001525878906
1180,1180,2023-10-12,45.93000030517578
1181,1181,2023-10-13,45.75
1182,1182,2023-10-16,46.63999938964844
1183,1183,2023-10-17,46.65999984741211
1184,1184,2023-10-18,45.22999954223633
1185,1185,2023-10-19,44.33000183105469
1186,1186,2023-10-20,43.68999862670898
1187,1187,2023-10-23,44.150001525878906
1188,1188,2023-10-24,44.52999877929688
1189,1189,2023-10-25,43.630001068115234
1190,1190,2023-10-26,43.150001525878906
1191,1191,2023-10-27,42.72999954223633
1192,1192,2023-10-30,43.119998931884766
1193,1193,2023-10-31,43.52000045776367
1194,1194,2023-11-01,43.81999969482422
1195,1195,2023-11-02,45.25
1196,1196,2023-11-03,45.93000030517578
1197,1197,2023-11-06,45.90999984741211
1198,1198,2023-11-07,46.52999877929688
1199,1199,2023-11-08,46.619998931884766
1200,1200,2023-11-09,46.68999862670898
1201,1201,2023-11-10,48.72999954223633
1202,1202,2023-11-13,48.34000015258789
1203,1203,2023-11-14,49.68999862670898
1204,1204,2023-11-15,49.220001220703125
1205,1205,2023-11-16,49.310001373291016
1206,1206,2023-11-17,50.220001220703125
1207,1207,2023-11-20,50.84999847412109
1208,1208,2023-11-21,50.650001525878906
1209,1209,2023-11-22,50.88999938964844
1210,1210,2023-11-24,50.810001373291016
1211,1211,2023-11-27,51.20000076293945
1212,1212,2023-11-28,50.72999954223633
1213,1213,2023-11-29,50.220001220703125
1214,1214,2023-11-30,50.220001220703125
1215,1215,2023-12-01,50.130001068115234
1216,1216,2023-12-04,49.09000015258789
1217,1217,2023-12-05,48.790000915527344
1218,1218,2023-12-06,47.70000076293945
1219,1219,2023-12-07,47.68000030517578
1220,1220,2023-12-08,47.38999938964844
1221,1221,2023-12-11,49.0099983215332
1222,1222,2023-12-12,49.369998931884766
1223,1223,2023-12-13,49.869998931884766
1224,1224,2023-12-14,49.15999984741211
1225,1225,2023-12-15,48.90999984741211
1226,1226,2023-12-18,48.72999954223633
1227,1227,2023-12-19,48.560001373291016
1228,1228,2023-12-20,47.90999984741211
1229,1229,2023-12-21,48.40999984741211
1230,1230,2023-12-22,48.810001373291016
1231,1231,2023-12-26,49.0
1232,1232,2023-12-27,48.880001068115234
1233,1233,2023-12-28,48.90999984741211
1234,1234,2023-12-29,49.0
1235,1235,2024-01-02,47.5099983215332
1236,1236,2024-01-03,46.83000183105469
1237,1237,2024-01-04,46.63999938964844
1238,1238,2024-01-05,46.54999923706055
1239,1239,2024-01-08,47.34000015258789
1240,1240,2024-01-09,47.27999877929688
1241,1241,2024-01-10,47.93000030517578
1242,1242,2024-01-11,47.81999969482422
1243,1243,2024-01-12,47.56999969482422
1244,1244,2024-01-16,47.900001525878906
1245,1245,2024-01-17,47.75
1246,1246,2024-01-18,48.16999816894531
1247,1247,2024-01-19,48.70000076293945
1248,1248,2024-01-22,49.4900016784668
1249,1249,2024-01-23,49.52999877929688
1250,1250,2024-01-24,48.650001525878906
1251,1251,2024-01-25,48.9900016784668
1252,1252,2024-01-26,48.060001373291016
1253,1253,2024-01-29,48.65999984741211
1254,1254,2024-01-30,48.95000076293945
1255,1255,2024-01-31,48.040000915527344
1256,1256,2024-02-01,49.20000076293945
1257,1257,2024-02-02,50.02999877929688
1258,1258,2024-02-05,49.48500061035156
