,Unnamed: 0,Date,PLD
736,736,2022-01-05,149.4953155517578
737,737,2022-01-06,148.47119140625
738,738,2022-01-07,145.77809143066406
739,739,2022-01-10,145.10479736328125
740,740,2022-01-11,145.07635498046875
741,741,2022-01-12,145.3134307861328
742,742,2022-01-13,145.2280731201172
743,743,2022-01-14,144.83929443359375
744,744,2022-01-18,145.49359130859375
745,745,2022-01-19,145.6453094482422
746,746,2022-01-20,146.16688537597656
747,747,2022-01-21,147.39015197753906
748,748,2022-01-24,145.3798370361328
749,749,2022-01-25,145.99620056152344
750,750,2022-01-26,143.87205505371094
751,751,2022-01-27,140.92291259765625
752,752,2022-01-28,147.04876708984375
753,753,2022-01-31,148.708251953125
754,754,2022-02-01,145.57896423339844
755,755,2022-02-02,149.19187927246094
756,756,2022-02-03,148.34788513183594
757,757,2022-02-04,145.55050659179688
758,758,2022-02-07,144.18496704101562
759,759,2022-02-08,143.36947631835938
760,760,2022-02-09,147.33326721191406
761,761,2022-02-10,140.75221252441406
762,762,2022-02-11,138.7418975830078
763,763,2022-02-14,137.82205200195312
764,764,2022-02-15,138.08758544921875
765,765,2022-02-16,136.91171264648438
766,766,2022-02-17,135.86862182617188
767,767,2022-02-18,135.17640686035156
768,768,2022-02-22,135.0056915283203
769,769,2022-02-23,133.4789581298828
770,770,2022-02-24,135.91604614257812
771,771,2022-02-25,140.77117919921875
772,772,2022-02-28,138.30569458007812
773,773,2022-03-01,138.2203369140625
774,774,2022-03-02,140.00308227539062
775,775,2022-03-03,141.84275817871094
776,776,2022-03-04,143.03756713867188
777,777,2022-03-07,141.20742797851562
778,778,2022-03-08,139.38671875
779,779,2022-03-09,142.69619750976562
780,780,2022-03-10,143.26515197753906
781,781,2022-03-11,140.18325805664062
782,782,2022-03-14,141.45396423339844
783,783,2022-03-15,143.98582458496094
784,784,2022-03-16,146.5746307373047
785,785,2022-03-17,149.31968688964844
786,786,2022-03-18,152.6557159423828
787,787,2022-03-21,151.4738006591797
788,788,2022-03-22,151.2355194091797
789,789,2022-03-23,149.86297607421875
790,790,2022-03-24,148.5857696533203
791,791,2022-03-25,149.9582977294922
792,792,2022-03-28,152.8367919921875
793,793,2022-03-29,156.98297119140625
794,794,2022-03-30,156.44923400878906
795,795,2022-03-31,153.9138641357422
796,796,2022-04-01,158.03147888183594
797,797,2022-04-04,156.1060791015625
798,798,2022-04-05,158.4889373779297
799,799,2022-04-06,162.1394805908203
800,800,2022-04-07,160.9194793701172
801,801,2022-04-08,160.74789428710938
802,802,2022-04-11,157.9647216796875
803,803,2022-04-12,157.58346557617188
804,804,2022-04-13,157.2689208984375
805,805,2022-04-14,155.07667541503906
806,806,2022-04-18,155.3626251220703
807,807,2022-04-19,161.61526489257812
808,808,2022-04-20,164.57955932617188
809,809,2022-04-21,162.77809143066406
810,810,2022-04-22,160.82415771484375
811,811,2022-04-25,159.87100219726562
812,812,2022-04-26,157.86940002441406
813,813,2022-04-27,159.81382751464844
814,814,2022-04-28,164.9036102294922
815,815,2022-04-29,152.7795867919922
816,816,2022-05-02,145.95509338378906
817,817,2022-05-03,145.22117614746094
818,818,2022-05-04,145.1448974609375
819,819,2022-05-05,138.1869659423828
820,820,2022-05-06,134.27906799316406
821,821,2022-05-09,126.16780853271484
822,822,2022-05-10,119.53392791748048
823,823,2022-05-11,117.9421615600586
824,824,2022-05-12,118.12326049804688
825,825,2022-05-13,122.3361587524414
826,826,2022-05-16,119.38140869140624
827,827,2022-05-17,120.00096130371094
828,828,2022-05-18,113.92942810058594
829,829,2022-05-19,114.11051940917967
830,830,2022-05-20,114.11051940917967
831,831,2022-05-23,114.83490753173828
832,832,2022-05-24,114.45365142822266
833,833,2022-05-25,114.40599060058594
834,834,2022-05-26,116.62682342529295
835,835,2022-05-27,121.29723358154295
836,836,2022-05-31,121.5069351196289
837,837,2022-06-01,119.96282958984376
838,838,2022-06-02,123.47039031982422
839,839,2022-06-03,121.60224151611328
840,840,2022-06-06,121.87864685058594
841,841,2022-06-07,123.60383605957033
842,842,2022-06-08,118.92388916015624
843,843,2022-06-09,116.44571685791016
844,844,2022-06-10,111.74671936035156
845,845,2022-06-13,103.3495101928711
846,846,2022-06-14,105.47501373291016
847,847,2022-06-15,110.48621368408205
848,848,2022-06-16,107.31822204589844
849,849,2022-06-17,105.94542694091795
850,850,2022-06-21,107.86542510986328
851,851,2022-06-22,110.84141540527344
852,852,2022-06-23,113.5102081298828
853,853,2022-06-24,117.68620300292967
854,854,2022-06-27,115.40139770507812
855,855,2022-06-28,114.20140075683594
856,856,2022-06-29,113.57740020751952
857,857,2022-06-30,112.94381713867188
858,858,2022-07-01,115.22859954833984
859,859,2022-07-05,116.5726089477539
860,860,2022-07-06,116.60139465332033
861,861,2022-07-07,117.66699981689452
862,862,2022-07-08,116.71660614013672
863,863,2022-07-11,116.90860748291016
864,864,2022-07-12,116.07341003417967
865,865,2022-07-13,115.92940521240234
866,866,2022-07-14,113.40461730957033
867,867,2022-07-15,116.1694107055664
868,868,2022-07-18,114.43179321289062
869,869,2022-07-19,120.10540771484376
870,870,2022-07-20,119.58699798583984
871,871,2022-07-21,120.65260314941406
872,872,2022-07-22,121.82379913330078
873,873,2022-07-25,122.40939331054688
874,874,2022-07-26,122.48619079589844
875,875,2022-07-27,122.294189453125
876,876,2022-07-28,127.10377502441406
877,877,2022-07-29,127.25739288330078
878,878,2022-08-01,125.74058532714844
879,879,2022-08-02,124.19497680664062
880,880,2022-08-03,125.4909896850586
881,881,2022-08-04,125.519775390625
882,882,2022-08-05,126.13419342041016
883,883,2022-08-08,125.97100830078124
884,884,2022-08-09,127.58377838134766
885,885,2022-08-10,129.0334014892578
886,886,2022-08-11,128.86058044433594
887,887,2022-08-12,131.75018310546875
888,888,2022-08-15,132.84458923339844
889,889,2022-08-16,131.62538146972656
890,890,2022-08-17,131.89418029785156
891,891,2022-08-18,131.16458129882812
892,892,2022-08-19,128.71658325195312
893,893,2022-08-22,125.7021942138672
894,894,2022-08-23,123.32139587402344
895,895,2022-08-24,125.87499237060548
896,896,2022-08-25,127.46855926513672
897,897,2022-08-26,123.2157974243164
898,898,2022-08-29,122.1981964111328
899,899,2022-08-30,120.6238021850586
900,900,2022-08-31,119.52940368652344
901,901,2022-09-01,119.32780456542967
902,902,2022-09-02,117.01421356201172
903,903,2022-09-06,118.84780883789062
904,904,2022-09-07,121.5645980834961
905,905,2022-09-08,122.79339599609376
906,906,2022-09-09,124.44461059570312
907,907,2022-09-12,124.9917984008789
908,908,2022-09-13,120.07659912109376
909,909,2022-09-14,116.97541809082033
910,910,2022-09-15,112.2801742553711
911,911,2022-09-16,109.81661224365234
912,912,2022-09-19,108.97610473632812
913,913,2022-09-20,107.16948699951172
914,914,2022-09-21,104.87018585205078
915,915,2022-09-22,104.86051940917967
916,916,2022-09-23,104.91848754882812
917,917,2022-09-26,100.6290054321289
918,918,2022-09-27,98.81272888183594
919,919,2022-09-28,100.40679931640624
920,920,2022-09-29,97.75968933105467
921,921,2022-09-30,98.1557846069336
922,922,2022-10-03,100.8222198486328
923,923,2022-10-04,102.39696502685548
924,924,2022-10-05,101.86561584472656
925,925,2022-10-06,98.46492767333984
926,926,2022-10-07,96.95781707763672
927,927,2022-10-10,95.54730987548828
928,928,2022-10-11,97.21866607666016
929,929,2022-10-12,97.02545166015624
930,930,2022-10-13,99.04459381103516
931,931,2022-10-14,96.1559600830078
932,932,2022-10-17,101.66273498535156
933,933,2022-10-18,102.26171875
934,934,2022-10-19,98.5518798828125
935,935,2022-10-20,98.98663330078124
936,936,2022-10-21,99.58561706542967
937,937,2022-10-24,99.86577606201172
938,938,2022-10-25,104.65764617919922
939,939,2022-10-26,106.14542388916016
940,940,2022-10-27,107.24678802490234
941,941,2022-10-28,109.1500015258789
942,942,2022-10-31,106.99559783935548
943,943,2022-11-01,104.87018585205078
944,944,2022-11-02,103.1215362548828
945,945,2022-11-03,104.3484878540039
946,946,2022-11-04,103.9717025756836
947,947,2022-11-07,105.23729705810548
948,948,2022-11-08,106.02951049804688
949,949,2022-11-09,105.10204315185548
950,950,2022-11-10,114.32830047607422
951,951,2022-11-11,112.19322204589844
952,952,2022-11-14,108.68627166748048
953,953,2022-11-15,108.92780303955078
954,954,2022-11-16,109.79729461669922
955,955,2022-11-17,108.50271606445312
956,956,2022-11-18,110.67644500732422
957,957,2022-11-21,111.05321502685548
958,958,2022-11-22,111.85508728027344
959,959,2022-11-23,111.61356353759766
960,960,2022-11-25,112.44439697265624
961,961,2022-11-28,107.68152618408205
962,962,2022-11-29,109.9518585205078
963,963,2022-11-30,113.79695129394533
964,964,2022-12-01,113.13033294677734
965,965,2022-12-02,112.97576904296876
966,966,2022-12-05,110.38661193847656
967,967,2022-12-06,110.71508026123048
968,968,2022-12-07,112.067626953125
969,969,2022-12-08,113.61338806152344
970,970,2022-12-09,112.37677764892578
971,971,2022-12-12,114.02880096435548
972,972,2022-12-13,116.98507690429688
973,973,2022-12-14,117.45846557617188
974,974,2022-12-15,114.56982421875
975,975,2022-12-16,109.16228485107422
976,976,2022-12-19,108.99694061279295
977,977,2022-12-20,109.10392761230467
978,978,2022-12-21,110.815673828125
979,979,2022-12-22,110.1640396118164
980,980,2022-12-23,110.50444793701172
981,981,2022-12-27,110.1834945678711
982,982,2022-12-28,107.42137145996094
983,983,2022-12-29,110.84485626220705
984,984,2022-12-30,109.63884735107422
985,985,2023-01-03,109.59994506835938
986,986,2023-01-04,113.75286102294922
987,987,2023-01-05,109.75555419921876
988,988,2023-01-06,113.45136260986328
989,989,2023-01-09,112.87753295898438
990,990,2023-01-10,112.86780548095705
991,991,2023-01-11,117.6334457397461
992,992,2023-01-12,118.77136993408205
993,993,2023-01-13,118.55741119384766
994,994,2023-01-17,118.09056091308594
995,995,2023-01-18,119.2868423461914
996,996,2023-01-19,117.9641342163086
997,997,2023-01-20,119.4521713256836
998,998,2023-01-23,122.61305236816406
999,999,2023-01-24,122.93400573730467
1000,1000,2023-01-25,122.24348449707033
1001,1001,2023-01-26,124.5484848022461
1002,1002,2023-01-27,126.27967071533205
1003,1003,2023-01-30,124.28589630126952
1004,1004,2023-01-31,125.73503875732422
1005,1005,2023-02-01,127.31061553955078
1006,1006,2023-02-02,130.8021697998047
1007,1007,2023-02-03,128.01084899902344
1008,1008,2023-02-06,127.83580017089844
1009,1009,2023-02-07,126.69788360595705
1010,1010,2023-02-08,126.24077606201172
1011,1011,2023-02-09,124.52902221679688
1012,1012,2023-02-10,124.57765197753906
1013,1013,2023-02-13,125.7447509765625
1014,1014,2023-02-14,124.2275390625
1015,1015,2023-02-15,124.03302001953124
1016,1016,2023-02-16,122.34073638916016
1017,1017,2023-02-17,121.88361358642578
1018,1018,2023-02-21,120.09407806396484
1019,1019,2023-02-22,119.5299835205078
1020,1020,2023-02-23,120.60955047607422
1021,1021,2023-02-24,118.0516586303711
1022,1022,2023-02-27,119.5396957397461
1023,1023,2023-02-28,120.01626586914062
1024,1024,2023-03-01,117.80850982666016
1025,1025,2023-03-02,121.20281982421876
1026,1026,2023-03-03,123.46892547607422
1027,1027,2023-03-06,123.67316436767578
1028,1028,2023-03-07,120.42474365234376
1029,1029,2023-03-08,121.63075256347656
1030,1030,2023-03-09,117.9738540649414
1031,1031,2023-03-10,113.7723159790039
1032,1032,2023-03-13,115.12419891357422
1033,1033,2023-03-14,116.5441665649414
1034,1034,2023-03-15,116.71922302246094
1035,1035,2023-03-16,117.6499252319336
1036,1036,2023-03-17,113.67242431640624
1037,1037,2023-03-20,116.28816223144533
1038,1038,2023-03-21,115.955078125
1039,1039,2023-03-22,111.80123138427734
1040,1040,2023-03-23,111.83061981201172
1041,1041,2023-03-24,114.652099609375
1042,1042,2023-03-27,114.68148803710938
1043,1043,2023-03-28,114.27982330322266
1044,1044,2023-03-29,117.4441909790039
1045,1045,2023-03-30,119.44273376464844
1046,1046,2023-03-31,122.23482513427734
1047,1047,2023-04-03,121.2551498413086
1048,1048,2023-04-04,121.55885314941406
1049,1049,2023-04-05,119.7856216430664
1050,1050,2023-04-06,120.25587463378906
1051,1051,2023-04-10,121.22576141357422
1052,1052,2023-04-11,120.17749786376952
1053,1053,2023-04-12,120.3146514892578
1054,1054,2023-04-13,119.44273376464844
1055,1055,2023-04-14,117.32662963867188
1056,1056,2023-04-17,120.63794708251952
1057,1057,2023-04-18,121.19636535644533
1058,1058,2023-04-19,122.61691284179688
1059,1059,2023-04-20,120.74571990966795
1060,1060,2023-04-21,121.06901550292967
1061,1061,2023-04-24,120.68694305419922
1062,1062,2023-04-25,118.1887435913086
1063,1063,2023-04-26,116.65064239501952
1064,1064,2023-04-27,119.69745635986328
1065,1065,2023-04-28,122.705078125
1066,1066,2023-05-01,119.91299438476562
1067,1067,2023-05-02,119.99136352539062
1068,1068,2023-05-03,121.63723754882812
1069,1069,2023-05-04,122.34259796142578
1070,1070,2023-05-05,124.66444396972656
1071,1071,2023-05-08,124.78201293945312
1072,1072,2023-05-09,123.36146545410156
1073,1073,2023-05-10,125.47757720947266
1074,1074,2023-05-11,123.18511962890624
1075,1075,2023-05-12,122.62670135498048
1076,1076,2023-05-15,122.73446655273438
1077,1077,2023-05-16,118.78636169433594
1078,1078,2023-05-17,120.20689392089844
1079,1079,2023-05-18,119.57988739013672
1080,1080,2023-05-19,120.5595703125
1081,1081,2023-05-22,121.705810546875
1082,1082,2023-05-23,121.0298309326172
1083,1083,2023-05-24,118.56102752685548
1084,1084,2023-05-25,119.50152587890624
1085,1085,2023-05-26,122.41117095947266
1086,1086,2023-05-30,121.7841796875
1087,1087,2023-05-31,122.01930236816406
1088,1088,2023-06-01,120.14810943603516
1089,1089,2023-06-02,122.38178253173828
1090,1090,2023-06-05,122.09767150878906
1091,1091,2023-06-06,123.2732925415039
1092,1092,2023-06-07,125.4579849243164
1093,1093,2023-06-08,122.37199401855467
1094,1094,2023-06-09,118.84513092041016
1095,1095,2023-06-12,117.1894760131836
1096,1096,2023-06-13,118.8843231201172
1097,1097,2023-06-14,119.7856216430664
1098,1098,2023-06-15,120.10137939453124
1099,1099,2023-06-16,120.999267578125
1100,1100,2023-06-20,119.23307800292967
1101,1101,2023-06-21,119.0850830078125
1102,1102,2023-06-22,117.08206939697266
1103,1103,2023-06-23,115.34547424316406
1104,1104,2023-06-26,117.42741394042967
1105,1105,2023-06-27,119.26268005371094
1106,1106,2023-06-28,118.99626922607422
1107,1107,2023-06-29,119.88430786132812
1108,1108,2023-06-30,120.999267578125
1109,1109,2023-07-03,122.20304870605467
1110,1110,2023-07-05,122.3411865234375
1111,1111,2023-07-06,121.35448455810548
1112,1112,2023-07-07,120.36778259277344
1113,1113,2023-07-10,120.19017791748048
1114,1114,2023-07-11,121.58142852783205
1115,1115,2023-07-12,123.5745620727539
1116,1116,2023-07-13,125.26182556152344
1117,1117,2023-07-14,126.05118560791016
1118,1118,2023-07-17,126.27812957763672
1119,1119,2023-07-18,122.35105895996094
1120,1120,2023-07-19,121.14728546142578
1121,1121,2023-07-20,122.11425018310548
1122,1122,2023-07-21,123.77191162109376
1123,1123,2023-07-24,125.32102966308594
1124,1124,2023-07-25,125.40982818603516
1125,1125,2023-07-26,127.56085205078124
1126,1126,2023-07-27,123.278564453125
1127,1127,2023-07-28,122.0057144165039
1128,1128,2023-07-31,123.0910873413086
1129,1129,2023-08-01,122.5286636352539
1130,1130,2023-08-02,122.03530883789062
1131,1131,2023-08-03,122.16358184814452
1132,1132,2023-08-04,120.61446380615234
1133,1133,2023-08-07,122.77533721923828
1134,1134,2023-08-08,121.77877044677734
1135,1135,2023-08-09,120.96967315673828
1136,1136,2023-08-10,120.53553009033205
1137,1137,2023-08-11,121.8675765991211
1138,1138,2023-08-14,121.83798217773438
1139,1139,2023-08-15,121.05847930908205
1140,1140,2023-08-16,120.22965240478516
1141,1141,2023-08-17,118.6015853881836
1142,1142,2023-08-18,119.85469818115234
1143,1143,2023-08-21,118.54238891601562
1144,1144,2023-08-22,119.41068267822266
1145,1145,2023-08-23,121.43342590332033
1146,1146,2023-08-24,120.12110900878906
1147,1147,2023-08-25,121.02888488769533
1148,1148,2023-08-28,122.35105895996094
1149,1149,2023-08-29,123.43643188476562
1150,1150,2023-08-30,124.02845001220705
1151,1151,2023-08-31,122.54839324951172
1152,1152,2023-09-01,122.93321228027344
1153,1153,2023-09-05,120.42698669433594
1154,1154,2023-09-06,119.76589965820312
1155,1155,2023-09-07,121.67023468017578
1156,1156,2023-09-08,120.8512725830078
1157,1157,2023-09-11,120.53553009033205
1158,1158,2023-09-12,120.35791778564452
1159,1159,2023-09-13,119.62775421142578
1160,1160,2023-09-14,122.67667388916016
1161,1161,2023-09-15,122.39844512939452
1162,1162,2023-09-18,121.95130920410156
1163,1163,2023-09-19,120.79866027832033
1164,1164,2023-09-20,120.14285278320312
1165,1165,2023-09-21,113.82320404052734
1166,1166,2023-09-22,113.34625244140624
1167,1167,2023-09-25,112.5314483642578
1168,1168,2023-09-26,110.79255676269533
1169,1169,2023-09-27,110.5441436767578
1170,1170,2023-09-28,111.4185562133789
1171,1171,2023-09-29,111.498046875
1172,1172,2023-10-02,108.80524444580078
1173,1173,2023-10-03,106.81793212890624
1174,1174,2023-10-04,107.73209381103516
1175,1175,2023-10-05,108.33822631835938
1176,1176,2023-10-06,108.218994140625
1177,1177,2023-10-09,108.76549530029295
1178,1178,2023-10-10,109.6299819946289
1179,1179,2023-10-11,111.68684387207033
1180,1180,2023-10-12,108.95429229736328
1181,1181,2023-10-13,108.95429229736328
1182,1182,2023-10-16,110.21623229980467
1183,1183,2023-10-17,107.44393157958984
1184,1184,2023-10-18,103.7177276611328
1185,1185,2023-10-19,101.9291534423828
1186,1186,2023-10-20,101.78010559082033
1187,1187,2023-10-23,100.17037963867188
1188,1188,2023-10-24,101.0547332763672
1189,1189,2023-10-25,98.11351013183594
1190,1190,2023-10-26,98.99786376953124
1191,1191,2023-10-27,96.70252227783205
1192,1192,2023-10-30,98.25262451171876
1193,1193,2023-10-31,100.11076354980467
1194,1194,2023-11-01,100.9553680419922
1195,1195,2023-11-02,104.05557250976562
1196,1196,2023-11-03,105.87396240234376
1197,1197,2023-11-06,104.26424407958984
1198,1198,2023-11-07,103.56868743896484
1199,1199,2023-11-08,104.46296691894533
1200,1200,2023-11-09,102.6247100830078
1201,1201,2023-11-10,103.88665771484376
1202,1202,2023-11-13,101.8297882080078
1203,1203,2023-11-14,108.63632202148438
1204,1204,2023-11-15,109.808837890625
1205,1205,2023-11-16,109.5703582763672
1206,1206,2023-11-17,109.3716278076172
1207,1207,2023-11-20,110.29573059082033
1208,1208,2023-11-21,109.908203125
1209,1209,2023-11-22,110.83230590820312
1210,1210,2023-11-24,111.28938293457033
1211,1211,2023-11-27,111.16020965576172
1212,1212,2023-11-28,111.39868927001952
1213,1213,2023-11-29,112.32278442382812
1214,1214,2023-11-30,114.20079040527344
1215,1215,2023-12-01,117.5096664428711
1216,1216,2023-12-04,119.56653594970705
1217,1217,2023-12-05,117.8971939086914
1218,1218,2023-12-06,118.2946548461914
1219,1219,2023-12-07,118.19528198242188
1220,1220,2023-12-08,119.0895767211914
1221,1221,2023-12-11,121.22593688964844
1222,1222,2023-12-12,121.29549407958984
1223,1223,2023-12-13,128.4199981689453
1224,1224,2023-12-14,136.25
1225,1225,2023-12-15,134.25999450683594
1226,1226,2023-12-18,132.67999267578125
1227,1227,2023-12-19,133.75
1228,1228,2023-12-20,130.47000122070312
1229,1229,2023-12-21,130.9600067138672
1230,1230,2023-12-22,132.39999389648438
1231,1231,2023-12-26,133.4600067138672
1232,1232,2023-12-27,134.17999267578125
1233,1233,2023-12-28,135.19000244140625
1234,1234,2023-12-29,133.3000030517578
1235,1235,2024-01-02,134.6199951171875
1236,1236,2024-01-03,130.52000427246094
1237,1237,2024-01-04,130.2899932861328
1238,1238,2024-01-05,130.55999755859375
1239,1239,2024-01-08,133.1699981689453
1240,1240,2024-01-09,133.07000732421875
1241,1241,2024-01-10,133.5500030517578
1242,1242,2024-01-11,131.32000732421875
1243,1243,2024-01-12,131.5500030517578
1244,1244,2024-01-16,129.97000122070312
1245,1245,2024-01-17,126.86000061035156
1246,1246,2024-01-18,126.26000213623048
1247,1247,2024-01-19,128.44000244140625
1248,1248,2024-01-22,128.74000549316406
1249,1249,2024-01-23,128.00999450683594
1250,1250,2024-01-24,125.44000244140624
1251,1251,2024-01-25,126.1999969482422
1252,1252,2024-01-26,126.87000274658205
1253,1253,2024-01-29,127.88999938964844
1254,1254,2024-01-30,126.52999877929688
1255,1255,2024-01-31,126.69000244140624
1256,1256,2024-02-01,130.44000244140625
1257,1257,2024-02-02,129.25
1258,1258,2024-02-05,126.25
