,Unnamed: 0.1,Unnamed: 0,Date,NXPI,NXPI_6m,NXPI_12m
0,0,0,2019-02-05,83.56990051269531,,
1,1,1,2019-02-06,85.61654663085938,,
2,2,2,2019-02-07,84.02368927001953,,
3,3,3,2019-02-08,81.04168701171875,,
4,4,4,2019-02-11,82.65306091308594,,
5,5,5,2019-02-12,86.33888244628906,,
6,6,6,2019-02-13,85.08866882324219,83.56990051269531,
7,7,7,2019-02-14,84.96829223632812,85.61654663085938,
8,8,8,2019-02-15,86.16293334960938,84.02368927001953,
9,9,9,2019-02-19,85.66283416748047,81.04168701171875,
10,10,10,2019-02-20,87.28349304199219,82.65306091308594,
11,11,11,2019-02-21,87.37611389160156,86.33888244628906,
12,12,12,2019-02-22,87.52427673339844,85.08866882324219,83.56990051269531
13,13,13,2019-02-25,89.95987701416016,84.96829223632812,85.61654663085938
14,14,14,2019-02-26,87.14458465576172,86.16293334960938,84.02368927001953
15,15,15,2019-02-27,85.04237365722656,85.66283416748047,81.04168701171875
16,16,16,2019-02-28,84.570068359375,87.28349304199219,82.65306091308594
17,17,17,2019-03-01,87.28349304199219,87.37611389160156,86.33888244628906
18,18,18,2019-03-04,86.57041931152344,87.52427673339844,85.08866882324219
19,19,19,2019-03-05,86.40372467041016,89.95987701416016,84.96829223632812
20,20,20,2019-03-06,85.08866882324219,87.14458465576172,86.16293334960938
21,21,21,2019-03-07,87.12606048583984,85.04237365722656,85.66283416748047
22,22,22,2019-03-08,86.29258728027344,84.570068359375,87.28349304199219
23,23,23,2019-03-11,87.311279296875,87.28349304199219,87.37611389160156
24,24,24,2019-03-12,87.04273223876953,86.57041931152344,87.52427673339844
25,25,25,2019-03-13,86.49632263183594,86.40372467041016,89.95987701416016
26,26,26,2019-03-14,85.98696899414062,85.08866882324219,87.14458465576172
27,27,27,2019-03-15,86.71128845214844,87.12606048583984,85.04237365722656
28,28,28,2019-03-18,85.68053436279297,86.29258728027344,84.570068359375
29,29,29,2019-03-19,86.19125366210938,87.311279296875,87.28349304199219
30,30,30,2019-03-20,84.52910614013672,87.04273223876953,86.57041931152344
31,31,31,2019-03-21,87.55628204345703,86.49632263183594,86.40372467041016
32,32,32,2019-03-22,84.18553924560547,85.98696899414062,85.08866882324219
33,33,33,2019-03-25,82.5790786743164,86.71128845214844,87.12606048583984
34,34,34,2019-03-26,82.91336059570312,85.68053436279297,86.29258728027344
35,35,35,2019-03-27,81.11190795898438,86.19125366210938,87.311279296875
36,36,36,2019-03-28,79.78402709960938,84.52910614013672,87.04273223876953
37,37,37,2019-03-29,82.07764434814453,87.55628204345703,86.49632263183594
38,38,38,2019-04-01,87.64913177490234,84.18553924560547,85.98696899414062
39,39,39,2019-04-02,86.16340637207031,82.5790786743164,86.71128845214844
40,40,40,2019-04-03,89.31131744384766,82.91336059570312,85.68053436279297
41,41,41,2019-04-04,89.67346954345703,81.11190795898438,86.19125366210938
42,42,42,2019-04-05,91.1406478881836,79.78402709960938,84.52910614013672
43,43,43,2019-04-08,91.5677719116211,82.07764434814453,87.55628204345703
44,44,44,2019-04-09,90.62060546875,87.64913177490234,84.18553924560547
45,45,45,2019-04-10,91.12206268310548,86.16340637207031,82.5790786743164
46,46,46,2019-04-11,90.67633819580078,89.31131744384766,82.91336059570312
47,47,47,2019-04-12,93.1742172241211,89.67346954345703,81.11190795898438
48,48,48,2019-04-15,92.14350128173828,91.1406478881836,79.78402709960938
49,49,49,2019-04-16,93.47137451171876,91.5677719116211,82.07764434814453
50,50,50,2019-04-17,93.94495391845705,90.62060546875,87.64913177490234
51,51,51,2019-04-18,93.4063720703125,91.12206268310548,86.16340637207031
52,52,52,2019-04-22,91.43777465820312,90.67633819580078,89.31131744384766
53,53,53,2019-04-23,91.9577865600586,93.1742172241211,89.67346954345703
54,54,54,2019-04-24,92.97923278808594,92.14350128173828,91.1406478881836
55,55,55,2019-04-25,90.70420837402344,93.47137451171876,91.5677719116211
56,56,56,2019-04-26,91.929931640625,93.94495391845705,90.62060546875
57,57,57,2019-04-29,90.9084930419922,93.4063720703125,91.12206268310548
58,58,58,2019-04-30,98.07716369628906,91.43777465820312,90.67633819580078
59,59,59,2019-05-01,97.4921417236328,91.9577865600586,93.1742172241211
60,60,60,2019-05-02,98.98716735839844,92.97923278808594,92.14350128173828
61,61,61,2019-05-03,100.3614730834961,90.70420837402344,93.47137451171876
62,62,62,2019-05-06,98.44860076904295,91.929931640625,93.94495391845705
63,63,63,2019-05-07,95.14282989501952,90.9084930419922,93.4063720703125
64,64,64,2019-05-08,94.25139617919922,98.07716369628906,91.43777465820312
65,65,65,2019-05-09,93.16494750976562,97.4921417236328,91.9577865600586
66,66,66,2019-05-10,93.016357421875,98.98716735839844,92.97923278808594
67,67,67,2019-05-13,86.46984100341797,100.3614730834961,90.70420837402344
68,68,68,2019-05-14,91.15921020507812,98.44860076904295,91.929931640625
69,69,69,2019-05-15,93.016357421875,95.14282989501952,90.9084930419922
70,70,70,2019-05-16,90.67633819580078,94.25139617919922,98.07716369628906
71,71,71,2019-05-17,88.33629608154297,93.16494750976562,97.4921417236328
72,72,72,2019-05-20,85.9869613647461,93.016357421875,98.98716735839844
73,73,73,2019-05-21,89.77561950683594,86.46984100341797,100.3614730834961
74,74,74,2019-05-22,86.95270538330078,91.15921020507812,98.44860076904295
75,75,75,2019-05-23,85.34625244140625,93.016357421875,95.14282989501952
76,76,76,2019-05-24,85.25340270996094,90.67633819580078,94.25139617919922
77,77,77,2019-05-28,83.21050262451172,88.33629608154297,93.16494750976562
78,78,78,2019-05-29,82.75550079345703,85.9869613647461,93.016357421875
79,79,79,2019-05-30,84.38981628417969,89.77561950683594,86.46984100341797
80,80,80,2019-05-31,81.86405944824219,86.95270538330078,91.15921020507812
81,81,81,2019-06-03,83.22908782958984,85.34625244140625,93.016357421875
82,82,82,2019-06-04,87.87201690673828,85.25340270996094,90.67633819580078
83,83,83,2019-06-05,86.77628326416016,83.21050262451172,88.33629608154297
84,84,84,2019-06-06,85.69911193847656,82.75550079345703,85.9869613647461
85,85,85,2019-06-07,86.02412414550781,84.38981628417969,89.77561950683594
86,86,86,2019-06-10,88.57772064208984,81.86405944824219,86.95270538330078
87,87,87,2019-06-11,88.64274597167969,83.22908782958984,85.34625244140625
88,88,88,2019-06-12,87.06413269042969,87.87201690673828,85.25340270996094
89,89,89,2019-06-13,87.93002319335938,86.77628326416016,83.21050262451172
90,90,90,2019-06-14,84.62474060058594,85.69911193847656,82.75550079345703
91,91,91,2019-06-17,83.51675415039062,86.02412414550781,84.38981628417969
92,92,92,2019-06-18,88.24659729003906,88.57772064208984,81.86405944824219
93,93,93,2019-06-19,89.58734130859375,88.64274597167969,83.22908782958984
94,94,94,2019-06-20,91.2539520263672,87.06413269042969,87.87201690673828
95,95,95,2019-06-21,91.30048370361328,87.93002319335938,86.77628326416016
96,96,96,2019-06-24,90.91876220703124,84.62474060058594,85.69911193847656
97,97,97,2019-06-25,88.5538330078125,83.51675415039062,86.02412414550781
98,98,98,2019-06-26,90.44390106201172,88.24659729003906,88.57772064208984
99,99,99,2019-06-27,92.38983917236328,89.58734130859375,88.64274597167969
100,100,100,2019-06-28,90.88150024414062,91.2539520263672,87.06413269042969
101,101,101,2019-07-01,93.03228759765624,91.30048370361328,87.93002319335938
102,102,102,2019-07-02,91.3191375732422,90.91876220703124,84.62474060058594
103,103,103,2019-07-03,90.94669342041016,88.5538330078125,83.51675415039062
104,104,104,2019-07-05,89.87593078613281,90.44390106201172,88.24659729003906
105,105,105,2019-07-08,88.9635238647461,92.38983917236328,89.58734130859375
106,106,106,2019-07-09,89.30799865722656,90.88150024414062,91.2539520263672
107,107,107,2019-07-10,89.50352478027344,93.03228759765624,91.30048370361328
108,108,108,2019-07-11,87.6321029663086,91.3191375732422,90.91876220703124
109,109,109,2019-07-12,90.30425262451172,90.94669342041016,88.5538330078125
110,110,110,2019-07-15,92.32465362548828,89.87593078613281,90.44390106201172
111,111,111,2019-07-16,90.32286071777344,88.9635238647461,92.38983917236328
112,112,112,2019-07-17,89.75493621826172,89.30799865722656,90.88150024414062
113,113,113,2019-07-18,90.42530822753906,89.50352478027344,93.03228759765624
114,114,114,2019-07-19,91.20738983154295,87.6321029663086,91.3191375732422
115,115,115,2019-07-22,91.93360900878906,90.30425262451172,90.94669342041016
116,116,116,2019-07-23,93.98197174072266,92.32465362548828,89.87593078613281
117,117,117,2019-07-24,98.22763061523438,90.32286071777344,88.9635238647461
118,118,118,2019-07-25,94.75476837158205,89.75493621826172,89.30799865722656
119,119,119,2019-07-26,95.3040771484375,90.42530822753906,89.50352478027344
120,120,120,2019-07-29,97.04518127441406,91.20738983154295,87.6321029663086
121,121,121,2019-07-30,98.4976577758789,91.93360900878906,90.30425262451172
122,122,122,2019-07-31,96.2630844116211,93.98197174072266,92.32465362548828
123,123,123,2019-08-01,93.10677337646484,98.22763061523438,90.32286071777344
124,124,124,2019-08-02,93.53506469726562,94.75476837158205,89.75493621826172
125,125,125,2019-08-05,90.22046661376952,95.3040771484375,90.42530822753906
126,126,126,2019-08-06,93.358154296875,97.04518127441406,91.20738983154295
127,127,127,2019-08-07,95.31339263916016,98.4976577758789,91.93360900878906
128,128,128,2019-08-08,94.48475646972656,96.2630844116211,93.98197174072266
129,129,129,2019-08-09,92.99503326416016,93.10677337646484,98.22763061523438
130,130,130,2019-08-12,91.47738647460938,93.53506469726562,94.75476837158205
131,131,131,2019-08-13,95.1271743774414,90.22046661376952,95.3040771484375
132,132,132,2019-08-14,93.09745025634766,93.358154296875,97.04518127441406
133,133,133,2019-08-15,92.89263153076172,95.31339263916016,98.4976577758789
134,134,134,2019-08-16,96.42135620117188,94.48475646972656,96.2630844116211
135,135,135,2019-08-19,96.3282699584961,92.99503326416016,93.10677337646484
136,136,136,2019-08-20,95.77893829345705,91.47738647460938,93.53506469726562
137,137,137,2019-08-21,96.2351531982422,95.1271743774414,90.22046661376952
138,138,138,2019-08-22,96.16997528076172,93.09745025634766,93.358154296875
139,139,139,2019-08-23,91.2353286743164,92.89263153076172,95.31339263916016
140,140,140,2019-08-26,91.90567779541016,96.42135620117188,94.48475646972656
141,141,141,2019-08-27,91.9150161743164,96.3282699584961,92.99503326416016
142,142,142,2019-08-28,93.36746215820312,95.77893829345705,91.47738647460938
143,143,143,2019-08-29,94.5592269897461,96.2351531982422,95.1271743774414
144,144,144,2019-08-30,95.09925079345705,96.16997528076172,93.09745025634766
145,145,145,2019-09-03,92.33397674560548,91.2353286743164,92.89263153076172
146,146,146,2019-09-04,94.82923889160156,91.90567779541016,96.42135620117188
147,147,147,2019-09-05,98.69316864013672,91.9150161743164,96.3282699584961
148,148,148,2019-09-06,98.51625061035156,93.36746215820312,95.77893829345705
149,149,149,2019-09-09,99.98735809326172,94.5592269897461,96.2351531982422
150,150,150,2019-09-10,100.42497253417967,95.09925079345705,96.16997528076172
151,151,151,2019-09-11,102.41744232177734,92.33397674560548,91.2353286743164
152,152,152,2019-09-12,102.44537353515624,94.82923889160156,91.90567779541016
153,153,153,2019-09-13,103.4496841430664,98.69316864013672,91.9150161743164
154,154,154,2019-09-16,100.4974594116211,98.51625061035156,93.36746215820312
155,155,155,2019-09-17,100.67498016357422,99.98735809326172,94.5592269897461
156,156,156,2019-09-18,100.73104095458984,100.42497253417967,95.09925079345705
157,157,157,2019-09-19,101.23551940917967,102.41744232177734,92.33397674560548
158,158,158,2019-09-20,97.90959167480467,102.44537353515624,94.82923889160156
159,159,159,2019-09-23,99.077392578125,103.4496841430664,98.69316864013672
160,160,160,2019-09-24,97.06877136230467,100.4974594116211,98.51625061035156
161,161,161,2019-09-25,101.1047134399414,100.67498016357422,99.98735809326172
162,162,162,2019-09-26,101.28223419189452,100.73104095458984,100.42497253417967
163,163,163,2019-09-27,99.5258331298828,101.23551940917967,102.41744232177734
164,164,164,2019-09-30,101.94554138183594,97.90959167480467,102.44537353515624
165,165,165,2019-10-01,101.80541229248048,99.077392578125,103.4496841430664
166,166,166,2019-10-02,99.68466186523438,97.06877136230467,100.4974594116211
167,167,167,2019-10-03,100.26387786865234,101.1047134399414,100.67498016357422
168,168,168,2019-10-04,102.65557098388672,101.28223419189452,100.73104095458984
169,169,169,2019-10-07,100.88983917236328,99.5258331298828,101.23551940917967
170,170,170,2019-10-08,96.92863464355467,101.94554138183594,97.90959167480467
171,171,171,2019-10-09,98.99331665039062,101.80541229248048,99.077392578125
172,172,172,2019-10-10,100.19849395751952,99.68466186523438,97.06877136230467
173,173,173,2019-10-11,103.47770690917967,100.26387786865234,101.1047134399414
174,174,174,2019-10-14,103.92616271972656,102.65557098388672,101.28223419189452
175,175,175,2019-10-15,104.6081771850586,100.88983917236328,99.5258331298828
176,176,176,2019-10-16,101.4690933227539,96.92863464355467,101.94554138183594
177,177,177,2019-10-17,102.59017944335938,98.99331665039062,101.80541229248048
178,178,178,2019-10-18,101.84278106689452,100.19849395751952,99.68466186523438
179,179,179,2019-10-21,102.74900817871094,103.47770690917967,100.26387786865234
180,180,180,2019-10-22,100.69364166259766,103.92616271972656,102.65557098388672
181,181,181,2019-10-23,96.4240951538086,104.6081771850586,100.88983917236328
182,182,182,2019-10-24,99.09608459472656,101.4690933227539,96.92863464355467
183,183,183,2019-10-25,98.89990234375,102.59017944335938,98.99331665039062
184,184,184,2019-10-28,101.5064468383789,101.84278106689452,100.19849395751952
185,185,185,2019-10-29,106.88774871826172,102.74900817871094,103.47770690917967
186,186,186,2019-10-30,107.26144409179688,100.69364166259766,103.92616271972656
187,187,187,2019-10-31,106.20574188232422,96.4240951538086,104.6081771850586
188,188,188,2019-11-01,110.24169158935548,99.09608459472656,101.4690933227539
189,189,189,2019-11-04,110.1295928955078,98.89990234375,102.59017944335938
190,190,190,2019-11-05,110.85832977294922,101.5064468383789,101.84278106689452
191,191,191,2019-11-06,108.8123016357422,106.88774871826172,102.74900817871094
192,192,192,2019-11-07,109.68115234375,107.26144409179688,100.69364166259766
193,193,193,2019-11-08,109.88668060302734,106.20574188232422,96.4240951538086
194,194,194,2019-11-11,110.48462677001952,110.24169158935548,99.09608459472656
195,195,195,2019-11-12,111.11991119384766,110.1295928955078,98.89990234375
196,196,196,2019-11-13,110.96107482910156,110.85832977294922,101.5064468383789
197,197,197,2019-11-14,110.23236846923828,108.8123016357422,106.88774871826172
198,198,198,2019-11-15,109.75589752197266,109.68115234375,107.26144409179688
199,199,199,2019-11-18,108.29845428466795,109.88668060302734,106.20574188232422
200,200,200,2019-11-19,106.51402282714844,110.48462677001952,110.24169158935548
201,201,201,2019-11-20,107.19603729248048,111.11991119384766,110.1295928955078
202,202,202,2019-11-21,106.74761962890624,110.96107482910156,110.85832977294922
203,203,203,2019-11-22,107.64447784423828,110.23236846923828,108.8123016357422
204,204,204,2019-11-25,109.3822021484375,109.75589752197266,109.68115234375
205,205,205,2019-11-26,108.9617691040039,108.29845428466795,109.88668060302734
206,206,206,2019-11-27,109.69050598144533,106.51402282714844,110.48462677001952
207,207,207,2019-11-29,107.9808349609375,107.19603729248048,111.11991119384766
208,208,208,2019-12-02,107.21473693847656,106.74761962890624,110.96107482910156
209,209,209,2019-12-03,107.07460021972656,107.64447784423828,110.23236846923828
210,210,210,2019-12-04,108.63479614257812,109.3822021484375,109.75589752197266
211,211,211,2019-12-05,109.41022491455078,108.9617691040039,108.29845428466795
212,212,212,2019-12-06,110.86764526367188,109.69050598144533,106.51402282714844
213,213,213,2019-12-09,110.10157775878906,107.9808349609375,107.19603729248048
214,214,214,2019-12-10,111.26937103271484,107.21473693847656,106.74761962890624
215,215,215,2019-12-11,113.41818237304688,107.07460021972656,107.64447784423828
216,216,216,2019-12-12,115.82852935791016,108.63479614257812,109.3822021484375
217,217,217,2019-12-13,116.08621978759766,109.41022491455078,108.9617691040039
218,218,218,2019-12-16,116.47980499267578,110.86764526367188,109.69050598144533
219,219,219,2019-12-17,118.00724792480467,110.10157775878906,107.9808349609375
220,220,220,2019-12-18,117.87606811523438,111.26937103271484,107.21473693847656
221,221,221,2019-12-19,118.02598571777344,113.41818237304688,107.07460021972656
222,222,222,2019-12-20,119.6565399169922,115.82852935791016,108.63479614257812
223,223,223,2019-12-23,119.9751434326172,116.08621978759766,109.41022491455078
224,224,224,2019-12-24,121.0715103149414,116.47980499267578,110.86764526367188
225,225,225,2019-12-26,120.5842514038086,118.00724792480467,110.10157775878906
226,226,226,2019-12-27,120.12507629394533,117.87606811523438,111.26937103271484
227,227,227,2019-12-30,119.5253448486328,118.02598571777344,113.41818237304688
228,228,228,2019-12-31,119.25357818603516,119.6565399169922,115.82852935791016
229,229,229,2020-01-02,120.45304870605467,119.9751434326172,116.08621978759766
230,230,230,2020-01-03,119.29106903076172,121.0715103149414,116.47980499267578
231,231,231,2020-01-06,118.44768524169922,120.5842514038086,118.00724792480467
232,232,232,2020-01-07,119.9844741821289,120.12507629394533,117.87606811523438
233,233,233,2020-01-08,120.28437042236328,119.5253448486328,118.02598571777344
234,234,234,2020-01-09,121.0527801513672,119.25357818603516,119.6565399169922
235,235,235,2020-01-10,121.48384857177734,120.45304870605467,119.9751434326172
236,236,236,2020-01-13,123.67659759521484,119.29106903076172,121.0715103149414
237,237,237,2020-01-14,124.36070251464844,118.44768524169922,120.5842514038086
238,238,238,2020-01-15,124.16390991210938,119.9844741821289,120.12507629394533
239,239,239,2020-01-16,125.73821258544922,120.28437042236328,119.5253448486328
240,240,240,2020-01-17,125.41960144042967,121.0527801513672,119.25357818603516
241,241,241,2020-01-21,125.53205108642578,121.48384857177734,120.45304870605467
242,242,242,2020-01-22,126.1692886352539,123.67659759521484,119.29106903076172
243,243,243,2020-01-23,127.82794189453124,124.36070251464844,118.44768524169922
244,244,244,2020-01-24,126.7690200805664,124.16390991210938,119.9844741821289
245,245,245,2020-01-27,122.24288177490234,125.73821258544922,120.28437042236328
246,246,246,2020-01-28,124.33258819580078,125.41960144042967,121.0527801513672
247,247,247,2020-01-29,124.3138656616211,125.53205108642578,121.48384857177734
248,248,248,2020-01-30,123.3392562866211,126.1692886352539,123.67659759521484
249,249,249,2020-01-31,118.87875366210938,127.82794189453124,124.36070251464844
250,250,250,2020-02-03,117.7917251586914,126.7690200805664,124.16390991210938
251,251,251,2020-02-04,122.29911041259766,122.24288177490234,125.73821258544922
252,252,252,2020-02-05,125.78506469726562,124.33258819580078,125.41960144042967
253,253,253,2020-02-06,126.8252182006836,124.3138656616211,125.53205108642578
254,254,254,2020-02-07,123.93900299072266,123.3392562866211,126.1692886352539
255,255,255,2020-02-10,124.81049346923828,118.87875366210938,127.82794189453124
256,256,256,2020-02-11,126.99391174316406,117.7917251586914,126.7690200805664
257,257,257,2020-02-12,129.1585693359375,122.29911041259766,122.24288177490234
258,258,258,2020-02-13,129.9644775390625,125.78506469726562,124.33258819580078
259,259,259,2020-02-14,128.45578002929688,126.8252182006836,124.3138656616211
260,260,260,2020-02-18,125.4477310180664,123.93900299072266,123.3392562866211
261,261,261,2020-02-19,126.45977020263672,124.81049346923828,118.87875366210938
262,262,262,2020-02-20,126.3191909790039,126.99391174316406,117.7917251586914
263,263,263,2020-02-21,122.28972625732422,129.1585693359375,122.29911041259766
264,264,264,2020-02-24,116.23616027832033,129.9644775390625,125.78506469726562
265,265,265,2020-02-25,113.21875762939452,128.45578002929688,126.8252182006836
266,266,266,2020-02-26,111.95367431640624,125.4477310180664,123.93900299072266
267,267,267,2020-02-27,107.42756652832033,126.45977020263672,124.81049346923828
268,268,268,2020-02-28,106.53732299804688,126.3191909790039,126.99391174316406
269,269,269,2020-03-02,112.52530670166016,122.28972625732422,129.1585693359375
270,270,270,2020-03-03,109.2267608642578,116.23616027832033,129.9644775390625
271,271,271,2020-03-04,113.64041900634766,113.21875762939452,128.45578002929688
272,272,272,2020-03-05,108.01792907714844,111.95367431640624,125.4477310180664
273,273,273,2020-03-06,104.66315460205078,107.42756652832033,126.45977020263672
274,274,274,2020-03-09,95.5546646118164,106.53732299804688,126.3191909790039
275,275,275,2020-03-10,100.1276626586914,112.52530670166016,122.28972625732422
276,276,276,2020-03-11,94.19589233398438,109.2267608642578,116.23616027832033
277,277,277,2020-03-12,86.18380737304688,113.64041900634766,113.21875762939452
278,278,278,2020-03-13,89.89576721191406,108.01792907714844,111.95367431640624
279,279,279,2020-03-16,75.57491302490234,104.66315460205078,107.42756652832033
280,280,280,2020-03-17,75.3490982055664,95.5546646118164,106.53732299804688
281,281,281,2020-03-18,60.74596786499024,100.1276626586914,112.52530670166016
282,282,282,2020-03-19,71.6230239868164,94.19589233398438,109.2267608642578
283,283,283,2020-03-20,69.23310089111328,86.18380737304688,113.64041900634766
284,284,284,2020-03-23,72.70509338378906,89.89576721191406,108.01792907714844
285,285,285,2020-03-24,80.66531372070312,75.57491302490234,104.66315460205078
286,286,286,2020-03-25,79.84669494628906,75.3490982055664,95.5546646118164
287,287,287,2020-03-26,84.4195785522461,60.74596786499024,100.1276626586914
288,288,288,2020-03-27,76.49702453613281,71.6230239868164,94.19589233398438
289,289,289,2020-03-30,79.91256713867188,69.23310089111328,86.18380737304688
290,290,290,2020-03-31,78.03072357177734,72.70509338378906,89.89576721191406
291,291,291,2020-04-01,70.31515502929688,80.66531372070312,75.57491302490234
292,292,292,2020-04-02,73.1849594116211,79.84669494628906,75.3490982055664
293,293,293,2020-04-03,71.27488708496094,84.4195785522461,60.74596786499024
294,294,294,2020-04-06,81.80381774902344,76.49702453613281,71.6230239868164
295,295,295,2020-04-07,79.30097198486328,79.91256713867188,69.23310089111328
296,296,296,2020-04-08,86.16968536376953,78.03072357177734,72.70509338378906
297,297,297,2020-04-09,84.65482330322266,70.31515502929688,80.66531372070312
298,298,298,2020-04-13,83.84561920166016,73.1849594116211,79.84669494628906
299,299,299,2020-04-14,86.82835388183594,71.27488708496094,84.4195785522461
300,300,300,2020-04-15,81.99198913574219,81.80381774902344,76.49702453613281
301,301,301,2020-04-16,83.75151824951172,79.30097198486328,79.91256713867188
302,302,302,2020-04-17,84.84300994873047,86.16968536376953,78.03072357177734
303,303,303,2020-04-20,81.57799530029297,84.65482330322266,70.31515502929688
304,304,304,2020-04-21,76.27119445800781,83.84561920166016,73.1849594116211
305,305,305,2020-04-22,83.798583984375,86.82835388183594,71.27488708496094
306,306,306,2020-04-23,82.87648010253906,81.99198913574219,81.80381774902344
307,307,307,2020-04-24,88.85133361816406,83.75151824951172,79.30097198486328
308,308,308,2020-04-27,91.3918228149414,84.84300994873047,86.16968536376953
309,309,309,2020-04-28,92.53032684326172,81.57799530029297,84.65482330322266
310,310,310,2020-04-29,100.46229553222656,76.27119445800781,83.84561920166016
311,311,311,2020-04-30,93.68767547607422,83.798583984375,86.82835388183594
312,312,312,2020-05-01,89.85812377929688,82.87648010253906,81.99198913574219
313,313,313,2020-05-04,90.85549926757812,88.85133361816406,83.75151824951172
314,314,314,2020-05-05,93.33953094482422,91.3918228149414,84.84300994873047
315,315,315,2020-05-06,94.44981384277344,92.53032684326172,81.57799530029297
316,316,316,2020-05-07,96.59513092041016,100.46229553222656,76.27119445800781
317,317,317,2020-05-08,98.64632415771484,93.68767547607422,83.798583984375
318,318,318,2020-05-11,96.50103759765624,89.85812377929688,82.87648010253906
319,319,319,2020-05-12,92.52092742919922,90.85549926757812,88.85133361816406
320,320,320,2020-05-13,87.53402709960938,93.33953094482422,91.3918228149414
321,321,321,2020-05-14,88.06094360351562,94.44981384277344,92.53032684326172
322,322,322,2020-05-15,85.10643768310547,96.59513092041016,100.46229553222656
323,323,323,2020-05-18,96.03997802734376,98.64632415771484,93.68767547607422
324,324,324,2020-05-19,93.18898010253906,96.50103759765624,89.85812377929688
325,325,325,2020-05-20,97.47957611083984,92.52092742919922,90.85549926757812
326,326,326,2020-05-21,93.04784393310548,87.53402709960938,93.33953094482422
327,327,327,2020-05-22,92.52092742919922,88.06094360351562,94.44981384277344
328,328,328,2020-05-26,95.9835205078125,85.10643768310547,96.59513092041016
329,329,329,2020-05-27,98.22291564941406,96.03997802734376,98.64632415771484
330,330,330,2020-05-28,93.39598083496094,93.18898010253906,96.50103759765624
331,331,331,2020-05-29,90.42266845703124,97.47957611083984,92.52092742919922
332,332,332,2020-06-01,93.3301239013672,93.04784393310548,87.53402709960938
333,333,333,2020-06-02,95.45659637451172,92.52092742919922,88.06094360351562
334,334,334,2020-06-03,102.1371612548828,95.9835205078125,85.10643768310547
335,335,335,2020-06-04,103.07806396484376,98.22291564941406,96.03997802734376
336,336,336,2020-06-05,107.0958251953125,93.39598083496094,93.18898010253906
337,337,337,2020-06-08,107.35926818847656,90.42266845703124,97.47957611083984
338,338,338,2020-06-09,104.92228698730467,93.3301239013672,93.04784393310548
339,339,339,2020-06-10,103.77435302734376,95.45659637451172,92.52092742919922
340,340,340,2020-06-11,96.41635131835938,102.1371612548828,95.9835205078125
341,341,341,2020-06-12,100.26468658447266,103.07806396484376,98.22291564941406
342,342,342,2020-06-15,103.3717041015625,107.0958251953125,93.39598083496094
343,343,343,2020-06-16,106.9603271484375,107.35926818847656,90.42266845703124
344,344,344,2020-06-17,110.2562255859375,104.92228698730467,93.3301239013672
345,345,345,2020-06-18,110.67174530029295,103.77435302734376,95.45659637451172
346,346,346,2020-06-19,110.74728393554688,96.41635131835938,102.1371612548828
347,347,347,2020-06-22,110.53009033203124,100.26468658447266,103.07806396484376
348,348,348,2020-06-23,113.2499008178711,103.3717041015625,107.0958251953125
349,349,349,2020-06-24,106.7714614868164,106.9603271484375,107.35926818847656
350,350,350,2020-06-25,107.06422424316406,110.2562255859375,104.92228698730467
351,351,351,2020-06-26,102.13455963134766,110.67174530029295,103.77435302734376
352,352,352,2020-06-29,105.37377166748048,110.74728393554688,96.41635131835938
353,353,353,2020-06-30,107.69696044921876,110.53009033203124,100.26468658447266
354,354,354,2020-07-01,105.6854248046875,113.2499008178711,103.3717041015625
355,355,355,2020-07-02,106.45036315917967,106.7714614868164,106.9603271484375
356,356,356,2020-07-06,110.04845428466795,107.06422424316406,110.2562255859375
357,357,357,2020-07-07,109.00962829589844,102.13455963134766,110.67174530029295
358,358,358,2020-07-08,109.95401000976562,105.37377166748048,110.74728393554688
359,359,359,2020-07-09,111.3422622680664,107.69696044921876,110.53009033203124
360,360,360,2020-07-10,110.58675384521484,105.6854248046875,113.2499008178711
361,361,361,2020-07-13,110.53009033203124,106.45036315917967,106.7714614868164
362,362,362,2020-07-14,113.75042724609376,110.04845428466795,107.06422424316406
363,363,363,2020-07-15,115.05365753173828,109.00962829589844,102.13455963134766
364,364,364,2020-07-16,114.39259338378906,109.95401000976562,105.37377166748048
365,365,365,2020-07-17,115.8847198486328,111.3422622680664,107.69696044921876
366,366,366,2020-07-20,116.68743133544922,110.58675384521484,105.6854248046875
367,367,367,2020-07-21,116.62133026123048,110.53009033203124,106.45036315917967
368,368,368,2020-07-22,114.60979461669922,113.75042724609376,110.04845428466795
369,369,369,2020-07-23,112.55105590820312,115.05365753173828,109.00962829589844
370,370,370,2020-07-24,109.31185150146484,114.39259338378906,109.95401000976562
371,371,371,2020-07-27,113.5521011352539,115.8847198486328,111.3422622680664
372,372,372,2020-07-28,108.83020782470705,116.68743133544922,110.58675384521484
373,373,373,2020-07-29,112.466064453125,116.62133026123048,110.53009033203124
374,374,374,2020-07-30,110.7000732421875,114.60979461669922,113.75042724609376
375,375,375,2020-07-31,110.99283599853516,112.55105590820312,115.05365753173828
376,376,376,2020-08-03,112.52272033691406,109.31185150146484,114.39259338378906
377,377,377,2020-08-04,114.1848373413086,113.5521011352539,115.8847198486328
378,378,378,2020-08-05,113.1932373046875,108.83020782470705,116.68743133544922
379,379,379,2020-08-06,115.6391830444336,112.466064453125,116.62133026123048
380,380,380,2020-08-07,113.9959716796875,110.7000732421875,114.60979461669922
