,Unnamed: 0.1,Unnamed: 0,Date,CHTR,CHTR_6m,CHTR_12m
391,391,391,2020-08-24,612.530029296875,604.989990234375,602.1400146484375
392,392,392,2020-08-25,609.75,604.969970703125,601.8699951171875
393,393,393,2020-08-26,614.5599975585938,610.6900024414062,602.3400268554688
394,394,394,2020-08-27,614.2899780273438,611.6599731445312,590.47998046875
395,395,395,2020-08-28,615.6400146484375,612.5399780273438,598.739990234375
396,396,396,2020-08-31,615.6099853515625,613.9600219726562,604.219970703125
397,397,397,2020-09-01,617.239990234375,612.530029296875,604.989990234375
398,398,398,2020-09-02,622.4500122070312,609.75,604.969970703125
399,399,399,2020-09-03,608.0999755859375,614.5599975585938,610.6900024414062
400,400,400,2020-09-04,604.02001953125,614.2899780273438,611.6599731445312
401,401,401,2020-09-08,596.5,615.6400146484375,612.5399780273438
402,402,402,2020-09-09,613.280029296875,615.6099853515625,613.9600219726562
403,403,403,2020-09-10,604.0599975585938,617.239990234375,612.530029296875
404,404,404,2020-09-11,601.52001953125,622.4500122070312,609.75
405,405,405,2020-09-14,609.7000122070312,608.0999755859375,614.5599975585938
406,406,406,2020-09-15,622.5499877929688,604.02001953125,614.2899780273438
407,407,407,2020-09-16,630.0700073242188,596.5,615.6400146484375
408,408,408,2020-09-17,620.3099975585938,613.280029296875,615.6099853515625
409,409,409,2020-09-18,625.25,604.0599975585938,617.239990234375
410,410,410,2020-09-21,614.3400268554688,601.52001953125,622.4500122070312
411,411,411,2020-09-22,633.0499877929688,609.7000122070312,608.0999755859375
412,412,412,2020-09-23,616.3499755859375,622.5499877929688,604.02001953125
413,413,413,2020-09-24,611.4500122070312,630.0700073242188,596.5
414,414,414,2020-09-25,614.22998046875,620.3099975585938,613.280029296875
415,415,415,2020-09-28,628.22998046875,625.25,604.0599975585938
416,416,416,2020-09-29,626.5,614.3400268554688,601.52001953125
417,417,417,2020-09-30,624.3400268554688,633.0499877929688,609.7000122070312
418,418,418,2020-10-01,635.1099853515625,616.3499755859375,622.5499877929688
419,419,419,2020-10-02,620.22998046875,611.4500122070312,630.0700073242188
420,420,420,2020-10-05,633.97998046875,614.22998046875,620.3099975585938
421,421,421,2020-10-06,620.8900146484375,628.22998046875,625.25
422,422,422,2020-10-07,623.72998046875,626.5,614.3400268554688
423,423,423,2020-10-08,629.0800170898438,624.3400268554688,633.0499877929688
424,424,424,2020-10-09,635.6400146484375,635.1099853515625,616.3499755859375
425,425,425,2020-10-12,651.719970703125,620.22998046875,611.4500122070312
426,426,426,2020-10-13,649.9500122070312,633.97998046875,614.22998046875
427,427,427,2020-10-14,638.6199951171875,620.8900146484375,628.22998046875
428,428,428,2020-10-15,636.8900146484375,623.72998046875,626.5
429,429,429,2020-10-16,633.9199829101562,629.0800170898438,624.3400268554688
430,430,430,2020-10-19,617.6599731445312,635.6400146484375,635.1099853515625
431,431,431,2020-10-20,608.260009765625,651.719970703125,620.22998046875
432,432,432,2020-10-21,605.3300170898438,649.9500122070312,633.97998046875
433,433,433,2020-10-22,599.9099731445312,638.6199951171875,620.8900146484375
434,434,434,2020-10-23,593.280029296875,636.8900146484375,623.72998046875
435,435,435,2020-10-26,582.1300048828125,633.9199829101562,629.0800170898438
436,436,436,2020-10-27,583.6500244140625,617.6599731445312,635.6400146484375
437,437,437,2020-10-28,572.5800170898438,608.260009765625,651.719970703125
438,438,438,2020-10-29,576.0,605.3300170898438,649.9500122070312
439,439,439,2020-10-30,603.8200073242188,599.9099731445312,638.6199951171875
440,440,440,2020-11-02,588.4299926757812,593.280029296875,636.8900146484375
441,441,441,2020-11-03,591.989990234375,582.1300048828125,633.9199829101562
442,442,442,2020-11-04,634.469970703125,583.6500244140625,617.6599731445312
443,443,443,2020-11-05,647.3599853515625,572.5800170898438,608.260009765625
444,444,444,2020-11-06,644.489990234375,576.0,605.3300170898438
445,445,445,2020-11-09,613.2000122070312,603.8200073242188,599.9099731445312
446,446,446,2020-11-10,626.8800048828125,588.4299926757812,593.280029296875
447,447,447,2020-11-11,636.9199829101562,591.989990234375,582.1300048828125
448,448,448,2020-11-12,637.9600219726562,634.469970703125,583.6500244140625
449,449,449,2020-11-13,647.1900024414062,647.3599853515625,572.5800170898438
450,450,450,2020-11-16,641.4099731445312,644.489990234375,576.0
451,451,451,2020-11-17,641.510009765625,613.2000122070312,603.8200073242188
452,452,452,2020-11-18,642.4400024414062,626.8800048828125,588.4299926757812
453,453,453,2020-11-19,650.5399780273438,636.9199829101562,591.989990234375
454,454,454,2020-11-20,655.4099731445312,637.9600219726562,634.469970703125
455,455,455,2020-11-23,645.0399780273438,647.1900024414062,647.3599853515625
456,456,456,2020-11-24,650.4400024414062,641.4099731445312,644.489990234375
457,457,457,2020-11-25,651.4000244140625,641.510009765625,613.2000122070312
458,458,458,2020-11-27,642.7999877929688,642.4400024414062,626.8800048828125
459,459,459,2020-11-30,651.989990234375,650.5399780273438,636.9199829101562
460,460,460,2020-12-01,662.25,655.4099731445312,637.9600219726562
461,461,461,2020-12-02,667.1699829101562,645.0399780273438,647.1900024414062
462,462,462,2020-12-03,670.4299926757812,650.4400024414062,641.4099731445312
463,463,463,2020-12-04,670.739990234375,651.4000244140625,641.510009765625
464,464,464,2020-12-07,680.760009765625,642.7999877929688,642.4400024414062
465,465,465,2020-12-08,663.3699951171875,651.989990234375,650.5399780273438
466,466,466,2020-12-09,644.0800170898438,662.25,655.4099731445312
467,467,467,2020-12-10,658.0399780273438,667.1699829101562,645.0399780273438
468,468,468,2020-12-11,651.760009765625,670.4299926757812,650.4400024414062
469,469,469,2020-12-14,649.6699829101562,670.739990234375,651.4000244140625
470,470,470,2020-12-15,646.280029296875,680.760009765625,642.7999877929688
471,471,471,2020-12-16,642.4299926757812,663.3699951171875,651.989990234375
472,472,472,2020-12-17,653.97998046875,644.0800170898438,662.25
473,473,473,2020-12-18,652.0,658.0399780273438,667.1699829101562
474,474,474,2020-12-21,654.6900024414062,651.760009765625,670.4299926757812
475,475,475,2020-12-22,641.0999755859375,649.6699829101562,670.739990234375
476,476,476,2020-12-23,647.4400024414062,646.280029296875,680.760009765625
477,477,477,2020-12-24,656.489990234375,642.4299926757812,663.3699951171875
478,478,478,2020-12-28,651.9000244140625,653.97998046875,644.0800170898438
479,479,479,2020-12-29,664.97998046875,652.0,658.0399780273438
480,480,480,2020-12-30,653.489990234375,654.6900024414062,651.760009765625
481,481,481,2020-12-31,661.5499877929688,641.0999755859375,649.6699829101562
482,482,482,2021-01-04,647.030029296875,647.4400024414062,646.280029296875
483,483,483,2021-01-05,636.5900268554688,656.489990234375,642.4299926757812
484,484,484,2021-01-06,624.510009765625,651.9000244140625,653.97998046875
485,485,485,2021-01-07,629.77001953125,664.97998046875,652.0
486,486,486,2021-01-08,634.3800048828125,653.489990234375,654.6900024414062
487,487,487,2021-01-11,641.1300048828125,661.5499877929688,641.0999755859375
488,488,488,2021-01-12,621.489990234375,647.030029296875,647.4400024414062
489,489,489,2021-01-13,618.010009765625,636.5900268554688,656.489990234375
490,490,490,2021-01-14,623.0900268554688,624.510009765625,651.9000244140625
491,491,491,2021-01-15,628.9099731445312,629.77001953125,664.97998046875
492,492,492,2021-01-19,633.27001953125,634.3800048828125,653.489990234375
493,493,493,2021-01-20,642.8200073242188,641.1300048828125,661.5499877929688
494,494,494,2021-01-21,650.4299926757812,621.489990234375,647.030029296875
495,495,495,2021-01-22,646.6900024414062,618.010009765625,636.5900268554688
496,496,496,2021-01-25,652.1699829101562,623.0900268554688,624.510009765625
497,497,497,2021-01-26,649.5399780273438,628.9099731445312,629.77001953125
498,498,498,2021-01-27,615.780029296875,633.27001953125,634.3800048828125
499,499,499,2021-01-28,654.6500244140625,642.8200073242188,641.1300048828125
500,500,500,2021-01-29,607.5599975585938,650.4299926757812,621.489990234375
501,501,501,2021-02-01,599.02001953125,646.6900024414062,618.010009765625
502,502,502,2021-02-02,616.7000122070312,652.1699829101562,623.0900268554688
503,503,503,2021-02-03,609.260009765625,649.5399780273438,628.9099731445312
504,504,504,2021-02-04,619.7899780273438,615.780029296875,633.27001953125
505,505,505,2021-02-05,617.6500244140625,654.6500244140625,642.8200073242188
506,506,506,2021-02-08,615.530029296875,607.5599975585938,650.4299926757812
507,507,507,2021-02-09,619.510009765625,599.02001953125,646.6900024414062
508,508,508,2021-02-10,611.6300048828125,616.7000122070312,652.1699829101562
509,509,509,2021-02-11,618.6799926757812,609.260009765625,649.5399780273438
510,510,510,2021-02-12,613.4500122070312,619.7899780273438,615.780029296875
511,511,511,2021-02-16,618.469970703125,617.6500244140625,654.6500244140625
512,512,512,2021-02-17,624.1199951171875,615.530029296875,607.5599975585938
513,513,513,2021-02-18,616.4199829101562,619.510009765625,599.02001953125
514,514,514,2021-02-19,607.2899780273438,611.6300048828125,616.7000122070312
515,515,515,2021-02-22,596.5,618.6799926757812,609.260009765625
516,516,516,2021-02-23,602.77001953125,613.4500122070312,619.7899780273438
517,517,517,2021-02-24,608.510009765625,618.469970703125,617.6500244140625
518,518,518,2021-02-25,601.5499877929688,624.1199951171875,615.530029296875
519,519,519,2021-02-26,613.4199829101562,616.4199829101562,619.510009765625
520,520,520,2021-03-01,619.6799926757812,607.2899780273438,611.6300048828125
521,521,521,2021-03-02,616.0700073242188,596.5,618.6799926757812
522,522,522,2021-03-03,601.02001953125,602.77001953125,613.4500122070312
523,523,523,2021-03-04,607.6400146484375,608.510009765625,618.469970703125
524,524,524,2021-03-05,624.030029296875,601.5499877929688,624.1199951171875
525,525,525,2021-03-08,612.3800048828125,613.4199829101562,616.4199829101562
526,526,526,2021-03-09,614.77001953125,619.6799926757812,607.2899780273438
527,527,527,2021-03-10,629.0700073242188,616.0700073242188,596.5
528,528,528,2021-03-11,624.22998046875,601.02001953125,602.77001953125
529,529,529,2021-03-12,624.1500244140625,607.6400146484375,608.510009765625
530,530,530,2021-03-15,625.0,624.030029296875,601.5499877929688
531,531,531,2021-03-16,639.6500244140625,612.3800048828125,613.4199829101562
532,532,532,2021-03-17,641.8599853515625,614.77001953125,619.6799926757812
533,533,533,2021-03-18,629.3900146484375,629.0700073242188,616.0700073242188
534,534,534,2021-03-19,629.739990234375,624.22998046875,601.02001953125
535,535,535,2021-03-22,637.6199951171875,624.1500244140625,607.6400146484375
536,536,536,2021-03-23,645.4500122070312,625.0,624.030029296875
537,537,537,2021-03-24,651.5599975585938,639.6500244140625,612.3800048828125
538,538,538,2021-03-25,637.7899780273438,641.8599853515625,614.77001953125
539,539,539,2021-03-26,631.75,629.3900146484375,629.0700073242188
540,540,540,2021-03-29,636.6799926757812,629.739990234375,624.22998046875
541,541,541,2021-03-30,632.6900024414062,637.6199951171875,624.1500244140625
542,542,542,2021-03-31,617.02001953125,645.4500122070312,625.0
543,543,543,2021-04-01,608.5800170898438,651.5599975585938,639.6500244140625
544,544,544,2021-04-05,605.5,637.7899780273438,641.8599853515625
545,545,545,2021-04-06,613.3900146484375,631.75,629.3900146484375
546,546,546,2021-04-07,611.6300048828125,636.6799926757812,629.739990234375
547,547,547,2021-04-08,615.1599731445312,632.6900024414062,637.6199951171875
548,548,548,2021-04-09,614.239990234375,617.02001953125,645.4500122070312
549,549,549,2021-04-12,619.2999877929688,608.5800170898438,651.5599975585938
550,550,550,2021-04-13,621.2899780273438,605.5,637.7899780273438
551,551,551,2021-04-14,617.0999755859375,613.3900146484375,631.75
552,552,552,2021-04-15,636.0,611.6300048828125,636.6799926757812
553,553,553,2021-04-16,644.3699951171875,615.1599731445312,632.6900024414062
554,554,554,2021-04-19,644.4199829101562,614.239990234375,617.02001953125
555,555,555,2021-04-20,652.4600219726562,619.2999877929688,608.5800170898438
556,556,556,2021-04-21,652.9000244140625,621.2899780273438,605.5
557,557,557,2021-04-22,657.6799926757812,617.0999755859375,613.3900146484375
558,558,558,2021-04-23,657.5399780273438,636.0,611.6300048828125
559,559,559,2021-04-26,652.5700073242188,644.3699951171875,615.1599731445312
560,560,560,2021-04-27,653.52001953125,644.4199829101562,614.239990234375
561,561,561,2021-04-28,652.719970703125,652.4600219726562,619.2999877929688
562,562,562,2021-04-29,669.969970703125,652.9000244140625,621.2899780273438
563,563,563,2021-04-30,673.4500122070312,657.6799926757812,617.0999755859375
564,564,564,2021-05-03,677.3099975585938,657.5399780273438,636.0
565,565,565,2021-05-04,672.8599853515625,652.5700073242188,644.3699951171875
566,566,566,2021-05-05,673.75,653.52001953125,644.4199829101562
567,567,567,2021-05-06,675.7899780273438,652.719970703125,652.4600219726562
568,568,568,2021-05-07,693.4400024414062,669.969970703125,652.9000244140625
569,569,569,2021-05-10,694.719970703125,673.4500122070312,657.6799926757812
570,570,570,2021-05-11,685.0900268554688,677.3099975585938,657.5399780273438
571,571,571,2021-05-12,681.97998046875,672.8599853515625,652.5700073242188
572,572,572,2021-05-13,685.2999877929688,673.75,653.52001953125
573,573,573,2021-05-14,710.4000244140625,675.7899780273438,652.719970703125
574,574,574,2021-05-17,686.8499755859375,693.4400024414062,669.969970703125
575,575,575,2021-05-18,686.1099853515625,694.719970703125,673.4500122070312
576,576,576,2021-05-19,679.6500244140625,685.0900268554688,677.3099975585938
577,577,577,2021-05-20,694.7100219726562,681.97998046875,672.8599853515625
578,578,578,2021-05-21,692.52001953125,685.2999877929688,673.75
579,579,579,2021-05-24,703.1300048828125,710.4000244140625,675.7899780273438
580,580,580,2021-05-25,695.510009765625,686.8499755859375,693.4400024414062
581,581,581,2021-05-26,693.5,686.1099853515625,694.719970703125
582,582,582,2021-05-27,692.4500122070312,679.6500244140625,685.0900268554688
583,583,583,2021-05-28,694.530029296875,694.7100219726562,681.97998046875
584,584,584,2021-06-01,688.8900146484375,692.52001953125,685.2999877929688
585,585,585,2021-06-02,682.4500122070312,703.1300048828125,710.4000244140625
586,586,586,2021-06-03,675.6400146484375,695.510009765625,686.8499755859375
587,587,587,2021-06-04,682.6500244140625,693.5,686.1099853515625
588,588,588,2021-06-07,680.5599975585938,692.4500122070312,679.6500244140625
589,589,589,2021-06-08,677.9099731445312,694.530029296875,694.7100219726562
590,590,590,2021-06-09,676.469970703125,688.8900146484375,692.52001953125
591,591,591,2021-06-10,682.9099731445312,682.4500122070312,703.1300048828125
592,592,592,2021-06-11,686.739990234375,675.6400146484375,695.510009765625
593,593,593,2021-06-14,690.6099853515625,682.6500244140625,693.5
594,594,594,2021-06-15,687.8300170898438,680.5599975585938,692.4500122070312
595,595,595,2021-06-16,682.0700073242188,677.9099731445312,694.530029296875
596,596,596,2021-06-17,691.0499877929688,676.469970703125,688.8900146484375
597,597,597,2021-06-18,685.5999755859375,682.9099731445312,682.4500122070312
598,598,598,2021-06-21,694.8099975585938,686.739990234375,675.6400146484375
599,599,599,2021-06-22,706.989990234375,690.6099853515625,682.6500244140625
600,600,600,2021-06-23,699.2899780273438,687.8300170898438,680.5599975585938
601,601,601,2021-06-24,711.5399780273438,682.0700073242188,677.9099731445312
602,602,602,2021-06-25,721.2899780273438,691.0499877929688,676.469970703125
603,603,603,2021-06-28,721.3599853515625,685.5999755859375,682.9099731445312
604,604,604,2021-06-29,717.4600219726562,694.8099975585938,686.739990234375
605,605,605,2021-06-30,721.4500122070312,706.989990234375,690.6099853515625
606,606,606,2021-07-01,721.7999877929688,699.2899780273438,687.8300170898438
607,607,607,2021-07-02,731.9199829101562,711.5399780273438,682.0700073242188
608,608,608,2021-07-06,729.5399780273438,721.2899780273438,691.0499877929688
609,609,609,2021-07-07,742.3699951171875,721.3599853515625,685.5999755859375
610,610,610,2021-07-08,743.5,717.4600219726562,694.8099975585938
611,611,611,2021-07-09,736.469970703125,721.4500122070312,706.989990234375
612,612,612,2021-07-12,719.7999877929688,721.7999877929688,699.2899780273438
613,613,613,2021-07-13,710.7000122070312,731.9199829101562,711.5399780273438
614,614,614,2021-07-14,701.3699951171875,729.5399780273438,721.2899780273438
615,615,615,2021-07-15,704.9299926757812,742.3699951171875,721.3599853515625
616,616,616,2021-07-16,709.989990234375,743.5,717.4600219726562
617,617,617,2021-07-19,711.469970703125,736.469970703125,721.4500122070312
618,618,618,2021-07-20,718.760009765625,719.7999877929688,721.7999877929688
619,619,619,2021-07-21,718.4199829101562,710.7000122070312,731.9199829101562
620,620,620,2021-07-22,720.219970703125,701.3699951171875,729.5399780273438
621,621,621,2021-07-23,726.8099975585938,704.9299926757812,742.3699951171875
622,622,622,2021-07-26,729.6599731445312,709.989990234375,743.5
623,623,623,2021-07-27,726.75,711.469970703125,736.469970703125
624,624,624,2021-07-28,722.260009765625,718.760009765625,719.7999877929688
625,625,625,2021-07-29,713.7999877929688,718.4199829101562,710.7000122070312
626,626,626,2021-07-30,744.0499877929688,720.219970703125,701.3699951171875
627,627,627,2021-08-02,749.8699951171875,726.8099975585938,704.9299926757812
628,628,628,2021-08-03,770.02001953125,729.6599731445312,709.989990234375
629,629,629,2021-08-04,770.0,726.75,711.469970703125
630,630,630,2021-08-05,769.9099731445312,722.260009765625,718.760009765625
631,631,631,2021-08-06,770.0900268554688,713.7999877929688,718.4199829101562
632,632,632,2021-08-09,765.5,744.0499877929688,720.219970703125
633,633,633,2021-08-10,766.5,749.8699951171875,726.8099975585938
634,634,634,2021-08-11,776.6500244140625,770.02001953125,729.6599731445312
635,635,635,2021-08-12,774.5700073242188,770.0,726.75
636,636,636,2021-08-13,771.7100219726562,769.9099731445312,722.260009765625
637,637,637,2021-08-16,782.5800170898438,770.0900268554688,713.7999877929688
638,638,638,2021-08-17,788.3699951171875,765.5,744.0499877929688
639,639,639,2021-08-18,785.469970703125,766.5,749.8699951171875
640,640,640,2021-08-19,785.5399780273438,776.6500244140625,770.02001953125
641,641,641,2021-08-20,794.0900268554688,774.5700073242188,770.0
642,642,642,2021-08-23,797.510009765625,771.7100219726562,769.9099731445312
643,643,643,2021-08-24,792.6400146484375,782.5800170898438,770.0900268554688
644,644,644,2021-08-25,796.6699829101562,788.3699951171875,765.5
645,645,645,2021-08-26,797.4000244140625,785.469970703125,766.5
646,646,646,2021-08-27,807.1799926757812,785.5399780273438,776.6500244140625
647,647,647,2021-08-30,814.2000122070312,794.0900268554688,774.5700073242188
648,648,648,2021-08-31,816.6599731445312,797.510009765625,771.7100219726562
649,649,649,2021-09-01,818.4400024414062,792.6400146484375,782.5800170898438
650,650,650,2021-09-02,821.010009765625,796.6699829101562,788.3699951171875
651,651,651,2021-09-03,811.3300170898438,797.4000244140625,785.469970703125
652,652,652,2021-09-07,800.8300170898438,807.1799926757812,785.5399780273438
653,653,653,2021-09-08,799.7899780273438,814.2000122070312,794.0900268554688
654,654,654,2021-09-09,785.4099731445312,816.6599731445312,797.510009765625
655,655,655,2021-09-10,787.1199951171875,818.4400024414062,792.6400146484375
656,656,656,2021-09-13,793.0700073242188,821.010009765625,796.6699829101562
657,657,657,2021-09-14,761.8599853515625,811.3300170898438,797.4000244140625
658,658,658,2021-09-15,765.2000122070312,800.8300170898438,807.1799926757812
659,659,659,2021-09-16,765.239990234375,799.7899780273438,814.2000122070312
660,660,660,2021-09-17,763.47998046875,785.4099731445312,816.6599731445312
661,661,661,2021-09-20,755.9000244140625,787.1199951171875,818.4400024414062
662,662,662,2021-09-21,747.6300048828125,793.0700073242188,821.010009765625
663,663,663,2021-09-22,751.5499877929688,761.8599853515625,811.3300170898438
664,664,664,2021-09-23,741.9500122070312,765.2000122070312,800.8300170898438
665,665,665,2021-09-24,739.1699829101562,765.239990234375,799.7899780273438
666,666,666,2021-09-27,734.4099731445312,763.47998046875,785.4099731445312
667,667,667,2021-09-28,727.489990234375,755.9000244140625,787.1199951171875
668,668,668,2021-09-29,733.1799926757812,747.6300048828125,793.0700073242188
669,669,669,2021-09-30,727.5599975585938,751.5499877929688,761.8599853515625
670,670,670,2021-10-01,738.0800170898438,741.9500122070312,765.2000122070312
671,671,671,2021-10-04,740.9600219726562,739.1699829101562,765.239990234375
672,672,672,2021-10-05,747.7899780273438,734.4099731445312,763.47998046875
673,673,673,2021-10-06,743.75,727.489990234375,755.9000244140625
674,674,674,2021-10-07,741.9500122070312,733.1799926757812,747.6300048828125
675,675,675,2021-10-08,706.1300048828125,727.5599975585938,751.5499877929688
676,676,676,2021-10-11,695.22998046875,738.0800170898438,741.9500122070312
677,677,677,2021-10-12,690.6199951171875,740.9600219726562,739.1699829101562
678,678,678,2021-10-13,696.22998046875,747.7899780273438,734.4099731445312
679,679,679,2021-10-14,703.6699829101562,743.75,727.489990234375
680,680,680,2021-10-15,699.030029296875,741.9500122070312,733.1799926757812
681,681,681,2021-10-18,706.8800048828125,706.1300048828125,727.5599975585938
682,682,682,2021-10-19,717.9099731445312,695.22998046875,738.0800170898438
683,683,683,2021-10-20,734.010009765625,690.6199951171875,740.9600219726562
684,684,684,2021-10-21,735.6699829101562,696.22998046875,747.7899780273438
685,685,685,2021-10-22,730.9299926757812,703.6699829101562,743.75
686,686,686,2021-10-25,731.010009765625,699.030029296875,741.9500122070312
687,687,687,2021-10-26,728.22998046875,706.8800048828125,706.1300048828125
688,688,688,2021-10-27,714.510009765625,717.9099731445312,695.22998046875
689,689,689,2021-10-28,706.27001953125,734.010009765625,690.6199951171875
690,690,690,2021-10-29,674.8900146484375,735.6699829101562,696.22998046875
691,691,691,2021-11-01,671.3699951171875,730.9299926757812,703.6699829101562
692,692,692,2021-11-02,681.5,731.010009765625,699.030029296875
693,693,693,2021-11-03,692.5399780273438,728.22998046875,706.8800048828125
694,694,694,2021-11-04,686.0700073242188,714.510009765625,717.9099731445312
695,695,695,2021-11-05,689.3200073242188,706.27001953125,734.010009765625
696,696,696,2021-11-08,695.1799926757812,674.8900146484375,735.6699829101562
697,697,697,2021-11-09,696.3099975585938,671.3699951171875,730.9299926757812
698,698,698,2021-11-10,701.25,681.5,731.010009765625
699,699,699,2021-11-11,694.2100219726562,692.5399780273438,728.22998046875
700,700,700,2021-11-12,689.3499755859375,686.0700073242188,714.510009765625
701,701,701,2021-11-15,692.9099731445312,689.3200073242188,706.27001953125
702,702,702,2021-11-16,689.1799926757812,695.1799926757812,674.8900146484375
703,703,703,2021-11-17,691.0399780273438,696.3099975585938,671.3699951171875
704,704,704,2021-11-18,685.8800048828125,701.25,681.5
705,705,705,2021-11-19,682.3400268554688,694.2100219726562,692.5399780273438
706,706,706,2021-11-22,668.3200073242188,689.3499755859375,686.0700073242188
707,707,707,2021-11-23,674.739990234375,692.9099731445312,689.3200073242188
708,708,708,2021-11-24,672.6900024414062,689.1799926757812,695.1799926757812
709,709,709,2021-11-26,672.8699951171875,691.0399780273438,696.3099975585938
710,710,710,2021-11-29,668.1900024414062,685.8800048828125,701.25
711,711,711,2021-11-30,646.280029296875,682.3400268554688,694.2100219726562
712,712,712,2021-12-01,634.2000122070312,668.3200073242188,689.3499755859375
713,713,713,2021-12-02,670.4000244140625,674.739990234375,692.9099731445312
714,714,714,2021-12-03,679.2999877929688,672.6900024414062,689.1799926757812
715,715,715,2021-12-06,672.9500122070312,672.8699951171875,691.0399780273438
716,716,716,2021-12-07,650.5999755859375,668.1900024414062,685.8800048828125
717,717,717,2021-12-08,642.0700073242188,646.280029296875,682.3400268554688
718,718,718,2021-12-09,611.969970703125,634.2000122070312,668.3200073242188
719,719,719,2021-12-10,610.8900146484375,670.4000244140625,674.739990234375
720,720,720,2021-12-13,605.5499877929688,679.2999877929688,672.6900024414062
721,721,721,2021-12-14,621.8900146484375,672.9500122070312,672.8699951171875
722,722,722,2021-12-15,617.3200073242188,650.5999755859375,668.1900024414062
723,723,723,2021-12-16,631.5800170898438,642.0700073242188,646.280029296875
724,724,724,2021-12-17,650.0,611.969970703125,634.2000122070312
725,725,725,2021-12-20,646.760009765625,610.8900146484375,670.4000244140625
726,726,726,2021-12-21,644.3300170898438,605.5499877929688,679.2999877929688
727,727,727,2021-12-22,639.7899780273438,621.8900146484375,672.9500122070312
728,728,728,2021-12-23,648.2999877929688,617.3200073242188,650.5999755859375
729,729,729,2021-12-27,652.3499755859375,631.5800170898438,642.0700073242188
730,730,730,2021-12-28,655.7899780273438,650.0,611.969970703125
731,731,731,2021-12-29,656.280029296875,646.760009765625,610.8900146484375
732,732,732,2021-12-30,657.22998046875,644.3300170898438,605.5499877929688
733,733,733,2021-12-31,651.969970703125,639.7899780273438,621.8900146484375
734,734,734,2022-01-03,647.5800170898438,648.2999877929688,617.3200073242188
735,735,735,2022-01-04,640.77001953125,652.3499755859375,631.5800170898438
736,736,736,2022-01-05,624.8599853515625,655.7899780273438,650.0
737,737,737,2022-01-06,631.9500122070312,656.280029296875,646.760009765625
738,738,738,2022-01-07,610.489990234375,657.22998046875,644.3300170898438
739,739,739,2022-01-10,605.4299926757812,651.969970703125,639.7899780273438
740,740,740,2022-01-11,612.0999755859375,647.5800170898438,648.2999877929688
741,741,741,2022-01-12,613.97998046875,640.77001953125,652.3499755859375
742,742,742,2022-01-13,619.0800170898438,624.8599853515625,655.7899780273438
743,743,743,2022-01-14,607.6900024414062,631.9500122070312,656.280029296875
744,744,744,2022-01-18,582.75,610.489990234375,657.22998046875
745,745,745,2022-01-19,581.2999877929688,605.4299926757812,651.969970703125
746,746,746,2022-01-20,572.1599731445312,612.0999755859375,647.5800170898438
747,747,747,2022-01-21,569.6900024414062,613.97998046875,640.77001953125
748,748,748,2022-01-24,577.1300048828125,619.0800170898438,624.8599853515625
749,749,749,2022-01-25,563.5399780273438,607.6900024414062,631.9500122070312
750,750,750,2022-01-26,555.0,582.75,610.489990234375
751,751,751,2022-01-27,561.030029296875,581.2999877929688,605.4299926757812
752,752,752,2022-01-28,590.469970703125,572.1599731445312,612.0999755859375
753,753,753,2022-01-31,593.3400268554688,569.6900024414062,613.97998046875
754,754,754,2022-02-01,596.8900146484375,577.1300048828125,619.0800170898438
755,755,755,2022-02-02,600.239990234375,563.5399780273438,607.6900024414062
756,756,756,2022-02-03,610.4500122070312,555.0,582.75
757,757,757,2022-02-04,608.9199829101562,561.030029296875,581.2999877929688
758,758,758,2022-02-07,610.75,590.469970703125,572.1599731445312
759,759,759,2022-02-08,609.1199951171875,593.3400268554688,569.6900024414062
760,760,760,2022-02-09,614.75,596.8900146484375,577.1300048828125
761,761,761,2022-02-10,606.52001953125,600.239990234375,563.5399780273438
762,762,762,2022-02-11,604.72998046875,610.4500122070312,555.0
763,763,763,2022-02-14,607.9400024414062,608.9199829101562,561.030029296875
764,764,764,2022-02-15,609.4500122070312,610.75,590.469970703125
765,765,765,2022-02-16,609.4600219726562,609.1199951171875,593.3400268554688
766,766,766,2022-02-17,597.8300170898438,614.75,596.8900146484375
767,767,767,2022-02-18,596.8300170898438,606.52001953125,600.239990234375
768,768,768,2022-02-22,595.5,604.72998046875,610.4500122070312
769,769,769,2022-02-23,570.5999755859375,607.9400024414062,608.9199829101562
770,770,770,2022-02-24,586.5900268554688,609.4500122070312,610.75
771,771,771,2022-02-25,601.1599731445312,609.4600219726562,609.1199951171875
772,772,772,2022-02-28,601.780029296875,597.8300170898438,614.75
773,773,773,2022-03-01,594.739990234375,596.8300170898438,606.52001953125
774,774,774,2022-03-02,570.989990234375,595.5,604.72998046875
775,775,775,2022-03-03,561.8200073242188,570.5999755859375,607.9400024414062
776,776,776,2022-03-04,549.9299926757812,586.5900268554688,609.4500122070312
777,777,777,2022-03-07,555.6400146484375,601.1599731445312,609.4600219726562
778,778,778,2022-03-08,551.4299926757812,601.780029296875,597.8300170898438
779,779,779,2022-03-09,557.75,594.739990234375,596.8300170898438
780,780,780,2022-03-10,562.1300048828125,570.989990234375,595.5
781,781,781,2022-03-11,559.2899780273438,561.8200073242188,570.5999755859375
782,782,782,2022-03-14,566.1400146484375,549.9299926757812,586.5900268554688
783,783,783,2022-03-15,569.1599731445312,555.6400146484375,601.1599731445312
784,784,784,2022-03-16,572.1099853515625,551.4299926757812,601.780029296875
