,Date,SPG
371,2020-07-24 00:00:00-04:00,49.56642532348633
372,2020-07-27 00:00:00-04:00,50.70390319824219
373,2020-07-28 00:00:00-04:00,52.48787307739258
374,2020-07-29 00:00:00-04:00,53.67445373535156
375,2020-07-30 00:00:00-04:00,52.062339782714844
376,2020-07-31 00:00:00-04:00,51.02305221557617
377,2020-08-03 00:00:00-04:00,49.9428596496582
378,2020-08-04 00:00:00-04:00,51.546791076660156
379,2020-08-05 00:00:00-04:00,51.14581298828125
380,2020-08-06 00:00:00-04:00,50.081974029541016
381,2020-08-07 00:00:00-04:00,50.89212417602539
382,2020-08-10 00:00:00-04:00,53.57626724243164
383,2020-08-11 00:00:00-04:00,54.9510612487793
384,2020-08-12 00:00:00-04:00,55.507537841796875
385,2020-08-13 00:00:00-04:00,54.026336669921875
386,2020-08-14 00:00:00-04:00,55.79393768310547
387,2020-08-17 00:00:00-04:00,55.79393768310547
388,2020-08-18 00:00:00-04:00,53.29802322387695
389,2020-08-19 00:00:00-04:00,52.275115966796875
390,2020-08-20 00:00:00-04:00,53.08525466918945
391,2020-08-21 00:00:00-04:00,52.79883575439453
392,2020-08-24 00:00:00-04:00,56.05580139160156
393,2020-08-25 00:00:00-04:00,56.178565979003906
394,2020-08-26 00:00:00-04:00,54.26365280151367
395,2020-08-27 00:00:00-04:00,55.29475784301758
396,2020-08-28 00:00:00-04:00,57.152374267578125
397,2020-08-31 00:00:00-04:00,55.52389144897461
398,2020-09-01 00:00:00-04:00,54.99197006225586
399,2020-09-02 00:00:00-04:00,55.515708923339844
400,2020-09-03 00:00:00-04:00,55.646636962890625
401,2020-09-04 00:00:00-04:00,57.47970199584961
402,2020-09-08 00:00:00-04:00,57.32421875
403,2020-09-09 00:00:00-04:00,56.35041427612305
404,2020-09-10 00:00:00-04:00,54.165462493896484
405,2020-09-11 00:00:00-04:00,52.496063232421875
406,2020-09-14 00:00:00-04:00,55.48297119140625
407,2020-09-15 00:00:00-04:00,58.1589241027832
408,2020-09-16 00:00:00-04:00,60.65483856201172
409,2020-09-17 00:00:00-04:00,58.821773529052734
410,2020-09-18 00:00:00-04:00,57.1441764831543
411,2020-09-21 00:00:00-04:00,53.08525466918945
412,2020-09-22 00:00:00-04:00,53.281654357910156
413,2020-09-23 00:00:00-04:00,51.46495819091797
414,2020-09-24 00:00:00-04:00,51.41584777832031
415,2020-09-25 00:00:00-04:00,52.02960968017578
416,2020-09-28 00:00:00-04:00,53.8381233215332
417,2020-09-29 00:00:00-04:00,52.36512756347656
418,2020-09-30 00:00:00-04:00,52.92977523803711
419,2020-10-01 00:00:00-04:00,54.443687438964844
420,2020-10-02 00:00:00-04:00,55.810306549072266
421,2020-10-05 00:00:00-04:00,56.26857376098633
422,2020-10-06 00:00:00-04:00,57.26694107055664
423,2020-10-07 00:00:00-04:00,58.126182556152344
424,2020-10-08 00:00:00-04:00,58.409603118896484
425,2020-10-09 00:00:00-04:00,56.450679779052734
426,2020-10-12 00:00:00-04:00,56.70074462890625
427,2020-10-13 00:00:00-04:00,54.86685562133789
428,2020-10-14 00:00:00-04:00,54.78349304199219
429,2020-10-15 00:00:00-04:00,54.28334045410156
430,2020-10-16 00:00:00-04:00,54.03326416015625
431,2020-10-19 00:00:00-04:00,53.27470016479492
432,2020-10-20 00:00:00-04:00,53.733177185058594
433,2020-10-21 00:00:00-04:00,53.524776458740234
434,2020-10-22 00:00:00-04:00,55.30865478515625
435,2020-10-23 00:00:00-04:00,55.750457763671875
436,2020-10-26 00:00:00-04:00,53.916561126708984
437,2020-10-27 00:00:00-04:00,51.66586685180664
438,2020-10-28 00:00:00-04:00,50.64889144897461
439,2020-10-29 00:00:00-04:00,52.85790252685547
440,2020-10-30 00:00:00-04:00,52.35775375366211
441,2020-11-02 00:00:00-05:00,53.94157028198242
442,2020-11-03 00:00:00-05:00,54.17497634887695
443,2020-11-04 00:00:00-05:00,51.91594314575195
444,2020-11-05 00:00:00-05:00,52.907920837402344
445,2020-11-06 00:00:00-05:00,51.56584167480469
446,2020-11-09 00:00:00-05:00,65.93692016601562
447,2020-11-10 00:00:00-05:00,65.72017669677734
448,2020-11-11 00:00:00-05:00,61.19379806518555
449,2020-11-12 00:00:00-05:00,57.634376525878906
450,2020-11-13 00:00:00-05:00,62.269126892089844
451,2020-11-16 00:00:00-05:00,65.82022094726562
452,2020-11-17 00:00:00-05:00,65.82022094726562
453,2020-11-18 00:00:00-05:00,63.86128616333008
454,2020-11-19 00:00:00-05:00,67.21229553222656
455,2020-11-20 00:00:00-05:00,67.62078094482422
456,2020-11-23 00:00:00-05:00,71.19689178466797
457,2020-11-24 00:00:00-05:00,74.01439666748047
458,2020-11-25 00:00:00-05:00,72.6806640625
459,2020-11-27 00:00:00-05:00,71.3135757446289
460,2020-11-30 00:00:00-05:00,68.82948303222656
461,2020-12-01 00:00:00-05:00,70.84676361083984
462,2020-12-02 00:00:00-05:00,72.73068237304688
463,2020-12-03 00:00:00-05:00,74.7146224975586
464,2020-12-04 00:00:00-05:00,78.28240203857422
465,2020-12-07 00:00:00-05:00,74.49789428710938
466,2020-12-08 00:00:00-05:00,75.11474609375
467,2020-12-09 00:00:00-05:00,75.72325134277344
468,2020-12-10 00:00:00-05:00,75.38983154296875
469,2020-12-11 00:00:00-05:00,73.27250671386719
470,2020-12-14 00:00:00-05:00,72.78902435302734
471,2020-12-15 00:00:00-05:00,74.80630493164062
472,2020-12-16 00:00:00-05:00,73.58927154541016
473,2020-12-17 00:00:00-05:00,74.21446228027344
474,2020-12-18 00:00:00-05:00,71.21355438232422
475,2020-12-21 00:00:00-05:00,69.72975158691406
476,2020-12-22 00:00:00-05:00,69.78810119628906
477,2020-12-23 00:00:00-05:00,70.82959747314453
478,2020-12-24 00:00:00-05:00,71.4392318725586
479,2020-12-28 00:00:00-05:00,72.3791275024414
480,2020-12-29 00:00:00-05:00,70.52476501464844
481,2020-12-30 00:00:00-05:00,71.10057067871094
482,2020-12-31 00:00:00-05:00,72.20977783203125
483,2021-01-04 00:00:00-05:00,70.11833953857422
484,2021-01-05 00:00:00-05:00,70.42315673828125
485,2021-01-06 00:00:00-05:00,72.0319595336914
486,2021-01-07 00:00:00-05:00,72.08277130126953
487,2021-01-08 00:00:00-05:00,73.23432159423828
488,2021-01-11 00:00:00-05:00,70.39776611328125
489,2021-01-12 00:00:00-05:00,72.33678436279297
490,2021-01-13 00:00:00-05:00,75.24955749511719
491,2021-01-14 00:00:00-05:00,80.39773559570312
492,2021-01-15 00:00:00-05:00,78.74659729003906
493,2021-01-19 00:00:00-05:00,78.46717071533203
494,2021-01-20 00:00:00-05:00,80.68561553955078
495,2021-01-21 00:00:00-05:00,80.0251693725586
496,2021-01-22 00:00:00-05:00,80.85497283935547
497,2021-01-25 00:00:00-05:00,82.53997039794922
498,2021-01-26 00:00:00-05:00,83.86934661865234
499,2021-01-27 00:00:00-05:00,81.82872009277344
