,Unnamed: 0,Date,VTR
734,734,2022-01-03,48.10289001464844
735,735,2022-01-04,49.353397369384766
736,736,2022-01-05,48.94582748413086
737,737,2022-01-06,49.353397369384766
738,738,2022-01-07,49.6683464050293
739,739,2022-01-10,49.20519256591797
740,740,2022-01-11,48.29742050170898
741,741,2022-01-12,48.01025772094727
742,742,2022-01-13,49.01067352294922
743,743,2022-01-14,49.02919769287109
744,744,2022-01-18,48.45488739013672
745,745,2022-01-19,47.02838516235352
746,746,2022-01-20,47.556373596191406
747,747,2022-01-21,48.61235427856445
748,748,2022-01-24,47.90837097167969
749,749,2022-01-25,48.11215972900391
750,750,2022-01-26,47.51932144165039
751,751,2022-01-27,47.27848052978516
752,752,2022-01-28,47.68605422973633
753,753,2022-01-31,49.11256408691406
754,754,2022-02-01,48.54751968383789
755,755,2022-02-02,48.390045166015625
756,756,2022-02-03,47.45448303222656
757,757,2022-02-04,46.34291458129883
758,758,2022-02-07,46.870906829833984
759,759,2022-02-08,46.694915771484375
760,760,2022-02-09,48.10289001464844
761,761,2022-02-10,47.51932144165039
762,762,2022-02-11,47.00059509277344
763,763,2022-02-14,46.370704650878906
764,764,2022-02-15,47.15806198120117
765,765,2022-02-16,48.55677795410156
766,766,2022-02-17,48.10289001464844
767,767,2022-02-18,49.038455963134766
768,768,2022-02-22,49.00141143798828
769,769,2022-02-23,47.52858352661133
770,770,2022-02-24,48.1677360534668
771,771,2022-02-25,50.205604553222656
772,772,2022-02-28,50.02033615112305
773,773,2022-03-01,49.501609802246094
774,774,2022-03-02,51.984107971191406
775,775,2022-03-03,52.2897834777832
776,776,2022-03-04,51.83589553833008
777,777,2022-03-07,51.7988395690918
778,778,2022-03-08,53.59586715698242
779,779,2022-03-09,53.54955673217773
780,780,2022-03-10,54.52217102050781
781,781,2022-03-11,54.18870162963867
782,782,2022-03-14,53.54955673217773
783,783,2022-03-15,53.929344177246094
784,784,2022-03-16,54.22575759887695
785,785,2022-03-17,54.883426666259766
786,786,2022-03-18,55.07795333862305
787,787,2022-03-21,55.0408935546875
788,788,2022-03-22,55.79120635986328
789,789,2022-03-23,55.70783615112305
790,790,2022-03-24,56.82866287231445
791,791,2022-03-25,58.17179870605469
792,792,2022-03-28,57.866119384765625
793,793,2022-03-29,58.949893951416016
794,794,2022-03-30,58.199588775634766
795,795,2022-03-31,57.62113952636719
796,796,2022-04-01,58.62876510620117
797,797,2022-04-04,58.64741516113281
798,798,2022-04-05,57.47185897827149
799,799,2022-04-06,57.9383544921875
800,800,2022-04-07,57.238616943359375
801,801,2022-04-08,56.94939422607422
802,802,2022-04-11,56.74413299560547
803,803,2022-04-12,56.902740478515625
804,804,2022-04-13,57.10799407958984
805,805,2022-04-14,56.60418319702149
806,806,2022-04-18,56.30562973022461
807,807,2022-04-19,56.50155258178711
808,808,2022-04-20,56.67882537841797
809,809,2022-04-21,55.99774932861328
810,810,2022-04-22,54.57027816772461
811,811,2022-04-25,54.31837844848633
812,812,2022-04-26,54.01981735229492
813,813,2022-04-27,53.41337966918945
814,814,2022-04-28,53.78657150268555
815,815,2022-04-29,51.82730102539063
816,816,2022-05-02,51.94859313964844
817,817,2022-05-03,53.99182891845703
818,818,2022-05-04,53.8798713684082
819,819,2022-05-05,53.18013381958008
820,820,2022-05-06,53.15214157104492
821,821,2022-05-09,51.90194320678711
822,822,2022-05-10,49.07499694824219
823,823,2022-05-11,49.41087341308594
824,824,2022-05-12,49.9986572265625
825,825,2022-05-13,51.3234977722168
826,826,2022-05-16,51.84596252441406
827,827,2022-05-17,52.87224197387695
828,828,2022-05-18,52.536376953125
829,829,2022-05-19,52.33111190795898
830,830,2022-05-20,52.7322998046875
831,831,2022-05-23,52.200496673583984
832,832,2022-05-24,52.44307327270508
833,833,2022-05-25,53.627967834472656
834,834,2022-05-26,52.60167694091797
835,835,2022-05-27,53.553321838378906
836,836,2022-05-31,52.93755722045898
837,837,2022-06-01,52.74162292480469
838,838,2022-06-02,52.77894973754883
839,839,2022-06-03,52.40575408935547
840,840,2022-06-06,51.75266647338867
841,841,2022-06-07,52.90957260131836
842,842,2022-06-08,51.04359817504883
843,843,2022-06-09,49.74674987792969
844,844,2022-06-10,49.10298538208008
845,845,2022-06-13,45.856201171875
846,846,2022-06-14,45.184452056884766
847,847,2022-06-15,46.8731575012207
848,848,2022-06-16,45.594970703125
849,849,2022-06-17,45.69759368896485
850,850,2022-06-21,45.2964096069336
851,851,2022-06-22,46.415992736816406
852,852,2022-06-23,46.593257904052734
853,853,2022-06-24,47.79681396484375
854,854,2022-06-27,48.11402130126953
855,855,2022-06-28,47.684852600097656
856,856,2022-06-29,48.10469055175781
857,857,2022-06-30,48.40587615966797
858,858,2022-07-01,49.63884353637695
859,859,2022-07-05,48.74470901489258
860,860,2022-07-06,48.048221588134766
861,861,2022-07-07,47.775272369384766
862,862,2022-07-08,47.78468704223633
863,863,2022-07-11,47.81291961669922
864,864,2022-07-12,48.33999633789063
865,865,2022-07-13,47.29526519775391
866,866,2022-07-14,46.9564323425293
867,867,2022-07-15,47.75645065307617
868,868,2022-07-18,47.389381408691406
869,869,2022-07-19,48.46235656738281
870,870,2022-07-20,48.48117065429688
871,871,2022-07-21,48.27410888671875
872,872,2022-07-22,48.73529815673828
873,873,2022-07-25,49.347076416015625
874,874,2022-07-26,49.554141998291016
875,875,2022-07-27,49.252960205078125
876,876,2022-07-28,50.18474578857422
877,877,2022-07-29,50.61769485473633
878,878,2022-08-01,50.15650939941406
879,879,2022-08-02,49.09294891357422
880,880,2022-08-03,48.52823257446289
881,881,2022-08-04,47.87880325317383
882,882,2022-08-05,46.07170104980469
883,883,2022-08-08,46.74936294555664
884,884,2022-08-09,47.5870361328125
885,885,2022-08-10,48.47175598144531
886,886,2022-08-11,48.518821716308594
887,887,2022-08-12,49.37531280517578
888,888,2022-08-15,47.90704345703125
889,889,2022-08-16,47.634090423583984
890,890,2022-08-17,47.53997421264648
891,891,2022-08-18,46.1375846862793
892,892,2022-08-19,46.03404998779297
893,893,2022-08-22,46.288177490234375
894,894,2022-08-23,45.32815933227539
895,895,2022-08-24,45.40345001220703
896,896,2022-08-25,46.1469955444336
897,897,2022-08-26,45.459922790527344
898,898,2022-08-29,45.554046630859375
899,899,2022-08-30,44.754024505615234
900,900,2022-08-31,45.04579544067383
901,901,2022-09-01,45.36580276489258
902,902,2022-09-02,44.5657844543457
903,903,2022-09-06,45.23403549194336
904,904,2022-09-07,46.08111572265625
905,905,2022-09-08,45.65756988525391
906,906,2022-09-09,46.6834831237793
907,907,2022-09-12,47.52115249633789
908,908,2022-09-13,46.1375846862793
909,909,2022-09-14,45.5728645324707
910,910,2022-09-15,44.55636978149414
911,911,2022-09-16,45.17756271362305
912,912,2022-09-19,44.69755554199219
913,913,2022-09-20,43.68105697631836
914,914,2022-09-21,42.84339141845703
915,915,2022-09-22,41.930423736572266
916,916,2022-09-23,40.87628555297852
917,917,2022-09-26,39.06917953491211
918,918,2022-09-27,38.03385925292969
919,919,2022-09-28,38.824466705322266
920,920,2022-09-29,37.31855392456055
921,921,2022-09-30,38.24199295043945
922,922,2022-10-03,38.6608772277832
923,923,2022-10-04,38.88935470581055
924,924,2022-10-05,37.94687271118164
925,925,2022-10-06,36.49030685424805
926,926,2022-10-07,35.90958786010742
927,927,2022-10-10,34.86237716674805
928,928,2022-10-11,35.214622497558594
929,929,2022-10-12,34.78622055053711
930,930,2022-10-13,35.509742736816406
931,931,2022-10-14,34.31022262573242
932,932,2022-10-17,35.71918487548828
933,933,2022-10-18,36.28086471557617
934,934,2022-10-19,35.33838653564453
935,935,2022-10-20,35.64302444458008
936,936,2022-10-21,35.347900390625
937,937,2022-10-24,35.357421875
938,938,2022-10-25,37.24238967895508
939,939,2022-10-26,36.83302688598633
940,940,2022-10-27,36.85206604003906
941,941,2022-10-28,37.7850341796875
942,942,2022-10-31,37.251914978027344
943,943,2022-11-01,36.56646728515625
944,944,2022-11-02,35.576385498046875
945,945,2022-11-03,35.22413635253906
946,946,2022-11-04,37.594635009765625
947,947,2022-11-07,38.6608772277832
948,948,2022-11-08,40.193607330322266
949,949,2022-11-09,39.74616241455078
950,950,2022-11-10,42.70689392089844
951,951,2022-11-11,43.13529968261719
952,952,2022-11-14,42.621212005615234
953,953,2022-11-15,42.773529052734375
954,954,2022-11-16,41.64064407348633
955,955,2022-11-17,41.26936340332031
956,956,2022-11-18,41.95480728149414
957,957,2022-11-21,41.96432876586914
958,958,2022-11-22,42.53553009033203
959,959,2022-11-23,42.76401138305664
960,960,2022-11-25,43.30665588378906
961,961,2022-11-28,42.05952835083008
962,962,2022-11-29,43.220977783203125
963,963,2022-11-30,44.29673767089844
964,964,2022-12-01,44.14441680908203
965,965,2022-12-02,44.02066040039063
966,966,2022-12-05,43.27809524536133
967,967,2022-12-06,42.86872863769531
968,968,2022-12-07,41.7168083190918
969,969,2022-12-08,42.97344970703125
970,970,2022-12-09,43.24953079223633
971,971,2022-12-12,43.668418884277344
972,972,2022-12-13,44.06825637817383
973,973,2022-12-14,44.23961639404297
974,974,2022-12-15,44.05873107910156
975,975,2022-12-16,42.50697326660156
976,976,2022-12-19,42.41176986694336
977,977,2022-12-20,42.5164909362793
978,978,2022-12-21,42.68785095214844
979,979,2022-12-22,43.08769226074219
980,980,2022-12-23,43.30665588378906
981,981,2022-12-27,43.62081146240234
982,982,2022-12-28,42.65929412841797
983,983,2022-12-29,43.373294830322266
984,984,2022-12-30,43.31560134887695
985,985,2023-01-03,43.62328338623047
986,986,2023-01-04,45.2193717956543
987,987,2023-01-05,44.95976638793945
988,988,2023-01-06,45.97896194458008
989,989,2023-01-09,45.96934509277344
990,990,2023-01-10,45.95011520385742
991,991,2023-01-11,47.1904525756836
992,992,2023-01-12,47.84427261352539
993,993,2023-01-13,47.10391998291016
994,994,2023-01-17,47.2000617980957
995,995,2023-01-18,46.930850982666016
996,996,2023-01-19,46.498172760009766
997,997,2023-01-20,47.38275146484375
998,998,2023-01-23,48.738468170166016
999,999,2023-01-24,49.03653335571289
1000,1000,2023-01-25,48.853851318359375
1001,1001,2023-01-26,48.79615783691406
1002,1002,2023-01-27,49.63266372680664
1003,1003,2023-01-30,49.30575180053711
1004,1004,2023-01-31,49.81534957885742
1005,1005,2023-02-01,49.67112350463867
1006,1006,2023-02-02,50.95953369140625
1007,1007,2023-02-03,50.57493209838867
1008,1008,2023-02-06,49.873043060302734
1009,1009,2023-02-07,49.51728057861328
1010,1010,2023-02-08,49.88265609741211
1011,1011,2023-02-09,48.60385894775391
1012,1012,2023-02-10,49.02692031860352
1013,1013,2023-02-13,49.23844909667969
1014,1014,2023-02-14,48.882694244384766
1015,1015,2023-02-15,48.58462524414063
1016,1016,2023-02-16,48.94038772583008
1017,1017,2023-02-17,48.5173225402832
1018,1018,2023-02-21,48.05580520629883
1019,1019,2023-02-22,47.63274002075195
1020,1020,2023-02-23,48.5557861328125
1021,1021,2023-02-24,47.7769660949707
1022,1022,2023-02-27,47.43083190917969
1023,1023,2023-02-28,46.77700805664063
1024,1024,2023-03-01,45.709739685058594
1025,1025,2023-03-02,46.036651611328125
1026,1026,2023-03-03,46.642391204833984
1027,1027,2023-03-06,46.9981575012207
1028,1028,2023-03-07,45.67127990722656
1029,1029,2023-03-08,46.14241409301758
1030,1030,2023-03-09,44.80592727661133
1031,1031,2023-03-10,42.940616607666016
1032,1032,2023-03-13,43.19060516357422
1033,1033,2023-03-14,44.36363983154297
1034,1034,2023-03-15,44.37325286865234
1035,1035,2023-03-16,44.25787734985352
1036,1036,2023-03-17,42.53679275512695
1037,1037,2023-03-20,42.50794219970703
1038,1038,2023-03-21,42.20988082885742
1039,1039,2023-03-22,40.238800048828125
1040,1040,2023-03-23,40.08496475219727
1041,1041,2023-03-24,40.73877716064453
1042,1042,2023-03-27,41.25799179077149
1043,1043,2023-03-28,41.4022216796875
1044,1044,2023-03-29,42.28680038452149
1045,1045,2023-03-30,42.74831771850586
1046,1046,2023-03-31,42.10723876953125
1047,1047,2023-04-03,41.43701934814453
1048,1048,2023-04-04,41.048484802246094
1049,1049,2023-04-05,40.76679992675781
1050,1050,2023-04-06,41.40788269042969
1051,1051,2023-04-10,42.622047424316406
1052,1052,2023-04-11,43.0688591003418
1053,1053,2023-04-12,43.020294189453125
1054,1054,2023-04-13,42.48605728149414
1055,1055,2023-04-14,42.24322891235352
1056,1056,2023-04-17,43.1368522644043
1057,1057,2023-04-18,43.03971862792969
1058,1058,2023-04-19,43.44767761230469
1059,1059,2023-04-20,43.301979064941406
1060,1060,2023-04-21,43.8847770690918
1061,1061,2023-04-24,44.2733154296875
1062,1062,2023-04-25,45.030948638916016
1063,1063,2023-04-26,44.50642776489258
1064,1064,2023-04-27,45.7885856628418
1065,1065,2023-04-28,46.67250061035156
1066,1066,2023-05-01,46.30339431762695
1067,1067,2023-05-02,45.82744216918945
1068,1068,2023-05-03,46.225685119628906
1069,1069,2023-05-04,46.40052795410156
1070,1070,2023-05-05,46.47823333740234
1071,1071,2023-05-08,46.07999038696289
1072,1072,2023-05-09,45.51661682128906
1073,1073,2023-05-10,45.69145965576172
1074,1074,2023-05-11,45.3612060546875
1075,1075,2023-05-12,45.157222747802734
1076,1076,2023-05-15,45.82744216918945
1077,1077,2023-05-16,44.321876525878906
1078,1078,2023-05-17,44.525856018066406
1079,1079,2023-05-18,43.75850296020508
1080,1080,2023-05-19,43.48653030395508
1081,1081,2023-05-22,43.1368522644043
1082,1082,2023-05-23,43.22427368164063
1083,1083,2023-05-24,41.631290435791016
1084,1084,2023-05-25,41.58272171020508
1085,1085,2023-05-26,41.65071487426758
1086,1086,2023-05-30,41.9129753112793
1087,1087,2023-05-31,41.90325927734375
1088,1088,2023-06-01,42.28207778930664
1089,1089,2023-06-02,43.99162292480469
1090,1090,2023-06-05,43.37968444824219
1091,1091,2023-06-06,44.03047943115234
1092,1092,2023-06-07,45.060089111328125
1093,1093,2023-06-08,43.45739364624024
1094,1094,2023-06-09,44.409297943115234
1095,1095,2023-06-12,44.749267578125
1096,1096,2023-06-13,44.593849182128906
1097,1097,2023-06-14,44.99209976196289
1098,1098,2023-06-15,44.80754470825195
1099,1099,2023-06-16,44.758975982666016
1100,1100,2023-06-20,44.117897033691406
1101,1101,2023-06-21,43.671085357666016
1102,1102,2023-06-22,43.21456146240234
1103,1103,2023-06-23,43.19513320922852
1104,1104,2023-06-26,44.55500030517578
1105,1105,2023-06-27,45.613746643066406
1106,1106,2023-06-28,45.24464416503906
1107,1107,2023-06-29,46.25482940673828
1108,1108,2023-06-30,46.35289001464844
1109,1109,2023-07-03,47.32368087768555
1110,1110,2023-07-05,47.83359146118164
1111,1111,2023-07-06,47.24523162841797
1112,1112,2023-07-07,46.97066879272461
1113,1113,2023-07-10,47.039306640625
1114,1114,2023-07-11,47.84339904785156
1115,1115,2023-07-12,47.37271118164063
1116,1116,2023-07-13,47.5786361694336
1117,1117,2023-07-14,47.13736724853516
1118,1118,2023-07-17,46.98046875
1119,1119,2023-07-18,46.67648315429688
1120,1120,2023-07-19,47.27465057373047
1121,1121,2023-07-20,48.72593688964844
1122,1122,2023-07-21,48.56904220581055
1123,1123,2023-07-24,48.71612930297852
1124,1124,2023-07-25,48.33369827270508
1125,1125,2023-07-26,47.92184829711914
1126,1126,2023-07-27,47.0687255859375
1127,1127,2023-07-28,47.19620513916016
1128,1128,2023-07-31,47.5786361694336
1129,1129,2023-08-01,47.62766647338867
1130,1130,2023-08-02,47.53941345214844
1131,1131,2023-08-03,47.284461975097656
1132,1132,2023-08-04,44.05828857421875
1133,1133,2023-08-07,44.70548248291016
1134,1134,2023-08-08,44.60742568969727
1135,1135,2023-08-09,43.64643478393555
1136,1136,2023-08-10,42.71487045288086
1137,1137,2023-08-11,41.97941970825195
1138,1138,2023-08-14,41.9696159362793
1139,1139,2023-08-15,41.26358795166016
1140,1140,2023-08-16,40.79289245605469
1141,1141,2023-08-17,41.18513488769531
1142,1142,2023-08-18,41.14590835571289
1143,1143,2023-08-21,40.83211898803711
1144,1144,2023-08-22,41.12629699707031
1145,1145,2023-08-23,42.44029998779297
1146,1146,2023-08-24,42.45991134643555
1147,1147,2023-08-25,42.224571228027344
1148,1148,2023-08-28,42.53836441040039
1149,1149,2023-08-29,42.70506286621094
1150,1150,2023-08-30,43.06787872314453
1151,1151,2023-08-31,42.83253860473633
1152,1152,2023-09-01,42.24418258666992
1153,1153,2023-09-05,41.4302864074707
1154,1154,2023-09-06,41.81271743774414
1155,1155,2023-09-07,41.76368713378906
1156,1156,2023-09-08,41.557762145996094
1157,1157,2023-09-11,42.18534469604492
1158,1158,2023-09-12,42.45010757446289
1159,1159,2023-09-13,41.9990348815918
1160,1160,2023-09-14,43.5091552734375
1161,1161,2023-09-15,43.754302978515625
1162,1162,2023-09-18,42.84234619140625
1163,1163,2023-09-19,42.60700607299805
1164,1164,2023-09-20,43.1267204284668
1165,1165,2023-09-21,42.087284088134766
1166,1166,2023-09-22,41.73427200317383
1167,1167,2023-09-25,41.62640380859375
1168,1168,2023-09-26,40.89095306396485
1169,1169,2023-09-27,40.60658264160156
1170,1170,2023-09-28,41.381256103515625
1171,1171,2023-09-29,41.75790023803711
1172,1172,2023-10-02,40.974876403808594
1173,1173,2023-10-03,39.755741119384766
1174,1174,2023-10-04,40.25132369995117
1175,1175,2023-10-05,40.39999771118164
1176,1176,2023-10-06,39.2998046875
1177,1177,2023-10-09,40.35044097900391
1178,1178,2023-10-10,41.56957626342773
1179,1179,2023-10-11,42.72924423217773
1180,1180,2023-10-12,42.39224624633789
1181,1181,2023-10-13,43.046417236328125
1182,1182,2023-10-16,43.19509506225586
1183,1183,2023-10-17,43.2446517944336
1184,1184,2023-10-18,42.78871154785156
1185,1185,2023-10-19,41.460548400878906
1186,1186,2023-10-20,41.460548400878906
1187,1187,2023-10-23,41.07398986816406
1188,1188,2023-10-24,42.00569152832031
1189,1189,2023-10-25,40.95505142211914
1190,1190,2023-10-26,41.7182502746582
1191,1191,2023-10-27,41.28213882446289
1192,1192,2023-10-30,41.18302154541016
1193,1193,2023-10-31,42.0849838256836
1194,1194,2023-11-01,42.402156829833984
1195,1195,2023-11-02,43.58164978027344
1196,1196,2023-11-03,43.690677642822266
1197,1197,2023-11-06,43.88890838623047
1198,1198,2023-11-07,43.39332580566406
1199,1199,2023-11-08,43.63120651245117
1200,1200,2023-11-09,41.708343505859375
1201,1201,2023-11-10,42.18410110473633
1202,1202,2023-11-13,42.36251449584961
1203,1203,2023-11-14,44.11687469482422
1204,1204,2023-11-15,44.06731796264648
1205,1205,2023-11-16,44.25564193725586
1206,1206,2023-11-17,44.14661407470703
1207,1207,2023-11-20,44.56290435791016
1208,1208,2023-11-21,44.12678909301758
1209,1209,2023-11-22,44.30520248413086
1210,1210,2023-11-24,44.71157836914063
1211,1211,2023-11-27,44.88998794555664
1212,1212,2023-11-28,45.1476936340332
1213,1213,2023-11-29,45.00893020629883
1214,1214,2023-11-30,45.43513107299805
1215,1215,2023-12-01,46.34700393676758
1216,1216,2023-12-04,46.76329803466797
1217,1217,2023-12-05,46.5254135131836
1218,1218,2023-12-06,45.65319061279297
1219,1219,2023-12-07,45.81177520751953
1220,1220,2023-12-08,46.3073616027832
1221,1221,2023-12-11,46.505592346191406
1222,1222,2023-12-12,46.31726837158203
1223,1223,2023-12-13,47.9725227355957
1224,1224,2023-12-14,50.08370590209961
1225,1225,2023-12-15,48.91412734985352
1226,1226,2023-12-18,48.77536392211914
1227,1227,2023-12-19,49.33042144775391
1228,1228,2023-12-20,47.9824333190918
1229,1229,2023-12-21,48.96369171142578
1230,1230,2023-12-22,49.45927429199219
1231,1231,2023-12-26,50.03414916992188
1232,1232,2023-12-27,50.30176544189453
1233,1233,2023-12-28,50.5
1234,1234,2023-12-29,49.84000015258789
1235,1235,2024-01-02,50.56999969482422
1236,1236,2024-01-03,49.650001525878906
1237,1237,2024-01-04,49.2599983215332
1238,1238,2024-01-05,48.68000030517578
1239,1239,2024-01-08,48.709999084472656
1240,1240,2024-01-09,48.22999954223633
1241,1241,2024-01-10,48.650001525878906
1242,1242,2024-01-11,47.91999816894531
1243,1243,2024-01-12,49.11000061035156
1244,1244,2024-01-16,49.34999847412109
1245,1245,2024-01-17,48.02000045776367
1246,1246,2024-01-18,47.59999847412109
1247,1247,2024-01-19,48.04999923706055
1248,1248,2024-01-22,48.43999862670898
1249,1249,2024-01-23,47.68000030517578
1250,1250,2024-01-24,47.54999923706055
1251,1251,2024-01-25,47.43999862670898
1252,1252,2024-01-26,47.400001525878906
1253,1253,2024-01-29,48.09000015258789
1254,1254,2024-01-30,47.0
1255,1255,2024-01-31,46.38999938964844
1256,1256,2024-02-01,47.22999954223633
1257,1257,2024-02-02,46.36000061035156
1258,1258,2024-02-05,45.2400016784668
