,Unnamed: 0.1,Unnamed: 0,Date,HLT,HLT_6m,HLT_12m
758,758,758,2022-02-07,147.5445098876953,142.3332061767578,141.19166564941406
759,759,759,2022-02-08,152.24957275390625,144.04052734375,141.21151733398438
760,760,760,2022-02-09,152.01132202148438,144.64602661132812,139.44464111328125
761,761,761,2022-02-10,153.06350708007812,143.52435302734375,141.34056091308594
762,762,762,2022-02-11,148.4279327392578,143.0875701904297,143.75267028808594
763,763,763,2022-02-14,150.3139190673828,144.42764282226562,136.23843383789062
764,764,764,2022-02-15,156.8355255126953,147.5445098876953,142.3332061767578
765,765,765,2022-02-16,155.18775939941406,152.24957275390625,144.04052734375
766,766,766,2022-02-17,151.9120635986328,152.01132202148438,144.64602661132812
767,767,767,2022-02-18,149.30145263671875,153.06350708007812,143.52435302734375
768,768,768,2022-02-22,146.07540893554688,148.4279327392578,143.0875701904297
769,769,769,2022-02-23,142.31332397460938,150.3139190673828,144.42764282226562
770,770,770,2022-02-24,145.01329040527344,156.8355255126953,147.5445098876953
771,771,771,2022-02-25,149.5595245361328,155.18775939941406,152.24957275390625
772,772,772,2022-02-28,147.7628936767578,151.9120635986328,152.01132202148438
773,773,773,2022-03-01,141.12216186523438,149.30145263671875,153.06350708007812
774,774,774,2022-03-02,144.83462524414062,146.07540893554688,148.4279327392578
775,775,775,2022-03-03,140.96336364746094,142.31332397460938,150.3139190673828
776,776,776,2022-03-04,136.65533447265625,145.01329040527344,156.8355255126953
777,777,777,2022-03-07,128.13858032226562,149.5595245361328,155.18775939941406
778,778,778,2022-03-08,132.9329833984375,147.7628936767578,151.9120635986328
779,779,779,2022-03-09,137.4990997314453,141.12216186523438,149.30145263671875
780,780,780,2022-03-10,141.88650512695312,144.83462524414062,146.07540893554688
781,781,781,2022-03-11,140.72512817382812,140.96336364746094,142.31332397460938
782,782,782,2022-03-14,140.51669311523438,136.65533447265625,145.01329040527344
783,783,783,2022-03-15,143.17694091796875,128.13858032226562,149.5595245361328
784,784,784,2022-03-16,149.67861938476562,132.9329833984375,147.7628936767578
785,785,785,2022-03-17,150.0260772705078,137.4990997314453,141.12216186523438
786,786,786,2022-03-18,150.67127990722656,141.88650512695312,144.83462524414062
787,787,787,2022-03-21,149.2418975830078,140.72512817382812,140.96336364746094
788,788,788,2022-03-22,150.3040008544922,140.51669311523438,136.65533447265625
789,789,789,2022-03-23,147.3162078857422,143.17694091796875,128.13858032226562
790,790,790,2022-03-24,150.77053833007812,149.67861938476562,132.9329833984375
791,791,791,2022-03-25,150.38340759277344,150.0260772705078,137.4990997314453
792,792,792,2022-03-28,149.56947326660156,150.67127990722656,141.88650512695312
793,793,793,2022-03-29,154.16534423828125,149.2418975830078,140.72512817382812
794,794,794,2022-03-30,152.02125549316406,150.3040008544922,140.51669311523438
795,795,795,2022-03-31,150.62167358398438,147.3162078857422,143.17694091796875
796,796,796,2022-04-01,149.5992431640625,150.77053833007812,149.67861938476562
797,797,797,2022-04-04,151.21722412109375,150.38340759277344,150.0260772705078
798,798,798,2022-04-05,150.4330596923828,149.56947326660156,150.67127990722656
799,799,799,2022-04-06,144.5368194580078,154.16534423828125,149.2418975830078
800,800,800,2022-04-07,144.477294921875,152.02125549316406,150.3040008544922
801,801,801,2022-04-08,144.4077606201172,150.62167358398438,147.3162078857422
802,802,802,2022-04-11,142.6409149169922,149.5992431640625,150.77053833007812
803,803,803,2022-04-12,143.8122100830078,151.21722412109375,150.38340759277344
804,804,804,2022-04-13,152.7954864501953,150.4330596923828,149.56947326660156
805,805,805,2022-04-14,154.43333435058594,144.5368194580078,154.16534423828125
806,806,806,2022-04-18,155.41604614257812,144.477294921875,152.02125549316406
807,807,807,2022-04-19,161.93760681152344,144.4077606201172,150.62167358398438
808,808,808,2022-04-20,161.7093048095703,142.6409149169922,149.5992431640625
809,809,809,2022-04-21,155.8031768798828,143.8122100830078,151.21722412109375
810,810,810,2022-04-22,152.21978759765625,152.7954864501953,150.4330596923828
811,811,811,2022-04-25,154.7906951904297,154.43333435058594,144.5368194580078
812,812,812,2022-04-26,150.60179138183594,155.41604614257812,144.477294921875
813,813,813,2022-04-27,155.90243530273438,161.93760681152344,144.4077606201172
814,814,814,2022-04-28,160.0317840576172,161.7093048095703,142.6409149169922
815,815,815,2022-04-29,154.1454620361328,155.8031768798828,143.8122100830078
816,816,816,2022-05-02,154.26458740234375,152.21978759765625,152.7954864501953
817,817,817,2022-05-03,147.8621368408203,154.7906951904297,154.43333435058594
818,818,818,2022-05-04,150.27423095703125,150.60179138183594,155.41604614257812
819,819,819,2022-05-05,148.78530883789062,155.90243530273438,161.93760681152344
820,820,820,2022-05-06,142.4225311279297,160.0317840576172,161.7093048095703
821,821,821,2022-05-09,132.32748413085938,154.1454620361328,155.8031768798828
822,822,822,2022-05-10,136.77444458007812,154.26458740234375,152.21978759765625
823,823,823,2022-05-11,133.5186309814453,147.8621368408203,154.7906951904297
824,824,824,2022-05-12,131.4539794921875,150.27423095703125,150.60179138183594
825,825,825,2022-05-13,135.5832977294922,148.78530883789062,155.90243530273438
826,826,826,2022-05-16,131.87086486816406,142.4225311279297,160.0317840576172
827,827,827,2022-05-17,134.0844268798828,132.32748413085938,154.1454620361328
828,828,828,2022-05-18,127.71175384521484,136.77444458007812,154.26458740234375
829,829,829,2022-05-19,130.73928833007812,133.5186309814453,147.8621368408203
830,830,830,2022-05-20,129.31982421875,131.4539794921875,150.27423095703125
831,831,831,2022-05-23,131.37457275390625,135.5832977294922,148.78530883789062
832,832,832,2022-05-24,127.33455657958984,131.87086486816406,142.4225311279297
833,833,833,2022-05-25,130.76905822753906,134.0844268798828,132.32748413085938
834,834,834,2022-05-26,137.6061248779297,127.71175384521484,136.77444458007812
835,835,835,2022-05-27,141.36256408691406,130.73928833007812,133.5186309814453
836,836,836,2022-05-31,139.98121643066406,129.31982421875,131.4539794921875
837,837,837,2022-06-01,137.55645751953125,131.37457275390625,135.5832977294922
838,838,838,2022-06-02,141.4022979736328,127.33455657958984,131.87086486816406
839,839,839,2022-06-03,141.2830352783203,130.76905822753906,134.0844268798828
840,840,840,2022-06-06,143.51901245117188,137.6061248779297,127.71175384521484
841,841,841,2022-06-07,142.9227752685547,141.36256408691406,130.73928833007812
842,842,842,2022-06-08,139.83216857910156,139.98121643066406,129.31982421875
843,843,843,2022-06-09,134.95278930664062,137.55645751953125,131.37457275390625
844,844,844,2022-06-10,126.6747589111328,141.4022979736328,127.33455657958984
845,845,845,2022-06-13,120.09605407714844,141.2830352783203,130.76905822753906
846,846,846,2022-06-14,118.39672088623048,143.51901245117188,137.6061248779297
847,847,847,2022-06-15,121.12956237792967,142.9227752685547,141.36256408691406
848,848,848,2022-06-16,114.69993591308594,139.83216857910156,139.98121643066406
849,849,849,2022-06-17,115.5545654296875,134.95278930664062,137.55645751953125
850,850,850,2022-06-21,113.72605895996094,126.6747589111328,141.4022979736328
851,851,851,2022-06-22,111.32113647460938,120.09605407714844,141.2830352783203
852,852,852,2022-06-23,109.83049774169922,118.39672088623048,143.51901245117188
853,853,853,2022-06-24,115.98188018798828,121.12956237792967,142.9227752685547
854,854,854,2022-06-27,116.2999038696289,114.69993591308594,139.83216857910156
855,855,855,2022-06-28,114.56080627441406,115.5545654296875,134.95278930664062
856,856,856,2022-06-29,112.35465240478516,113.72605895996094,126.6747589111328
857,857,857,2022-06-30,110.74475860595705,111.32113647460938,120.09605407714844
858,858,858,2022-07-01,112.28509521484376,109.83049774169922,118.39672088623048
859,859,859,2022-07-05,111.33108520507812,115.98188018798828,121.12956237792967
860,860,860,2022-07-06,109.0653076171875,116.2999038696289,114.69993591308594
861,861,861,2022-07-07,113.1894073486328,114.56080627441406,115.5545654296875
862,862,862,2022-07-08,110.8938217163086,112.35465240478516,113.72605895996094
863,863,863,2022-07-11,110.8938217163086,110.74475860595705,111.32113647460938
864,864,864,2022-07-12,111.9372787475586,112.28509521484376,109.83049774169922
865,865,865,2022-07-13,113.40804290771484,111.33108520507812,115.98188018798828
866,866,866,2022-07-14,112.60309600830078,109.0653076171875,116.2999038696289
867,867,867,2022-07-15,115.61419677734376,113.1894073486328,114.56080627441406
868,868,868,2022-07-18,116.68746185302734,110.8938217163086,112.35465240478516
869,869,869,2022-07-19,120.65257263183594,110.8938217163086,110.74475860595705
870,870,870,2022-07-20,121.9245834350586,111.9372787475586,112.28509521484376
871,871,871,2022-07-21,121.20906829833984,113.40804290771484,111.33108520507812
872,872,872,2022-07-22,120.07618713378906,112.60309600830078,109.0653076171875
873,873,873,2022-07-25,121.42769622802734,115.61419677734376,113.1894073486328
874,874,874,2022-07-26,119.4699935913086,116.68746185302734,110.8938217163086
875,875,875,2022-07-27,128.44366455078125,120.65257263183594,110.8938217163086
876,876,876,2022-07-28,127.20145416259766,121.9245834350586,111.9372787475586
877,877,877,2022-07-29,127.27102661132812,121.20906829833984,113.40804290771484
878,878,878,2022-08-01,127.88714599609376,120.07618713378906,112.60309600830078
879,879,879,2022-08-02,127.8772201538086,121.42769622802734,115.61419677734376
880,880,880,2022-08-03,130.15292358398438,119.4699935913086,116.68746185302734
881,881,881,2022-08-04,130.232421875,128.44366455078125,120.65257263183594
882,882,882,2022-08-05,129.50698852539062,127.20145416259766,121.9245834350586
883,883,883,2022-08-08,129.90451049804688,127.27102661132812,121.20906829833984
884,884,884,2022-08-09,130.6299285888672,127.88714599609376,120.07618713378906
885,885,885,2022-08-10,132.82614135742188,127.8772201538086,121.42769622802734
886,886,886,2022-08-11,133.84970092773438,130.15292358398438,119.4699935913086
887,887,887,2022-08-12,136.58255004882812,130.232421875,128.44366455078125
888,888,888,2022-08-15,136.16517639160156,129.50698852539062,127.20145416259766
889,889,889,2022-08-16,138.1527099609375,129.90451049804688,127.27102661132812
890,890,890,2022-08-17,136.6024627685547,130.6299285888672,127.88714599609376
891,891,891,2022-08-18,137.90426635742188,132.82614135742188,127.8772201538086
892,892,892,2022-08-19,134.634765625,133.84970092773438,130.15292358398438
893,893,893,2022-08-22,130.7591094970703,136.58255004882812,130.232421875
894,894,894,2022-08-23,131.4547576904297,136.16517639160156,129.50698852539062
895,895,895,2022-08-24,132.46839904785156,138.1527099609375,129.90451049804688
896,896,896,2022-08-25,135.38339233398438,136.6024627685547,130.6299285888672
897,897,897,2022-08-26,130.41893005371094,137.90426635742188,132.82614135742188
898,898,898,2022-08-29,128.80723571777344,134.634765625,133.84970092773438
899,899,899,2022-08-30,126.18074798583984,130.7591094970703,136.58255004882812
900,900,900,2022-08-31,126.70802307128906,131.4547576904297,136.16517639160156
901,901,901,2022-09-01,127.01643371582033,132.46839904785156,138.1527099609375
902,902,902,2022-09-02,126.83736419677734,135.38339233398438,136.6024627685547
903,903,903,2022-09-06,126.22054290771484,130.41893005371094,137.90426635742188
904,904,904,2022-09-07,130.50845336914062,128.80723571777344,134.634765625
905,905,905,2022-09-08,132.289306640625,126.18074798583984,130.7591094970703
906,906,906,2022-09-09,135.2142791748047,126.70802307128906,131.4547576904297
907,907,907,2022-09-12,135.95046997070312,127.01643371582033,132.46839904785156
908,908,908,2022-09-13,129.7921600341797,126.83736419677734,135.38339233398438
909,909,909,2022-09-14,134.1397705078125,126.22054290771484,130.41893005371094
910,910,910,2022-09-15,134.5476837158203,130.50845336914062,128.80723571777344
911,911,911,2022-09-16,130.13043212890625,132.289306640625,126.18074798583984
912,912,912,2022-09-19,131.62274169921875,135.2142791748047,126.70802307128906
913,913,913,2022-09-20,131.0059051513672,135.95046997070312,127.01643371582033
914,914,914,2022-09-21,123.99200439453124,129.7921600341797,126.83736419677734
915,915,915,2022-09-22,118.80867004394533,134.1397705078125,126.22054290771484
916,916,916,2022-09-23,117.72425842285156,134.5476837158203,130.50845336914062
917,917,917,2022-09-26,116.87860870361328,130.13043212890625,132.289306640625
918,918,918,2022-09-27,117.5650634765625,131.62274169921875,135.2142791748047
919,919,919,2022-09-28,123.0369110107422,131.0059051513672,135.95046997070312
920,920,920,2022-09-29,121.23617553710938,123.99200439453124,129.7921600341797
921,921,921,2022-09-30,120.00252532958984,118.80867004394533,134.1397705078125
922,922,922,2022-10-03,121.14663696289062,117.72425842285156,134.5476837158203
923,923,923,2022-10-04,125.32514190673828,116.87860870361328,130.13043212890625
924,924,924,2022-10-05,125.27539825439452,117.5650634765625,131.62274169921875
925,925,925,2022-10-06,122.7185516357422,123.0369110107422,131.0059051513672
926,926,926,2022-10-07,120.74868774414062,121.23617553710938,123.99200439453124
927,927,927,2022-10-10,119.71401977539062,120.00252532958984,118.80867004394533
928,928,928,2022-10-11,117.27655029296876,121.14663696289062,117.72425842285156
929,929,929,2022-10-12,120.38057708740234,125.32514190673828,116.87860870361328
930,930,930,2022-10-13,122.4698257446289,125.27539825439452,117.5650634765625
931,931,931,2022-10-14,121.9524917602539,122.7185516357422,123.0369110107422
932,932,932,2022-10-17,125.7628936767578,120.74868774414062,121.23617553710938
933,933,933,2022-10-18,127.94168853759766,119.71401977539062,120.00252532958984
934,934,934,2022-10-19,128.04115295410156,117.27655029296876,121.14663696289062
935,935,935,2022-10-20,125.90218353271484,120.38057708740234,125.32514190673828
936,936,936,2022-10-21,130.55821228027344,122.4698257446289,125.27539825439452
937,937,937,2022-10-24,129.96128845214844,121.9524917602539,122.7185516357422
938,938,938,2022-10-25,129.9712371826172,125.7628936767578,120.74868774414062
939,939,939,2022-10-26,129.32456970214844,127.94168853759766,119.71401977539062
940,940,940,2022-10-27,132.7171173095703,128.04115295410156,117.27655029296876
941,941,941,2022-10-28,133.9507598876953,125.90218353271484,120.38057708740234
942,942,942,2022-10-31,134.56756591796875,130.55821228027344,122.4698257446289
943,943,943,2022-11-01,133.0553741455078,129.96128845214844,121.9524917602539
944,944,944,2022-11-02,129.06588745117188,129.9712371826172,125.7628936767578
945,945,945,2022-11-03,127.8421859741211,129.32456970214844,127.94168853759766
946,946,946,2022-11-04,129.34445190429688,132.7171173095703,128.04115295410156
947,947,947,2022-11-07,128.2102813720703,133.9507598876953,125.90218353271484
948,948,948,2022-11-08,130.16026306152344,134.56756591796875,130.55821228027344
949,949,949,2022-11-09,129.37339782714844,133.0553741455078,129.96128845214844
950,950,950,2022-11-10,136.07662963867188,129.06588745117188,129.9712371826172
951,951,951,2022-11-11,140.07070922851562,127.8421859741211,129.32456970214844
952,952,952,2022-11-14,138.20811462402344,129.34445190429688,132.7171173095703
953,953,953,2022-11-15,137.98899841308594,128.2102813720703,133.9507598876953
954,954,954,2022-11-16,137.8296356201172,130.16026306152344,134.56756591796875
955,955,955,2022-11-17,137.41131591796875,129.37339782714844,133.0553741455078
956,956,956,2022-11-18,138.9551239013672,136.07662963867188,129.06588745117188
957,957,957,2022-11-21,137.36151123046875,140.07070922851562,127.8421859741211
958,958,958,2022-11-22,139.43325805664062,138.20811462402344,129.34445190429688
959,959,959,2022-11-23,137.98899841308594,137.98899841308594,128.2102813720703
960,960,960,2022-11-25,137.70016479492188,137.8296356201172,130.16026306152344
961,961,961,2022-11-28,136.4551239013672,137.41131591796875,129.37339782714844
962,962,962,2022-11-29,138.1981658935547,138.9551239013672,136.07662963867188
963,963,963,2022-11-30,142.0527801513672,137.36151123046875,140.07070922851562
964,964,964,2022-12-01,141.7340545654297,139.43325805664062,138.20811462402344
965,965,965,2022-12-02,140.8575439453125,137.98899841308594,137.98899841308594
966,966,966,2022-12-05,138.5866241455078,137.70016479492188,137.8296356201172
967,967,967,2022-12-06,137.0228729248047,136.4551239013672,137.41131591796875
968,968,968,2022-12-07,133.78579711914062,138.1981658935547,138.9551239013672
969,969,969,2022-12-08,136.61451721191406,142.0527801513672,137.36151123046875
970,970,970,2022-12-09,136.88340759277344,141.7340545654297,139.43325805664062
971,971,971,2022-12-12,138.1981658935547,140.8575439453125,137.98899841308594
972,972,972,2022-12-13,137.5607147216797,138.5866241455078,137.70016479492188
973,973,973,2022-12-14,135.5089111328125,137.0228729248047,136.4551239013672
974,974,974,2022-12-15,132.72006225585938,133.78579711914062,138.1981658935547
975,975,975,2022-12-16,130.4690399169922,136.61451721191406,142.0527801513672
976,976,976,2022-12-19,129.38336181640625,136.88340759277344,141.7340545654297
977,977,977,2022-12-20,128.97500610351562,138.1981658935547,140.8575439453125
978,978,978,2022-12-21,126.74390411376952,137.5607147216797,138.5866241455078
979,979,979,2022-12-22,125.43911743164062,135.5089111328125,137.0228729248047
980,980,980,2022-12-23,125.92716979980467,132.72006225585938,133.78579711914062
981,981,981,2022-12-27,125.23991394042967,130.4690399169922,136.61451721191406
982,982,982,2022-12-28,123.5267562866211,129.38336181640625,136.88340759277344
983,983,983,2022-12-29,125.53871154785156,128.97500610351562,138.1981658935547
984,984,984,2022-12-30,125.85745239257812,126.74390411376952,137.5607147216797
985,985,985,2023-01-03,124.53273010253906,125.43911743164062,135.5089111328125
986,986,986,2023-01-04,127.33155822753906,125.92716979980467,132.72006225585938
987,987,987,2023-01-05,126.33553314208984,125.23991394042967,130.4690399169922
988,988,988,2023-01-06,129.7319793701172,123.5267562866211,129.38336181640625
989,989,989,2023-01-09,128.56661987304688,125.53871154785156,128.97500610351562
990,990,990,2023-01-10,128.9451141357422,125.85745239257812,126.74390411376952
991,991,991,2023-01-11,133.9053192138672,124.53273010253906,125.43911743164062
992,992,992,2023-01-12,134.4630889892578,127.33155822753906,125.92716979980467
993,993,993,2023-01-13,136.3356170654297,126.33553314208984,125.23991394042967
994,994,994,2023-01-17,135.64834594726562,129.7319793701172,123.5267562866211
995,995,995,2023-01-18,133.99496459960938,128.56661987304688,125.53871154785156
996,996,996,2023-01-19,134.52284240722656,128.9451141357422,125.85745239257812
997,997,997,2023-01-20,138.1682891845703,133.9053192138672,124.53273010253906
998,998,998,2023-01-23,139.4431915283203,134.4630889892578,127.33155822753906
999,999,999,2023-01-24,139.68226623535156,136.3356170654297,126.33553314208984
1000,1000,1000,2023-01-25,141.7041778564453,135.64834594726562,129.7319793701172
1001,1001,1001,2023-01-26,143.48704528808594,133.99496459960938,128.56661987304688
1002,1002,1002,2023-01-27,144.1344757080078,134.52284240722656,128.9451141357422
1003,1003,1003,2023-01-30,142.35157775878906,138.1682891845703,133.9053192138672
1004,1004,1004,2023-01-31,144.512939453125,139.4431915283203,134.4630889892578
1005,1005,1005,2023-02-01,146.79385375976562,139.68226623535156,136.3356170654297
1006,1006,1006,2023-02-02,146.50502014160156,141.7041778564453,135.64834594726562
1007,1007,1007,2023-02-03,146.236083984375,143.48704528808594,133.99496459960938
1008,1008,1008,2023-02-06,145.64842224121094,144.1344757080078,134.52284240722656
1009,1009,1009,2023-02-07,147.6006317138672,142.35157775878906,138.1682891845703
1010,1010,1010,2023-02-08,146.69424438476562,144.512939453125,139.4431915283203
1011,1011,1011,2023-02-09,150.20025634765625,146.79385375976562,139.68226623535156
1012,1012,1012,2023-02-10,146.5846710205078,146.50502014160156,141.7041778564453
1013,1013,1013,2023-02-13,148.4073944091797,146.236083984375,143.48704528808594
1014,1014,1014,2023-02-14,150.7679901123047,145.64842224121094,144.1344757080078
1015,1015,1015,2023-02-15,152.15245056152344,147.6006317138672,142.35157775878906
1016,1016,1016,2023-02-16,147.6902618408203,146.69424438476562,144.512939453125
1017,1017,1017,2023-02-17,145.75799560546875,150.20025634765625,146.79385375976562
1018,1018,1018,2023-02-21,143.50697326660156,146.5846710205078,146.50502014160156
1019,1019,1019,2023-02-22,143.337646484375,148.4073944091797,146.236083984375
1020,1020,1020,2023-02-23,144.81175231933594,150.7679901123047,145.64842224121094
1021,1021,1021,2023-02-24,144.21414184570312,152.15245056152344,147.6006317138672
1022,1022,1022,2023-02-27,144.66282653808594,147.6902618408203,146.69424438476562
1023,1023,1023,2023-02-28,144.0845184326172,145.75799560546875,150.20025634765625
1024,1024,1024,2023-03-01,145.07162475585938,143.50697326660156,146.5846710205078
1025,1025,1025,2023-03-02,145.7595977783203,143.337646484375,148.4073944091797
1026,1026,1026,2023-03-03,147.1455078125,144.81175231933594,150.7679901123047
1027,1027,1027,2023-03-06,148.20237731933594,144.21414184570312,152.15245056152344
1028,1028,1028,2023-03-07,146.55723571777344,144.66282653808594,147.6902618408203
1029,1029,1029,2023-03-08,147.00592041015625,144.0845184326172,145.75799560546875
1030,1030,1030,2023-03-09,141.99072265625,145.07162475585938,143.50697326660156
1031,1031,1031,2023-03-10,140.13619995117188,145.7595977783203,143.337646484375
1032,1032,1032,2023-03-13,137.1350555419922,147.1455078125,144.81175231933594
1033,1033,1033,2023-03-14,138.66055297851562,148.20237731933594,144.21414184570312
1034,1034,1034,2023-03-15,135.43008422851562,146.55723571777344,144.66282653808594
1035,1035,1035,2023-03-16,137.9227294921875,147.00592041015625,144.0845184326172
1036,1036,1036,2023-03-17,136.1379852294922,141.99072265625,145.07162475585938
1037,1037,1037,2023-03-20,137.6236114501953,140.13619995117188,145.7595977783203
1038,1038,1038,2023-03-21,140.4452667236328,137.1350555419922,147.1455078125
1039,1039,1039,2023-03-22,137.23475646972656,138.66055297851562,148.20237731933594
1040,1040,1040,2023-03-23,135.2705535888672,135.43008422851562,146.55723571777344
1041,1041,1041,2023-03-24,131.44187927246094,137.9227294921875,147.00592041015625
1042,1042,1042,2023-03-27,131.91049194335938,136.1379852294922,141.99072265625
1043,1043,1043,2023-03-28,132.11985778808594,137.6236114501953,140.13619995117188
1044,1044,1044,2023-03-29,135.50985717773438,140.4452667236328,137.1350555419922
1045,1045,1045,2023-03-30,137.0552978515625,137.23475646972656,138.66055297851562
1046,1046,1046,2023-03-31,140.45526123046875,135.2705535888672,135.43008422851562
1047,1047,1047,2023-04-03,139.15908813476562,131.44187927246094,137.9227294921875
1048,1048,1048,2023-04-04,138.5907440185547,131.91049194335938,136.1379852294922
1049,1049,1049,2023-04-05,139.07931518554688,132.11985778808594,137.6236114501953
1050,1050,1050,2023-04-06,140.21595764160156,135.50985717773438,140.4452667236328
1051,1051,1051,2023-04-10,140.58486938476562,137.0552978515625,137.23475646972656
1052,1052,1052,2023-04-11,141.33265686035156,140.45526123046875,135.2705535888672
1053,1053,1053,2023-04-12,137.95263671875,139.15908813476562,131.44187927246094
1054,1054,1054,2023-04-13,141.99072265625,138.5907440185547,131.91049194335938
1055,1055,1055,2023-04-14,143.8851318359375,139.07931518554688,132.11985778808594
1056,1056,1056,2023-04-17,144.72265625,140.21595764160156,135.50985717773438
1057,1057,1057,2023-04-18,146.58714294433594,140.58486938476562,137.0552978515625
1058,1058,1058,2023-04-19,146.55723571777344,141.33265686035156,140.45526123046875
1059,1059,1059,2023-04-20,146.57716369628906,137.95263671875,139.15908813476562
1060,1060,1060,2023-04-21,147.58419799804688,141.99072265625,138.5907440185547
1061,1061,1061,2023-04-24,148.012939453125,143.8851318359375,139.07931518554688
1062,1062,1062,2023-04-25,145.899169921875,144.72265625,140.21595764160156
1063,1063,1063,2023-04-26,140.9238739013672,146.58714294433594,140.58486938476562
1064,1064,1064,2023-04-27,141.32269287109375,146.55723571777344,141.33265686035156
1065,1065,1065,2023-04-28,143.5959930419922,146.57716369628906,137.95263671875
1066,1066,1066,2023-05-01,144.0247039794922,147.58419799804688,141.99072265625
1067,1067,1067,2023-05-02,145.53028869628906,148.012939453125,143.8851318359375
1068,1068,1068,2023-05-03,145.30093383789062,145.899169921875,144.72265625
1069,1069,1069,2023-05-04,142.20008850097656,140.9238739013672,146.58714294433594
1070,1070,1070,2023-05-05,144.1842498779297,141.32269287109375,146.55723571777344
1071,1071,1071,2023-05-08,145.12147521972656,143.5959930419922,146.57716369628906
1072,1072,1072,2023-05-09,145.2909698486328,144.0247039794922,147.58419799804688
1073,1073,1073,2023-05-10,141.99072265625,145.53028869628906,148.012939453125
1074,1074,1074,2023-05-11,141.2827911376953,145.30093383789062,145.899169921875
1075,1075,1075,2023-05-12,141.16314697265625,142.20008850097656,140.9238739013672
1076,1076,1076,2023-05-15,142.8382110595703,144.1842498779297,141.32269287109375
1077,1077,1077,2023-05-16,142.05055236816406,145.12147521972656,143.5959930419922
1078,1078,1078,2023-05-17,143.77545166015625,145.2909698486328,144.0247039794922
1079,1079,1079,2023-05-18,145.97125244140625,141.99072265625,145.53028869628906
1080,1080,1080,2023-05-19,143.90518188476562,141.2827911376953,145.30093383789062
1081,1081,1081,2023-05-22,143.2764129638672,141.16314697265625,142.20008850097656
1082,1082,1082,2023-05-23,137.44752502441406,142.8382110595703,144.1842498779297
1083,1083,1083,2023-05-24,136.5891876220703,142.05055236816406,145.12147521972656
1084,1084,1084,2023-05-25,139.66329956054688,143.77545166015625,145.2909698486328
1085,1085,1085,2023-05-26,137.82679748535156,145.97125244140625,141.99072265625
1086,1086,1086,2023-05-30,135.8206329345703,143.90518188476562,141.2827911376953
1087,1087,1087,2023-05-31,135.8605499267578,143.2764129638672,141.16314697265625
1088,1088,1088,2023-06-01,137.40760803222656,137.44752502441406,142.8382110595703
1089,1089,1089,2023-06-02,142.52783203125,136.5891876220703,142.05055236816406
1090,1090,1090,2023-06-05,142.29827880859375,139.66329956054688,143.77545166015625
1091,1091,1091,2023-06-06,144.32440185546875,137.82679748535156,145.97125244140625
1092,1092,1092,2023-06-07,142.358154296875,135.8206329345703,143.90518188476562
1093,1093,1093,2023-06-08,142.607666015625,135.8605499267578,143.2764129638672
1094,1094,1094,2023-06-09,141.26025390625,137.40760803222656,137.44752502441406
1095,1095,1095,2023-06-12,142.3980712890625,142.52783203125,136.5891876220703
1096,1096,1096,2023-06-13,143.0168914794922,142.29827880859375,139.66329956054688
1097,1097,1097,2023-06-14,143.2764129638672,144.32440185546875,137.82679748535156
1098,1098,1098,2023-06-15,140.40188598632812,142.358154296875,135.8206329345703
1099,1099,1099,2023-06-16,140.54161071777344,142.607666015625,135.8605499267578
1100,1100,1100,2023-06-20,139.36386108398438,141.26025390625,137.40760803222656
1101,1101,1101,2023-06-21,140.88096618652344,142.3980712890625,142.52783203125
1102,1102,1102,2023-06-22,140.80113220214844,143.0168914794922,142.29827880859375
1103,1103,1103,2023-06-23,136.8486785888672,143.2764129638672,144.32440185546875
1104,1104,1104,2023-06-26,138.07632446289062,140.40188598632812,142.358154296875
1105,1105,1105,2023-06-27,141.08059692382812,140.54161071777344,142.607666015625
1106,1106,1106,2023-06-28,141.64950561523438,139.36386108398438,141.26025390625
1107,1107,1107,2023-06-29,143.64569091796875,140.88096618652344,142.3980712890625
1108,1108,1108,2023-06-30,145.2725830078125,140.80113220214844,143.0168914794922
1109,1109,1109,2023-07-03,145.2027130126953,136.8486785888672,143.2764129638672
1110,1110,1110,2023-07-05,144.72364807128906,138.07632446289062,140.40188598632812
1111,1111,1111,2023-07-06,145.42230224609375,141.08059692382812,140.54161071777344
1112,1112,1112,2023-07-07,148.0373077392578,141.64950561523438,139.36386108398438
1113,1113,1113,2023-07-10,151.85003662109375,143.64569091796875,140.88096618652344
1114,1114,1114,2023-07-11,151.86997985839844,145.2725830078125,140.80113220214844
1115,1115,1115,2023-07-12,150.7421417236328,145.2027130126953,136.8486785888672
1116,1116,1116,2023-07-13,151.6005096435547,144.72364807128906,138.07632446289062
1117,1117,1117,2023-07-14,147.4983367919922,145.42230224609375,141.08059692382812
1118,1118,1118,2023-07-17,148.71600341796875,148.0373077392578,141.64950561523438
1119,1119,1119,2023-07-18,149.68417358398438,151.85003662109375,143.64569091796875
1120,1120,1120,2023-07-19,148.63616943359375,151.86997985839844,145.2725830078125
1121,1121,1121,2023-07-20,149.0054473876953,150.7421417236328,145.2027130126953
1122,1122,1122,2023-07-21,151.55059814453125,151.6005096435547,144.72364807128906
1123,1123,1123,2023-07-24,150.17323303222656,147.4983367919922,145.42230224609375
1124,1124,1124,2023-07-25,150.8419647216797,148.71600341796875,148.0373077392578
1125,1125,1125,2023-07-26,149.97360229492188,149.68417358398438,151.85003662109375
