,Unnamed: 0.1,Unnamed: 0,Date,ALB,ALB_6m,ALB_12m
759,759,759,2022-02-08,223.2769775390625,217.41653442382807,209.5468597412109
760,760,760,2022-02-09,232.87030029296875,221.8093719482422,208.72933959960932
761,761,761,2022-02-10,232.48619079589844,218.1552581787109,202.90830993652344
762,762,762,2022-02-11,227.4137420654297,211.82208251953125,202.52420043945312
763,763,763,2022-02-14,224.25205993652344,212.7676239013672,202.3370513916016
764,764,764,2022-02-15,237.7556304931641,216.4709930419922,203.12501525878903
765,765,765,2022-02-16,242.29624938964844,223.2769775390625,217.41653442382807
766,766,766,2022-02-17,194.05368041992188,232.87030029296875,221.8093719482422
767,767,767,2022-02-18,187.887924194336,232.48619079589844,218.1552581787109
768,768,768,2022-02-22,188.96153259277344,227.4137420654297,211.82208251953125
769,769,769,2022-02-23,179.2598419189453,224.25205993652344,212.7676239013672
770,770,770,2022-02-24,181.4266815185547,237.7556304931641,216.4709930419922
771,771,771,2022-02-25,189.0600128173828,242.29624938964844,223.2769775390625
772,772,772,2022-02-28,192.9406890869141,194.05368041992188,232.87030029296875
773,773,773,2022-03-01,183.6329498291016,187.887924194336,232.48619079589844
774,774,774,2022-03-02,188.2425079345703,188.96153259277344,227.4137420654297
775,775,775,2022-03-03,183.524658203125,179.2598419189453,224.25205993652344
776,776,776,2022-03-04,176.37393188476562,181.4266815185547,237.7556304931641
777,777,777,2022-03-07,169.49900817871094,189.0600128173828,242.29624938964844
778,778,778,2022-03-08,178.018798828125,192.9406890869141,194.05368041992188
779,779,779,2022-03-09,184.3125762939453,183.6329498291016,187.887924194336
780,780,780,2022-03-10,185.53390502929688,188.2425079345703,188.96153259277344
781,781,781,2022-03-11,181.978256225586,183.524658203125,179.2598419189453
782,782,782,2022-03-14,173.6357879638672,176.37393188476562,181.4266815185547
783,783,783,2022-03-15,179.2105712890625,169.49900817871094,189.0600128173828
784,784,784,2022-03-16,188.3705596923828,178.018798828125,192.9406890869141
785,785,785,2022-03-17,193.81375122070312,184.3125762939453,183.6329498291016
786,786,786,2022-03-18,195.659408569336,185.53390502929688,188.2425079345703
787,787,787,2022-03-21,196.0936889648437,181.978256225586,183.524658203125
788,788,788,2022-03-22,202.92364501953125,173.6357879638672,176.37393188476562
789,789,789,2022-03-23,205.4996337890625,179.2105712890625,169.49900817871094
790,790,790,2022-03-24,211.3622894287109,188.3705596923828,178.018798828125
791,791,791,2022-03-25,214.7476806640625,193.81375122070312,184.3125762939453
792,792,792,2022-03-28,211.54983520507807,195.659408569336,185.53390502929688
793,793,793,2022-03-29,219.58387756347656,196.0936889648437,181.978256225586
794,794,794,2022-03-30,220.24513244628903,202.92364501953125,173.6357879638672
795,795,795,2022-03-31,218.27120971679688,205.4996337890625,179.2105712890625
796,796,796,2022-04-01,221.9921112060547,211.3622894287109,188.3705596923828
797,797,797,2022-04-04,223.09751892089844,214.7476806640625,193.81375122070312
798,798,798,2022-04-05,214.4713134765625,211.54983520507807,195.659408569336
799,799,799,2022-04-06,208.7171936035156,219.58387756347656,196.0936889648437
800,800,800,2022-04-07,209.09225463867188,220.24513244628903,202.92364501953125
801,801,801,2022-04-08,208.2533264160156,218.27120971679688,205.4996337890625
802,802,802,2022-04-11,203.31838989257807,221.9921112060547,211.3622894287109
803,803,803,2022-04-12,202.3511505126953,223.09751892089844,214.7476806640625
804,804,804,2022-04-13,209.73377990722656,214.4713134765625,211.54983520507807
805,805,805,2022-04-14,208.1447296142578,208.7171936035156,219.58387756347656
806,806,806,2022-04-18,206.9406280517578,209.09225463867188,220.24513244628903
807,807,807,2022-04-19,215.3102569580078,208.2533264160156,218.27120971679688
808,808,808,2022-04-20,214.3627319335937,203.31838989257807,221.9921112060547
809,809,809,2022-04-21,204.54226684570312,202.3511505126953,223.09751892089844
810,810,810,2022-04-22,198.02816772460932,209.73377990722656,214.4713134765625
811,811,811,2022-04-25,195.8765563964844,208.1447296142578,208.7171936035156
812,812,812,2022-04-26,185.3158416748047,206.9406280517578,209.09225463867188
813,813,813,2022-04-27,189.7276611328125,215.3102569580078,208.2533264160156
814,814,814,2022-04-28,192.7182006835937,214.3627319335937,203.31838989257807
815,815,815,2022-04-29,190.31983947753903,204.54226684570312,202.3511505126953
816,816,816,2022-05-02,188.9282073974609,198.02816772460932,209.73377990722656
817,817,817,2022-05-03,194.55398559570312,195.8765563964844,208.1447296142578
818,818,818,2022-05-04,212.66514587402344,185.3158416748047,206.9406280517578
819,819,819,2022-05-05,233.42135620117188,189.7276611328125,215.3102569580078
820,820,820,2022-05-06,239.25445556640625,192.7182006835937,214.3627319335937
821,821,821,2022-05-09,218.75477600097656,190.31983947753903,204.54226684570312
822,822,822,2022-05-10,218.54754638671875,188.9282073974609,198.02816772460932
823,823,823,2022-05-11,210.25689697265625,194.55398559570312,195.8765563964844
824,824,824,2022-05-12,210.67141723632807,212.66514587402344,185.3158416748047
825,825,825,2022-05-13,225.84133911132807,233.42135620117188,189.7276611328125
826,826,826,2022-05-16,223.37388610839844,239.25445556640625,192.7182006835937
827,827,827,2022-05-17,236.11582946777344,218.75477600097656,190.31983947753903
828,828,828,2022-05-18,232.9081420898437,218.54754638671875,188.9282073974609
829,829,829,2022-05-19,235.96778869628903,210.25689697265625,194.55398559570312
830,830,830,2022-05-20,233.3621368408203,210.67141723632807,212.66514587402344
831,831,831,2022-05-23,239.7775421142578,225.84133911132807,233.42135620117188
832,832,832,2022-05-24,239.9848022460937,223.37388610839844,239.25445556640625
833,833,833,2022-05-25,234.418197631836,236.11582946777344,218.75477600097656
834,834,834,2022-05-26,251.7298889160156,232.9081420898437,218.54754638671875
835,835,835,2022-05-27,267.3933410644531,235.96778869628903,210.25689697265625
836,836,836,2022-05-31,257.02996826171875,233.3621368408203,210.67141723632807
837,837,837,2022-06-01,236.9942169189453,239.7775421142578,225.84133911132807
838,838,838,2022-06-02,248.01882934570312,239.9848022460937,223.37388610839844
839,839,839,2022-06-03,247.4957275390625,234.418197631836,236.11582946777344
840,840,840,2022-06-06,254.4342193603516,251.7298889160156,232.9081420898437
841,841,841,2022-06-07,254.53292846679688,267.3933410644531,235.96778869628903
842,842,842,2022-06-08,250.31851196289065,257.02996826171875,233.3621368408203
843,843,843,2022-06-09,239.00489807128903,236.9942169189453,239.7775421142578
844,844,844,2022-06-10,234.15121459960932,248.01882934570312,239.9848022460937
845,845,845,2022-06-13,219.66940307617188,247.4957275390625,234.418197631836
846,846,846,2022-06-14,220.7666473388672,254.4342193603516,251.7298889160156
847,847,847,2022-06-15,212.61134338378903,254.53292846679688,267.3933410644531
848,848,848,2022-06-16,199.8495178222656,250.31851196289065,257.02996826171875
849,849,849,2022-06-17,209.6062164306641,239.00489807128903,236.9942169189453
850,850,850,2022-06-21,213.8470001220703,234.15121459960932,248.01882934570312
851,851,851,2022-06-22,213.75802612304688,219.66940307617188,247.4957275390625
852,852,852,2022-06-23,211.1680908203125,220.7666473388672,254.4342193603516
853,853,853,2022-06-24,222.2098846435547,212.61134338378903,254.53292846679688
854,854,854,2022-06-27,224.0188751220703,199.8495178222656,250.31851196289065
855,855,855,2022-06-28,220.6282501220703,209.6062164306641,239.00489807128903
856,856,856,2022-06-29,209.45797729492188,213.8470001220703,234.15121459960932
857,857,857,2022-06-30,206.5813446044922,213.75802612304688,219.66940307617188
858,858,858,2022-07-01,202.7953186035156,211.1680908203125,220.7666473388672
859,859,859,2022-07-05,198.1294860839844,222.2098846435547,212.61134338378903
860,860,860,2022-07-06,196.02392578125,224.0188751220703,199.8495178222656
861,861,861,2022-07-07,200.66998291015625,220.6282501220703,209.6062164306641
862,862,862,2022-07-08,203.5663452148437,209.45797729492188,213.8470001220703
863,863,863,2022-07-11,197.5265045166016,206.5813446044922,213.75802612304688
864,864,864,2022-07-12,193.5724029541016,202.7953186035156,211.1680908203125
865,865,865,2022-07-13,193.7503204345703,198.1294860839844,222.2098846435547
866,866,866,2022-07-14,194.4027709960937,196.02392578125,224.0188751220703
867,867,867,2022-07-15,198.3963928222656,200.66998291015625,220.6282501220703
868,868,868,2022-07-18,201.53988647460932,203.5663452148437,209.45797729492188
869,869,869,2022-07-19,209.0922088623047,197.5265045166016,206.5813446044922
870,870,870,2022-07-20,216.990478515625,193.5724029541016,202.7953186035156
871,871,871,2022-07-21,223.01058959960932,193.7503204345703,198.1294860839844
872,872,872,2022-07-22,218.9180908203125,194.4027709960937,196.02392578125
873,873,873,2022-07-25,224.9579925537109,198.3963928222656,200.66998291015625
874,874,874,2022-07-26,222.516342163086,201.53988647460932,203.5663452148437
875,875,875,2022-07-27,231.6008453369141,209.0922088623047,197.5265045166016
876,876,876,2022-07-28,233.6075592041016,216.990478515625,193.5724029541016
877,877,877,2022-07-29,241.5058441162109,223.01058959960932,193.7503204345703
878,878,878,2022-08-01,237.2057647705078,218.9180908203125,194.4027709960937
879,879,879,2022-08-02,241.09066772460932,224.9579925537109,198.3963928222656
880,880,880,2022-08-03,236.7905731201172,222.516342163086,201.53988647460932
881,881,881,2022-08-04,232.1939697265625,231.6008453369141,209.0922088623047
882,882,882,2022-08-05,235.2583923339844,233.6075592041016,216.990478515625
883,883,883,2022-08-08,242.02975463867188,241.5058441162109,223.01058959960932
884,884,884,2022-08-09,241.8518218994141,237.2057647705078,218.9180908203125
885,885,885,2022-08-10,256.3237609863281,241.09066772460932,224.9579925537109
886,886,886,2022-08-11,262.6503295898437,236.7905731201172,222.516342163086
887,887,887,2022-08-12,278.3381652832031,232.1939697265625,231.6008453369141
888,888,888,2022-08-15,280.8193664550781,235.2583923339844,233.6075592041016
889,889,889,2022-08-16,277.5868835449219,242.02975463867188,241.5058441162109
890,890,890,2022-08-17,274.4334716796875,241.8518218994141,237.2057647705078
891,891,891,2022-08-18,276.3018493652344,256.3237609863281,241.09066772460932
892,892,892,2022-08-19,266.92071533203125,262.6503295898437,236.7905731201172
893,893,893,2022-08-22,272.5355224609375,278.3381652832031,232.1939697265625
894,894,894,2022-08-23,277.80438232421875,280.8193664550781,235.2583923339844
895,895,895,2022-08-24,284.5757751464844,277.5868835449219,242.02975463867188
896,896,896,2022-08-25,292.28619384765625,274.4334716796875,241.8518218994141
897,897,897,2022-08-26,284.8525085449219,276.3018493652344,256.3237609863281
898,898,898,2022-08-29,281.6991577148437,266.92071533203125,262.6503295898437
899,899,899,2022-08-30,269.63916015625,272.5355224609375,278.3381652832031
900,900,900,2022-08-31,264.8843688964844,277.80438232421875,280.8193664550781
901,901,901,2022-09-01,254.0106506347656,284.5757751464844,277.5868835449219
902,902,902,2022-09-02,256.8971252441406,292.28619384765625,274.4334716796875
903,903,903,2022-09-06,263.6388854980469,284.8525085449219,276.3018493652344
904,904,904,2022-09-07,275.9953918457031,281.6991577148437,266.92071533203125
905,905,905,2022-09-08,288.0849914550781,269.63916015625,272.5355224609375
906,906,906,2022-09-09,296.92242431640625,264.8843688964844,277.80438232421875
907,907,907,2022-09-12,293.5614624023437,254.0106506347656,284.5757751464844
908,908,908,2022-09-13,294.6685485839844,256.8971252441406,292.28619384765625
909,909,909,2022-09-14,303.5257263183594,263.6388854980469,284.8525085449219
910,910,910,2022-09-15,283.8238525390625,275.9953918457031,281.6991577148437
911,911,911,2022-09-16,284.3880310058594,288.0849914550781,269.63916015625
912,912,912,2022-09-19,293.9197692871094,296.92242431640625,264.8843688964844
913,913,913,2022-09-20,284.7146301269531,293.5614624023437,254.0106506347656
914,914,914,2022-09-21,282.12139892578125,294.6685485839844,256.8971252441406
915,915,915,2022-09-22,269.3728332519531,303.5257263183594,263.6388854980469
916,916,916,2022-09-23,266.70037841796875,283.8238525390625,275.9953918457031
917,917,917,2022-09-26,262.3254699707031,284.3880310058594,288.0849914550781
918,918,918,2022-09-27,266.92803955078125,293.9197692871094,296.92242431640625
919,919,919,2022-09-28,275.1136474609375,284.7146301269531,293.5614624023437
920,920,920,2022-09-29,262.7312927246094,282.12139892578125,294.6685485839844
921,921,921,2022-09-30,261.74151611328125,269.3728332519531,303.5257263183594
922,922,922,2022-10-03,270.93670654296875,266.70037841796875,283.8238525390625
923,923,923,2022-10-04,280.8841552734375,262.3254699707031,284.3880310058594
924,924,924,2022-10-05,273.9753723144531,266.92803955078125,293.9197692871094
925,925,925,2022-10-06,278.0731506347656,275.1136474609375,284.7146301269531
926,926,926,2022-10-07,269.7489318847656,262.7312927246094,282.12139892578125
927,927,927,2022-10-10,275.2621459960937,261.74151611328125,269.3728332519531
928,928,928,2022-10-11,270.2042541503906,270.93670654296875,266.70037841796875
929,929,929,2022-10-12,248.8840789794922,280.8841552734375,262.3254699707031
930,930,930,2022-10-13,253.3876342773437,273.9753723144531,266.92803955078125
931,931,931,2022-10-14,235.0467071533203,278.0731506347656,275.1136474609375
932,932,932,2022-10-17,245.4989624023437,269.7489318847656,262.7312927246094
933,933,933,2022-10-18,249.101806640625,275.2621459960937,261.74151611328125
934,934,934,2022-10-19,253.8924560546875,270.2042541503906,270.93670654296875
935,935,935,2022-10-20,252.78387451171875,248.8840789794922,280.8841552734375
936,936,936,2022-10-21,267.2546691894531,253.3876342773437,273.9753723144531
937,937,937,2022-10-24,267.8089599609375,235.0467071533203,278.0731506347656
938,938,938,2022-10-25,278.5580749511719,245.4989624023437,269.7489318847656
939,939,939,2022-10-26,279.2707824707031,249.101806640625,275.2621459960937
940,940,940,2022-10-27,279.29058837890625,253.8924560546875,270.2042541503906
941,941,941,2022-10-28,277.3010559082031,252.78387451171875,248.8840789794922
942,942,942,2022-10-31,277.0140380859375,267.2546691894531,253.3876342773437
943,943,943,2022-11-01,276.1529235839844,267.8089599609375,235.0467071533203
944,944,944,2022-11-02,263.80029296875,278.5580749511719,245.4989624023437
945,945,945,2022-11-03,271.7582702636719,279.2707824707031,249.101806640625
946,946,946,2022-11-04,282.081787109375,279.29058837890625,253.8924560546875
947,947,947,2022-11-07,283.5664978027344,277.3010559082031,252.78387451171875
948,948,948,2022-11-08,302.8873291015625,277.0140380859375,267.2546691894531
949,949,949,2022-11-09,297.0672912597656,276.1529235839844,267.8089599609375
950,950,950,2022-11-10,317.4967041015625,263.80029296875,278.5580749511719
951,951,951,2022-11-11,322.05963134765625,271.7582702636719,279.2707824707031
952,952,952,2022-11-14,313.12176513671875,282.081787109375,279.29058837890625
953,953,953,2022-11-15,292.8408508300781,283.5664978027344,277.3010559082031
954,954,954,2022-11-16,283.8436279296875,302.8873291015625,277.0140380859375
955,955,955,2022-11-17,274.6187438964844,297.0672912597656,276.1529235839844
956,956,956,2022-11-18,274.153564453125,317.4967041015625,263.80029296875
957,957,957,2022-11-21,279.9933166503906,322.05963134765625,271.7582702636719
958,958,958,2022-11-22,280.201171875,313.12176513671875,282.081787109375
959,959,959,2022-11-23,281.0028991699219,292.8408508300781,283.5664978027344
960,960,960,2022-11-25,270.0360107421875,283.8436279296875,302.8873291015625
961,961,961,2022-11-28,263.3944396972656,274.6187438964844,297.0672912597656
962,962,962,2022-11-29,267.2645568847656,274.153564453125,317.4967041015625
963,963,963,2022-11-30,275.1531982421875,279.9933166503906,322.05963134765625
964,964,964,2022-12-01,272.4808044433594,280.201171875,313.12176513671875
965,965,965,2022-12-02,281.3790588378906,281.0028991699219,292.8408508300781
966,966,966,2022-12-05,262.5234680175781,270.0360107421875,283.8436279296875
967,967,967,2022-12-06,255.35731506347656,263.3944396972656,274.6187438964844
968,968,968,2022-12-07,254.981201171875,267.2645568847656,274.153564453125
969,969,969,2022-12-08,253.4173126220703,275.1531982421875,279.9933166503906
970,970,970,2022-12-09,250.6656951904297,272.4808044433594,280.201171875
971,971,971,2022-12-12,256.7133178710937,281.3790588378906,281.0028991699219
972,972,972,2022-12-13,259.2373352050781,262.5234680175781,270.0360107421875
973,973,973,2022-12-14,245.3306884765625,255.35731506347656,263.3944396972656
974,974,974,2022-12-15,238.4257659912109,254.981201171875,267.2645568847656
975,975,975,2022-12-16,240.7654266357422,253.4173126220703,275.1531982421875
976,976,976,2022-12-19,231.3275146484375,250.6656951904297,272.4808044433594
977,977,977,2022-12-20,231.48614501953125,256.7133178710937,281.3790588378906
978,978,978,2022-12-21,230.62364196777344,259.2373352050781,262.5234680175781
979,979,979,2022-12-22,224.031005859375,245.3306884765625,255.35731506347656
980,980,980,2022-12-23,225.00254821777344,238.4257659912109,254.981201171875
981,981,981,2022-12-27,212.3129425048828,240.7654266357422,253.4173126220703
982,982,982,2022-12-28,212.1939697265625,231.3275146484375,250.6656951904297
983,983,983,2022-12-29,215.59439086914065,231.48614501953125,256.7133178710937
984,984,984,2022-12-30,214.9896697998047,230.62364196777344,259.2373352050781
985,985,985,2023-01-03,212.65000915527344,224.031005859375,245.3306884765625
986,986,986,2023-01-04,221.64178466796875,225.00254821777344,238.4257659912109
987,987,987,2023-01-05,216.7245635986328,212.3129425048828,240.7654266357422
988,988,988,2023-01-06,219.7284393310547,212.1939697265625,231.3275146484375
989,989,989,2023-01-09,222.06808471679688,215.59439086914065,231.48614501953125
990,990,990,2023-01-10,221.96893310546875,214.9896697998047,230.62364196777344
991,991,991,2023-01-11,234.51974487304688,212.65000915527344,224.031005859375
992,992,992,2023-01-12,241.1123809814453,221.64178466796875,225.00254821777344
993,993,993,2023-01-13,240.14083862304688,216.7245635986328,212.3129425048828
994,994,994,2023-01-17,240.97360229492188,219.7284393310547,212.1939697265625
995,995,995,2023-01-18,241.6973114013672,222.06808471679688,215.59439086914065
996,996,996,2023-01-19,237.0477600097656,221.96893310546875,214.9896697998047
997,997,997,2023-01-20,246.34686279296875,234.51974487304688,212.65000915527344
998,998,998,2023-01-23,258.3921203613281,241.1123809814453,221.64178466796875
999,999,999,2023-01-24,262.2485046386719,240.14083862304688,216.7245635986328
1000,1000,1000,2023-01-25,268.64288330078125,240.97360229492188,219.7284393310547
1001,1001,1001,2023-01-26,277.03985595703125,241.6973114013672,222.06808471679688
1002,1002,1002,2023-01-27,279.290283203125,237.0477600097656,221.96893310546875
1003,1003,1003,2023-01-30,269.63427734375,246.34686279296875,234.51974487304688
1004,1004,1004,2023-01-31,279.0225830078125,258.3921203613281,241.1123809814453
1005,1005,1005,2023-02-01,283.4342041015625,262.2485046386719,240.14083862304688
1006,1006,1006,2023-02-02,287.6475524902344,268.64288330078125,240.97360229492188
1007,1007,1007,2023-02-03,284.75274658203125,277.03985595703125,241.6973114013672
1008,1008,1008,2023-02-06,274.422607421875,279.290283203125,237.0477600097656
1009,1009,1009,2023-02-07,276.9307861328125,269.63427734375,246.34686279296875
1010,1010,1010,2023-02-08,265.8372802734375,279.0225830078125,258.3921203613281
1011,1011,1011,2023-02-09,265.0838623046875,283.4342041015625,262.2485046386719
1012,1012,1012,2023-02-10,265.97607421875,287.6475524902344,268.64288330078125
1013,1013,1013,2023-02-13,267.6019592285156,284.75274658203125,277.03985595703125
1014,1014,1014,2023-02-14,268.36529541015625,274.422607421875,279.290283203125
1015,1015,1015,2023-02-15,270.4372863769531,276.9307861328125,269.63427734375
1016,1016,1016,2023-02-16,283.1566467285156,265.8372802734375,279.0225830078125
1017,1017,1017,2023-02-17,255.7847442626953,265.0838623046875,283.4342041015625
1018,1018,1018,2023-02-21,239.8731842041016,265.97607421875,287.6475524902344
1019,1019,1019,2023-02-22,244.324447631836,267.6019592285156,284.75274658203125
1020,1020,1020,2023-02-23,251.6606292724609,268.36529541015625,274.422607421875
1021,1021,1021,2023-02-24,247.36798095703125,270.4372863769531,276.9307861328125
1022,1022,1022,2023-02-27,254.80328369140625,283.1566467285156,265.8372802734375
1023,1023,1023,2023-02-28,252.1166534423828,255.7847442626953,265.0838623046875
1024,1024,1024,2023-03-01,250.4610595703125,239.8731842041016,265.97607421875
1025,1025,1025,2023-03-02,248.22055053710932,244.324447631836,267.6019592285156
1026,1026,1026,2023-03-03,257.1330261230469,251.6606292724609,268.36529541015625
1027,1027,1027,2023-03-06,254.6744384765625,247.36798095703125,270.4372863769531
1028,1028,1028,2023-03-07,246.75331115722656,254.80328369140625,283.1566467285156
1029,1029,1029,2023-03-08,251.06581115722656,252.1166534423828,255.7847442626953
1030,1030,1030,2023-03-09,234.70811462402344,250.4610595703125,239.8731842041016
1031,1031,1031,2023-03-10,223.18833923339844,248.22055053710932,244.324447631836
1032,1032,1032,2023-03-13,221.0668029785156,257.1330261230469,251.6606292724609
1033,1033,1033,2023-03-14,223.41635131835932,254.6744384765625,247.36798095703125
1034,1034,1034,2023-03-15,212.5508728027344,246.75331115722656,254.80328369140625
1035,1035,1035,2023-03-16,213.15673828125,251.06581115722656,252.1166534423828
1036,1036,1036,2023-03-17,207.0782012939453,234.70811462402344,250.4610595703125
1037,1037,1037,2023-03-20,211.7563018798828,223.18833923339844,248.22055053710932
1038,1038,1038,2023-03-21,221.42041015625,221.0668029785156,257.1330261230469
1039,1039,1039,2023-03-22,214.64659118652344,223.41635131835932,254.6744384765625
1040,1040,1040,2023-03-23,214.1797637939453,212.5508728027344,246.75331115722656
1041,1041,1041,2023-03-24,216.31521606445312,213.15673828125,251.06581115722656
1042,1042,1042,2023-03-27,217.3978271484375,207.0782012939453,234.70811462402344
1043,1043,1043,2023-03-28,216.6827087402344,211.7563018798828,223.18833923339844
1044,1044,1044,2023-03-29,222.94004821777344,221.42041015625,221.0668029785156
1045,1045,1045,2023-03-30,220.9337158203125,214.64659118652344,223.41635131835932
1046,1046,1046,2023-03-31,219.543197631836,214.1797637939453,212.5508728027344
1047,1047,1047,2023-04-03,216.95086669921875,216.31521606445312,213.15673828125
1048,1048,1048,2023-04-04,208.15087890625,217.3978271484375,207.0782012939453
1049,1049,1049,2023-04-05,195.3779754638672,216.6827087402344,211.7563018798828
1050,1050,1050,2023-04-06,193.3616943359375,222.94004821777344,221.42041015625
1051,1051,1051,2023-04-10,198.46690368652344,220.9337158203125,214.64659118652344
1052,1052,1052,2023-04-11,200.34410095214844,219.543197631836,214.1797637939453
1053,1053,1053,2023-04-12,200.33416748046875,216.95086669921875,216.31521606445312
1054,1054,1054,2023-04-13,201.63528442382807,208.15087890625,217.3978271484375
1055,1055,1055,2023-04-14,202.6185913085937,195.3779754638672,216.6827087402344
1056,1056,1056,2023-04-17,204.50570678710932,193.3616943359375,222.94004821777344
1057,1057,1057,2023-04-18,203.8800048828125,198.46690368652344,220.9337158203125
1058,1058,1058,2023-04-19,202.4000701904297,200.34410095214844,219.543197631836
1059,1059,1059,2023-04-20,191.74273681640625,200.33416748046875,216.95086669921875
1060,1060,1060,2023-04-21,172.57342529296875,201.63528442382807,208.15087890625
1061,1061,1061,2023-04-24,182.7142944335937,202.6185913085937,195.3779754638672
1062,1062,1062,2023-04-25,175.46372985839844,204.50570678710932,193.3616943359375
1063,1063,1063,2023-04-26,179.9729766845703,203.8800048828125,198.46690368652344
1064,1064,1064,2023-04-27,184.7404937744141,202.4000701904297,200.34410095214844
1065,1065,1065,2023-04-28,184.2041473388672,191.74273681640625,200.33416748046875
1066,1066,1066,2023-05-01,176.06961059570312,172.57342529296875,201.63528442382807
1067,1067,1067,2023-05-02,172.22579956054688,182.7142944335937,202.6185913085937
1068,1068,1068,2023-05-03,171.7391357421875,175.46372985839844,204.50570678710932
1069,1069,1069,2023-05-04,174.4605712890625,179.9729766845703,203.8800048828125
1070,1070,1070,2023-05-05,178.48313903808594,184.7404937744141,202.4000701904297
1071,1071,1071,2023-05-08,184.6212921142578,184.2041473388672,191.74273681640625
1072,1072,1072,2023-05-09,193.848373413086,176.06961059570312,172.57342529296875
1073,1073,1073,2023-05-10,193.1928558349609,172.22579956054688,182.7142944335937
1074,1074,1074,2023-05-11,197.1757202148437,171.7391357421875,175.46372985839844
1075,1075,1075,2023-05-12,194.4641876220703,174.4605712890625,179.9729766845703
1076,1076,1076,2023-05-15,202.3702850341797,178.48313903808594,184.7404937744141
1077,1077,1077,2023-05-16,204.2772827148437,184.6212921142578,184.2041473388672
1078,1078,1078,2023-05-17,206.5815887451172,193.848373413086,176.06961059570312
1079,1079,1079,2023-05-18,208.71701049804688,193.1928558349609,172.22579956054688
1080,1080,1080,2023-05-19,202.7675628662109,197.1757202148437,171.7391357421875
1081,1081,1081,2023-05-22,205.1016540527344,194.4641876220703,174.4605712890625
1082,1082,1082,2023-05-23,214.6068572998047,202.3702850341797,178.48313903808594
1083,1083,1083,2023-05-24,210.7928466796875,204.2772827148437,184.6212921142578
1084,1084,1084,2023-05-25,203.5820159912109,206.5815887451172,193.848373413086
1085,1085,1085,2023-05-26,202.60867309570312,208.71701049804688,193.1928558349609
1086,1086,1086,2023-05-30,200.4930877685547,202.7675628662109,197.1757202148437
1087,1087,1087,2023-05-31,192.2194976806641,205.1016540527344,194.4641876220703
1088,1088,1088,2023-06-01,194.2158660888672,214.6068572998047,202.3702850341797
1089,1089,1089,2023-06-02,206.94906616210932,210.7928466796875,204.2772827148437
1090,1090,1090,2023-06-05,204.77389526367188,203.5820159912109,206.5815887451172
1091,1091,1091,2023-06-06,211.6669006347656,202.60867309570312,208.71701049804688
1092,1092,1092,2023-06-07,217.33824157714844,200.4930877685547,202.7675628662109
1093,1093,1093,2023-06-08,218.1328125,192.2194976806641,205.1016540527344
1094,1094,1094,2023-06-09,219.00686645507807,194.2158660888672,214.6068572998047
1095,1095,1095,2023-06-12,217.070068359375,206.94906616210932,210.7928466796875
1096,1096,1096,2023-06-13,227.30032348632807,204.77389526367188,203.5820159912109
1097,1097,1097,2023-06-14,225.2642059326172,211.6669006347656,202.60867309570312
1098,1098,1098,2023-06-15,229.75157165527344,217.33824157714844,200.4930877685547
1099,1099,1099,2023-06-16,227.0253143310547,218.1328125,192.2194976806641
1100,1100,1100,2023-06-20,231.05499267578125,219.00686645507807,194.2158660888672
1101,1101,1101,2023-06-21,229.2242431640625,217.070068359375,206.94906616210932
1102,1102,1102,2023-06-22,224.8662109375,227.30032348632807,204.77389526367188
1103,1103,1103,2023-06-23,219.0753936767578,225.2642059326172,211.6669006347656
1104,1104,1104,2023-06-26,224.0901031494141,229.75157165527344,217.33824157714844
1105,1105,1105,2023-06-27,225.93084716796875,227.0253143310547,218.1328125
1106,1106,1106,2023-06-28,215.91134643554688,231.05499267578125,219.00686645507807
1107,1107,1107,2023-06-29,217.8814239501953,229.2242431640625,217.070068359375
1108,1108,1108,2023-06-30,221.9707946777344,224.8662109375,227.30032348632807
1109,1109,1109,2023-07-03,228.1098480224609,219.0753936767578,225.2642059326172
1110,1110,1110,2023-07-05,227.87106323242188,224.0901031494141,229.75157165527344
1111,1111,1111,2023-07-06,226.42832946777344,225.93084716796875,227.0253143310547
1112,1112,1112,2023-07-07,236.3284149169922,215.91134643554688,231.05499267578125
1113,1113,1113,2023-07-10,238.6566619873047,217.8814239501953,229.2242431640625
1114,1114,1114,2023-07-11,237.8905334472656,221.9707946777344,224.8662109375
1115,1115,1115,2023-07-12,242.21871948242188,228.1098480224609,219.0753936767578
1116,1116,1116,2023-07-13,240.45758056640625,227.87106323242188,224.0901031494141
1117,1117,1117,2023-07-14,234.08969116210932,226.42832946777344,225.93084716796875
1118,1118,1118,2023-07-17,236.4677124023437,236.3284149169922,215.91134643554688
1119,1119,1119,2023-07-18,235.8408660888672,238.6566619873047,217.8814239501953
1120,1120,1120,2023-07-19,231.3535003662109,237.8905334472656,221.9707946777344
1121,1121,1121,2023-07-20,221.99069213867188,242.21871948242188,228.1098480224609
1122,1122,1122,2023-07-21,214.9064178466797,240.45758056640625,227.87106323242188
1123,1123,1123,2023-07-24,209.7424468994141,234.08969116210932,226.42832946777344
1124,1124,1124,2023-07-25,211.44387817382807,236.4677124023437,236.3284149169922
1125,1125,1125,2023-07-26,208.96636962890625,235.8408660888672,238.6566619873047
1126,1126,1126,2023-07-27,204.91677856445312,231.3535003662109,237.8905334472656
1127,1127,1127,2023-07-28,207.0062561035156,221.99069213867188,242.21871948242188
