,Unnamed: 0,Date,HRL
735,735,2022-01-04,46.22993469238281
736,736,2022-01-05,46.82419204711914
737,737,2022-01-06,46.53178024291992
738,738,2022-01-07,47.02228164672852
739,739,2022-01-10,47.02228164672852
740,740,2022-01-11,46.87135696411133
741,741,2022-01-12,46.2487907409668
742,742,2022-01-13,46.70156478881836
743,743,2022-01-14,46.54036712646485
744,744,2022-01-18,46.68260192871094
745,745,2022-01-19,46.606746673583984
746,746,2022-01-20,46.38863754272461
747,747,2022-01-21,46.5877799987793
748,748,2022-01-24,46.4739875793457
749,749,2022-01-25,45.71538162231445
750,750,2022-01-26,44.15076446533203
751,751,2022-01-27,44.34041213989258
752,752,2022-01-28,44.78609848022461
753,753,2022-01-31,45.013671875
754,754,2022-02-01,44.67230224609375
755,755,2022-02-02,45.11798477172852
756,756,2022-02-03,45.32659530639648
757,757,2022-02-04,44.54902648925781
758,758,2022-02-07,45.004188537597656
759,759,2022-02-08,45.11798477172852
760,760,2022-02-09,45.52573013305664
761,761,2022-02-10,44.69126510620117
762,762,2022-02-11,45.44038391113281
763,763,2022-02-14,45.004188537597656
764,764,2022-02-15,44.82402420043945
765,765,2022-02-16,44.67230224609375
766,766,2022-02-17,44.86195373535156
767,767,2022-02-18,44.99471282958984
768,768,2022-02-22,45.136940002441406
769,769,2022-02-23,45.23177719116211
770,770,2022-02-24,44.596439361572266
771,771,2022-02-25,45.95244598388672
772,772,2022-02-28,45.17488098144531
773,773,2022-03-01,46.97656631469727
774,774,2022-03-02,47.86791610717773
775,775,2022-03-03,48.81617736816406
776,776,2022-03-04,49.05324172973633
777,777,2022-03-07,49.49892425537109
778,778,2022-03-08,47.67826843261719
779,779,2022-03-09,47.327415466308594
780,780,2022-03-10,47.86791610717773
781,781,2022-03-11,47.86791610717773
782,782,2022-03-14,47.45068740844727
783,783,2022-03-15,46.64466857910156
784,784,2022-03-16,46.81535339355469
785,785,2022-03-17,47.1282844543457
786,786,2022-03-18,46.7110481262207
787,787,2022-03-21,47.17569732666016
788,788,2022-03-22,47.1567268371582
789,789,2022-03-23,47.34638595581055
790,790,2022-03-24,47.659297943115234
791,791,2022-03-25,48.0765380859375
792,792,2022-03-28,47.79206085205078
793,793,2022-03-29,48.09550094604492
794,794,2022-03-30,48.83514404296875
795,795,2022-03-31,48.87307357788086
796,796,2022-04-01,49.7075309753418
797,797,2022-04-04,49.0247917175293
798,798,2022-04-05,49.56529998779297
799,799,2022-04-06,50.02046203613281
800,800,2022-04-07,50.16270065307617
801,801,2022-04-08,50.22940444946289
802,802,2022-04-11,50.61058044433594
803,803,2022-04-12,50.820220947265625
804,804,2022-04-13,50.963165283203125
805,805,2022-04-14,50.91551971435547
806,806,2022-04-18,50.52481460571289
807,807,2022-04-19,51.20140075683594
808,808,2022-04-20,52.106693267822266
809,809,2022-04-21,52.23057556152344
810,810,2022-04-22,51.05846405029297
811,811,2022-04-25,51.03940963745117
812,812,2022-04-26,49.895877838134766
813,813,2022-04-27,50.36281204223633
814,814,2022-04-28,51.01081466674805
815,815,2022-04-29,49.92446517944336
816,816,2022-05-02,49.381290435791016
817,817,2022-05-03,49.228816986083984
818,818,2022-05-04,49.791053771972656
819,819,2022-05-05,49.14305114746094
820,820,2022-05-06,49.56234359741211
821,821,2022-05-09,50.07693099975586
822,822,2022-05-10,49.66716766357422
823,823,2022-05-11,49.743408203125
824,824,2022-05-12,49.857757568359375
825,825,2022-05-13,50.70587539672852
826,826,2022-05-16,50.85834503173828
827,827,2022-05-17,50.372344970703125
828,828,2022-05-18,45.960243225097656
829,829,2022-05-19,45.56000900268555
830,830,2022-05-20,45.98883056640625
831,831,2022-05-23,46.18894577026367
832,832,2022-05-24,46.81788635253906
833,833,2022-05-25,46.64635467529297
834,834,2022-05-26,46.14129257202149
835,835,2022-05-27,46.3414192199707
836,836,2022-05-31,46.3795280456543
837,837,2022-06-01,46.00788116455078
838,838,2022-06-02,43.606475830078125
839,839,2022-06-03,42.99660110473633
840,840,2022-06-06,43.454010009765625
841,841,2022-06-07,43.48259735107422
842,842,2022-06-08,43.46353912353516
843,843,2022-06-09,43.16812896728516
844,844,2022-06-10,43.68272018432617
845,845,2022-06-13,43.10142135620117
846,846,2022-06-14,42.99660110473633
847,847,2022-06-15,42.77742385864258
848,848,2022-06-16,42.78695297241211
849,849,2022-06-17,42.58683013916016
850,850,2022-06-21,43.17765808105469
851,851,2022-06-22,43.56836318969727
852,852,2022-06-23,44.13059997558594
853,853,2022-06-24,45.14071273803711
854,854,2022-06-27,45.29317855834961
855,855,2022-06-28,44.8738899230957
856,856,2022-06-29,45.70294570922852
857,857,2022-06-30,45.13117980957031
858,858,2022-07-01,45.4742431640625
859,859,2022-07-05,45.35988235473633
860,860,2022-07-06,45.7601203918457
861,861,2022-07-07,46.074588775634766
862,862,2022-07-08,45.557220458984375
863,863,2022-07-11,45.79674911499024
864,864,2022-07-12,46.06501388549805
865,865,2022-07-13,46.17040252685547
866,866,2022-07-14,46.07459259033203
867,867,2022-07-15,45.78717041015625
868,868,2022-07-18,45.384765625
869,869,2022-07-19,45.72010040283203
870,870,2022-07-20,45.24105453491211
871,871,2022-07-21,45.29853820800781
872,872,2022-07-22,45.59554672241211
873,873,2022-07-25,45.76800155639648
874,874,2022-07-26,46.132080078125
875,875,2022-07-27,46.23746871948242
876,876,2022-07-28,47.185977935791016
877,877,2022-07-29,47.2722053527832
878,878,2022-08-01,47.26263046264648
879,879,2022-08-02,47.32011032104492
880,880,2022-08-03,47.28178787231445
881,881,2022-08-04,46.87938690185547
882,882,2022-08-05,46.8602294921875
883,883,2022-08-08,46.96562194824219
884,884,2022-08-09,47.77041244506836
885,885,2022-08-10,47.760833740234375
886,886,2022-08-11,47.53089141845703
887,887,2022-08-12,47.77041244506836
888,888,2022-08-15,48.30693817138672
889,889,2022-08-16,48.51771926879883
890,890,2022-08-17,48.69018173217773
891,891,2022-08-18,48.824310302734375
892,892,2022-08-19,48.92970275878906
893,893,2022-08-22,48.59437561035156
894,894,2022-08-23,49.12131881713867
895,895,2022-08-24,49.29377746582031
896,896,2022-08-25,49.28419494628906
897,897,2022-08-26,48.93928146362305
898,898,2022-08-29,49.13090133666992
899,899,2022-08-30,48.536888122558594
900,900,2022-08-31,48.17280960083008
901,901,2022-09-01,45.01111602783203
902,902,2022-09-02,44.445838928222656
903,903,2022-09-06,44.59912872314453
904,904,2022-09-07,45.212310791015625
905,905,2022-09-08,44.8769760131836
906,906,2022-09-09,44.89613723754883
907,907,2022-09-12,45.1069221496582
908,908,2022-09-13,44.23505783081055
909,909,2022-09-14,44.0242805480957
910,910,2022-09-15,44.0242805480957
911,911,2022-09-16,43.87098693847656
912,912,2022-09-19,44.321285247802734
913,913,2022-09-20,44.08176040649414
914,914,2022-09-21,44.61829376220703
915,915,2022-09-22,45.07817077636719
916,916,2022-09-23,44.905723571777344
917,917,2022-09-26,44.89613723754883
918,918,2022-09-27,44.45542144775391
919,919,2022-09-28,44.96320343017578
920,920,2022-09-29,43.976375579833984
921,921,2022-09-30,43.53565216064453
922,922,2022-10-03,44.26380157470703
923,923,2022-10-04,44.93446350097656
924,924,2022-10-05,44.36919021606445
925,925,2022-10-06,43.02786636352539
926,926,2022-10-07,42.673370361328125
927,927,2022-10-10,43.38235855102539
928,928,2022-10-11,44.07218170166016
929,929,2022-10-12,43.68894577026367
930,930,2022-10-13,44.05302429199219
931,931,2022-10-14,43.25327682495117
932,932,2022-10-17,43.68687438964844
933,933,2022-10-18,44.1011962890625
934,934,2022-10-19,44.43843460083008
935,935,2022-10-20,43.25327682495117
936,936,2022-10-21,43.33036804199219
937,937,2022-10-24,43.50380325317383
938,938,2022-10-25,43.51343536376953
939,939,2022-10-26,44.09156036376953
940,940,2022-10-27,44.35171890258789
941,941,2022-10-28,45.24781036376953
942,942,2022-10-31,44.75640106201172
943,943,2022-11-01,44.75640106201172
944,944,2022-11-02,44.62150955200195
945,945,2022-11-03,44.14937210083008
946,946,2022-11-04,44.3806266784668
947,947,2022-11-07,45.29598617553711
948,948,2022-11-08,45.72957611083984
949,949,2022-11-09,45.42124557495117
950,950,2022-11-10,45.84520721435547
951,951,2022-11-11,45.6717643737793
952,952,2022-11-14,45.28635025024414
953,953,2022-11-15,45.42124557495117
954,954,2022-11-16,46.2402572631836
955,955,2022-11-17,46.31733703613281
956,956,2022-11-18,46.88582611083984
957,957,2022-11-21,47.51213073730469
958,958,2022-11-22,47.49285888671875
959,959,2022-11-23,47.35796356201172
960,960,2022-11-25,47.60847854614258
961,961,2022-11-28,47.31941986083984
962,962,2022-11-29,46.43296432495117
963,963,2022-11-30,45.28635025024414
964,964,2022-12-01,45.85483551025391
965,965,2022-12-02,45.903018951416016
966,966,2022-12-05,45.46942138671875
967,967,2022-12-06,45.13217926025391
968,968,2022-12-07,45.88374710083008
969,969,2022-12-08,45.91265487670898
970,970,2022-12-09,45.305625915527344
971,971,2022-12-12,45.45978546142578
972,972,2022-12-13,44.95874786376953
973,973,2022-12-14,44.81421661376953
974,974,2022-12-15,44.024112701416016
975,975,2022-12-16,43.995208740234375
976,976,2022-12-19,43.8314094543457
977,977,2022-12-20,43.590518951416016
978,978,2022-12-21,43.75432205200195
979,979,2022-12-22,43.75432205200195
980,980,2022-12-23,43.966304779052734
981,981,2022-12-27,44.168643951416016
982,982,2022-12-28,43.71578598022461
983,983,2022-12-29,43.850677490234375
984,984,2022-12-30,43.88921737670898
985,985,2023-01-03,44.08192825317383
986,986,2023-01-04,44.2168197631836
987,987,2023-01-05,44.37099075317383
988,988,2023-01-06,45.19963073730469
989,989,2023-01-09,44.40953063964844
990,990,2023-01-10,44.23609161376953
991,991,2023-01-11,45.112911224365234
992,992,2023-01-12,44.8334846496582
993,993,2023-01-13,44.683250427246094
994,994,2023-01-17,44.925567626953125
995,995,2023-01-18,43.09365081787109
996,996,2023-01-19,43.09365081787109
997,997,2023-01-20,43.20996475219727
998,998,2023-01-23,43.27781295776367
999,999,2023-01-24,43.22935104370117
1000,1000,2023-01-25,43.38443374633789
1001,1001,2023-01-26,43.38443374633789
1002,1002,2023-01-27,43.51043319702149
1003,1003,2023-01-30,43.40381622314453
1004,1004,2023-01-31,43.91753005981445
1005,1005,2023-02-01,43.94660568237305
1006,1006,2023-02-02,43.94660568237305
1007,1007,2023-02-03,43.84967803955078
1008,1008,2023-02-06,44.23738479614258
1009,1009,2023-02-07,43.79152297973633
1010,1010,2023-02-08,43.24872970581055
1011,1011,2023-02-09,43.1614990234375
1012,1012,2023-02-10,43.5685920715332
1013,1013,2023-02-13,43.97568893432617
1014,1014,2023-02-14,43.607364654541016
1015,1015,2023-02-15,43.75275421142578
1016,1016,2023-02-16,43.5685920715332
1017,1017,2023-02-17,44.334320068359375
1018,1018,2023-02-21,44.08230209350586
1019,1019,2023-02-22,44.01445770263672
1020,1020,2023-02-23,43.86906433105469
1021,1021,2023-02-24,43.71398162841797
1022,1022,2023-02-27,43.42320251464844
1023,1023,2023-02-28,43.01611328125
1024,1024,2023-03-01,42.48301696777344
1025,1025,2023-03-02,40.54447937011719
1026,1026,2023-03-03,39.38135528564453
1027,1027,2023-03-06,39.284427642822266
1028,1028,2023-03-07,38.75132751464844
1029,1029,2023-03-08,38.993648529052734
1030,1030,2023-03-09,38.49932098388672
1031,1031,2023-03-10,37.97591781616211
1032,1032,2023-03-13,38.12130737304688
1033,1033,2023-03-14,38.10192489624024
1034,1034,2023-03-15,38.22792053222656
1035,1035,2023-03-16,37.9565315246582
1036,1036,2023-03-17,37.17142105102539
1037,1037,2023-03-20,37.56882095336914
1038,1038,2023-03-21,37.326507568359375
1039,1039,2023-03-22,37.006649017333984
1040,1040,2023-03-23,36.78371810913086
1041,1041,2023-03-24,37.46220779418945
1042,1042,2023-03-27,37.77237319946289
1043,1043,2023-03-28,37.9565315246582
1044,1044,2023-03-29,38.092227935791016
1045,1045,2023-03-30,38.03407669067383
1046,1046,2023-03-31,38.6544075012207
1047,1047,2023-04-03,39.17780685424805
1048,1048,2023-04-04,39.64305877685547
1049,1049,2023-04-05,39.24566268920898
1050,1050,2023-04-06,39.07118988037109
1051,1051,2023-04-10,38.98395538330078
1052,1052,2023-04-11,39.10026550292969
1053,1053,2023-04-12,38.98395538330078
1054,1054,2023-04-13,38.916107177734375
1055,1055,2023-04-14,38.315895080566406
1056,1056,2023-04-17,38.862422943115234
1057,1057,2023-04-18,38.79410934448242
1058,1058,2023-04-19,38.872188568115234
1059,1059,2023-04-20,38.94050598144531
1060,1060,2023-04-21,38.89170455932617
1061,1061,2023-04-24,38.74531555175781
1062,1062,2023-04-25,39.05762100219727
1063,1063,2023-04-26,38.8819465637207
1064,1064,2023-04-27,39.43824005126953
1065,1065,2023-04-28,39.4675178527832
1066,1066,2023-05-01,39.652950286865234
1067,1067,2023-05-02,39.243045806884766
1068,1068,2023-05-03,39.652950286865234
1069,1069,2023-05-04,39.92621612548828
1070,1070,2023-05-05,40.2092399597168
1071,1071,2023-05-08,39.66271209716797
1072,1072,2023-05-09,39.19425201416016
1073,1073,2023-05-10,39.16497421264648
1074,1074,2023-05-11,39.32112884521485
1075,1075,2023-05-12,39.2723274230957
1076,1076,2023-05-15,38.667236328125
1077,1077,2023-05-16,38.09142303466797
1078,1078,2023-05-17,38.40372848510742
1079,1079,2023-05-18,38.32565689086914
1080,1080,2023-05-19,38.39397430419922
1081,1081,2023-05-22,37.95479202270508
1082,1082,2023-05-23,38.15974044799805
1083,1083,2023-05-24,37.95479202270508
1084,1084,2023-05-25,37.3204231262207
1085,1085,2023-05-26,37.54489135742188
1086,1086,2023-05-30,37.40826034545898
1087,1087,2023-05-31,37.33018112182617
1088,1088,2023-06-01,39.2332878112793
1089,1089,2023-06-02,39.789581298828125
1090,1090,2023-06-05,39.58463287353516
1091,1091,2023-06-06,39.45775985717773
1092,1092,2023-06-07,39.399200439453125
1093,1093,2023-06-08,39.652950286865234
1094,1094,2023-06-09,39.88718032836914
1095,1095,2023-06-12,39.896934509277344
1096,1096,2023-06-13,39.848140716552734
1097,1097,2023-06-14,40.25804138183594
1098,1098,2023-06-15,40.30683517456055
1099,1099,2023-06-16,40.27755737304688
1100,1100,2023-06-20,39.79934310913086
1101,1101,2023-06-21,39.70174789428711
1102,1102,2023-06-22,39.63343048095703
1103,1103,2023-06-23,39.49679946899414
1104,1104,2023-06-26,39.79934310913086
1105,1105,2023-06-27,39.51631927490234
1106,1106,2023-06-28,38.48180389404297
1107,1107,2023-06-29,38.90147018432617
1108,1108,2023-06-30,39.252811431884766
1109,1109,2023-07-03,39.6431884765625
1110,1110,2023-07-05,39.19425201416016
1111,1111,2023-07-06,38.85266876220703
1112,1112,2023-07-07,38.40372848510742
1113,1113,2023-07-10,38.14022445678711
1114,1114,2023-07-11,38.26709365844727
1115,1115,2023-07-12,38.20854187011719
1116,1116,2023-07-13,38.80387115478516
1117,1117,2023-07-14,39.437744140625
1118,1118,2023-07-17,38.71051025390625
1119,1119,2023-07-18,38.65155029296875
1120,1120,2023-07-19,38.87757873535156
1121,1121,2023-07-20,39.51636505126953
1122,1122,2023-07-21,39.44757080078125
1123,1123,2023-07-24,39.82101821899414
1124,1124,2023-07-25,39.93894958496094
1125,1125,2023-07-26,40.10601806640625
1126,1126,2023-07-27,39.92912292480469
1127,1127,2023-07-28,40.33204650878906
1128,1128,2023-07-31,40.17480850219727
1129,1129,2023-08-01,39.88980865478516
1130,1130,2023-08-02,40.67601013183594
1131,1131,2023-08-03,40.115840911865234
1132,1132,2023-08-04,39.84067535400391
1133,1133,2023-08-07,40.0568733215332
1134,1134,2023-08-08,39.44757080078125
1135,1135,2023-08-09,40.00774002075195
1136,1136,2023-08-10,40.08636093139648
1137,1137,2023-08-11,40.88238525390625
1138,1138,2023-08-14,40.16497802734375
1139,1139,2023-08-15,39.54585266113281
1140,1140,2023-08-16,39.37878036499024
1141,1141,2023-08-17,38.720340728759766
1142,1142,2023-08-18,38.61223602294922
1143,1143,2023-08-21,38.26827239990234
1144,1144,2023-08-22,38.27810287475586
1145,1145,2023-08-23,37.80638122558594
1146,1146,2023-08-24,38.24861526489258
1147,1147,2023-08-25,38.70068359375
1148,1148,2023-08-28,39.054473876953125
1149,1149,2023-08-29,39.123268127441406
1150,1150,2023-08-30,38.975852966308594
1151,1151,2023-08-31,37.924312591552734
1152,1152,2023-09-01,37.73759078979492
1153,1153,2023-09-05,37.00053024291992
1154,1154,2023-09-06,36.60742950439453
1155,1155,2023-09-07,36.34208297729492
1156,1156,2023-09-08,36.47966766357422
1157,1157,2023-09-11,36.71553039550781
1158,1158,2023-09-12,36.75484085083008
1159,1159,2023-09-13,36.90224838256836
1160,1160,2023-09-14,37.74741744995117
1161,1161,2023-09-15,37.58034896850586
1162,1162,2023-09-18,37.56069564819336
1163,1163,2023-09-19,37.76707077026367
1164,1164,2023-09-20,38.1208610534668
1165,1165,2023-09-21,38.65155029296875
1166,1166,2023-09-22,38.23878860473633
1167,1167,2023-09-25,38.25844955444336
1168,1168,2023-09-26,38.1798210144043
1169,1169,2023-09-27,37.66880035400391
1170,1170,2023-09-28,37.37397003173828
1171,1171,2023-09-29,37.37397003173828
1172,1172,2023-10-02,36.89242172241211
1173,1173,2023-10-03,37.04966354370117
1174,1174,2023-10-04,37.44276428222656
1175,1175,2023-10-05,36.7056999206543
1176,1176,2023-10-06,36.23398208618164
1177,1177,2023-10-09,35.42812728881836
1178,1178,2023-10-10,36.17501831054688
1179,1179,2023-10-11,35.605018615722656
1180,1180,2023-10-12,32.10643005371094
1181,1181,2023-10-13,31.734773635864254
1182,1182,2023-10-16,31.833881378173828
1183,1183,2023-10-17,32.121299743652344
1184,1184,2023-10-18,31.57619857788086
1185,1185,2023-10-19,31.53655433654785
1186,1186,2023-10-20,31.140117645263672
1187,1187,2023-10-23,30.684213638305664
1188,1188,2023-10-24,30.684213638305664
1189,1189,2023-10-25,31.833881378173828
1190,1190,2023-10-26,31.754594802856445
1191,1191,2023-10-27,31.11038398742676
1192,1192,2023-10-30,31.774417877197266
1193,1193,2023-10-31,32.26005172729492
1194,1194,2023-11-01,32.151031494140625
1195,1195,2023-11-02,32.88444137573242
1196,1196,2023-11-03,32.57719802856445
1197,1197,2023-11-06,32.24022674560547
1198,1198,2023-11-07,32.2996940612793
1199,1199,2023-11-08,32.180763244628906
1200,1200,2023-11-09,32.22040557861328
1201,1201,2023-11-10,32.21049499511719
1202,1202,2023-11-13,32.14112091064453
1203,1203,2023-11-14,32.62675476074219
1204,1204,2023-11-15,32.448360443115234
1205,1205,2023-11-16,32.36907196044922
1206,1206,2023-11-17,32.23031997680664
1207,1207,2023-11-20,31.90325736999512
1208,1208,2023-11-21,32.16094207763672
1209,1209,2023-11-22,32.2996940612793
1210,1210,2023-11-24,32.42853927612305
1211,1211,2023-11-27,31.67530632019043
1212,1212,2023-11-28,31.66539764404297
1213,1213,2023-11-29,30.19857788085937
1214,1214,2023-11-30,30.3175106048584
1215,1215,2023-12-01,31.04100799560547
1216,1216,2023-12-04,31.45726585388184
1217,1217,2023-12-05,31.060829162597656
1218,1218,2023-12-06,31.615840911865234
1219,1219,2023-12-07,31.56628799438477
1220,1220,2023-12-08,31.100473403930664
1221,1221,2023-12-11,31.42753219604492
1222,1222,2023-12-12,31.377979278564453
1223,1223,2023-12-13,32.408714294433594
1224,1224,2023-12-14,31.63566398620605
1225,1225,2023-12-15,30.803146362304688
1226,1226,2023-12-18,31.32842445373535
1227,1227,2023-12-19,31.447355270385746
1228,1228,2023-12-20,31.15002822875977
1229,1229,2023-12-21,31.387889862060547
1230,1230,2023-12-22,31.477088928222656
1231,1231,2023-12-26,31.526641845703125
1232,1232,2023-12-27,31.526641845703125
1233,1233,2023-12-28,31.65548515319824
1234,1234,2023-12-29,31.82397079467773
1235,1235,2024-01-02,32.5078239440918
1236,1236,2024-01-03,32.30960464477539
1237,1237,2024-01-04,32.032100677490234
1238,1238,2024-01-05,31.87352561950684
1239,1239,2024-01-08,31.794239044189453
1240,1240,2024-01-09,31.942901611328125
1241,1241,2024-01-10,31.60593032836914
1242,1242,2024-01-11,31.48699951171875
1243,1243,2024-01-12,31.809999465942383
1244,1244,2024-01-16,31.31999969482422
1245,1245,2024-01-17,31.209999084472656
1246,1246,2024-01-18,31.07999992370605
1247,1247,2024-01-19,30.63999938964844
1248,1248,2024-01-22,30.350000381469727
1249,1249,2024-01-23,30.71999931335449
1250,1250,2024-01-24,30.399999618530277
1251,1251,2024-01-25,30.420000076293945
1252,1252,2024-01-26,30.989999771118164
1253,1253,2024-01-29,30.56999969482422
1254,1254,2024-01-30,30.68000030517578
1255,1255,2024-01-31,30.3700008392334
1256,1256,2024-02-01,30.86000061035156
1257,1257,2024-02-02,30.600000381469727
1258,1258,2024-02-05,30.25
