,Unnamed: 0,Date,RMD
736,736,2022-01-05,240.4908142089844
737,737,2022-01-06,237.60183715820312
738,738,2022-01-07,233.1111602783203
739,739,2022-01-10,233.22911071777344
740,740,2022-01-11,234.2313995361328
741,741,2022-01-12,239.9307098388672
742,742,2022-01-13,247.3299560546875
743,743,2022-01-14,247.78196716308597
744,744,2022-01-18,236.5111083984375
745,745,2022-01-19,237.19895935058597
746,746,2022-01-20,233.82850646972656
747,747,2022-01-21,231.0771331787109
748,748,2022-01-24,234.3787841796875
749,749,2022-01-25,228.13902282714844
750,750,2022-01-26,227.0286407470703
751,751,2022-01-27,220.9854736328125
752,752,2022-01-28,212.36770629882807
753,753,2022-01-31,224.63101196289065
754,754,2022-02-01,228.1292266845703
755,755,2022-02-02,233.0817108154297
756,756,2022-02-03,232.8950042724609
757,757,2022-02-04,234.8602752685547
758,758,2022-02-07,233.42562866210935
759,759,2022-02-08,236.8648834228516
760,760,2022-02-09,242.6233062744141
761,761,2022-02-10,240.52667236328125
762,762,2022-02-11,240.10337829589844
763,763,2022-02-14,229.96453857421875
764,764,2022-02-15,231.56903076171875
765,765,2022-02-16,233.85275268554688
766,766,2022-02-17,230.5748443603516
767,767,2022-02-18,228.1040954589844
768,768,2022-02-22,229.6200256347656
769,769,2022-02-23,229.5806427001953
770,770,2022-02-24,234.05946350097656
771,771,2022-02-25,241.5503845214844
772,772,2022-02-28,242.88909912109372
773,773,2022-03-01,247.22023010253903
774,774,2022-03-02,245.71417236328125
775,775,2022-03-03,245.99966430664065
776,776,2022-03-04,250.61627197265625
777,777,2022-03-07,243.4108123779297
778,778,2022-03-08,235.11273193359372
779,779,2022-03-09,241.3928680419922
780,780,2022-03-10,238.8237152099609
781,781,2022-03-11,234.34494018554688
782,782,2022-03-14,232.8782501220703
783,783,2022-03-15,240.48727416992188
784,784,2022-03-16,251.3643798828125
785,785,2022-03-17,255.16400146484372
786,786,2022-03-18,257.3787536621094
787,787,2022-03-21,252.92950439453125
788,788,2022-03-22,251.0592193603516
789,789,2022-03-23,229.354248046875
790,790,2022-03-24,237.59327697753903
791,791,2022-03-25,236.56956481933597
792,792,2022-03-28,238.68588256835935
793,793,2022-03-29,243.3517608642578
794,794,2022-03-30,245.1137542724609
795,795,2022-03-31,238.71543884277344
796,796,2022-04-01,242.58395385742188
797,797,2022-04-04,241.8653717041016
798,798,2022-04-05,241.6389617919922
799,799,2022-04-06,243.420654296875
800,800,2022-04-07,248.1356964111328
801,801,2022-04-08,245.42874145507807
802,802,2022-04-11,238.36106872558597
803,803,2022-04-12,233.6558532714844
804,804,2022-04-13,232.89791870117188
805,805,2022-04-14,230.54530334472656
806,806,2022-04-18,228.3600616455078
807,807,2022-04-19,235.6737823486328
808,808,2022-04-20,241.2058563232422
809,809,2022-04-21,235.2603454589844
810,810,2022-04-22,223.8517303466797
811,811,2022-04-25,222.41456604003903
812,812,2022-04-26,213.2699279785156
813,813,2022-04-27,211.36029052734372
814,814,2022-04-28,210.1692047119141
815,815,2022-04-29,196.841064453125
816,816,2022-05-02,196.64422607421875
817,817,2022-05-03,193.3466033935547
818,818,2022-05-04,202.0286102294922
819,819,2022-05-05,200.54222106933597
820,820,2022-05-06,198.88851928710935
821,821,2022-05-09,189.7242126464844
822,822,2022-05-10,192.16539001464844
823,823,2022-05-11,188.8705596923828
824,824,2022-05-12,189.7090759277344
825,825,2022-05-13,194.1975250244141
826,826,2022-05-16,194.24685668945312
827,827,2022-05-17,195.15440368652344
828,828,2022-05-18,188.82125854492188
829,829,2022-05-19,194.9176483154297
830,830,2022-05-20,194.98670959472656
831,831,2022-05-23,195.7759246826172
832,832,2022-05-24,192.87567138671875
833,833,2022-05-25,192.75726318359372
834,834,2022-05-26,199.3271942138672
835,835,2022-05-27,205.48280334472656
836,836,2022-05-31,200.70828247070312
837,837,2022-06-01,199.9683990478516
838,838,2022-06-02,208.40277099609372
839,839,2022-06-03,205.4926605224609
840,840,2022-06-06,207.99832153320312
841,841,2022-06-07,211.59896850585935
842,842,2022-06-08,209.39913940429688
843,843,2022-06-09,205.7886199951172
844,844,2022-06-10,205.68995666503903
845,845,2022-06-13,199.6527404785156
846,846,2022-06-14,199.2778778076172
847,847,2022-06-15,200.53070068359372
848,848,2022-06-16,193.57606506347656
849,849,2022-06-17,194.89791870117188
850,850,2022-06-21,198.7846221923828
851,851,2022-06-22,200.2248992919922
852,852,2022-06-23,204.68377685546875
853,853,2022-06-24,208.63954162597656
854,854,2022-06-27,209.744384765625
855,855,2022-06-28,208.4126434326172
856,856,2022-06-29,210.0304718017578
857,857,2022-06-30,206.79481506347656
858,858,2022-07-01,212.80245971679688
859,859,2022-07-05,213.5028381347656
860,860,2022-07-06,214.3512115478516
861,861,2022-07-07,217.30078125
862,862,2022-07-08,214.7260589599609
863,863,2022-07-11,213.93690490722656
864,864,2022-07-12,212.86163330078125
865,865,2022-07-13,215.2982482910156
866,866,2022-07-14,218.91860961914065
867,867,2022-07-15,222.4501800537109
868,868,2022-07-18,215.80133056640625
869,869,2022-07-19,221.72018432617188
870,870,2022-07-20,223.8312530517578
871,871,2022-07-21,229.75997924804688
872,872,2022-07-22,228.61566162109372
873,873,2022-07-25,232.82791137695312
874,874,2022-07-26,234.93896484375
875,875,2022-07-27,236.9119415283203
876,876,2022-07-28,239.78256225585935
877,877,2022-07-29,237.2670745849609
878,878,2022-08-01,235.96487426757807
879,879,2022-08-02,236.07339477539065
880,880,2022-08-03,236.3594970703125
881,881,2022-08-04,235.4716644287109
882,882,2022-08-05,238.52972412109372
883,883,2022-08-08,233.42965698242188
884,884,2022-08-09,233.5776214599609
885,885,2022-08-10,240.28564453125
886,886,2022-08-11,237.59259033203125
887,887,2022-08-12,236.7442169189453
888,888,2022-08-15,233.90316772460935
889,889,2022-08-16,232.9068298339844
890,890,2022-08-17,233.64805603027344
891,891,2022-08-18,233.2428436279297
892,892,2022-08-19,230.76217651367188
893,893,2022-08-22,226.680419921875
894,894,2022-08-23,222.0550842285156
895,895,2022-08-24,221.10630798339844
896,896,2022-08-25,226.5519256591797
897,897,2022-08-26,218.5663299560547
898,898,2022-08-29,218.0524139404297
899,899,2022-08-30,216.87632751464844
900,900,2022-08-31,217.35069274902344
901,901,2022-09-01,216.9158477783203
902,902,2022-09-02,213.45672607421875
903,903,2022-09-06,218.08204650878903
904,904,2022-09-07,228.5878753662109
905,905,2022-09-08,230.3470916748047
906,906,2022-09-09,233.27249145507807
907,907,2022-09-12,235.22933959960935
908,908,2022-09-13,231.89874267578125
909,909,2022-09-14,230.4755706787109
910,910,2022-09-15,223.31024169921875
911,911,2022-09-16,220.4639129638672
912,912,2022-09-19,221.63999938964844
913,913,2022-09-20,217.62744140625
914,914,2022-09-21,215.0479278564453
915,915,2022-09-22,211.1934967041016
916,916,2022-09-23,212.00390625
917,917,2022-09-26,212.5870056152344
918,918,2022-09-27,209.8394927978516
919,919,2022-09-28,216.19436645507807
920,920,2022-09-29,215.90777587890625
921,921,2022-09-30,215.7496490478516
922,922,2022-10-03,221.630126953125
923,923,2022-10-04,226.0577850341797
924,924,2022-10-05,229.0523834228516
925,925,2022-10-06,227.16470336914065
926,926,2022-10-07,219.8116149902344
927,927,2022-10-10,216.61935424804688
928,928,2022-10-11,212.48817443847656
929,929,2022-10-12,207.6750946044922
930,930,2022-10-13,212.27073669433597
931,931,2022-10-14,209.27615356445312
932,932,2022-10-17,212.48817443847656
933,933,2022-10-18,216.34262084960935
934,934,2022-10-19,212.78469848632807
935,935,2022-10-20,214.87991333007807
936,936,2022-10-21,219.68313598632807
937,937,2022-10-24,222.99400329589844
938,938,2022-10-25,227.2931671142578
939,939,2022-10-26,231.23655700683597
940,940,2022-10-27,229.57620239257807
941,941,2022-10-28,216.17462158203125
942,942,2022-10-31,221.07666015625
943,943,2022-11-01,218.28961181640625
944,944,2022-11-02,215.45314025878903
945,945,2022-11-03,206.49899291992188
946,946,2022-11-04,208.42620849609372
947,947,2022-11-07,210.1557464599609
948,948,2022-11-08,211.0155792236328
949,949,2022-11-09,209.9163055419922
950,950,2022-11-10,223.00881958007807
951,951,2022-11-11,220.87954711914065
952,952,2022-11-14,218.7502899169922
953,953,2022-11-15,221.47378540039065
954,954,2022-11-16,222.4146270751953
955,955,2022-11-17,216.8686065673828
956,956,2022-11-18,222.23635864257807
957,957,2022-11-21,223.0385284423828
958,958,2022-11-22,227.4456329345703
959,959,2022-11-23,227.1287078857422
960,960,2022-11-25,227.7031097412109
961,961,2022-11-28,223.36534118652344
962,962,2022-11-29,221.0479278564453
963,963,2022-11-30,227.9804229736328
964,964,2022-12-01,227.1287078857422
965,965,2022-12-02,230.6543884277344
966,966,2022-12-05,217.23504638671875
967,967,2022-12-06,215.63064575195312
968,968,2022-12-07,220.03775024414065
969,969,2022-12-08,220.3546600341797
970,970,2022-12-09,217.5618438720703
971,971,2022-12-12,218.77008056640625
972,972,2022-12-13,221.5430908203125
973,973,2022-12-14,218.73048400878903
974,974,2022-12-15,212.96658325195312
975,975,2022-12-16,207.77713012695312
976,976,2022-12-19,207.1333770751953
977,977,2022-12-20,206.89569091796875
978,978,2022-12-21,208.1138458251953
979,979,2022-12-22,207.12347412109372
980,980,2022-12-23,206.3114013671875
981,981,2022-12-27,204.8951873779297
982,982,2022-12-28,203.78599548339844
983,983,2022-12-29,207.35125732421875
984,984,2022-12-30,206.12322998046875
985,985,2023-01-03,207.09376525878903
986,986,2023-01-04,208.86651611328125
987,987,2023-01-05,203.0927276611328
988,988,2023-01-06,206.8759002685547
989,989,2023-01-09,207.66818237304688
990,990,2023-01-10,210.62933349609372
991,991,2023-01-11,212.4615020751953
992,992,2023-01-12,211.9366149902344
993,993,2023-01-13,215.99708557128903
994,994,2023-01-17,223.20689392089844
995,995,2023-01-18,223.7912139892578
996,996,2023-01-19,227.089111328125
997,997,2023-01-20,232.46673583984372
998,998,2023-01-23,234.24937438964844
999,999,2023-01-24,231.367431640625
1000,1000,2023-01-25,228.93116760253903
1001,1001,2023-01-26,229.93142700195312
1002,1002,2023-01-27,222.42449951171875
1003,1003,2023-01-30,220.5626373291016
1004,1004,2023-01-31,226.1680603027344
1005,1005,2023-02-01,226.81179809570312
1006,1006,2023-02-02,224.42503356933597
1007,1007,2023-02-03,222.43443298339844
1008,1008,2023-02-06,219.32470703125
1009,1009,2023-02-07,222.28585815429688
1010,1010,2023-02-08,219.2593536376953
1011,1011,2023-02-09,213.454345703125
1012,1012,2023-02-10,211.48959350585935
1013,1013,2023-02-13,213.5535888671875
1014,1014,2023-02-14,212.2735290527344
1015,1015,2023-02-15,213.2261505126953
1016,1016,2023-02-16,212.2635955810547
1017,1017,2023-02-17,214.4764404296875
1018,1018,2023-02-21,213.623046875
1019,1019,2023-02-22,212.34300231933597
1020,1020,2023-02-23,213.3451995849609
1021,1021,2023-02-24,209.90191650390625
1022,1022,2023-02-27,210.25914001464844
1023,1023,2023-02-28,211.3606109619141
1024,1024,2023-03-01,212.46206665039065
1025,1025,2023-03-02,214.01995849609372
1026,1026,2023-03-03,218.11817932128903
1027,1027,2023-03-06,217.47320556640625
1028,1028,2023-03-07,213.37496948242188
1029,1029,2023-03-08,212.97805786132807
1030,1030,2023-03-09,210.48736572265625
1031,1031,2023-03-10,204.2755584716797
1032,1032,2023-03-13,204.7320251464844
1033,1033,2023-03-14,206.94485473632807
1034,1034,2023-03-15,206.38917541503903
1035,1035,2023-03-16,209.65383911132807
1036,1036,2023-03-17,205.50601196289065
1037,1037,2023-03-20,209.04852294921875
1038,1038,2023-03-21,212.2238922119141
1039,1039,2023-03-22,209.1576995849609
1040,1040,2023-03-23,208.9691467285156
1041,1041,2023-03-24,210.9438323974609
1042,1042,2023-03-27,214.15890502929688
1043,1043,2023-03-28,211.44989013671875
1044,1044,2023-03-29,211.8766021728516
1045,1045,2023-03-30,214.28790283203125
1046,1046,2023-03-31,217.30450439453125
1047,1047,2023-04-03,217.48309326171875
1048,1048,2023-04-04,218.5448760986328
1049,1049,2023-04-05,219.44786071777344
1050,1050,2023-04-06,220.1424865722656
1051,1051,2023-04-10,220.4302520751953
1052,1052,2023-04-11,221.45233154296875
1053,1053,2023-04-12,220.46994018554688
1054,1054,2023-04-13,224.8063201904297
1055,1055,2023-04-14,222.8316192626953
1056,1056,2023-04-17,223.7147674560547
1057,1057,2023-04-18,221.1744842529297
1058,1058,2023-04-19,220.6584625244141
1059,1059,2023-04-20,223.1194000244141
1060,1060,2023-04-21,226.31460571289065
1061,1061,2023-04-24,227.72369384765625
1062,1062,2023-04-25,224.8658447265625
1063,1063,2023-04-26,222.19656372070312
1064,1064,2023-04-27,223.56593322753903
1065,1065,2023-04-28,239.10540771484372
1066,1066,2023-05-01,232.62567138671875
1067,1067,2023-05-02,234.12405395507807
1068,1068,2023-05-03,234.97743225097656
1069,1069,2023-05-04,230.30368041992188
1070,1070,2023-05-05,229.86705017089844
1071,1071,2023-05-08,230.9089813232422
1072,1072,2023-05-09,229.35107421875
1073,1073,2023-05-10,232.14474487304688
1074,1074,2023-05-11,234.74954223632807
1075,1075,2023-05-12,232.14474487304688
1076,1076,2023-05-15,231.140625
1077,1077,2023-05-16,227.4024353027344
1078,1078,2023-05-17,222.67007446289065
1079,1079,2023-05-18,222.9086761474609
1080,1080,2023-05-19,223.20692443847656
1081,1081,2023-05-22,224.15142822265625
1082,1082,2023-05-23,221.25831604003903
1083,1083,2023-05-24,219.12078857421875
1084,1084,2023-05-25,215.710693359375
1085,1085,2023-05-26,214.1895751953125
1086,1086,2023-05-30,208.76126098632807
1087,1087,2023-05-31,209.56655883789065
1088,1088,2023-06-01,217.42071533203125
1089,1089,2023-06-02,219.35940551757807
1090,1090,2023-06-05,220.830810546875
1091,1091,2023-06-06,220.7015686035156
1092,1092,2023-06-07,213.5234832763672
1093,1093,2023-06-08,213.6825256347656
1094,1094,2023-06-09,212.2906646728516
1095,1095,2023-06-12,213.4538726806641
1096,1096,2023-06-13,213.5234832763672
1097,1097,2023-06-14,215.3826141357422
1098,1098,2023-06-15,217.7090301513672
1099,1099,2023-06-16,217.7686767578125
1100,1100,2023-06-20,215.55162048339844
1101,1101,2023-06-21,215.49197387695312
1102,1102,2023-06-22,215.2633056640625
1103,1103,2023-06-23,214.02056884765625
1104,1104,2023-06-26,213.24508666992188
1105,1105,2023-06-27,212.85736083984372
1106,1106,2023-06-28,213.43397521972656
1107,1107,2023-06-29,214.97499084472656
1108,1108,2023-06-30,217.23182678222656
1109,1109,2023-07-03,213.40415954589844
1110,1110,2023-07-05,215.18377685546875
1111,1111,2023-07-06,213.7521209716797
1112,1112,2023-07-07,214.5474853515625
1113,1113,2023-07-10,215.352783203125
1114,1114,2023-07-11,215.65106201171875
1115,1115,2023-07-12,215.6212310791016
1116,1116,2023-07-13,217.42071533203125
1117,1117,2023-07-14,221.0594787597656
1118,1118,2023-07-17,219.48863220214844
1119,1119,2023-07-18,219.83660888671875
1120,1120,2023-07-19,216.7844390869141
1121,1121,2023-07-20,218.0172271728516
1122,1122,2023-07-21,218.6634521484375
1123,1123,2023-07-24,216.893798828125
1124,1124,2023-07-25,218.7131805419922
1125,1125,2023-07-26,220.34364318847656
1126,1126,2023-07-27,220.21441650390625
1127,1127,2023-07-28,221.8747100830078
1128,1128,2023-07-31,221.0594787597656
1129,1129,2023-08-01,224.0420684814453
1130,1130,2023-08-02,220.86062622070312
1131,1131,2023-08-03,218.67340087890625
1132,1132,2023-08-04,178.20962524414062
1133,1133,2023-08-07,185.5865478515625
1134,1134,2023-08-08,178.22952270507812
1135,1135,2023-08-09,175.89315795898438
1136,1136,2023-08-10,176.10194396972656
1137,1137,2023-08-11,178.42835998535156
1138,1138,2023-08-14,179.80035400390625
1139,1139,2023-08-15,182.28582763671875
1140,1140,2023-08-16,173.1551055908203
1141,1141,2023-08-17,164.2735595703125
1142,1142,2023-08-18,165.14077758789062
1143,1143,2023-08-21,165.36007690429688
1144,1144,2023-08-22,162.06065368652344
1145,1145,2023-08-23,161.4824981689453
1146,1146,2023-08-24,159.22972106933594
1147,1147,2023-08-25,160.46575927734375
1148,1148,2023-08-28,161.36288452148438
1149,1149,2023-08-29,163.4063262939453
1150,1150,2023-08-30,163.65553283691406
1151,1151,2023-08-31,159.0802001953125
1152,1152,2023-09-01,158.6814727783203
1153,1153,2023-09-05,153.39840698242188
1154,1154,2023-09-06,152.84019470214844
1155,1155,2023-09-07,150.0192413330078
1156,1156,2023-09-08,147.4773712158203
1157,1157,2023-09-11,151.0260009765625
1158,1158,2023-09-12,148.49412536621094
1159,1159,2023-09-13,145.8725128173828
1160,1160,2023-09-14,147.16836547851562
1161,1161,2023-09-15,144.92555236816406
1162,1162,2023-09-18,145.5834503173828
1163,1163,2023-09-19,143.23098754882812
1164,1164,2023-09-20,140.669189453125
1165,1165,2023-09-21,135.8546142578125
1166,1166,2023-09-22,136.17359924316406
1167,1167,2023-09-25,137.84823608398438
1168,1168,2023-09-26,142.7425537109375
1169,1169,2023-09-27,148.17514038085938
1170,1170,2023-09-28,149.5706787109375
1171,1171,2023-09-29,147.3976287841797
1172,1172,2023-10-02,145.28440856933594
1173,1173,2023-10-03,144.12811279296875
1174,1174,2023-10-04,147.5371856689453
1175,1175,2023-10-05,145.05514526367188
1176,1176,2023-10-06,146.12171936035156
1177,1177,2023-10-09,146.07188415527344
1178,1178,2023-10-10,149.9295196533203
1179,1179,2023-10-11,143.76925659179688
1180,1180,2023-10-12,135.86459350585938
1181,1181,2023-10-13,139.80197143554688
1182,1182,2023-10-16,140.788818359375
1183,1183,2023-10-17,141.38690185546875
1184,1184,2023-10-18,141.97500610351562
1185,1185,2023-10-19,141.83544921875
1186,1186,2023-10-20,143.73936462402344
1187,1187,2023-10-23,146.16160583496094
1188,1188,2023-10-24,141.81553649902344
1189,1189,2023-10-25,140.05117797851562
1190,1190,2023-10-26,138.28683471679688
1191,1191,2023-10-27,134.21986389160156
1192,1192,2023-10-30,137.01092529296875
1193,1193,2023-10-31,140.7688751220703
1194,1194,2023-11-01,146.7098388671875
1195,1195,2023-11-02,149.62051391601562
1196,1196,2023-11-03,152.3218536376953
1197,1197,2023-11-06,153.38844299316406
1198,1198,2023-11-07,149.77999877929688
1199,1199,2023-11-08,148.77999877929688
1200,1200,2023-11-09,143.4199981689453
1201,1201,2023-11-10,143.60000610351562
1202,1202,2023-11-13,142.9199981689453
1203,1203,2023-11-14,147.30999755859375
1204,1204,2023-11-15,152.14999389648438
1205,1205,2023-11-16,148.89999389648438
1206,1206,2023-11-17,148.94000244140625
1207,1207,2023-11-20,151.2100067138672
1208,1208,2023-11-21,152.52000427246094
1209,1209,2023-11-22,152.61000061035156
1210,1210,2023-11-24,153.8800048828125
1211,1211,2023-11-27,152.57000732421875
1212,1212,2023-11-28,155.67999267578125
1213,1213,2023-11-29,158.85000610351562
1214,1214,2023-11-30,157.72999572753906
1215,1215,2023-12-01,159.63999938964844
1216,1216,2023-12-04,161.52999877929688
1217,1217,2023-12-05,160.9499969482422
1218,1218,2023-12-06,164.0
1219,1219,2023-12-07,163.49000549316406
1220,1220,2023-12-08,162.8699951171875
1221,1221,2023-12-11,163.5399932861328
1222,1222,2023-12-12,167.72999572753906
1223,1223,2023-12-13,172.10000610351562
1224,1224,2023-12-14,172.63999938964844
1225,1225,2023-12-15,169.0500030517578
1226,1226,2023-12-18,169.91000366210938
1227,1227,2023-12-19,173.5800018310547
1228,1228,2023-12-20,173.97000122070312
1229,1229,2023-12-21,174.80999755859375
1230,1230,2023-12-22,171.39999389648438
1231,1231,2023-12-26,173.38999938964844
1232,1232,2023-12-27,172.97999572753906
1233,1233,2023-12-28,173.0
1234,1234,2023-12-29,172.02000427246094
1235,1235,2024-01-02,171.77999877929688
1236,1236,2024-01-03,165.7899932861328
1237,1237,2024-01-04,167.5800018310547
1238,1238,2024-01-05,166.82000732421875
1239,1239,2024-01-08,172.77000427246094
1240,1240,2024-01-09,177.8300018310547
1241,1241,2024-01-10,177.2899932861328
1242,1242,2024-01-11,177.88999938964844
1243,1243,2024-01-12,173.89999389648438
1244,1244,2024-01-16,170.2100067138672
1245,1245,2024-01-17,170.7100067138672
1246,1246,2024-01-18,172.75999450683594
1247,1247,2024-01-19,172.5399932861328
1248,1248,2024-01-22,176.82000732421875
1249,1249,2024-01-23,174.97000122070312
1250,1250,2024-01-24,171.77999877929688
1251,1251,2024-01-25,186.3500061035156
1252,1252,2024-01-26,190.1499938964844
1253,1253,2024-01-29,191.22999572753903
1254,1254,2024-01-30,191.3800048828125
1255,1255,2024-01-31,190.1999969482422
1256,1256,2024-02-01,193.66000366210935
1257,1257,2024-02-02,191.8600006103516
1258,1258,2024-02-05,190.75999450683597
