,Unnamed: 0.1,Unnamed: 0,Date,CBOE,CBOE_6m,CBOE_12m
771,771,771,2022-02-25,117.44000244140624,121.22000122070312,122.58999633789062
772,772,772,2022-02-28,117.29000091552734,118.43000030517578,121.3000030517578
773,773,773,2022-03-01,117.1999969482422,118.80999755859376,121.0999984741211
774,774,774,2022-03-02,118.63999938964844,116.47000122070312,120.29000091552734
775,775,775,2022-03-03,117.33999633789062,114.54000091552734,120.58000183105467
776,776,776,2022-03-04,120.5199966430664,117.2699966430664,121.80999755859376
777,777,777,2022-03-07,116.41999816894533,117.44000244140624,121.22000122070312
778,778,778,2022-03-08,113.69000244140624,117.29000091552734,118.43000030517578
779,779,779,2022-03-09,115.08000183105467,117.1999969482422,118.80999755859376
780,780,780,2022-03-10,114.12000274658205,118.63999938964844,116.47000122070312
781,781,781,2022-03-11,114.0,117.33999633789062,114.54000091552734
782,782,782,2022-03-14,113.72000122070312,120.5199966430664,117.2699966430664
783,783,783,2022-03-15,114.33000183105467,116.41999816894533,117.44000244140624
784,784,784,2022-03-16,115.2300033569336,113.69000244140624,117.29000091552734
785,785,785,2022-03-17,117.63999938964844,115.08000183105467,117.1999969482422
786,786,786,2022-03-18,116.8000030517578,114.12000274658205,118.63999938964844
787,787,787,2022-03-21,116.0199966430664,114.0,117.33999633789062
788,788,788,2022-03-22,119.45999908447266,113.72000122070312,120.5199966430664
789,789,789,2022-03-23,115.29000091552734,114.33000183105467,116.41999816894533
790,790,790,2022-03-24,113.6999969482422,115.2300033569336,113.69000244140624
791,791,791,2022-03-25,114.7300033569336,117.63999938964844,115.08000183105467
792,792,792,2022-03-28,112.94000244140624,116.8000030517578,114.12000274658205
793,793,793,2022-03-29,114.77999877929688,116.0199966430664,114.0
794,794,794,2022-03-30,114.69000244140624,119.45999908447266,113.72000122070312
795,795,795,2022-03-31,114.41999816894533,115.29000091552734,114.33000183105467
796,796,796,2022-04-01,116.8499984741211,113.6999969482422,115.2300033569336
797,797,797,2022-04-04,112.91999816894533,114.7300033569336,117.63999938964844
798,798,798,2022-04-05,113.18000030517578,112.94000244140624,116.8000030517578
799,799,799,2022-04-06,114.91999816894533,114.77999877929688,116.0199966430664
800,800,800,2022-04-07,117.94000244140624,114.69000244140624,119.45999908447266
801,801,801,2022-04-08,116.3499984741211,114.41999816894533,115.29000091552734
802,802,802,2022-04-11,116.75,116.8499984741211,113.6999969482422
803,803,803,2022-04-12,117.76000213623048,112.91999816894533,114.7300033569336
804,804,804,2022-04-13,119.5500030517578,113.18000030517578,112.94000244140624
805,805,805,2022-04-14,117.33000183105467,114.91999816894533,114.77999877929688
806,806,806,2022-04-18,116.33999633789062,117.94000244140624,114.69000244140624
807,807,807,2022-04-19,117.77999877929688,116.3499984741211,114.41999816894533
808,808,808,2022-04-20,118.20999908447266,116.75,116.8499984741211
809,809,809,2022-04-21,115.0,117.76000213623048,112.91999816894533
810,810,810,2022-04-22,114.11000061035156,119.5500030517578,113.18000030517578
811,811,811,2022-04-25,115.2699966430664,117.33000183105467,114.91999816894533
812,812,812,2022-04-26,111.55999755859376,116.33999633789062,117.94000244140624
813,813,813,2022-04-27,115.45999908447266,117.77999877929688,116.3499984741211
814,814,814,2022-04-28,115.2699966430664,118.20999908447266,116.75
815,815,815,2022-04-29,112.9800033569336,115.0,117.76000213623048
816,816,816,2022-05-02,111.95999908447266,114.11000061035156,119.5500030517578
817,817,817,2022-05-03,112.3499984741211,115.2699966430664,117.33000183105467
818,818,818,2022-05-04,114.6999969482422,111.55999755859376,116.33999633789062
819,819,819,2022-05-05,111.29000091552734,115.45999908447266,117.77999877929688
820,820,820,2022-05-06,111.25,115.2699966430664,118.20999908447266
821,821,821,2022-05-09,107.19000244140624,112.9800033569336,115.0
822,822,822,2022-05-10,108.23999786376952,111.95999908447266,114.11000061035156
823,823,823,2022-05-11,108.5199966430664,112.3499984741211,115.2699966430664
824,824,824,2022-05-12,107.05999755859376,114.6999969482422,111.55999755859376
825,825,825,2022-05-13,109.37999725341795,111.29000091552734,115.45999908447266
826,826,826,2022-05-16,109.27999877929688,111.25,115.2699966430664
827,827,827,2022-05-17,108.45999908447266,107.19000244140624,112.9800033569336
828,828,828,2022-05-18,104.83999633789062,108.23999786376952,111.95999908447266
829,829,829,2022-05-19,105.55999755859376,108.5199966430664,112.3499984741211
830,830,830,2022-05-20,106.94000244140624,107.05999755859376,114.6999969482422
831,831,831,2022-05-23,107.63999938964844,109.37999725341795,111.29000091552734
832,832,832,2022-05-24,106.9499969482422,109.27999877929688,111.25
833,833,833,2022-05-25,107.72000122070312,108.45999908447266,107.19000244140624
834,834,834,2022-05-26,109.4000015258789,104.83999633789062,108.23999786376952
835,835,835,2022-05-27,111.8499984741211,105.55999755859376,108.5199966430664
836,836,836,2022-05-31,112.30999755859376,106.94000244140624,107.05999755859376
837,837,837,2022-06-01,112.41999816894533,107.63999938964844,109.37999725341795
838,838,838,2022-06-02,115.54000091552734,106.9499969482422,109.27999877929688
839,839,839,2022-06-03,114.0,107.72000122070312,108.45999908447266
840,840,840,2022-06-06,114.9000015258789,109.4000015258789,104.83999633789062
841,841,841,2022-06-07,113.63999938964844,111.8499984741211,105.55999755859376
842,842,842,2022-06-08,113.48999786376952,112.30999755859376,106.94000244140624
843,843,843,2022-06-09,113.62000274658205,112.41999816894533,107.63999938964844
844,844,844,2022-06-10,109.7699966430664,115.54000091552734,106.9499969482422
845,845,845,2022-06-13,108.5199966430664,114.0,107.72000122070312
846,846,846,2022-06-14,107.5199966430664,114.9000015258789,109.4000015258789
847,847,847,2022-06-15,109.72000122070312,113.63999938964844,111.8499984741211
848,848,848,2022-06-16,108.87000274658205,113.48999786376952,112.30999755859376
849,849,849,2022-06-17,109.1500015258789,113.62000274658205,112.41999816894533
850,850,850,2022-06-21,109.69000244140624,109.7699966430664,115.54000091552734
851,851,851,2022-06-22,109.37999725341795,108.5199966430664,114.0
852,852,852,2022-06-23,112.3499984741211,107.5199966430664,114.9000015258789
853,853,853,2022-06-24,114.94000244140624,109.72000122070312,113.63999938964844
854,854,854,2022-06-27,114.52999877929688,108.87000274658205,113.48999786376952
855,855,855,2022-06-28,114.06999969482422,109.1500015258789,113.62000274658205
856,856,856,2022-06-29,113.9000015258789,109.69000244140624,109.7699966430664
857,857,857,2022-06-30,113.19000244140624,109.37999725341795,108.5199966430664
858,858,858,2022-07-01,114.68000030517578,112.3499984741211,107.5199966430664
859,859,859,2022-07-05,117.44000244140624,114.94000244140624,109.72000122070312
860,860,860,2022-07-06,117.7300033569336,114.52999877929688,108.87000274658205
861,861,861,2022-07-07,119.19000244140624,114.06999969482422,109.1500015258789
862,862,862,2022-07-08,118.51000213623048,113.9000015258789,109.69000244140624
863,863,863,2022-07-11,121.27999877929688,113.19000244140624,109.37999725341795
864,864,864,2022-07-12,120.12000274658205,114.68000030517578,112.3499984741211
865,865,865,2022-07-13,118.11000061035156,117.44000244140624,114.94000244140624
866,866,866,2022-07-14,117.93000030517578,117.7300033569336,114.52999877929688
867,867,867,2022-07-15,118.9800033569336,119.19000244140624,114.06999969482422
868,868,868,2022-07-18,118.18000030517578,118.51000213623048,113.9000015258789
869,869,869,2022-07-19,121.86000061035156,121.27999877929688,113.19000244140624
870,870,870,2022-07-20,121.77999877929688,120.12000274658205,114.68000030517578
871,871,871,2022-07-21,124.0,118.11000061035156,117.44000244140624
872,872,872,2022-07-22,123.7300033569336,117.93000030517578,117.7300033569336
873,873,873,2022-07-25,124.75,118.9800033569336,119.19000244140624
874,874,874,2022-07-26,125.08000183105467,118.18000030517578,118.51000213623048
875,875,875,2022-07-27,125.1500015258789,121.86000061035156,121.27999877929688
876,876,876,2022-07-28,125.66999816894533,121.77999877929688,120.12000274658205
877,877,877,2022-07-29,123.37999725341795,124.0,118.11000061035156
878,878,878,2022-08-01,116.52999877929688,123.7300033569336,117.93000030517578
879,879,879,2022-08-02,117.63999938964844,124.75,118.9800033569336
880,880,880,2022-08-03,117.8499984741211,125.08000183105467,118.18000030517578
881,881,881,2022-08-04,119.08999633789062,125.1500015258789,121.86000061035156
882,882,882,2022-08-05,120.4800033569336,125.66999816894533,121.77999877929688
883,883,883,2022-08-08,118.80999755859376,123.37999725341795,124.0
884,884,884,2022-08-09,118.75,116.52999877929688,123.7300033569336
885,885,885,2022-08-10,118.45999908447266,117.63999938964844,124.75
886,886,886,2022-08-11,117.5,117.8499984741211,125.08000183105467
887,887,887,2022-08-12,119.63999938964844,119.08999633789062,125.1500015258789
888,888,888,2022-08-15,119.3499984741211,120.4800033569336,125.66999816894533
889,889,889,2022-08-16,119.91999816894533,118.80999755859376,123.37999725341795
890,890,890,2022-08-17,123.55999755859376,118.75,116.52999877929688
891,891,891,2022-08-18,126.31999969482422,118.45999908447266,117.63999938964844
892,892,892,2022-08-19,123.77999877929688,117.5,117.8499984741211
893,893,893,2022-08-22,123.43000030517578,119.63999938964844,119.08999633789062
894,894,894,2022-08-23,121.95999908447266,119.3499984741211,120.4800033569336
895,895,895,2022-08-24,122.48999786376952,119.91999816894533,118.80999755859376
896,896,896,2022-08-25,123.29000091552734,123.55999755859376,118.75
897,897,897,2022-08-26,120.3499984741211,126.31999969482422,118.45999908447266
898,898,898,2022-08-29,120.33000183105467,123.77999877929688,117.5
899,899,899,2022-08-30,117.77999877929688,123.43000030517578,119.63999938964844
900,900,900,2022-08-31,117.97000122070312,121.95999908447266,119.3499984741211
901,901,901,2022-09-01,121.2300033569336,122.48999786376952,119.91999816894533
902,902,902,2022-09-02,119.80999755859376,123.29000091552734,123.55999755859376
903,903,903,2022-09-06,121.48999786376952,120.3499984741211,126.31999969482422
904,904,904,2022-09-07,123.69000244140624,120.33000183105467,123.77999877929688
905,905,905,2022-09-08,124.11000061035156,117.77999877929688,123.43000030517578
906,906,906,2022-09-09,123.97000122070312,117.97000122070312,121.95999908447266
907,907,907,2022-09-12,123.7300033569336,121.2300033569336,122.48999786376952
908,908,908,2022-09-13,120.93000030517578,119.80999755859376,123.29000091552734
909,909,909,2022-09-14,121.41999816894533,121.48999786376952,120.3499984741211
910,910,910,2022-09-15,119.13999938964844,123.69000244140624,120.33000183105467
911,911,911,2022-09-16,120.5500030517578,124.11000061035156,117.77999877929688
912,912,912,2022-09-19,120.63999938964844,123.97000122070312,117.97000122070312
913,913,913,2022-09-20,119.44000244140624,123.7300033569336,121.2300033569336
914,914,914,2022-09-21,118.06999969482422,120.93000030517578,119.80999755859376
915,915,915,2022-09-22,117.62000274658205,121.41999816894533,121.48999786376952
916,916,916,2022-09-23,116.12999725341795,119.13999938964844,123.69000244140624
917,917,917,2022-09-26,116.41000366210938,120.5500030517578,124.11000061035156
918,918,918,2022-09-27,116.97000122070312,120.63999938964844,123.97000122070312
919,919,919,2022-09-28,118.36000061035156,119.44000244140624,123.7300033569336
920,920,920,2022-09-29,117.7300033569336,118.06999969482422,120.93000030517578
921,921,921,2022-09-30,117.37000274658205,117.62000274658205,121.41999816894533
922,922,922,2022-10-03,118.12999725341795,116.12999725341795,119.13999938964844
923,923,923,2022-10-04,119.97000122070312,116.41000366210938,120.5500030517578
924,924,924,2022-10-05,119.7699966430664,116.97000122070312,120.63999938964844
925,925,925,2022-10-06,121.68000030517578,118.36000061035156,119.44000244140624
926,926,926,2022-10-07,118.94000244140624,117.7300033569336,118.06999969482422
927,927,927,2022-10-10,118.70999908447266,117.37000274658205,117.62000274658205
928,928,928,2022-10-11,118.05999755859376,118.12999725341795,116.12999725341795
929,929,929,2022-10-12,118.13999938964844,119.97000122070312,116.41000366210938
930,930,930,2022-10-13,120.06999969482422,119.7699966430664,116.97000122070312
931,931,931,2022-10-14,116.11000061035156,121.68000030517578,118.36000061035156
932,932,932,2022-10-17,120.1500015258789,118.94000244140624,117.7300033569336
933,933,933,2022-10-18,121.98999786376952,118.70999908447266,117.37000274658205
934,934,934,2022-10-19,119.75,118.05999755859376,118.12999725341795
935,935,935,2022-10-20,118.9800033569336,118.13999938964844,119.97000122070312
936,936,936,2022-10-21,119.87000274658205,120.06999969482422,119.7699966430664
937,937,937,2022-10-24,122.08999633789062,116.11000061035156,121.68000030517578
938,938,938,2022-10-25,124.41000366210938,120.1500015258789,118.94000244140624
939,939,939,2022-10-26,123.95999908447266,121.98999786376952,118.70999908447266
940,940,940,2022-10-27,123.9499969482422,119.75,118.05999755859376
941,941,941,2022-10-28,125.4499969482422,118.9800033569336,118.13999938964844
942,942,942,2022-10-31,124.5,119.87000274658205,120.06999969482422
943,943,943,2022-11-01,127.36000061035156,122.08999633789062,116.11000061035156
944,944,944,2022-11-02,126.0999984741211,124.41000366210938,120.1500015258789
945,945,945,2022-11-03,124.9000015258789,123.95999908447266,121.98999786376952
946,946,946,2022-11-04,128.3000030517578,123.9499969482422,119.75
947,947,947,2022-11-07,127.31999969482422,125.4499969482422,118.9800033569336
948,948,948,2022-11-08,125.76000213623048,124.5,119.87000274658205
949,949,949,2022-11-09,123.26000213623048,127.36000061035156,122.08999633789062
950,950,950,2022-11-10,120.95999908447266,126.0999984741211,124.41000366210938
951,951,951,2022-11-11,115.0999984741211,124.9000015258789,123.95999908447266
952,952,952,2022-11-14,118.62000274658205,128.3000030517578,123.9499969482422
953,953,953,2022-11-15,122.62999725341795,127.31999969482422,125.4499969482422
954,954,954,2022-11-16,122.51000213623048,125.76000213623048,124.5
955,955,955,2022-11-17,123.70999908447266,123.26000213623048,127.36000061035156
956,956,956,2022-11-18,121.51000213623048,120.95999908447266,126.0999984741211
957,957,957,2022-11-21,124.02999877929688,115.0999984741211,124.9000015258789
958,958,958,2022-11-22,125.36000061035156,118.62000274658205,128.3000030517578
959,959,959,2022-11-23,124.83999633789062,122.62999725341795,127.31999969482422
960,960,960,2022-11-25,125.8499984741211,122.51000213623048,125.76000213623048
961,961,961,2022-11-28,124.66999816894533,123.70999908447266,123.26000213623048
962,962,962,2022-11-29,123.25,121.51000213623048,120.95999908447266
963,963,963,2022-11-30,126.83999633789062,124.02999877929688,115.0999984741211
964,964,964,2022-12-01,126.81999969482422,125.36000061035156,118.62000274658205
965,965,965,2022-12-02,128.3300018310547,124.83999633789062,122.62999725341795
966,966,966,2022-12-05,127.23999786376952,125.8499984741211,122.51000213623048
967,967,967,2022-12-06,128.38999938964844,124.66999816894533,123.70999908447266
968,968,968,2022-12-07,128.5,123.25,121.51000213623048
969,969,969,2022-12-08,126.81999969482422,126.83999633789062,124.02999877929688
970,970,970,2022-12-09,124.38999938964844,126.81999969482422,125.36000061035156
971,971,971,2022-12-12,125.69000244140624,128.3300018310547,124.83999633789062
972,972,972,2022-12-13,122.97000122070312,127.23999786376952,125.8499984741211
973,973,973,2022-12-14,121.68000030517578,128.38999938964844,124.66999816894533
974,974,974,2022-12-15,124.13999938964844,128.5,123.25
975,975,975,2022-12-16,124.0199966430664,126.81999969482422,126.83999633789062
976,976,976,2022-12-19,123.26000213623048,124.38999938964844,126.81999969482422
977,977,977,2022-12-20,123.18000030517578,125.69000244140624,128.3300018310547
978,978,978,2022-12-21,126.19000244140624,122.97000122070312,127.23999786376952
979,979,979,2022-12-22,124.26000213623048,121.68000030517578,128.38999938964844
980,980,980,2022-12-23,126.18000030517578,124.13999938964844,128.5
981,981,981,2022-12-27,126.37000274658205,124.0199966430664,126.81999969482422
982,982,982,2022-12-28,126.12000274658205,123.26000213623048,124.38999938964844
983,983,983,2022-12-29,127.18000030517578,123.18000030517578,125.69000244140624
984,984,984,2022-12-30,125.47000122070312,126.19000244140624,122.97000122070312
985,985,985,2023-01-03,126.33000183105467,124.26000213623048,121.68000030517578
986,986,986,2023-01-04,124.47000122070312,126.18000030517578,124.13999938964844
987,987,987,2023-01-05,123.7699966430664,126.37000274658205,124.0199966430664
988,988,988,2023-01-06,123.48999786376952,126.12000274658205,123.26000213623048
989,989,989,2023-01-09,122.18000030517578,127.18000030517578,123.18000030517578
990,990,990,2023-01-10,122.48999786376952,125.47000122070312,126.19000244140624
991,991,991,2023-01-11,123.43000030517578,126.33000183105467,124.26000213623048
992,992,992,2023-01-12,123.7699966430664,124.47000122070312,126.18000030517578
993,993,993,2023-01-13,124.48999786376952,123.7699966430664,126.37000274658205
994,994,994,2023-01-17,123.62000274658205,123.48999786376952,126.12000274658205
995,995,995,2023-01-18,122.58000183105467,122.18000030517578,127.18000030517578
996,996,996,2023-01-19,122.29000091552734,122.48999786376952,125.47000122070312
997,997,997,2023-01-20,122.3000030517578,123.43000030517578,126.33000183105467
998,998,998,2023-01-23,123.02999877929688,123.7699966430664,124.47000122070312
999,999,999,2023-01-24,121.56999969482422,124.48999786376952,123.7699966430664
1000,1000,1000,2023-01-25,122.38999938964844,123.62000274658205,123.48999786376952
1001,1001,1001,2023-01-26,123.33000183105467,122.58000183105467,122.18000030517578
1002,1002,1002,2023-01-27,122.0999984741211,122.29000091552734,122.48999786376952
1003,1003,1003,2023-01-30,122.6500015258789,122.3000030517578,123.43000030517578
1004,1004,1004,2023-01-31,122.87999725341795,123.02999877929688,123.7699966430664
1005,1005,1005,2023-02-01,123.0500030517578,121.56999969482422,124.48999786376952
1006,1006,1006,2023-02-02,120.81999969482422,122.38999938964844,123.62000274658205
1007,1007,1007,2023-02-03,124.26000213623048,123.33000183105467,122.58000183105467
1008,1008,1008,2023-02-06,126.25,122.0999984741211,122.29000091552734
1009,1009,1009,2023-02-07,127.38999938964844,122.6500015258789,122.3000030517578
1010,1010,1010,2023-02-08,126.87999725341795,122.87999725341795,123.02999877929688
1011,1011,1011,2023-02-09,125.63999938964844,123.0500030517578,121.56999969482422
1012,1012,1012,2023-02-10,126.1999969482422,120.81999969482422,122.38999938964844
1013,1013,1013,2023-02-13,128.5800018310547,124.26000213623048,123.33000183105467
1014,1014,1014,2023-02-14,126.5500030517578,126.25,122.0999984741211
1015,1015,1015,2023-02-15,128.5399932861328,127.38999938964844,122.6500015258789
1016,1016,1016,2023-02-16,126.7300033569336,126.87999725341795,122.87999725341795
1017,1017,1017,2023-02-17,129.08999633789062,125.63999938964844,123.0500030517578
1018,1018,1018,2023-02-21,128.4600067138672,126.1999969482422,120.81999969482422
1019,1019,1019,2023-02-22,128.27000427246094,128.5800018310547,124.26000213623048
1020,1020,1020,2023-02-23,128.72999572753906,126.5500030517578,126.25
1021,1021,1021,2023-02-24,129.69000244140625,128.5399932861328,127.38999938964844
1022,1022,1022,2023-02-27,127.58000183105467,126.7300033569336,126.87999725341795
1023,1023,1023,2023-02-28,126.16999816894533,129.08999633789062,125.63999938964844
1024,1024,1024,2023-03-01,126.70999908447266,128.4600067138672,126.1999969482422
1025,1025,1025,2023-03-02,126.18000030517578,128.27000427246094,128.5800018310547
1026,1026,1026,2023-03-03,126.41000366210938,128.72999572753906,126.5500030517578
1027,1027,1027,2023-03-06,125.31999969482422,129.69000244140625,128.5399932861328
1028,1028,1028,2023-03-07,123.48999786376952,127.58000183105467,126.7300033569336
1029,1029,1029,2023-03-08,123.2300033569336,126.16999816894533,129.08999633789062
1030,1030,1030,2023-03-09,121.16999816894533,126.70999908447266,128.4600067138672
1031,1031,1031,2023-03-10,118.6500015258789,126.18000030517578,128.27000427246094
1032,1032,1032,2023-03-13,122.26000213623048,126.41000366210938,128.72999572753906
1033,1033,1033,2023-03-14,124.61000061035156,125.31999969482422,129.69000244140625
1034,1034,1034,2023-03-15,122.25,123.48999786376952,127.58000183105467
1035,1035,1035,2023-03-16,123.9800033569336,123.2300033569336,126.16999816894533
1036,1036,1036,2023-03-17,125.5500030517578,121.16999816894533,126.70999908447266
1037,1037,1037,2023-03-20,125.6500015258789,118.6500015258789,126.18000030517578
1038,1038,1038,2023-03-21,128.3800048828125,122.26000213623048,126.41000366210938
1039,1039,1039,2023-03-22,127.05999755859376,124.61000061035156,125.31999969482422
1040,1040,1040,2023-03-23,127.18000030517578,122.25,123.48999786376952
1041,1041,1041,2023-03-24,129.27999877929688,123.9800033569336,123.2300033569336
1042,1042,1042,2023-03-27,131.4600067138672,125.5500030517578,121.16999816894533
1043,1043,1043,2023-03-28,131.77000427246094,125.6500015258789,118.6500015258789
1044,1044,1044,2023-03-29,132.69000244140625,128.3800048828125,122.26000213623048
1045,1045,1045,2023-03-30,132.30999755859375,127.05999755859376,124.61000061035156
1046,1046,1046,2023-03-31,134.24000549316406,127.18000030517578,122.25
1047,1047,1047,2023-04-03,134.55999755859375,129.27999877929688,123.9800033569336
1048,1048,1048,2023-04-04,135.24000549316406,131.4600067138672,125.5500030517578
1049,1049,1049,2023-04-05,135.6199951171875,131.77000427246094,125.6500015258789
1050,1050,1050,2023-04-06,136.02000427246094,132.69000244140625,128.3800048828125
1051,1051,1051,2023-04-10,133.19000244140625,132.30999755859375,127.05999755859376
1052,1052,1052,2023-04-11,133.9600067138672,134.24000549316406,127.18000030517578
1053,1053,1053,2023-04-12,134.52000427246094,134.55999755859375,129.27999877929688
1054,1054,1054,2023-04-13,135.1699981689453,135.24000549316406,131.4600067138672
1055,1055,1055,2023-04-14,136.75999450683594,135.6199951171875,131.77000427246094
1056,1056,1056,2023-04-17,137.5500030517578,136.02000427246094,132.69000244140625
1057,1057,1057,2023-04-18,137.1999969482422,133.19000244140625,132.30999755859375
1058,1058,1058,2023-04-19,137.97999572753906,133.9600067138672,134.24000549316406
1059,1059,1059,2023-04-20,138.72000122070312,134.52000427246094,134.55999755859375
1060,1060,1060,2023-04-21,139.50999450683594,135.1699981689453,135.24000549316406
1061,1061,1061,2023-04-24,139.72000122070312,136.75999450683594,135.6199951171875
1062,1062,1062,2023-04-25,139.10000610351562,137.5500030517578,136.02000427246094
1063,1063,1063,2023-04-26,137.66000366210938,137.1999969482422,133.19000244140625
1064,1064,1064,2023-04-27,138.1999969482422,137.97999572753906,133.9600067138672
1065,1065,1065,2023-04-28,139.6999969482422,138.72000122070312,134.52000427246094
1066,1066,1066,2023-05-01,138.32000732421875,139.50999450683594,135.1699981689453
1067,1067,1067,2023-05-02,138.72999572753906,139.72000122070312,136.75999450683594
1068,1068,1068,2023-05-03,138.30999755859375,139.10000610351562,137.5500030517578
1069,1069,1069,2023-05-04,137.07000732421875,137.66000366210938,137.1999969482422
1070,1070,1070,2023-05-05,136.5800018310547,138.1999969482422,137.97999572753906
1071,1071,1071,2023-05-08,136.47000122070312,139.6999969482422,138.72000122070312
1072,1072,1072,2023-05-09,136.05999755859375,138.32000732421875,139.50999450683594
1073,1073,1073,2023-05-10,138.4499969482422,138.72999572753906,139.72000122070312
1074,1074,1074,2023-05-11,139.0399932861328,138.30999755859375,139.10000610351562
1075,1075,1075,2023-05-12,138.77999877929688,137.07000732421875,137.66000366210938
1076,1076,1076,2023-05-15,139.02000427246094,136.5800018310547,138.1999969482422
1077,1077,1077,2023-05-16,138.02999877929688,136.47000122070312,139.6999969482422
1078,1078,1078,2023-05-17,136.57000732421875,136.05999755859375,138.32000732421875
1079,1079,1079,2023-05-18,137.25,138.4499969482422,138.72999572753906
1080,1080,1080,2023-05-19,138.97000122070312,139.0399932861328,138.30999755859375
1081,1081,1081,2023-05-22,139.27999877929688,138.77999877929688,137.07000732421875
1082,1082,1082,2023-05-23,135.5500030517578,139.02000427246094,136.5800018310547
1083,1083,1083,2023-05-24,135.52999877929688,138.02999877929688,136.47000122070312
1084,1084,1084,2023-05-25,133.85000610351562,136.57000732421875,136.05999755859375
1085,1085,1085,2023-05-26,133.77000427246094,137.25,138.4499969482422
1086,1086,1086,2023-05-30,132.30999755859375,138.97000122070312,139.0399932861328
1087,1087,1087,2023-05-31,132.4199981689453,139.27999877929688,138.77999877929688
1088,1088,1088,2023-06-01,133.60000610351562,135.5500030517578,139.02000427246094
1089,1089,1089,2023-06-02,135.17999267578125,135.52999877929688,138.02999877929688
1090,1090,1090,2023-06-05,135.05999755859375,133.85000610351562,136.57000732421875
1091,1091,1091,2023-06-06,131.72000122070312,133.77000427246094,137.25
1092,1092,1092,2023-06-07,133.02999877929688,132.30999755859375,138.97000122070312
1093,1093,1093,2023-06-08,135.63999938964844,132.4199981689453,139.27999877929688
1094,1094,1094,2023-06-09,138.42999267578125,133.60000610351562,135.5500030517578
1095,1095,1095,2023-06-12,135.47000122070312,135.17999267578125,135.52999877929688
1096,1096,1096,2023-06-13,135.77000427246094,135.05999755859375,133.85000610351562
1097,1097,1097,2023-06-14,138.80999755859375,131.72000122070312,133.77000427246094
1098,1098,1098,2023-06-15,138.0800018310547,133.02999877929688,132.30999755859375
1099,1099,1099,2023-06-16,137.36000061035156,135.63999938964844,132.4199981689453
1100,1100,1100,2023-06-20,136.8800048828125,138.42999267578125,133.60000610351562
1101,1101,1101,2023-06-21,136.50999450683594,135.47000122070312,135.17999267578125
1102,1102,1102,2023-06-22,137.41000366210938,135.77000427246094,135.05999755859375
1103,1103,1103,2023-06-23,135.3300018310547,138.80999755859375,131.72000122070312
1104,1104,1104,2023-06-26,133.75,138.0800018310547,133.02999877929688
1105,1105,1105,2023-06-27,134.08999633789062,137.36000061035156,135.63999938964844
1106,1106,1106,2023-06-28,134.52000427246094,136.8800048828125,138.42999267578125
1107,1107,1107,2023-06-29,135.75999450683594,136.50999450683594,135.47000122070312
1108,1108,1108,2023-06-30,138.00999450683594,137.41000366210938,135.77000427246094
1109,1109,1109,2023-07-03,137.39999389648438,135.3300018310547,138.80999755859375
1110,1110,1110,2023-07-05,138.07000732421875,133.75,138.0800018310547
1111,1111,1111,2023-07-06,136.89999389648438,134.08999633789062,137.36000061035156
1112,1112,1112,2023-07-07,135.83999633789062,134.52000427246094,136.8800048828125
1113,1113,1113,2023-07-10,136.0,135.75999450683594,136.50999450683594
1114,1114,1114,2023-07-11,137.60000610351562,138.00999450683594,137.41000366210938
1115,1115,1115,2023-07-12,136.4600067138672,137.39999389648438,135.3300018310547
1116,1116,1116,2023-07-13,140.47999572753906,138.07000732421875,133.75
1117,1117,1117,2023-07-14,141.6300048828125,136.89999389648438,134.08999633789062
1118,1118,1118,2023-07-17,141.02999877929688,135.83999633789062,134.52000427246094
1119,1119,1119,2023-07-18,140.19000244140625,136.0,135.75999450683594
1120,1120,1120,2023-07-19,140.19000244140625,137.60000610351562,138.00999450683594
1121,1121,1121,2023-07-20,142.22000122070312,136.4600067138672,137.39999389648438
1122,1122,1122,2023-07-21,143.49000549316406,140.47999572753906,138.07000732421875
1123,1123,1123,2023-07-24,142.30999755859375,141.6300048828125,136.89999389648438
1124,1124,1124,2023-07-25,142.97999572753906,141.02999877929688,135.83999633789062
1125,1125,1125,2023-07-26,143.72000122070312,140.19000244140625,136.0
1126,1126,1126,2023-07-27,141.60000610351562,140.19000244140625,137.60000610351562
1127,1127,1127,2023-07-28,140.36000061035156,142.22000122070312,136.4600067138672
1128,1128,1128,2023-07-31,139.67999267578125,143.49000549316406,140.47999572753906
1129,1129,1129,2023-08-01,139.85000610351562,142.30999755859375,141.6300048828125
1130,1130,1130,2023-08-02,139.80999755859375,142.97999572753906,141.02999877929688
1131,1131,1131,2023-08-03,140.00999450683594,143.72000122070312,140.19000244140625
1132,1132,1132,2023-08-04,145.57000732421875,141.60000610351562,140.19000244140625
1133,1133,1133,2023-08-07,146.2899932861328,140.36000061035156,142.22000122070312
1134,1134,1134,2023-08-08,145.9600067138672,139.67999267578125,143.49000549316406
1135,1135,1135,2023-08-09,146.17999267578125,139.85000610351562,142.30999755859375
1136,1136,1136,2023-08-10,148.36000061035156,139.80999755859375,142.97999572753906
1137,1137,1137,2023-08-11,150.25,140.00999450683594,143.72000122070312
1138,1138,1138,2023-08-14,148.52999877929688,145.57000732421875,141.60000610351562
1139,1139,1139,2023-08-15,149.33999633789062,146.2899932861328,140.36000061035156
1140,1140,1140,2023-08-16,149.99000549316406,145.9600067138672,139.67999267578125
1141,1141,1141,2023-08-17,149.77999877929688,146.17999267578125,139.85000610351562
