,Unnamed: 0,Date,SO
734,734,2022-01-03,62.99943161010742
735,735,2022-01-04,62.99943161010742
736,736,2022-01-05,63.07337951660156
737,737,2022-01-06,62.99943161010742
738,738,2022-01-07,63.43378829956055
739,739,2022-01-10,63.33212661743164
740,740,2022-01-11,62.51887512207031
741,741,2022-01-12,62.6390266418457
742,742,2022-01-13,63.16579055786133
743,743,2022-01-14,63.4522705078125
744,744,2022-01-18,62.85158157348633
745,745,2022-01-19,63.14730453491211
746,746,2022-01-20,62.73143005371094
747,747,2022-01-21,62.66674041748047
748,748,2022-01-24,62.26012802124024
749,749,2022-01-25,62.14922332763672
750,750,2022-01-26,61.93666076660156
751,751,2022-01-27,62.87005615234375
752,752,2022-01-28,63.76649475097656
753,753,2022-01-31,64.21932983398438
754,754,2022-02-01,62.83308792114258
755,755,2022-02-02,63.59089279174805
756,756,2022-02-03,63.99751663208008
757,757,2022-02-04,63.48000717163086
758,758,2022-02-07,62.51887512207031
759,759,2022-02-08,62.74067306518555
760,760,2022-02-09,62.91626739501953
761,761,2022-02-10,60.94782638549805
762,762,2022-02-11,61.72411346435547
763,763,2022-02-14,60.85540008544922
764,764,2022-02-15,60.08835983276367
765,765,2022-02-16,59.949745178222656
766,766,2022-02-17,59.87581634521485
767,767,2022-02-18,59.53969192504883
768,768,2022-02-22,60.02519226074219
769,769,2022-02-23,58.67137908935547
770,770,2022-02-24,58.70872497558594
771,771,2022-02-25,60.725433349609375
772,772,2022-02-28,60.47334671020508
773,773,2022-03-01,59.84779357910156
774,774,2022-03-02,60.286617279052734
775,775,2022-03-03,61.99522399902344
776,776,2022-03-04,63.096946716308594
777,777,2022-03-07,64.63748931884766
778,778,2022-03-08,63.32101058959961
779,779,2022-03-09,62.667457580566406
780,780,2022-03-10,64.0586166381836
781,781,2022-03-11,64.13331604003906
782,782,2022-03-14,64.10530853271484
783,783,2022-03-15,64.10530853271484
784,784,2022-03-16,63.974586486816406
785,785,2022-03-17,63.87187576293945
786,786,2022-03-18,63.51709747314453
787,787,2022-03-21,64.3200454711914
788,788,2022-03-22,64.25469207763672
789,789,2022-03-23,64.22667694091797
790,790,2022-03-24,64.70284271240234
791,791,2022-03-25,66.22471618652344
792,792,2022-03-28,66.29007720947266
793,793,2022-03-29,67.27974700927734
794,794,2022-03-30,67.69055938720703
795,795,2022-03-31,67.69990539550781
796,796,2022-04-01,69.20309448242188
797,797,2022-04-04,68.2694320678711
798,798,2022-04-05,69.41783142089844
799,799,2022-04-06,71.43455505371094
800,800,2022-04-07,70.73431396484375
801,801,2022-04-08,71.4158706665039
802,802,2022-04-11,69.53921508789062
803,803,2022-04-12,70.52888488769531
804,804,2022-04-13,70.36083984375
805,805,2022-04-14,70.94905090332031
806,806,2022-04-18,70.79966735839844
807,807,2022-04-19,71.2104721069336
808,808,2022-04-20,71.42520904541016
809,809,2022-04-21,71.38787078857422
810,810,2022-04-22,70.87435150146484
811,811,2022-04-25,69.99671936035156
812,812,2022-04-26,68.84830474853516
813,813,2022-04-27,68.60556030273438
814,814,2022-04-28,70.56625366210938
815,815,2022-04-29,68.52153778076172
816,816,2022-05-02,68.35347747802734
817,817,2022-05-03,68.2694320678711
818,818,2022-05-04,69.62325286865234
819,819,2022-05-05,69.14707946777344
820,820,2022-05-06,69.71660614013672
821,821,2022-05-09,69.30580139160156
822,822,2022-05-10,68.34413146972656
823,823,2022-05-11,69.0723876953125
824,824,2022-05-12,69.16575622558594
825,825,2022-05-13,69.40132904052734
826,826,2022-05-16,69.96672058105469
827,827,2022-05-17,69.87248992919922
828,828,2022-05-18,69.5615234375
829,829,2022-05-19,69.09980010986328
830,830,2022-05-20,69.17517852783203
831,831,2022-05-23,69.87248992919922
832,832,2022-05-24,71.32365417480469
833,833,2022-05-25,71.32365417480469
834,834,2022-05-26,70.94673156738281
835,835,2022-05-27,71.68173217773438
836,836,2022-05-31,71.29537963867188
837,837,2022-06-01,71.19172668457031
838,838,2022-06-02,71.56864166259766
839,839,2022-06-03,70.91845703125
840,840,2022-06-06,71.00326538085938
841,841,2022-06-07,71.32365417480469
842,842,2022-06-08,70.32481384277344
843,843,2022-06-09,68.6851806640625
844,844,2022-06-10,67.97844696044922
845,845,2022-06-13,64.78400421142578
846,846,2022-06-14,62.92763900756836
847,847,2022-06-15,62.729759216308594
848,848,2022-06-16,62.45648193359375
849,849,2022-06-17,61.61782455444336
850,850,2022-06-21,63.27629852294922
851,851,2022-06-22,63.78514862060547
852,852,2022-06-23,65.2834243774414
853,853,2022-06-24,65.80169677734375
854,854,2022-06-27,66.310546875
855,855,2022-06-28,66.5461196899414
856,856,2022-06-29,66.59323120117188
857,857,2022-06-30,67.19631958007812
858,858,2022-07-01,68.9207534790039
859,859,2022-07-05,66.73458862304688
860,860,2022-07-06,67.34709167480469
861,861,2022-07-07,67.17747497558594
862,862,2022-07-08,67.08324432373047
863,863,2022-07-11,67.6297836303711
864,864,2022-07-12,67.82767486572266
865,865,2022-07-13,67.0926513671875
866,866,2022-07-14,67.71459197998047
867,867,2022-07-15,68.15748596191406
868,868,2022-07-18,67.55439758300781
869,869,2022-07-19,67.6109390258789
870,870,2022-07-20,66.84767150878906
871,871,2022-07-21,66.76285552978516
872,872,2022-07-22,67.78998565673828
873,873,2022-07-25,68.49671173095703
874,874,2022-07-26,69.26940155029297
875,875,2022-07-27,69.0338363647461
876,876,2022-07-28,71.46499633789062
877,877,2022-07-29,72.45443725585938
878,878,2022-08-01,72.25653076171875
879,879,2022-08-02,71.54981231689453
880,880,2022-08-03,72.8030776977539
881,881,2022-08-04,73.47212219238281
882,882,2022-08-05,72.8125
883,883,2022-08-08,72.73712921142578
884,884,2022-08-09,73.73596954345703
885,885,2022-08-10,73.77367401123047
886,886,2022-08-11,73.40616607666016
887,887,2022-08-12,74.26171112060547
888,888,2022-08-15,74.49937438964844
889,889,2022-08-16,75.16478729248047
890,890,2022-08-17,75.33589935302734
891,891,2022-08-18,75.7826919555664
892,892,2022-08-19,76.20096588134766
893,893,2022-08-22,75.20281982421875
894,894,2022-08-23,74.89862823486328
895,895,2022-08-24,74.97466278076172
896,896,2022-08-25,75.21232604980469
897,897,2022-08-26,74.33776092529297
898,898,2022-08-29,74.79405975341797
899,899,2022-08-30,73.7483901977539
900,900,2022-08-31,73.26358032226562
901,901,2022-09-01,74.87960052490234
902,902,2022-09-02,74.02406311035156
903,903,2022-09-06,73.93850708007812
904,904,2022-09-07,75.81120300292969
905,905,2022-09-08,75.48799896240234
906,906,2022-09-09,75.59255981445312
907,907,2022-09-12,76.19145965576172
908,908,2022-09-13,74.36627960205078
909,909,2022-09-14,75.50701141357422
910,910,2022-09-15,73.47270965576172
911,911,2022-09-16,73.43468475341797
912,912,2022-09-19,74.404296875
913,913,2022-09-20,73.40616607666016
914,914,2022-09-21,72.36998748779297
915,915,2022-09-22,72.18938446044922
916,916,2022-09-23,71.28630065917969
917,917,2022-09-26,69.53717803955078
918,918,2022-09-27,68.17780303955078
919,919,2022-09-28,68.93829345703125
920,920,2022-09-29,65.95337677001953
921,921,2022-09-30,64.64152526855469
922,922,2022-10-03,66.28608703613281
923,923,2022-10-04,67.19867706298828
924,924,2022-10-05,65.33548736572266
925,925,2022-10-06,62.483646392822266
926,926,2022-10-07,60.953163146972656
927,927,2022-10-10,60.82958221435547
928,928,2022-10-11,60.49686813354492
929,929,2022-10-12,58.46255874633789
930,930,2022-10-13,60.88661956787109
931,931,2022-10-14,60.373291015625
932,932,2022-10-17,61.10525894165039
933,933,2022-10-18,62.160430908203125
934,934,2022-10-19,61.49501037597656
935,935,2022-10-20,60.36378479003906
936,936,2022-10-21,61.31439208984375
937,937,2022-10-24,61.39994430541992
938,938,2022-10-25,62.47414016723633
939,939,2022-10-26,62.39809036254883
940,940,2022-10-27,61.951297760009766
941,941,2022-10-28,63.063514709472656
942,942,2022-10-31,62.246002197265625
943,943,2022-11-01,62.29351806640625
944,944,2022-11-02,61.59957504272461
945,945,2022-11-03,61.6471061706543
946,946,2022-11-04,61.70415115356445
947,947,2022-11-07,60.23069763183594
948,948,2022-11-08,60.79156112670898
949,949,2022-11-09,60.30674362182617
950,950,2022-11-10,62.46463394165039
951,951,2022-11-11,61.875247955322266
952,952,2022-11-14,61.352420806884766
953,953,2022-11-15,62.6357421875
954,954,2022-11-16,62.578712463378906
955,955,2022-11-17,61.71364974975586
956,956,2022-11-18,62.9913444519043
957,957,2022-11-21,63.14505386352539
958,958,2022-11-22,63.35640335083008
959,959,2022-11-23,63.750282287597656
960,960,2022-11-25,64.27864837646484
961,961,2022-11-28,63.250732421875
962,962,2022-11-29,63.14505386352539
963,963,2022-11-30,64.97993469238281
964,964,2022-12-01,65.05679321289062
965,965,2022-12-02,64.69173431396484
966,966,2022-12-05,64.82624053955078
967,967,2022-12-06,65.78691101074219
968,968,2022-12-07,65.80612182617188
969,969,2022-12-08,65.97903442382812
970,970,2022-12-09,65.67162322998047
971,971,2022-12-12,68.23661804199219
972,972,2022-12-13,68.4095458984375
973,973,2022-12-14,68.31348419189453
974,974,2022-12-15,67.60257720947266
975,975,2022-12-16,66.69954681396484
976,976,2022-12-19,66.19999694824219
977,977,2022-12-20,66.73797607421875
978,978,2022-12-21,67.94842529296875
979,979,2022-12-22,67.97724914550781
980,980,2022-12-23,68.91869354248047
981,981,2022-12-27,69.42784881591797
982,982,2022-12-28,68.83224487304688
983,983,2022-12-29,69.35100555419922
984,984,2022-12-30,68.6016845703125
985,985,2023-01-03,69.0724105834961
986,986,2023-01-04,69.6584243774414
987,987,2023-01-05,67.6121826171875
988,988,2023-01-06,68.81302642822266
989,989,2023-01-09,68.6881332397461
990,990,2023-01-10,68.31348419189453
991,991,2023-01-11,68.74577331542969
992,992,2023-01-12,67.57376098632812
993,993,2023-01-13,67.5545425415039
994,994,2023-01-17,67.295166015625
995,995,2023-01-18,65.05679321289062
996,996,2023-01-19,63.83673477172852
997,997,2023-01-20,64.48039245605469
998,998,2023-01-23,64.2306137084961
999,999,2023-01-24,64.076904296875
1000,1000,2023-01-25,64.6148910522461
1001,1001,2023-01-26,64.86465454101562
1002,1002,2023-01-27,65.32577514648438
1003,1003,2023-01-30,64.7781982421875
1004,1004,2023-01-31,65.01837158203125
1005,1005,2023-02-01,66.15196228027344
1006,1006,2023-02-02,65.9214096069336
1007,1007,2023-02-03,64.62448120117188
1008,1008,2023-02-06,65.22972106933594
1009,1009,2023-02-07,65.07601165771484
1010,1010,2023-02-08,63.83673477172852
1011,1011,2023-02-09,63.193092346191406
1012,1012,2023-02-10,64.24983215332031
1013,1013,2023-02-13,64.489990234375
1014,1014,2023-02-14,64.02887725830078
1015,1015,2023-02-15,64.14414978027344
1016,1016,2023-02-16,63.26993560791016
1017,1017,2023-02-17,64.67744445800781
1018,1018,2023-02-21,63.62909698486328
1019,1019,2023-02-22,63.32818222045898
1020,1020,2023-02-23,62.84283447265625
1021,1021,2023-02-24,62.66810989379883
1022,1022,2023-02-27,62.48368453979492
1023,1023,2023-02-28,61.21207046508789
1024,1024,2023-03-01,60.49375534057617
1025,1025,2023-03-02,61.80419158935547
1026,1026,2023-03-03,62.91078186035156
1027,1027,2023-03-06,63.3184814453125
1028,1028,2023-03-07,62.44485092163086
1029,1029,2023-03-08,62.83313751220703
1030,1030,2023-03-09,62.65840911865234
1031,1031,2023-03-10,62.06628036499024
1032,1032,2023-03-13,63.24081802368164
1033,1033,2023-03-14,64.24064636230469
1034,1034,2023-03-15,65.66755676269531
1035,1035,2023-03-16,66.12379455566406
1036,1036,2023-03-17,65.91024017333984
1037,1037,2023-03-20,66.54119110107422
1038,1038,2023-03-21,65.16279602050781
1039,1039,2023-03-22,64.75511169433594
1040,1040,2023-03-23,64.39595031738281
1041,1041,2023-03-24,66.58000946044922
1042,1042,2023-03-27,66.24027252197266
1043,1043,2023-03-28,66.38587951660156
1044,1044,2023-03-29,67.30803680419922
1045,1045,2023-03-30,67.0362319946289
1046,1046,2023-03-31,67.54100799560547
1047,1047,2023-04-03,66.94888305664062
1048,1048,2023-04-04,67.58953857421875
1049,1049,2023-04-05,69.40473175048828
1050,1050,2023-04-06,70.19100189208984
1051,1051,2023-04-10,69.92890930175781
1052,1052,2023-04-11,69.72506713867188
1053,1053,2023-04-12,70.00657653808594
1054,1054,2023-04-13,70.33660888671875
1055,1055,2023-04-14,69.83184814453125
1056,1056,2023-04-17,70.22012329101562
1057,1057,2023-04-18,70.45308685302734
1058,1058,2023-04-19,70.67634582519531
1059,1059,2023-04-20,70.88019561767578
1060,1060,2023-04-21,71.4529037475586
1061,1061,2023-04-24,71.92855072021484
1062,1062,2023-04-25,71.81207275390625
1063,1063,2023-04-26,70.4627914428711
1064,1064,2023-04-27,71.3558349609375
1065,1065,2023-04-28,71.3946762084961
1066,1066,2023-05-01,71.9188461303711
1067,1067,2023-05-02,71.00639343261719
1068,1068,2023-05-03,71.18112182617188
1069,1069,2023-05-04,72.07415771484375
1070,1070,2023-05-05,72.74393463134766
1071,1071,2023-05-08,72.38478088378906
1072,1072,2023-05-09,72.50126647949219
1073,1073,2023-05-10,73.44284057617188
1074,1074,2023-05-11,72.4624252319336
1075,1075,2023-05-12,71.87450408935547
1076,1076,2023-05-15,70.96321105957031
1077,1077,2023-05-16,69.47379302978516
1078,1078,2023-05-17,69.51298522949219
1079,1079,2023-05-18,69.62077331542969
1080,1080,2023-05-19,69.9735336303711
1081,1081,2023-05-22,69.52277374267578
1082,1082,2023-05-23,69.71875762939453
1083,1083,2023-05-24,69.42478942871094
1084,1084,2023-05-25,68.41551208496094
1085,1085,2023-05-26,68.07255554199219
1086,1086,2023-05-30,68.4253158569336
1087,1087,2023-05-31,68.34691619873047
1088,1088,2023-06-01,67.78839111328125
1089,1089,2023-06-02,68.05294799804688
1090,1090,2023-06-05,68.28813171386719
1091,1091,2023-06-06,67.97456359863281
1092,1092,2023-06-07,68.71926879882812
1093,1093,2023-06-08,69.6501693725586
1094,1094,2023-06-09,69.82654571533203
1095,1095,2023-06-12,69.41498565673828
1096,1096,2023-06-13,69.0328369140625
1097,1097,2023-06-14,69.06224060058594
1098,1098,2023-06-15,69.33660888671875
1099,1099,2023-06-16,70.31649017333984
1100,1100,2023-06-20,68.925048828125
1101,1101,2023-06-21,70.19890594482422
1102,1102,2023-06-22,69.86573791503906
1103,1103,2023-06-23,69.0328369140625
1104,1104,2023-06-26,70.28709411621094
1105,1105,2023-06-27,69.68936920166016
1106,1106,2023-06-28,68.46450805664062
1107,1107,2023-06-29,67.74919128417969
1108,1108,2023-06-30,68.83686065673828
1109,1109,2023-07-03,69.15042877197266
1110,1110,2023-07-05,70.23809051513672
1111,1111,2023-07-06,69.36599731445312
1112,1112,2023-07-07,69.25820922851562
1113,1113,2023-07-10,68.72907257080078
1114,1114,2023-07-11,69.30721282958984
1115,1115,2023-07-12,70.14990234375
1116,1116,2023-07-13,70.04212188720703
1117,1117,2023-07-14,69.94412994384766
1118,1118,2023-07-17,68.76827239990234
1119,1119,2023-07-18,67.7001953125
1120,1120,2023-07-19,68.72907257080078
1121,1121,2023-07-20,69.64036560058594
1122,1122,2023-07-21,71.59033203125
1123,1123,2023-07-24,71.4825439453125
1124,1124,2023-07-25,71.1493911743164
1125,1125,2023-07-26,71.6197280883789
1126,1126,2023-07-27,71.39436340332031
1127,1127,2023-07-28,70.89462280273438
1128,1128,2023-07-31,70.88481903076172
1129,1129,2023-08-01,69.84614562988281
1130,1130,2023-08-02,69.54237365722656
1131,1131,2023-08-03,67.23965454101562
1132,1132,2023-08-04,66.47533416748047
1133,1133,2023-08-07,66.65171813964844
1134,1134,2023-08-08,67.42582702636719
1135,1135,2023-08-09,67.79818725585938
1136,1136,2023-08-10,68.01376342773438
1137,1137,2023-08-11,68.1019515991211
1138,1138,2023-08-14,67.4454345703125
1139,1139,2023-08-15,66.41654968261719
1140,1140,2023-08-16,66.73991394042969
1141,1141,2023-08-17,66.8770980834961
1142,1142,2023-08-18,67.1344985961914
1143,1143,2023-08-21,66.93649291992188
1144,1144,2023-08-22,67.05530548095703
1145,1145,2023-08-23,66.8770980834961
1146,1146,2023-08-24,66.75828552246094
1147,1147,2023-08-25,67.41171264648438
1148,1148,2023-08-28,67.4513168334961
1149,1149,2023-08-29,67.88693237304688
1150,1150,2023-08-30,67.93643951416016
1151,1151,2023-08-31,67.05530548095703
1152,1152,2023-09-01,66.55038452148438
1153,1153,2023-09-05,65.6395492553711
1154,1154,2023-09-06,65.59004211425781
1155,1155,2023-09-07,66.44147491455078
1156,1156,2023-09-08,67.25331115722656
1157,1157,2023-09-11,67.4513168334961
1158,1158,2023-09-12,67.91663360595703
1159,1159,2023-09-13,68.80767059326172
1160,1160,2023-09-14,70.1937255859375
1161,1161,2023-09-15,70.38182830810547
1162,1162,2023-09-18,70.24321746826172
1163,1163,2023-09-19,70.20362854003906
1164,1164,2023-09-20,70.49073028564453
1165,1165,2023-09-21,69.20368194580078
1166,1166,2023-09-22,68.67896270751953
1167,1167,2023-09-25,68.59976196289062
1168,1168,2023-09-26,66.44147491455078
1169,1169,2023-09-27,65.48114013671875
1170,1170,2023-09-28,64.42179870605469
1171,1171,2023-09-29,64.07528686523438
1172,1172,2023-10-02,62.08530807495117
1173,1173,2023-10-03,63.39215850830078
1174,1174,2023-10-04,63.97628402709961
1175,1175,2023-10-05,63.94657516479492
1176,1176,2023-10-06,64.32279205322266
1177,1177,2023-10-09,65.25343322753906
1178,1178,2023-10-10,65.77815246582031
1179,1179,2023-10-11,66.43157196044922
1180,1180,2023-10-12,65.04551696777344
1181,1181,2023-10-13,65.88705444335938
1182,1182,2023-10-16,66.82759094238281
1183,1183,2023-10-17,66.44147491455078
1184,1184,2023-10-18,65.93655395507812
1185,1185,2023-10-19,65.77815246582031
1186,1186,2023-10-20,65.07522583007812
1187,1187,2023-10-23,64.77821350097656
1188,1188,2023-10-24,65.78804779052734
1189,1189,2023-10-25,65.94645690917969
1190,1190,2023-10-26,66.49098205566406
1191,1191,2023-10-27,65.86725616455078
1192,1192,2023-10-30,66.12466430664062
1193,1193,2023-10-31,66.62958526611328
1194,1194,2023-11-01,67.74832916259766
1195,1195,2023-11-02,69.42149353027344
1196,1196,2023-11-03,69.68880462646484
1197,1197,2023-11-06,68.54035949707031
1198,1198,2023-11-07,68.03543853759766
1199,1199,2023-11-08,67.91663360595703
1200,1200,2023-11-09,67.36221313476562
1201,1201,2023-11-10,67.42161560058594
1202,1202,2023-11-13,66.66918182373047
1203,1203,2023-11-14,68.52055358886719
1204,1204,2023-11-15,68.0849380493164
1205,1205,2023-11-16,69.56999206542969
1206,1206,2023-11-17,69.7699966430664
1207,1207,2023-11-20,69.44000244140625
1208,1208,2023-11-21,69.6500015258789
1209,1209,2023-11-22,69.58999633789062
1210,1210,2023-11-24,69.61000061035156
1211,1211,2023-11-27,70.26000213623047
1212,1212,2023-11-28,70.48999786376953
1213,1213,2023-11-29,70.2300033569336
1214,1214,2023-11-30,70.9800033569336
1215,1215,2023-12-01,71.5199966430664
1216,1216,2023-12-04,71.27999877929688
1217,1217,2023-12-05,70.93000030517578
1218,1218,2023-12-06,72.26000213623047
1219,1219,2023-12-07,71.6500015258789
1220,1220,2023-12-08,71.5
1221,1221,2023-12-11,71.36000061035156
1222,1222,2023-12-12,70.47000122070312
1223,1223,2023-12-13,73.08000183105469
1224,1224,2023-12-14,71.5
1225,1225,2023-12-15,70.86000061035156
1226,1226,2023-12-18,71.41999816894531
1227,1227,2023-12-19,71.26000213623047
1228,1228,2023-12-20,69.69000244140625
1229,1229,2023-12-21,69.37000274658203
1230,1230,2023-12-22,69.44000244140625
1231,1231,2023-12-26,69.44999694824219
1232,1232,2023-12-27,69.41000366210938
1233,1233,2023-12-28,70.16000366210938
1234,1234,2023-12-29,70.12000274658203
1235,1235,2024-01-02,70.8499984741211
1236,1236,2024-01-03,72.23999786376953
1237,1237,2024-01-04,71.70999908447266
1238,1238,2024-01-05,71.61000061035156
1239,1239,2024-01-08,72.16000366210938
1240,1240,2024-01-09,71.87000274658203
1241,1241,2024-01-10,71.83000183105469
1242,1242,2024-01-11,70.58000183105469
1243,1243,2024-01-12,71.41999816894531
1244,1244,2024-01-16,70.31999969482422
1245,1245,2024-01-17,69.62999725341797
1246,1246,2024-01-18,68.7699966430664
1247,1247,2024-01-19,68.94999694824219
1248,1248,2024-01-22,68.81999969482422
1249,1249,2024-01-23,68.83000183105469
1250,1250,2024-01-24,68.19999694824219
1251,1251,2024-01-25,69.23999786376953
1252,1252,2024-01-26,69.11000061035156
1253,1253,2024-01-29,69.19000244140625
1254,1254,2024-01-30,69.25
1255,1255,2024-01-31,69.5199966430664
1256,1256,2024-02-01,70.5
1257,1257,2024-02-02,68.6500015258789
1258,1258,2024-02-05,67.83999633789062
