,Unnamed: 0,Date,IRM
388,388,2020-08-19,24.851242065429688
389,389,2020-08-20,24.934085845947266
390,390,2020-08-21,25.025203704833984
391,391,2020-08-24,25.13289451599121
392,392,2020-08-25,25.166030883789062
393,393,2020-08-26,25.066625595092773
394,394,2020-08-27,25.224016189575195
395,395,2020-08-28,25.13289451599121
396,396,2020-08-31,24.92579841613769
397,397,2020-09-01,24.80154609680176
398,398,2020-09-02,25.26543426513672
399,399,2020-09-03,25.09147453308105
400,400,2020-09-04,24.983787536621094
401,401,2020-09-08,24.934085845947266
402,402,2020-09-09,24.90923309326172
403,403,2020-09-10,24.685571670532227
404,404,2020-09-11,24.70213890075684
405,405,2020-09-14,24.498268127441406
406,406,2020-09-15,24.591318130493164
407,407,2020-09-16,24.80280303955078
408,408,2020-09-17,24.41367530822754
409,409,2020-09-18,23.965330123901367
410,410,2020-09-21,23.068641662597656
411,411,2020-09-22,23.00096321105957
412,412,2020-09-23,22.04505729675293
413,413,2020-09-24,22.41726875305176
414,414,2020-09-25,22.44264793395996
415,415,2020-09-28,22.501861572265625
416,416,2020-09-29,22.637210845947266
417,417,2020-09-30,22.66258811950684
418,418,2020-10-01,22.848695755004883
419,419,2020-10-02,23.127853393554688
420,420,2020-10-05,23.13631248474121
421,421,2020-10-06,22.93328857421875
422,422,2020-10-07,22.924829483032227
423,423,2020-10-08,23.88919258117676
424,424,2020-10-09,23.897655487060547
425,425,2020-10-12,23.98224449157715
426,426,2020-10-13,23.37317276000977
427,427,2020-10-14,23.271663665771484
428,428,2020-10-15,23.390092849731445
429,429,2020-10-16,23.271663665771484
430,430,2020-10-19,23.11939239501953
431,431,2020-10-20,23.254743576049805
432,432,2020-10-21,23.16168785095215
433,433,2020-10-22,23.390092849731445
434,434,2020-10-23,23.55927848815918
435,435,2020-10-26,23.09401512145996
436,436,2020-10-27,22.857154846191406
437,437,2020-10-28,22.290380477905277
438,438,2020-10-29,22.27345848083496
439,439,2020-10-30,22.04505729675293
440,440,2020-11-02,22.434186935424805
441,441,2020-11-03,23.09401512145996
442,442,2020-11-04,22.51878547668457
443,443,2020-11-05,23.24628448486328
444,444,2020-11-06,22.67951011657715
445,445,2020-11-09,22.54415702819824
446,446,2020-11-10,22.975584030151367
447,447,2020-11-11,22.383432388305664
448,448,2020-11-12,21.639005661010746
449,449,2020-11-13,21.56287384033203
450,450,2020-11-16,22.070436477661133
451,451,2020-11-17,21.909706115722656
452,452,2020-11-18,21.909706115722656
453,453,2020-11-19,21.816659927368164
454,454,2020-11-20,21.73205947875977
455,455,2020-11-23,22.1296501159668
456,456,2020-11-24,22.484943389892575
457,457,2020-11-25,22.78101921081543
458,458,2020-11-27,22.51878547668457
459,459,2020-11-30,23.263202667236328
460,460,2020-12-01,23.043258666992188
461,461,2020-12-02,23.212448120117188
462,462,2020-12-03,23.762304306030277
463,463,2020-12-04,24.66745376586914
464,464,2020-12-07,24.93815040588379
465,465,2020-12-08,25.50493049621582
466,466,2020-12-09,25.68257713317871
467,467,2020-12-10,25.623363494873047
468,468,2020-12-11,25.69949150085449
469,469,2020-12-14,25.27549934387207
470,470,2020-12-15,25.361854553222656
471,471,2020-12-16,25.08552360534668
472,472,2020-12-17,25.55183219909668
473,473,2020-12-18,25.45684051513672
474,474,2020-12-21,25.171878814697266
475,475,2020-12-22,25.55183219909668
476,476,2020-12-23,25.44820785522461
477,477,2020-12-24,25.508655548095703
478,478,2020-12-28,25.500019073486328
479,479,2020-12-29,25.379125595092773
480,480,2020-12-30,25.29277229309082
481,481,2020-12-31,25.45684051513672
482,482,2021-01-04,24.74874687194824
483,483,2021-01-05,24.938722610473636
484,484,2021-01-06,24.87827682495117
485,485,2021-01-07,24.645124435424805
486,486,2021-01-08,24.653757095336918
487,487,2021-01-11,24.17881965637207
488,488,2021-01-12,24.23063468933105
489,489,2021-01-13,24.55877113342285
490,490,2021-01-14,26.06995010375977
491,491,2021-01-15,25.92314910888672
492,492,2021-01-19,25.49138641357422
493,493,2021-01-20,26.164936065673828
494,494,2021-01-21,26.13903045654297
495,495,2021-01-22,26.03540802001953
496,496,2021-01-25,27.727924346923828
497,497,2021-01-26,28.841880798339844
498,498,2021-01-27,31.959228515625
499,499,2021-01-28,28.85051155090332
500,500,2021-01-29,29.075031280517575
501,501,2021-02-01,28.82461166381836
502,502,2021-02-02,27.771100997924805
503,503,2021-02-03,27.986984252929688
504,504,2021-02-04,27.58112525939941
505,505,2021-02-05,27.978347778320312
506,506,2021-02-08,28.57418441772461
507,507,2021-02-09,28.82461166381836
508,508,2021-02-10,29.69677352905273
509,509,2021-02-11,28.70371437072754
510,510,2021-02-12,28.64326858520508
511,511,2021-02-16,28.47056198120117
512,512,2021-02-17,28.27194595336914
513,513,2021-02-18,28.02152633666992
514,514,2021-02-19,27.77973175048828
515,515,2021-02-22,27.4688663482666
516,516,2021-02-23,27.719287872314453
517,517,2021-02-24,29.921287536621094
518,518,2021-02-25,29.878114700317383
519,519,2021-02-26,30.04219055175781
520,520,2021-03-01,29.99037170410156
521,521,2021-03-02,30.3616886138916
522,522,2021-03-03,29.60177993774414
523,523,2021-03-04,30.154441833496094
524,524,2021-03-05,30.905717849731445
525,525,2021-03-08,31.57926177978516
526,526,2021-03-09,31.67424964904785
527,527,2021-03-10,31.864229202270508
528,528,2021-03-11,31.959228515625
529,529,2021-03-12,32.379886627197266
530,530,2021-03-15,32.32719039916992
531,531,2021-03-16,31.422622680664062
532,532,2021-03-17,31.782690048217773
533,533,2021-03-18,31.448972702026367
534,534,2021-03-19,31.440183639526367
535,535,2021-03-22,32.125205993652344
536,536,2021-03-23,31.844165802001957
537,537,2021-03-24,32.01980972290039
538,538,2021-03-25,32.371097564697266
539,539,2021-03-26,32.73994827270508
540,540,2021-03-29,32.221805572509766
541,541,2021-03-30,32.63456726074219
542,542,2021-03-31,32.50284194946289
543,543,2021-04-01,32.75751876831055
544,544,2021-04-05,32.98585510253906
545,545,2021-04-06,32.924373626708984
546,546,2021-04-07,33.10002136230469
547,547,2021-04-08,32.827781677246094
548,548,2021-04-09,33.073673248291016
549,549,2021-04-12,33.29323196411133
550,550,2021-04-13,33.398616790771484
551,551,2021-04-14,33.36348342895508
552,552,2021-04-15,33.503997802734375
553,553,2021-04-16,33.40740203857422
554,554,2021-04-19,33.79381561279297
555,555,2021-04-20,34.68081283569336
556,556,2021-04-21,35.3394775390625
557,557,2021-04-22,35.45363998413086
558,558,2021-04-23,35.40974044799805
559,559,2021-04-26,35.1989631652832
560,560,2021-04-27,35.16383361816406
561,561,2021-04-28,34.715938568115234
562,562,2021-04-29,35.38338851928711
563,563,2021-04-30,35.23408889770508
564,564,2021-05-03,35.21652603149414
565,565,2021-05-04,35.01453399658203
566,566,2021-05-05,34.013362884521484
567,567,2021-05-06,36.5777702331543
568,568,2021-05-07,36.270389556884766
569,569,2021-05-10,36.71828079223633
570,570,2021-05-11,36.82365798950195
571,571,2021-05-12,35.72589492797852
572,572,2021-05-13,36.77975463867188
573,573,2021-05-14,37.32424545288086
574,574,2021-05-17,38.24638366699219
575,575,2021-05-18,37.3857307434082
576,576,2021-05-19,36.99052047729492
577,577,2021-05-20,37.76335906982422
578,578,2021-05-21,37.75457382202149
579,579,2021-05-24,38.369327545166016
580,580,2021-05-25,37.95656967163086
581,581,2021-05-26,38.05317687988281
582,582,2021-05-27,37.77213668823242
583,583,2021-05-28,38.23759841918945
584,584,2021-06-01,38.799652099609375
585,585,2021-06-02,39.76568603515625
586,586,2021-06-03,39.9940299987793
587,587,2021-06-04,40.108192443847656
588,588,2021-06-07,40.15210723876953
589,589,2021-06-08,40.977630615234375
590,590,2021-06-09,41.29379653930664
591,591,2021-06-10,40.74929428100586
592,592,2021-06-11,40.6439094543457
593,593,2021-06-14,40.89225769042969
594,594,2021-06-15,40.910064697265625
595,595,2021-06-16,40.37598419189453
596,596,2021-06-17,40.56291198730469
597,597,2021-06-18,39.38794708251953
598,598,2021-06-21,40.37598419189453
599,599,2021-06-22,38.951786041259766
600,600,2021-06-23,38.72035598754883
601,601,2021-06-24,38.58683395385742
602,602,2021-06-25,38.4177131652832
603,603,2021-06-28,38.23078918457031
604,604,2021-06-29,37.67000579833984
605,605,2021-06-30,37.67000579833984
606,606,2021-07-01,37.93704605102539
607,607,2021-07-02,38.0705680847168
608,608,2021-07-06,37.75902557373047
609,609,2021-07-07,38.06166458129883
610,610,2021-07-08,37.93704605102539
611,611,2021-07-09,38.93399429321289
612,612,2021-07-12,39.610477447509766
613,613,2021-07-13,39.34344100952149
614,614,2021-07-14,39.36124038696289
615,615,2021-07-15,39.20991897583008
616,616,2021-07-16,38.56013488769531
617,617,2021-07-19,38.04386520385742
618,618,2021-07-20,38.97848892211914
619,619,2021-07-21,39.067501068115234
620,620,2021-07-22,38.79156875610352
621,621,2021-07-23,38.64914321899414
622,622,2021-07-26,38.81827163696289
623,623,2021-07-27,39.10310363769531
624,624,2021-07-28,38.65804672241211
625,625,2021-07-29,38.66694259643555
626,626,2021-07-30,38.951786041259766
627,627,2021-08-02,38.951786041259766
628,628,2021-08-03,39.08530426025391
629,629,2021-08-04,38.56904220581055
630,630,2021-08-05,39.35234069824219
631,631,2021-08-06,40.02883529663086
632,632,2021-08-09,40.33147811889648
633,633,2021-08-10,40.91896057128906
634,634,2021-08-11,41.586551666259766
635,635,2021-08-12,41.43523406982422
636,636,2021-08-13,41.03467178344727
637,637,2021-08-16,40.8121452331543
638,638,2021-08-17,40.59851837158203
639,639,2021-08-18,40.28697204589844
640,640,2021-08-19,40.75873947143555
641,641,2021-08-20,40.65191650390625
642,642,2021-08-23,40.8299446105957
643,643,2021-08-24,40.74094009399414
644,644,2021-08-25,40.83885192871094
645,645,2021-08-26,40.78544235229492
646,646,2021-08-27,41.27500915527344
647,647,2021-08-30,41.55984115600586
648,648,2021-08-31,42.50337219238281
649,649,2021-09-01,43.04635238647461
650,650,2021-09-02,44.01658630371094
651,651,2021-09-03,43.95428466796875
652,652,2021-09-07,43.07305908203125
653,653,2021-09-08,43.14427185058594
654,654,2021-09-09,42.56568908691406
655,655,2021-09-10,41.85359191894531
656,656,2021-09-13,42.0138053894043
657,657,2021-09-14,40.98468780517578
658,658,2021-09-15,40.65095520019531
659,659,2021-09-16,40.50665283203125
660,660,2021-09-17,40.49763107299805
661,661,2021-09-20,40.02861785888672
662,662,2021-09-21,40.11880874633789
663,663,2021-09-22,40.38938903808594
664,664,2021-09-23,40.39841079711914
665,665,2021-09-24,39.92939376831055
666,666,2021-09-27,39.72195053100586
667,667,2021-09-28,39.52352142333984
668,668,2021-09-29,39.96548080444336
669,669,2021-09-30,39.18979644775391
670,670,2021-10-01,39.6588134765625
671,671,2021-10-04,39.84822463989258
672,672,2021-10-05,39.9113655090332
673,673,2021-10-06,39.78509140014648
674,674,2021-10-07,39.64979553222656
675,675,2021-10-08,38.45020294189453
676,676,2021-10-11,38.52235794067383
677,677,2021-10-12,39.036468505859375
678,678,2021-10-13,39.01842498779297
679,679,2021-10-14,40.38938903808594
680,680,2021-10-15,40.479591369628906
681,681,2021-10-18,40.58782577514648
682,682,2021-10-19,40.542724609375
683,683,2021-10-20,41.07487869262695
684,684,2021-10-21,41.264286041259766
685,685,2021-10-22,41.48978042602539
686,686,2021-10-25,41.48076248168945
687,687,2021-10-26,41.70624542236328
688,688,2021-10-27,41.18310928344727
689,689,2021-10-28,41.86859893798828
690,690,2021-10-29,41.165069580078125
691,691,2021-11-01,41.426639556884766
692,692,2021-11-02,42.10310363769531
693,693,2021-11-03,43.50112915039063
694,694,2021-11-04,41.68820571899414
695,695,2021-11-05,42.97799682617188
696,696,2021-11-08,42.48191833496094
697,697,2021-11-09,42.91485977172852
698,698,2021-11-10,42.76152801513672
699,699,2021-11-11,43.17642593383789
700,700,2021-11-12,42.88780212402344
701,701,2021-11-15,44.159549713134766
702,702,2021-11-16,43.00505065917969
703,703,2021-11-17,42.53603363037109
704,704,2021-11-18,42.76152801513672
705,705,2021-11-19,42.03996276855469
706,706,2021-11-22,42.16623306274414
707,707,2021-11-23,42.25643539428711
708,708,2021-11-24,42.81564712524414
709,709,2021-11-26,42.11212158203125
710,710,2021-11-29,42.26546096801758
711,711,2021-11-30,40.98468780517578
712,712,2021-12-01,40.705074310302734
713,713,2021-12-02,42.41878509521485
714,714,2021-12-03,42.472904205322266
715,715,2021-12-06,42.50898361206055
716,716,2021-12-07,43.34779739379883
717,717,2021-12-08,43.21250534057617
718,718,2021-12-09,42.6442756652832
719,719,2021-12-10,43.67250061035156
720,720,2021-12-13,44.70072555541992
721,721,2021-12-14,44.11526107788086
722,722,2021-12-15,45.23869323730469
723,723,2021-12-16,46.30732345581055
724,724,2021-12-17,46.80967330932617
725,725,2021-12-20,46.53566360473633
726,726,2021-12-21,47.04714584350586
727,727,2021-12-22,47.1567497253418
728,728,2021-12-23,46.85534286499024
729,729,2021-12-27,47.94224166870117
730,730,2021-12-28,48.19798278808594
731,731,2021-12-29,48.1888427734375
732,732,2021-12-30,47.98790740966797
733,733,2021-12-31,47.79609680175781
734,734,2022-01-03,46.87360763549805
