,Unnamed: 0.1,Unnamed: 0,Date,APH,APH_6m,APH_12m
757,757,757,2022-02-04,77.10372924804688,73.45216369628906,76.85897827148438
758,758,758,2022-02-07,76.330322265625,75.48841094970703,76.27159881591797
759,759,759,2022-02-08,76.99603271484375,77.91625213623047,75.41009521484375
760,760,760,2022-02-09,78.30785369873047,77.4561538696289,75.72335815429688
761,761,761,2022-02-10,75.96810913085938,78.75817108154297,74.41155242919922
762,762,762,2022-02-11,73.59900665283203,77.4072036743164,74.7345962524414
763,763,763,2022-02-14,73.72624969482422,77.10372924804688,73.45216369628906
764,764,764,2022-02-15,75.18494415283203,76.330322265625,75.48841094970703
765,765,765,2022-02-16,75.331787109375,76.99603271484375,77.91625213623047
766,766,766,2022-02-17,73.89270782470703,78.30785369873047,77.4561538696289
767,767,767,2022-02-18,74.6269302368164,75.96810913085938,78.75817108154297
768,768,768,2022-02-22,73.36405181884766,73.59900665283203,77.4072036743164
769,769,769,2022-02-23,72.12075805664062,73.72624969482422,77.10372924804688
770,770,770,2022-02-24,73.53047180175781,75.18494415283203,76.330322265625
771,771,771,2022-02-25,75.23387908935547,75.331787109375,76.99603271484375
772,772,772,2022-02-28,74.41155242919922,73.89270782470703,78.30785369873047
773,773,773,2022-03-01,72.5613021850586,74.6269302368164,75.96810913085938
774,774,774,2022-03-02,74.56817626953125,73.36405181884766,73.59900665283203
775,775,775,2022-03-03,74.75418853759766,72.12075805664062,73.72624969482422
776,776,776,2022-03-04,74.6269302368164,73.53047180175781,75.18494415283203
777,777,777,2022-03-07,71.28863525390625,75.23387908935547,75.331787109375
778,778,778,2022-03-08,71.01451873779297,74.41155242919922,73.89270782470703
779,779,779,2022-03-09,73.33468627929688,72.5613021850586,74.6269302368164
780,780,780,2022-03-10,72.70813751220703,74.56817626953125,73.36405181884766
781,781,781,2022-03-11,72.06202697753906,74.75418853759766,72.12075805664062
782,782,782,2022-03-14,69.98661041259766,74.6269302368164,73.53047180175781
783,783,783,2022-03-15,71.88580322265625,71.28863525390625,75.23387908935547
784,784,784,2022-03-16,73.64795684814453,71.01451873779297,74.41155242919922
785,785,785,2022-03-17,74.32344055175781,73.33468627929688,72.5613021850586
786,786,786,2022-03-18,75.12620544433594,72.70813751220703,74.56817626953125
787,787,787,2022-03-21,74.6452407836914,72.06202697753906,74.75418853759766
788,788,788,2022-03-22,74.30171203613281,69.98661041259766,74.6269302368164
789,789,789,2022-03-23,72.85887908935547,71.88580322265625,71.28863525390625
790,790,790,2022-03-24,74.0268783569336,73.64795684814453,71.01451873779297
791,791,791,2022-03-25,74.27226257324219,74.32344055175781,73.33468627929688
792,792,792,2022-03-28,74.40968322753906,75.12620544433594,72.70813751220703
793,793,793,2022-03-29,75.9310531616211,74.6452407836914,72.06202697753906
794,794,794,2022-03-30,75.29306030273438,74.30171203613281,69.98661041259766
795,795,795,2022-03-31,73.95817565917969,72.85887908935547,71.88580322265625
796,796,796,2022-04-01,74.17411041259766,74.0268783569336,73.64795684814453
797,797,797,2022-04-04,74.58634185791016,74.27226257324219,74.32344055175781
798,798,798,2022-04-05,73.01591491699219,74.40968322753906,75.12620544433594
799,799,799,2022-04-06,71.71047973632812,75.9310531616211,74.6452407836914
800,800,800,2022-04-07,72.60366821289062,75.29306030273438,74.30171203613281
801,801,801,2022-04-08,71.92642211914062,73.95817565917969,72.85887908935547
802,802,802,2022-04-11,70.41485595703125,74.17411041259766,74.0268783569336
803,803,803,2022-04-12,70.4737548828125,74.58634185791016,74.27226257324219
804,804,804,2022-04-13,70.58171844482422,73.01591491699219,74.40968322753906
805,805,805,2022-04-14,69.0799789428711,71.71047973632812,75.9310531616211
806,806,806,2022-04-18,69.12905883789062,72.60366821289062,75.29306030273438
807,807,807,2022-04-19,69.79649353027344,71.92642211914062,73.95817565917969
808,808,808,2022-04-20,71.2000732421875,70.41485595703125,74.17411041259766
809,809,809,2022-04-21,70.29707336425781,70.4737548828125,74.58634185791016
810,810,810,2022-04-22,68.1573486328125,70.58171844482422,73.01591491699219
811,811,811,2022-04-25,69.40388488769531,69.0799789428711,71.71047973632812
812,812,812,2022-04-26,67.2837905883789,69.12905883789062,72.60366821289062
813,813,813,2022-04-27,68.86405181884766,69.79649353027344,71.92642211914062
814,814,814,2022-04-28,72.1914291381836,71.2000732421875,70.41485595703125
815,815,815,2022-04-29,70.17929077148438,70.29707336425781,70.4737548828125
816,816,816,2022-05-02,70.26763916015625,68.1573486328125,70.58171844482422
817,817,817,2022-05-03,70.64061737060547,69.40388488769531,69.0799789428711
818,818,818,2022-05-04,72.57423400878906,67.2837905883789,69.12905883789062
819,819,819,2022-05-05,69.84557342529297,68.86405181884766,69.79649353027344
820,820,820,2022-05-06,69.1192398071289,72.1914291381836,71.2000732421875
821,821,821,2022-05-09,67.81381225585938,70.17929077148438,70.29707336425781
822,822,822,2022-05-10,67.76473999023438,70.26763916015625,68.1573486328125
823,823,823,2022-05-11,67.10710144042969,70.64061737060547,69.40388488769531
824,824,824,2022-05-12,67.36231231689453,72.57423400878906,67.2837905883789
825,825,825,2022-05-13,69.16831970214844,69.84557342529297,68.86405181884766
826,826,826,2022-05-16,68.25550079345703,69.1192398071289,72.1914291381836
827,827,827,2022-05-17,69.79649353027344,67.81381225585938,70.17929077148438
828,828,828,2022-05-18,66.7145004272461,67.76473999023438,70.26763916015625
829,829,829,2022-05-19,66.34150695800781,67.10710144042969,70.64061737060547
830,830,830,2022-05-20,67.16600799560547,67.36231231689453,72.57423400878906
831,831,831,2022-05-23,68.11808776855469,69.16831970214844,69.84557342529297
832,832,832,2022-05-24,67.71565246582031,68.25550079345703,69.1192398071289
833,833,833,2022-05-25,67.48008728027344,69.79649353027344,67.81381225585938
834,834,834,2022-05-26,68.62847900390625,66.7145004272461,67.76473999023438
835,835,835,2022-05-27,70.0124282836914,66.34150695800781,67.10710144042969
836,836,836,2022-05-31,69.5511245727539,67.16600799560547,67.36231231689453
837,837,837,2022-06-01,68.00029754638672,68.11808776855469,69.16831970214844
838,838,838,2022-06-02,70.65042114257812,67.71565246582031,68.25550079345703
839,839,839,2022-06-03,69.57073974609375,67.48008728027344,69.79649353027344
840,840,840,2022-06-06,69.93392181396484,68.62847900390625,66.7145004272461
841,841,841,2022-06-07,70.26763916015625,70.0124282836914,66.34150695800781
842,842,842,2022-06-08,69.19776916503906,69.5511245727539,67.16600799560547
843,843,843,2022-06-09,67.86288452148438,68.00029754638672,68.11808776855469
844,844,844,2022-06-10,66.30226135253906,70.65042114257812,67.71565246582031
845,845,845,2022-06-13,64.01529693603516,69.57073974609375,67.48008728027344
846,846,846,2022-06-14,64.31957244873047,69.93392181396484,68.62847900390625
847,847,847,2022-06-15,64.898681640625,70.26763916015625,70.0124282836914
848,848,848,2022-06-16,61.3553466796875,69.19776916503906,69.5511245727539
849,849,849,2022-06-17,61.936317443847656,67.86288452148438,68.00029754638672
850,850,850,2022-06-21,62.4384994506836,66.30226135253906,70.65042114257812
851,851,851,2022-06-22,62.379425048828125,64.01529693603516,69.57073974609375
852,852,852,2022-06-23,63.04899978637695,64.31957244873047,69.93392181396484
853,853,853,2022-06-24,64.84111022949219,64.898681640625,70.26763916015625
854,854,854,2022-06-27,65.10698699951172,61.3553466796875,69.19776916503906
855,855,855,2022-06-28,63.728424072265625,61.936317443847656,67.86288452148438
856,856,856,2022-06-29,63.38379669189453,62.4384994506836,66.30226135253906
857,857,857,2022-06-30,63.39363479614258,62.379425048828125,64.01529693603516
858,858,858,2022-07-01,62.77329254150391,63.04899978637695,64.31957244873047
859,859,859,2022-07-05,62.9702262878418,64.84111022949219,64.898681640625
860,860,860,2022-07-06,63.47241973876953,65.10698699951172,61.3553466796875
861,861,861,2022-07-07,64.81157684326172,63.728424072265625,61.936317443847656
862,862,862,2022-07-08,64.87065887451172,63.38379669189453,62.4384994506836
863,863,863,2022-07-11,63.97460174560547,63.39363479614258,62.379425048828125
864,864,864,2022-07-12,63.39363479614258,62.77329254150391,63.04899978637695
865,865,865,2022-07-13,63.18685531616211,62.9702262878418,64.84111022949219
866,866,866,2022-07-14,63.74812316894531,63.47241973876953,65.10698699951172
867,867,867,2022-07-15,65.10698699951172,64.81157684326172,63.728424072265625
868,868,868,2022-07-18,64.22076416015625,64.87065887451172,63.38379669189453
869,869,869,2022-07-19,66.61354064941406,63.97460174560547,63.39363479614258
870,870,870,2022-07-20,67.6474380493164,63.39363479614258,62.77329254150391
871,871,871,2022-07-21,68.87828826904297,63.18685531616211,62.9702262878418
872,872,872,2022-07-22,68.75028228759766,63.74812316894531,63.47241973876953
873,873,873,2022-07-25,68.52381896972656,65.10698699951172,64.81157684326172
874,874,874,2022-07-26,68.46473693847656,64.22076416015625,64.87065887451172
875,875,875,2022-07-27,73.28966522216797,66.61354064941406,63.97460174560547
876,876,876,2022-07-28,75.53472900390625,67.6474380493164,63.39363479614258
877,877,877,2022-07-29,75.94829559326172,68.87828826904297,63.18685531616211
878,878,878,2022-08-01,75.34764099121094,68.75028228759766,63.74812316894531
879,879,879,2022-08-02,75.26885986328125,68.52381896972656,65.10698699951172
880,880,880,2022-08-03,76.01721954345703,68.46473693847656,64.22076416015625
881,881,881,2022-08-04,76.32247924804688,73.28966522216797,66.61354064941406
882,882,882,2022-08-05,76.35201263427734,75.53472900390625,67.6474380493164
883,883,883,2022-08-08,76.39140319824219,75.94829559326172,68.87828826904297
884,884,884,2022-08-09,75.20978546142578,75.34764099121094,68.75028228759766
885,885,885,2022-08-10,77.12991333007812,75.26885986328125,68.52381896972656
886,886,886,2022-08-11,76.6966552734375,76.01721954345703,68.46473693847656
887,887,887,2022-08-12,78.26229095458984,76.32247924804688,73.28966522216797
888,888,888,2022-08-15,78.40998840332031,76.35201263427734,75.53472900390625
889,889,889,2022-08-16,78.35092163085938,76.39140319824219,75.94829559326172
890,890,890,2022-08-17,78.41983032226562,75.20978546142578,75.34764099121094
891,891,891,2022-08-18,78.91217803955078,77.12991333007812,75.26885986328125
892,892,892,2022-08-19,77.99642944335938,76.6966552734375,76.01721954345703
893,893,893,2022-08-22,76.23384094238281,78.26229095458984,76.32247924804688
894,894,894,2022-08-23,76.3126220703125,78.40998840332031,76.35201263427734
895,895,895,2022-08-24,75.85967254638672,78.35092163085938,76.39140319824219
896,896,896,2022-08-25,77.16930389404297,78.41983032226562,75.20978546142578
897,897,897,2022-08-26,74.31372833251953,78.91217803955078,77.12991333007812
898,898,898,2022-08-29,73.61460876464844,77.99642944335938,76.6966552734375
899,899,899,2022-08-30,73.03364562988281,76.23384094238281,78.26229095458984
900,900,900,2022-08-31,72.40345001220703,76.3126220703125,78.40998840332031
901,901,901,2022-09-01,72.32467651367188,75.85967254638672,78.35092163085938
902,902,902,2022-09-02,71.46800994873047,77.16930389404297,78.41983032226562
903,903,903,2022-09-06,71.7043228149414,74.31372833251953,78.91217803955078
904,904,904,2022-09-07,73.11241912841797,73.61460876464844,77.99642944335938
905,905,905,2022-09-08,73.7327651977539,73.03364562988281,76.23384094238281
906,906,906,2022-09-09,74.73713684082031,72.40345001220703,76.3126220703125
907,907,907,2022-09-12,75.2294921875,72.32467651367188,75.85967254638672
908,908,908,2022-09-13,73.06318664550781,71.46800994873047,77.16930389404297
909,909,909,2022-09-14,72.79732513427734,71.7043228149414,74.31372833251953
910,910,910,2022-09-15,71.77325439453125,73.11241912841797,73.61460876464844
911,911,911,2022-09-16,71.61571502685547,73.7327651977539,73.03364562988281
912,912,912,2022-09-19,72.24765014648438,74.73713684082031,72.40345001220703
913,913,913,2022-09-20,71.2405014038086,75.2294921875,72.32467651367188
914,914,914,2022-09-21,70.90478515625,73.06318664550781,71.46800994873047
915,915,915,2022-09-22,68.67327880859375,72.79732513427734,71.7043228149414
916,916,916,2022-09-23,67.96234893798828,71.77325439453125,73.11241912841797
917,917,917,2022-09-26,67.42916107177734,71.61571502685547,73.7327651977539
918,918,918,2022-09-27,67.42916107177734,72.24765014648438,74.73713684082031
919,919,919,2022-09-28,68.50541687011719,71.2405014038086,75.2294921875
920,920,920,2022-09-29,67.0638198852539,70.90478515625,73.06318664550781
921,921,921,2022-09-30,66.11592102050781,68.67327880859375,72.79732513427734
922,922,922,2022-10-03,68.51528930664062,67.96234893798828,71.77325439453125
923,923,923,2022-10-04,70.70731353759766,67.42916107177734,71.61571502685547
924,924,924,2022-10-05,70.9738998413086,67.42916107177734,72.24765014648438
925,925,925,2022-10-06,71.48735809326172,68.50541687011719,71.2405014038086
926,926,926,2022-10-07,69.28546142578125,67.0638198852539,70.90478515625
927,927,927,2022-10-10,68.44617462158203,66.11592102050781,68.67327880859375
928,928,928,2022-10-11,66.82685089111328,68.51528930664062,67.96234893798828
929,929,929,2022-10-12,66.30352783203125,70.70731353759766,67.42916107177734
930,930,930,2022-10-13,68.38692474365234,70.9738998413086,67.42916107177734
931,931,931,2022-10-14,66.20478820800781,71.48735809326172,68.50541687011719
932,932,932,2022-10-17,68.49554443359375,69.28546142578125,67.0638198852539
933,933,933,2022-10-18,69.18672180175781,68.44617462158203,66.11592102050781
934,934,934,2022-10-19,69.20646667480469,66.82685089111328,68.51528930664062
935,935,935,2022-10-20,68.26844787597656,66.30352783203125,70.70731353759766
936,936,936,2022-10-21,70.6480712890625,68.38692474365234,70.9738998413086
937,937,937,2022-10-24,70.73693084716797,66.20478820800781,71.48735809326172
938,938,938,2022-10-25,71.83293914794922,68.49554443359375,69.28546142578125
939,939,939,2022-10-26,72.26738739013672,69.18672180175781,68.44617462158203
940,940,940,2022-10-27,72.95856475830078,69.20646667480469,66.82685089111328
941,941,941,2022-10-28,75.466552734375,68.26844787597656,66.30352783203125
942,942,942,2022-10-31,74.87410736083984,70.6480712890625,68.38692474365234
943,943,943,2022-11-01,75.80226135253906,70.73693084716797,66.20478820800781
944,944,944,2022-11-02,73.09679412841797,71.83293914794922,68.49554443359375
945,945,945,2022-11-03,73.31403350830078,72.26738739013672,69.18672180175781
946,946,946,2022-11-04,75.30856323242188,72.95856475830078,69.20646667480469
947,947,947,2022-11-07,74.88398742675781,75.466552734375,68.26844787597656
948,948,948,2022-11-08,74.99259948730469,74.87410736083984,70.6480712890625
949,949,949,2022-11-09,73.54113006591797,75.80226135253906,70.73693084716797
950,950,950,2022-11-10,78.06338500976562,73.09679412841797,71.83293914794922
951,951,951,2022-11-11,78.32012939453125,73.31403350830078,72.26738739013672
952,952,952,2022-11-14,77.67830657958984,75.30856323242188,72.95856475830078
953,953,953,2022-11-15,78.69532012939453,74.88398742675781,75.466552734375
954,954,954,2022-11-16,78.10289001464844,74.99259948730469,74.87410736083984
955,955,955,2022-11-17,77.9350357055664,73.54113006591797,75.80226135253906
956,956,956,2022-11-18,78.7052001953125,78.06338500976562,73.09679412841797
957,957,957,2022-11-21,78.56697082519531,78.32012939453125,73.31403350830078
958,958,958,2022-11-22,79.07054901123047,77.67830657958984,75.30856323242188
959,959,959,2022-11-23,79.06065368652344,78.69532012939453,74.88398742675781
960,960,960,2022-11-25,79.32726287841797,78.10289001464844,74.99259948730469
961,961,961,2022-11-28,76.83903503417969,77.9350357055664,73.54113006591797
962,962,962,2022-11-29,76.42432403564453,78.7052001953125,78.06338500976562
963,963,963,2022-11-30,79.41612243652344,78.56697082519531,78.32012939453125
964,964,964,2022-12-01,79.85059356689453,79.07054901123047,77.67830657958984
965,965,965,2022-12-02,79.60372924804688,79.06065368652344,78.69532012939453
966,966,966,2022-12-05,78.47810363769531,79.32726287841797,78.10289001464844
967,967,967,2022-12-06,77.2833480834961,76.83903503417969,77.9350357055664
968,968,968,2022-12-07,77.07600402832031,76.42432403564453,78.7052001953125
969,969,969,2022-12-08,78.5472183227539,79.41612243652344,78.56697082519531
970,970,970,2022-12-09,77.52032470703125,79.85059356689453,79.07054901123047
971,971,971,2022-12-12,79.17915344238281,79.60372924804688,79.06065368652344
972,972,972,2022-12-13,80.93671417236328,78.47810363769531,79.32726287841797
973,973,973,2022-12-14,80.68986511230469,77.2833480834961,76.83903503417969
974,974,974,2022-12-15,77.16486358642578,77.07600402832031,76.42432403564453
975,975,975,2022-12-16,76.68104553222656,78.5472183227539,79.41612243652344
976,976,976,2022-12-19,75.19593048095703,77.52032470703125,79.85059356689453
977,977,977,2022-12-20,75.47315216064453,79.17915344238281,79.60372924804688
978,978,978,2022-12-21,76.01769256591797,80.93671417236328,78.47810363769531
979,979,979,2022-12-22,75.30484771728516,80.68986511230469,77.2833480834961
980,980,980,2022-12-23,75.05732727050781,77.16486358642578,77.07600402832031
981,981,981,2022-12-27,75.59196472167969,76.68104553222656,78.5472183227539
982,982,982,2022-12-28,74.1464614868164,75.19593048095703,77.52032470703125
983,983,983,2022-12-29,75.85928344726562,75.47315216064453,79.17915344238281
984,984,984,2022-12-30,75.38404083251953,76.01769256591797,80.93671417236328
985,985,985,2023-01-03,75.64147186279297,75.30484771728516,80.68986511230469
986,986,986,2023-01-04,76.76025390625,75.05732727050781,77.16486358642578
987,987,987,2023-01-05,75.93849182128906,75.59196472167969,76.68104553222656
988,988,988,2023-01-06,77.78992462158203,74.1464614868164,75.19593048095703
989,989,989,2023-01-09,78.33446502685547,75.85928344726562,75.47315216064453
990,990,990,2023-01-10,78.5126724243164,75.38404083251953,76.01769256591797
991,991,991,2023-01-11,79.87897491455078,75.64147186279297,75.30484771728516
992,992,992,2023-01-12,80.09679412841797,76.76025390625,75.05732727050781
993,993,993,2023-01-13,79.57205963134766,75.93849182128906,75.59196472167969
994,994,994,2023-01-17,79.88887786865234,77.78992462158203,74.1464614868164
995,995,995,2023-01-18,78.12654876708984,78.33446502685547,75.85928344726562
996,996,996,2023-01-19,76.61174011230469,78.5126724243164,75.38404083251953
997,997,997,2023-01-20,77.29488372802734,79.87897491455078,75.64147186279297
998,998,998,2023-01-23,78.12654876708984,80.09679412841797,76.76025390625
999,999,999,2023-01-24,78.65128326416016,79.57205963134766,75.93849182128906
1000,1000,1000,2023-01-25,78.57208251953125,79.88887786865234,77.78992462158203
1001,1001,1001,2023-01-26,77.61170959472656,78.12654876708984,78.33446502685547
1002,1002,1002,2023-01-27,77.86912536621094,76.61174011230469,78.5126724243164
1003,1003,1003,2023-01-30,77.51270294189453,77.29488372802734,79.87897491455078
1004,1004,1004,2023-01-31,78.97801208496094,78.12654876708984,80.09679412841797
1005,1005,1005,2023-02-01,80.33441162109375,78.65128326416016,79.57205963134766
1006,1006,1006,2023-02-02,81.27497100830078,78.57208251953125,79.88887786865234
1007,1007,1007,2023-02-03,80.80964660644531,77.61170959472656,78.12654876708984
1008,1008,1008,2023-02-06,80.98786163330078,77.86912536621094,76.61174011230469
1009,1009,1009,2023-02-07,80.54232025146484,77.51270294189453,77.29488372802734
1010,1010,1010,2023-02-08,80.47301483154297,78.97801208496094,78.12654876708984
1011,1011,1011,2023-02-09,79.5225601196289,80.33441162109375,78.65128326416016
1012,1012,1012,2023-02-10,79.06712341308594,81.27497100830078,78.57208251953125
1013,1013,1013,2023-02-13,80.3047103881836,80.80964660644531,77.61170959472656
1014,1014,1014,2023-02-14,79.92848205566406,80.98786163330078,77.86912536621094
1015,1015,1015,2023-02-15,80.65122985839844,80.54232025146484,77.51270294189453
1016,1016,1016,2023-02-16,80.5522232055664,80.47301483154297,78.97801208496094
1017,1017,1017,2023-02-17,80.22549438476562,79.5225601196289,80.33441162109375
1018,1018,1018,2023-02-21,77.14636993408203,79.06712341308594,81.27497100830078
1019,1019,1019,2023-02-22,76.42362976074219,80.3047103881836,80.80964660644531
1020,1020,1020,2023-02-23,76.86915588378906,79.92848205566406,80.98786163330078
1021,1021,1021,2023-02-24,75.76028442382812,80.65122985839844,80.54232025146484
1022,1022,1022,2023-02-27,76.19590759277344,80.5522232055664,80.47301483154297
1023,1023,1023,2023-02-28,76.7503433227539,80.22549438476562,79.5225601196289
1024,1024,1024,2023-03-01,76.93846130371094,77.14636993408203,79.06712341308594
1025,1025,1025,2023-03-02,77.5820083618164,76.42362976074219,80.3047103881836
1026,1026,1026,2023-03-03,78.37406921386719,76.86915588378906,79.92848205566406
1027,1027,1027,2023-03-06,78.3443603515625,75.76028442382812,80.65122985839844
1028,1028,1028,2023-03-07,77.37409973144531,76.19590759277344,80.5522232055664
1029,1029,1029,2023-03-08,78.5126724243164,76.7503433227539,80.22549438476562
1030,1030,1030,2023-03-09,77.17607116699219,76.93846130371094,77.14636993408203
1031,1031,1031,2023-03-10,75.74047088623047,77.5820083618164,76.42362976074219
1032,1032,1032,2023-03-13,75.49296569824219,78.37406921386719,76.86915588378906
1033,1033,1033,2023-03-14,76.82955932617188,78.3443603515625,75.76028442382812
1034,1034,1034,2023-03-15,75.28504180908203,77.37409973144531,76.19590759277344
1035,1035,1035,2023-03-16,76.9483642578125,78.5126724243164,76.7503433227539
1036,1036,1036,2023-03-17,76.02760314941406,77.17607116699219,76.93846130371094
1037,1037,1037,2023-03-20,77.10973358154297,75.74047088623047,77.5820083618164
1038,1038,1038,2023-03-21,77.8046875,75.49296569824219,78.37406921386719
1039,1039,1039,2023-03-22,77.07001495361328,76.82955932617188,78.3443603515625
1040,1040,1040,2023-03-23,77.81460571289062,75.28504180908203,77.37409973144531
1041,1041,1041,2023-03-24,78.0429458618164,76.9483642578125,78.5126724243164
1042,1042,1042,2023-03-27,77.72525787353516,76.02760314941406,77.17607116699219
1043,1043,1043,2023-03-28,77.52669525146484,77.10973358154297,75.74047088623047
1044,1044,1044,2023-03-29,79.23429870605469,77.8046875,75.49296569824219
1045,1045,1045,2023-03-30,80.07816314697266,77.07001495361328,76.82955932617188
1046,1046,1046,2023-03-31,81.13052368164062,77.81460571289062,75.28504180908203
1047,1047,1047,2023-04-03,80.63412475585938,78.0429458618164,76.9483642578125
1048,1048,1048,2023-04-04,79.05559539794922,77.72525787353516,76.02760314941406
1049,1049,1049,2023-04-05,77.48699951171875,77.52669525146484,77.10973358154297
1050,1050,1050,2023-04-06,77.07994842529297,79.23429870605469,77.8046875
1051,1051,1051,2023-04-10,77.85431671142578,80.07816314697266,77.07001495361328
1052,1052,1052,2023-04-11,77.63590240478516,81.13052368164062,77.81460571289062
1053,1053,1053,2023-04-12,77.54656219482422,80.63412475585938,78.0429458618164
1054,1054,1054,2023-04-13,78.0826644897461,79.05559539794922,77.72525787353516
1055,1055,1055,2023-04-14,77.57634735107422,77.48699951171875,77.52669525146484
1056,1056,1056,2023-04-17,78.06281280517578,77.07994842529297,79.23429870605469
1057,1057,1057,2023-04-18,77.85431671142578,77.85431671142578,80.07816314697266
1058,1058,1058,2023-04-19,76.79203796386719,77.63590240478516,81.13052368164062
1059,1059,1059,2023-04-20,76.6034164428711,77.54656219482422,80.63412475585938
1060,1060,1060,2023-04-21,76.28572082519531,78.0826644897461,79.05559539794922
1061,1061,1061,2023-04-24,76.44456481933594,77.57634735107422,77.48699951171875
1062,1062,1062,2023-04-25,74.3299331665039,78.06281280517578,77.07994842529297
1063,1063,1063,2023-04-26,73.3768539428711,77.85431671142578,77.85431671142578
1064,1064,1064,2023-04-27,74.2505111694336,76.79203796386719,77.63590240478516
1065,1065,1065,2023-04-28,74.92559814453125,76.6034164428711,77.54656219482422
1066,1066,1066,2023-05-01,75.88860321044922,76.28572082519531,78.0826644897461
1067,1067,1067,2023-05-02,74.81639862060547,76.44456481933594,77.57634735107422
1068,1068,1068,2023-05-03,74.29022216796875,74.3299331665039,78.06281280517578
1069,1069,1069,2023-05-04,74.04202270507812,73.3768539428711,77.85431671142578
1070,1070,1070,2023-05-05,75.16387176513672,74.2505111694336,76.79203796386719
1071,1071,1071,2023-05-08,74.80646514892578,74.92559814453125,76.6034164428711
1072,1072,1072,2023-05-09,74.64762115478516,75.88860321044922,76.28572082519531
1073,1073,1073,2023-05-10,74.9156723022461,74.81639862060547,76.44456481933594
1074,1074,1074,2023-05-11,74.57813262939453,74.29022216796875,74.3299331665039
1075,1075,1075,2023-05-12,74.55826568603516,74.04202270507812,73.3768539428711
1076,1076,1076,2023-05-15,75.19365692138672,75.16387176513672,74.2505111694336
1077,1077,1077,2023-05-16,74.21080017089844,74.80646514892578,74.92559814453125
1078,1078,1078,2023-05-17,74.92559814453125,74.64762115478516,75.88860321044922
1079,1079,1079,2023-05-18,75.59076690673828,74.9156723022461,74.81639862060547
1080,1080,1080,2023-05-19,75.25323486328125,74.57813262939453,74.29022216796875
1081,1081,1081,2023-05-22,75.73969268798828,74.55826568603516,74.04202270507812
1082,1082,1082,2023-05-23,74.12145233154297,75.19365692138672,75.16387176513672
1083,1083,1083,2023-05-24,72.44364166259766,74.21080017089844,74.80646514892578
1084,1084,1084,2023-05-25,73.40664672851562,74.92559814453125,74.64762115478516
1085,1085,1085,2023-05-26,76.05738067626953,75.59076690673828,74.9156723022461
1086,1086,1086,2023-05-30,76.21622467041016,75.25323486328125,74.57813262939453
1087,1087,1087,2023-05-31,74.90574645996094,75.73969268798828,74.55826568603516
1088,1088,1088,2023-06-01,75.27307891845703,74.12145233154297,75.19365692138672
1089,1089,1089,2023-06-02,77.01045227050781,72.44364166259766,74.21080017089844
1090,1090,1090,2023-06-05,76.146728515625,73.40664672851562,74.92559814453125
1091,1091,1091,2023-06-06,76.94096374511719,76.05738067626953,75.59076690673828
1092,1092,1092,2023-06-07,78.1918716430664,76.21622467041016,75.25323486328125
1093,1093,1093,2023-06-08,78.28121948242188,74.90574645996094,75.73969268798828
1094,1094,1094,2023-06-09,77.66569519042969,75.27307891845703,74.12145233154297
1095,1095,1095,2023-06-12,79.0357437133789,77.01045227050781,72.44364166259766
1096,1096,1096,2023-06-13,80.23701477050781,76.146728515625,73.40664672851562
1097,1097,1097,2023-06-14,80.18737030029297,76.94096374511719,76.05738067626953
1098,1098,1098,2023-06-15,81.27943420410156,78.1918716430664,76.21622467041016
1099,1099,1099,2023-06-16,81.76715850830078,78.28121948242188,74.90574645996094
1100,1100,1100,2023-06-20,80.67227935791016,77.66569519042969,75.27307891845703
1101,1101,1101,2023-06-21,80.99079132080078,79.0357437133789,77.01045227050781
1102,1102,1102,2023-06-22,80.67227935791016,80.23701477050781,76.146728515625
1103,1103,1103,2023-06-23,79.81629180908203,80.18737030029297,76.94096374511719
1104,1104,1104,2023-06-26,80.18455505371094,81.27943420410156,78.1918716430664
1105,1105,1105,2023-06-27,81.85673522949219,81.76715850830078,78.28121948242188
1106,1106,1106,2023-06-28,82.13542938232422,80.67227935791016,77.66569519042969
1107,1107,1107,2023-06-29,83.06108856201172,80.99079132080078,79.0357437133789
1108,1108,1108,2023-06-30,84.55409240722656,80.67227935791016,80.23701477050781
1109,1109,1109,2023-07-03,83.68816375732422,79.81629180908203,80.18737030029297
1110,1110,1110,2023-07-05,83.46917724609375,80.18455505371094,81.27943420410156
1111,1111,1111,2023-07-06,83.30992889404297,81.85673522949219,81.76715850830078
1112,1112,1112,2023-07-07,83.23030090332031,82.13542938232422,80.67227935791016
1113,1113,1113,2023-07-10,84.48442840576172,83.06108856201172,80.99079132080078
1114,1114,1114,2023-07-11,84.4545669555664,84.55409240722656,80.67227935791016
1115,1115,1115,2023-07-12,85.16126251220703,83.68816375732422,79.81629180908203
1116,1116,1116,2023-07-13,85.32051086425781,83.46917724609375,80.18455505371094
1117,1117,1117,2023-07-14,84.21569061279297,83.30992889404297,81.85673522949219
1118,1118,1118,2023-07-17,84.78303527832031,83.23030090332031,82.13542938232422
1119,1119,1119,2023-07-18,84.91242218017578,84.48442840576172,83.06108856201172
1120,1120,1120,2023-07-19,84.73326110839844,84.4545669555664,84.55409240722656
1121,1121,1121,2023-07-20,83.92704010009766,85.16126251220703,83.68816375732422
1122,1122,1122,2023-07-21,83.23030090332031,85.32051086425781,83.46917724609375
1123,1123,1123,2023-07-24,83.200439453125,84.21569061279297,83.30992889404297
1124,1124,1124,2023-07-25,83.91708374023438,84.78303527832031,83.23030090332031
