,Unnamed: 0.1,Unnamed: 0,Date,FRT,FRT_6m,FRT_12m
380,380,380,2020-08-07,68.00794982910156,66.44603729248047,64.87548065185547
381,381,381,2020-08-10,69.23331451416016,65.84199523925781,63.71915435791016
382,382,382,2020-08-11,70.91605377197266,65.29833221435547,62.98567199707031
383,383,383,2020-08-12,72.03785705566406,66.11811828613281,63.53793716430664
384,384,384,2020-08-13,70.94192504882812,65.73843383789062,65.6952896118164
385,385,385,2020-08-14,70.65715026855469,65.94551849365234,66.86885070800781
386,386,386,2020-08-17,71.14904022216797,68.00794982910156,66.44603729248047
387,387,387,2020-08-18,69.31098175048828,69.23331451416016,65.84199523925781
388,388,388,2020-08-19,67.42977905273438,70.91605377197266,65.29833221435547
389,389,389,2020-08-20,69.47493743896484,72.03785705566406,66.11811828613281
390,390,390,2020-08-21,69.31098175048828,70.94192504882812,65.73843383789062
391,391,391,2020-08-24,70.70030212402344,70.65715026855469,65.94551849365234
392,392,392,2020-08-25,70.5536117553711,71.14904022216797,68.00794982910156
393,393,393,2020-08-26,68.83636474609375,69.31098175048828,69.23331451416016
394,394,394,2020-08-27,70.25157928466797,67.42977905273438,70.91605377197266
395,395,395,2020-08-28,69.42314910888672,69.47493743896484,72.03785705566406
396,396,396,2020-08-31,68.3790054321289,69.31098175048828,70.94192504882812
397,397,397,2020-09-01,68.62925720214844,70.70030212402344,70.65715026855469
398,398,398,2020-09-02,70.15665435791016,70.5536117553711,71.14904022216797
399,399,399,2020-09-03,71.062744140625,68.83636474609375,69.31098175048828
400,400,400,2020-09-04,70.8124771118164,70.25157928466797,67.42977905273438
401,401,401,2020-09-08,69.26783752441406,69.42314910888672,69.47493743896484
402,402,402,2020-09-09,68.50845336914062,68.3790054321289,69.31098175048828
403,403,403,2020-09-10,67.3348617553711,68.62925720214844,70.70030212402344
404,404,404,2020-09-11,66.57548522949219,70.15665435791016,70.5536117553711
405,405,405,2020-09-14,69.48357391357422,71.062744140625,68.83636474609375
406,406,406,2020-09-15,70.03584289550781,70.8124771118164,70.25157928466797
407,407,407,2020-09-16,72.12415313720703,69.26783752441406,69.42314910888672
408,408,408,2020-09-17,72.1845703125,68.50845336914062,68.3790054321289
409,409,409,2020-09-18,70.5363540649414,67.3348617553711,68.62925720214844
410,410,410,2020-09-21,64.06672668457031,66.57548522949219,70.15665435791016
411,411,411,2020-09-22,64.53882598876953,69.48357391357422,71.062744140625
412,412,412,2020-09-23,62.47555923461914,70.03584289550781,70.8124771118164
413,413,413,2020-09-24,63.24491882324219,72.12415313720703,69.26783752441406
414,414,414,2020-09-25,63.93558120727539,72.1845703125,68.50845336914062
415,415,415,2020-09-28,65.51802062988281,70.5363540649414,67.3348617553711
416,416,416,2020-09-29,63.81319808959961,64.06672668457031,66.57548522949219
417,417,417,2020-09-30,64.20661926269531,64.53882598876953,69.48357391357422
418,418,418,2020-10-01,66.48846435546875,62.47555923461914,70.03584289550781
419,419,419,2020-10-02,68.5692367553711,63.24491882324219,72.12415313720703
420,420,420,2020-10-05,68.67415618896484,63.93558120727539,72.1845703125
421,421,421,2020-10-06,68.54300689697266,65.51802062988281,70.5363540649414
422,422,422,2020-10-07,67.8873062133789,63.81319808959961,64.06672668457031
423,423,423,2020-10-08,69.69705200195312,64.20661926269531,64.53882598876953
424,424,424,2020-10-09,68.52552032470703,66.48846435546875,62.47555923461914
425,425,425,2020-10-12,68.91018676757812,68.5692367553711,63.24491882324219
426,426,426,2020-10-13,67.25782012939453,68.67415618896484,63.93558120727539
427,427,427,2020-10-14,66.13001251220703,68.54300689697266,65.51802062988281
428,428,428,2020-10-15,66.60212707519531,67.8873062133789,63.81319808959961
429,429,429,2020-10-16,65.01968383789062,69.69705200195312,64.20661926269531
430,430,430,2020-10-19,64.18037414550781,68.52552032470703,66.48846435546875
431,431,431,2020-10-20,64.83609771728516,68.91018676757812,68.5692367553711
432,432,432,2020-10-21,64.49512481689453,67.25782012939453,68.67415618896484
433,433,433,2020-10-22,65.82402038574219,66.13001251220703,68.54300689697266
434,434,434,2020-10-23,67.0742416381836,66.60212707519531,67.8873062133789
435,435,435,2020-10-26,64.08421325683594,65.01968383789062,69.69705200195312
436,436,436,2020-10-27,61.3827018737793,64.18037414550781,68.52552032470703
437,437,437,2020-10-28,59.371883392333984,64.83609771728516,68.91018676757812
438,438,438,2020-10-29,60.59585189819336,64.49512481689453,67.25782012939453
439,439,439,2020-10-30,60.13249588012695,65.82402038574219,66.13001251220703
440,440,440,2020-11-02,62.4668197631836,67.0742416381836,66.60212707519531
441,441,441,2020-11-03,66.0426025390625,64.08421325683594,65.01968383789062
442,442,442,2020-11-04,62.85147857666016,61.3827018737793,64.18037414550781
443,443,443,2020-11-05,63.03507614135742,59.371883392333984,64.83609771728516
444,444,444,2020-11-06,60.263633728027344,60.59585189819336,64.49512481689453
445,445,445,2020-11-09,80.09214782714844,60.13249588012695,65.82402038574219
446,446,446,2020-11-10,82.25160217285156,62.4668197631836,67.0742416381836
447,447,447,2020-11-11,78.96434020996094,66.0426025390625,64.08421325683594
448,448,448,2020-11-12,74.6017074584961,62.85147857666016,61.3827018737793
449,449,449,2020-11-13,77.34693145751953,63.03507614135742,59.371883392333984
450,450,450,2020-11-16,81.08008575439453,60.263633728027344,60.59585189819336
451,451,451,2020-11-17,79.82986450195312,80.09214782714844,60.13249588012695
452,452,452,2020-11-18,79.25285339355469,82.25160217285156,62.4668197631836
453,453,453,2020-11-19,79.37525177001953,78.96434020996094,66.0426025390625
454,454,454,2020-11-20,78.49224090576172,74.6017074584961,62.85147857666016
455,455,455,2020-11-23,81.36858367919922,77.34693145751953,63.03507614135742
456,456,456,2020-11-24,81.8406982421875,81.08008575439453,60.263633728027344
457,457,457,2020-11-25,79.59381866455078,79.82986450195312,80.09214782714844
458,458,458,2020-11-27,77.25951385498047,79.25285339355469,82.25160217285156
459,459,459,2020-11-30,76.25408935546875,79.37525177001953,78.96434020996094
460,460,460,2020-12-01,76.5863265991211,78.49224090576172,74.6017074584961
461,461,461,2020-12-02,78.64960479736328,81.36858367919922,77.34693145751953
462,462,462,2020-12-03,80.26701354980469,81.8406982421875,81.08008575439453
463,463,463,2020-12-04,81.39481353759766,79.59381866455078,79.82986450195312
464,464,464,2020-12-07,78.94685363769531,77.25951385498047,79.25285339355469
465,465,465,2020-12-08,78.38732147216797,76.25408935546875,79.37525177001953
466,466,466,2020-12-09,79.30531311035156,76.5863265991211,78.49224090576172
467,467,467,2020-12-10,79.93476867675781,78.64960479736328,81.36858367919922
468,468,468,2020-12-11,78.81570434570312,80.26701354980469,81.8406982421875
469,469,469,2020-12-14,77.69664001464844,81.39481353759766,79.59381866455078
470,470,470,2020-12-15,81.57842254638672,78.94685363769531,77.25951385498047
471,471,471,2020-12-16,79.31404876708984,78.38732147216797,76.25408935546875
472,472,472,2020-12-17,79.32279968261719,79.30531311035156,76.5863265991211
473,473,473,2020-12-18,77.20704650878906,79.93476867675781,78.64960479736328
474,474,474,2020-12-21,75.09129333496094,78.81570434570312,80.26701354980469
475,475,475,2020-12-22,75.20497131347656,77.69664001464844,81.39481353759766
476,476,476,2020-12-23,75.28366088867188,81.57842254638672,78.94685363769531
477,477,477,2020-12-24,75.6945571899414,79.31404876708984,78.38732147216797
478,478,478,2020-12-28,75.86065673828125,79.32279968261719,79.30531311035156
479,479,479,2020-12-29,74.79407501220703,77.20704650878906,79.93476867675781
480,480,480,2020-12-30,75.08255767822266,75.09129333496094,78.81570434570312
481,481,481,2020-12-31,75.34813690185547,75.20497131347656,77.69664001464844
482,482,482,2021-01-04,72.82530975341797,75.28366088867188,81.57842254638672
483,483,483,2021-01-05,73.12627410888672,75.6945571899414,79.31404876708984
484,484,484,2021-01-06,76.14480590820312,75.86065673828125,79.32279968261719
485,485,485,2021-01-07,74.93209075927734,74.79407501220703,77.20704650878906
486,486,486,2021-01-08,74.82585906982422,75.08255767822266,75.09129333496094
487,487,487,2021-01-11,73.09971618652344,75.34813690185547,75.20497131347656
488,488,488,2021-01-12,75.06486511230469,72.82530975341797,75.28366088867188
489,489,489,2021-01-13,76.3838119506836,73.12627410888672,75.6945571899414
490,490,490,2021-01-14,76.81755828857422,76.14480590820312,75.86065673828125
491,491,491,2021-01-15,77.25131225585938,74.93209075927734,74.79407501220703
492,492,492,2021-01-19,77.1893310546875,74.82585906982422,75.08255767822266
493,493,493,2021-01-20,78.11878967285156,73.09971618652344,75.34813690185547
494,494,494,2021-01-21,76.97689819335938,75.06486511230469,72.82530975341797
495,495,495,2021-01-22,78.36665344238281,76.3838119506836,73.12627410888672
496,496,496,2021-01-25,78.74728393554688,76.81755828857422,76.14480590820312
497,497,497,2021-01-26,78.58795928955078,77.25131225585938,74.93209075927734
498,498,498,2021-01-27,78.1630630493164,77.1893310546875,74.82585906982422
499,499,499,2021-01-28,77.52571868896484,78.11878967285156,73.09971618652344
500,500,500,2021-01-29,77.50800323486328,76.97689819335938,75.06486511230469
501,501,501,2021-02-01,77.0477066040039,78.36665344238281,76.3838119506836
502,502,502,2021-02-02,77.21588897705078,78.74728393554688,76.81755828857422
503,503,503,2021-02-03,77.79126739501953,78.58795928955078,77.25131225585938
504,504,504,2021-02-04,79.97772216796875,78.1630630493164,77.1893310546875
505,505,505,2021-02-05,80.78325653076172,77.52571868896484,78.11878967285156
506,506,506,2021-02-08,80.8629150390625,77.50800323486328,76.97689819335938
507,507,507,2021-02-09,82.3411865234375,77.0477066040039,78.36665344238281
508,508,508,2021-02-10,84.77549743652344,77.21588897705078,78.74728393554688
509,509,509,2021-02-11,86.74063873291016,77.79126739501953,78.58795928955078
510,510,510,2021-02-12,90.58240509033205,79.97772216796875,78.1630630493164
511,511,511,2021-02-16,89.84768676757812,80.78325653076172,77.52571868896484
512,512,512,2021-02-17,90.48503875732422,80.8629150390625,77.50800323486328
513,513,513,2021-02-18,89.23689270019531,82.3411865234375,77.0477066040039
514,514,514,2021-02-19,88.26316833496094,84.77549743652344,77.21588897705078
515,515,515,2021-02-22,89.05101013183594,86.74063873291016,77.79126739501953
516,516,516,2021-02-23,91.43219757080078,90.58240509033205,79.97772216796875
517,517,517,2021-02-24,93.8487777709961,89.84768676757812,80.78325653076172
518,518,518,2021-02-25,91.17548370361328,90.48503875732422,80.8629150390625
519,519,519,2021-02-26,89.55557250976562,89.23689270019531,82.3411865234375
520,520,520,2021-03-01,92.06068420410156,88.26316833496094,84.77549743652344
521,521,521,2021-03-02,89.89193725585938,89.05101013183594,86.74063873291016
522,522,522,2021-03-03,93.33536529541016,91.43219757080078,90.58240509033205
523,523,523,2021-03-04,91.77741241455078,93.8487777709961,89.84768676757812
524,524,524,2021-03-05,93.61863708496094,91.17548370361328,90.48503875732422
525,525,525,2021-03-08,96.66371154785156,89.55557250976562,89.23689270019531
526,526,526,2021-03-09,93.96385955810548,92.06068420410156,88.26316833496094
527,527,527,2021-03-10,95.17657470703124,89.89193725585938,89.05101013183594
528,528,528,2021-03-11,96.19456481933594,93.33536529541016,91.43219757080078
529,529,529,2021-03-12,97.69940185546876,91.77741241455078,93.8487777709961
530,530,530,2021-03-15,97.9585952758789,93.61863708496094,91.17548370361328
531,531,531,2021-03-16,95.12529754638672,96.66371154785156,89.55557250976562
532,532,532,2021-03-17,93.596923828125,93.96385955810548,92.06068420410156
533,533,533,2021-03-18,92.05068969726562,95.17657470703124,89.89193725585938
534,534,534,2021-03-19,90.21843719482422,96.19456481933594,93.33536529541016
535,535,535,2021-03-22,89.96817779541016,97.69940185546876,91.77741241455078
536,536,536,2021-03-23,88.17166900634766,97.9585952758789,93.61863708496094
537,537,537,2021-03-24,89.6732177734375,95.12529754638672,96.66371154785156
538,538,538,2021-03-25,91.6931610107422,93.596923828125,93.96385955810548
539,539,539,2021-03-26,93.24835968017578,92.05068969726562,95.17657470703124
540,540,540,2021-03-29,91.6395492553711,90.21843719482422,96.19456481933594
541,541,541,2021-03-30,92.3188247680664,89.96817779541016,97.69940185546876
542,542,542,2021-03-31,90.6742706298828,88.17166900634766,97.9585952758789
543,543,543,2021-04-01,92.90872955322266,89.6732177734375,95.12529754638672
544,544,544,2021-04-05,92.81935119628906,91.6931610107422,93.596923828125
545,545,545,2021-04-06,93.92762756347656,93.24835968017578,92.05068969726562
546,546,546,2021-04-07,93.89188385009766,91.6395492553711,90.21843719482422
547,547,547,2021-04-08,94.0080795288086,92.3188247680664,89.96817779541016
548,548,548,2021-04-09,94.22257232666016,90.6742706298828,88.17166900634766
549,549,549,2021-04-12,93.73098754882812,92.90872955322266,89.6732177734375
550,550,550,2021-04-13,94.66946411132812,92.81935119628906,91.6931610107422
551,551,551,2021-04-14,93.17684173583984,93.92762756347656,93.24835968017578
552,552,552,2021-04-15,94.33877563476562,93.89188385009766,91.6395492553711
553,553,553,2021-04-16,95.59900665283205,94.0080795288086,92.3188247680664
554,554,554,2021-04-19,95.67945098876952,94.22257232666016,90.6742706298828
555,555,555,2021-04-20,95.6705093383789,93.73098754882812,92.90872955322266
556,556,556,2021-04-21,97.69940948486328,94.66946411132812,92.81935119628906
557,557,557,2021-04-22,97.73514556884766,93.17684173583984,93.92762756347656
558,558,558,2021-04-23,98.16417694091795,94.33877563476562,93.89188385009766
559,559,559,2021-04-26,98.22672271728516,95.59900665283205,94.0080795288086
560,560,560,2021-04-27,99.92491912841795,95.67945098876952,94.22257232666016
561,561,561,2021-04-28,99.87129974365234,95.6705093383789,93.73098754882812
562,562,562,2021-04-29,101.01531982421876,97.69940948486328,94.66946411132812
563,563,563,2021-04-30,100.85445404052734,97.73514556884766,93.17684173583984
564,564,564,2021-05-03,101.01531982421876,98.16417694091795,94.33877563476562
565,565,565,2021-05-04,100.61312866210938,98.22672271728516,95.59900665283205
566,566,566,2021-05-05,98.22672271728516,99.92491912841795,95.67945098876952
567,567,567,2021-05-06,101.87335968017578,99.87129974365234,95.6705093383789
568,568,568,2021-05-07,104.0094985961914,101.01531982421876,97.69940948486328
569,569,569,2021-05-10,103.88438415527344,100.85445404052734,97.73514556884766
570,570,570,2021-05-11,102.07893371582033,101.01531982421876,98.16417694091795
571,571,571,2021-05-12,98.74513244628906,100.61312866210938,98.22672271728516
572,572,572,2021-05-13,99.6299819946289,98.22672271728516,99.92491912841795
573,573,573,2021-05-14,100.57737731933594,101.87335968017578,99.87129974365234
574,574,574,2021-05-17,100.97957611083984,104.0094985961914,101.01531982421876
575,575,575,2021-05-18,100.72038269042967,103.88438415527344,100.85445404052734
576,576,576,2021-05-19,100.31817626953124,102.07893371582033,101.01531982421876
577,577,577,2021-05-20,100.73827362060548,98.74513244628906,100.61312866210938
578,578,578,2021-05-21,100.55950927734376,99.6299819946289,98.22672271728516
579,579,579,2021-05-24,101.13151550292967,100.57737731933594,101.87335968017578
580,580,580,2021-05-25,100.80977630615234,100.97957611083984,104.0094985961914
581,581,581,2021-05-26,101.7214126586914,100.72038269042967,103.88438415527344
582,582,582,2021-05-27,100.92595672607422,100.31817626953124,102.07893371582033
583,583,583,2021-05-28,102.19512176513672,100.73827362060548,98.74513244628906
584,584,584,2021-06-01,104.31338500976562,100.55950927734376,99.6299819946289
585,585,585,2021-06-02,106.386962890625,101.13151550292967,100.57737731933594
586,586,586,2021-06-03,105.95794677734376,100.80977630615234,100.97957611083984
587,587,587,2021-06-04,105.13566589355467,101.7214126586914,100.72038269042967
588,588,588,2021-06-07,107.0036849975586,100.92595672607422,100.31817626953124
589,589,589,2021-06-08,108.87168884277344,102.19512176513672,100.73827362060548
590,590,590,2021-06-09,109.45264434814452,104.31338500976562,100.55950927734376
591,591,591,2021-06-10,109.05936431884766,106.386962890625,101.13151550292967
592,592,592,2021-06-11,110.48048400878906,105.95794677734376,100.80977630615234
593,593,593,2021-06-14,110.30174255371094,105.13566589355467,101.7214126586914
594,594,594,2021-06-15,109.78335571289062,107.0036849975586,100.92595672607422
595,595,595,2021-06-16,108.61249542236328,108.87168884277344,102.19512176513672
596,596,596,2021-06-17,107.52207946777344,109.45264434814452,104.31338500976562
597,597,597,2021-06-18,104.831787109375,109.05936431884766,106.386962890625
598,598,598,2021-06-21,107.98855590820312,110.48048400878906,105.95794677734376
599,599,599,2021-06-22,106.48233032226562,110.30174255371094,105.13566589355467
600,600,600,2021-06-23,107.19485473632812,109.78335571289062,107.0036849975586
601,601,601,2021-06-24,106.20272064208984,108.61249542236328,108.87168884277344
602,602,602,2021-06-25,107.57365417480467,107.52207946777344,109.45264434814452
603,603,603,2021-06-28,105.73372650146484,104.831787109375,109.05936431884766
604,604,604,2021-06-29,106.13958740234376,107.98855590820312,110.48048400878906
605,605,605,2021-06-30,105.67960357666016,106.48233032226562,110.30174255371094
606,606,606,2021-07-01,106.5003662109375,107.19485473632812,109.78335571289062
607,607,607,2021-07-02,106.30193328857422,106.20272064208984,108.61249542236328
608,608,608,2021-07-06,105.37295532226562,107.57365417480467,107.52207946777344
609,609,609,2021-07-07,103.3165283203125,105.73372650146484,104.831787109375
610,610,610,2021-07-08,103.18123626708984,106.13958740234376,107.98855590820312
611,611,611,2021-07-09,106.47331237792967,105.67960357666016,106.48233032226562
612,612,612,2021-07-12,108.53872680664062,106.5003662109375,107.19485473632812
613,613,613,2021-07-13,105.91410064697266,106.30193328857422,106.20272064208984
614,614,614,2021-07-14,106.67173767089844,105.37295532226562,107.57365417480467
615,615,615,2021-07-15,105.96823120117188,103.3165283203125,105.73372650146484
616,616,616,2021-07-16,105.6615753173828,103.18123626708984,106.13958740234376
617,617,617,2021-07-19,101.23307037353516,106.47331237792967,105.67960357666016
618,618,618,2021-07-20,105.3819580078125,108.53872680664062,106.5003662109375
619,619,619,2021-07-21,106.85211944580078,105.91410064697266,106.30193328857422
620,620,620,2021-07-22,104.48905181884766,106.67173767089844,105.37295532226562
621,621,621,2021-07-23,105.1655044555664,105.96823120117188,103.3165283203125
622,622,622,2021-07-26,105.1655044555664,105.6615753173828,103.18123626708984
623,623,623,2021-07-27,106.3560562133789,101.23307037353516,106.47331237792967
624,624,624,2021-07-28,104.85884857177734,105.3819580078125,108.53872680664062
625,625,625,2021-07-29,105.82391357421876,106.85211944580078,105.91410064697266
626,626,626,2021-07-30,106.00430297851562,104.48905181884766,106.67173767089844
627,627,627,2021-08-02,105.13844299316406,105.1655044555664,105.96823120117188
628,628,628,2021-08-03,105.25569152832033,105.1655044555664,105.6615753173828
629,629,629,2021-08-04,103.07301330566406,106.3560562133789,101.23307037353516
630,630,630,2021-08-05,109.23321533203124,104.85884857177734,105.3819580078125
631,631,631,2021-08-06,109.41360473632812,105.82391357421876,106.85211944580078
632,632,632,2021-08-09,107.43838500976562,106.00430297851562,104.48905181884766
633,633,633,2021-08-10,107.95247650146484,105.13844299316406,105.1655044555664
634,634,634,2021-08-11,108.91754913330078,105.25569152832033,105.1655044555664
635,635,635,2021-08-12,108.31324768066406,103.07301330566406,106.3560562133789
636,636,636,2021-08-13,108.23208618164062,109.23321533203124,104.85884857177734
637,637,637,2021-08-16,106.71683502197266,109.41360473632812,105.82391357421876
638,638,638,2021-08-17,105.32785034179688,107.43838500976562,106.00430297851562
639,639,639,2021-08-18,104.4980697631836,107.95247650146484,105.13844299316406
640,640,640,2021-08-19,103.95691680908205,108.91754913330078,105.25569152832033
641,641,641,2021-08-20,104.6784439086914,108.31324768066406,103.07301330566406
642,642,642,2021-08-23,105.76077270507812,108.23208618164062,109.23321533203124
643,643,643,2021-08-24,106.38311004638672,106.71683502197266,109.41360473632812
644,644,644,2021-08-25,107.86227416992188,105.32785034179688,107.43838500976562
645,645,645,2021-08-26,107.0144500732422,104.4980697631836,107.95247650146484
646,646,646,2021-08-27,108.82733917236328,103.95691680908205,108.91754913330078
647,647,647,2021-08-30,109.46772003173828,104.6784439086914,108.31324768066406
648,648,648,2021-08-31,109.82848358154295,105.76077270507812,108.23208618164062
649,649,649,2021-09-01,110.74848175048828,106.38311004638672,106.71683502197266
650,650,650,2021-09-02,111.06414794921876,107.86227416992188,105.32785034179688
651,651,651,2021-09-03,110.81160736083984,107.0144500732422,104.4980697631836
652,652,652,2021-09-07,110.03594207763672,108.82733917236328,103.95691680908205
653,653,653,2021-09-08,109.81046295166016,109.46772003173828,104.6784439086914
654,654,654,2021-09-09,108.5116729736328,109.82848358154295,105.76077270507812
655,655,655,2021-09-10,106.21173858642578,110.74848175048828,106.38311004638672
656,656,656,2021-09-13,109.04381561279295,111.06414794921876,107.86227416992188
657,657,657,2021-09-14,108.1779556274414,110.81160736083984,107.0144500732422
658,658,658,2021-09-15,108.7191162109375,110.03594207763672,108.82733917236328
659,659,659,2021-09-16,108.79129028320312,109.81046295166016,109.46772003173828
660,660,660,2021-09-17,107.60071563720705,108.5116729736328,109.82848358154295
661,661,661,2021-09-20,106.36507415771484,106.21173858642578,110.74848175048828
662,662,662,2021-09-21,106.27405548095705,109.04381561279295,111.06414794921876
663,663,663,2021-09-22,108.00341796875,108.1779556274414,110.81160736083984
664,664,664,2021-09-23,108.73157501220705,108.7191162109375,110.03594207763672
665,665,665,2021-09-24,108.33109283447266,108.79129028320312,109.81046295166016
666,666,666,2021-09-27,108.4858169555664,107.60071563720705,108.5116729736328
667,667,667,2021-09-28,108.44032287597656,106.36507415771484,106.21173858642578
668,668,668,2021-09-29,109.72370147705078,106.27405548095705,109.04381561279295
669,669,669,2021-09-30,107.39358520507812,108.00341796875,108.1779556274414
670,670,670,2021-10-01,110.17878723144533,108.73157501220705,108.7191162109375
671,671,671,2021-10-04,111.0070571899414,108.33109283447266,108.79129028320312
672,672,672,2021-10-05,109.32318115234376,108.4858169555664,107.60071563720705
673,673,673,2021-10-06,110.48824310302734,108.44032287597656,106.36507415771484
674,674,674,2021-10-07,110.77950286865234,109.72370147705078,106.27405548095705
675,675,675,2021-10-08,110.49735260009766,107.39358520507812,108.00341796875
676,676,676,2021-10-11,110.97064971923828,110.17878723144533,108.73157501220705
677,677,677,2021-10-12,111.36203002929688,111.0070571899414,108.33109283447266
678,678,678,2021-10-13,111.99005889892578,109.32318115234376,108.4858169555664
679,679,679,2021-10-14,112.4815673828125,110.48824310302734,108.44032287597656
680,680,680,2021-10-15,112.89115142822266,110.77950286865234,109.72370147705078
681,681,681,2021-10-18,112.59989166259766,110.49735260009766,107.39358520507812
682,682,682,2021-10-19,109.93302917480467,110.97064971923828,110.17878723144533
683,683,683,2021-10-20,111.33472442626952,111.36203002929688,111.0070571899414
684,684,684,2021-10-21,110.0695571899414,111.99005889892578,109.32318115234376
685,685,685,2021-10-22,109.86930847167967,112.4815673828125,110.48824310302734
686,686,686,2021-10-25,110.13327026367188,112.89115142822266,110.77950286865234
687,687,687,2021-10-26,110.76131439208984,112.59989166259766,110.49735260009766
688,688,688,2021-10-27,109.1047592163086,109.93302917480467,110.97064971923828
689,689,689,2021-10-28,109.91483306884766,111.33472442626952,111.36203002929688
690,690,690,2021-10-29,109.54164123535156,110.0695571899414,111.99005889892578
691,691,691,2021-11-01,111.2892074584961,109.86930847167967,112.4815673828125
692,692,692,2021-11-02,113.3098373413086,110.13327026367188,112.89115142822266
693,693,693,2021-11-03,116.92330169677734,110.76131439208984,112.59989166259766
694,694,694,2021-11-04,115.3395767211914,109.1047592163086,109.93302917480467
695,695,695,2021-11-05,120.65509033203124,109.91483306884766,111.33472442626952
696,696,696,2021-11-08,116.67755889892578,109.54164123535156,110.0695571899414
697,697,697,2021-11-09,116.67755889892578,111.2892074584961,109.86930847167967
698,698,698,2021-11-10,116.30435943603516,113.3098373413086,110.13327026367188
699,699,699,2021-11-11,117.46941375732422,116.92330169677734,110.76131439208984
700,700,700,2021-11-12,116.377197265625,115.3395767211914,109.1047592163086
701,701,701,2021-11-15,117.51492309570312,120.65509033203124,109.91483306884766
702,702,702,2021-11-16,116.9415054321289,116.67755889892578,109.54164123535156
703,703,703,2021-11-17,117.37841796875,116.67755889892578,111.2892074584961
704,704,704,2021-11-18,118.17935943603516,116.30435943603516,113.3098373413086
705,705,705,2021-11-19,117.36019897460938,117.46941375732422,116.92330169677734
706,706,706,2021-11-22,118.18846893310548,116.377197265625,115.3395767211914
707,707,707,2021-11-23,118.8165054321289,117.51492309570312,120.65509033203124
708,708,708,2021-11-24,119.87232208251952,116.9415054321289,116.67755889892578
709,709,709,2021-11-26,113.72853088378906,117.37841796875,116.67755889892578
710,710,710,2021-11-29,114.67511749267578,118.17935943603516,116.30435943603516
711,711,711,2021-11-30,111.65328216552734,117.36019897460938,117.46941375732422
712,712,712,2021-12-01,110.26070404052734,118.18846893310548,116.377197265625
713,713,713,2021-12-02,115.9402847290039,118.8165054321289,117.51492309570312
714,714,714,2021-12-03,115.8037567138672,119.87232208251952,116.9415054321289
715,715,715,2021-12-06,118.36140441894533,113.72853088378906,117.37841796875
716,716,716,2021-12-07,119.89053344726562,114.67511749267578,118.17935943603516
717,717,717,2021-12-08,120.13629150390624,111.65328216552734,117.36019897460938
718,718,718,2021-12-09,118.14297485351562,110.26070404052734,118.18846893310548
719,719,719,2021-12-10,118.6071548461914,115.9402847290039,118.8165054321289
720,720,720,2021-12-13,117.90630340576172,115.8037567138672,119.87232208251952
721,721,721,2021-12-14,116.5774383544922,118.36140441894533,113.72853088378906
722,722,722,2021-12-15,117.15995025634766,119.89053344726562,114.67511749267578
723,723,723,2021-12-16,116.66844940185548,120.13629150390624,111.65328216552734
724,724,724,2021-12-17,117.88811492919922,118.14297485351562,110.26070404052734
725,725,725,2021-12-20,116.15874481201172,118.6071548461914,115.9402847290039
726,726,726,2021-12-21,119.4900360107422,117.90630340576172,115.8037567138672
727,727,727,2021-12-22,120.66422271728516,116.5774383544922,118.36140441894533
728,728,728,2021-12-23,120.4912567138672,117.15995025634766,119.89053344726562
729,729,729,2021-12-27,122.52098083496094,116.66844940185548,120.13629150390624
730,730,730,2021-12-28,123.00337982177734,117.88811492919922,118.14297485351562
731,731,731,2021-12-29,123.81344604492188,116.15874481201172,118.6071548461914
732,732,732,2021-12-30,124.80557250976562,119.4900360107422,117.90630340576172
733,733,733,2021-12-31,125.05328369140624,120.66422271728516,116.5774383544922
734,734,734,2022-01-03,125.4202117919922,120.4912567138672,117.15995025634766
735,735,735,2022-01-04,127.85115814208984,122.52098083496094,116.66844940185548
736,736,736,2022-01-05,124.70465850830078,123.00337982177734,117.88811492919922
737,737,737,2022-01-06,124.7505340576172,123.81344604492188,116.15874481201172
738,738,738,2022-01-07,123.2644271850586,124.80557250976562,119.4900360107422
739,739,739,2022-01-10,123.08096313476562,125.05328369140624,120.66422271728516
740,740,740,2022-01-11,123.01673889160156,125.4202117919922,120.4912567138672
741,741,741,2022-01-12,123.3653335571289,127.85115814208984,122.52098083496094
742,742,742,2022-01-13,124.4477996826172,124.70465850830078,123.00337982177734
743,743,743,2022-01-14,121.87921905517578,124.7505340576172,123.81344604492188
744,744,744,2022-01-18,119.2739486694336,123.2644271850586,124.80557250976562
745,745,745,2022-01-19,115.2375946044922,123.08096313476562,125.05328369140624
746,746,746,2022-01-20,113.20108032226562,123.01673889160156,125.4202117919922
747,747,747,2022-01-21,113.03594970703124,123.3653335571289,127.85115814208984
748,748,748,2022-01-24,112.85247802734376,124.4477996826172,124.70465850830078
749,749,749,2022-01-25,114.43032836914062,121.87921905517578,124.7505340576172
750,750,750,2022-01-26,113.3753890991211,119.2739486694336,123.2644271850586
751,751,751,2022-01-27,112.44886016845705,115.2375946044922,123.08096313476562
752,752,752,2022-01-28,115.08164978027344,113.20108032226562,123.01673889160156
753,753,753,2022-01-31,116.95304870605467,113.03594970703124,123.3653335571289
754,754,754,2022-02-01,116.02651977539062,112.85247802734376,124.4477996826172
755,755,755,2022-02-02,116.29254150390624,114.43032836914062,121.87921905517578
756,756,756,2022-02-03,114.34777069091795,113.3753890991211,119.2739486694336
