,Date,L
485,2021-01-06 00:00:00-05:00,46.272647857666016
486,2021-01-07 00:00:00-05:00,46.154170989990234
487,2021-01-08 00:00:00-05:00,45.986331939697266
488,2021-01-11 00:00:00-05:00,45.95671463012695
489,2021-01-12 00:00:00-05:00,46.321998596191406
490,2021-01-13 00:00:00-05:00,46.5391960144043
491,2021-01-14 00:00:00-05:00,46.79589080810547
492,2021-01-15 00:00:00-05:00,46.58856201171875
493,2021-01-19 00:00:00-05:00,46.95384216308594
494,2021-01-20 00:00:00-05:00,46.74652099609375
495,2021-01-21 00:00:00-05:00,45.93697738647461
496,2021-01-22 00:00:00-05:00,45.897483825683594
497,2021-01-25 00:00:00-05:00,46.134422302246094
498,2021-01-26 00:00:00-05:00,45.63093185424805
499,2021-01-27 00:00:00-05:00,44.77201843261719
500,2021-01-28 00:00:00-05:00,45.45322036743164
501,2021-01-29 00:00:00-05:00,44.71278762817383
502,2021-02-01 00:00:00-05:00,45.29526138305664
503,2021-02-02 00:00:00-05:00,45.581565856933594
504,2021-02-03 00:00:00-05:00,46.30226516723633
505,2021-02-04 00:00:00-05:00,47.20066452026367
506,2021-02-05 00:00:00-05:00,47.1907958984375
507,2021-02-08 00:00:00-05:00,47.802894592285156
508,2021-02-09 00:00:00-05:00,47.486961364746094
509,2021-02-10 00:00:00-05:00,47.37836837768555
510,2021-02-11 00:00:00-05:00,47.60543441772461
511,2021-02-12 00:00:00-05:00,48.000335693359375
512,2021-02-16 00:00:00-05:00,48.14842987060547
513,2021-02-17 00:00:00-05:00,47.90161895751953
514,2021-02-18 00:00:00-05:00,46.75640106201172
515,2021-02-19 00:00:00-05:00,47.447479248046875
516,2021-02-22 00:00:00-05:00,48.84938049316406
