,Unnamed: 0,Date,COST
742,742,2022-01-13,497.5239868164063
743,743,2022-01-14,484.1541137695313
744,744,2022-01-18,469.7928161621094
745,745,2022-01-19,471.8045959472656
746,746,2022-01-20,464.7394104003906
747,747,2022-01-21,463.57470703125
748,748,2022-01-24,470.5917053222656
749,749,2022-01-25,459.44537353515625
750,750,2022-01-26,465.3650817871094
751,751,2022-01-27,464.45068359375
752,752,2022-01-28,473.9895629882813
753,753,2022-01-31,486.21392822265625
754,754,2022-02-01,489.37115478515625
755,755,2022-02-02,502.471435546875
756,756,2022-02-03,502.9920349121094
757,757,2022-02-04,501.0640563964844
758,758,2022-02-07,497.32366943359375
759,759,2022-02-08,502.394287109375
760,760,2022-02-09,509.7979736328125
761,761,2022-02-10,499.8204345703125
762,762,2022-02-11,491.3275451660156
763,763,2022-02-14,488.3294372558594
764,764,2022-02-15,495.424560546875
765,765,2022-02-16,493.9592895507813
766,766,2022-02-17,496.4753112792969
767,767,2022-02-18,494.2195434570313
768,768,2022-02-22,484.1070556640625
769,769,2022-02-23,477.4361267089844
770,770,2022-02-24,487.38470458984375
771,771,2022-02-25,498.8659973144531
772,772,2022-02-28,500.5627746582031
773,773,2022-03-01,504.1102294921875
774,774,2022-03-02,508.9978942871094
775,775,2022-03-03,513.8661499023438
776,776,2022-03-04,506.5877990722656
777,777,2022-03-07,509.4991760253906
778,778,2022-03-08,504.5248718261719
779,779,2022-03-09,508.6604309082031
780,780,2022-03-10,513.5479736328125
781,781,2022-03-11,508.4387817382813
782,782,2022-03-14,507.0215759277344
783,783,2022-03-15,522.8025512695312
784,784,2022-03-16,523.833984375
785,785,2022-03-17,532.8956298828125
786,786,2022-03-18,541.1474609375
787,787,2022-03-21,535.537109375
788,788,2022-03-22,539.2870483398438
789,789,2022-03-23,534.08154296875
790,790,2022-03-24,538.0242309570312
791,791,2022-03-25,535.7106323242188
792,792,2022-03-28,544.86865234375
793,793,2022-03-29,549.467041015625
794,794,2022-03-30,555.7235107421875
795,795,2022-03-31,555.125732421875
796,796,2022-04-01,554.8557739257812
797,797,2022-04-04,554.4317016601562
798,798,2022-04-05,554.6148071289062
799,799,2022-04-06,563.7439575195312
800,800,2022-04-07,586.1668701171875
801,801,2022-04-08,578.4451293945312
802,802,2022-04-11,563.6282958984375
803,803,2022-04-12,560.4374389648438
804,804,2022-04-13,569.8172607421875
805,805,2022-04-14,569.1425170898438
806,806,2022-04-18,561.1701049804688
807,807,2022-04-19,572.9116821289062
808,808,2022-04-20,581.8097534179688
809,809,2022-04-21,570.4439086914062
810,810,2022-04-22,551.1251220703125
811,811,2022-04-25,547.7607421875
812,812,2022-04-26,533.8307495117188
813,813,2022-04-27,534.1392822265625
814,814,2022-04-28,542.6555786132812
815,815,2022-04-29,513.4179077148438
816,816,2022-05-02,510.7432556152344
817,817,2022-05-03,509.9031677246094
818,818,2022-05-04,525.6904296875
819,819,2022-05-05,499.5135803222656
820,820,2022-05-06,486.0340270996094
821,821,2022-05-09,481.6599731445313
822,822,2022-05-10,484.199462890625
823,823,2022-05-11,472.2455749511719
824,824,2022-05-12,469.4454650878906
825,825,2022-05-13,480.1536865234375
826,826,2022-05-16,477.5080261230469
827,827,2022-05-17,473.5877380371094
828,828,2022-05-18,414.6197814941406
829,829,2022-05-19,408.37249755859375
830,830,2022-05-20,402.0962524414063
831,831,2022-05-23,414.6970825195313
832,832,2022-05-24,422.6437377929688
833,833,2022-05-25,424.961181640625
834,834,2022-05-26,448.9847412109375
835,835,2022-05-27,454.5561828613281
836,836,2022-05-31,450.1724243164063
837,837,2022-06-01,441.2601013183594
838,838,2022-06-02,470.826171875
839,839,2022-06-03,459.8572082519531
840,840,2022-06-06,456.2073059082031
841,841,2022-06-07,455.541015625
842,842,2022-06-08,451.8815002441406
843,843,2022-06-09,455.8017272949219
844,844,2022-06-10,447.3626098632813
845,845,2022-06-13,436.6833190917969
846,846,2022-06-14,439.1455383300781
847,847,2022-06-15,442.9981689453125
848,848,2022-06-16,436.2101745605469
849,849,2022-06-17,431.314697265625
850,850,2022-06-21,447.1694946289063
851,851,2022-06-22,444.1278991699219
852,852,2022-06-23,458.6502380371094
853,853,2022-06-24,467.6977233886719
854,854,2022-06-27,465.16790771484375
855,855,2022-06-28,452.4801940917969
856,856,2022-06-29,453.6678161621094
857,857,2022-06-30,462.7828979492188
858,858,2022-07-01,469.0398559570313
859,859,2022-07-05,471.4538269042969
860,860,2022-07-06,475.6926879882813
861,861,2022-07-07,477.9135437011719
862,862,2022-07-08,484.2767028808594
863,863,2022-07-11,481.72760009765625
864,864,2022-07-12,473.6842956542969
865,865,2022-07-13,475.2774963378906
866,866,2022-07-14,494.3187255859375
867,867,2022-07-15,504.9498596191406
868,868,2022-07-18,498.5286865234375
869,869,2022-07-19,502.3233642578125
870,870,2022-07-20,506.1567687988281
871,871,2022-07-21,511.23583984375
872,872,2022-07-22,511.4866333007813
873,873,2022-07-25,510.9266662597656
874,874,2022-07-26,494.30908203125
875,875,2022-07-27,504.3316955566406
876,876,2022-07-28,518.6180419921875
877,877,2022-07-29,523.5703125
878,878,2022-08-01,528.8998413085938
879,879,2022-08-02,525.65966796875
880,880,2022-08-03,529.09326171875
881,881,2022-08-04,525.4854736328125
882,882,2022-08-05,522.9609985351562
883,883,2022-08-08,524.1506958007812
884,884,2022-08-09,518.269775390625
885,885,2022-08-10,522.1387939453125
886,886,2022-08-11,514.7684326171875
887,887,2022-08-12,519.6143188476562
888,888,2022-08-15,527.8745727539062
889,889,2022-08-16,534.906494140625
890,890,2022-08-17,538.098388671875
891,891,2022-08-18,542.5863647460938
892,892,2022-08-19,536.3671264648438
893,893,2022-08-22,527.6038208007812
894,894,2022-08-23,524.3151245117188
895,895,2022-08-24,525.4273681640625
896,896,2022-08-25,532.7301025390625
897,897,2022-08-26,514.4009399414062
898,898,2022-08-29,513.6657104492188
899,899,2022-08-30,506.9723815917969
900,900,2022-08-31,504.9991760253906
901,901,2022-09-01,511.8376159667969
902,902,2022-09-02,502.1071166992188
903,903,2022-09-06,501.904052734375
904,904,2022-09-07,512.2922973632812
905,905,2022-09-08,511.789306640625
906,906,2022-09-09,519.0050048828125
907,907,2022-09-12,521.8486328125
908,908,2022-09-13,493.585693359375
909,909,2022-09-14,491.3610229492188
910,910,2022-09-15,487.0084533691406
911,911,2022-09-16,487.62744140625
912,912,2022-09-19,489.9779052734375
913,913,2022-09-20,483.1587524414063
914,914,2022-09-21,476.9200439453125
915,915,2022-09-22,471.2132873535156
916,916,2022-09-23,451.1236267089844
917,917,2022-09-26,464.56829833984375
918,918,2022-09-27,462.6337890625
919,919,2022-09-28,472.2966003417969
920,920,2022-09-29,463.2915954589844
921,921,2022-09-30,456.8013000488281
922,922,2022-10-03,462.08251953125
923,923,2022-10-04,470.2073364257813
924,924,2022-10-05,464.5876770019531
925,925,2022-10-06,466.6865539550781
926,926,2022-10-07,452.8162841796875
927,927,2022-10-10,451.0365295410156
928,928,2022-10-11,456.55950927734375
929,929,2022-10-12,451.1042785644531
930,930,2022-10-13,452.6614685058594
931,931,2022-10-14,439.7584533691406
932,932,2022-10-17,448.9666748046875
933,933,2022-10-18,457.7685546875
934,934,2022-10-19,455.9888305664063
935,935,2022-10-20,449.4018859863281
936,936,2022-10-21,462.5177307128906
937,937,2022-10-24,480.69232177734375
938,938,2022-10-25,482.7138977050781
939,939,2022-10-26,483.0910949707031
940,940,2022-10-27,481.1434020996094
941,941,2022-10-28,495.029052734375
942,942,2022-10-31,485.9496154785156
943,943,2022-11-01,484.4573059082031
944,944,2022-11-02,468.5174865722656
945,945,2022-11-03,471.2112731933594
946,946,2022-11-04,471.3275146484375
947,947,2022-11-07,473.4011535644531
948,948,2022-11-08,477.4806213378906
949,949,2022-11-09,474.777099609375
950,950,2022-11-10,497.2189636230469
951,951,2022-11-11,499.48638916015625
952,952,2022-11-14,493.8759460449219
953,953,2022-11-15,510.1452941894531
954,954,2022-11-16,507.8585510253906
955,955,2022-11-17,505.1550598144531
956,956,2022-11-18,507.43212890625
957,957,2022-11-21,507.1415100097656
958,958,2022-11-22,515.4554443359375
959,959,2022-11-23,517.9166259765625
960,960,2022-11-25,517.1124267578125
961,961,2022-11-28,514.4573364257812
962,962,2022-11-29,512.5581665039062
963,963,2022-11-30,522.529052734375
964,964,2022-12-01,488.2364196777344
965,965,2022-12-02,479.1957092285156
966,966,2022-12-05,473.5076904296875
967,967,2022-12-06,466.24029541015625
968,968,2022-12-07,467.0251770019531
969,969,2022-12-08,466.49224853515625
970,970,2022-12-09,468.0426025390625
971,971,2022-12-12,472.5581359863281
972,972,2022-12-13,473.0619812011719
973,973,2022-12-14,468.527099609375
974,974,2022-12-15,449.5252075195313
975,975,2022-12-16,447.1414794921875
976,976,2022-12-19,444.4089050292969
977,977,2022-12-20,443.6240539550781
978,978,2022-12-21,447.7325134277344
979,979,2022-12-22,444.4864196777344
980,980,2022-12-23,448.3042297363281
981,981,2022-12-27,444.2829284667969
982,982,2022-12-28,438.94378662109375
983,983,2022-12-29,442.3739929199219
984,984,2022-12-30,442.3449401855469
985,985,2023-01-03,439.2247924804688
986,986,2023-01-04,442.403076171875
987,987,2023-01-05,436.2306213378906
988,988,2023-01-06,467.8972778320313
989,989,2023-01-09,463.9050598144531
990,990,2023-01-10,466.4728393554688
991,991,2023-01-11,469.2926025390625
992,992,2023-01-12,467.4708862304688
993,993,2023-01-13,470.2034912109375
994,994,2023-01-17,471.6763610839844
995,995,2023-01-18,464.6026916503906
996,996,2023-01-19,454.93212890625
997,997,2023-01-20,465.2228393554688
998,998,2023-01-23,477.335205078125
999,999,2023-01-24,476.8507385253906
1000,1000,2023-01-25,475.6588745117188
1001,1001,2023-01-26,482.8488159179688
1002,1002,2023-01-27,487.6841125488281
1003,1003,2023-01-30,487.6743774414063
1004,1004,2023-01-31,495.2907104492188
1005,1005,2023-02-01,501.8507080078125
1006,1006,2023-02-02,508.0824890136719
1007,1007,2023-02-03,499.7055358886719
1008,1008,2023-02-06,500.472412109375
1009,1009,2023-02-07,501.3848876953125
1010,1010,2023-02-08,489.0378112792969
1011,1011,2023-02-09,485.9510498046875
1012,1012,2023-02-10,485.3297729492188
1013,1013,2023-02-13,491.6004028320313
1014,1014,2023-02-14,488.4651184082031
1015,1015,2023-02-15,496.2887573242188
1016,1016,2023-02-16,489.3193054199219
1017,1017,2023-02-17,492.6001586914063
1018,1018,2023-02-21,487.0284729003906
1019,1019,2023-02-22,482.8060607910156
1020,1020,2023-02-23,478.6806335449219
1021,1021,2023-02-24,474.283447265625
1022,1022,2023-02-27,472.7497863769531
1023,1023,2023-02-28,469.98333740234375
1024,1024,2023-03-01,464.6349792480469
1025,1025,2023-03-02,471.4490966796875
1026,1026,2023-03-03,461.3248901367188
1027,1027,2023-03-06,468.9156188964844
1028,1028,2023-03-07,470.9248962402344
1029,1029,2023-03-08,471.7888488769531
1030,1030,2023-03-09,465.4599914550781
1031,1031,2023-03-10,457.3257141113281
1032,1032,2023-03-13,458.1604919433594
1033,1033,2023-03-14,467.7896728515625
1034,1034,2023-03-15,471.41998291015625
1035,1035,2023-03-16,472.97308349609375
1036,1036,2023-03-17,472.7692260742188
1037,1037,2023-03-20,474.9435424804688
1038,1038,2023-03-21,476.4578247070313
1039,1039,2023-03-22,473.2254333496094
1040,1040,2023-03-23,473.4584045410156
1041,1041,2023-03-24,480.7481994628906
1042,1042,2023-03-27,478.7583618164063
1043,1043,2023-03-28,472.4974060058594
1044,1044,2023-03-29,476.4772033691406
1045,1045,2023-03-30,477.0693359375
1046,1046,2023-03-31,482.3013000488281
1047,1047,2023-04-03,482.4566040039063
1048,1048,2023-04-04,483.1360778808594
1049,1049,2023-04-05,482.55364990234375
1050,1050,2023-04-06,471.7306213378906
1051,1051,2023-04-10,479.3504333496094
1052,1052,2023-04-11,484.0290832519531
1053,1053,2023-04-12,475.0018310546875
1054,1054,2023-04-13,483.2913818359375
1055,1055,2023-04-14,476.89459228515625
1056,1056,2023-04-17,479.4572143554688
1057,1057,2023-04-18,482.3303833007813
1058,1058,2023-04-19,481.4859313964844
1059,1059,2023-04-20,490.7558898925781
1060,1060,2023-04-21,491.5033264160156
1061,1061,2023-04-24,496.4246520996094
1062,1062,2023-04-25,488.4165649414063
1063,1063,2023-04-26,480.1561279296875
1064,1064,2023-04-27,486.572265625
1065,1065,2023-04-28,488.4651184082031
1066,1066,2023-05-01,479.117431640625
1067,1067,2023-05-02,480.30169677734375
1068,1068,2023-05-03,475.6909484863281
1069,1069,2023-05-04,476.9554748535156
1070,1070,2023-05-05,485.4374694824219
1071,1071,2023-05-08,485.4374694824219
1072,1072,2023-05-09,487.1202697753906
1073,1073,2023-05-10,486.0211181640625
1074,1074,2023-05-11,488.1902160644531
1075,1075,2023-05-12,490.3106994628906
1076,1076,2023-05-15,488.3361206054688
1077,1077,2023-05-16,482.6068420410156
1078,1078,2023-05-17,481.4883117675781
1079,1079,2023-05-18,484.503662109375
1080,1080,2023-05-19,482.9668273925781
1081,1081,2023-05-22,478.4437255859375
1082,1082,2023-05-23,471.6347961425781
1083,1083,2023-05-24,469.5823974609375
1084,1084,2023-05-25,473.2689208984375
1085,1085,2023-05-26,493.4136352539063
1086,1086,2023-05-30,494.16259765625
1087,1087,2023-05-31,497.5962829589844
1088,1088,2023-06-01,498.60784912109375
1089,1089,2023-06-02,498.5982055664063
1090,1090,2023-06-05,504.1036682128906
1091,1091,2023-06-06,502.1679382324219
1092,1092,2023-06-07,497.2752685546875
1093,1093,2023-06-08,505.8934631347656
1094,1094,2023-06-09,503.16015625
1095,1095,2023-06-12,506.7493591308594
1096,1096,2023-06-13,507.7707214355469
1097,1097,2023-06-14,512.809326171875
1098,1098,2023-06-15,514.7352905273438
1099,1099,2023-06-16,509.3562622070313
1100,1100,2023-06-20,505.51409912109375
1101,1101,2023-06-21,505.436279296875
1102,1102,2023-06-22,509.8912353515625
1103,1103,2023-06-23,510.1246948242188
1104,1104,2023-06-26,509.1325073242188
1105,1105,2023-06-27,515.8539428710938
1106,1106,2023-06-28,518.2564697265625
1107,1107,2023-06-29,517.1768188476562
1108,1108,2023-06-30,523.6841430664062
1109,1109,2023-07-03,526.2716064453125
1110,1110,2023-07-05,526.3590698242188
1111,1111,2023-07-06,522.7017211914062
1112,1112,2023-07-07,510.718017578125
1113,1113,2023-07-10,512.62451171875
1114,1114,2023-07-11,515.1827392578125
1115,1115,2023-07-12,523.3146362304688
1116,1116,2023-07-13,523.7522583007812
1117,1117,2023-07-14,531.777099609375
1118,1118,2023-07-17,537.8661499023438
1119,1119,2023-07-18,538.47900390625
1120,1120,2023-07-19,538.9848022460938
1121,1121,2023-07-20,541.7570190429688
1122,1122,2023-07-21,542.6324462890625
1123,1123,2023-07-24,548.5366821289062
1124,1124,2023-07-25,549.7623901367188
1125,1125,2023-07-26,550.715576171875
1126,1126,2023-07-27,546.494140625
1127,1127,2023-07-28,547.9434204101562
1128,1128,2023-07-31,545.36572265625
1129,1129,2023-08-01,540.3076782226562
1130,1130,2023-08-02,537.2728271484375
1131,1131,2023-08-03,542.4671020507812
1132,1132,2023-08-04,536.9713134765625
1133,1133,2023-08-07,543.1674194335938
1134,1134,2023-08-08,540.9400024414062
1135,1135,2023-08-09,544.4222412109375
1136,1136,2023-08-10,546.1633911132812
1137,1137,2023-08-11,547.5932006835938
1138,1138,2023-08-14,546.143798828125
1139,1139,2023-08-15,543.2647094726562
1140,1140,2023-08-16,543.7899169921875
1141,1141,2023-08-17,532.1758422851562
1142,1142,2023-08-18,530.0651245117188
1143,1143,2023-08-21,528.3823852539062
1144,1144,2023-08-22,523.6744384765625
1145,1145,2023-08-23,526.096435546875
1146,1146,2023-08-24,518.1734619140625
1147,1147,2023-08-25,520.4149169921875
1148,1148,2023-08-28,522.5394287109375
1149,1149,2023-08-29,528.9518432617188
1150,1150,2023-08-30,528.4548950195312
1151,1151,2023-08-31,535.296142578125
1152,1152,2023-09-01,530.3942260742188
1153,1153,2023-09-05,530.8619384765625
1154,1154,2023-09-06,532.7720336914062
1155,1155,2023-09-07,534.6529541015625
1156,1156,2023-09-08,537.1575317382812
1157,1157,2023-09-11,544.5543212890625
1158,1158,2023-09-12,544.5640258789062
1159,1159,2023-09-13,545.5093383789062
1160,1160,2023-09-14,550.3917846679688
1161,1161,2023-09-15,542.1959228515625
1162,1162,2023-09-18,548.3939208984375
1163,1163,2023-09-19,549.9824829101562
1164,1164,2023-09-20,549.4757690429688
1165,1165,2023-09-21,540.948486328125
1166,1166,2023-09-22,544.369140625
1167,1167,2023-09-25,544.3983764648438
1168,1168,2023-09-26,538.8824462890625
1169,1169,2023-09-27,549.1834106445312
1170,1170,2023-09-28,554.153564453125
1171,1171,2023-09-29,550.5770263671875
1172,1172,2023-10-02,556.7653198242188
1173,1173,2023-10-03,550.6549072265625
1174,1174,2023-10-04,557.2427368164062
1175,1175,2023-10-05,555.0208740234375
1176,1176,2023-10-06,543.336181640625
1177,1177,2023-10-09,544.7394409179688
1178,1178,2023-10-10,547.7800903320312
1179,1179,2023-10-11,551.1226806640625
1180,1180,2023-10-12,549.427001953125
1181,1181,2023-10-13,552.4091796875
1182,1182,2023-10-16,557.671630859375
1183,1183,2023-10-17,559.7182006835938
1184,1184,2023-10-18,560.010498046875
1185,1185,2023-10-19,551.2299194335938
1186,1186,2023-10-20,538.8532104492188
1187,1187,2023-10-23,538.2294921875
1188,1188,2023-10-24,537.7909545898438
1189,1189,2023-10-25,535.9880981445312
1190,1190,2023-10-26,533.6588745117188
1191,1191,2023-10-27,529.2052612304688
1192,1192,2023-10-30,540.7535400390625
1193,1193,2023-10-31,538.375732421875
1194,1194,2023-11-01,542.6246948242188
1195,1195,2023-11-02,542.8101806640625
1196,1196,2023-11-03,547.6234741210938
1197,1197,2023-11-06,556.3323974609375
1198,1198,2023-11-07,557.748046875
1199,1199,2023-11-08,553.9501342773438
1200,1200,2023-11-09,549.9373779296875
1201,1201,2023-11-10,563.4595336914062
1202,1202,2023-11-13,564.5433349609375
1203,1203,2023-11-14,576.8157348632812
1204,1204,2023-11-15,582.654296875
1205,1205,2023-11-16,564.885009765625
1206,1206,2023-11-17,563.4888916015625
1207,1207,2023-11-20,567.052490234375
1208,1208,2023-11-21,570.4696044921875
1209,1209,2023-11-22,575.1365356445312
1210,1210,2023-11-24,577.3624877929688
1211,1211,2023-11-27,580.8187866210938
1212,1212,2023-11-28,579.9400024414062
1213,1213,2023-11-29,573.9453735351562
1214,1214,2023-11-30,578.7098388671875
1215,1215,2023-12-01,582.1367797851562
1216,1216,2023-12-04,584.8997802734375
1217,1217,2023-12-05,591.0213012695312
1218,1218,2023-12-06,593.0521240234375
1219,1219,2023-12-07,596.4888305664062
1220,1220,2023-12-08,596.3228759765625
1221,1221,2023-12-11,609.0932006835938
1222,1222,2023-12-12,614.5997924804688
1223,1223,2023-12-13,626.8038940429688
1224,1224,2023-12-14,615.8494873046875
1225,1225,2023-12-15,643.2257690429688
1226,1226,2023-12-18,665.1150512695312
1227,1227,2023-12-19,661.6978759765625
1228,1228,2023-12-20,645.3541259765625
1229,1229,2023-12-21,649.4156494140625
1230,1230,2023-12-22,655.7031860351562
1231,1231,2023-12-26,658.6517944335938
1232,1232,2023-12-27,665.8212280273438
1233,1233,2023-12-28,662.1266479492188
1234,1234,2023-12-29,659.111083984375
1235,1235,2024-01-02,649.6949462890625
1236,1236,2024-01-03,643.74365234375
1237,1237,2024-01-04,647.3982543945312
1238,1238,2024-01-05,655.0470581054688
1239,1239,2024-01-08,660.7186889648438
1240,1240,2024-01-09,666.2006225585938
1241,1241,2024-01-10,671.7724609375
1242,1242,2024-01-11,672.59130859375
1243,1243,2024-01-12,682.237060546875
1244,1244,2024-01-16,680.4896240234375
1245,1245,2024-01-17,683.1856689453125
1246,1246,2024-01-18,686.3010864257812
1247,1247,2024-01-19,693.9498291015625
1248,1248,2024-01-22,691.4934692382812
1249,1249,2024-01-23,686.5807495117188
1250,1250,2024-01-24,685.5023193359375
1251,1251,2024-01-25,678.9020385742188
1252,1252,2024-01-26,685.8717651367188
1253,1253,2024-01-29,692.9912719726562
1254,1254,2024-01-30,699.7113647460938
1255,1255,2024-01-31,693.8599853515625
1256,1256,2024-02-01,704.47998046875
1257,1257,2024-02-02,709.47998046875
1258,1258,2024-02-05,707.8049926757812
