,Unnamed: 0,Date,REGN
750,750,2022-01-26,605.25
751,751,2022-01-27,608.719970703125
752,752,2022-01-28,624.9199829101562
753,753,2022-01-31,608.5900268554688
754,754,2022-02-01,613.3599853515625
755,755,2022-02-02,622.8499755859375
756,756,2022-02-03,620.6900024414062
757,757,2022-02-04,622.9600219726562
758,758,2022-02-07,622.3599853515625
759,759,2022-02-08,617.9400024414062
760,760,2022-02-09,619.77001953125
761,761,2022-02-10,618.219970703125
762,762,2022-02-11,638.4099731445312
763,763,2022-02-14,623.530029296875
764,764,2022-02-15,630.1500244140625
765,765,2022-02-16,630.9000244140625
766,766,2022-02-17,626.719970703125
767,767,2022-02-18,615.1300048828125
768,768,2022-02-22,602.8900146484375
769,769,2022-02-23,608.97998046875
770,770,2022-02-24,609.780029296875
771,771,2022-02-25,618.6599731445312
772,772,2022-02-28,618.3599853515625
773,773,2022-03-01,607.030029296875
774,774,2022-03-02,616.8699951171875
775,775,2022-03-03,611.1500244140625
776,776,2022-03-04,620.4099731445312
777,777,2022-03-07,618.5900268554688
778,778,2022-03-08,614.739990234375
779,779,2022-03-09,623.4299926757812
780,780,2022-03-10,630.3599853515625
781,781,2022-03-11,642.5800170898438
782,782,2022-03-14,656.4099731445312
783,783,2022-03-15,665.9299926757812
784,784,2022-03-16,677.97998046875
785,785,2022-03-17,685.22998046875
786,786,2022-03-18,685.9400024414062
787,787,2022-03-21,693.2000122070312
788,788,2022-03-22,692.6400146484375
789,789,2022-03-23,669.219970703125
790,790,2022-03-24,679.760009765625
791,791,2022-03-25,680.030029296875
792,792,2022-03-28,693.4000244140625
793,793,2022-03-29,698.4299926757812
794,794,2022-03-30,692.3800048828125
795,795,2022-03-31,698.4199829101562
796,796,2022-04-01,694.8300170898438
797,797,2022-04-04,698.4099731445312
798,798,2022-04-05,691.469970703125
799,799,2022-04-06,708.3599853515625
800,800,2022-04-07,721.7999877929688
801,801,2022-04-08,738.8400268554688
802,802,2022-04-11,722.3699951171875
803,803,2022-04-12,715.7899780273438
804,804,2022-04-13,731.8900146484375
805,805,2022-04-14,733.02001953125
806,806,2022-04-18,723.2000122070312
807,807,2022-04-19,716.219970703125
808,808,2022-04-20,719.6199951171875
809,809,2022-04-21,706.1099853515625
810,810,2022-04-22,688.0800170898438
811,811,2022-04-25,690.3300170898438
812,812,2022-04-26,674.8200073242188
813,813,2022-04-27,673.510009765625
814,814,2022-04-28,675.5800170898438
815,815,2022-04-29,659.1099853515625
816,816,2022-05-02,652.02001953125
817,817,2022-05-03,660.489990234375
818,818,2022-05-04,660.8599853515625
819,819,2022-05-05,639.3699951171875
820,820,2022-05-06,623.0499877929688
821,821,2022-05-09,599.77001953125
822,822,2022-05-10,615.0900268554688
823,823,2022-05-11,613.0499877929688
824,824,2022-05-12,633.9600219726562
825,825,2022-05-13,645.52001953125
826,826,2022-05-16,655.010009765625
827,827,2022-05-17,667.5599975585938
828,828,2022-05-18,659.2000122070312
829,829,2022-05-19,657.1500244140625
830,830,2022-05-20,661.1400146484375
831,831,2022-05-23,681.9099731445312
832,832,2022-05-24,686.02001953125
833,833,2022-05-25,690.8800048828125
834,834,2022-05-26,683.4400024414062
835,835,2022-05-27,692.7999877929688
836,836,2022-05-31,664.739990234375
837,837,2022-06-01,658.9199829101562
838,838,2022-06-02,630.7000122070312
839,839,2022-06-03,630.3499755859375
840,840,2022-06-06,609.030029296875
841,841,2022-06-07,613.97998046875
842,842,2022-06-08,607.760009765625
843,843,2022-06-09,575.47998046875
844,844,2022-06-10,571.8099975585938
845,845,2022-06-13,549.2999877929688
846,846,2022-06-14,548.3499755859375
847,847,2022-06-15,561.1900024414062
848,848,2022-06-16,556.75
849,849,2022-06-17,580.9500122070312
850,850,2022-06-21,587.6699829101562
851,851,2022-06-22,586.8400268554688
852,852,2022-06-23,607.3900146484375
853,853,2022-06-24,612.489990234375
854,854,2022-06-27,602.4000244140625
855,855,2022-06-28,594.4199829101562
856,856,2022-06-29,597.6199951171875
857,857,2022-06-30,591.1300048828125
858,858,2022-07-01,595.4000244140625
859,859,2022-07-05,596.5599975585938
860,860,2022-07-06,594.9000244140625
861,861,2022-07-07,607.4500122070312
862,862,2022-07-08,621.5700073242188
863,863,2022-07-11,614.4600219726562
864,864,2022-07-12,610.0900268554688
865,865,2022-07-13,602.02001953125
866,866,2022-07-14,598.8599853515625
867,867,2022-07-15,607.5399780273438
868,868,2022-07-18,586.7000122070312
869,869,2022-07-19,595.72998046875
870,870,2022-07-20,594.5900268554688
871,871,2022-07-21,592.4400024414062
872,872,2022-07-22,586.1099853515625
873,873,2022-07-25,587.280029296875
874,874,2022-07-26,582.5599975585938
875,875,2022-07-27,587.9099731445312
876,876,2022-07-28,582.3699951171875
877,877,2022-07-29,581.6900024414062
878,878,2022-08-01,576.6799926757812
879,879,2022-08-02,574.9600219726562
880,880,2022-08-03,608.77001953125
881,881,2022-08-04,614.9600219726562
882,882,2022-08-05,613.6099853515625
883,883,2022-08-08,630.6300048828125
884,884,2022-08-09,622.1500244140625
885,885,2022-08-10,641.489990234375
886,886,2022-08-11,623.9000244140625
887,887,2022-08-12,628.7100219726562
888,888,2022-08-15,643.2899780273438
889,889,2022-08-16,648.7000122070312
890,890,2022-08-17,636.3400268554688
891,891,2022-08-18,624.8300170898438
892,892,2022-08-19,618.3599853515625
893,893,2022-08-22,612.0999755859375
894,894,2022-08-23,602.530029296875
895,895,2022-08-24,602.7899780273438
896,896,2022-08-25,603.7999877929688
897,897,2022-08-26,596.1799926757812
898,898,2022-08-29,592.77001953125
899,899,2022-08-30,588.3900146484375
900,900,2022-08-31,581.0599975585938
901,901,2022-09-01,600.6300048828125
902,902,2022-09-02,580.6199951171875
903,903,2022-09-06,573.969970703125
904,904,2022-09-07,596.4400024414062
905,905,2022-09-08,708.8499755859375
906,906,2022-09-09,724.3200073242188
907,907,2022-09-12,710.739990234375
908,908,2022-09-13,701.3900146484375
909,909,2022-09-14,697.6199951171875
910,910,2022-09-15,705.8499755859375
911,911,2022-09-16,710.2999877929688
912,912,2022-09-19,715.3400268554688
913,913,2022-09-20,704.219970703125
914,914,2022-09-21,684.6300048828125
915,915,2022-09-22,688.260009765625
916,916,2022-09-23,697.3300170898438
917,917,2022-09-26,686.0999755859375
918,918,2022-09-27,695.010009765625
919,919,2022-09-28,705.4199829101562
920,920,2022-09-29,691.8200073242188
921,921,2022-09-30,688.8699951171875
922,922,2022-10-03,735.1300048828125
923,923,2022-10-04,739.5399780273438
924,924,2022-10-05,745.6799926757812
925,925,2022-10-06,731.8599853515625
926,926,2022-10-07,722.3699951171875
927,927,2022-10-10,730.9199829101562
928,928,2022-10-11,737.4099731445312
929,929,2022-10-12,728.0599975585938
930,930,2022-10-13,752.5599975585938
931,931,2022-10-14,736.0599975585938
932,932,2022-10-17,735.9600219726562
933,933,2022-10-18,722.7100219726562
934,934,2022-10-19,709.3699951171875
935,935,2022-10-20,705.8900146484375
936,936,2022-10-21,713.9099731445312
937,937,2022-10-24,737.1500244140625
938,938,2022-10-25,747.3300170898438
939,939,2022-10-26,733.97998046875
940,940,2022-10-27,724.8800048828125
941,941,2022-10-28,750.760009765625
942,942,2022-10-31,748.75
943,943,2022-11-01,759.9099731445312
944,944,2022-11-02,740.47998046875
945,945,2022-11-03,738.6799926757812
946,946,2022-11-04,740.2100219726562
947,947,2022-11-07,750.9299926757812
948,948,2022-11-08,751.9500122070312
949,949,2022-11-09,742.9500122070312
950,950,2022-11-10,741.0800170898438
951,951,2022-11-11,734.4500122070312
952,952,2022-11-14,742.010009765625
953,953,2022-11-15,728.72998046875
954,954,2022-11-16,735.6699829101562
955,955,2022-11-17,739.0800170898438
956,956,2022-11-18,736.72998046875
957,957,2022-11-21,738.97998046875
958,958,2022-11-22,749.22998046875
959,959,2022-11-23,735.3599853515625
960,960,2022-11-25,736.22998046875
961,961,2022-11-28,741.47998046875
962,962,2022-11-29,736.0800170898438
963,963,2022-11-30,751.7000122070312
964,964,2022-12-01,761.239990234375
965,965,2022-12-02,766.3900146484375
966,966,2022-12-05,755.4500122070312
967,967,2022-12-06,747.469970703125
968,968,2022-12-07,764.27001953125
969,969,2022-12-08,765.4199829101562
970,970,2022-12-09,750.0599975585938
971,971,2022-12-12,742.47998046875
972,972,2022-12-13,747.5599975585938
973,973,2022-12-14,750.0
974,974,2022-12-15,731.27001953125
975,975,2022-12-16,723.1699829101562
976,976,2022-12-19,721.0999755859375
977,977,2022-12-20,733.530029296875
978,978,2022-12-21,736.1900024414062
979,979,2022-12-22,733.6199951171875
980,980,2022-12-23,726.739990234375
981,981,2022-12-27,711.3499755859375
982,982,2022-12-28,713.030029296875
983,983,2022-12-29,721.2899780273438
984,984,2022-12-30,721.489990234375
985,985,2023-01-03,720.469970703125
986,986,2023-01-04,726.489990234375
987,987,2023-01-05,723.760009765625
988,988,2023-01-06,737.1500244140625
989,989,2023-01-09,680.489990234375
990,990,2023-01-10,698.9500122070312
991,991,2023-01-11,709.9400024414062
992,992,2023-01-12,714.5700073242188
993,993,2023-01-13,722.1300048828125
994,994,2023-01-17,728.1099853515625
995,995,2023-01-18,724.5499877929688
996,996,2023-01-19,715.5700073242188
997,997,2023-01-20,722.0
998,998,2023-01-23,729.9099731445312
999,999,2023-01-24,727.469970703125
1000,1000,2023-01-25,741.1799926757812
1001,1001,2023-01-26,742.2999877929688
1002,1002,2023-01-27,742.8300170898438
1003,1003,2023-01-30,736.4600219726562
1004,1004,2023-01-31,758.469970703125
1005,1005,2023-02-01,758.0
1006,1006,2023-02-02,751.2000122070312
1007,1007,2023-02-03,783.1300048828125
1008,1008,2023-02-06,780.8599853515625
1009,1009,2023-02-07,769.9400024414062
1010,1010,2023-02-08,749.6599731445312
1011,1011,2023-02-09,744.77001953125
1012,1012,2023-02-10,757.6099853515625
1013,1013,2023-02-13,763.969970703125
1014,1014,2023-02-14,754.2100219726562
1015,1015,2023-02-15,752.4000244140625
1016,1016,2023-02-16,736.3300170898438
1017,1017,2023-02-17,748.739990234375
1018,1018,2023-02-21,746.52001953125
1019,1019,2023-02-22,748.0800170898438
1020,1020,2023-02-23,759.6599731445312
1021,1021,2023-02-24,756.989990234375
1022,1022,2023-02-27,757.7899780273438
1023,1023,2023-02-28,760.4199829101562
1024,1024,2023-03-01,770.4400024414062
1025,1025,2023-03-02,768.9000244140625
1026,1026,2023-03-03,779.2999877929688
1027,1027,2023-03-06,780.3800048828125
1028,1028,2023-03-07,773.8499755859375
1029,1029,2023-03-08,745.2000122070312
1030,1030,2023-03-09,743.75
1031,1031,2023-03-10,747.0
1032,1032,2023-03-13,752.3300170898438
1033,1033,2023-03-14,766.7999877929688
1034,1034,2023-03-15,760.2999877929688
1035,1035,2023-03-16,749.75
1036,1036,2023-03-17,747.6500244140625
1037,1037,2023-03-20,759.25
1038,1038,2023-03-21,759.760009765625
1039,1039,2023-03-22,751.2999877929688
1040,1040,2023-03-23,802.1599731445312
1041,1041,2023-03-24,820.0
1042,1042,2023-03-27,820.4099731445312
1043,1043,2023-03-28,826.969970703125
1044,1044,2023-03-29,819.3499755859375
1045,1045,2023-03-30,811.5
1046,1046,2023-03-31,821.6699829101562
1047,1047,2023-04-03,826.1900024414062
1048,1048,2023-04-04,822.0900268554688
1049,1049,2023-04-05,825.219970703125
1050,1050,2023-04-06,828.72998046875
1051,1051,2023-04-10,823.760009765625
1052,1052,2023-04-11,819.6400146484375
1053,1053,2023-04-12,820.4299926757812
1054,1054,2023-04-13,830.3499755859375
1055,1055,2023-04-14,829.3300170898438
1056,1056,2023-04-17,819.739990234375
1057,1057,2023-04-18,808.010009765625
1058,1058,2023-04-19,808.8599853515625
1059,1059,2023-04-20,798.0999755859375
1060,1060,2023-04-21,800.72998046875
1061,1061,2023-04-24,797.0399780273438
1062,1062,2023-04-25,789.5800170898438
1063,1063,2023-04-26,778.0
1064,1064,2023-04-27,792.2899780273438
1065,1065,2023-04-28,801.7899780273438
1066,1066,2023-05-01,806.719970703125
1067,1067,2023-05-02,798.4500122070312
1068,1068,2023-05-03,803.1699829101562
1069,1069,2023-05-04,753.8800048828125
1070,1070,2023-05-05,762.0999755859375
1071,1071,2023-05-08,752.1199951171875
1072,1072,2023-05-09,754.8800048828125
1073,1073,2023-05-10,749.5900268554688
1074,1074,2023-05-11,745.5700073242188
1075,1075,2023-05-12,744.3499755859375
1076,1076,2023-05-15,750.9600219726562
1077,1077,2023-05-16,742.280029296875
1078,1078,2023-05-17,749.6300048828125
1079,1079,2023-05-18,747.47998046875
1080,1080,2023-05-19,759.0499877929688
1081,1081,2023-05-22,751.5
1082,1082,2023-05-23,748.5599975585938
1083,1083,2023-05-24,737.4000244140625
1084,1084,2023-05-25,725.0
1085,1085,2023-05-26,725.0499877929688
1086,1086,2023-05-30,728.5999755859375
1087,1087,2023-05-31,735.5599975585938
1088,1088,2023-06-01,731.1699829101562
1089,1089,2023-06-02,739.9500122070312
1090,1090,2023-06-05,750.27001953125
1091,1091,2023-06-06,748.1400146484375
1092,1092,2023-06-07,738.6300048828125
1093,1093,2023-06-08,750.1199951171875
1094,1094,2023-06-09,746.52001953125
1095,1095,2023-06-12,754.010009765625
1096,1096,2023-06-13,767.3499755859375
1097,1097,2023-06-14,771.1099853515625
1098,1098,2023-06-15,783.0700073242188
1099,1099,2023-06-16,783.0499877929688
1100,1100,2023-06-20,781.2100219726562
1101,1101,2023-06-21,778.77001953125
1102,1102,2023-06-22,779.8099975585938
1103,1103,2023-06-23,779.72998046875
1104,1104,2023-06-26,784.3800048828125
1105,1105,2023-06-27,716.0900268554688
1106,1106,2023-06-28,700.030029296875
1107,1107,2023-06-29,708.4199829101562
1108,1108,2023-06-30,718.5399780273438
1109,1109,2023-07-03,718.0900268554688
1110,1110,2023-07-05,717.8300170898438
1111,1111,2023-07-06,704.8300170898438
1112,1112,2023-07-07,692.4500122070312
1113,1113,2023-07-10,703.3599853515625
1114,1114,2023-07-11,716.8300170898438
1115,1115,2023-07-12,718.4199829101562
1116,1116,2023-07-13,720.97998046875
1117,1117,2023-07-14,718.52001953125
1118,1118,2023-07-17,721.6099853515625
1119,1119,2023-07-18,726.5499877929688
1120,1120,2023-07-19,719.010009765625
1121,1121,2023-07-20,723.02001953125
1122,1122,2023-07-21,734.6300048828125
1123,1123,2023-07-24,727.1300048828125
1124,1124,2023-07-25,729.8800048828125
1125,1125,2023-07-26,730.9600219726562
1126,1126,2023-07-27,744.6599731445312
1127,1127,2023-07-28,746.0999755859375
1128,1128,2023-07-31,741.9099731445312
1129,1129,2023-08-01,739.0700073242188
1130,1130,2023-08-02,732.1199951171875
1131,1131,2023-08-03,771.4500122070312
1132,1132,2023-08-04,766.4400024414062
1133,1133,2023-08-07,774.739990234375
1134,1134,2023-08-08,780.3200073242188
1135,1135,2023-08-09,785.6099853515625
1136,1136,2023-08-10,793.010009765625
1137,1137,2023-08-11,806.9500122070312
1138,1138,2023-08-14,808.3800048828125
1139,1139,2023-08-15,805.9099731445312
1140,1140,2023-08-16,797.3400268554688
1141,1141,2023-08-17,796.72998046875
1142,1142,2023-08-18,812.4000244140625
1143,1143,2023-08-21,844.3699951171875
1144,1144,2023-08-22,840.6300048828125
1145,1145,2023-08-23,840.8099975585938
1146,1146,2023-08-24,831.2100219726562
1147,1147,2023-08-25,830.3499755859375
1148,1148,2023-08-28,830.8900146484375
1149,1149,2023-08-29,830.1900024414062
1150,1150,2023-08-30,834.9500122070312
1151,1151,2023-08-31,826.489990234375
1152,1152,2023-09-01,831.6300048828125
1153,1153,2023-09-05,822.9099731445312
1154,1154,2023-09-06,818.3900146484375
1155,1155,2023-09-07,825.260009765625
1156,1156,2023-09-08,830.6900024414062
1157,1157,2023-09-11,833.530029296875
1158,1158,2023-09-12,832.77001953125
1159,1159,2023-09-13,826.25
1160,1160,2023-09-14,832.3800048828125
1161,1161,2023-09-15,823.4000244140625
1162,1162,2023-09-18,824.510009765625
1163,1163,2023-09-19,836.760009765625
1164,1164,2023-09-20,831.6199951171875
1165,1165,2023-09-21,823.3800048828125
1166,1166,2023-09-22,824.8400268554688
1167,1167,2023-09-25,834.6400146484375
1168,1168,2023-09-26,832.4099731445312
1169,1169,2023-09-27,832.5599975585938
1170,1170,2023-09-28,834.5700073242188
1171,1171,2023-09-29,822.9600219726562
1172,1172,2023-10-02,818.030029296875
1173,1173,2023-10-03,808.3099975585938
1174,1174,2023-10-04,814.989990234375
1175,1175,2023-10-05,831.1199951171875
1176,1176,2023-10-06,836.5700073242188
1177,1177,2023-10-09,831.8200073242188
1178,1178,2023-10-10,834.9600219726562
1179,1179,2023-10-11,836.0700073242188
1180,1180,2023-10-12,838.489990234375
1181,1181,2023-10-13,839.6300048828125
1182,1182,2023-10-16,843.6599731445312
1183,1183,2023-10-17,836.8499755859375
1184,1184,2023-10-18,826.030029296875
1185,1185,2023-10-19,808.6400146484375
1186,1186,2023-10-20,808.469970703125
1187,1187,2023-10-23,795.5399780273438
1188,1188,2023-10-24,804.280029296875
1189,1189,2023-10-25,797.0399780273438
1190,1190,2023-10-26,792.010009765625
1191,1191,2023-10-27,775.1799926757812
1192,1192,2023-10-30,777.6699829101562
1193,1193,2023-10-31,779.8900146484375
1194,1194,2023-11-01,791.27001953125
1195,1195,2023-11-02,818.7899780273438
1196,1196,2023-11-03,816.9000244140625
1197,1197,2023-11-06,832.4099731445312
1198,1198,2023-11-07,830.7899780273438
1199,1199,2023-11-08,822.7899780273438
1200,1200,2023-11-09,800.260009765625
1201,1201,2023-11-10,798.9400024414062
1202,1202,2023-11-13,796.7000122070312
1203,1203,2023-11-14,793.7000122070312
1204,1204,2023-11-15,792.3800048828125
1205,1205,2023-11-16,796.5399780273438
1206,1206,2023-11-17,802.4299926757812
1207,1207,2023-11-20,801.6400146484375
1208,1208,2023-11-21,798.8300170898438
1209,1209,2023-11-22,799.72998046875
1210,1210,2023-11-24,798.2999877929688
1211,1211,2023-11-27,798.0800170898438
1212,1212,2023-11-28,801.1400146484375
1213,1213,2023-11-29,808.5900268554688
1214,1214,2023-11-30,823.8099975585938
1215,1215,2023-12-01,814.8599853515625
1216,1216,2023-12-04,823.3200073242188
1217,1217,2023-12-05,820.9000244140625
1218,1218,2023-12-06,835.75
1219,1219,2023-12-07,849.1799926757812
1220,1220,2023-12-08,840.1400146484375
1221,1221,2023-12-11,848.4199829101562
1222,1222,2023-12-12,863.760009765625
1223,1223,2023-12-13,876.1199951171875
1224,1224,2023-12-14,876.0
1225,1225,2023-12-15,859.1400146484375
1226,1226,2023-12-18,850.8699951171875
1227,1227,2023-12-19,848.3900146484375
1228,1228,2023-12-20,841.7899780273438
1229,1229,2023-12-21,841.8800048828125
1230,1230,2023-12-22,846.719970703125
1231,1231,2023-12-26,849.530029296875
1232,1232,2023-12-27,874.3699951171875
1233,1233,2023-12-28,881.7000122070312
1234,1234,2023-12-29,878.2899780273438
1235,1235,2024-01-02,905.0
1236,1236,2024-01-03,917.5599975585938
1237,1237,2024-01-04,912.1699829101562
1238,1238,2024-01-05,913.1699829101562
1239,1239,2024-01-08,902.8800048828124
1240,1240,2024-01-09,902.6900024414062
1241,1241,2024-01-10,906.1599731445312
1242,1242,2024-01-11,915.969970703125
1243,1243,2024-01-12,933.2000122070312
1244,1244,2024-01-16,937.3200073242188
1245,1245,2024-01-17,929.1300048828124
1246,1246,2024-01-18,930.0
1247,1247,2024-01-19,933.4000244140624
1248,1248,2024-01-22,942.8300170898438
1249,1249,2024-01-23,954.5800170898438
1250,1250,2024-01-24,948.239990234375
1251,1251,2024-01-25,948.8699951171876
1252,1252,2024-01-26,940.0499877929688
1253,1253,2024-01-29,955.7999877929688
1254,1254,2024-01-30,959.72998046875
1255,1255,2024-01-31,942.780029296875
1256,1256,2024-02-01,957.780029296875
1257,1257,2024-02-02,945.1799926757812
1258,1258,2024-02-05,933.375
