,Unnamed: 0.1,Unnamed: 0,Date,GPN,GPN_6m,GPN_12m
760,760,760,2022-02-09,143.8606719970703,149.02066040039062,138.39599609375
761,761,761,2022-02-10,143.03509521484375,148.24420166015625,137.1084747314453
762,762,762,2022-02-11,144.18502807617188,142.05221557617188,138.0716552734375
763,763,763,2022-02-14,144.44053649902344,143.2906036376953,138.6122283935547
764,764,764,2022-02-15,141.47232055664062,144.35211181640625,144.80421447753906
765,765,765,2022-02-16,141.81634521484375,141.55096435546875,147.31053161621094
766,766,766,2022-02-17,135.44741821289062,143.8606719970703,149.02066040039062
767,767,767,2022-02-18,134.27781677246094,143.03509521484375,148.24420166015625
768,768,768,2022-02-22,133.68812561035156,144.18502807617188,142.05221557617188
769,769,769,2022-02-23,131.23098754882812,144.44053649902344,143.2906036376953
770,770,770,2022-02-24,133.1475372314453,141.47232055664062,144.35211181640625
771,771,771,2022-02-25,135.23118591308594,141.81634521484375,141.55096435546875
772,772,772,2022-02-28,131.0933837890625,135.44741821289062,143.8606719970703
773,773,773,2022-03-01,126.70984649658205,134.27781677246094,143.03509521484375
774,774,774,2022-03-02,133.49154663085938,133.68812561035156,144.18502807617188
775,775,775,2022-03-03,128.2430877685547,131.23098754882812,144.44053649902344
776,776,776,2022-03-04,125.83509063720705,133.1475372314453,141.47232055664062
777,777,777,2022-03-07,120.54733276367188,135.23118591308594,141.81634521484375
778,778,778,2022-03-08,121.09771728515624,131.0933837890625,135.44741821289062
779,779,779,2022-03-09,125.90388488769533,126.70984649658205,134.27781677246094
780,780,780,2022-03-10,125.18499755859376,133.49154663085938,133.68812561035156
781,781,781,2022-03-11,125.05697631835938,128.2430877685547,131.23098754882812
782,782,782,2022-03-14,125.15544891357422,125.83509063720705,133.1475372314453
783,783,783,2022-03-15,126.54399871826172,120.54733276367188,135.23118591308594
784,784,784,2022-03-16,131.51712036132812,121.09771728515624,131.0933837890625
785,785,785,2022-03-17,131.39895629882812,125.90388488769533,126.70984649658205
786,786,786,2022-03-18,132.94503784179688,125.18499755859376,133.49154663085938
787,787,787,2022-03-21,132.35418701171875,125.05697631835938,128.2430877685547
788,788,788,2022-03-22,134.8653564453125,125.15544891357422,125.83509063720705
789,789,789,2022-03-23,132.1966094970703,126.54399871826172,120.54733276367188
790,790,790,2022-03-24,132.87612915039062,131.51712036132812,121.09771728515624
791,791,791,2022-03-25,134.116943359375,131.39895629882812,125.90388488769533
792,792,792,2022-03-28,133.44728088378906,132.94503784179688,125.18499755859376
793,793,793,2022-03-29,138.25299072265625,132.35418701171875,125.05697631835938
794,794,794,2022-03-30,135.42669677734375,134.8653564453125,125.15544891357422
795,795,795,2022-03-31,134.75701904296875,132.1966094970703,126.54399871826172
796,796,796,2022-04-01,137.65228271484375,132.87612915039062,131.51712036132812
797,797,797,2022-04-04,138.36131286621094,134.116943359375,131.39895629882812
798,798,798,2022-04-05,137.2682342529297,133.44728088378906,132.94503784179688
799,799,799,2022-04-06,136.78567504882812,138.25299072265625,132.35418701171875
800,800,800,2022-04-07,132.5609893798828,135.42669677734375,134.8653564453125
801,801,801,2022-04-08,132.85641479492188,134.75701904296875,132.1966094970703
802,802,802,2022-04-11,134.1366424560547,137.65228271484375,132.87612915039062
803,803,803,2022-04-12,133.0139923095703,138.36131286621094,134.116943359375
804,804,804,2022-04-13,135.95846557617188,137.2682342529297,133.44728088378906
805,805,805,2022-04-14,137.81971740722656,136.78567504882812,138.25299072265625
806,806,806,2022-04-18,138.07574462890625,132.5609893798828,135.42669677734375
807,807,807,2022-04-19,142.39892578125,132.85641479492188,134.75701904296875
808,808,808,2022-04-20,141.32550048828125,134.1366424560547,137.65228271484375
809,809,809,2022-04-21,139.83848571777344,133.0139923095703,138.36131286621094
810,810,810,2022-04-22,132.39358520507812,135.95846557617188,137.2682342529297
811,811,811,2022-04-25,133.66395568847656,137.81971740722656,136.78567504882812
812,812,812,2022-04-26,129.05519104003906,138.07574462890625,132.5609893798828
813,813,813,2022-04-27,134.1071014404297,142.39892578125,132.85641479492188
814,814,814,2022-04-28,141.6997528076172,141.32550048828125,134.1366424560547
815,815,815,2022-04-29,134.89491271972656,139.83848571777344,133.0139923095703
816,816,816,2022-05-02,122.46701049804688,132.39358520507812,135.95846557617188
817,817,817,2022-05-03,126.12054443359376,133.66395568847656,137.81971740722656
818,818,818,2022-05-04,131.6451416015625,129.05519104003906,138.07574462890625
819,819,819,2022-05-05,123.97372436523438,134.1071014404297,142.39892578125
820,820,820,2022-05-06,119.1581573486328,141.6997528076172,141.32550048828125
821,821,821,2022-05-09,116.57803344726562,134.89491271972656,139.83848571777344
822,822,822,2022-05-10,117.1196746826172,122.46701049804688,132.39358520507812
823,823,823,2022-05-11,115.45539093017578,126.12054443359376,133.66395568847656
824,824,824,2022-05-12,116.02655792236328,131.6451416015625,129.05519104003906
825,825,825,2022-05-13,120.3398895263672,123.97372436523438,134.1071014404297
826,826,826,2022-05-16,118.09458923339844,119.1581573486328,141.6997528076172
827,827,827,2022-05-17,122.10264587402344,116.57803344726562,134.89491271972656
828,828,828,2022-05-18,117.8484115600586,117.1196746826172,122.46701049804688
829,829,829,2022-05-19,118.63623046875,115.45539093017578,126.12054443359376
830,830,830,2022-05-20,120.2414093017578,116.02655792236328,131.6451416015625
831,831,831,2022-05-23,123.0972671508789,120.3398895263672,123.97372436523438
832,832,832,2022-05-24,120.98985290527344,118.09458923339844,119.1581573486328
833,833,833,2022-05-25,123.5798110961914,122.10264587402344,116.57803344726562
834,834,834,2022-05-26,126.69170379638672,117.8484115600586,117.1196746826172
835,835,835,2022-05-27,130.23692321777344,118.63623046875,115.45539093017578
836,836,836,2022-05-31,129.0453338623047,120.2414093017578,116.02655792236328
837,837,837,2022-06-01,125.56906127929688,123.0972671508789,120.3398895263672
838,838,838,2022-06-02,129.5475616455078,120.98985290527344,118.09458923339844
839,839,839,2022-06-03,127.70604705810548,123.5798110961914,122.10264587402344
840,840,840,2022-06-06,127.20379638671876,126.69170379638672,117.8484115600586
841,841,841,2022-06-07,126.91822052001952,130.23692321777344,118.63623046875
842,842,842,2022-06-08,125.78571319580078,129.0453338623047,120.2414093017578
843,843,843,2022-06-09,120.46734619140624,125.56906127929688,123.0972671508789
844,844,844,2022-06-10,115.87915802001952,129.5475616455078,120.98985290527344
845,845,845,2022-06-13,108.68605041503906,127.70604705810548,123.5798110961914
846,846,846,2022-06-14,110.65945434570312,127.20379638671876,126.69170379638672
847,847,847,2022-06-15,111.35015869140624,126.91822052001952,130.23692321777344
848,848,848,2022-06-16,105.55817413330078,125.78571319580078,129.0453338623047
849,849,849,2022-06-17,108.78470611572266,120.46734619140624,125.56906127929688
850,850,850,2022-06-21,110.03782653808594,115.87915802001952,129.5475616455078
851,851,851,2022-06-22,109.8207550048828,108.68605041503906,127.70604705810548
852,852,852,2022-06-23,111.39949798583984,110.65945434570312,127.20379638671876
853,853,853,2022-06-24,117.28028106689452,111.35015869140624,126.91822052001952
854,854,854,2022-06-27,115.46472930908205,105.55817413330078,125.78571319580078
855,855,855,2022-06-28,111.843505859375,108.78470611572266,120.46734619140624
856,856,856,2022-06-29,111.27120971679688,110.03782653808594,115.87915802001952
857,857,857,2022-06-30,109.1695327758789,109.8207550048828,108.68605041503906
858,858,858,2022-07-01,109.4556655883789,111.39949798583984,110.65945434570312
859,859,859,2022-07-05,110.34371185302734,117.28028106689452,111.35015869140624
860,860,860,2022-07-06,111.843505859375,115.46472930908205,105.55817413330078
861,861,861,2022-07-07,112.12965393066406,111.843505859375,108.78470611572266
862,862,862,2022-07-08,111.7744369506836,111.27120971679688,110.03782653808594
863,863,863,2022-07-11,110.05756378173828,109.1695327758789,109.8207550048828
864,864,864,2022-07-12,110.6199951171875,109.4556655883789,111.39949798583984
865,865,865,2022-07-13,111.23175811767578,110.34371185302734,117.28028106689452
866,866,866,2022-07-14,109.85035705566406,111.843505859375,115.46472930908205
867,867,867,2022-07-15,113.27424621582033,112.12965393066406,111.843505859375
868,868,868,2022-07-18,111.73497772216795,111.7744369506836,111.27120971679688
869,869,869,2022-07-19,116.69810485839844,110.05756378173828,109.1695327758789
870,870,870,2022-07-20,118.27686309814452,110.6199951171875,109.4556655883789
871,871,871,2022-07-21,118.67153930664062,111.23175811767578,110.34371185302734
872,872,872,2022-07-22,117.1322784423828,109.85035705566406,111.843505859375
873,873,873,2022-07-25,116.8954620361328,113.27424621582033,112.12965393066406
874,874,874,2022-07-26,118.2275161743164,111.73497772216795,111.7744369506836
875,875,875,2022-07-27,118.72087860107422,116.69810485839844,110.05756378173828
876,876,876,2022-07-28,120.88176727294922,118.27686309814452,110.6199951171875
877,877,877,2022-07-29,120.69428253173828,118.67153930664062,111.23175811767578
878,878,878,2022-08-01,126.2790756225586,117.1322784423828,109.85035705566406
879,879,879,2022-08-02,124.76940155029295,116.8954620361328,113.27424621582033
880,880,880,2022-08-03,128.4202117919922,118.2275161743164,111.73497772216795
881,881,881,2022-08-04,126.89083099365234,118.72087860107422,116.69810485839844
882,882,882,2022-08-05,126.29881286621094,120.88176727294922,118.27686309814452
883,883,883,2022-08-08,127.6111297607422,120.69428253173828,118.67153930664062
884,884,884,2022-08-09,128.6471710205078,126.2790756225586,117.1322784423828
885,885,885,2022-08-10,130.837646484375,124.76940155029295,116.8954620361328
886,886,886,2022-08-11,131.77503967285156,128.4202117919922,118.2275161743164
887,887,887,2022-08-12,133.63992309570312,126.89083099365234,118.72087860107422
888,888,888,2022-08-15,134.41941833496094,126.29881286621094,120.88176727294922
889,889,889,2022-08-16,134.34048461914062,127.6111297607422,120.69428253173828
890,890,890,2022-08-17,131.90328979492188,128.6471710205078,126.2790756225586
891,891,891,2022-08-18,132.45587158203125,130.837646484375,124.76940155029295
892,892,892,2022-08-19,131.04486083984375,131.77503967285156,128.4202117919922
893,893,893,2022-08-22,128.23275756835938,133.63992309570312,126.89083099365234
894,894,894,2022-08-23,127.0289535522461,134.41941833496094,126.29881286621094
895,895,895,2022-08-24,126.29881286621094,134.34048461914062,127.6111297607422
896,896,896,2022-08-25,128.14395141601562,131.90328979492188,128.6471710205078
897,897,897,2022-08-26,123.46694946289062,132.45587158203125,130.837646484375
898,898,898,2022-08-29,123.16107177734376,131.04486083984375,131.77503967285156
899,899,899,2022-08-30,123.04264831542967,128.23275756835938,133.63992309570312
900,900,900,2022-08-31,122.5789031982422,127.0289535522461,134.41941833496094
901,901,901,2022-09-01,123.19066619873048,126.29881286621094,134.34048461914062
902,902,902,2022-09-02,122.40130615234376,128.14395141601562,131.90328979492188
903,903,903,2022-09-06,124.6510009765625,123.46694946289062,132.45587158203125
904,904,904,2022-09-07,128.01568603515625,123.16107177734376,131.04486083984375
905,905,905,2022-09-08,129.97921752929688,123.04264831542967,128.23275756835938
906,906,906,2022-09-09,130.8672637939453,122.5789031982422,127.0289535522461
907,907,907,2022-09-12,134.6463623046875,123.19066619873048,126.29881286621094
908,908,908,2022-09-13,130.4133758544922,122.40130615234376,128.14395141601562
909,909,909,2022-09-14,130.6995391845703,124.6510009765625,123.46694946289062
910,910,910,2022-09-15,129.92840576171875,128.01568603515625,123.16107177734376
911,911,911,2022-09-16,129.18699645996094,129.97921752929688,123.04264831542967
912,912,912,2022-09-19,125.51939392089844,130.8672637939453,122.5789031982422
913,913,913,2022-09-20,122.7415008544922,134.6463623046875,123.19066619873048
914,914,914,2022-09-21,119.35069274902344,130.4133758544922,122.40130615234376
915,915,915,2022-09-22,114.7636947631836,130.6995391845703,124.6510009765625
916,916,916,2022-09-23,113.7256851196289,129.92840576171875,128.01568603515625
917,917,917,2022-09-26,110.53258514404295,129.18699645996094,129.97921752929688
918,918,918,2022-09-27,106.75624084472656,125.51939392089844,130.8672637939453
919,919,919,2022-09-28,109.46492767333984,122.7415008544922,134.6463623046875
920,920,920,2022-09-29,108.2885284423828,119.35069274902344,130.4133758544922
921,921,921,2022-09-30,106.8155517578125,114.7636947631836,130.6995391845703
922,922,922,2022-10-03,109.47481536865234,113.7256851196289,129.92840576171875
923,923,923,2022-10-04,114.82300567626952,110.53258514404295,129.18699645996094
924,924,924,2022-10-05,115.8708953857422,106.75624084472656,125.51939392089844
925,925,925,2022-10-06,112.0055694580078,109.46492767333984,122.7415008544922
926,926,926,2022-10-07,110.95767974853516,108.2885284423828,119.35069274902344
927,927,927,2022-10-10,108.49613189697266,106.8155517578125,114.7636947631836
928,928,928,2022-10-11,106.57829284667967,109.47481536865234,113.7256851196289
929,929,929,2022-10-12,105.95549774169922,114.82300567626952,110.53258514404295
930,930,930,2022-10-13,108.73338317871094,115.8708953857422,106.75624084472656
931,931,931,2022-10-14,108.80258178710938,112.0055694580078,109.46492767333984
932,932,932,2022-10-17,111.60025024414062,110.95767974853516,108.2885284423828
933,933,933,2022-10-18,112.37134552001952,108.49613189697266,106.8155517578125
934,934,934,2022-10-19,111.38275909423828,106.57829284667967,109.47481536865234
935,935,935,2022-10-20,111.49151611328124,105.95549774169922,114.82300567626952
936,936,936,2022-10-21,112.94471740722656,108.73338317871094,115.8708953857422
937,937,937,2022-10-24,114.33860778808594,108.80258178710938,112.0055694580078
938,938,938,2022-10-25,116.82981872558594,111.60025024414062,110.95767974853516
939,939,939,2022-10-26,119.23206329345705,112.37134552001952,108.49613189697266
940,940,940,2022-10-27,120.4776611328125,111.38275909423828,106.57829284667967
941,941,941,2022-10-28,123.87835693359376,111.49151611328124,105.95549774169922
942,942,942,2022-10-31,112.95460510253906,112.94471740722656,108.73338317871094
943,943,943,2022-11-01,112.37134552001952,114.33860778808594,108.80258178710938
944,944,944,2022-11-02,106.35092163085938,116.82981872558594,111.60025024414062
945,945,945,2022-11-03,93.2621841430664,119.23206329345705,112.37134552001952
946,946,946,2022-11-04,96.33665466308594,120.4776611328125,111.38275909423828
947,947,947,2022-11-07,98.0073471069336,123.87835693359376,111.49151611328124
948,948,948,2022-11-08,98.79820251464844,112.95460510253906,112.94471740722656
949,949,949,2022-11-09,95.72373962402344,112.37134552001952,114.33860778808594
950,950,950,2022-11-10,101.7145004272461,106.35092163085938,116.82981872558594
951,951,951,2022-11-11,103.18748474121094,93.2621841430664,119.23206329345705
952,952,952,2022-11-14,102.05062103271484,96.33665466308594,120.4776611328125
953,953,953,2022-11-15,101.1114730834961,98.0073471069336,123.87835693359376
954,954,954,2022-11-16,98.18528747558594,98.79820251464844,112.95460510253906
955,955,955,2022-11-17,96.54425811767578,95.72373962402344,112.37134552001952
956,956,956,2022-11-18,96.8902587890625,101.7145004272461,106.35092163085938
957,957,957,2022-11-21,95.011962890625,103.18748474121094,93.2621841430664
958,958,958,2022-11-22,98.04688262939452,102.05062103271484,96.33665466308594
959,959,959,2022-11-23,99.02557373046876,101.1114730834961,98.0073471069336
960,960,960,2022-11-25,100.53809356689452,98.18528747558594,98.79820251464844
961,961,961,2022-11-28,98.63013458251952,96.54425811767578,95.72373962402344
962,962,962,2022-11-29,98.68946838378906,96.8902587890625,101.7145004272461
963,963,963,2022-11-30,102.59432983398438,95.011962890625,103.18748474121094
964,964,964,2022-12-01,102.3471908569336,98.04688262939452,102.05062103271484
965,965,965,2022-12-02,101.90232849121094,99.02557373046876,101.1114730834961
966,966,966,2022-12-05,100.27117919921876,100.53809356689452,98.18528747558594
967,967,967,2022-12-06,96.53436279296876,98.63013458251952,96.54425811767578
968,968,968,2022-12-07,97.71076202392578,98.68946838378906,96.8902587890625
969,969,969,2022-12-08,97.79975128173828,102.59432983398438,95.011962890625
970,970,970,2022-12-09,96.70242309570312,102.3471908569336,98.04688262939452
971,971,971,2022-12-12,98.50164031982422,101.90232849121094,99.02557373046876
972,972,972,2022-12-13,98.31380462646484,100.27117919921876,100.53809356689452
973,973,973,2022-12-14,96.61345672607422,96.53436279296876,98.63013458251952
974,974,974,2022-12-15,94.08612823486328,97.71076202392578,98.68946838378906
975,975,975,2022-12-16,93.93746185302734,97.79975128173828,102.59432983398438
976,976,976,2022-12-19,92.3021240234375,96.70242309570312,102.3471908569336
977,977,977,2022-12-20,93.16439056396484,98.50164031982422,101.90232849121094
978,978,978,2022-12-21,94.93846893310548,98.31380462646484,100.27117919921876
979,979,979,2022-12-22,93.70950317382812,96.61345672607422,96.53436279296876
980,980,980,2022-12-23,95.86021423339844,94.08612823486328,97.71076202392578
981,981,981,2022-12-27,96.81167602539062,93.93746185302734,97.79975128173828
982,982,982,2022-12-28,95.5133285522461,92.3021240234375,96.70242309570312
983,983,983,2022-12-29,98.3181610107422,93.16439056396484,98.50164031982422
984,984,984,2022-12-30,98.43710327148438,94.93846893310548,98.31380462646484
985,985,985,2023-01-03,99.30927276611328,93.70950317382812,96.61345672607422
986,986,986,2023-01-04,102.56011962890624,95.86021423339844,94.08612823486328
987,987,987,2023-01-05,101.07344818115234,96.81167602539062,93.93746185302734
988,988,988,2023-01-06,104.23509216308594,95.5133285522461,92.3021240234375
989,989,989,2023-01-09,105.5136260986328,98.3181610107422,93.16439056396484
990,990,990,2023-01-10,104.37384796142578,98.43710327148438,94.93846893310548
991,991,991,2023-01-11,104.66127014160156,99.30927276611328,93.70950317382812
992,992,992,2023-01-12,107.3868179321289,102.56011962890624,95.86021423339844
993,993,993,2023-01-13,106.70295715332033,101.07344818115234,96.81167602539062
994,994,994,2023-01-17,110.46917724609376,104.23509216308594,95.5133285522461
995,995,995,2023-01-18,108.23917388916016,105.5136260986328,98.3181610107422
996,996,996,2023-01-19,107.67424774169922,104.37384796142578,98.43710327148438
997,997,997,2023-01-20,110.94490814208984,104.66127014160156,99.30927276611328
998,998,998,2023-01-23,112.42166900634766,107.3868179321289,102.56011962890624
999,999,999,2023-01-24,111.29180145263672,106.70295715332033,101.07344818115234
1000,1000,1000,2023-01-25,110.68722534179688,110.46917724609376,104.23509216308594
1001,1001,1001,2023-01-26,111.51974487304688,108.23917388916016,105.5136260986328
1002,1002,1002,2023-01-27,111.70806884765624,107.67424774169922,104.37384796142578
1003,1003,1003,2023-01-30,109.30958557128906,110.94490814208984,104.66127014160156
1004,1004,1004,2023-01-31,111.71797943115234,112.42166900634766,107.3868179321289
1005,1005,1005,2023-02-01,114.45344543457033,111.29180145263672,106.70295715332033
1006,1006,1006,2023-02-02,115.11749267578124,110.68722534179688,110.46917724609376
1007,1007,1007,2023-02-03,112.05494689941406,111.51974487304688,108.23917388916016
1008,1008,1008,2023-02-06,110.18175506591795,111.70806884765624,107.67424774169922
1009,1009,1009,2023-02-07,113.25420379638672,109.30958557128906,110.94490814208984
1010,1010,1010,2023-02-08,110.63766479492188,111.71797943115234,112.42166900634766
1011,1011,1011,2023-02-09,110.64757537841795,114.45344543457033,111.29180145263672
1012,1012,1012,2023-02-10,116.83209991455078,115.11749267578124,110.68722534179688
1013,1013,1013,2023-02-13,113.75965881347656,112.05494689941406,111.51974487304688
1014,1014,1014,2023-02-14,115.147216796875,110.18175506591795,111.70806884765624
1015,1015,1015,2023-02-15,116.91138458251952,113.25420379638672,109.30958557128906
1016,1016,1016,2023-02-16,116.30681610107422,110.63766479492188,111.71797943115234
1017,1017,1017,2023-02-17,115.27606201171876,110.64757537841795,114.45344543457033
1018,1018,1018,2023-02-21,112.11443328857422,116.83209991455078,115.11749267578124
1019,1019,1019,2023-02-22,112.92713165283205,113.75965881347656,112.05494689941406
1020,1020,1020,2023-02-23,112.7388153076172,115.147216796875,110.18175506591795
1021,1021,1021,2023-02-24,111.21250915527344,116.91138458251952,113.25420379638672
1022,1022,1022,2023-02-27,112.53068542480467,116.30681610107422,110.63766479492188
1023,1023,1023,2023-02-28,111.20259857177734,115.27606201171876,110.64757537841795
1024,1024,1024,2023-03-01,110.68722534179688,112.11443328857422,116.83209991455078
1025,1025,1025,2023-03-02,109.73575592041016,112.92713165283205,113.75965881347656
1026,1026,1026,2023-03-03,111.7972640991211,112.7388153076172,115.147216796875
1027,1027,1027,2023-03-06,111.60894775390624,111.21250915527344,116.91138458251952
1028,1028,1028,2023-03-07,107.85264587402344,112.53068542480467,116.30681610107422
1029,1029,1029,2023-03-08,107.94184112548828,111.20259857177734,115.27606201171876
1030,1030,1030,2023-03-09,104.27473449707033,110.68722534179688,112.11443328857422
1031,1031,1031,2023-03-10,99.11105346679688,109.73575592041016,112.92713165283205
1032,1032,1032,2023-03-13,95.12678527832033,111.7972640991211,112.7388153076172
1033,1033,1033,2023-03-14,100.30038452148438,111.60894775390624,111.21250915527344
1034,1034,1034,2023-03-15,98.5956802368164,107.85264587402344,112.53068542480467
1035,1035,1035,2023-03-16,100.27487182617188,107.94184112548828,111.20259857177734
1036,1036,1036,2023-03-17,97.9200210571289,104.27473449707033,110.68722534179688
1037,1037,1037,2023-03-20,99.19183349609376,99.11105346679688,109.73575592041016
1038,1038,1038,2023-03-21,101.79508209228516,95.12678527832033,111.7972640991211
1039,1039,1039,2023-03-22,98.28765106201172,100.30038452148438,111.60894775390624
1040,1040,1040,2023-03-23,97.81072998046876,98.5956802368164,107.85264587402344
1041,1041,1041,2023-03-24,97.80078125,100.27487182617188,107.94184112548828
1042,1042,1042,2023-03-27,98.51618957519533,97.9200210571289,104.27473449707033
1043,1043,1043,2023-03-28,98.94343566894533,99.19183349609376,99.11105346679688
1044,1044,1044,2023-03-29,102.66946411132812,101.79508209228516,95.12678527832033
1045,1045,1045,2023-03-30,102.53036499023438,98.28765106201172,100.30038452148438
1046,1046,1046,2023-03-31,104.56725311279295,97.81072998046876,98.5956802368164
1047,1047,1047,2023-04-03,104.57718658447266,97.80078125,100.27487182617188
1048,1048,1048,2023-04-04,102.64958953857422,98.51618957519533,97.9200210571289
1049,1049,1049,2023-04-05,103.265625,98.94343566894533,99.19183349609376
1050,1050,1050,2023-04-06,104.42814636230467,102.66946411132812,101.79508209228516
1051,1051,1051,2023-04-10,104.13006591796876,102.53036499023438,98.28765106201172
1052,1052,1052,2023-04-11,105.18329620361328,104.56725311279295,97.81072998046876
1053,1053,1053,2023-04-12,104.53744506835938,104.57718658447266,97.80078125
1054,1054,1054,2023-04-13,106.27626037597656,102.64958953857422,98.51618957519533
1055,1055,1055,2023-04-14,106.87242126464844,103.265625,98.94343566894533
1056,1056,1056,2023-04-17,109.04843139648438,104.42814636230467,102.66946411132812
1057,1057,1057,2023-04-18,108.39263916015624,104.13006591796876,102.53036499023438
1058,1058,1058,2023-04-19,109.2868881225586,105.18329620361328,104.56725311279295
1059,1059,1059,2023-04-20,108.40258026123048,104.53744506835938,104.57718658447266
1060,1060,1060,2023-04-21,108.19392395019533,106.27626037597656,102.64958953857422
1061,1061,1061,2023-04-24,107.5480728149414,106.87242126464844,103.265625
1062,1062,1062,2023-04-25,105.04418182373048,109.04843139648438,104.42814636230467
1063,1063,1063,2023-04-26,103.9214096069336,108.39263916015624,104.13006591796876
1064,1064,1064,2023-04-27,108.94906616210938,109.2868881225586,105.18329620361328
1065,1065,1065,2023-04-28,111.989501953125,108.40258026123048,104.53744506835938
1066,1066,1066,2023-05-01,102.3415756225586,108.19392395019533,106.27626037597656
1067,1067,1067,2023-05-02,100.0761489868164,107.5480728149414,106.87242126464844
1068,1068,1068,2023-05-03,103.13645935058594,105.04418182373048,109.04843139648438
1069,1069,1069,2023-05-04,100.83129119873048,103.9214096069336,108.39263916015624
1070,1070,1070,2023-05-05,104.11019134521484,108.94906616210938,109.2868881225586
1071,1071,1071,2023-05-08,104.01083374023438,111.989501953125,108.40258026123048
1072,1072,1072,2023-05-09,106.0377960205078,102.3415756225586,108.19392395019533
1073,1073,1073,2023-05-10,103.09671783447266,100.0761489868164,107.5480728149414
1074,1074,1074,2023-05-11,102.86817932128906,103.13645935058594,105.04418182373048
1075,1075,1075,2023-05-12,101.94412994384766,100.83129119873048,103.9214096069336
1076,1076,1076,2023-05-15,102.3912582397461,104.11019134521484,108.94906616210938
1077,1077,1077,2023-05-16,99.86749267578124,104.01083374023438,111.989501953125
1078,1078,1078,2023-05-17,103.11658477783205,106.0377960205078,102.3415756225586
1079,1079,1079,2023-05-18,103.40473175048828,103.09671783447266,100.0761489868164
1080,1080,1080,2023-05-19,101.30821990966795,102.86817932128906,103.13645935058594
1081,1081,1081,2023-05-22,102.9973602294922,101.94412994384766,100.83129119873048
1082,1082,1082,2023-05-23,101.14924621582033,102.3912582397461,104.11019134521484
1083,1083,1083,2023-05-24,98.35720825195312,99.86749267578124,104.01083374023438
1084,1084,1084,2023-05-25,98.8738784790039,103.11658477783205,106.0377960205078
1085,1085,1085,2023-05-26,99.33094787597656,103.40473175048828,103.09671783447266
1086,1086,1086,2023-05-30,98.49630737304688,101.30821990966795,102.86817932128906
1087,1087,1087,2023-05-31,97.06552124023438,102.9973602294922,101.94412994384766
1088,1088,1088,2023-06-01,98.20816040039062,101.14924621582033,102.3912582397461
1089,1089,1089,2023-06-02,99.74826049804688,98.35720825195312,99.86749267578124
1090,1090,1090,2023-06-05,97.47289276123048,98.8738784790039,103.11658477783205
1091,1091,1091,2023-06-06,100.17550659179688,99.33094787597656,103.40473175048828
1092,1092,1092,2023-06-07,101.258544921875,98.49630737304688,101.30821990966795
1093,1093,1093,2023-06-08,100.2251968383789,97.06552124023438,102.9973602294922
1094,1094,1094,2023-06-09,99.4501724243164,98.20816040039062,101.14924621582033
1095,1095,1095,2023-06-12,100.0562744140625,99.74826049804688,98.35720825195312
1096,1096,1096,2023-06-13,99.96685028076172,97.47289276123048,98.8738784790039
1097,1097,1097,2023-06-14,100.76372528076172,100.17550659179688,99.33094787597656
1098,1098,1098,2023-06-15,101.55062103271484,101.258544921875,98.49630737304688
1099,1099,1099,2023-06-16,100.2855987548828,100.2251968383789,97.06552124023438
1100,1100,1100,2023-06-20,100.64419555664062,99.4501724243164,98.20816040039062
1101,1101,1101,2023-06-21,99.26959228515624,100.0562744140625,99.74826049804688
1102,1102,1102,2023-06-22,99.2297592163086,99.96685028076172,97.47289276123048
1103,1103,1103,2023-06-23,98.45280456542967,100.76372528076172,100.17550659179688
1104,1104,1104,2023-06-26,96.1418914794922,101.55062103271484,101.258544921875
1105,1105,1105,2023-06-27,95.52433013916016,100.2855987548828,100.2251968383789
1106,1106,1106,2023-06-28,96.6598663330078,100.64419555664062,99.4501724243164
1107,1107,1107,2023-06-29,96.5901336669922,99.26959228515624,100.0562744140625
1108,1108,1108,2023-06-30,98.1340560913086,99.2297592163086,99.96685028076172
1109,1109,1109,2023-07-03,101.7598114013672,98.45280456542967,100.76372528076172
1110,1110,1110,2023-07-05,104.34962463378906,96.1418914794922,101.55062103271484
1111,1111,1111,2023-07-06,104.84766387939452,95.52433013916016,100.2855987548828
1112,1112,1112,2023-07-07,105.43534088134766,96.6598663330078,100.64419555664062
1113,1113,1113,2023-07-10,105.82381439208984,96.5901336669922,99.26959228515624
1114,1114,1114,2023-07-11,107.90563201904295,98.1340560913086,99.2297592163086
1115,1115,1115,2023-07-12,108.45347595214844,101.7598114013672,98.45280456542967
1116,1116,1116,2023-07-13,111.88996124267578,104.34962463378906,96.1418914794922
1117,1117,1117,2023-07-14,111.52140808105467,104.84766387939452,95.52433013916016
1118,1118,1118,2023-07-17,111.8600845336914,105.43534088134766,96.6598663330078
1119,1119,1119,2023-07-18,113.21475219726562,105.82381439208984,96.5901336669922
1120,1120,1120,2023-07-19,112.4278564453125,107.90563201904295,98.1340560913086
1121,1121,1121,2023-07-20,111.64094543457033,108.45347595214844,101.7598114013672
1122,1122,1122,2023-07-21,110.05716705322266,111.88996124267578,104.34962463378906
1123,1123,1123,2023-07-24,112.05929565429688,111.52140808105467,104.84766387939452
1124,1124,1124,2023-07-25,111.12297821044922,111.8600845336914,105.43534088134766
1125,1125,1125,2023-07-26,110.89388275146484,113.21475219726562,105.82381439208984
1126,1126,1126,2023-07-27,107.49723052978516,112.4278564453125,107.90563201904295
1127,1127,1127,2023-07-28,108.46343994140624,111.64094543457033,108.45347595214844
