,Unnamed: 0.1,Unnamed: 0,Date,UDR,UDR_6m,UDR_12m
440,440,440,2020-11-02,29.219532012939453,29.219532012939453,30.128463745117188
441,441,441,2020-11-03,30.805709838867188,28.470996856689453,29.41557502746582
442,442,442,2020-11-04,30.502729415893555,27.704647064208984,28.64030647277832
443,443,443,2020-11-05,30.164106369018555,26.37688636779785,28.80070877075196
444,444,444,2020-11-06,29.87004470825196,26.66204261779785,28.88981437683105
445,445,445,2020-11-09,33.99587631225586,27.838308334350582,29.21061897277832
446,446,446,2020-11-10,35.573143005371094,29.219532012939453,29.219532012939453
447,447,447,2020-11-11,34.468170166015625,30.805709838867188,28.470996856689453
448,448,448,2020-11-12,33.96915435791016,30.502729415893555,27.704647064208984
449,449,449,2020-11-13,34.637489318847656,30.164106369018555,26.37688636779785
450,450,450,2020-11-16,35.885040283203125,29.87004470825196,26.66204261779785
451,451,451,2020-11-17,35.893951416015625,33.99587631225586,27.838308334350582
452,452,452,2020-11-18,34.414703369140625,35.573143005371094,29.219532012939453
453,453,453,2020-11-19,34.575103759765625,34.468170166015625,30.805709838867188
454,454,454,2020-11-20,34.958282470703125,33.96915435791016,30.502729415893555
455,455,455,2020-11-23,35.350372314453125,34.637489318847656,30.164106369018555
456,456,456,2020-11-24,35.769187927246094,35.885040283203125,29.87004470825196
457,457,457,2020-11-25,35.43056869506836,35.893951416015625,33.99587631225586
458,458,458,2020-11-27,34.94937896728516,34.414703369140625,35.573143005371094
459,459,459,2020-11-30,34.281044006347656,34.575103759765625,34.468170166015625
460,460,460,2020-12-01,34.423622131347656,34.958282470703125,33.96915435791016
461,461,461,2020-12-02,35.09195327758789,35.350372314453125,34.637489318847656
462,462,462,2020-12-03,35.64444351196289,35.769187927246094,35.885040283203125
463,463,463,2020-12-04,36.25040435791016,35.43056869506836,35.893951416015625
464,464,464,2020-12-07,36.18801498413086,34.94937896728516,34.414703369140625
465,465,465,2020-12-08,35.80483627319336,34.281044006347656,34.575103759765625
466,466,466,2020-12-09,35.305816650390625,34.423622131347656,34.958282470703125
467,467,467,2020-12-10,34.15628433227539,35.09195327758789,35.350372314453125
468,468,468,2020-12-11,33.986968994140625,35.64444351196289,35.769187927246094
469,469,469,2020-12-14,33.496864318847656,36.25040435791016,35.43056869506836
470,470,470,2020-12-15,34.209747314453125,36.18801498413086,34.94937896728516
471,471,471,2020-12-16,33.853309631347656,35.80483627319336,34.281044006347656
472,472,472,2020-12-17,34.209747314453125,35.305816650390625,34.423622131347656
473,473,473,2020-12-18,32.980018615722656,34.15628433227539,35.09195327758789
474,474,474,2020-12-21,32.91764068603516,33.986968994140625,35.64444351196289
475,475,475,2020-12-22,33.30082321166992,33.496864318847656,36.25040435791016
476,476,476,2020-12-23,32.99783706665039,34.209747314453125,36.18801498413086
477,477,477,2020-12-24,33.25625991821289,33.853309631347656,35.80483627319336
478,478,478,2020-12-28,33.88003921508789,34.209747314453125,35.305816650390625
479,479,479,2020-12-29,33.389930725097656,32.980018615722656,34.15628433227539
480,480,480,2020-12-30,33.835487365722656,32.91764068603516,33.986968994140625
481,481,481,2020-12-31,34.24539566040039,33.30082321166992,33.496864318847656
482,482,482,2021-01-04,32.837440490722656,32.99783706665039,34.209747314453125
483,483,483,2021-01-05,32.78397750854492,33.25625991821289,33.853309631347656
484,484,484,2021-01-06,34.00479888916016,33.88003921508789,34.209747314453125
485,485,485,2021-01-07,33.47013092041016,33.389930725097656,32.980018615722656
486,486,486,2021-01-08,33.632083892822266,33.835487365722656,32.91764068603516
487,487,487,2021-01-11,33.335166931152344,34.24539566040039,33.30082321166992
488,488,488,2021-01-12,33.767032623291016,32.837440490722656,32.99783706665039
489,489,489,2021-01-13,34.41484832763672,32.78397750854492,33.25625991821289
490,490,490,2021-01-14,34.84672546386719,34.00479888916016,33.88003921508789
491,491,491,2021-01-15,35.4675407409668,33.47013092041016,33.389930725097656
492,492,492,2021-01-19,34.80173110961914,33.632083892822266,33.835487365722656
493,493,493,2021-01-20,35.51252746582031,33.335166931152344,34.24539566040039
494,494,494,2021-01-21,35.33258438110352,33.767032623291016,32.837440490722656
495,495,495,2021-01-22,35.188621520996094,34.41484832763672,32.78397750854492
496,496,496,2021-01-25,35.0986442565918,34.84672546386719,34.00479888916016
497,497,497,2021-01-26,35.278594970703125,35.4675407409668,33.47013092041016
498,498,498,2021-01-27,34.33387756347656,34.80173110961914,33.632083892822266
499,499,499,2021-01-28,35.01766586303711,35.51252746582031,33.335166931152344
500,500,500,2021-01-29,34.59479904174805,35.33258438110352,33.767032623291016
501,501,501,2021-02-01,34.873714447021484,35.188621520996094,34.41484832763672
502,502,502,2021-02-02,34.96368408203125,35.0986442565918,34.84672546386719
503,503,503,2021-02-03,35.34157943725586,35.278594970703125,35.4675407409668
504,504,504,2021-02-04,35.755455017089844,34.33387756347656,34.80173110961914
505,505,505,2021-02-05,36.052371978759766,35.01766586303711,35.51252746582031
506,506,506,2021-02-08,36.85313034057617,34.59479904174805,35.33258438110352
507,507,507,2021-02-09,37.04207229614258,34.873714447021484,35.188621520996094
508,508,508,2021-02-10,37.54592514038086,34.96368408203125,35.0986442565918
509,509,509,2021-02-11,38.976505279541016,35.34157943725586,35.278594970703125
510,510,510,2021-02-12,38.42766571044922,35.755455017089844,34.33387756347656
511,511,511,2021-02-16,38.23871994018555,36.052371978759766,35.01766586303711
512,512,512,2021-02-17,38.05877685546875,36.85313034057617,34.59479904174805
513,513,513,2021-02-18,37.75286483764648,37.04207229614258,34.873714447021484
514,514,514,2021-02-19,37.98679733276367,37.54592514038086,34.96368408203125
515,515,515,2021-02-22,38.18473815917969,38.976505279541016,35.34157943725586
516,516,516,2021-02-23,39.12046051025391,38.42766571044922,35.755455017089844
517,517,517,2021-02-24,39.075477600097656,38.23871994018555,36.052371978759766
518,518,518,2021-02-25,38.13076400756836,38.05877685546875,36.85313034057617
519,519,519,2021-02-26,37.04207229614258,37.75286483764648,37.04207229614258
520,520,520,2021-03-01,37.86982727050781,37.98679733276367,37.54592514038086
521,521,521,2021-03-02,37.8878288269043,38.18473815917969,38.976505279541016
522,522,522,2021-03-03,38.40966796875,39.12046051025391,38.42766571044922
523,523,523,2021-03-04,38.09477233886719,39.075477600097656,38.23871994018555
524,524,524,2021-03-05,38.28371047973633,38.13076400756836,38.05877685546875
525,525,525,2021-03-08,39.09347152709961,37.04207229614258,37.75286483764648
526,526,526,2021-03-09,38.61661148071289,37.86982727050781,37.98679733276367
527,527,527,2021-03-10,38.99450302124024,37.8878288269043,38.18473815917969
528,528,528,2021-03-11,39.22842788696289,38.40966796875,39.12046051025391
529,529,529,2021-03-12,40.623023986816406,38.09477233886719,39.075477600097656
530,530,530,2021-03-15,41.02790451049805,38.28371047973633,38.13076400756836
531,531,531,2021-03-16,40.23613739013672,39.09347152709961,37.04207229614258
532,532,532,2021-03-17,40.668006896972656,38.61661148071289,37.86982727050781
533,533,533,2021-03-18,40.488059997558594,38.99450302124024,37.8878288269043
534,534,534,2021-03-19,38.99450302124024,39.22842788696289,38.40966796875
