,Unnamed: 0.1,Unnamed: 0,Date,DPZ,DPZ_6m,DPZ_12m
765,765,765,2022-02-16,422.2090759277344,427.4606323242188,442.9717102050781
766,766,766,2022-02-17,419.4712219238281,433.3357238769531,446.5279541015625
767,767,767,2022-02-18,424.4304809570313,427.31439208984375,440.3313293457031
768,768,768,2022-02-22,411.2674560546875,420.4357604980469,432.39068603515625
769,769,769,2022-02-23,391.7617492675781,419.6466674804688,426.8175964355469
770,770,770,2022-02-24,406.6882629394531,420.9035034179688,423.2028198242188
771,771,771,2022-02-25,418.9353942871094,422.2090759277344,427.4606323242188
772,772,772,2022-02-28,421.1080932617188,419.4712219238281,433.3357238769531
773,773,773,2022-03-01,421.1080932617188,424.4304809570313,427.31439208984375
774,774,774,2022-03-02,412.3782348632813,411.2674560546875,420.4357604980469
775,775,775,2022-03-03,392.3268432617188,391.7617492675781,419.6466674804688
776,776,776,2022-03-04,403.083251953125,406.6882629394531,420.9035034179688
777,777,777,2022-03-07,389.7936096191406,418.9353942871094,422.2090759277344
778,778,778,2022-03-08,383.0513916015625,421.1080932617188,419.4712219238281
779,779,779,2022-03-09,386.9876098632813,421.1080932617188,424.4304809570313
780,780,780,2022-03-10,383.0416870117188,412.3782348632813,411.2674560546875
781,781,781,2022-03-11,376.4455261230469,392.3268432617188,391.7617492675781
782,782,782,2022-03-14,377.334716796875,403.083251953125,406.6882629394531
783,783,783,2022-03-15,380.9792785644531,389.7936096191406,418.9353942871094
784,784,784,2022-03-16,396.182861328125,383.0513916015625,421.1080932617188
785,785,785,2022-03-17,400.0814514160156,386.9876098632813,421.1080932617188
786,786,786,2022-03-18,406.1394653320313,383.0416870117188,412.3782348632813
787,787,787,2022-03-21,390.8870239257813,376.4455261230469,392.3268432617188
788,788,788,2022-03-22,387.7407531738281,377.334716796875,403.083251953125
789,789,789,2022-03-23,384.9169616699219,380.9792785644531,389.7936096191406
790,790,790,2022-03-24,384.1939392089844,396.182861328125,383.0513916015625
791,791,791,2022-03-25,385.6986083984375,400.0814514160156,386.9876098632813
792,792,792,2022-03-28,389.929443359375,406.1394653320313,383.0416870117188
793,793,793,2022-03-29,402.5730895996094,390.8870239257813,376.4455261230469
794,794,794,2022-03-30,396.9645080566406,387.7407531738281,377.334716796875
795,795,795,2022-03-31,397.6876525878906,384.9169616699219,380.9792785644531
796,796,796,2022-04-01,388.082763671875,384.1939392089844,396.182861328125
797,797,797,2022-04-04,394.5413818359375,385.6986083984375,400.0814514160156
798,798,798,2022-04-05,382.2104187011719,389.929443359375,406.1394653320313
799,799,799,2022-04-06,382.1420593261719,402.5730895996094,390.8870239257813
800,800,800,2022-04-07,388.2976989746094,396.9645080566406,387.7407531738281
801,801,801,2022-04-08,385.7474670410156,397.6876525878906,384.9169616699219
802,802,802,2022-04-11,379.0348510742188,388.082763671875,384.1939392089844
803,803,803,2022-04-12,379.66998291015625,394.5413818359375,385.6986083984375
804,804,804,2022-04-13,383.1777038574219,382.2104187011719,389.929443359375
805,805,805,2022-04-14,378.3704223632813,382.1420593261719,402.5730895996094
806,806,806,2022-04-18,370.7979736328125,388.2976989746094,396.9645080566406
807,807,807,2022-04-19,385.0537414550781,385.7474670410156,397.6876525878906
808,808,808,2022-04-20,387.4085693359375,379.0348510742188,388.082763671875
809,809,809,2022-04-21,382.0443115234375,379.66998291015625,394.5413818359375
810,810,810,2022-04-22,370.1530456542969,383.1777038574219,382.2104187011719
811,811,811,2022-04-25,369.4983825683594,378.3704223632813,382.1420593261719
812,812,812,2022-04-26,361.2615051269531,370.7979736328125,388.2976989746094
813,813,813,2022-04-27,364.36865234375,385.0537414550781,385.7474670410156
814,814,814,2022-04-28,345.7745361328125,387.4085693359375,379.0348510742188
815,815,815,2022-04-29,330.2582397460937,382.0443115234375,379.66998291015625
816,816,816,2022-05-02,343.0777587890625,370.1530456542969,383.1777038574219
817,817,817,2022-05-03,335.9644775390625,369.4983825683594,378.3704223632813
818,818,818,2022-05-04,345.110107421875,361.2615051269531,370.7979736328125
819,819,819,2022-05-05,333.8637390136719,364.36865234375,385.0537414550781
820,820,820,2022-05-06,333.96142578125,345.7745361328125,387.4085693359375
821,821,821,2022-05-09,325.9591064453125,330.2582397460937,382.0443115234375
822,822,822,2022-05-10,328.0304870605469,343.0777587890625,370.1530456542969
823,823,823,2022-05-11,317.6830139160156,335.9644775390625,369.4983825683594
824,824,824,2022-05-12,320.3407592773437,345.110107421875,361.2615051269531
825,825,825,2022-05-13,333.1308898925781,333.8637390136719,364.36865234375
826,826,826,2022-05-16,328.7437744140625,333.96142578125,345.7745361328125
827,827,827,2022-05-17,328.7535400390625,325.9591064453125,330.2582397460937
828,828,828,2022-05-18,320.5068359375,328.0304870605469,343.0777587890625
829,829,829,2022-05-19,328.7242431640625,317.6830139160156,335.9644775390625
830,830,830,2022-05-20,333.8637390136719,320.3407592773437,345.110107421875
831,831,831,2022-05-23,335.1534729003906,333.1308898925781,333.8637390136719
832,832,832,2022-05-24,334.3327331542969,328.7437744140625,333.96142578125
833,833,833,2022-05-25,344.4945373535156,328.7535400390625,325.9591064453125
834,834,834,2022-05-26,347.4648742675781,320.5068359375,328.0304870605469
835,835,835,2022-05-27,357.5290222167969,328.7242431640625,317.6830139160156
836,836,836,2022-05-31,354.8517150878906,333.8637390136719,320.3407592773437
837,837,837,2022-06-01,352.5848693847656,335.1534729003906,333.1308898925781
838,838,838,2022-06-02,364.3295593261719,334.3327331542969,328.7437744140625
839,839,839,2022-06-03,359.6883850097656,344.4945373535156,328.7535400390625
840,840,840,2022-06-06,368.6287841796875,347.4648742675781,320.5068359375
841,841,841,2022-06-07,376.455322265625,357.5290222167969,328.7242431640625
842,842,842,2022-06-08,375.2046508789063,354.8517150878906,333.8637390136719
843,843,843,2022-06-09,376.6116943359375,352.5848693847656,335.1534729003906
844,844,844,2022-06-10,371.7847900390625,364.3295593261719,334.3327331542969
845,845,845,2022-06-13,371.9118347167969,359.6883850097656,344.4945373535156
846,846,846,2022-06-14,369.5600280761719,368.6287841796875,347.4648742675781
847,847,847,2022-06-15,377.68359375,376.455322265625,357.5290222167969
848,848,848,2022-06-16,371.9314575195313,375.2046508789063,354.8517150878906
849,849,849,2022-06-17,371.55902099609375,376.6116943359375,352.5848693847656
850,850,850,2022-06-21,378.6047058105469,371.7847900390625,364.3295593261719
851,851,851,2022-06-22,381.9364929199219,371.9118347167969,359.6883850097656
852,852,852,2022-06-23,390.1384582519531,369.5600280761719,368.6287841796875
853,853,853,2022-06-24,388.5803833007813,377.68359375,376.455322265625
854,854,854,2022-06-27,389.5994873046875,371.9314575195313,375.2046508789063
855,855,855,2022-06-28,382.8673706054688,371.55902099609375,376.6116943359375
856,856,856,2022-06-29,381.2309265136719,378.6047058105469,371.7847900390625
857,857,857,2022-06-30,381.887451171875,381.9364929199219,371.9118347167969
858,858,858,2022-07-01,395.5084838867188,390.1384582519531,369.5600280761719
859,859,859,2022-07-05,388.8351440429688,388.5803833007813,377.68359375
860,860,860,2022-07-06,389.5897521972656,389.5994873046875,371.9314575195313
861,861,861,2022-07-07,397.3997192382813,382.8673706054688,371.55902099609375
862,862,862,2022-07-08,393.2938537597656,381.2309265136719,378.6047058105469
863,863,863,2022-07-11,389.276123046875,381.887451171875,381.9364929199219
864,864,864,2022-07-12,383.6317443847656,395.5084838867188,390.1384582519531
865,865,865,2022-07-13,393.31341552734375,388.8351440429688,388.5803833007813
866,866,866,2022-07-14,391.1380004882813,389.5897521972656,389.5994873046875
867,867,867,2022-07-15,398.4384460449219,397.3997192382813,382.8673706054688
868,868,868,2022-07-18,398.6442260742188,393.2938537597656,381.2309265136719
869,869,869,2022-07-19,402.0053405761719,389.276123046875,381.887451171875
870,870,870,2022-07-20,402.6129455566406,383.6317443847656,395.5084838867188
871,871,871,2022-07-21,397.4977111816406,393.31341552734375,388.8351440429688
872,872,872,2022-07-22,391.2555847167969,391.1380004882813,389.5897521972656
873,873,873,2022-07-25,380.2019653320313,398.4384460449219,397.3997192382813
874,874,874,2022-07-26,378.9869079589844,398.6442260742188,393.2938537597656
875,875,875,2022-07-27,385.1016540527344,402.0053405761719,389.276123046875
876,876,876,2022-07-28,381.9953002929688,402.6129455566406,383.6317443847656
877,877,877,2022-07-29,384.2392883300781,397.4977111816406,393.31341552734375
878,878,878,2022-08-01,382.2892150878906,391.2555847167969,391.1380004882813
879,879,879,2022-08-02,383.2202453613281,380.2019653320313,398.4384460449219
880,880,880,2022-08-03,383.0633850097656,378.9869079589844,398.6442260742188
881,881,881,2022-08-04,383.4847717285156,385.1016540527344,402.0053405761719
882,882,882,2022-08-05,380.1431884765625,381.9953002929688,402.6129455566406
883,883,883,2022-08-08,386.9635620117188,384.2392883300781,397.4977111816406
884,884,884,2022-08-09,384.6802673339844,382.2892150878906,391.2555847167969
885,885,885,2022-08-10,397.60552978515625,383.2202453613281,380.2019653320313
886,886,886,2022-08-11,396.0180358886719,383.0633850097656,378.9869079589844
887,887,887,2022-08-12,403.9652404785156,383.4847717285156,385.1016540527344
888,888,888,2022-08-15,402.6129455566406,380.1431884765625,381.9953002929688
889,889,889,2022-08-16,402.6814880371094,386.9635620117188,384.2392883300781
890,890,890,2022-08-17,403.7202453613281,384.6802673339844,382.2892150878906
891,891,891,2022-08-18,408.5807189941406,397.60552978515625,383.2202453613281
892,892,892,2022-08-19,397.0665893554688,396.0180358886719,383.0633850097656
893,893,893,2022-08-22,393.1566162109375,403.9652404785156,383.4847717285156
894,894,894,2022-08-23,384.582275390625,402.6129455566406,380.1431884765625
895,895,895,2022-08-24,388.991943359375,402.6814880371094,386.9635620117188
896,896,896,2022-08-25,398.801025390625,403.7202453613281,384.6802673339844
897,897,897,2022-08-26,382.446044921875,408.5807189941406,397.60552978515625
898,898,898,2022-08-29,370.9123229980469,397.0665893554688,396.0180358886719
899,899,899,2022-08-30,372.7349853515625,393.1566162109375,403.9652404785156
900,900,900,2022-08-31,364.3957214355469,384.582275390625,402.6129455566406
901,901,901,2022-09-01,364.1606140136719,388.991943359375,402.6814880371094
902,902,902,2022-09-02,358.4573669433594,398.801025390625,403.7202453613281
903,903,903,2022-09-06,355.4882202148437,382.446044921875,408.5807189941406
904,904,904,2022-09-07,355.3314514160156,370.9123229980469,397.0665893554688
905,905,905,2022-09-08,354.73370361328125,372.7349853515625,393.1566162109375
906,906,906,2022-09-09,359.7509155273437,364.3957214355469,384.582275390625
907,907,907,2022-09-12,357.124755859375,364.1606140136719,388.991943359375
908,908,908,2022-09-13,343.3469543457031,358.4573669433594,398.801025390625
909,909,909,2022-09-14,334.4997863769531,355.4882202148437,382.446044921875
910,910,910,2022-09-15,343.5730285644531,355.3314514160156,370.9123229980469
911,911,911,2022-09-16,337.1441345214844,354.73370361328125,372.7349853515625
912,912,912,2022-09-19,327.3238525390625,359.7509155273437,364.3957214355469
913,913,913,2022-09-20,326.7045593261719,357.124755859375,364.1606140136719
914,914,914,2022-09-21,327.54010009765625,343.3469543457031,358.4573669433594
915,915,915,2022-09-22,314.7019348144531,334.4997863769531,355.4882202148437
916,916,916,2022-09-23,324.3944396972656,343.5730285644531,355.3314514160156
917,917,917,2022-09-26,319.2237548828125,337.1441345214844,354.73370361328125
918,918,918,2022-09-27,308.8529968261719,327.3238525390625,359.7509155273437
919,919,919,2022-09-28,315.7242126464844,326.7045593261719,357.124755859375
920,920,920,2022-09-29,310.976318359375,327.54010009765625,343.3469543457031
921,921,921,2022-09-30,304.9307861328125,314.7019348144531,334.4997863769531
922,922,922,2022-10-03,311.0647888183594,324.3944396972656,343.5730285644531
923,923,923,2022-10-04,324.9940795898437,319.2237548828125,337.1441345214844
924,924,924,2022-10-05,329.43731689453125,308.8529968261719,327.3238525390625
925,925,925,2022-10-06,318.712646484375,315.7242126464844,326.7045593261719
926,926,926,2022-10-07,309.1773681640625,310.976318359375,327.54010009765625
927,927,927,2022-10-10,304.4097900390625,304.9307861328125,314.7019348144531
928,928,928,2022-10-11,298.3445739746094,311.0647888183594,324.3944396972656
929,929,929,2022-10-12,296.6341247558594,324.9940795898437,319.2237548828125
930,930,930,2022-10-13,327.5990600585937,329.43731689453125,308.8529968261719
931,931,931,2022-10-14,311.949462890625,318.712646484375,315.7242126464844
932,932,932,2022-10-17,315.70458984375,309.1773681640625,310.976318359375
933,933,933,2022-10-18,323.3131408691406,304.4097900390625,304.9307861328125
934,934,934,2022-10-19,317.90655517578125,298.3445739746094,311.0647888183594
935,935,935,2022-10-20,314.07281494140625,296.6341247558594,324.9940795898437
936,936,936,2022-10-21,316.09783935546875,327.5990600585937,329.43731689453125
937,937,937,2022-10-24,317.6706237792969,311.949462890625,318.712646484375
938,938,938,2022-10-25,323.29345703125,315.70458984375,309.1773681640625
939,939,939,2022-10-26,316.5499572753906,323.3131408691406,304.4097900390625
940,940,940,2022-10-27,325.86895751953125,317.90655517578125,298.3445739746094
941,941,941,2022-10-28,329.11285400390625,314.07281494140625,296.6341247558594
942,942,942,2022-10-31,326.5963439941406,316.09783935546875,327.5990600585937
943,943,943,2022-11-01,327.7759704589844,317.6706237792969,311.949462890625
944,944,944,2022-11-02,333.2710266113281,323.29345703125,315.70458984375
945,945,945,2022-11-03,346.08953857421875,316.5499572753906,323.3131408691406
946,946,946,2022-11-04,353.5407409667969,325.86895751953125,317.90655517578125
947,947,947,2022-11-07,342.0198974609375,329.11285400390625,314.07281494140625
948,948,948,2022-11-08,331.7571716308594,326.5963439941406,316.09783935546875
949,949,949,2022-11-09,332.78936767578125,327.7759704589844,317.6706237792969
950,950,950,2022-11-10,351.7418518066406,333.2710266113281,323.29345703125
951,951,951,2022-11-11,360.2940368652344,346.08953857421875,316.5499572753906
952,952,952,2022-11-14,363.9410705566406,353.5407409667969,325.86895751953125
953,953,953,2022-11-15,360.5103454589844,342.0198974609375,329.11285400390625
954,954,954,2022-11-16,358.2789306640625,331.7571716308594,326.5963439941406
955,955,955,2022-11-17,360.5005493164063,332.78936767578125,327.7759704589844
956,956,956,2022-11-18,361.6408081054688,351.7418518066406,333.2710266113281
957,957,957,2022-11-21,371.4119262695313,360.2940368652344,346.08953857421875
958,958,958,2022-11-22,369.681884765625,363.9410705566406,353.5407409667969
959,959,959,2022-11-23,385.085693359375,360.5103454589844,342.0198974609375
960,960,960,2022-11-25,382.4512023925781,358.2789306640625,331.7571716308594
961,961,961,2022-11-28,375.7962341308594,360.5005493164063,332.78936767578125
962,962,962,2022-11-29,376.5531005859375,361.6408081054688,351.7418518066406
963,963,963,2022-11-30,382.1268005371094,371.4119262695313,360.2940368652344
964,964,964,2022-12-01,379.03033447265625,369.681884765625,363.9410705566406
965,965,965,2022-12-02,376.25823974609375,385.085693359375,360.5103454589844
966,966,966,2022-12-05,374.78369140625,382.4512023925781,358.2789306640625
967,967,967,2022-12-06,363.0858459472656,375.7962341308594,360.5005493164063
968,968,968,2022-12-07,365.8186340332031,376.5531005859375,361.6408081054688
969,969,969,2022-12-08,368.571044921875,382.1268005371094,371.4119262695313
970,970,970,2022-12-09,356.4898376464844,379.03033447265625,369.681884765625
971,971,971,2022-12-12,357.1779479980469,376.25823974609375,385.085693359375
972,972,972,2022-12-13,355.7230834960937,374.78369140625,382.4512023925781
973,973,973,2022-12-14,361.6095581054688,363.0858459472656,375.7962341308594
974,974,974,2022-12-15,351.9959411621094,365.8186340332031,376.5531005859375
975,975,975,2022-12-16,352.2326354980469,368.571044921875,382.1268005371094
976,976,976,2022-12-19,351.3451538085937,356.4898376464844,379.03033447265625
977,977,977,2022-12-20,348.78155517578125,357.1779479980469,376.25823974609375
978,978,978,2022-12-21,353.3171691894531,355.7230834960937,374.78369140625
979,979,979,2022-12-22,347.2828369140625,361.6095581054688,363.0858459472656
980,980,980,2022-12-23,348.0815124511719,351.9959411621094,365.8186340332031
981,981,981,2022-12-27,349.4421691894531,352.2326354980469,368.571044921875
982,982,982,2022-12-28,339.5919189453125,351.3451538085937,356.4898376464844
983,983,983,2022-12-29,344.9065246582031,348.78155517578125,357.1779479980469
984,984,984,2022-12-30,341.5540771484375,353.3171691894531,355.7230834960937
985,985,985,2023-01-03,334.5238342285156,347.2828369140625,361.6095581054688
986,986,986,2023-01-04,339.5722045898437,348.0815124511719,351.9959411621094
987,987,987,2023-01-05,334.0899963378906,349.4421691894531,352.2326354980469
988,988,988,2023-01-06,337.82696533203125,339.5919189453125,351.3451538085937
989,989,989,2023-01-09,329.2092590332031,344.9065246582031,348.78155517578125
990,990,990,2023-01-10,334.9774169921875,341.5540771484375,353.3171691894531
991,991,991,2023-01-11,344.9558410644531,334.5238342285156,347.2828369140625
992,992,992,2023-01-12,332.8969116210937,339.5722045898437,348.0815124511719
993,993,993,2023-01-13,332.719482421875,334.0899963378906,349.4421691894531
994,994,994,2023-01-17,339.375,337.82696533203125,339.5919189453125
995,995,995,2023-01-18,341.63299560546875,329.2092590332031,344.9065246582031
996,996,996,2023-01-19,343.9698181152344,334.9774169921875,341.5540771484375
997,997,997,2023-01-20,343.171142578125,344.9558410644531,334.5238342285156
998,998,998,2023-01-23,340.6174011230469,332.8969116210937,339.5722045898437
999,999,999,2023-01-24,334.5928955078125,332.719482421875,334.0899963378906
1000,1000,1000,2023-01-25,345.7348022460937,339.375,337.82696533203125
1001,1001,1001,2023-01-26,349.0872497558594,341.63299560546875,329.2092590332031
1002,1002,1002,2023-01-27,350.2014465332031,343.9698181152344,334.9774169921875
1003,1003,1003,2023-01-30,343.6148681640625,343.171142578125,344.9558410644531
1004,1004,1004,2023-01-31,348.0617980957031,340.6174011230469,332.8969116210937
1005,1005,1005,2023-02-01,354.7568054199219,334.5928955078125,332.719482421875
1006,1006,1006,2023-02-02,355.4272766113281,345.7348022460937,339.375
1007,1007,1007,2023-02-03,354.5891418457031,349.0872497558594,341.63299560546875
1008,1008,1008,2023-02-06,351.0001220703125,350.2014465332031,343.9698181152344
1009,1009,1009,2023-02-07,352.2030639648437,343.6148681640625,343.171142578125
1010,1010,1010,2023-02-08,348.6435241699219,348.0617980957031,340.6174011230469
1011,1011,1011,2023-02-09,350.0042419433594,354.7568054199219,334.5928955078125
1012,1012,1012,2023-02-10,349.1069641113281,355.4272766113281,345.7348022460937
1013,1013,1013,2023-02-13,350.08306884765625,354.5891418457031,349.0872497558594
1014,1014,1014,2023-02-14,342.7175598144531,351.0001220703125,350.2014465332031
1015,1015,1015,2023-02-15,355.0624694824219,352.2030639648437,343.6148681640625
1016,1016,1016,2023-02-16,351.83819580078125,348.6435241699219,348.0617980957031
1017,1017,1017,2023-02-17,352.3607788085937,350.0042419433594,354.7568054199219
1018,1018,1018,2023-02-21,345.33056640625,349.1069641113281,355.4272766113281
1019,1019,1019,2023-02-22,343.5852966308594,350.08306884765625,354.5891418457031
1020,1020,1020,2023-02-23,303.55322265625,342.7175598144531,351.0001220703125
1021,1021,1021,2023-02-24,293.3086242675781,355.0624694824219,352.2030639648437
1022,1022,1022,2023-02-27,291.4943542480469,351.83819580078125,348.6435241699219
1023,1023,1023,2023-02-28,289.89703369140625,352.3607788085937,350.0042419433594
1024,1024,1024,2023-03-01,297.509033203125,345.33056640625,349.1069641113281
1025,1025,1025,2023-03-02,301.0487976074219,343.5852966308594,350.08306884765625
1026,1026,1026,2023-03-03,300.4966125488281,303.55322265625,342.7175598144531
1027,1027,1027,2023-03-06,311.8948974609375,293.3086242675781,355.0624694824219
1028,1028,1028,2023-03-07,306.50146484375,291.4943542480469,351.83819580078125
1029,1029,1029,2023-03-08,307.7635192871094,289.89703369140625,352.3607788085937
1030,1030,1030,2023-03-09,304.7956237792969,297.509033203125,345.33056640625
1031,1031,1031,2023-03-10,295.9609680175781,301.0487976074219,343.5852966308594
1032,1032,1032,2023-03-13,298.35699462890625,300.4966125488281,303.55322265625
1033,1033,1033,2023-03-14,304.0196228027344,311.8948974609375,293.3086242675781
1034,1034,1034,2023-03-15,309.4644470214844,306.50146484375,291.4943542480469
1035,1035,1035,2023-03-16,310.7909851074219,307.7635192871094,289.89703369140625
1036,1036,1036,2023-03-17,307.5538024902344,304.7956237792969,297.509033203125
1037,1037,1037,2023-03-20,313.9985046386719,295.9609680175781,301.0487976074219
1038,1038,1038,2023-03-21,314.45391845703125,298.35699462890625,300.4966125488281
1039,1039,1039,2023-03-22,309.14764404296875,304.0196228027344,311.8948974609375
1040,1040,1040,2023-03-23,312.2660217285156,309.4644470214844,306.50146484375
1041,1041,1041,2023-03-24,308.3853759765625,310.7909851074219,307.7635192871094
1042,1042,1042,2023-03-27,318.9879455566406,307.5538024902344,304.7956237792969
1043,1043,1043,2023-03-28,320.977783203125,313.9985046386719,295.9609680175781
1044,1044,1044,2023-03-29,324.2941589355469,314.45391845703125,298.35699462890625
1045,1045,1045,2023-03-30,324.36346435546875,309.14764404296875,304.0196228027344
1046,1046,1046,2023-03-31,326.5611877441406,312.2660217285156,309.4644470214844
1047,1047,1047,2023-04-03,329.1846008300781,308.3853759765625,310.7909851074219
1048,1048,1048,2023-04-04,325.67022705078125,318.9879455566406,307.5538024902344
1049,1049,1049,2023-04-05,325.08612060546875,320.977783203125,313.9985046386719
1050,1050,1050,2023-04-06,327.2640686035156,324.2941589355469,314.45391845703125
1051,1051,1051,2023-04-10,326.4027709960937,324.36346435546875,309.14764404296875
1052,1052,1052,2023-04-11,329.1054382324219,326.5611877441406,312.2660217285156
1053,1053,1053,2023-04-12,323.16558837890625,329.1846008300781,308.3853759765625
1054,1054,1054,2023-04-13,329.2638244628906,325.67022705078125,318.9879455566406
1055,1055,1055,2023-04-14,327.0661315917969,325.08612060546875,320.977783203125
1056,1056,1056,2023-04-17,326.59088134765625,327.2640686035156,324.2941589355469
1057,1057,1057,2023-04-18,323.4230041503906,326.4027709960937,324.36346435546875
1058,1058,1058,2023-04-19,322.3934326171875,329.1054382324219,326.5611877441406
1059,1059,1059,2023-04-20,319.6611328125,323.16558837890625,329.1846008300781
1060,1060,1060,2023-04-21,327.2046813964844,329.2638244628906,325.67022705078125
1061,1061,1061,2023-04-24,326.9571838378906,327.0661315917969,325.08612060546875
1062,1062,1062,2023-04-25,326.3236083984375,326.59088134765625,327.2640686035156
1063,1063,1063,2023-04-26,335.6293334960937,323.4230041503906,326.4027709960937
1064,1064,1064,2023-04-27,313.9589233398437,322.3934326171875,329.1054382324219
1065,1065,1065,2023-04-28,314.2855834960937,319.6611328125,323.16558837890625
1066,1066,1066,2023-05-01,308.1279602050781,327.2046813964844,329.2638244628906
1067,1067,1067,2023-05-02,308.4645690917969,326.9571838378906,327.0661315917969
1068,1068,1068,2023-05-03,311.7017517089844,326.3236083984375,326.59088134765625
1069,1069,1069,2023-05-04,308.2864074707031,335.6293334960937,323.4230041503906
1070,1070,1070,2023-05-05,307.9893493652344,313.9589233398437,322.3934326171875
1071,1071,1071,2023-05-08,305.8411560058594,314.2855834960937,319.6611328125
1072,1072,1072,2023-05-09,305.5441589355469,308.1279602050781,327.2046813964844
1073,1073,1073,2023-05-10,303.81170654296875,308.4645690917969,326.9571838378906
1074,1074,1074,2023-05-11,303.8512878417969,311.7017517089844,326.3236083984375
1075,1075,1075,2023-05-12,304.4947814941406,308.2864074707031,335.6293334960937
1076,1076,1076,2023-05-15,304.7620849609375,307.9893493652344,313.9589233398437
1077,1077,1077,2023-05-16,298.822265625,305.8411560058594,314.2855834960937
1078,1078,1078,2023-05-17,301.9901428222656,305.5441589355469,308.1279602050781
1079,1079,1079,2023-05-18,308.23687744140625,303.81170654296875,308.4645690917969
1080,1080,1080,2023-05-19,309.3258056640625,303.8512878417969,311.7017517089844
1081,1081,1081,2023-05-22,305.8114624023437,304.4947814941406,308.2864074707031
1082,1082,1082,2023-05-23,301.2378234863281,304.7620849609375,307.9893493652344
1083,1083,1083,2023-05-24,303.7225952148437,298.822265625,305.8411560058594
1084,1084,1084,2023-05-25,301.4456787109375,301.9901428222656,305.5441589355469
1085,1085,1085,2023-05-26,296.8225402832031,308.23687744140625,303.81170654296875
1086,1086,1086,2023-05-30,288.4671936035156,309.3258056640625,303.8512878417969
1087,1087,1087,2023-05-31,286.9426574707031,305.8114624023437,304.4947814941406
1088,1088,1088,2023-06-01,293.6942443847656,301.2378234863281,304.7620849609375
1089,1089,1089,2023-06-02,300.1488342285156,303.7225952148437,298.822265625
1090,1090,1090,2023-06-05,294.84259033203125,301.4456787109375,301.9901428222656
1091,1091,1091,2023-06-06,294.75347900390625,296.8225402832031,308.23687744140625
1092,1092,1092,2023-06-07,294.5752868652344,288.4671936035156,309.3258056640625
1093,1093,1093,2023-06-08,296.891845703125,286.9426574707031,305.8114624023437
1094,1094,1094,2023-06-09,295.0801696777344,293.6942443847656,301.2378234863281
1095,1095,1095,2023-06-12,298.8321533203125,300.1488342285156,303.7225952148437
1096,1096,1096,2023-06-13,298.86187744140625,294.84259033203125,301.4456787109375
1097,1097,1097,2023-06-14,303.8713684082031,294.75347900390625,296.8225402832031
1098,1098,1098,2023-06-15,323.49200439453125,294.5752868652344,288.4671936035156
1099,1099,1099,2023-06-16,329.4060363769531,296.891845703125,286.9426574707031
1100,1100,1100,2023-06-20,323.571533203125,295.0801696777344,293.6942443847656
1101,1101,1101,2023-06-21,321.1562194824219,298.8321533203125,300.1488342285156
1102,1102,1102,2023-06-22,319.0987548828125,298.86187744140625,294.84259033203125
1103,1103,1103,2023-06-23,314.9042663574219,303.8713684082031,294.75347900390625
1104,1104,1104,2023-06-26,317.3096008300781,323.49200439453125,294.5752868652344
1105,1105,1105,2023-06-27,322.9652099609375,329.4060363769531,296.891845703125
1106,1106,1106,2023-06-28,323.5516357421875,323.571533203125,295.0801696777344
1107,1107,1107,2023-06-29,328.73016357421875,321.1562194824219,298.8321533203125
1108,1108,1108,2023-06-30,334.9523010253906,319.0987548828125,298.86187744140625
1109,1109,1109,2023-07-03,334.6242980957031,314.9042663574219,303.8713684082031
1110,1110,1110,2023-07-05,332.9345703125,317.3096008300781,323.49200439453125
1111,1111,1111,2023-07-06,331.89093017578125,322.9652099609375,329.4060363769531
1112,1112,1112,2023-07-07,339.6139221191406,323.5516357421875,323.571533203125
1113,1113,1113,2023-07-10,345.3092956542969,328.73016357421875,321.1562194824219
1114,1114,1114,2023-07-11,347.6748962402344,334.9523010253906,319.0987548828125
1115,1115,1115,2023-07-12,386.24029541015625,334.6242980957031,314.9042663574219
1116,1116,1116,2023-07-13,384.5306701660156,332.9345703125,317.3096008300781
1117,1117,1117,2023-07-14,382.3340759277344,331.89093017578125,322.9652099609375
1118,1118,1118,2023-07-17,387.38330078125,339.6139221191406,323.5516357421875
1119,1119,1119,2023-07-18,389.91790771484375,345.3092956542969,328.73016357421875
1120,1120,1120,2023-07-19,389.9576721191406,347.6748962402344,334.9523010253906
1121,1121,1121,2023-07-20,385.48486328125,386.24029541015625,334.6242980957031
1122,1122,1122,2023-07-21,383.1093444824219,384.5306701660156,332.9345703125
1123,1123,1123,2023-07-24,383.5665283203125,382.3340759277344,331.89093017578125
1124,1124,1124,2023-07-25,394.6491088867188,387.38330078125,339.6139221191406
1125,1125,1125,2023-07-26,398.93304443359375,389.91790771484375,345.3092956542969
1126,1126,1126,2023-07-27,400.1456909179688,389.9576721191406,347.6748962402344
1127,1127,1127,2023-07-28,398.4559631347656,385.48486328125,386.24029541015625
1128,1128,1128,2023-07-31,394.3409729003906,383.1093444824219,384.5306701660156
1129,1129,1129,2023-08-01,397.2333984375,383.5665283203125,382.3340759277344
1130,1130,1130,2023-08-02,395.8915710449219,394.6491088867188,387.38330078125
1131,1131,1131,2023-08-03,398.93304443359375,398.93304443359375,389.91790771484375
1132,1132,1132,2023-08-04,392.9693298339844,400.1456909179688,389.9576721191406
1133,1133,1133,2023-08-07,396.27923583984375,398.4559631347656,385.48486328125
1134,1134,1134,2023-08-08,395.6033020019531,394.3409729003906,383.1093444824219
