,Unnamed: 0,Date,AON
374,374,2020-07-30,201.385009765625
375,375,2020-07-31,199.66294860839844
376,376,2020-08-03,194.8080596923828
377,377,2020-08-04,194.2340545654297
378,378,2020-08-05,193.1540985107422
379,379,2020-08-06,190.3131866455078
380,380,2020-08-07,190.1477813720703
381,381,2020-08-10,187.6181640625
382,382,2020-08-11,188.30894470214844
383,383,2020-08-12,186.9274139404297
384,384,2020-08-13,189.39865112304688
385,385,2020-08-14,191.860107421875
386,386,2020-08-17,191.39312744140625
387,387,2020-08-18,191.1012420654297
388,388,2020-08-19,192.2201232910156
389,389,2020-08-20,191.6752777099609
390,390,2020-08-21,188.39651489257807
391,391,2020-08-24,185.0204925537109
392,392,2020-08-25,187.1609344482422
393,393,2020-08-26,190.1477813720703
394,394,2020-08-27,194.1756591796875
395,395,2020-08-28,194.6913299560547
396,396,2020-08-31,194.57460021972656
397,397,2020-09-01,197.1625518798828
398,398,2020-09-02,204.05081176757807
399,399,2020-09-03,198.33004760742188
400,400,2020-09-04,197.2500915527344
401,401,2020-09-08,192.63845825195312
402,402,2020-09-09,198.1160125732422
403,403,2020-09-10,196.5788116455078
404,404,2020-09-11,196.08258056640625
405,405,2020-09-14,196.49122619628903
406,406,2020-09-15,196.53013610839844
407,407,2020-09-16,197.0457763671875
408,408,2020-09-17,196.2090606689453
409,409,2020-09-18,195.5572204589844
410,410,2020-09-21,193.80596923828125
411,411,2020-09-22,194.5550842285156
412,412,2020-09-23,194.9832000732422
413,413,2020-09-24,190.3812713623047
414,414,2020-09-25,191.0428771972656
415,415,2020-09-28,197.92140197753903
416,416,2020-09-29,199.5364532470703
417,417,2020-09-30,200.71368408203125
418,418,2020-10-01,200.596923828125
419,419,2020-10-02,199.954833984375
420,420,2020-10-05,200.9180145263672
421,421,2020-10-06,200.0813140869141
422,422,2020-10-07,202.7276763916016
423,423,2020-10-08,202.43577575683597
424,424,2020-10-09,203.52545166015625
425,425,2020-10-12,208.7111358642578
426,426,2020-10-13,205.17941284179688
427,427,2020-10-14,204.4010772705078
428,428,2020-10-15,207.01824951171875
429,429,2020-10-16,207.1155242919922
430,430,2020-10-19,203.52545166015625
431,431,2020-10-20,200.7720947265625
432,432,2020-10-21,200.84991455078125
433,433,2020-10-22,201.8520355224609
434,434,2020-10-23,201.69635009765625
435,435,2020-10-26,196.6955108642578
436,436,2020-10-27,194.078369140625
437,437,2020-10-28,189.42779541015625
438,438,2020-10-29,181.7417449951172
439,439,2020-10-30,179.46922302246094
440,440,2020-11-02,176.18238830566406
441,441,2020-11-03,175.5191650390625
442,442,2020-11-04,178.95228576660156
443,443,2020-11-05,180.8054351806641
444,444,2020-11-06,185.65277099609372
445,445,2020-11-09,188.1496124267578
446,446,2020-11-10,195.1426544189453
447,447,2020-11-11,196.44960021972656
448,448,2020-11-12,195.0256500244141
449,449,2020-11-13,199.3951110839844
450,450,2020-11-16,202.8964691162109
451,451,2020-11-17,202.0771942138672
452,452,2020-11-18,198.3417053222656
453,453,2020-11-19,197.9125823974609
454,454,2020-11-20,193.76747131347656
455,455,2020-11-23,198.16619873046875
456,456,2020-11-24,202.7989654541016
457,457,2020-11-25,202.9355010986328
458,458,2020-11-27,201.4822998046875
459,459,2020-11-30,199.833984375
460,460,2020-12-01,205.4908599853516
461,461,2020-12-02,203.92059326171875
462,462,2020-12-03,204.99343872070312
463,463,2020-12-04,206.37838745117188
464,464,2020-12-07,202.0869598388672
465,465,2020-12-08,204.41799926757807
466,466,2020-12-09,201.940673828125
467,467,2020-12-10,201.1506805419922
468,468,2020-12-11,199.0732421875
469,469,2020-12-14,198.92694091796875
470,470,2020-12-15,202.8964691162109
471,471,2020-12-16,204.04736328125
472,472,2020-12-17,206.08580017089844
473,473,2020-12-18,200.41917419433597
474,474,2020-12-21,203.9888610839844
475,475,2020-12-22,204.06690979003903
476,476,2020-12-23,202.76968383789065
477,477,2020-12-24,205.41281127929688
478,478,2020-12-28,201.72610473632807
479,479,2020-12-29,201.80413818359372
480,480,2020-12-30,201.6090850830078
481,481,2020-12-31,206.05653381347656
482,482,2021-01-04,199.5023498535156
483,483,2021-01-05,199.25851440429688
484,484,2021-01-06,201.6773223876953
485,485,2021-01-07,201.46273803710935
486,486,2021-01-08,200.1558074951172
487,487,2021-01-11,197.14208984375
488,488,2021-01-12,197.4834747314453
489,489,2021-01-13,201.7943878173828
490,490,2021-01-14,201.5212860107422
491,491,2021-01-15,202.7989654541016
492,492,2021-01-19,203.99859619140625
493,493,2021-01-20,206.71002197265625
494,494,2021-01-21,204.3009796142578
495,495,2021-01-22,201.365234375
496,496,2021-01-25,203.51095581054688
497,497,2021-01-26,204.7788543701172
498,498,2021-01-27,201.69683837890625
499,499,2021-01-28,201.46273803710935
500,500,2021-01-29,198.53028869628903
501,501,2021-02-01,202.0296936035156
502,502,2021-02-02,205.4509735107422
503,503,2021-02-03,200.65142822265625
504,504,2021-02-04,203.4177703857422
505,505,2021-02-05,218.19760131835935
506,506,2021-02-08,220.5630798339844
507,507,2021-02-09,223.30987548828125
508,508,2021-02-10,221.4526214599609
509,509,2021-02-11,224.15054321289065
510,510,2021-02-12,222.90911865234372
511,511,2021-02-16,221.9902801513672
512,512,2021-02-17,224.04298400878903
513,513,2021-02-18,222.1466522216797
514,514,2021-02-19,223.20237731933597
515,515,2021-02-22,223.5738220214844
516,516,2021-02-23,226.07620239257807
517,517,2021-02-24,228.4417724609375
518,518,2021-02-25,225.7634429931641
519,519,2021-02-26,222.58653259277344
520,520,2021-03-01,227.278564453125
521,521,2021-03-02,227.29808044433597
522,522,2021-03-03,222.8797912597656
523,523,2021-03-04,220.95411682128903
524,524,2021-03-05,227.5229339599609
525,525,2021-03-08,224.8250274658203
526,526,2021-03-09,226.2912750244141
527,527,2021-03-10,224.5806579589844
528,528,2021-03-11,222.8700256347656
529,529,2021-03-12,222.8700256347656
530,530,2021-03-15,220.42628479003903
531,531,2021-03-16,221.6481475830078
532,532,2021-03-17,220.7097320556641
533,533,2021-03-18,219.48785400390625
534,534,2021-03-19,217.884765625
535,535,2021-03-22,218.37347412109372
536,536,2021-03-23,218.94044494628903
537,537,2021-03-24,220.142822265625
538,538,2021-03-25,219.96681213378903
539,539,2021-03-26,223.1730499267578
540,540,2021-03-29,228.3733367919922
541,541,2021-03-30,226.86798095703125
542,542,2021-03-31,224.9325408935547
543,543,2021-04-01,226.58450317382807
544,544,2021-04-05,228.7154693603516
545,545,2021-04-06,228.9500732421875
546,546,2021-04-07,230.9539337158203
547,547,2021-04-08,229.7125244140625
548,548,2021-04-09,231.66751098632807
549,549,2021-04-12,233.45635986328125
550,550,2021-04-13,233.85711669921875
551,551,2021-04-14,229.58544921875
552,552,2021-04-15,231.1787567138672
553,553,2021-04-16,233.7397918701172
554,554,2021-04-19,230.5238342285156
555,555,2021-04-20,229.53656005859372
556,556,2021-04-21,228.24630737304688
557,557,2021-04-22,225.9491424560547
558,558,2021-04-23,225.69497680664065
559,559,2021-04-26,224.35581970214844
560,560,2021-04-27,228.52972412109372
561,561,2021-04-28,233.01644897460935
562,562,2021-04-29,233.88644409179688
563,563,2021-04-30,246.30763244628903
564,564,2021-05-03,247.30679321289065
565,565,2021-05-04,248.74676513671875
566,566,2021-05-05,249.1680145263672
567,567,2021-05-06,251.39166259765625
568,568,2021-05-07,253.2430877685547
569,569,2021-05-10,253.17453002929688
570,570,2021-05-11,248.93289184570312
571,571,2021-05-12,244.6227264404297
572,572,2021-05-13,246.85618591308597
573,573,2021-05-14,249.0504608154297
574,574,2021-05-17,249.99087524414065
575,575,2021-05-18,249.0210876464844
576,576,2021-05-19,247.0814666748047
577,577,2021-05-20,249.45208740234372
578,578,2021-05-21,248.04150390625
579,579,2021-05-24,248.0120849609375
580,580,2021-05-25,247.1598663330078
581,581,2021-05-26,245.96473693847656
582,582,2021-05-27,248.6977996826172
583,583,2021-05-28,248.1982421875
584,584,2021-06-01,248.0708923339844
585,585,2021-06-02,247.7867889404297
586,586,2021-06-03,246.37615966796875
587,587,2021-06-04,245.89620971679688
588,588,2021-06-07,242.46766662597656
589,589,2021-06-08,239.8031463623047
590,590,2021-06-09,240.73373413085935
591,591,2021-06-10,244.34841918945312
592,592,2021-06-11,245.0047607421875
593,593,2021-06-14,244.95578002929688
594,594,2021-06-15,246.67984008789065
595,595,2021-06-16,239.11746215820312
596,596,2021-06-17,228.08729553222656
597,597,2021-06-18,225.40321350097656
598,598,2021-06-21,229.22360229492188
599,599,2021-06-22,228.7925720214844
600,600,2021-06-23,230.73214721679688
601,601,2021-06-24,233.61216735839844
602,602,2021-06-25,238.73541259765625
603,603,2021-06-28,236.0121154785156
604,604,2021-06-29,237.9419403076172
605,605,2021-06-30,233.8864288330078
606,606,2021-07-01,233.80807495117188
607,607,2021-07-02,234.6994781494141
608,608,2021-07-06,232.8676605224609
609,609,2021-07-07,234.1705322265625
610,610,2021-07-08,230.40892028808597
611,611,2021-07-09,231.48643493652344
612,612,2021-07-12,228.03826904296875
613,613,2021-07-13,226.9117584228516
614,614,2021-07-14,225.7264709472656
615,615,2021-07-15,226.5395355224609
616,616,2021-07-16,226.9999237060547
617,617,2021-07-19,222.16075134277344
618,618,2021-07-20,224.1199188232422
619,619,2021-07-21,225.364013671875
620,620,2021-07-22,227.76402282714844
621,621,2021-07-23,227.73464965820312
622,622,2021-07-26,246.42515563964844
623,623,2021-07-27,254.28146362304688
624,624,2021-07-28,256.9361877441406
625,625,2021-07-29,258.3858947753906
626,626,2021-07-30,255.2157287597656
627,627,2021-08-02,255.1273651123047
628,628,2021-08-03,259.1711120605469
629,629,2021-08-04,254.60720825195312
630,630,2021-08-05,257.5418395996094
631,631,2021-08-06,256.6781311035156
632,632,2021-08-09,258.9551696777344
633,633,2021-08-10,262.4100036621094
634,634,2021-08-11,268.1124572753906
635,635,2021-08-12,269.9086303710937
636,636,2021-08-13,272.1070861816406
637,637,2021-08-16,274.4921264648437
638,638,2021-08-17,275.6012268066406
639,639,2021-08-18,271.54766845703125
640,640,2021-08-19,270.9587707519531
641,641,2021-08-20,274.1976623535156
642,642,2021-08-23,273.3536376953125
643,643,2021-08-24,274.3154602050781
644,644,2021-08-25,275.76806640625
645,645,2021-08-26,275.8955993652344
646,646,2021-08-27,279.8510131835937
647,647,2021-08-30,280.05712890625
648,648,2021-08-31,281.54901123046875
649,649,2021-09-01,283.05059814453125
650,650,2021-09-02,285.1903076171875
651,651,2021-09-03,286.0343933105469
652,652,2021-09-07,282.6482849121094
653,653,2021-09-08,282.80535888671875
654,654,2021-09-09,286.966796875
655,655,2021-09-10,286.8882751464844
656,656,2021-09-13,287.1336669921875
657,657,2021-09-14,286.2895202636719
658,658,2021-09-15,288.2231140136719
659,659,2021-09-16,286.721435546875
660,660,2021-09-17,283.8751220703125
661,661,2021-09-20,282.6777038574219
662,662,2021-09-21,285.5436706542969
663,663,2021-09-22,293.5426940917969
664,664,2021-09-23,292.7674255371094
665,665,2021-09-24,293.6311340332031
666,666,2021-09-27,288.5568542480469
667,667,2021-09-28,283.8948059082031
668,668,2021-09-29,285.85772705078125
669,669,2021-09-30,280.4792175292969
670,670,2021-10-01,285.69091796875
671,671,2021-10-04,279.998291015625
672,672,2021-10-05,286.7901611328125
673,673,2021-10-06,285.44549560546875
674,674,2021-10-07,287.8501281738281
675,675,2021-10-08,289.04754638671875
676,676,2021-10-11,289.6952819824219
677,677,2021-10-12,293.1893920898437
678,678,2021-10-13,295.10333251953125
679,679,2021-10-14,302.6411437988281
680,680,2021-10-15,303.5735168457031
681,681,2021-10-18,300.2267150878906
682,682,2021-10-19,303.7894592285156
683,683,2021-10-20,308.0785522460937
684,684,2021-10-21,313.4963684082031
685,685,2021-10-22,314.8802795410156
686,686,2021-10-25,314.1833801269531
687,687,2021-10-26,314.3109741210937
688,688,2021-10-27,311.0033569335937
689,689,2021-10-28,315.1354064941406
690,690,2021-10-29,314.4964294433594
691,691,2021-11-01,301.6283264160156
692,692,2021-11-02,299.51483154296875
693,693,2021-11-03,289.89080810546875
694,694,2021-11-04,285.083740234375
695,695,2021-11-05,283.6385803222656
696,696,2021-11-08,291.5816345214844
697,697,2021-11-09,292.48602294921875
698,698,2021-11-10,292.6728210449219
699,699,2021-11-11,294.18670654296875
700,700,2021-11-12,295.2483825683594
701,701,2021-11-15,295.3467102050781
702,702,2021-11-16,297.74530029296875
703,703,2021-11-17,294.72735595703125
704,704,2021-11-18,289.8318176269531
705,705,2021-11-19,291.7586364746094
706,706,2021-11-22,293.46905517578125
707,707,2021-11-23,291.965087890625
708,708,2021-11-24,293.6558532714844
709,709,2021-11-26,289.1240234375
710,710,2021-11-29,291.6602783203125
711,711,2021-11-30,290.7558288574219
712,712,2021-12-01,286.1748962402344
713,713,2021-12-02,292.2599182128906
714,714,2021-12-03,287.9246826171875
715,715,2021-12-06,292.4368896484375
716,716,2021-12-07,295.61212158203125
717,717,2021-12-08,295.8382263183594
718,718,2021-12-09,290.4904479980469
719,719,2021-12-10,288.76025390625
720,720,2021-12-13,288.8290710449219
721,721,2021-12-14,289.163330078125
722,722,2021-12-15,290.8934936523437
723,723,2021-12-16,290.1266784667969
724,724,2021-12-17,287.4233703613281
725,725,2021-12-20,285.59490966796875
726,726,2021-12-21,288.2590026855469
727,727,2021-12-22,289.0354919433594
728,728,2021-12-23,287.452880859375
729,729,2021-12-27,293.3707580566406
730,730,2021-12-28,291.965087890625
731,731,2021-12-29,295.5826416015625
732,732,2021-12-30,294.7470397949219
733,733,2021-12-31,295.4646911621094
734,734,2022-01-03,288.26873779296875
735,735,2022-01-04,289.28131103515625
736,736,2022-01-05,288.0328674316406
737,737,2022-01-06,285.5752258300781
