,Unnamed: 0,Date,WFC
401,401,2020-09-08,22.14606666564941
402,402,2020-09-09,22.025959014892575
403,403,2020-09-10,22.127588272094727
404,404,2020-09-11,22.423240661621094
405,405,2020-09-14,22.922149658203125
406,406,2020-09-15,22.986818313598636
407,407,2020-09-16,23.753664016723636
408,408,2020-09-17,23.199323654174805
409,409,2020-09-18,23.217792510986328
410,410,2020-09-21,22.21074104309082
411,411,2020-09-22,21.850414276123047
412,412,2020-09-23,21.092809677124023
413,413,2020-09-24,21.545528411865234
414,414,2020-09-25,21.841175079345703
415,415,2020-09-28,22.007478713989254
416,416,2020-09-29,21.49009323120117
417,417,2020-09-30,21.721067428588867
418,418,2020-10-01,21.767261505126957
419,419,2020-10-02,22.1645450592041
420,420,2020-10-05,22.589542388916016
421,421,2020-10-06,22.340087890625
422,422,2020-10-07,22.922149658203125
423,423,2020-10-08,23.374860763549805
424,424,2020-10-09,23.374860763549805
425,425,2020-10-12,23.725948333740234
426,426,2020-10-13,22.85747337341309
427,427,2020-10-14,21.48085021972656
428,428,2020-10-15,21.20368194580078
429,429,2020-10-16,21.12053108215332
430,430,2020-10-19,20.82487678527832
431,431,2020-10-20,21.07433319091797
432,432,2020-10-21,20.972705841064453
433,433,2020-10-22,21.48085021972656
434,434,2020-10-23,21.508569717407227
435,435,2020-10-26,20.972705841064453
436,436,2020-10-27,20.15966415405273
437,437,2020-10-28,19.5683650970459
438,438,2020-10-29,19.531408309936523
439,439,2020-10-30,19.81781768798828
440,440,2020-11-02,20.23357582092285
441,441,2020-11-03,20.409120559692383
442,442,2020-11-04,20.215097427368164
443,443,2020-11-05,20.72558212280273
444,444,2020-11-06,20.33575820922852
445,445,2020-11-09,22.479782104492188
446,446,2020-11-10,22.45193862915039
447,447,2020-11-11,22.45193862915039
448,448,2020-11-12,22.0992431640625
449,449,2020-11-13,22.340560913085938
450,450,2020-11-16,23.110929489135746
451,451,2020-11-17,23.240873336791992
452,452,2020-11-18,23.259429931640625
453,453,2020-11-19,24.2803897857666
454,454,2020-11-20,23.649253845214844
455,455,2020-11-23,24.41033363342285
456,456,2020-11-24,26.55436134338379
457,457,2020-11-25,26.535799026489254
458,458,2020-11-27,26.415136337280277
459,459,2020-11-30,25.38489151000977
460,460,2020-12-01,26.043880462646484
461,461,2020-12-02,26.79568290710449
462,462,2020-12-03,27.064844131469727
463,463,2020-12-04,27.426820755004883
464,464,2020-12-07,27.231914520263672
465,465,2020-12-08,26.86064910888672
466,466,2020-12-09,26.96274757385254
467,467,2020-12-10,27.37113380432129
468,468,2020-12-11,26.990589141845703
469,469,2020-12-14,26.582204818725582
470,470,2020-12-15,27.59388732910156
471,471,2020-12-16,27.519636154174805
472,472,2020-12-17,27.352569580078125
473,473,2020-12-18,26.92562294006348
474,474,2020-12-21,27.426820755004883
475,475,2020-12-22,26.87921142578125
476,476,2020-12-23,28.169342041015625
477,477,2020-12-24,27.695985794067383
478,478,2020-12-28,27.779521942138672
479,479,2020-12-29,27.64029884338379
480,480,2020-12-30,27.612455368041992
481,481,2020-12-31,28.011554718017575
482,482,2021-01-04,27.56604385375977
483,483,2021-01-05,28.336408615112305
484,484,2021-01-06,30.341209411621094
485,485,2021-01-07,31.028047561645508
486,486,2021-01-08,30.80529022216797
487,487,2021-01-11,30.85169792175293
488,488,2021-01-12,31.501399993896484
489,489,2021-01-13,31.371461868286133
490,490,2021-01-14,32.25320053100586
491,491,2021-01-15,29.737913131713867
492,492,2021-01-19,30.28552627563477
493,493,2021-01-20,30.127735137939453
494,494,2021-01-21,29.70078659057617
495,495,2021-01-22,29.60797882080078
496,496,2021-01-25,29.92354965209961
497,497,2021-01-26,29.12533187866211
498,498,2021-01-27,28.002275466918945
499,499,2021-01-28,28.596290588378903
500,500,2021-01-29,27.73311233520508
501,501,2021-02-01,27.835206985473636
502,502,2021-02-02,28.540603637695312
503,503,2021-02-03,29.422346115112305
504,504,2021-02-04,30.409297943115234
505,505,2021-02-05,30.31618309020996
506,506,2021-02-08,31.09830093383789
507,507,2021-02-09,30.96795082092285
508,508,2021-02-10,30.912084579467773
509,509,2021-02-11,30.46516227722168
510,510,2021-02-12,31.21933937072754
511,511,2021-02-16,32.39250564575195
512,512,2021-02-17,34.0684700012207
513,513,2021-02-18,34.4129638671875
514,514,2021-02-19,35.22301483154297
515,515,2021-02-22,34.69229888916016
516,516,2021-02-23,34.58056640625
517,517,2021-02-24,35.65131378173828
518,518,2021-02-25,34.97162628173828
519,519,2021-02-26,33.67741394042969
520,520,2021-03-01,34.53400802612305
521,521,2021-03-02,34.58056640625
522,522,2021-03-03,35.09265899658203
523,523,2021-03-04,34.59919357299805
524,524,2021-03-05,34.8505859375
525,525,2021-03-08,36.005126953125
526,526,2021-03-09,35.502342224121094
527,527,2021-03-10,36.85242462158203
528,528,2021-03-11,36.20065689086914
529,529,2021-03-12,37.21554183959961
530,530,2021-03-15,36.964149475097656
531,531,2021-03-16,36.63826370239258
532,532,2021-03-17,37.09450149536133
533,533,2021-03-18,37.997657775878906
534,534,2021-03-19,36.89896774291992
535,535,2021-03-22,36.284454345703125
536,536,2021-03-23,35.60476303100586
537,537,2021-03-24,35.49303436279297
538,538,2021-03-25,36.59172058105469
539,539,2021-03-26,37.02000427246094
540,540,2021-03-29,35.79098129272461
541,541,2021-03-30,36.67551040649414
542,542,2021-03-31,36.377559661865234
543,543,2021-04-01,36.89896774291992
544,544,2021-04-05,36.75930404663086
545,545,2021-04-06,37.10380554199219
546,546,2021-04-07,37.234161376953125
547,547,2021-04-08,37.27140808105469
548,548,2021-04-09,37.709014892578125
549,549,2021-04-12,37.96041488647461
550,550,2021-04-13,37.04794692993164
551,551,2021-04-14,39.09634017944336
552,552,2021-04-15,39.32910919189453
553,553,2021-04-16,40.81884002685547
554,554,2021-04-19,40.8560905456543
555,555,2021-04-20,39.608436584472656
556,556,2021-04-21,40.260196685791016
557,557,2021-04-22,39.75741195678711
558,558,2021-04-23,40.83747100830078
559,559,2021-04-26,41.098175048828125
560,560,2021-04-27,41.982704162597656
561,561,2021-04-28,41.9734001159668
562,562,2021-04-29,43.0534553527832
563,563,2021-04-30,41.94545364379883
564,564,2021-05-03,42.345829010009766
565,565,2021-05-04,42.5879135131836
566,566,2021-05-05,42.77412796020508
567,567,2021-05-06,43.51128768920898
568,568,2021-05-07,43.42731857299805
569,569,2021-05-10,43.483306884765625
570,570,2021-05-11,42.66216278076172
571,571,2021-05-12,42.58750915527344
572,572,2021-05-13,43.29667663574219
573,573,2021-05-14,43.81922149658203
574,574,2021-05-17,44.69635391235352
575,575,2021-05-18,43.72590637207031
576,576,2021-05-19,43.0820541381836
577,577,2021-05-20,42.67149353027344
578,578,2021-05-21,42.81145477294922
579,579,2021-05-24,43.14738082885742
580,580,2021-05-25,43.00740432739258
581,581,2021-05-26,43.29667663574219
582,582,2021-05-27,43.632598876953125
583,583,2021-05-28,43.59527969360352
584,584,2021-06-01,44.099159240722656
585,585,2021-06-02,43.67925262451172
586,586,2021-06-03,43.352664947509766
587,587,2021-06-04,43.81922149658203
588,588,2021-06-07,43.95918655395508
589,589,2021-06-08,43.49263381958008
590,590,2021-06-09,42.848777770996094
591,591,2021-06-10,42.07429122924805
592,592,2021-06-11,42.62482833862305
593,593,2021-06-14,42.13028335571289
594,594,2021-06-15,42.41954803466797
595,595,2021-06-16,42.52219009399414
596,596,2021-06-17,39.92811965942383
597,597,2021-06-18,38.95767593383789
598,598,2021-06-21,40.38534164428711
599,599,2021-06-22,40.627960205078125
600,600,2021-06-23,41.01986312866211
601,601,2021-06-24,42.15826797485352
602,602,2021-06-25,43.27801132202149
603,603,2021-06-28,42.72747039794922
604,604,2021-06-29,41.79434967041016
605,605,2021-06-30,42.26091384887695
606,606,2021-07-01,42.37288665771485
607,607,2021-07-02,42.055625915527344
608,608,2021-07-06,40.58130645751953
609,609,2021-07-07,40.497314453125
610,610,2021-07-08,39.48955154418945
611,611,2021-07-09,40.97321701049805
612,612,2021-07-12,41.20648956298828
613,613,2021-07-13,40.33869171142578
614,614,2021-07-14,41.94365692138672
615,615,2021-07-15,41.99031448364258
616,616,2021-07-16,41.31846618652344
617,617,2021-07-19,40.17072677612305
618,618,2021-07-20,41.84101104736328
619,619,2021-07-21,42.7368049621582
620,620,2021-07-22,42.01829528808594
621,621,2021-07-23,41.60772705078125
622,622,2021-07-26,41.99964141845703
623,623,2021-07-27,42.12094497680664
624,624,2021-07-28,42.4661979675293
625,625,2021-07-29,43.38998794555664
626,626,2021-07-30,42.86743927001953
627,627,2021-08-02,42.72747039794922
628,628,2021-08-03,43.69791412353516
629,629,2021-08-04,43.06339645385742
630,630,2021-08-05,44.03806686401367
631,631,2021-08-06,45.70624542236328
632,632,2021-08-09,45.593780517578125
633,633,2021-08-10,46.51222229003906
634,634,2021-08-11,47.47750854492188
635,635,2021-08-12,47.93673324584961
636,636,2021-08-13,47.20572662353516
637,637,2021-08-16,46.30603790283203
638,638,2021-08-17,45.6500129699707
639,639,2021-08-18,44.95649719238281
640,640,2021-08-19,44.28173065185547
641,641,2021-08-20,44.441043853759766
642,642,2021-08-23,44.61911392211914
643,643,2021-08-24,45.321998596191406
644,644,2021-08-25,46.19357299804688
645,645,2021-08-26,45.96865081787109
646,646,2021-08-27,46.680908203125
647,647,2021-08-30,45.36885833740234
648,648,2021-08-31,42.829097747802734
649,649,2021-09-01,40.72045135498047
650,650,2021-09-02,41.77009201049805
651,651,2021-09-03,41.39521408081055
652,652,2021-09-07,41.52642059326172
653,653,2021-09-08,41.06719970703125
654,654,2021-09-09,41.573280334472656
655,655,2021-09-10,41.54516220092773
656,656,2021-09-13,42.88533020019531
657,657,2021-09-14,43.15711212158203
658,658,2021-09-15,43.71004867553711
659,659,2021-09-16,43.37266159057617
660,660,2021-09-17,43.55072784423828
661,661,2021-09-20,42.93218994140625
662,662,2021-09-21,42.96967697143555
663,663,2021-09-22,44.12241744995117
664,664,2021-09-23,44.79718017578125
665,665,2021-09-24,44.90964126586914
666,666,2021-09-27,44.57225799560547
667,667,2021-09-28,43.035282135009766
668,668,2021-09-29,44.07554626464844
669,669,2021-09-30,43.49449920654297
670,670,2021-10-01,44.0661735534668
671,671,2021-10-04,44.0661735534668
672,672,2021-10-05,44.94712448120117
673,673,2021-10-06,44.86277770996094
674,674,2021-10-07,44.75969314575195
675,675,2021-10-08,44.98461151123047
676,676,2021-10-11,44.309837341308594
677,677,2021-10-12,43.71942138671875
678,678,2021-10-13,43.15711212158203
679,679,2021-10-14,42.463600158691406
680,680,2021-10-15,45.34074020385742
681,681,2021-10-18,46.32478332519531
682,682,2021-10-19,47.177616119384766
683,683,2021-10-20,47.00891876220703
684,684,2021-10-21,47.168243408203125
685,685,2021-10-22,47.47750854492188
686,686,2021-10-25,47.44002151489258
687,687,2021-10-26,47.44939804077149
688,688,2021-10-27,46.90583419799805
689,689,2021-10-28,48.1335334777832
690,690,2021-10-29,47.946102142333984
691,691,2021-11-01,48.4615478515625
692,692,2021-11-02,48.07731246948242
693,693,2021-11-03,48.73332595825195
694,694,2021-11-04,47.623191833496094
695,695,2021-11-05,47.4538459777832
696,696,2021-11-08,47.8583869934082
697,697,2021-11-09,46.9364128112793
698,698,2021-11-10,47.37858581542969
699,699,2021-11-11,47.59496688842773
700,700,2021-11-12,47.943058013916016
701,701,2021-11-15,48.05595779418945
702,702,2021-11-16,47.38798904418945
703,703,2021-11-17,46.88936996459961
704,704,2021-11-18,46.94581604003906
705,705,2021-11-19,45.92975234985352
706,706,2021-11-22,47.359771728515625
707,707,2021-11-23,48.35701370239258
708,708,2021-11-24,48.272342681884766
709,709,2021-11-26,45.56284332275391
710,710,2021-11-29,46.24962615966797
711,711,2021-11-30,44.95132446289063
712,712,2021-12-01,44.4150619506836
713,713,2021-12-02,46.01443099975586
714,714,2021-12-03,44.92310333251953
715,715,2021-12-06,45.92034530639648
716,716,2021-12-07,47.27509689331055
717,717,2021-12-08,46.48482131958008
718,718,2021-12-09,46.74824523925781
719,719,2021-12-10,47.228057861328125
720,720,2021-12-13,45.685150146484375
721,721,2021-12-14,45.99560928344727
722,722,2021-12-15,46.04264831542969
723,723,2021-12-16,47.32213973999024
724,724,2021-12-17,45.11126708984375
725,725,2021-12-20,44.07637786865234
726,726,2021-12-21,44.97955322265625
727,727,2021-12-22,45.18651580810547
728,728,2021-12-23,45.49698638916016
729,729,2021-12-27,45.88271713256836
730,730,2021-12-28,45.55343246459961
731,731,2021-12-29,45.58165740966797
732,732,2021-12-30,45.25237655639648
733,733,2021-12-31,45.13948822021485
734,734,2022-01-03,47.72666931152344
