,Unnamed: 0.1,Unnamed: 0,Date,CPT,CPT_6m,CPT_12m
759,759,759,2022-02-08,151.49267578125,149.51272583007812,147.261962890625
760,760,760,2022-02-09,156.7506866455078,148.96170043945312,147.55148315429688
761,761,761,2022-02-10,153.3138427734375,152.34254455566406,145.4688262939453
762,762,762,2022-02-11,154.9762420654297,154.29446411132812,144.2547149658203
763,763,763,2022-02-14,151.32455444335938,155.25640869140625,140.56570434570312
764,764,764,2022-02-15,151.88491821289062,151.48330688476562,147.86903381347656
765,765,765,2022-02-16,152.94961547851562,151.49267578125,149.51272583007812
766,766,766,2022-02-17,151.1377716064453,156.7506866455078,148.96170043945312
767,767,767,2022-02-18,151.20315551757812,153.3138427734375,152.34254455566406
768,768,768,2022-02-22,152.6227264404297,154.9762420654297,154.29446411132812
769,769,769,2022-02-23,151.4086151123047,151.32455444335938,155.25640869140625
770,770,770,2022-02-24,152.17445373535156,151.88491821289062,151.48330688476562
771,771,771,2022-02-25,156.98416137695312,152.94961547851562,151.49267578125
772,772,772,2022-02-28,154.20106506347656,151.1377716064453,156.7506866455078
773,773,773,2022-03-01,152.97764587402344,151.20315551757812,153.3138427734375
774,774,774,2022-03-02,156.0689239501953,152.6227264404297,154.9762420654297
775,775,775,2022-03-03,156.98416137695312,151.4086151123047,151.32455444335938
776,776,776,2022-03-04,160.98138427734375,152.17445373535156,151.88491821289062
777,777,777,2022-03-07,158.93606567382812,156.98416137695312,152.94961547851562
778,778,778,2022-03-08,156.39581298828125,154.20106506347656,151.1377716064453
779,779,779,2022-03-09,157.82470703125,152.97764587402344,151.20315551757812
780,780,780,2022-03-10,157.75933837890625,156.0689239501953,152.6227264404297
781,781,781,2022-03-11,155.1910400390625,156.98416137695312,151.4086151123047
782,782,782,2022-03-14,153.7154083251953,160.98138427734375,152.17445373535156
783,783,783,2022-03-15,154.79876708984375,158.93606567382812,156.98416137695312
784,784,784,2022-03-16,155.64866638183594,156.39581298828125,154.20106506347656
785,785,785,2022-03-17,156.68533325195312,157.82470703125,152.97764587402344
786,786,786,2022-03-18,153.86485290527344,157.75933837890625,156.0689239501953
787,787,787,2022-03-21,154.0423126220703,155.1910400390625,156.98416137695312
788,788,788,2022-03-22,151.92225646972656,153.7154083251953,160.98138427734375
789,789,789,2022-03-23,151.92225646972656,154.79876708984375,158.93606567382812
790,790,790,2022-03-24,152.98695373535156,155.64866638183594,156.39581298828125
791,791,791,2022-03-25,153.86485290527344,156.68533325195312,157.82470703125
792,792,792,2022-03-28,157.67529296875,153.86485290527344,157.75933837890625
793,793,793,2022-03-29,160.01010131835938,154.0423126220703,155.1910400390625
794,794,794,2022-03-30,159.2776336669922,151.92225646972656,153.7154083251953
795,795,795,2022-03-31,156.07533264160156,151.92225646972656,154.79876708984375
796,796,796,2022-04-01,161.14637756347656,152.98695373535156,155.64866638183594
797,797,797,2022-04-04,158.6953887939453,153.86485290527344,156.68533325195312
798,798,798,2022-04-05,159.55935668945312,157.67529296875,153.86485290527344
799,799,799,2022-04-06,164.53646850585938,160.01010131835938,154.0423126220703
800,800,800,2022-04-07,162.09486389160156,159.2776336669922,151.92225646972656
801,801,801,2022-04-08,157.96292114257812,156.07533264160156,151.92225646972656
802,802,802,2022-04-11,155.6433868408203,161.14637756347656,152.98695373535156
803,803,803,2022-04-12,155.1550750732422,158.6953887939453,153.86485290527344
804,804,804,2022-04-13,154.9954376220703,159.55935668945312,157.67529296875
805,805,805,2022-04-14,154.59161376953125,164.53646850585938,160.01010131835938
806,806,806,2022-04-18,153.14541625976562,162.09486389160156,159.2776336669922
807,807,807,2022-04-19,155.6433868408203,157.96292114257812,156.07533264160156
808,808,808,2022-04-20,158.73297119140625,155.6433868408203,161.14637756347656
809,809,809,2022-04-21,160.23548889160156,155.1550750732422,158.6953887939453
810,810,810,2022-04-22,156.8923797607422,154.9954376220703,159.55935668945312
811,811,811,2022-04-25,154.19720458984375,154.59161376953125,164.53646850585938
812,812,812,2022-04-26,153.00454711914062,153.14541625976562,162.09486389160156
813,813,813,2022-04-27,151.85885620117188,155.6433868408203,157.96292114257812
814,814,814,2022-04-28,152.27206420898438,158.73297119140625,155.6433868408203
815,815,815,2022-04-29,147.33250427246094,160.23548889160156,155.1550750732422
816,816,816,2022-05-02,141.2003173828125,156.8923797607422,154.9954376220703
817,817,817,2022-05-03,143.313232421875,154.19720458984375,154.59161376953125
818,818,818,2022-05-04,143.48226928710938,153.00454711914062,153.14541625976562
819,819,819,2022-05-05,141.37872314453125,151.85885620117188,155.6433868408203
820,820,820,2022-05-06,139.74473571777344,152.27206420898438,158.73297119140625
821,821,821,2022-05-09,134.6361083984375,147.33250427246094,160.23548889160156
822,822,822,2022-05-10,132.93637084960938,141.2003173828125,156.8923797607422
823,823,823,2022-05-11,134.7582244873047,143.313232421875,154.19720458984375
824,824,824,2022-05-12,135.43434143066406,143.48226928710938,153.00454711914062
825,825,825,2022-05-13,137.0965118408203,141.37872314453125,151.85885620117188
826,826,826,2022-05-16,135.42495727539062,139.74473571777344,152.27206420898438
827,827,827,2022-05-17,134.44830322265625,134.6361083984375,147.33250427246094
828,828,828,2022-05-18,129.81863403320312,132.93637084960938,141.2003173828125
829,829,829,2022-05-19,129.59326171875,134.7582244873047,143.313232421875
830,830,830,2022-05-20,130.1942901611328,135.43434143066406,143.48226928710938
831,831,831,2022-05-23,132.26023864746094,137.0965118408203,141.37872314453125
832,832,832,2022-05-24,132.62648010253906,135.42495727539062,139.74473571777344
833,833,833,2022-05-25,132.97393798828125,134.44830322265625,134.6361083984375
834,834,834,2022-05-26,133.25567626953125,129.81863403320312,132.93637084960938
835,835,835,2022-05-27,136.1480255126953,129.59326171875,134.7582244873047
836,836,836,2022-05-31,134.7488250732422,130.1942901611328,135.43434143066406
837,837,837,2022-06-01,134.81454467773438,132.26023864746094,137.0965118408203
838,838,838,2022-06-02,135.84754943847656,132.62648010253906,135.42495727539062
839,839,839,2022-06-03,134.81454467773438,132.97393798828125,134.44830322265625
840,840,840,2022-06-06,131.32115173339844,133.25567626953125,129.81863403320312
841,841,841,2022-06-07,133.9412078857422,136.1480255126953,129.59326171875
842,842,842,2022-06-08,130.8704071044922,134.7488250732422,130.1942901611328
843,843,843,2022-06-09,126.69149017333984,134.81454467773438,132.26023864746094
844,844,844,2022-06-10,125.07626342773438,135.84754943847656,132.62648010253906
845,845,845,2022-06-13,118.79380798339844,134.81454467773438,132.97393798828125
846,846,846,2022-06-14,118.32427215576172,131.32115173339844,133.25567626953125
847,847,847,2022-06-15,120.71893310546876,133.9412078857422,136.1480255126953
848,848,848,2022-06-16,119.80802917480467,130.8704071044922,134.7488250732422
849,849,849,2022-06-17,120.74710083007812,126.69149017333984,134.81454467773438
850,850,850,2022-06-21,122.42805480957033,125.07626342773438,135.84754943847656
851,851,851,2022-06-22,123.85547637939452,118.79380798339844,134.81454467773438
852,852,852,2022-06-23,126.40977478027344,118.32427215576172,131.32115173339844
853,853,853,2022-06-24,126.87932586669922,120.71893310546876,133.9412078857422
854,854,854,2022-06-27,127.2925262451172,119.80802917480467,130.8704071044922
855,855,855,2022-06-28,126.56940460205078,120.74710083007812,126.69149017333984
856,856,856,2022-06-29,126.64507293701172,122.42805480957033,125.07626342773438
857,857,857,2022-06-30,127.17464447021484,123.85547637939452,118.79380798339844
858,858,858,2022-07-01,128.66883850097656,126.40977478027344,118.32427215576172
859,859,859,2022-07-05,126.6356201171875,126.87932586669922,120.71893310546876
860,860,860,2022-07-06,127.41105651855467,127.2925262451172,119.80802917480467
861,861,861,2022-07-07,126.87203216552734,126.56940460205078,120.74710083007812
862,862,862,2022-07-08,125.52916717529295,126.64507293701172,122.42805480957033
863,863,863,2022-07-11,125.5764389038086,127.17464447021484,123.85547637939452
864,864,864,2022-07-12,125.35894775390624,128.66883850097656,126.40977478027344
865,865,865,2022-07-13,125.16036224365234,126.6356201171875,126.87932586669922
866,866,866,2022-07-14,123.41085052490234,127.41105651855467,127.2925262451172
867,867,867,2022-07-15,124.90501403808594,126.87203216552734,126.56940460205078
868,868,868,2022-07-18,124.01607513427734,125.52916717529295,126.64507293701172
869,869,869,2022-07-19,126.55996704101562,125.5764389038086,127.17464447021484
870,870,870,2022-07-20,126.65451049804688,125.35894775390624,128.66883850097656
871,871,871,2022-07-21,127.26922607421876,125.16036224365234,126.6356201171875
872,872,872,2022-07-22,128.46075439453125,123.41085052490234,127.41105651855467
873,873,873,2022-07-25,128.47024536132812,124.90501403808594,126.87203216552734
874,874,874,2022-07-26,127.66641235351562,124.01607513427734,125.52916717529295
875,875,875,2022-07-27,128.43240356445312,126.55996704101562,125.5764389038086
876,876,876,2022-07-28,133.6525421142578,126.65451049804688,125.35894775390624
877,877,877,2022-07-29,133.43504333496094,127.26922607421876,125.16036224365234
878,878,878,2022-08-01,131.3734588623047,128.46075439453125,123.41085052490234
879,879,879,2022-08-02,129.62396240234375,128.47024536132812,124.90501403808594
880,880,880,2022-08-03,128.89578247070312,127.66641235351562,124.01607513427734
881,881,881,2022-08-04,129.6617889404297,128.43240356445312,126.55996704101562
882,882,882,2022-08-05,129.82254028320312,133.6525421142578,126.65451049804688
883,883,883,2022-08-08,130.4939727783203,133.43504333496094,127.26922607421876
884,884,884,2022-08-09,133.25535583496094,131.3734588623047,128.46075439453125
885,885,885,2022-08-10,135.5627899169922,129.62396240234375,128.47024536132812
886,886,886,2022-08-11,135.57225036621094,128.89578247070312,127.66641235351562
887,887,887,2022-08-12,137.80404663085938,129.6617889404297,128.43240356445312
888,888,888,2022-08-15,138.28634643554688,129.82254028320312,133.6525421142578
889,889,889,2022-08-16,138.7403106689453,130.4939727783203,133.43504333496094
890,890,890,2022-08-17,138.59841918945312,133.25535583496094,131.3734588623047
891,891,891,2022-08-18,136.00726318359375,135.5627899169922,129.62396240234375
892,892,892,2022-08-19,134.56983947753906,135.57225036621094,128.89578247070312
893,893,893,2022-08-22,131.63824462890625,137.80404663085938,129.6617889404297
894,894,894,2022-08-23,128.64990234375,138.28634643554688,129.82254028320312
895,895,895,2022-08-24,129.29296875,138.7403106689453,130.4939727783203
896,896,896,2022-08-25,130.68310546875,138.59841918945312,133.25535583496094
897,897,897,2022-08-26,127.3826904296875,136.00726318359375,135.5627899169922
898,898,898,2022-08-29,125.2927703857422,134.56983947753906,135.57225036621094
899,899,899,2022-08-30,123.3068389892578,131.63824462890625,137.80404663085938
900,900,900,2022-08-31,121.5289535522461,128.64990234375,138.28634643554688
901,901,901,2022-09-01,122.08690643310548,129.29296875,138.7403106689453
902,902,902,2022-09-02,119.80782318115234,130.68310546875,138.59841918945312
903,903,903,2022-09-06,123.02312469482422,127.3826904296875,136.00726318359375
904,904,904,2022-09-07,123.8174819946289,125.2927703857422,134.56983947753906
905,905,905,2022-09-08,125.90743255615234,123.3068389892578,131.63824462890625
906,906,906,2022-09-09,127.51506805419922,121.5289535522461,128.64990234375
907,907,907,2022-09-12,127.72314453125,122.08690643310548,129.29296875
908,908,908,2022-09-13,125.13199615478516,119.80782318115234,130.68310546875
909,909,909,2022-09-14,123.6567153930664,123.02312469482422,127.3826904296875
910,910,910,2022-09-15,122.11528778076172,123.8174819946289,125.2927703857422
911,911,911,2022-09-16,121.9923324584961,125.90743255615234,123.3068389892578
912,912,912,2022-09-19,120.94263458251952,127.51506805419922,121.5289535522461
913,913,913,2022-09-20,117.36797332763672,127.72314453125,122.08690643310548
914,914,914,2022-09-21,115.79814910888672,125.13199615478516,119.80782318115234
915,915,915,2022-09-22,116.10076904296876,123.6567153930664,123.02312469482422
916,916,916,2022-09-23,115.32530975341795,122.11528778076172,123.8174819946289
917,917,917,2022-09-26,112.27078247070312,121.9923324584961,125.90743255615234
918,918,918,2022-09-27,110.94683074951172,120.94263458251952,127.51506805419922
919,919,919,2022-09-28,113.82168579101562,117.36797332763672,127.72314453125
920,920,920,2022-09-29,112.67794799804688,115.79814910888672,125.13199615478516
921,921,921,2022-09-30,113.85027313232422,116.10076904296876,123.6567153930664
922,922,922,2022-10-03,116.3951187133789,115.32530975341795,122.11528778076172
923,923,923,2022-10-04,117.36729431152344,112.27078247070312,121.9923324584961
924,924,924,2022-10-05,113.8216781616211,110.94683074951172,120.94263458251952
925,925,925,2022-10-06,110.9146728515625,113.82168579101562,117.36797332763672
926,926,926,2022-10-07,107.70264434814452,112.67794799804688,115.79814910888672
927,927,927,2022-10-10,106.73046875,113.85027313232422,116.10076904296876
928,928,928,2022-10-11,108.14108276367188,116.3951187133789,115.32530975341795
929,929,929,2022-10-12,106.88296508789062,117.36729431152344,112.27078247070312
930,930,930,2022-10-13,109.04655456542967,113.8216781616211,110.94683074951172
931,931,931,2022-10-14,105.49140167236328,110.9146728515625,113.82168579101562
932,932,932,2022-10-17,109.99967193603516,107.70264434814452,112.67794799804688
933,933,933,2022-10-18,110.04732513427734,106.73046875,113.85027313232422
934,934,934,2022-10-19,107.44530487060548,108.14108276367188,116.3951187133789
935,935,935,2022-10-20,107.00686645507812,106.88296508789062,117.36729431152344
936,936,936,2022-10-21,108.5509262084961,109.04655456542967,113.8216781616211
937,937,937,2022-10-24,107.70264434814452,105.49140167236328,110.9146728515625
938,938,938,2022-10-25,111.29591369628906,109.99967193603516,107.70264434814452
939,939,939,2022-10-26,109.66607666015624,110.04732513427734,106.73046875
940,940,940,2022-10-27,109.5135726928711,107.44530487060548,108.14108276367188
941,941,941,2022-10-28,109.58982849121094,107.00686645507812,106.88296508789062
942,942,942,2022-10-31,110.13311004638672,108.5509262084961,109.04655456542967
943,943,943,2022-11-01,109.9901351928711,107.70264434814452,105.49140167236328
944,944,944,2022-11-02,106.64468383789062,111.29591369628906,109.99967193603516
945,945,945,2022-11-03,104.9195327758789,109.66607666015624,110.04732513427734
946,946,946,2022-11-04,106.2729721069336,109.5135726928711,107.44530487060548
947,947,947,2022-11-07,104.50016784667967,109.58982849121094,107.00686645507812
948,948,948,2022-11-08,104.7003173828125,110.13311004638672,108.5509262084961
949,949,949,2022-11-09,104.2428207397461,109.9901351928711,107.70264434814452
950,950,950,2022-11-10,110.75262451171876,106.64468383789062,111.29591369628906
951,951,951,2022-11-11,109.82810974121094,104.9195327758789,109.66607666015624
952,952,952,2022-11-14,106.62562561035156,106.2729721069336,109.5135726928711
953,953,953,2022-11-15,109.2562255859375,104.50016784667967,109.58982849121094
954,954,954,2022-11-16,108.95123291015624,104.7003173828125,110.13311004638672
955,955,955,2022-11-17,108.1982650756836,104.2428207397461,109.9901351928711
956,956,956,2022-11-18,109.43732452392578,110.75262451171876,106.64468383789062
957,957,957,2022-11-21,110.80029296875,109.82810974121094,104.9195327758789
958,958,958,2022-11-22,111.35310363769533,106.62562561035156,106.2729721069336
959,959,959,2022-11-23,111.87731170654295,109.2562255859375,104.50016784667967
960,960,960,2022-11-25,112.59215545654295,108.95123291015624,104.7003173828125
961,961,961,2022-11-28,109.8090362548828,108.1982650756836,104.2428207397461
962,962,962,2022-11-29,112.22997283935548,109.43732452392578,110.75262451171876
963,963,963,2022-11-30,114.68903350830078,110.80029296875,109.82810974121094
964,964,964,2022-12-01,113.88839721679688,111.35310363769533,106.62562561035156
965,965,965,2022-12-02,114.26012420654295,111.87731170654295,109.2562255859375
966,966,966,2022-12-05,110.93373107910156,112.59215545654295,108.95123291015624
967,967,967,2022-12-06,109.2562255859375,109.8090362548828,108.1982650756836
968,968,968,2022-12-07,108.92263793945312,112.22997283935548,109.43732452392578
969,969,969,2022-12-08,110.7621612548828,114.68903350830078,110.80029296875
970,970,970,2022-12-09,110.56201171875,113.88839721679688,111.35310363769533
971,971,971,2022-12-12,110.83841705322266,114.26012420654295,111.87731170654295
972,972,972,2022-12-13,112.88762664794922,110.93373107910156,112.59215545654295
973,973,973,2022-12-14,111.3054428100586,109.2562255859375,109.8090362548828
974,974,974,2022-12-15,110.23889923095705,108.92263793945312,112.22997283935548
975,975,975,2022-12-16,107.80792999267578,110.7621612548828,114.68903350830078
976,976,976,2022-12-19,106.06877899169922,110.56201171875,113.88839721679688
977,977,977,2022-12-20,105.50188446044922,110.83841705322266,114.26012420654295
978,978,978,2022-12-21,106.19368743896484,112.88762664794922,110.93373107910156
979,979,979,2022-12-22,105.84778594970705,111.3054428100586,109.2562255859375
980,980,980,2022-12-23,106.95276641845705,110.23889923095705,108.92263793945312
981,981,981,2022-12-27,107.14494323730467,107.80792999267578,110.7621612548828
982,982,982,2022-12-28,105.55953979492188,106.06877899169922,110.56201171875
983,983,983,2022-12-29,108.51896667480467,105.50188446044922,110.83841705322266
984,984,984,2022-12-30,107.50045776367188,106.19368743896484,112.88762664794922
985,985,985,2023-01-03,106.34742736816406,105.84778594970705,111.3054428100586
986,986,986,2023-01-04,108.3364028930664,106.95276641845705,110.23889923095705
987,987,987,2023-01-05,105.37696838378906,107.14494323730467,107.80792999267578
988,988,988,2023-01-06,109.53746795654295,105.55953979492188,106.06877899169922
989,989,989,2023-01-09,108.58621978759766,108.51896667480467,105.50188446044922
990,990,990,2023-01-10,108.95135498046876,107.50045776367188,106.19368743896484
991,991,991,2023-01-11,113.6499252319336,106.34742736816406,105.84778594970705
992,992,992,2023-01-12,113.6979751586914,108.3364028930664,106.95276641845705
993,993,993,2023-01-13,113.33284759521484,105.37696838378906,107.14494323730467
994,994,994,2023-01-17,113.13106536865234,109.53746795654295,105.55953979492188
995,995,995,2023-01-18,110.74815368652344,108.58621978759766,108.51896667480467
996,996,996,2023-01-19,110.05632781982422,108.95135498046876,107.50045776367188
997,997,997,2023-01-20,110.19086456298828,113.6499252319336,106.34742736816406
998,998,998,2023-01-23,110.37342071533205,113.6979751586914,108.3364028930664
999,999,999,2023-01-24,113.40972137451172,113.33284759521484,105.37696838378906
1000,1000,1000,2023-01-25,114.6011734008789,113.13106536865234,109.53746795654295
1001,1001,1001,2023-01-26,115.15847778320312,110.74815368652344,108.58621978759766
1002,1002,1002,2023-01-27,116.88800811767578,110.05632781982422,108.95135498046876
1003,1003,1003,2023-01-30,115.09120178222656,110.19086456298828,113.6499252319336
1004,1004,1004,2023-01-31,118.3869400024414,110.37342071533205,113.6979751586914
1005,1005,1005,2023-02-01,118.9058074951172,113.40972137451172,113.33284759521484
1006,1006,1006,2023-02-02,121.3656005859375,114.6011734008789,113.13106536865234
1007,1007,1007,2023-02-03,116.9744873046875,115.15847778320312,110.74815368652344
1008,1008,1008,2023-02-06,117.6470947265625,116.88800811767578,110.05632781982422
1009,1009,1009,2023-02-07,118.81932830810548,115.09120178222656,110.19086456298828
1010,1010,1010,2023-02-08,119.08837127685548,118.3869400024414,110.37342071533205
1011,1011,1011,2023-02-09,117.31078338623048,118.9058074951172,113.40972137451172
1012,1012,1012,2023-02-10,118.01221466064452,121.3656005859375,114.6011734008789
1013,1013,1013,2023-02-13,118.3677215576172,116.9744873046875,115.15847778320312
1014,1014,1014,2023-02-14,117.46452331542967,117.6470947265625,116.88800811767578
1015,1015,1015,2023-02-15,116.7150650024414,118.81932830810548,115.09120178222656
1016,1016,1016,2023-02-16,115.35064697265624,119.08837127685548,118.3869400024414
1017,1017,1017,2023-02-17,115.35064697265624,117.31078338623048,118.9058074951172
1018,1018,1018,2023-02-21,113.4289321899414,118.01221466064452,121.3656005859375
1019,1019,1019,2023-02-22,112.9581069946289,118.3677215576172,116.9744873046875
1020,1020,1020,2023-02-23,113.44815063476562,117.46452331542967,117.6470947265625
1021,1021,1021,2023-02-24,111.87234497070312,116.7150650024414,118.81932830810548
1022,1022,1022,2023-02-27,110.3349838256836,115.35064697265624,119.08837127685548
1023,1023,1023,2023-02-28,110.2677230834961,115.35064697265624,117.31078338623048
1024,1024,1024,2023-03-01,107.57732391357422,113.4289321899414,118.01221466064452
1025,1025,1025,2023-03-02,109.53746795654295,112.9581069946289,118.3677215576172
1026,1026,1026,2023-03-03,111.58409118652344,113.44815063476562,117.46452331542967
1027,1027,1027,2023-03-06,112.60260009765624,111.87234497070312,116.7150650024414
1028,1028,1028,2023-03-07,107.63497161865234,110.3349838256836,115.35064697265624
1029,1029,1029,2023-03-08,108.94174194335938,110.2677230834961,115.35064697265624
1030,1030,1030,2023-03-09,106.453125,107.57732391357422,113.4289321899414
1031,1031,1031,2023-03-10,102.72501373291016,109.53746795654295,112.9581069946289
1032,1032,1032,2023-03-13,104.3104248046875,111.58409118652344,113.44815063476562
1033,1033,1033,2023-03-14,103.94529724121094,112.60260009765624,111.87234497070312
1034,1034,1034,2023-03-15,102.97482299804688,107.63497161865234,110.3349838256836
1035,1035,1035,2023-03-16,101.0242919921875,108.94174194335938,110.2677230834961
1036,1036,1036,2023-03-17,97.73816680908205,106.453125,107.57732391357422
1037,1037,1037,2023-03-20,99.29475402832033,102.72501373291016,109.53746795654295
1038,1038,1038,2023-03-21,98.18977355957033,104.3104248046875,111.58409118652344
1039,1039,1039,2023-03-22,95.71076965332033,103.94529724121094,112.60260009765624
1040,1040,1040,2023-03-23,94.78834533691406,102.97482299804688,107.63497161865234
1041,1041,1041,2023-03-24,95.97981262207033,101.0242919921875,108.94174194335938
1042,1042,1042,2023-03-27,96.08550262451172,97.73816680908205,106.453125
1043,1043,1043,2023-03-28,96.5755386352539,99.29475402832033,102.72501373291016
1044,1044,1044,2023-03-29,98.62215423583984,98.18977355957033,104.3104248046875
1045,1045,1045,2023-03-30,100.14553833007812,95.71076965332033,103.94529724121094
1046,1046,1046,2023-03-31,101.72713470458984,94.78834533691406,102.97482299804688
1047,1047,1047,2023-04-03,100.71802520751952,95.97981262207033,101.0242919921875
1048,1048,1048,2023-04-04,100.50455474853516,96.08550262451172,97.73816680908205
1049,1049,1049,2023-04-05,100.41722869873048,96.5755386352539,99.29475402832033
1050,1050,1050,2023-04-06,101.45545196533205,98.62215423583984,98.18977355957033
1051,1051,1051,2023-04-10,101.68833923339844,100.14553833007812,95.71076965332033
1052,1052,1052,2023-04-11,101.4457550048828,101.72713470458984,94.78834533691406
1053,1053,1053,2023-04-12,100.82476043701172,100.71802520751952,95.97981262207033
1054,1054,1054,2023-04-13,101.00910949707033,100.50455474853516,96.08550262451172
1055,1055,1055,2023-04-14,100.36871337890624,100.41722869873048,96.5755386352539
1056,1056,1056,2023-04-17,103.40577697753906,101.45545196533205,98.62215423583984
1057,1057,1057,2023-04-18,102.80419158935548,101.68833923339844,100.14553833007812
1058,1058,1058,2023-04-19,103.73568725585938,101.4457550048828,101.72713470458984
1059,1059,1059,2023-04-20,103.2214126586914,100.82476043701172,100.71802520751952
1060,1060,1060,2023-04-21,103.6192398071289,101.00910949707033,100.50455474853516
1061,1061,1061,2023-04-24,103.11467742919922,100.36871337890624,100.41722869873048
1062,1062,1062,2023-04-25,101.74655151367188,103.40577697753906,101.45545196533205
1063,1063,1063,2023-04-26,100.94119262695312,102.80419158935548,101.68833923339844
1064,1064,1064,2023-04-27,103.3669662475586,103.73568725585938,101.4457550048828
1065,1065,1065,2023-04-28,106.78245544433594,103.2214126586914,100.82476043701172
1066,1066,1066,2023-05-01,107.96622467041016,103.6192398071289,101.00910949707033
1067,1067,1067,2023-05-02,106.06442260742188,103.11467742919922,100.36871337890624
1068,1068,1068,2023-05-03,105.94799041748048,101.74655151367188,103.40577697753906
1069,1069,1069,2023-05-04,105.55016326904295,100.94119262695312,102.80419158935548
1070,1070,1070,2023-05-05,107.07354736328124,103.3669662475586,103.73568725585938
1071,1071,1071,2023-05-08,107.5684051513672,106.78245544433594,103.2214126586914
1072,1072,1072,2023-05-09,107.28701782226562,107.96622467041016,103.6192398071289
1073,1073,1073,2023-05-10,107.30641174316406,106.06442260742188,103.11467742919922
1074,1074,1074,2023-05-11,107.5975112915039,105.94799041748048,101.74655151367188
1075,1075,1075,2023-05-12,107.21910095214844,105.55016326904295,100.94119262695312
1076,1076,1076,2023-05-15,105.60838317871094,107.07354736328124,103.3669662475586
1077,1077,1077,2023-05-16,102.94973754882812,107.5684051513672,106.78245544433594
1078,1078,1078,2023-05-17,103.60954284667967,107.28701782226562,107.96622467041016
1079,1079,1079,2023-05-18,103.77449035644533,107.30641174316406,106.06442260742188
1080,1080,1080,2023-05-19,103.33785247802734,107.5975112915039,105.94799041748048
1081,1081,1081,2023-05-22,103.11467742919922,107.21910095214844,105.55016326904295
1082,1082,1082,2023-05-23,102.72657012939452,105.60838317871094,107.07354736328124
1083,1083,1083,2023-05-24,100.63069915771484,102.94973754882812,107.5684051513672
1084,1084,1084,2023-05-25,99.8835678100586,103.60954284667967,107.28701782226562
1085,1085,1085,2023-05-26,100.83445739746094,103.77449035644533,107.30641174316406
1086,1086,1086,2023-05-30,101.07703399658205,103.33785247802734,107.5975112915039
1087,1087,1087,2023-05-31,101.36813354492188,103.11467742919922,107.21910095214844
1088,1088,1088,2023-06-01,101.513671875,102.72657012939452,105.60838317871094
1089,1089,1089,2023-06-02,104.42459869384766,100.63069915771484,102.94973754882812
1090,1090,1090,2023-06-05,105.44342041015624,99.8835678100586,103.60954284667967
1091,1091,1091,2023-06-06,106.58838653564452,100.83445739746094,103.77449035644533
1092,1092,1092,2023-06-07,109.88744354248048,101.07703399658205,103.33785247802734
1093,1093,1093,2023-06-08,109.9165496826172,101.36813354492188,103.11467742919922
1094,1094,1094,2023-06-09,109.8777313232422,101.513671875,102.72657012939452
1095,1095,1095,2023-06-12,108.62603759765624,104.42459869384766,100.63069915771484
1096,1096,1096,2023-06-13,109.18881225585938,105.44342041015624,99.8835678100586
1097,1097,1097,2023-06-14,108.44168090820312,106.58838653564452,100.83445739746094
1098,1098,1098,2023-06-15,108.8104019165039,109.88744354248048,101.07703399658205
1099,1099,1099,2023-06-16,109.75159454345705,109.9165496826172,101.36813354492188
1100,1100,1100,2023-06-20,108.26702117919922,109.8777313232422,101.513671875
1101,1101,1101,2023-06-21,107.65573120117188,108.62603759765624,104.42459869384766
1102,1102,1102,2023-06-22,105.06500244140624,109.18881225585938,105.44342041015624
1103,1103,1103,2023-06-23,102.71685791015624,108.44168090820312,106.58838653564452
1104,1104,1104,2023-06-26,105.51134490966795,108.8104019165039,109.88744354248048
1105,1105,1105,2023-06-27,106.48165893554688,109.75159454345705,109.9165496826172
1106,1106,1106,2023-06-28,104.81272888183594,108.26702117919922,109.8777313232422
1107,1107,1107,2023-06-29,106.36993408203124,107.65573120117188,108.62603759765624
1108,1108,1108,2023-06-30,106.62457275390624,105.06500244140624,109.18881225585938
1109,1109,1109,2023-07-03,107.84879302978516,102.71685791015624,108.44168090820312
1110,1110,1110,2023-07-05,107.27095794677734,105.51134490966795,108.8104019165039
1111,1111,1111,2023-07-06,107.72147369384766,106.48165893554688,109.75159454345705
1112,1112,1112,2023-07-07,106.53643035888672,104.81272888183594,108.26702117919922
1113,1113,1113,2023-07-10,106.91838073730467,106.36993408203124,107.65573120117188
1114,1114,1114,2023-07-11,108.65188598632812,106.62457275390624,105.06500244140624
1115,1115,1115,2023-07-12,108.88692474365234,107.84879302978516,102.71685791015624
1116,1116,1116,2023-07-13,109.6214599609375,107.27095794677734,105.51134490966795
1117,1117,1117,2023-07-14,109.64104461669922,107.72147369384766,106.48165893554688
1118,1118,1118,2023-07-17,108.4657974243164,106.53643035888672,104.81272888183594
1119,1119,1119,2023-07-18,108.33848571777344,106.91838073730467,106.36993408203124
1120,1120,1120,2023-07-19,109.09259796142578,108.65188598632812,106.62457275390624
1121,1121,1121,2023-07-20,109.80754089355467,108.88692474365234,107.84879302978516
1122,1122,1122,2023-07-21,110.57145690917967,109.6214599609375,107.27095794677734
1123,1123,1123,2023-07-24,110.50289916992188,109.64104461669922,107.72147369384766
1124,1124,1124,2023-07-25,108.5245590209961,108.4657974243164,106.53643035888672
1125,1125,1125,2023-07-26,109.54310607910156,108.33848571777344,106.91838073730467
1126,1126,1126,2023-07-27,106.54622650146484,109.09259796142578,108.65188598632812
