,Unnamed: 0,Date,DOV
736,736,2022-01-05,174.24461364746094
737,737,2022-01-06,176.3140869140625
738,738,2022-01-07,177.72286987304688
739,739,2022-01-10,174.2543182373047
740,740,2022-01-11,175.5950927734375
741,741,2022-01-12,176.13919067382812
742,742,2022-01-13,175.2550506591797
743,743,2022-01-14,173.40902709960938
744,744,2022-01-18,173.3701934814453
745,745,2022-01-19,172.5540313720703
746,746,2022-01-20,169.7169952392578
747,747,2022-01-21,168.59967041015625
748,748,2022-01-24,168.755126953125
749,749,2022-01-25,165.82093811035156
750,750,2022-01-26,165.09222412109375
751,751,2022-01-27,163.9166259765625
752,752,2022-01-28,162.28436279296875
753,753,2022-01-31,165.08250427246094
754,754,2022-02-01,164.8687744140625
755,755,2022-02-02,165.42257690429688
756,756,2022-02-03,158.91294860839844
757,757,2022-02-04,158.5145721435547
758,758,2022-02-07,157.54298400878906
759,759,2022-02-08,160.1371612548828
760,760,2022-02-09,162.82843017578125
761,761,2022-02-10,159.28211975097656
762,762,2022-02-11,155.6581268310547
763,763,2022-02-14,156.5811004638672
764,764,2022-02-15,157.028076171875
765,765,2022-02-16,158.3202667236328
766,766,2022-02-17,154.8614044189453
767,767,2022-02-18,154.5116729736328
768,768,2022-02-22,153.6663818359375
769,769,2022-02-23,150.50872802734375
770,770,2022-02-24,150.9459228515625
771,771,2022-02-25,155.00079345703125
772,772,2022-02-28,152.89537048339844
773,773,2022-03-01,147.83656311035156
774,774,2022-03-02,153.17803955078125
775,775,2022-03-03,153.1000518798828
776,776,2022-03-04,147.12501525878906
777,777,2022-03-07,143.14813232421875
778,778,2022-03-08,142.49505615234375
779,779,2022-03-09,147.37843322753906
780,780,2022-03-10,148.1387176513672
781,781,2022-03-11,146.82284545898438
782,782,2022-03-14,147.5928497314453
783,783,2022-03-15,148.34339904785156
784,784,2022-03-16,151.86215209960938
785,785,2022-03-17,153.35350036621094
786,786,2022-03-18,155.24447631835938
787,787,2022-03-21,154.1625213623047
788,788,2022-03-22,155.36141967773438
789,789,2022-03-23,153.84083557128906
790,790,2022-03-24,153.25601196289062
791,791,2022-03-25,154.2794952392578
792,792,2022-03-28,154.64012145996094
793,793,2022-03-29,158.62677001953125
794,794,2022-03-30,156.52133178710938
795,795,2022-03-31,152.9343719482422
796,796,2022-04-01,154.54266357421875
797,797,2022-04-04,153.9383087158203
798,798,2022-04-05,150.02969360351562
799,799,2022-04-06,150.8386993408203
800,800,2022-04-07,150.5268096923828
801,801,2022-04-08,147.06651306152344
802,802,2022-04-11,145.4582061767578
803,803,2022-04-12,144.13258361816406
804,804,2022-04-13,145.63368225097656
805,805,2022-04-14,142.69000244140625
806,806,2022-04-18,142.9141845703125
807,807,2022-04-19,147.84629821777344
808,808,2022-04-20,151.58924865722656
809,809,2022-04-21,140.51637268066406
810,810,2022-04-22,139.38568115234375
811,811,2022-04-25,138.6448974609375
812,812,2022-04-26,135.53550720214844
813,813,2022-04-27,134.50233459472656
814,814,2022-04-28,135.96441650390625
815,815,2022-04-29,129.9308624267578
816,816,2022-05-02,130.97381591796875
817,817,2022-05-03,132.60159301757812
818,818,2022-05-04,134.74600219726562
819,819,2022-05-05,131.81204223632812
820,820,2022-05-06,129.64817810058594
821,821,2022-05-09,128.7611846923828
822,822,2022-05-10,126.66552734375
823,823,2022-05-11,126.79224395751952
824,824,2022-05-12,128.0301513671875
825,825,2022-05-13,129.4727325439453
826,826,2022-05-16,129.9990692138672
827,827,2022-05-17,132.46511840820312
828,828,2022-05-18,126.11966705322266
829,829,2022-05-19,126.26588439941406
830,830,2022-05-20,127.47454071044922
831,831,2022-05-23,127.4940414428711
832,832,2022-05-24,127.5427703857422
833,833,2022-05-25,126.48030853271484
834,834,2022-05-26,129.69691467285156
835,835,2022-05-27,131.6439208984375
836,836,2022-05-31,131.0177459716797
837,837,2022-06-01,129.91217041015625
838,838,2022-06-02,132.60275268554688
839,839,2022-06-03,130.548095703125
840,840,2022-06-06,130.3133087158203
841,841,2022-06-07,133.18002319335938
842,842,2022-06-08,131.71243286132812
843,843,2022-06-09,129.8436737060547
844,844,2022-06-10,125.63655853271484
845,845,2022-06-13,121.28266143798828
846,846,2022-06-14,120.34339141845705
847,847,2022-06-15,121.38050079345705
848,848,2022-06-16,117.23208618164062
849,849,2022-06-17,114.75672912597656
850,850,2022-06-21,116.64505004882812
851,851,2022-06-22,116.84071350097656
852,852,2022-06-23,116.01885223388672
853,853,2022-06-24,120.55864715576172
854,854,2022-06-27,120.41188049316406
855,855,2022-06-28,119.1497573852539
856,856,2022-06-29,118.64098358154295
857,857,2022-06-30,118.6996841430664
858,858,2022-07-01,119.7661361694336
859,859,2022-07-05,119.13996124267578
860,860,2022-07-06,119.44327545166016
861,861,2022-07-07,120.9402313232422
862,862,2022-07-08,119.1497573852539
863,863,2022-07-11,118.70947265625
864,864,2022-07-12,118.16156005859376
865,865,2022-07-13,117.13424682617188
866,866,2022-07-14,115.38290405273438
867,867,2022-07-15,117.92674255371094
868,868,2022-07-18,117.3886260986328
869,869,2022-07-19,122.2121353149414
870,870,2022-07-20,122.98506927490234
871,871,2022-07-21,124.6875
872,872,2022-07-22,125.861572265625
873,873,2022-07-25,123.9341278076172
874,874,2022-07-26,124.4820327758789
875,875,2022-07-27,127.2900619506836
876,876,2022-07-28,128.9533233642578
877,877,2022-07-29,130.79270935058594
878,878,2022-08-01,129.42295837402344
879,879,2022-08-02,128.29782104492188
880,880,2022-08-03,130.2937469482422
881,881,2022-08-04,129.59909057617188
882,882,2022-08-05,131.13514709472656
883,883,2022-08-08,131.59500122070312
884,884,2022-08-09,129.00225830078125
885,885,2022-08-10,132.89630126953125
886,886,2022-08-11,133.53225708007812
887,887,2022-08-12,136.4674530029297
888,888,2022-08-15,137.2501678466797
889,889,2022-08-16,138.27752685546875
890,890,2022-08-17,136.08587646484375
891,891,2022-08-18,137.41651916503906
892,892,2022-08-19,134.89222717285156
893,893,2022-08-22,130.94927978515625
894,894,2022-08-23,130.26438903808594
895,895,2022-08-24,130.1078338623047
896,896,2022-08-25,132.05487060546875
897,897,2022-08-26,125.22562408447266
898,898,2022-08-29,124.67771911621094
899,899,2022-08-30,123.7985610961914
900,900,2022-08-31,122.74750518798828
901,901,2022-09-01,126.77490997314452
902,902,2022-09-02,125.70420837402344
903,903,2022-09-06,126.03819274902344
904,904,2022-09-07,127.2071304321289
905,905,2022-09-08,125.58634185791016
906,906,2022-09-09,127.17765808105467
907,907,2022-09-12,128.16973876953125
908,908,2022-09-13,124.58439636230467
909,909,2022-09-14,124.8103256225586
910,910,2022-09-15,120.33104705810548
911,911,2022-09-16,118.76921844482422
912,912,2022-09-19,122.8064422607422
913,913,2022-09-20,120.5177001953125
914,914,2022-09-21,119.94796752929688
915,915,2022-09-22,118.02266693115234
916,916,2022-09-23,117.62975311279295
917,917,2022-09-26,115.8616180419922
918,918,2022-09-27,114.60427856445312
919,919,2022-09-28,117.69851684570312
920,920,2022-09-29,115.8125
921,921,2022-09-30,114.51587677001952
922,922,2022-10-03,117.9637222290039
923,923,2022-10-04,122.21705627441406
924,924,2022-10-05,121.88308715820312
925,925,2022-10-06,121.3133544921875
926,926,2022-10-07,118.58258056640624
927,927,2022-10-10,118.48435974121094
928,928,2022-10-11,117.45294189453124
929,929,2022-10-12,115.2918930053711
930,930,2022-10-13,119.52558135986328
931,931,2022-10-14,117.4627685546875
932,932,2022-10-17,119.39788818359376
933,933,2022-10-18,121.2249526977539
934,934,2022-10-19,119.21123504638672
935,935,2022-10-20,116.99126434326172
936,936,2022-10-21,122.63945770263672
937,937,2022-10-24,123.91644287109376
938,938,2022-10-25,125.0362548828125
939,939,2022-10-26,125.30146026611328
940,940,2022-10-27,125.76314544677734
941,941,2022-10-28,129.55479431152344
942,942,2022-10-31,128.3760528564453
943,943,2022-11-01,130.3504638671875
944,944,2022-11-02,128.46446228027344
945,945,2022-11-03,127.99295806884766
946,946,2022-11-04,130.70408630371094
947,947,2022-11-07,132.0301971435547
948,948,2022-11-08,129.5253448486328
949,949,2022-11-09,127.9045639038086
950,950,2022-11-10,134.91815185546875
951,951,2022-11-11,138.444580078125
952,952,2022-11-14,138.75888061523438
953,953,2022-11-15,139.64297485351562
954,954,2022-11-16,138.82769775390625
955,955,2022-11-17,136.51925659179688
956,956,2022-11-18,137.00059509277344
957,957,2022-11-21,137.82571411132812
958,958,2022-11-22,139.63314819335938
959,959,2022-11-23,140.2323455810547
960,960,2022-11-25,140.45828247070312
961,961,2022-11-28,136.8630828857422
962,962,2022-11-29,137.40037536621094
963,963,2022-11-30,139.9439239501953
964,964,2022-12-01,140.47628784179688
965,965,2022-12-02,141.462158203125
966,966,2022-12-05,139.01718139648438
967,967,2022-12-06,137.79473876953125
968,968,2022-12-07,136.39479064941406
969,969,2022-12-08,135.3201904296875
970,970,2022-12-09,135.34976196289062
971,971,2022-12-12,138.31724548339844
972,972,2022-12-13,140.57485961914062
973,973,2022-12-14,138.7115936279297
974,974,2022-12-15,132.77664184570312
975,975,2022-12-16,131.59361267089844
976,976,2022-12-19,130.50917053222656
977,977,2022-12-20,131.36685180664062
978,978,2022-12-21,132.94427490234375
979,979,2022-12-22,131.84007263183594
980,980,2022-12-23,132.81610107421875
981,981,2022-12-27,133.959716796875
982,982,2022-12-28,131.39642333984375
983,983,2022-12-29,134.41317749023438
984,984,2022-12-30,133.496337890625
985,985,2023-01-03,133.16116333007812
986,986,2023-01-04,134.24560546875
987,987,2023-01-05,132.52032470703125
988,988,2023-01-06,137.4496612548828
989,989,2023-01-09,136.94686889648438
990,990,2023-01-10,137.33135986328125
991,991,2023-01-11,139.92417907714844
992,992,2023-01-12,140.88047790527344
993,993,2023-01-13,142.34942626953125
994,994,2023-01-17,142.27056884765625
995,995,2023-01-18,138.5341339111328
996,996,2023-01-19,133.959716796875
997,997,2023-01-20,137.3708038330078
998,998,2023-01-23,139.7171630859375
999,999,2023-01-24,141.1861114501953
1000,1000,2023-01-25,139.8453369140625
1001,1001,2023-01-26,141.47201538085938
1002,1002,2023-01-27,142.9310760498047
1003,1003,2023-01-30,141.28469848632812
1004,1004,2023-01-31,149.6842803955078
1005,1005,2023-02-01,154.3868865966797
1006,1006,2023-02-02,156.8712615966797
1007,1007,2023-02-03,157.35433959960938
1008,1008,2023-02-06,154.2488555908203
1009,1009,2023-02-07,154.25869750976562
1010,1010,2023-02-08,151.9714813232422
1011,1011,2023-02-09,150.98562622070312
1012,1012,2023-02-10,151.084228515625
1013,1013,2023-02-13,153.4995880126953
1014,1014,2023-02-14,153.4995880126953
1015,1015,2023-02-15,154.2981414794922
1016,1016,2023-02-16,152.75033569335938
1017,1017,2023-02-17,153.1643829345703
1018,1018,2023-02-21,146.43092346191406
1019,1019,2023-02-22,146.5985107421875
1020,1020,2023-02-23,146.81541442871094
1021,1021,2023-02-24,146.30274963378906
1022,1022,2023-02-27,148.38510131835938
1023,1023,2023-02-28,148.2861785888672
1024,1024,2023-03-01,148.50379943847656
1025,1025,2023-03-02,149.77001953125
1026,1026,2023-03-03,152.9850311279297
1027,1027,2023-03-06,152.65859985351562
1028,1028,2023-03-07,151.16485595703125
1029,1029,2023-03-08,150.82850646972656
1030,1030,2023-03-09,148.5433807373047
1031,1031,2023-03-10,144.23031616210938
1032,1032,2023-03-13,141.90560913085938
1033,1033,2023-03-14,144.09182739257812
1034,1034,2023-03-15,138.81919860839844
1035,1035,2023-03-16,139.24456787109375
1036,1036,2023-03-17,135.0996856689453
1037,1037,2023-03-20,138.63125610351562
1038,1038,2023-03-21,140.67898559570312
1039,1039,2023-03-22,139.0269317626953
1040,1040,2023-03-23,139.0170440673828
1041,1041,2023-03-24,139.91725158691406
1042,1042,2023-03-27,141.23292541503906
1043,1043,2023-03-28,142.77613830566406
1044,1044,2023-03-29,145.37783813476562
1045,1045,2023-03-30,146.55499267578125
1046,1046,2023-03-31,150.30419921875
1047,1047,2023-04-03,148.89950561523438
1048,1048,2023-04-04,143.5081787109375
1049,1049,2023-04-05,141.3516387939453
1050,1050,2023-04-06,140.0458526611328
1051,1051,2023-04-10,142.49916076660156
1052,1052,2023-04-11,145.34814453125
1053,1053,2023-04-12,145.5360870361328
1054,1054,2023-04-13,145.91201782226562
1055,1055,2023-04-14,145.42727661132812
1056,1056,2023-04-17,146.5846710205078
1057,1057,2023-04-18,146.68360900878906
1058,1058,2023-04-19,145.95156860351562
1059,1059,2023-04-20,145.635009765625
1060,1060,2023-04-21,146.09007263183594
1061,1061,2023-04-24,147.0001678466797
1062,1062,2023-04-25,143.8939666748047
1063,1063,2023-04-26,139.29403686523438
1064,1064,2023-04-27,143.0234375
1065,1065,2023-04-28,144.58642578125
1066,1066,2023-05-01,144.833740234375
1067,1067,2023-05-02,143.18173217773438
1068,1068,2023-05-03,142.84536743164062
1069,1069,2023-05-04,140.42176818847656
1070,1070,2023-05-05,142.95419311523438
1071,1071,2023-05-08,142.47935485839844
1072,1072,2023-05-09,141.0944366455078
1073,1073,2023-05-10,139.4523162841797
1074,1074,2023-05-11,137.8101806640625
1075,1075,2023-05-12,137.26609802246094
1076,1076,2023-05-15,138.06739807128906
1077,1077,2023-05-16,136.03945922851562
1078,1078,2023-05-17,138.34439086914062
1079,1079,2023-05-18,139.31382751464844
1080,1080,2023-05-19,137.9684600830078
1081,1081,2023-05-22,138.6905975341797
1082,1082,2023-05-23,137.82008361816406
1083,1083,2023-05-24,134.1796875
1084,1084,2023-05-25,133.76422119140625
1085,1085,2023-05-26,135.5547332763672
1086,1086,2023-05-30,135.96678161621094
1087,1087,2023-05-31,132.38243103027344
1088,1088,2023-06-01,134.1001434326172
1089,1089,2023-06-02,138.8660125732422
1090,1090,2023-06-05,136.9001007080078
1091,1091,2023-06-06,138.03199768066406
1092,1092,2023-06-07,142.53973388671875
1093,1093,2023-06-08,141.28868103027344
1094,1094,2023-06-09,140.13693237304688
1095,1095,2023-06-12,142.05322265625
1096,1096,2023-06-13,144.11842346191406
1097,1097,2023-06-14,144.14820861816406
1098,1098,2023-06-15,146.0347137451172
1099,1099,2023-06-16,146.6800994873047
1100,1100,2023-06-20,142.41064453125
1101,1101,2023-06-21,143.22482299804688
1102,1102,2023-06-22,141.5964813232422
1103,1103,2023-06-23,140.1269989013672
1104,1104,2023-06-26,142.08299255371094
1105,1105,2023-06-27,143.760986328125
1106,1106,2023-06-28,142.33123779296875
1107,1107,2023-06-29,143.62197875976562
1108,1108,2023-06-30,146.6006622314453
1109,1109,2023-07-03,146.0942840576172
1110,1110,2023-07-05,143.96949768066406
1111,1111,2023-07-06,142.90708923339844
1112,1112,2023-07-07,145.0616912841797
1113,1113,2023-07-10,147.3949737548828
1114,1114,2023-07-11,148.39781188964844
1115,1115,2023-07-12,149.5991973876953
1116,1116,2023-07-13,149.01339721679688
1117,1117,2023-07-14,147.2659149169922
1118,1118,2023-07-17,147.84178161621094
1119,1119,2023-07-18,149.27154541015625
1120,1120,2023-07-19,149.0630340576172
1121,1121,2023-07-20,148.88430786132812
1122,1122,2023-07-21,151.03887939453125
1123,1123,2023-07-24,151.00909423828125
1124,1124,2023-07-25,145.46876525878906
1125,1125,2023-07-26,145.7567138671875
1126,1126,2023-07-27,144.75387573242188
1127,1127,2023-07-28,144.6545867919922
1128,1128,2023-07-31,144.93260192871094
1129,1129,2023-08-01,144.4460906982422
1130,1130,2023-08-02,141.95391845703125
1131,1131,2023-08-03,141.69577026367188
1132,1132,2023-08-04,141.25889587402344
1133,1133,2023-08-07,142.36102294921875
1134,1134,2023-08-08,142.9666748046875
1135,1135,2023-08-09,142.55958557128906
1136,1136,2023-08-10,141.35818481445312
1137,1137,2023-08-11,141.95391845703125
1138,1138,2023-08-14,141.46739196777344
1139,1139,2023-08-15,138.8660125732422
1140,1140,2023-08-16,138.02206420898438
1141,1141,2023-08-17,138.72702026367188
1142,1142,2023-08-18,139.57098388671875
1143,1143,2023-08-21,138.90573120117188
1144,1144,2023-08-22,138.89581298828125
1145,1145,2023-08-23,141.04046630859375
1146,1146,2023-08-24,140.34544372558594
1147,1147,2023-08-25,141.6560516357422
1148,1148,2023-08-28,142.9666748046875
1149,1149,2023-08-29,145.54820251464844
1150,1150,2023-08-30,147.70033264160156
1151,1151,2023-08-31,147.76011657714844
1152,1152,2023-09-01,148.1586456298828
1153,1153,2023-09-05,143.25656127929688
1154,1154,2023-09-06,143.33627319335938
1155,1155,2023-09-07,141.20407104492188
1156,1156,2023-09-08,141.5926513671875
1157,1157,2023-09-11,139.7095184326172
1158,1158,2023-09-12,140.35714721679688
1159,1159,2023-09-13,140.6859588623047
1160,1160,2023-09-14,143.6351776123047
1161,1161,2023-09-15,143.9241180419922
1162,1162,2023-09-18,143.00747680664062
1163,1163,2023-09-19,143.22666931152344
1164,1164,2023-09-20,142.9775848388672
1165,1165,2023-09-21,141.04464721679688
1166,1166,2023-09-22,140.83541870117188
1167,1167,2023-09-25,142.0210723876953
1168,1168,2023-09-26,139.2910614013672
1169,1169,2023-09-27,140.0781707763672
1170,1170,2023-09-28,140.1778106689453
1171,1171,2023-09-29,139.00210571289062
1172,1172,2023-10-02,137.1787567138672
1173,1173,2023-10-03,137.27841186523438
1174,1174,2023-10-04,137.4178924560547
1175,1175,2023-10-05,137.8064727783203
1176,1176,2023-10-06,138.38436889648438
1177,1177,2023-10-09,139.85897827148438
1178,1178,2023-10-10,140.51657104492188
1179,1179,2023-10-11,141.66238403320312
1180,1180,2023-10-12,139.7095184326172
1181,1181,2023-10-13,137.61717224121094
1182,1182,2023-10-16,140.26748657226562
1183,1183,2023-10-17,141.0745391845703
1184,1184,2023-10-18,135.33551025390625
1185,1185,2023-10-19,133.9405975341797
1186,1186,2023-10-20,134.1996612548828
1187,1187,2023-10-23,133.3627166748047
1188,1188,2023-10-24,131.84825134277344
1189,1189,2023-10-25,129.6064453125
1190,1190,2023-10-26,130.07473754882812
1191,1191,2023-10-27,127.95248413085938
1192,1192,2023-10-30,127.95248413085938
1193,1193,2023-10-31,129.47691345214844
1194,1194,2023-11-01,128.61007690429688
1195,1195,2023-11-02,132.7748565673828
1196,1196,2023-11-03,133.87086486816406
1197,1197,2023-11-06,132.27667236328125
1198,1198,2023-11-07,129.99502563476562
1199,1199,2023-11-08,129.63633728027344
1200,1200,2023-11-09,130.3138427734375
1201,1201,2023-11-10,131.1508026123047
1202,1202,2023-11-13,130.9913787841797
1203,1203,2023-11-14,136.30197143554688
1204,1204,2023-11-15,138.3245849609375
1205,1205,2023-11-16,137.03927612304688
1206,1206,2023-11-17,137.28836059570312
1207,1207,2023-11-20,137.74668884277344
1208,1208,2023-11-21,137.97586059570312
1209,1209,2023-11-22,138.05557250976562
1210,1210,2023-11-24,139.18145751953125
1211,1211,2023-11-27,138.5338134765625
1212,1212,2023-11-28,139.57998657226562
1213,1213,2023-11-29,140.77000427246094
1214,1214,2023-11-30,141.16000366210938
1215,1215,2023-12-01,143.2100067138672
1216,1216,2023-12-04,143.42999267578125
1217,1217,2023-12-05,141.36000061035156
1218,1218,2023-12-06,143.2100067138672
1219,1219,2023-12-07,143.69000244140625
1220,1220,2023-12-08,143.6199951171875
1221,1221,2023-12-11,145.30999755859375
1222,1222,2023-12-12,145.49000549316406
1223,1223,2023-12-13,147.3000030517578
1224,1224,2023-12-14,155.2899932861328
1225,1225,2023-12-15,152.1999969482422
1226,1226,2023-12-18,151.8000030517578
1227,1227,2023-12-19,153.3000030517578
1228,1228,2023-12-20,150.97999572753906
1229,1229,2023-12-21,152.47999572753906
1230,1230,2023-12-22,152.94000244140625
1231,1231,2023-12-26,154.63999938964844
1232,1232,2023-12-27,154.16000366210938
1233,1233,2023-12-28,154.16000366210938
1234,1234,2023-12-29,153.80999755859375
1235,1235,2024-01-02,151.52000427246094
1236,1236,2024-01-03,148.3300018310547
1237,1237,2024-01-04,148.10000610351562
1238,1238,2024-01-05,147.49000549316406
1239,1239,2024-01-08,148.22999572753906
1240,1240,2024-01-09,147.5800018310547
1241,1241,2024-01-10,147.1699981689453
1242,1242,2024-01-11,147.3300018310547
1243,1243,2024-01-12,147.13999938964844
1244,1244,2024-01-16,146.2100067138672
1245,1245,2024-01-17,144.44000244140625
1246,1246,2024-01-18,146.77000427246094
1247,1247,2024-01-19,148.08999633789062
1248,1248,2024-01-22,148.4600067138672
1249,1249,2024-01-23,150.69000244140625
1250,1250,2024-01-24,148.00999450683594
1251,1251,2024-01-25,149.9600067138672
1252,1252,2024-01-26,149.94000244140625
1253,1253,2024-01-29,151.75999450683594
1254,1254,2024-01-30,151.47999572753906
1255,1255,2024-01-31,149.77999877929688
1256,1256,2024-02-01,156.5500030517578
1257,1257,2024-02-02,158.75
1258,1258,2024-02-05,156.89999389648438
