,Unnamed: 0,Date,PPG
737,737,2022-01-06,164.34442138671875
738,738,2022-01-07,161.5414581298828
739,739,2022-01-10,160.077392578125
740,740,2022-01-11,162.6009979248047
741,741,2022-01-12,162.25424194335938
742,742,2022-01-13,162.61065673828125
743,743,2022-01-14,158.93113708496094
744,744,2022-01-18,157.76565551757812
745,745,2022-01-19,155.60801696777344
746,746,2022-01-20,153.82608032226562
747,747,2022-01-21,149.04852294921875
748,748,2022-01-24,149.32785034179688
749,749,2022-01-25,148.3260955810547
750,750,2022-01-26,147.84449768066406
751,751,2022-01-27,147.7481689453125
752,752,2022-01-28,149.1352081298828
753,753,2022-01-31,150.4547882080078
754,754,2022-02-01,151.5625
755,755,2022-02-02,151.82257080078125
756,756,2022-02-03,150.9749755859375
757,757,2022-02-04,147.36289978027344
758,758,2022-02-07,147.20877075195312
759,759,2022-02-08,148.57656860351562
760,760,2022-02-09,151.21575927734375
761,761,2022-02-10,148.15272521972656
762,762,2022-02-11,144.38653564453125
763,763,2022-02-14,143.77969360351562
764,764,2022-02-15,146.06253051757812
765,765,2022-02-16,146.28407287597656
766,766,2022-02-17,144.12774658203125
767,767,2022-02-18,144.69822692871094
768,768,2022-02-22,141.8263397216797
769,769,2022-02-23,135.96644592285156
770,770,2022-02-24,133.16221618652344
771,771,2022-02-25,136.43060302734375
772,772,2022-02-28,129.0428924560547
773,773,2022-03-01,122.32242584228516
774,774,2022-03-02,124.5271224975586
775,775,2022-03-03,123.8212432861328
776,776,2022-03-04,119.85662841796876
777,777,2022-03-07,110.71871185302734
778,778,2022-03-08,113.8517074584961
779,779,2022-03-09,118.00003051757812
780,780,2022-03-10,117.1877899169922
781,781,2022-03-11,116.2594757080078
782,782,2022-03-14,117.92267608642578
783,783,2022-03-15,119.29579162597656
784,784,2022-03-16,123.64717864990234
785,785,2022-03-17,124.43042755126952
786,786,2022-03-18,126.60610961914062
787,787,2022-03-21,124.65283203125
788,788,2022-03-22,126.15164947509766
789,789,2022-03-23,124.48844146728516
790,790,2022-03-24,125.23301696777344
791,791,2022-03-25,125.18467712402344
792,792,2022-03-28,125.27169799804688
793,793,2022-03-29,131.40232849121094
794,794,2022-03-30,128.54974365234375
795,795,2022-03-31,126.74151611328124
796,796,2022-04-01,129.58441162109375
797,797,2022-04-04,128.96554565429688
798,798,2022-04-05,128.03724670410156
799,799,2022-04-06,129.71011352539062
800,800,2022-04-07,129.7197723388672
801,801,2022-04-08,128.15328979492188
802,802,2022-04-11,127.39904022216795
803,803,2022-04-12,124.45944213867188
804,804,2022-04-13,126.27734375
805,805,2022-04-14,124.03397369384766
806,806,2022-04-18,122.312744140625
807,807,2022-04-19,125.35871887207033
808,808,2022-04-20,127.3506851196289
809,809,2022-04-21,128.75279235839844
810,810,2022-04-22,128.4627227783203
811,811,2022-04-25,125.0686264038086
812,812,2022-04-26,121.74224090576172
813,813,2022-04-27,125.3297119140625
814,814,2022-04-28,126.5287628173828
815,815,2022-04-29,123.76321411132812
816,816,2022-05-02,126.66413116455078
817,817,2022-05-03,128.8108367919922
818,818,2022-05-04,132.80442810058594
819,819,2022-05-05,127.22499084472656
820,820,2022-05-06,124.28538513183594
821,821,2022-05-09,123.50822448730467
822,822,2022-05-10,121.46823120117188
823,823,2022-05-11,120.7493667602539
824,824,2022-05-12,119.79734802246094
825,825,2022-05-13,118.86477661132812
826,826,2022-05-16,117.0287628173828
827,827,2022-05-17,120.77851104736328
828,828,2022-05-18,116.14476776123048
829,829,2022-05-19,119.16590881347656
830,830,2022-05-20,116.2613296508789
831,831,2022-05-23,119.30192565917967
832,832,2022-05-24,117.990478515625
833,833,2022-05-25,119.8847885131836
834,834,2022-05-26,122.69223022460938
835,835,2022-05-27,126.315673828125
836,836,2022-05-31,122.87680053710938
837,837,2022-06-01,121.7887954711914
838,838,2022-06-02,125.11111450195312
839,839,2022-06-03,121.87621307373048
840,840,2022-06-06,123.49851989746094
841,841,2022-06-07,125.10138702392578
842,842,2022-06-08,123.38195037841795
843,843,2022-06-09,120.4482192993164
844,844,2022-06-10,112.58929443359376
845,845,2022-06-13,110.06359100341795
846,846,2022-06-14,108.32470703125
847,847,2022-06-15,110.37442779541016
848,848,2022-06-16,105.40069580078124
849,849,2022-06-17,106.87727355957033
850,850,2022-06-21,107.4406967163086
851,851,2022-06-22,109.51956939697266
852,852,2022-06-23,111.09329986572266
853,853,2022-06-24,117.5533447265625
854,854,2022-06-27,117.83505249023438
855,855,2022-06-28,115.863037109375
856,856,2022-06-29,113.86188507080078
857,857,2022-06-30,111.07386779785156
858,858,2022-07-01,114.49331665039062
859,859,2022-07-05,115.36760711669922
860,860,2022-07-06,115.98932647705078
861,861,2022-07-07,115.69790649414062
862,862,2022-07-08,114.50304412841795
863,863,2022-07-11,110.90872192382812
864,864,2022-07-12,112.71559143066406
865,865,2022-07-13,112.4047393798828
866,866,2022-07-14,111.5595932006836
867,867,2022-07-15,113.4636001586914
868,868,2022-07-18,111.62759399414062
869,869,2022-07-19,116.3487548828125
870,870,2022-07-20,116.6693344116211
871,871,2022-07-21,119.43791961669922
872,872,2022-07-22,124.08138275146484
873,873,2022-07-25,123.24595642089844
874,874,2022-07-26,122.61450958251952
875,875,2022-07-27,123.30422973632812
876,876,2022-07-28,126.63626098632812
877,877,2022-07-29,125.59680938720705
878,878,2022-08-01,125.6162338256836
879,879,2022-08-02,123.0322265625
880,880,2022-08-03,124.57681274414062
881,881,2022-08-04,124.46996307373048
882,882,2022-08-05,123.72195434570312
883,883,2022-08-08,124.62538146972656
884,884,2022-08-09,124.1568374633789
885,885,2022-08-10,130.3553924560547
886,886,2022-08-11,130.16014099121094
887,887,2022-08-12,132.3174591064453
888,888,2022-08-15,133.13743591308594
889,889,2022-08-16,133.93788146972656
890,890,2022-08-17,130.9899139404297
891,891,2022-08-18,130.2968292236328
892,892,2022-08-19,128.79354858398438
893,893,2022-08-22,124.19588470458984
894,894,2022-08-23,124.60586547851562
895,895,2022-08-24,124.957275390625
896,896,2022-08-25,129.00830078125
897,897,2022-08-26,123.03426361083984
898,898,2022-08-29,122.93663787841795
899,899,2022-08-30,124.7327651977539
900,900,2022-08-31,123.95185089111328
901,901,2022-09-01,121.57003021240234
902,902,2022-09-02,120.8086395263672
903,903,2022-09-06,120.74031066894533
904,904,2022-09-07,124.79132843017578
905,905,2022-09-08,124.71324920654295
906,906,2022-09-09,125.05489349365234
907,907,2022-09-12,128.442138671875
908,908,2022-09-13,121.52122497558594
909,909,2022-09-14,117.2944793701172
910,910,2022-09-15,117.56781005859376
911,911,2022-09-16,114.67839050292967
912,912,2022-09-19,116.38665771484376
913,913,2022-09-20,113.87794494628906
914,914,2022-09-21,110.59807586669922
915,915,2022-09-22,109.25098419189452
916,916,2022-09-23,109.64144897460938
917,917,2022-09-26,108.51886749267578
918,918,2022-09-27,108.4114990234375
919,919,2022-09-28,110.59807586669922
920,920,2022-09-29,108.94837951660156
921,921,2022-09-30,108.0503158569336
922,922,2022-10-03,111.4668426513672
923,923,2022-10-04,116.30856323242188
924,924,2022-10-05,117.3628158569336
925,925,2022-10-06,114.92242431640624
926,926,2022-10-07,111.64256286621094
927,927,2022-10-10,108.10888671875
928,928,2022-10-11,108.11864471435548
929,929,2022-10-12,107.07415771484376
930,930,2022-10-13,109.54383087158205
931,931,2022-10-14,107.69890594482422
932,932,2022-10-17,110.60783386230467
933,933,2022-10-18,113.9560317993164
934,934,2022-10-19,111.90612030029295
935,935,2022-10-20,105.8246841430664
936,936,2022-10-21,109.90499877929688
937,937,2022-10-24,109.28025817871094
938,938,2022-10-25,110.26618194580078
939,939,2022-10-26,110.12952423095705
940,940,2022-10-27,109.68049621582033
941,941,2022-10-28,111.43756103515624
942,942,2022-10-31,111.45708465576172
943,943,2022-11-01,111.28138732910156
944,944,2022-11-02,107.45487213134766
945,945,2022-11-03,107.09368896484376
946,946,2022-11-04,112.7065658569336
947,947,2022-11-07,113.56558227539062
948,948,2022-11-08,113.6827163696289
949,949,2022-11-09,112.05362701416016
950,950,2022-11-10,122.48566436767578
951,951,2022-11-11,127.66734313964844
952,952,2022-11-14,125.5770034790039
953,953,2022-11-15,127.08832550048828
954,954,2022-11-16,126.58782958984376
955,955,2022-11-17,124.30121612548828
956,956,2022-11-18,126.07750701904295
957,957,2022-11-21,126.6467056274414
958,958,2022-11-22,129.53196716308594
959,959,2022-11-23,130.58201599121094
960,960,2022-11-25,130.87644958496094
961,961,2022-11-28,127.87342834472656
962,962,2022-11-29,129.37493896484375
963,963,2022-11-30,132.70181274414062
964,964,2022-12-01,132.4466552734375
965,965,2022-12-02,134.74305725097656
966,966,2022-12-05,132.08352661132812
967,967,2022-12-06,129.58102416992188
968,968,2022-12-07,127.0294418334961
969,969,2022-12-08,127.93231964111328
970,970,2022-12-09,127.98139190673828
971,971,2022-12-12,129.85581970214844
972,972,2022-12-13,131.57322692871094
973,973,2022-12-14,130.29742431640625
974,974,2022-12-15,126.3719253540039
975,975,2022-12-16,123.8203353881836
976,976,2022-12-19,123.29039764404295
977,977,2022-12-20,122.43659973144533
978,978,2022-12-21,124.78208923339844
979,979,2022-12-22,123.51610565185548
980,980,2022-12-23,124.36009979248048
981,981,2022-12-27,124.06568145751952
982,982,2022-12-28,121.95571899414062
983,983,2022-12-29,124.04606628417967
984,984,2022-12-30,123.39834594726562
985,985,2023-01-03,124.47785949707033
986,986,2023-01-04,127.54957580566406
987,987,2023-01-05,120.81732940673828
988,988,2023-01-06,126.10694885253906
989,989,2023-01-09,126.47005462646484
990,990,2023-01-10,127.36309051513672
991,991,2023-01-11,129.63009643554688
992,992,2023-01-12,129.16883850097656
993,993,2023-01-13,129.93431091308594
994,994,2023-01-17,128.1874542236328
995,995,2023-01-18,125.40035247802734
996,996,2023-01-19,121.2981948852539
997,997,2023-01-20,128.5603790283203
998,998,2023-01-23,127.87342834472656
999,999,2023-01-24,128.53094482421875
1000,1000,2023-01-25,125.76345825195312
1001,1001,2023-01-26,125.32185363769533
1002,1002,2023-01-27,124.9783706665039
1003,1003,2023-01-30,125.27277374267578
1004,1004,2023-01-31,127.91267395019533
1005,1005,2023-02-01,129.5515899658203
1006,1006,2023-02-02,131.926513671875
1007,1007,2023-02-03,128.29541015625
1008,1008,2023-02-06,127.0294418334961
1009,1009,2023-02-07,128.8253631591797
1010,1010,2023-02-08,127.9519500732422
1011,1011,2023-02-09,126.46024322509766
1012,1012,2023-02-10,123.87922668457033
1013,1013,2023-02-13,126.34247589111328
1014,1014,2023-02-14,127.36309051513672
1015,1015,2023-02-15,128.59963989257812
1016,1016,2023-02-16,127.3473663330078
1017,1017,2023-02-17,128.0967559814453
1018,1018,2023-02-21,124.43853759765624
1019,1019,2023-02-22,126.87407684326172
1020,1020,2023-02-23,126.38105010986328
1021,1021,2023-02-24,127.8995590209961
1022,1022,2023-02-27,129.7730255126953
1023,1023,2023-02-28,130.2167510986328
1024,1024,2023-03-01,131.37042236328125
1025,1025,2023-03-02,132.95794677734375
1026,1026,2023-03-03,135.5413818359375
1027,1027,2023-03-06,131.7747039794922
1028,1028,2023-03-07,129.08279418945312
1029,1029,2023-03-08,129.3786163330078
1030,1030,2023-03-09,125.62179565429688
1031,1031,2023-03-10,124.24134063720705
1032,1032,2023-03-13,122.96934509277344
1033,1033,2023-03-14,127.35723114013672
1034,1034,2023-03-15,123.67929077148438
1035,1035,2023-03-16,124.78366088867188
1036,1036,2023-03-17,120.78032684326172
1037,1037,2023-03-20,123.56096649169922
1038,1038,2023-03-21,124.8329620361328
1039,1039,2023-03-22,121.88468933105467
1040,1040,2023-03-23,121.78609466552734
1041,1041,2023-03-24,123.68915557861328
1042,1042,2023-03-27,124.24134063720705
1043,1043,2023-03-28,124.45825958251952
1044,1044,2023-03-29,126.4500732421875
1045,1045,2023-03-30,128.01788330078125
1046,1046,2023-03-31,131.7155303955078
1047,1047,2023-04-03,138.08535766601562
1048,1048,2023-04-04,136.38938903808594
1049,1049,2023-04-05,137.0105743408203
1050,1050,2023-04-06,136.14288330078125
1051,1051,2023-04-10,136.40908813476562
1052,1052,2023-04-11,137.35569763183594
1053,1053,2023-04-12,136.0836944580078
1054,1054,2023-04-13,137.34584045410156
1055,1055,2023-04-14,136.48797607421875
1056,1056,2023-04-17,138.9629364013672
1057,1057,2023-04-18,139.63345336914062
1058,1058,2023-04-19,138.5882568359375
1059,1059,2023-04-20,139.47569274902344
1060,1060,2023-04-21,139.998291015625
1061,1061,2023-04-24,140.96463012695312
1062,1062,2023-04-25,138.46990966796875
1063,1063,2023-04-26,135.7188720703125
1064,1064,2023-04-27,136.99085998535156
1065,1065,2023-04-28,138.30230712890625
1066,1066,2023-05-01,137.8092803955078
1067,1067,2023-05-02,137.65151977539062
1068,1068,2023-05-03,136.40908813476562
1069,1069,2023-05-04,133.60874938964844
1070,1070,2023-05-05,136.10340881347656
1071,1071,2023-05-08,136.7443389892578
1072,1072,2023-05-09,135.8331298828125
1073,1073,2023-05-10,135.5557861328125
1074,1074,2023-05-11,135.9321746826172
1075,1075,2023-05-12,136.78396606445312
1076,1076,2023-05-15,139.28985595703125
1077,1077,2023-05-16,138.00225830078125
1078,1078,2023-05-17,141.0529022216797
1079,1079,2023-05-18,141.2113800048828
1080,1080,2023-05-19,141.04298400878906
1081,1081,2023-05-22,139.33937072753906
1082,1082,2023-05-23,135.5756072998047
1083,1083,2023-05-24,132.138671875
1084,1084,2023-05-25,131.77218627929688
1085,1085,2023-05-26,132.4556121826172
1086,1086,2023-05-30,133.06971740722656
1087,1087,2023-05-31,130.03884887695312
1088,1088,2023-06-01,133.69371032714844
1089,1089,2023-06-02,138.24986267089844
1090,1090,2023-06-05,136.60568237304688
1091,1091,2023-06-06,137.89329528808594
1092,1092,2023-06-07,140.4982452392578
1093,1093,2023-06-08,139.82470703125
1094,1094,2023-06-09,138.33900451660156
1095,1095,2023-06-12,138.65597534179688
1096,1096,2023-06-13,139.97328186035156
1097,1097,2023-06-14,139.35919189453125
1098,1098,2023-06-15,139.92376708984375
1099,1099,2023-06-16,141.7165069580078
1100,1100,2023-06-20,140.68641662597656
1101,1101,2023-06-21,140.9835662841797
1102,1102,2023-06-22,139.42852783203125
1103,1103,2023-06-23,137.56643676757812
1104,1104,2023-06-26,139.73558044433594
1105,1105,2023-06-27,143.0536346435547
1106,1106,2023-06-28,141.93441772460938
1107,1107,2023-06-29,143.9846954345703
1108,1108,2023-06-30,146.88677978515625
1109,1109,2023-07-03,147.64944458007812
1110,1110,2023-07-05,144.78697204589844
1111,1111,2023-07-06,143.8460235595703
1112,1112,2023-07-07,145.371337890625
1113,1113,2023-07-10,146.49058532714844
1114,1114,2023-07-11,149.15493774414062
1115,1115,2023-07-12,150.2246551513672
1116,1116,2023-07-13,150.06617736816406
1117,1117,2023-07-14,148.31304931640625
1118,1118,2023-07-17,149.75912475585938
1119,1119,2023-07-18,149.92750549316406
1120,1120,2023-07-19,148.8280792236328
1121,1121,2023-07-20,148.29324340820312
1122,1122,2023-07-21,147.92677307128906
1123,1123,2023-07-24,144.47991943359375
1124,1124,2023-07-25,145.6090545654297
1125,1125,2023-07-26,144.78697204589844
1126,1126,2023-07-27,143.4201202392578
1127,1127,2023-07-28,144.02432250976562
1128,1128,2023-07-31,142.5286865234375
1129,1129,2023-08-01,144.16297912597656
1130,1130,2023-08-02,140.41900634765625
1131,1131,2023-08-03,138.9431915283203
1132,1132,2023-08-04,139.23043823242188
1133,1133,2023-08-07,141.89479064941406
1134,1134,2023-08-08,141.96412658691406
1135,1135,2023-08-09,138.74038696289062
1136,1136,2023-08-10,138.75033569335938
1137,1137,2023-08-11,135.95443725585938
1138,1138,2023-08-14,138.92942810058594
1139,1139,2023-08-15,138.17323303222656
1140,1140,2023-08-16,136.9494171142578
1141,1141,2023-08-17,137.37725830078125
1142,1142,2023-08-18,138.82992553710938
1143,1143,2023-08-21,137.90460205078125
1144,1144,2023-08-22,137.66580200195312
1145,1145,2023-08-23,137.1583709716797
1146,1146,2023-08-24,136.56137084960938
1147,1147,2023-08-25,137.67575073242188
1148,1148,2023-08-28,138.13343811035156
1149,1149,2023-08-29,140.2527618408203
1150,1150,2023-08-30,141.32733154296875
1151,1151,2023-08-31,141.04873657226562
1152,1152,2023-09-01,141.2974853515625
1153,1153,2023-09-05,135.7852783203125
1154,1154,2023-09-06,136.3623809814453
1155,1155,2023-09-07,135.49673461914062
1156,1156,2023-09-08,135.01914978027344
1157,1157,2023-09-11,135.6658935546875
1158,1158,2023-09-12,133.16847229003906
1159,1159,2023-09-13,132.3326873779297
1160,1160,2023-09-14,133.71571350097656
1161,1161,2023-09-15,133.12867736816406
1162,1162,2023-09-18,131.82525634765625
1163,1163,2023-09-19,131.54666137695312
1164,1164,2023-09-20,130.14373779296875
1165,1165,2023-09-21,127.64631652832033
1166,1166,2023-09-22,129.4770965576172
1167,1167,2023-09-25,131.38746643066406
1168,1168,2023-09-26,127.9647216796875
1169,1169,2023-09-27,127.38762664794922
1170,1170,2023-09-28,129.90493774414062
1171,1171,2023-09-29,129.1487579345703
1172,1172,2023-10-02,128.7209014892578
1173,1173,2023-10-03,128.0045166015625
1174,1174,2023-10-04,132.5515899658203
1175,1175,2023-10-05,130.67108154296875
1176,1176,2023-10-06,132.46205139160156
1177,1177,2023-10-09,128.1139678955078
1178,1178,2023-10-10,129.6263427734375
1179,1179,2023-10-11,131.8551025390625
1180,1180,2023-10-12,129.40744018554688
1181,1181,2023-10-13,127.8154754638672
1182,1182,2023-10-16,129.6959991455078
1183,1183,2023-10-17,130.79046630859375
1184,1184,2023-10-18,127.13888549804688
1185,1185,2023-10-19,123.71614074707033
1186,1186,2023-10-20,124.09423828125
1187,1187,2023-10-23,123.06940460205078
1188,1188,2023-10-24,122.2336196899414
1189,1189,2023-10-25,120.87049865722656
1190,1190,2023-10-26,121.39783477783205
1191,1191,2023-10-27,120.11431121826172
1192,1192,2023-10-30,121.2087860107422
1193,1193,2023-10-31,122.15401458740234
1194,1194,2023-11-01,122.35301971435548
1195,1195,2023-11-02,124.2932357788086
1196,1196,2023-11-03,127.66622161865234
1197,1197,2023-11-06,127.1090316772461
1198,1198,2023-11-07,127.16873168945312
1199,1199,2023-11-08,128.90000915527344
1200,1200,2023-11-09,127.37000274658205
1201,1201,2023-11-10,128.80999755859375
1202,1202,2023-11-13,129.27999877929688
1203,1203,2023-11-14,133.50999450683594
1204,1204,2023-11-15,133.6199951171875
1205,1205,2023-11-16,135.16000366210938
1206,1206,2023-11-17,135.8699951171875
1207,1207,2023-11-20,135.55999755859375
1208,1208,2023-11-21,136.5800018310547
1209,1209,2023-11-22,136.63999938964844
1210,1210,2023-11-24,136.4499969482422
1211,1211,2023-11-27,137.2899932861328
1212,1212,2023-11-28,138.0800018310547
1213,1213,2023-11-29,139.5500030517578
1214,1214,2023-11-30,141.99000549316406
1215,1215,2023-12-01,143.6300048828125
1216,1216,2023-12-04,143.14999389648438
1217,1217,2023-12-05,142.64999389648438
1218,1218,2023-12-06,142.6999969482422
1219,1219,2023-12-07,144.97999572753906
1220,1220,2023-12-08,143.97999572753906
1221,1221,2023-12-11,145.83999633789062
1222,1222,2023-12-12,145.3699951171875
1223,1223,2023-12-13,147.47000122070312
1224,1224,2023-12-14,149.14999389648438
1225,1225,2023-12-15,148.67999267578125
1226,1226,2023-12-18,148.75
1227,1227,2023-12-19,149.50999450683594
1228,1228,2023-12-20,146.32000732421875
1229,1229,2023-12-21,147.75
1230,1230,2023-12-22,148.75
1231,1231,2023-12-26,149.69000244140625
1232,1232,2023-12-27,150.16000366210938
1233,1233,2023-12-28,150.3800048828125
1234,1234,2023-12-29,149.5500030517578
1235,1235,2024-01-02,147.27999877929688
1236,1236,2024-01-03,145.6199951171875
1237,1237,2024-01-04,144.91000366210938
1238,1238,2024-01-05,145.94000244140625
1239,1239,2024-01-08,147.38999938964844
1240,1240,2024-01-09,146.22999572753906
1241,1241,2024-01-10,147.2899932861328
1242,1242,2024-01-11,146.38999938964844
1243,1243,2024-01-12,145.5500030517578
1244,1244,2024-01-16,143.75999450683594
1245,1245,2024-01-17,143.0800018310547
1246,1246,2024-01-18,144.9499969482422
1247,1247,2024-01-19,141.38999938964844
1248,1248,2024-01-22,142.13999938964844
1249,1249,2024-01-23,142.44000244140625
1250,1250,2024-01-24,141.02999877929688
1251,1251,2024-01-25,142.7899932861328
1252,1252,2024-01-26,143.0399932861328
1253,1253,2024-01-29,142.86000061035156
1254,1254,2024-01-30,143.07000732421875
1255,1255,2024-01-31,141.0399932861328
1256,1256,2024-02-01,141.5
1257,1257,2024-02-02,140.08999633789062
1258,1258,2024-02-05,138.02999877929688
